[['2, k, 0', [0.0982251, -1.23659, 1.0]], ['2, k, 1', [0.0869044, -0.938218, 1.0]], ['2, k, 2', [0.0754581, -0.641953, 1.0]], ['2, k, 3', [0.0922469, -0.536549, 1.0]], ['2, k, 4', [0.0418407, -0.730536, 1.0]], ['2, k, 5', [0.241075, -0.711626, 1.0]], ['2, k, 6', [0.438867, -0.693196, 1.0]], ['2, k, 7', [0.515904, -0.67494, 1.0]], ['2, k, 8', [0.141702, -0.70938, 1.0]], ['2, k, 9', [0.342185, -0.702578, 1.0]], ['2, k, 10', [0.490182, -0.682084, 1.0]], ['2, k, 11', [0.520166, -0.672422, 1.0]], ['2, k, 12', [0.0744598, -1.22786, 1.0]], ['2, k, 13', [-0.00785428, -1.44413, 1.0]], ['2, k, 14', [-0.00937062, -1.7528, 1.0]], ['2, k, 15', [-0.0547299, -1.79328, 1.0]], ['2, k, 16', [0.119845, -1.21827, 1.0]], ['2, k, 17', [0.205992, -1.47265, 1.0]], ['2, k, 18', [0.240174, -1.77048, 1.0]], ['2, k, 19', [0.20224, -1.81353, 1.0]], ['2, k, 20', [0.0783523, -0.715892, 1.0]], ['2, k, 21', [0.561587, -0.666157, 1.0]], ['2, k, 22', [0.520347, -0.680181, 1.0]], ['2, k, 23', [0.563465, -0.665351, 1.0]], ['2, k, 24', [0.525571, -0.681045, 1.0]]]
[['2, k, 0', [0.12526, -1.24018, 1.0]], ['2, k, 1', [0.142519, -0.942919, 1.0]], ['2, k, 2', [0.158888, -0.648383, 1.0]], ['2, k, 3', [0.13597, -0.532266, 1.0]], ['2, k, 4', [0.0308411, -0.735163, 1.0]], ['2, k, 5', [-0.149522, -0.736539, 1.0]], ['2, k, 6', [-0.332377, -0.685874, 1.0]], ['2, k, 7', [-0.402687, -0.652646, 1.0]], ['2, k, 8', [0.217633, -0.74503, 1.0]], ['2, k, 9', [0.138878, -0.678827, 1.0]], ['2, k, 10', [0.00817712, -0.624382, 1.0]], ['2, k, 11', [-0.0272743, -0.599617, 1.0]], ['2, k, 12', [0.0661621, -1.23656, 1.0]], ['2, k, 13', [0.0417834, -1.50075, 1.0]], ['2, k, 14', [0.0313038, -1.76398, 1.0]], ['2, k, 15', [0.0416337, -1.80189, 1.0]], ['2, k, 16', [0.181563, -1.21651, 1.0]], ['2, k, 17', [0.23657, -1.45938, 1.0]], ['2, k, 18', [0.277396, -1.75191, 1.0]], ['2, k, 19', [0.300549, -1.79791, 1.0]], ['2, k, 20', [0.15488, -0.72184, 1.0]], ['2, k, 21', [-0.443598, -0.625774, 1.0]], ['2, k, 22', [-0.450842, -0.612455, 1.0]], ['2, k, 23', [-0.047457, -0.607378, 1.0]], ['2, k, 24', [-0.0116819, -0.577281, 1.0]]]
[['2, k, 0', [0.126341, -1.24057, 1.0]], ['2, k, 1', [0.143163, -0.942863, 1.0]], ['2, k, 2', [0.159315, -0.647804, 1.0]], ['2, k, 3', [0.136391, -0.533249, 1.0]], ['2, k, 4', [0.0308877, -0.734811, 1.0]], ['2, k, 5', [-0.152057, -0.733604, 1.0]], ['2, k, 6', [-0.343941, -0.671586, 1.0]], ['2, k, 7', [-0.402873, -0.642268, 1.0]], ['2, k, 8', [0.230355, -0.741609, 1.0]], ['2, k, 9', [0.163938, -0.685884, 1.0]], ['2, k, 10', [0.0641724, -0.61389, 1.0]], ['2, k, 11', [0.0402815, -0.603229, 1.0]], ['2, k, 12', [0.068097, -1.23672, 1.0]], ['2, k, 13', [0.0412596, -1.50158, 1.0]], ['2, k, 14', [0.0297962, -1.76472, 1.0]], ['2, k, 15', [0.0432108, -1.80291, 1.0]], ['2, k, 16', [0.183431, -1.21792, 1.0]], ['2, k, 17', [0.241695, -1.46228, 1.0]], ['2, k, 18', [0.277441, -1.75007, 1.0]], ['2, k, 19', [0.302387, -1.79423, 1.0]], ['2, k, 20', [0.155357, -0.721422, 1.0]], ['2, k, 21', [-0.45187, -0.627145, 1.0]], ['2, k, 22', [-0.439005, -0.642335, 1.0]], ['2, k, 23', [0.00875128, -0.604621, 1.0]], ['2, k, 24', [0.0818761, -0.600704, 1.0]]]
[['2, k, 0', [0.131435, -1.24186, 1.0]], ['2, k, 1', [0.14406, -0.945389, 1.0]], ['2, k, 2', [0.154514, -0.653602, 1.0]], ['2, k, 3', [0.136959, -0.536549, 1.0]], ['2, k, 4', [0.00790944, -0.803577, 1.0]], ['2, k, 5', [-0.188294, -0.750214, 1.0]], ['2, k, 6', [-0.334509, -0.695176, 1.0]], ['2, k, 7', [-0.392256, -0.637938, 1.0]], ['2, k, 8', [0.24689, -0.696255, 1.0]], ['2, k, 9', [0.214375, -0.693169, 1.0]], ['2, k, 10', [0.131473, -0.636862, 1.0]], ['2, k, 11', [0.0988583, -0.601956, 1.0]], ['2, k, 12', [0.0812504, -1.24242, 1.0]], ['2, k, 13', [0.0403828, -1.50249, 1.0]], ['2, k, 14', [0.0291519, -1.76623, 1.0]], ['2, k, 15', [-0.0127867, -1.80018, 1.0]], ['2, k, 16', [0.186267, -1.21752, 1.0]], ['2, k, 17', [0.246209, -1.47649, 1.0]], ['2, k, 18', [0.278268, -1.75184, 1.0]], ['2, k, 19', [0.247653, -1.80454, 1.0]], ['2, k, 20', [0.152504, -0.72619, 1.0]], ['2, k, 21', [-0.418432, -0.623395, 1.0]], ['2, k, 22', [-0.442066, -0.623287, 1.0]], ['2, k, 23', [0.0955559, -0.596049, 1.0]], ['2, k, 24', [0.146472, -0.602355, 1.0]]]
[['2, k, 0', [0.133185, -1.2414, 1.0]], ['2, k, 1', [0.14223, -0.9491, 1.0]], ['2, k, 2', [0.142794, -0.666513, 1.0]], ['2, k, 3', [0.137695, -0.547721, 1.0]], ['2, k, 4', [0.00787553, -0.802978, 1.0]], ['2, k, 5', [-0.198563, -0.750205, 1.0]], ['2, k, 6', [-0.322, -0.693817, 1.0]], ['2, k, 7', [-0.374432, -0.631714, 1.0]], ['2, k, 8', [0.241537, -0.701912, 1.0]], ['2, k, 9', [0.208393, -0.66727, 1.0]], ['2, k, 10', [0.141571, -0.63643, 1.0]], ['2, k, 11', [0.142511, -0.602331, 1.0]], ['2, k, 12', [0.0819481, -1.24173, 1.0]], ['2, k, 13', [0.0394371, -1.50523, 1.0]], ['2, k, 14', [0.0272422, -1.76798, 1.0]], ['2, k, 15', [-0.0133845, -1.80339, 1.0]], ['2, k, 16', [0.187096, -1.21711, 1.0]], ['2, k, 17', [0.246025, -1.47994, 1.0]], ['2, k, 18', [0.279155, -1.75546, 1.0]], ['2, k, 19', [0.251495, -1.81, 1.0]], ['2, k, 20', [0.143494, -0.736622, 1.0]], ['2, k, 21', [-0.397262, -0.619528, 1.0]], ['2, k, 22', [-0.426216, -0.621499, 1.0]], ['2, k, 23', [0.152833, -0.59308, 1.0]], ['2, k, 24', [0.183699, -0.626109, 1.0]]]
[['2, k, 0', [0.134043, -1.24376, 1.0]], ['2, k, 1', [0.142779, -0.949602, 1.0]], ['2, k, 2', [0.147443, -0.662825, 1.0]], ['2, k, 3', [0.136517, -0.543694, 1.0]], ['2, k, 4', [0.0069441, -0.803023, 1.0]], ['2, k, 5', [-0.192504, -0.752529, 1.0]], ['2, k, 6', [-0.298392, -0.687801, 1.0]], ['2, k, 7', [-0.353342, -0.622262, 1.0]], ['2, k, 8', [0.228109, -0.757096, 1.0]], ['2, k, 9', [0.213262, -0.698945, 1.0]], ['2, k, 10', [0.155778, -0.642204, 1.0]], ['2, k, 11', [0.183062, -0.60195, 1.0]], ['2, k, 12', [0.0818195, -1.24261, 1.0]], ['2, k, 13', [0.0393344, -1.50516, 1.0]], ['2, k, 14', [0.0259078, -1.76783, 1.0]], ['2, k, 15', [-0.0196736, -1.80163, 1.0]], ['2, k, 16', [0.18794, -1.22034, 1.0]], ['2, k, 17', [0.245801, -1.48086, 1.0]], ['2, k, 18', [0.279522, -1.75763, 1.0]], ['2, k, 19', [0.246708, -1.81074, 1.0]], ['2, k, 20', [0.146059, -0.735042, 1.0]], ['2, k, 21', [-0.370499, -0.61443, 1.0]], ['2, k, 22', [-0.392448, -0.615792, 1.0]], ['2, k, 23', [0.204996, -0.592981, 1.0]], ['2, k, 24', [0.216558, -0.626851, 1.0]]]
[['2, k, 0', [0.134271, -1.24518, 1.0]], ['2, k, 1', [0.143002, -0.949911, 1.0]], ['2, k, 2', [0.148902, -0.661343, 1.0]], ['2, k, 3', [0.135678, -0.542567, 1.0]], ['2, k, 4', [0.00692105, -0.802419, 1.0]], ['2, k, 5', [-0.181472, -0.751026, 1.0]], ['2, k, 6', [-0.300828, -0.658445, 1.0]], ['2, k, 7', [-0.341414, -0.617815, 1.0]], ['2, k, 8', [0.221424, -0.811246, 1.0]], ['2, k, 9', [0.225283, -0.730719, 1.0]], ['2, k, 10', [0.174916, -0.652125, 1.0]], ['2, k, 11', [0.227087, -0.600017, 1.0]], ['2, k, 12', [0.081897, -1.24296, 1.0]], ['2, k, 13', [0.0386259, -1.50227, 1.0]], ['2, k, 14', [0.0243616, -1.76505, 1.0]], ['2, k, 15', [-0.0246279, -1.79805, 1.0]], ['2, k, 16', [0.187321, -1.22378, 1.0]], ['2, k, 17', [0.246611, -1.47678, 1.0]], ['2, k, 18', [0.279503, -1.75777, 1.0]], ['2, k, 19', [0.242475, -1.80898, 1.0]], ['2, k, 20', [0.147089, -0.734198, 1.0]], ['2, k, 21', [-0.342989, -0.608711, 1.0]], ['2, k, 22', [-0.398268, -0.622669, 1.0]], ['2, k, 23', [0.256509, -0.589404, 1.0]], ['2, k, 24', [0.260228, -0.631861, 1.0]]]
[['2, k, 0', [0.134618, -1.2468, 1.0]], ['2, k, 1', [0.141824, -0.953579, 1.0]], ['2, k, 2', [0.14624, -0.665194, 1.0]], ['2, k, 3', [0.13491, -0.546039, 1.0]], ['2, k, 4', [0.0022575, -0.799213, 1.0]], ['2, k, 5', [-0.18356, -0.746147, 1.0]], ['2, k, 6', [-0.28779, -0.654658, 1.0]], ['2, k, 7', [-0.318142, -0.62138, 1.0]], ['2, k, 8', [0.222162, -0.810685, 1.0]], ['2, k, 9', [0.243029, -0.728459, 1.0]], ['2, k, 10', [0.240094, -0.632668, 1.0]], ['2, k, 11', [0.274183, -0.598523, 1.0]], ['2, k, 12', [0.0813327, -1.24406, 1.0]], ['2, k, 13', [0.0380113, -1.49801, 1.0]], ['2, k, 14', [0.0237224, -1.76482, 1.0]], ['2, k, 15', [-0.0211797, -1.79988, 1.0]], ['2, k, 16', [0.187882, -1.22591, 1.0]], ['2, k, 17', [0.247493, -1.47594, 1.0]], ['2, k, 18', [0.279788, -1.75932, 1.0]], ['2, k, 19', [0.247119, -1.81093, 1.0]], ['2, k, 20', [0.145126, -0.737505, 1.0]], ['2, k, 21', [-0.316836, -0.606521, 1.0]], ['2, k, 22', [-0.358299, -0.613844, 1.0]], ['2, k, 23', [0.305317, -0.586905, 1.0]], ['2, k, 24', [0.301343, -0.624407, 1.0]]]
[['2, k, 0', [0.134615, -1.24711, 1.0]], ['2, k, 1', [0.141013, -0.95507, 1.0]], ['2, k, 2', [0.144826, -0.667051, 1.0]], ['2, k, 3', [0.13363, -0.547902, 1.0]], ['2, k, 4', [0.00179146, -0.791601, 1.0]], ['2, k, 5', [-0.174061, -0.744863, 1.0]], ['2, k, 6', [-0.236474, -0.663349, 1.0]], ['2, k, 7', [-0.260876, -0.616348, 1.0]], ['2, k, 8', [0.224483, -0.810012, 1.0]], ['2, k, 9', [0.252008, -0.728418, 1.0]], ['2, k, 10', [0.254992, -0.633649, 1.0]], ['2, k, 11', [0.294652, -0.598789, 1.0]], ['2, k, 12', [0.0807137, -1.24372, 1.0]], ['2, k, 13', [0.038944, -1.49551, 1.0]], ['2, k, 14', [0.0200055, -1.76224, 1.0]], ['2, k, 15', [-0.0220173, -1.79839, 1.0]], ['2, k, 16', [0.188055, -1.227, 1.0]], ['2, k, 17', [0.248201, -1.47564, 1.0]], ['2, k, 18', [0.279753, -1.75976, 1.0]], ['2, k, 19', [0.25144, -1.81181, 1.0]], ['2, k, 20', [0.143934, -0.739156, 1.0]], ['2, k, 21', [-0.263292, -0.606413, 1.0]], ['2, k, 22', [-0.288163, -0.627871, 1.0]], ['2, k, 23', [0.326125, -0.595155, 1.0]], ['2, k, 24', [0.32065, -0.570583, 1.0]]]
[['2, k, 0', [0.134948, -1.24774, 1.0]], ['2, k, 1', [0.140337, -0.956863, 1.0]], ['2, k, 2', [0.142823, -0.669881, 1.0]], ['2, k, 3', [0.13267, -0.550461, 1.0]], ['2, k, 4', [0.000579357, -0.797075, 1.0]], ['2, k, 5', [-0.159804, -0.740809, 1.0]], ['2, k, 6', [-0.22616, -0.657629, 1.0]], ['2, k, 7', [-0.247689, -0.61543, 1.0]], ['2, k, 8', [0.232559, -0.806447, 1.0]], ['2, k, 9', [0.350523, -0.706974, 1.0]], ['2, k, 10', [0.284595, -0.63001, 1.0]], ['2, k, 11', [0.312969, -0.597476, 1.0]], ['2, k, 12', [0.0801788, -1.24381, 1.0]], ['2, k, 13', [0.0381987, -1.49385, 1.0]], ['2, k, 14', [0.0188577, -1.76286, 1.0]], ['2, k, 15', [-0.0160033, -1.80155, 1.0]], ['2, k, 16', [0.189271, -1.22832, 1.0]], ['2, k, 17', [0.249445, -1.46477, 1.0]], ['2, k, 18', [0.27577, -1.74832, 1.0]], ['2, k, 19', [0.253436, -1.80032, 1.0]], ['2, k, 20', [0.142358, -0.741608, 1.0]], ['2, k, 21', [-0.226929, -0.602892, 1.0]], ['2, k, 22', [-0.27836, -0.607079, 1.0]], ['2, k, 23', [0.349941, -0.592894, 1.0]], ['2, k, 24', [0.354354, -0.604881, 1.0]]]
[['2, k, 0', [0.13519, -1.24733, 1.0]], ['2, k, 1', [0.138976, -0.957615, 1.0]], ['2, k, 2', [0.137305, -0.673705, 1.0]], ['2, k, 3', [0.131971, -0.553941, 1.0]], ['2, k, 4', [-0.00346504, -0.797361, 1.0]], ['2, k, 5', [-0.147087, -0.743242, 1.0]], ['2, k, 6', [-0.211956, -0.675683, 1.0]], ['2, k, 7', [-0.232225, -0.615881, 1.0]], ['2, k, 8', [0.236888, -0.803163, 1.0]], ['2, k, 9', [0.350522, -0.711648, 1.0]], ['2, k, 10', [0.371959, -0.626201, 1.0]], ['2, k, 11', [0.381527, -0.598247, 1.0]], ['2, k, 12', [0.0796101, -1.24136, 1.0]], ['2, k, 13', [0.0370628, -1.48695, 1.0]], ['2, k, 14', [0.0128689, -1.77271, 1.0]], ['2, k, 15', [-0.0191227, -1.8134, 1.0]], ['2, k, 16', [0.190372, -1.22742, 1.0]], ['2, k, 17', [0.249764, -1.4645, 1.0]], ['2, k, 18', [0.27366, -1.75187, 1.0]], ['2, k, 19', [0.254607, -1.80393, 1.0]], ['2, k, 20', [0.138132, -0.744419, 1.0]], ['2, k, 21', [-0.229846, -0.605211, 1.0]], ['2, k, 22', [-0.269653, -0.607526, 1.0]], ['2, k, 23', [0.419685, -0.590559, 1.0]], ['2, k, 24', [0.412126, -0.60839, 1.0]]]
[['2, k, 0', [0.136244, -1.24604, 1.0]], ['2, k, 1', [0.138694, -0.957466, 1.0]], ['2, k, 2', [0.136249, -0.67383, 1.0]], ['2, k, 3', [0.131145, -0.554194, 1.0]], ['2, k, 4', [-0.00309804, -0.797259, 1.0]], ['2, k, 5', [-0.141174, -0.732716, 1.0]], ['2, k, 6', [-0.188768, -0.663821, 1.0]], ['2, k, 7', [-0.207759, -0.619633, 1.0]], ['2, k, 8', [0.254011, -0.794179, 1.0]], ['2, k, 9', [0.360875, -0.716761, 1.0]], ['2, k, 10', [0.428736, -0.631949, 1.0]], ['2, k, 11', [0.435741, -0.600021, 1.0]], ['2, k, 12', [0.0800826, -1.23764, 1.0]], ['2, k, 13', [0.0370484, -1.48681, 1.0]], ['2, k, 14', [0.0111029, -1.76681, 1.0]], ['2, k, 15', [-0.0151857, -1.80901, 1.0]], ['2, k, 16', [0.192294, -1.22658, 1.0]], ['2, k, 17', [0.250134, -1.46396, 1.0]], ['2, k, 18', [0.273479, -1.75232, 1.0]], ['2, k, 19', [0.260808, -1.80402, 1.0]], ['2, k, 20', [0.137246, -0.744482, 1.0]], ['2, k, 21', [-0.213317, -0.60761, 1.0]], ['2, k, 22', [-0.242954, -0.605625, 1.0]], ['2, k, 23', [0.475645, -0.593385, 1.0]], ['2, k, 24', [0.49464, -0.586584, 1.0]]]
[['2, k, 0', [0.136535, -1.24636, 1.0]], ['2, k, 1', [0.13852, -0.958344, 1.0]], ['2, k, 2', [0.136122, -0.67452, 1.0]], ['2, k, 3', [0.130782, -0.555068, 1.0]], ['2, k, 4', [-0.0027809, -0.795524, 1.0]], ['2, k, 5', [-0.137143, -0.732286, 1.0]], ['2, k, 6', [-0.1665, -0.658795, 1.0]], ['2, k, 7', [-0.171227, -0.615859, 1.0]], ['2, k, 8', [0.252691, -0.79581, 1.0]], ['2, k, 9', [0.375391, -0.718593, 1.0]], ['2, k, 10', [0.435798, -0.634356, 1.0]], ['2, k, 11', [0.450733, -0.60269, 1.0]], ['2, k, 12', [0.0798468, -1.23785, 1.0]], ['2, k, 13', [0.0368752, -1.48288, 1.0]], ['2, k, 14', [0.0109463, -1.76706, 1.0]], ['2, k, 15', [-0.0139909, -1.80988, 1.0]], ['2, k, 16', [0.193653, -1.22865, 1.0]], ['2, k, 17', [0.250496, -1.46435, 1.0]], ['2, k, 18', [0.274113, -1.75761, 1.0]], ['2, k, 19', [0.262695, -1.80907, 1.0]], ['2, k, 20', [0.137059, -0.745259, 1.0]], ['2, k, 21', [-0.137134, -0.603065, 1.0]], ['2, k, 22', [-0.208361, -0.596664, 1.0]], ['2, k, 23', [0.486316, -0.596078, 1.0]], ['2, k, 24', [0.490248, -0.603179, 1.0]]]
[['2, k, 0', [0.137215, -1.24692, 1.0]], ['2, k, 1', [0.138415, -0.958869, 1.0]], ['2, k, 2', [0.135635, -0.674582, 1.0]], ['2, k, 3', [0.130558, -0.555398, 1.0]], ['2, k, 4', [-0.00218499, -0.796847, 1.0]], ['2, k, 5', [-0.122099, -0.739674, 1.0]], ['2, k, 6', [-0.1514, -0.663518, 1.0]], ['2, k, 7', [-0.161048, -0.618988, 1.0]], ['2, k, 8', [0.258672, -0.796065, 1.0]], ['2, k, 9', [0.382027, -0.723466, 1.0]], ['2, k, 10', [0.438025, -0.636481, 1.0]], ['2, k, 11', [0.462247, -0.605694, 1.0]], ['2, k, 12', [0.079921, -1.23799, 1.0]], ['2, k, 13', [0.0376155, -1.48244, 1.0]], ['2, k, 14', [0.0105209, -1.7666, 1.0]], ['2, k, 15', [-0.0100248, -1.81119, 1.0]], ['2, k, 16', [0.19473, -1.22978, 1.0]], ['2, k, 17', [0.250847, -1.4645, 1.0]], ['2, k, 18', [0.274591, -1.75806, 1.0]], ['2, k, 19', [0.268123, -1.80893, 1.0]], ['2, k, 20', [0.136639, -0.745479, 1.0]], ['2, k, 21', [-0.150321, -0.607362, 1.0]], ['2, k, 22', [-0.198448, -0.606258, 1.0]], ['2, k, 23', [0.497338, -0.602369, 1.0]], ['2, k, 24', [0.4899, -0.60509, 1.0]]]
[['2, k, 0', [0.137697, -1.24696, 1.0]], ['2, k, 1', [0.138354, -0.958928, 1.0]], ['2, k, 2', [0.135296, -0.674606, 1.0]], ['2, k, 3', [0.13047, -0.555411, 1.0]], ['2, k, 4', [-0.00179941, -0.797395, 1.0]], ['2, k, 5', [-0.122957, -0.742989, 1.0]], ['2, k, 6', [-0.132514, -0.655527, 1.0]], ['2, k, 7', [-0.144373, -0.618495, 1.0]], ['2, k, 8', [0.260768, -0.795492, 1.0]], ['2, k, 9', [0.386959, -0.724701, 1.0]], ['2, k, 10', [0.460809, -0.637952, 1.0]], ['2, k, 11', [0.478045, -0.609954, 1.0]], ['2, k, 12', [0.0800056, -1.23791, 1.0]], ['2, k, 13', [0.0375444, -1.47856, 1.0]], ['2, k, 14', [0.010482, -1.76709, 1.0]], ['2, k, 15', [-0.00941076, -1.81209, 1.0]], ['2, k, 16', [0.195294, -1.22997, 1.0]], ['2, k, 17', [0.250713, -1.46492, 1.0]], ['2, k, 18', [0.273256, -1.75651, 1.0]], ['2, k, 19', [0.266977, -1.80698, 1.0]], ['2, k, 20', [0.136367, -0.745526, 1.0]], ['2, k, 21', [-0.10984, -0.604159, 1.0]], ['2, k, 22', [-0.176561, -0.604656, 1.0]], ['2, k, 23', [0.515265, -0.60263, 1.0]], ['2, k, 24', [0.429078, -0.602914, 1.0]]]
[['2, k, 0', [0.138501, -1.2468, 1.0]], ['2, k, 1', [0.138609, -0.959158, 1.0]], ['2, k, 2', [0.135465, -0.674944, 1.0]], ['2, k, 3', [0.130573, -0.555798, 1.0]], ['2, k, 4', [-0.000206474, -0.797664, 1.0]], ['2, k, 5', [-0.122229, -0.743132, 1.0]], ['2, k, 6', [-0.132067, -0.656357, 1.0]], ['2, k, 7', [-0.136977, -0.6202, 1.0]], ['2, k, 8', [0.261112, -0.794793, 1.0]], ['2, k, 9', [0.394584, -0.726866, 1.0]], ['2, k, 10', [0.472103, -0.678598, 1.0]], ['2, k, 11', [0.495513, -0.611781, 1.0]], ['2, k, 12', [0.0802485, -1.23771, 1.0]], ['2, k, 13', [0.037871, -1.47819, 1.0]], ['2, k, 14', [0.0104387, -1.76685, 1.0]], ['2, k, 15', [-0.00924216, -1.81212, 1.0]], ['2, k, 16', [0.196208, -1.22996, 1.0]], ['2, k, 17', [0.251148, -1.46659, 1.0]], ['2, k, 18', [0.274649, -1.75984, 1.0]], ['2, k, 19', [0.268927, -1.80965, 1.0]], ['2, k, 20', [0.136529, -0.745847, 1.0]], ['2, k, 21', [-0.144604, -0.605462, 1.0]], ['2, k, 22', [-0.178436, -0.608396, 1.0]], ['2, k, 23', [0.519886, -0.605605, 1.0]], ['2, k, 24', [0.445741, -0.605435, 1.0]]]
[['2, k, 0', [0.140505, -1.24457, 1.0]], ['2, k, 1', [0.139538, -0.95884, 1.0]], ['2, k, 2', [0.13671, -0.675417, 1.0]], ['2, k, 3', [0.131001, -0.556287, 1.0]], ['2, k, 4', [0.00247991, -0.795456, 1.0]], ['2, k, 5', [-0.122432, -0.743003, 1.0]], ['2, k, 6', [-0.130912, -0.65619, 1.0]], ['2, k, 7', [-0.133126, -0.618025, 1.0]], ['2, k, 8', [0.264584, -0.786676, 1.0]], ['2, k, 9', [0.391836, -0.733917, 1.0]], ['2, k, 10', [0.46749, -0.68146, 1.0]], ['2, k, 11', [0.496374, -0.6152, 1.0]], ['2, k, 12', [0.0821428, -1.23437, 1.0]], ['2, k, 13', [0.037919, -1.47861, 1.0]], ['2, k, 14', [0.0100568, -1.76611, 1.0]], ['2, k, 15', [-0.00743223, -1.81228, 1.0]], ['2, k, 16', [0.198014, -1.22825, 1.0]], ['2, k, 17', [0.251368, -1.46714, 1.0]], ['2, k, 18', [0.270121, -1.75444, 1.0]], ['2, k, 19', [0.265482, -1.8044, 1.0]], ['2, k, 20', [0.137573, -0.746094, 1.0]], ['2, k, 21', [-0.133217, -0.606655, 1.0]], ['2, k, 22', [-0.178471, -0.606816, 1.0]], ['2, k, 23', [0.54425, -0.611451, 1.0]], ['2, k, 24', [0.448378, -0.606911, 1.0]]]
[['2, k, 0', [0.142653, -1.24342, 1.0]], ['2, k, 1', [0.140799, -0.95859, 1.0]], ['2, k, 2', [0.137782, -0.675629, 1.0]], ['2, k, 3', [0.131767, -0.556476, 1.0]], ['2, k, 4', [0.00360118, -0.795238, 1.0]], ['2, k, 5', [-0.12201, -0.742909, 1.0]], ['2, k, 6', [-0.129969, -0.655877, 1.0]], ['2, k, 7', [-0.12919, -0.617988, 1.0]], ['2, k, 8', [0.265322, -0.783951, 1.0]], ['2, k, 9', [0.392105, -0.734429, 1.0]], ['2, k, 10', [0.47832, -0.660606, 1.0]], ['2, k, 11', [0.497922, -0.617512, 1.0]], ['2, k, 12', [0.0839673, -1.23243, 1.0]], ['2, k, 13', [0.038183, -1.47907, 1.0]], ['2, k, 14', [0.0100596, -1.7656, 1.0]], ['2, k, 15', [-0.00656823, -1.81198, 1.0]], ['2, k, 16', [0.200251, -1.22787, 1.0]], ['2, k, 17', [0.25148, -1.46725, 1.0]], ['2, k, 18', [0.271917, -1.75852, 1.0]], ['2, k, 19', [0.26866, -1.80794, 1.0]], ['2, k, 20', [0.13863, -0.746211, 1.0]], ['2, k, 21', [-0.13341, -0.604744, 1.0]], ['2, k, 22', [-0.17193, -0.603617, 1.0]], ['2, k, 23', [0.522769, -0.611783, 1.0]], ['2, k, 24', [0.449334, -0.611992, 1.0]]]
[['2, k, 0', [0.143663, -1.24269, 1.0]], ['2, k, 1', [0.141995, -0.958547, 1.0]], ['2, k, 2', [0.139765, -0.676389, 1.0]], ['2, k, 3', [0.132651, -0.55729, 1.0]], ['2, k, 4', [0.0037625, -0.79595, 1.0]], ['2, k, 5', [-0.117379, -0.743042, 1.0]], ['2, k, 6', [-0.128785, -0.655338, 1.0]], ['2, k, 7', [-0.125369, -0.618054, 1.0]], ['2, k, 8', [0.266842, -0.781513, 1.0]], ['2, k, 9', [0.396372, -0.733557, 1.0]], ['2, k, 10', [0.471954, -0.685539, 1.0]], ['2, k, 11', [0.465587, -0.660463, 1.0]], ['2, k, 12', [0.0846184, -1.23204, 1.0]], ['2, k, 13', [0.0390292, -1.48, 1.0]], ['2, k, 14', [0.0101069, -1.76562, 1.0]], ['2, k, 15', [-0.00644584, -1.81216, 1.0]], ['2, k, 16', [0.201208, -1.2268, 1.0]], ['2, k, 17', [0.251924, -1.46799, 1.0]], ['2, k, 18', [0.272358, -1.7588, 1.0]], ['2, k, 19', [0.269442, -1.80776, 1.0]], ['2, k, 20', [0.140357, -0.746738, 1.0]], ['2, k, 21', [-0.144681, -0.605855, 1.0]], ['2, k, 22', [-0.156527, -0.624151, 1.0]], ['2, k, 23', [0.432583, -0.626972, 1.0]], ['2, k, 24', [0.417385, -0.65476, 1.0]]]
[['2, k, 0', [0.144269, -1.24256, 1.0]], ['2, k, 1', [0.142831, -0.958997, 1.0]], ['2, k, 2', [0.141204, -0.677924, 1.0]], ['2, k, 3', [0.134223, -0.55876, 1.0]], ['2, k, 4', [0.00408745, -0.797534, 1.0]], ['2, k, 5', [-0.116709, -0.743518, 1.0]], ['2, k, 6', [-0.12815, -0.655554, 1.0]], ['2, k, 7', [-0.123579, -0.615826, 1.0]], ['2, k, 8', [0.268321, -0.78018, 1.0]], ['2, k, 9', [0.397668, -0.733155, 1.0]], ['2, k, 10', [0.471575, -0.684141, 1.0]], ['2, k, 11', [0.506536, -0.620099, 1.0]], ['2, k, 12', [0.085012, -1.232, 1.0]], ['2, k, 13', [0.0395155, -1.48032, 1.0]], ['2, k, 14', [0.0103529, -1.76558, 1.0]], ['2, k, 15', [-0.00588061, -1.81223, 1.0]], ['2, k, 16', [0.201725, -1.22661, 1.0]], ['2, k, 17', [0.252298, -1.46671, 1.0]], ['2, k, 18', [0.272948, -1.75954, 1.0]], ['2, k, 19', [0.270425, -1.80794, 1.0]], ['2, k, 20', [0.141641, -0.747967, 1.0]], ['2, k, 21', [-0.121971, -0.606104, 1.0]], ['2, k, 22', [-0.159915, -0.600424, 1.0]], ['2, k, 23', [0.552087, -0.616321, 1.0]], ['2, k, 24', [0.458974, -0.613946, 1.0]]]
