[['2, k, 0', [0.173645, -1.03028, 1.0]], ['2, k, 1', [0.209115, -0.741331, 1.0]], ['2, k, 2', [0.24315, -0.455253, 1.0]], ['2, k, 3', [0.212829, -0.332202, 1.0]], ['2, k, 4', [0.0292393, -0.645588, 1.0]], ['2, k, 5', [-0.0478546, -0.51599, 1.0]], ['2, k, 6', [-0.351397, -0.530661, 1.0]], ['2, k, 7', [-0.440163, -0.527286, 1.0]], ['2, k, 8', [0.33626, -0.588145, 1.0]], ['2, k, 9', [0.225589, -0.449638, 1.0]], ['2, k, 10', [0.00571564, -0.487571, 1.0]], ['2, k, 11', [-0.0160751, -0.453606, 1.0]], ['2, k, 12', [0.102054, -1.0324, 1.0]], ['2, k, 13', [0.0485482, -1.4049, 1.0]], ['2, k, 14', [0.0604051, -1.67162, 1.0]], ['2, k, 15', [-0.0160371, -1.74431, 1.0]], ['2, k, 16', [0.241618, -1.00649, 1.0]], ['2, k, 17', [0.279754, -1.34082, 1.0]], ['2, k, 18', [0.286119, -1.4306, 1.0]], ['2, k, 19', [0.30015, -1.5304, 1.0]], ['2, k, 20', [0.234873, -0.526517, 1.0]], ['2, k, 21', [-0.488653, -0.518648, 1.0]], ['2, k, 22', [-0.385824, -0.554784, 1.0]], ['2, k, 23', [-0.0429999, -0.466558, 1.0]], ['2, k, 24', [0.00732758, -0.43848, 1.0]]]
[['2, k, 0', [0.144284, -1.06317, 1.0]], ['2, k, 1', [0.120821, -0.745056, 1.0]], ['2, k, 2', [0.0992828, -0.432062, 1.0]], ['2, k, 3', [0.141614, -0.327384, 1.0]], ['2, k, 4', [-0.0110102, -0.53504, 1.0]], ['2, k, 5', [0.136193, -0.477223, 1.0]], ['2, k, 6', [0.234475, -0.439461, 1.0]], ['2, k, 7', [0.270977, -0.424352, 1.0]], ['2, k, 8', [0.305469, -0.608409, 1.0]], ['2, k, 9', [0.500271, -0.563471, 1.0]], ['2, k, 10', [0.70803, -0.494552, 1.0]], ['2, k, 11', [0.785221, -0.472902, 1.0]], ['2, k, 12', [0.0751069, -1.04634, 1.0]], ['2, k, 13', [0.0518292, -1.37181, 1.0]], ['2, k, 14', [0.0414999, -1.70968, 1.0]], ['2, k, 15', [0.0958769, -1.75621, 1.0]], ['2, k, 16', [0.209485, -1.05477, 1.0]], ['2, k, 17', [0.237055, -1.3293, 1.0]], ['2, k, 18', [0.299403, -1.66255, 1.0]], ['2, k, 19', [0.275874, -1.51828, 1.0]], ['2, k, 20', [0.104471, -0.509949, 1.0]], ['2, k, 21', [0.294069, -0.427159, 1.0]], ['2, k, 22', [0.34712, -0.427995, 1.0]], ['2, k, 23', [0.829716, -0.470306, 1.0]], ['2, k, 24', [0.792564, -0.455012, 1.0]]]
[['2, k, 0', [0.14376, -1.06507, 1.0]], ['2, k, 1', [0.12284, -0.751023, 1.0]], ['2, k, 2', [0.105159, -0.442912, 1.0]], ['2, k, 3', [0.143833, -0.328866, 1.0]], ['2, k, 4', [-0.0247475, -0.550204, 1.0]], ['2, k, 5', [0.0828079, -0.487076, 1.0]], ['2, k, 6', [0.327716, -0.445963, 1.0]], ['2, k, 7', [0.279781, -0.425231, 1.0]], ['2, k, 8', [0.308654, -0.608084, 1.0]], ['2, k, 9', [0.520175, -0.555002, 1.0]], ['2, k, 10', [0.73457, -0.489214, 1.0]], ['2, k, 11', [0.789878, -0.469362, 1.0]], ['2, k, 12', [0.0719654, -1.04969, 1.0]], ['2, k, 13', [0.0522909, -1.37473, 1.0]], ['2, k, 14', [0.0424023, -1.71273, 1.0]], ['2, k, 15', [0.0882116, -1.7617, 1.0]], ['2, k, 16', [0.210301, -1.05602, 1.0]], ['2, k, 17', [0.23725, -1.32779, 1.0]], ['2, k, 18', [0.30244, -1.66079, 1.0]], ['2, k, 19', [0.27646, -1.51657, 1.0]], ['2, k, 20', [0.109379, -0.519503, 1.0]], ['2, k, 21', [0.257023, -0.427381, 1.0]], ['2, k, 22', [0.273341, -0.437883, 1.0]], ['2, k, 23', [0.838082, -0.469493, 1.0]], ['2, k, 24', [0.786351, -0.442385, 1.0]]]
[['2, k, 0', [0.142959, -1.06568, 1.0]], ['2, k, 1', [0.124039, -0.752345, 1.0]], ['2, k, 2', [0.108003, -0.444309, 1.0]], ['2, k, 3', [0.144818, -0.328926, 1.0]], ['2, k, 4', [-0.0310036, -0.549995, 1.0]], ['2, k, 5', [0.072896, -0.4873, 1.0]], ['2, k, 6', [0.158348, -0.433023, 1.0]], ['2, k, 7', [0.182415, -0.422278, 1.0]], ['2, k, 8', [0.317132, -0.591957, 1.0]], ['2, k, 9', [0.520583, -0.556162, 1.0]], ['2, k, 10', [0.736991, -0.489661, 1.0]], ['2, k, 11', [0.785067, -0.463646, 1.0]], ['2, k, 12', [0.0688042, -1.05109, 1.0]], ['2, k, 13', [0.0512458, -1.37146, 1.0]], ['2, k, 14', [0.0434595, -1.70975, 1.0]], ['2, k, 15', [0.0911064, -1.76931, 1.0]], ['2, k, 16', [0.210441, -1.05609, 1.0]], ['2, k, 17', [0.23761, -1.32373, 1.0]], ['2, k, 18', [0.301089, -1.65656, 1.0]], ['2, k, 19', [0.275918, -1.51284, 1.0]], ['2, k, 20', [0.111889, -0.520926, 1.0]], ['2, k, 21', [0.206671, -0.427864, 1.0]], ['2, k, 22', [0.187904, -0.39147, 1.0]], ['2, k, 23', [0.819401, -0.470207, 1.0]], ['2, k, 24', [0.837402, -0.459877, 1.0]]]
[['2, k, 0', [0.143427, -1.0683, 1.0]], ['2, k, 1', [0.126766, -0.755206, 1.0]], ['2, k, 2', [0.112271, -0.446245, 1.0]], ['2, k, 3', [0.147024, -0.329346, 1.0]], ['2, k, 4', [-0.0296452, -0.563736, 1.0]], ['2, k, 5', [0.0504337, -0.48081, 1.0]], ['2, k, 6', [0.105971, -0.426594, 1.0]], ['2, k, 7', [0.141089, -0.42177, 1.0]], ['2, k, 8', [0.314737, -0.592115, 1.0]], ['2, k, 9', [0.539575, -0.55149, 1.0]], ['2, k, 10', [0.667588, -0.48986, 1.0]], ['2, k, 11', [0.754544, -0.461516, 1.0]], ['2, k, 12', [0.0682601, -1.05305, 1.0]], ['2, k, 13', [0.0518474, -1.38522, 1.0]], ['2, k, 14', [0.0445154, -1.72352, 1.0]], ['2, k, 15', [0.0795563, -1.77307, 1.0]], ['2, k, 16', [0.213039, -1.05906, 1.0]], ['2, k, 17', [0.231851, -1.34455, 1.0]], ['2, k, 18', [0.329287, -1.66961, 1.0]], ['2, k, 19', [0.283707, -1.53162, 1.0]], ['2, k, 20', [0.115833, -0.523146, 1.0]], ['2, k, 21', [0.16632, -0.42563, 1.0]], ['2, k, 22', [0.152842, -0.392667, 1.0]], ['2, k, 23', [0.801452, -0.465288, 1.0]], ['2, k, 24', [0.774131, -0.433983, 1.0]]]
[['2, k, 0', [0.143431, -1.07121, 1.0]], ['2, k, 1', [0.131321, -0.757834, 1.0]], ['2, k, 2', [0.123668, -0.447838, 1.0]], ['2, k, 3', [0.147629, -0.33257, 1.0]], ['2, k, 4', [-0.0282188, -0.566299, 1.0]], ['2, k, 5', [0.0194951, -0.478543, 1.0]], ['2, k, 6', [0.0862085, -0.441171, 1.0]], ['2, k, 7', [0.107666, -0.421234, 1.0]], ['2, k, 8', [0.31524, -0.591318, 1.0]], ['2, k, 9', [0.519068, -0.553017, 1.0]], ['2, k, 10', [0.668907, -0.49374, 1.0]], ['2, k, 11', [0.738598, -0.459926, 1.0]], ['2, k, 12', [0.0673134, -1.05559, 1.0]], ['2, k, 13', [0.0521524, -1.38791, 1.0]], ['2, k, 14', [0.0457391, -1.72648, 1.0]], ['2, k, 15', [0.0794427, -1.77551, 1.0]], ['2, k, 16', [0.214735, -1.06183, 1.0]], ['2, k, 17', [0.23223, -1.3451, 1.0]], ['2, k, 18', [0.336645, -1.66828, 1.0]], ['2, k, 19', [0.2875, -1.53102, 1.0]], ['2, k, 20', [0.125294, -0.525094, 1.0]], ['2, k, 21', [0.119814, -0.426099, 1.0]], ['2, k, 22', [0.178356, -0.421932, 1.0]], ['2, k, 23', [0.786115, -0.459534, 1.0]], ['2, k, 24', [0.769364, -0.433956, 1.0]]]
[['2, k, 0', [0.142387, -1.07347, 1.0]], ['2, k, 1', [0.133605, -0.759352, 1.0]], ['2, k, 2', [0.127633, -0.448893, 1.0]], ['2, k, 3', [0.151048, -0.331332, 1.0]], ['2, k, 4', [-0.0458398, -0.561822, 1.0]], ['2, k, 5', [-0.0318435, -0.501582, 1.0]], ['2, k, 6', [0.121828, -0.439189, 1.0]], ['2, k, 7', [0.071534, -0.421424, 1.0]], ['2, k, 8', [0.317391, -0.589039, 1.0]], ['2, k, 9', [0.506584, -0.553224, 1.0]], ['2, k, 10', [0.658926, -0.499383, 1.0]], ['2, k, 11', [0.711741, -0.458035, 1.0]], ['2, k, 12', [0.0657136, -1.05901, 1.0]], ['2, k, 13', [0.0518171, -1.38621, 1.0]], ['2, k, 14', [0.045718, -1.72501, 1.0]], ['2, k, 15', [0.0741702, -1.77364, 1.0]], ['2, k, 16', [0.21453, -1.06278, 1.0]], ['2, k, 17', [0.232428, -1.34587, 1.0]], ['2, k, 18', [0.341818, -1.66719, 1.0]], ['2, k, 19', [0.290393, -1.5307, 1.0]], ['2, k, 20', [0.128957, -0.526229, 1.0]], ['2, k, 21', [0.058552, -0.428883, 1.0]], ['2, k, 22', [0.149579, -0.423719, 1.0]], ['2, k, 23', [0.757339, -0.460953, 1.0]], ['2, k, 24', [0.720579, -0.428793, 1.0]]]
[['2, k, 0', [0.14192, -1.07427, 1.0]], ['2, k, 1', [0.135155, -0.760289, 1.0]], ['2, k, 2', [0.130882, -0.450067, 1.0]], ['2, k, 3', [0.152341, -0.331548, 1.0]], ['2, k, 4', [-0.0473731, -0.561549, 1.0]], ['2, k, 5', [-0.0503832, -0.493866, 1.0]], ['2, k, 6', [-0.00160108, -0.447352, 1.0]], ['2, k, 7', [0.0209284, -0.418332, 1.0]], ['2, k, 8', [0.316071, -0.587, 1.0]], ['2, k, 9', [0.522043, -0.548624, 1.0]], ['2, k, 10', [0.648745, -0.490408, 1.0]], ['2, k, 11', [0.689337, -0.457226, 1.0]], ['2, k, 12', [0.0645671, -1.06171, 1.0]], ['2, k, 13', [0.0517556, -1.38609, 1.0]], ['2, k, 14', [0.0472144, -1.72487, 1.0]], ['2, k, 15', [0.0736091, -1.77358, 1.0]], ['2, k, 16', [0.214487, -1.06286, 1.0]], ['2, k, 17', [0.231866, -1.34863, 1.0]], ['2, k, 18', [0.343708, -1.66925, 1.0]], ['2, k, 19', [0.294301, -1.56762, 1.0]], ['2, k, 20', [0.131817, -0.527323, 1.0]], ['2, k, 21', [0.0288029, -0.4271, 1.0]], ['2, k, 22', [0.0847179, -0.420772, 1.0]], ['2, k, 23', [0.740682, -0.464804, 1.0]], ['2, k, 24', [0.736467, -0.439402, 1.0]]]
[['2, k, 0', [0.141032, -1.07735, 1.0]], ['2, k, 1', [0.136897, -0.762644, 1.0]], ['2, k, 2', [0.13439, -0.452099, 1.0]], ['2, k, 3', [0.155009, -0.334386, 1.0]], ['2, k, 4', [-0.0481159, -0.561611, 1.0]], ['2, k, 5', [-0.065802, -0.488995, 1.0]], ['2, k, 6', [-0.0172833, -0.429094, 1.0]], ['2, k, 7', [-0.00378489, -0.427207, 1.0]], ['2, k, 8', [0.307558, -0.593569, 1.0]], ['2, k, 9', [0.522822, -0.547691, 1.0]], ['2, k, 10', [0.60667, -0.476842, 1.0]], ['2, k, 11', [0.662002, -0.453996, 1.0]], ['2, k, 12', [0.0632322, -1.06586, 1.0]], ['2, k, 13', [0.0524908, -1.38878, 1.0]], ['2, k, 14', [0.0488653, -1.72744, 1.0]], ['2, k, 15', [0.0718631, -1.77633, 1.0]], ['2, k, 16', [0.21444, -1.06373, 1.0]], ['2, k, 17', [0.231295, -1.35063, 1.0]], ['2, k, 18', [0.349682, -1.66989, 1.0]], ['2, k, 19', [0.302554, -1.53082, 1.0]], ['2, k, 20', [0.134904, -0.529397, 1.0]], ['2, k, 21', [0.00429021, -0.422317, 1.0]], ['2, k, 22', [0.0371109, -0.422207, 1.0]], ['2, k, 23', [0.70366, -0.460227, 1.0]], ['2, k, 24', [0.704938, -0.429698, 1.0]]]
[['2, k, 0', [0.141782, -1.08264, 1.0]], ['2, k, 1', [0.138854, -0.765906, 1.0]], ['2, k, 2', [0.136543, -0.453567, 1.0]], ['2, k, 3', [0.157436, -0.333958, 1.0]], ['2, k, 4', [0.00955334, -0.598489, 1.0]], ['2, k, 5', [-0.0657687, -0.490504, 1.0]], ['2, k, 6', [-0.0524813, -0.447522, 1.0]], ['2, k, 7', [-0.0507868, -0.419282, 1.0]], ['2, k, 8', [0.307889, -0.593322, 1.0]], ['2, k, 9', [0.521672, -0.550731, 1.0]], ['2, k, 10', [0.602482, -0.476575, 1.0]], ['2, k, 11', [0.638819, -0.45067, 1.0]], ['2, k, 12', [0.0623333, -1.07267, 1.0]], ['2, k, 13', [0.0524448, -1.39029, 1.0]], ['2, k, 14', [0.0468256, -1.72876, 1.0]], ['2, k, 15', [0.0584339, -1.7785, 1.0]], ['2, k, 16', [0.216639, -1.06734, 1.0]], ['2, k, 17', [0.232377, -1.35147, 1.0]], ['2, k, 18', [0.349527, -1.67084, 1.0]], ['2, k, 19', [0.276915, -1.5986, 1.0]], ['2, k, 20', [0.137085, -0.53126, 1.0]], ['2, k, 21', [-0.0496993, -0.424279, 1.0]], ['2, k, 22', [0.0203711, -0.424764, 1.0]], ['2, k, 23', [0.669103, -0.454027, 1.0]], ['2, k, 24', [0.69122, -0.441144, 1.0]]]
[['2, k, 0', [0.142344, -1.08437, 1.0]], ['2, k, 1', [0.140075, -0.767011, 1.0]], ['2, k, 2', [0.138011, -0.453942, 1.0]], ['2, k, 3', [0.159089, -0.334574, 1.0]], ['2, k, 4', [0.00969989, -0.598115, 1.0]], ['2, k, 5', [-0.0818334, -0.476669, 1.0]], ['2, k, 6', [-0.0870456, -0.444603, 1.0]], ['2, k, 7', [-0.0856661, -0.419237, 1.0]], ['2, k, 8', [0.313594, -0.590118, 1.0]], ['2, k, 9', [0.512593, -0.543341, 1.0]], ['2, k, 10', [0.593159, -0.47105, 1.0]], ['2, k, 11', [0.610205, -0.448907, 1.0]], ['2, k, 12', [0.0622418, -1.07553, 1.0]], ['2, k, 13', [0.0528122, -1.39221, 1.0]], ['2, k, 14', [0.0460489, -1.73094, 1.0]], ['2, k, 15', [0.0563663, -1.77935, 1.0]], ['2, k, 16', [0.217624, -1.06829, 1.0]], ['2, k, 17', [0.232469, -1.35199, 1.0]], ['2, k, 18', [0.347757, -1.67148, 1.0]], ['2, k, 19', [0.269985, -1.6121, 1.0]], ['2, k, 20', [0.138532, -0.531814, 1.0]], ['2, k, 21', [-0.075423, -0.424963, 1.0]], ['2, k, 22', [-0.0166748, -0.421793, 1.0]], ['2, k, 23', [0.640094, -0.454895, 1.0]], ['2, k, 24', [0.665808, -0.44415, 1.0]]]
[['2, k, 0', [0.14303, -1.08527, 1.0]], ['2, k, 1', [0.141291, -0.767729, 1.0]], ['2, k, 2', [0.139504, -0.454411, 1.0]], ['2, k, 3', [0.160007, -0.336431, 1.0]], ['2, k, 4', [0.00946239, -0.597304, 1.0]], ['2, k, 5', [-0.0869014, -0.473373, 1.0]], ['2, k, 6', [-0.102364, -0.434146, 1.0]], ['2, k, 7', [-0.107957, -0.420912, 1.0]], ['2, k, 8', [0.313748, -0.589577, 1.0]], ['2, k, 9', [0.500493, -0.554619, 1.0]], ['2, k, 10', [0.5228, -0.467817, 1.0]], ['2, k, 11', [0.579935, -0.44641, 1.0]], ['2, k, 12', [0.062442, -1.07612, 1.0]], ['2, k, 13', [0.0528669, -1.39321, 1.0]], ['2, k, 14', [0.0459373, -1.7321, 1.0]], ['2, k, 15', [0.0554404, -1.77943, 1.0]], ['2, k, 16', [0.218981, -1.0691, 1.0]], ['2, k, 17', [0.234665, -1.35275, 1.0]], ['2, k, 18', [0.350141, -1.67211, 1.0]], ['2, k, 19', [0.297143, -1.53582, 1.0]], ['2, k, 20', [0.139974, -0.532346, 1.0]], ['2, k, 21', [-0.0947909, -0.422825, 1.0]], ['2, k, 22', [-0.0332103, -0.424296, 1.0]], ['2, k, 23', [0.609941, -0.449298, 1.0]], ['2, k, 24', [0.631945, -0.427212, 1.0]]]
[['2, k, 0', [0.143892, -1.08712, 1.0]], ['2, k, 1', [0.142419, -0.768714, 1.0]], ['2, k, 2', [0.140684, -0.454659, 1.0]], ['2, k, 3', [0.160691, -0.336183, 1.0]], ['2, k, 4', [0.00678786, -0.598896, 1.0]], ['2, k, 5', [-0.0959752, -0.47007, 1.0]], ['2, k, 6', [-0.0803253, -0.42697, 1.0]], ['2, k, 7', [-0.122636, -0.421613, 1.0]], ['2, k, 8', [0.313585, -0.588813, 1.0]], ['2, k, 9', [0.480216, -0.562902, 1.0]], ['2, k, 10', [0.497096, -0.469925, 1.0]], ['2, k, 11', [0.554084, -0.444136, 1.0]], ['2, k, 12', [0.0631797, -1.0804, 1.0]], ['2, k, 13', [0.0543714, -1.39494, 1.0]], ['2, k, 14', [0.0446522, -1.73415, 1.0]], ['2, k, 15', [0.0520931, -1.77972, 1.0]], ['2, k, 16', [0.21999, -1.06974, 1.0]], ['2, k, 17', [0.234576, -1.35342, 1.0]], ['2, k, 18', [0.351517, -1.67247, 1.0]], ['2, k, 19', [0.280455, -1.59713, 1.0]], ['2, k, 20', [0.141159, -0.532763, 1.0]], ['2, k, 21', [-0.155825, -0.425813, 1.0]], ['2, k, 22', [-0.0492547, -0.424705, 1.0]], ['2, k, 23', [0.583065, -0.448063, 1.0]], ['2, k, 24', [0.608929, -0.43348, 1.0]]]
[['2, k, 0', [0.14543, -1.08836, 1.0]], ['2, k, 1', [0.150271, -0.771854, 1.0]], ['2, k, 2', [0.15934, -0.460321, 1.0]], ['2, k, 3', [0.161681, -0.336638, 1.0]], ['2, k, 4', [0.00141893, -0.605144, 1.0]], ['2, k, 5', [-0.124289, -0.524517, 1.0]], ['2, k, 6', [-0.0718397, -0.502978, 1.0]], ['2, k, 7', [-0.141147, -0.424357, 1.0]], ['2, k, 8', [0.318388, -0.582971, 1.0]], ['2, k, 9', [0.472104, -0.538567, 1.0]], ['2, k, 10', [0.461439, -0.454392, 1.0]], ['2, k, 11', [0.530807, -0.441619, 1.0]], ['2, k, 12', [0.0646865, -1.08256, 1.0]], ['2, k, 13', [0.0546819, -1.39588, 1.0]], ['2, k, 14', [0.0450997, -1.73536, 1.0]], ['2, k, 15', [0.0649467, -1.80041, 1.0]], ['2, k, 16', [0.221375, -1.07, 1.0]], ['2, k, 17', [0.235748, -1.35653, 1.0]], ['2, k, 18', [0.350382, -1.67568, 1.0]], ['2, k, 19', [0.28216, -1.58852, 1.0]], ['2, k, 20', [0.156759, -0.537771, 1.0]], ['2, k, 21', [-0.174124, -0.429719, 1.0]], ['2, k, 22', [-0.0607759, -0.426809, 1.0]], ['2, k, 23', [0.572272, -0.445301, 1.0]], ['2, k, 24', [0.577925, -0.418791, 1.0]]]
[['2, k, 0', [0.146324, -1.08896, 1.0]], ['2, k, 1', [0.152839, -0.773918, 1.0]], ['2, k, 2', [0.161792, -0.463497, 1.0]], ['2, k, 3', [0.162698, -0.336564, 1.0]], ['2, k, 4', [-0.00101182, -0.60767, 1.0]], ['2, k, 5', [-0.124316, -0.524598, 1.0]], ['2, k, 6', [-0.0723436, -0.503412, 1.0]], ['2, k, 7', [-0.166735, -0.426153, 1.0]], ['2, k, 8', [0.318183, -0.580846, 1.0]], ['2, k, 9', [0.456922, -0.547448, 1.0]], ['2, k, 10', [0.503779, -0.46757, 1.0]], ['2, k, 11', [0.51494, -0.439708, 1.0]], ['2, k, 12', [0.0650937, -1.08296, 1.0]], ['2, k, 13', [0.0566654, -1.39724, 1.0]], ['2, k, 14', [0.0446392, -1.73694, 1.0]], ['2, k, 15', [0.0434377, -1.781, 1.0]], ['2, k, 16', [0.22278, -1.07029, 1.0]], ['2, k, 17', [0.236239, -1.35674, 1.0]], ['2, k, 18', [0.348993, -1.67627, 1.0]], ['2, k, 19', [0.283778, -1.58565, 1.0]], ['2, k, 20', [0.159445, -0.540721, 1.0]], ['2, k, 21', [-0.203855, -0.43314, 1.0]], ['2, k, 22', [-0.0823382, -0.427716, 1.0]], ['2, k, 23', [0.536907, -0.444931, 1.0]], ['2, k, 24', [0.559287, -0.428077, 1.0]]]
[['2, k, 0', [0.147016, -1.09099, 1.0]], ['2, k, 1', [0.154968, -0.775126, 1.0]], ['2, k, 2', [0.164852, -0.463532, 1.0]], ['2, k, 3', [0.163035, -0.3363, 1.0]], ['2, k, 4', [-0.00297864, -0.613438, 1.0]], ['2, k, 5', [-0.1424, -0.531527, 1.0]], ['2, k, 6', [-0.193574, -0.449818, 1.0]], ['2, k, 7', [-0.205264, -0.427853, 1.0]], ['2, k, 8', [0.318236, -0.583024, 1.0]], ['2, k, 9', [0.448553, -0.551728, 1.0]], ['2, k, 10', [0.426558, -0.464556, 1.0]], ['2, k, 11', [0.484981, -0.436228, 1.0]], ['2, k, 12', [0.0654638, -1.08556, 1.0]], ['2, k, 13', [0.0568689, -1.40169, 1.0]], ['2, k, 14', [0.0430755, -1.74135, 1.0]], ['2, k, 15', [0.0386718, -1.78486, 1.0]], ['2, k, 16', [0.224034, -1.0718, 1.0]], ['2, k, 17', [0.236554, -1.3571, 1.0]], ['2, k, 18', [0.348334, -1.67709, 1.0]], ['2, k, 19', [0.27249, -1.61928, 1.0]], ['2, k, 20', [0.162323, -0.541081, 1.0]], ['2, k, 21', [-0.185496, -0.426716, 1.0]], ['2, k, 22', [-0.125905, -0.43172, 1.0]], ['2, k, 23', [0.517826, -0.440136, 1.0]], ['2, k, 24', [0.535729, -0.423637, 1.0]]]
[['2, k, 0', [0.148333, -1.09298, 1.0]], ['2, k, 1', [0.156635, -0.776147, 1.0]], ['2, k, 2', [0.166199, -0.46355, 1.0]], ['2, k, 3', [0.163627, -0.335708, 1.0]], ['2, k, 4', [-0.00505579, -0.619085, 1.0]], ['2, k, 5', [-0.145931, -0.533374, 1.0]], ['2, k, 6', [-0.206278, -0.46047, 1.0]], ['2, k, 7', [-0.224128, -0.425862, 1.0]], ['2, k, 8', [0.317817, -0.585944, 1.0]], ['2, k, 9', [0.460751, -0.542751, 1.0]], ['2, k, 10', [0.42406, -0.465302, 1.0]], ['2, k, 11', [0.467902, -0.432821, 1.0]], ['2, k, 12', [0.0665285, -1.08754, 1.0]], ['2, k, 13', [0.0571097, -1.40149, 1.0]], ['2, k, 14', [0.0464543, -1.74105, 1.0]], ['2, k, 15', [0.0394318, -1.78534, 1.0]], ['2, k, 16', [0.225647, -1.07329, 1.0]], ['2, k, 17', [0.23652, -1.35737, 1.0]], ['2, k, 18', [0.347419, -1.67744, 1.0]], ['2, k, 19', [0.299805, -1.56055, 1.0]], ['2, k, 20', [0.163781, -0.541334, 1.0]], ['2, k, 21', [-0.241953, -0.429044, 1.0]], ['2, k, 22', [-0.156381, -0.428246, 1.0]], ['2, k, 23', [0.492479, -0.435878, 1.0]], ['2, k, 24', [0.520797, -0.424027, 1.0]]]
[['2, k, 0', [0.149057, -1.09434, 1.0]], ['2, k, 1', [0.159783, -0.777501, 1.0]], ['2, k, 2', [0.172365, -0.464308, 1.0]], ['2, k, 3', [0.164975, -0.336188, 1.0]], ['2, k, 4', [-0.00555746, -0.621719, 1.0]], ['2, k, 5', [-0.152762, -0.537399, 1.0]], ['2, k, 6', [-0.211465, -0.458387, 1.0]], ['2, k, 7', [-0.245959, -0.425296, 1.0]], ['2, k, 8', [0.31845, -0.587623, 1.0]], ['2, k, 9', [0.463004, -0.541397, 1.0]], ['2, k, 10', [0.411217, -0.462299, 1.0]], ['2, k, 11', [0.447626, -0.429054, 1.0]], ['2, k, 12', [0.0671086, -1.08952, 1.0]], ['2, k, 13', [0.057324, -1.40186, 1.0]], ['2, k, 14', [0.0464521, -1.74146, 1.0]], ['2, k, 15', [0.0337892, -1.78534, 1.0]], ['2, k, 16', [0.226569, -1.07403, 1.0]], ['2, k, 17', [0.236499, -1.35739, 1.0]], ['2, k, 18', [0.353573, -1.6757, 1.0]], ['2, k, 19', [0.284433, -1.59234, 1.0]], ['2, k, 20', [0.169187, -0.5423, 1.0]], ['2, k, 21', [-0.262677, -0.426451, 1.0]], ['2, k, 22', [-0.177126, -0.427535, 1.0]], ['2, k, 23', [0.465255, -0.435611, 1.0]], ['2, k, 24', [0.378823, -0.42778, 1.0]]]
[['2, k, 0', [0.149774, -1.09587, 1.0]], ['2, k, 1', [0.161468, -0.779224, 1.0]], ['2, k, 2', [0.174362, -0.466097, 1.0]], ['2, k, 3', [0.166554, -0.33641, 1.0]], ['2, k, 4', [-0.00428572, -0.62354, 1.0]], ['2, k, 5', [-0.157067, -0.536611, 1.0]], ['2, k, 6', [-0.237835, -0.458602, 1.0]], ['2, k, 7', [-0.262995, -0.421474, 1.0]], ['2, k, 8', [0.315079, -0.587576, 1.0]], ['2, k, 9', [0.434697, -0.531297, 1.0]], ['2, k, 10', [0.400588, -0.454708, 1.0]], ['2, k, 11', [0.42342, -0.424331, 1.0]], ['2, k, 12', [0.0676008, -1.09104, 1.0]], ['2, k, 13', [0.0590292, -1.40247, 1.0]], ['2, k, 14', [0.0458254, -1.7422, 1.0]], ['2, k, 15', [0.0320897, -1.78478, 1.0]], ['2, k, 16', [0.227593, -1.07528, 1.0]], ['2, k, 17', [0.237599, -1.35756, 1.0]], ['2, k, 18', [0.348887, -1.67785, 1.0]], ['2, k, 19', [0.298585, -1.54094, 1.0]], ['2, k, 20', [0.171161, -0.544074, 1.0]], ['2, k, 21', [-0.280199, -0.426391, 1.0]], ['2, k, 22', [-0.199256, -0.423686, 1.0]], ['2, k, 23', [0.446103, -0.428244, 1.0]], ['2, k, 24', [0.370721, -0.424591, 1.0]]]
[['2, k, 0', [0.150295, -1.09591, 1.0]], ['2, k, 1', [0.164159, -0.779368, 1.0]], ['2, k, 2', [0.17981, -0.466433, 1.0]], ['2, k, 3', [0.167297, -0.336123, 1.0]], ['2, k, 4', [-0.0031691, -0.624063, 1.0]], ['2, k, 5', [-0.165978, -0.528249, 1.0]], ['2, k, 6', [-0.232702, -0.467273, 1.0]], ['2, k, 7', [-0.277572, -0.421571, 1.0]], ['2, k, 8', [0.314058, -0.585911, 1.0]], ['2, k, 9', [0.414758, -0.53048, 1.0]], ['2, k, 10', [0.390188, -0.449827, 1.0]], ['2, k, 11', [0.403887, -0.418081, 1.0]], ['2, k, 12', [0.0680405, -1.09122, 1.0]], ['2, k, 13', [0.0596726, -1.40278, 1.0]], ['2, k, 14', [0.045553, -1.74258, 1.0]], ['2, k, 15', [0.0747069, -1.80881, 1.0]], ['2, k, 16', [0.228364, -1.07513, 1.0]], ['2, k, 17', [0.237909, -1.35772, 1.0]], ['2, k, 18', [0.35064, -1.67714, 1.0]], ['2, k, 19', [0.272278, -1.60773, 1.0]], ['2, k, 20', [0.175905, -0.544345, 1.0]], ['2, k, 21', [-0.284699, -0.419908, 1.0]], ['2, k, 22', [-0.198988, -0.422271, 1.0]], ['2, k, 23', [0.427564, -0.418126, 1.0]], ['2, k, 24', [0.367468, -0.42267, 1.0]]]
