[['2, k, 0', [-0.1999727, -0.1118183, 1.0]], ['2, k, 1', [-0.2017263, 0.1968983, 1.0]], ['2, k, 2', [-0.202726, 0.4939745, 1.0]], ['2, k, 3', [-0.2237872, 0.6205189, 1.0]], ['2, k, 4', [-0.3734791, 0.3630585, 1.0]], ['2, k, 5', [-0.4127777, 0.1045243, 1.0]], ['2, k, 6', [-0.4115573, -0.108031, 1.0]], ['2, k, 7', [-0.4033312, -0.1539655, 1.0]], ['2, k, 8', [-0.05161756, 0.3830652, 1.0]], ['2, k, 9', [0.00966847, 0.1339828, 1.0]], ['2, k, 10', [0.008710803, -0.07464657, 1.0]], ['2, k, 11', [-0.02351444, -0.1177787, 1.0]], ['2, k, 12', [-0.2732883, -0.1106206, 1.0]], ['2, k, 13', [-0.272324, -0.4600852, 1.0]], ['2, k, 14', [-0.2296663, -0.7720994, 1.0]], ['2, k, 15', [-0.2658098, -0.6978802, 1.0]], ['2, k, 16', [-0.1195495, -0.1090357, 1.0]], ['2, k, 17', [-0.06714382, -0.4854566, 1.0]], ['2, k, 18', [0.05905468, -0.7588683, 1.0]], ['2, k, 19', [0.003886718, -0.7158233, 1.0]], ['2, k, 20', [-0.2026678, 0.4213154, 1.0]], ['2, k, 21', [-0.3899538, -0.2299093, 1.0]], ['2, k, 22', [-0.4223124, -0.1508894, 1.0]], ['2, k, 23', [-0.02870081, -0.1636628, 1.0]], ['2, k, 24', [0.01392593, -0.1535405, 1.0]]]
[['2, k, 0', [-0.1965129, -0.09139152, 1.0]], ['2, k, 1', [-0.2004135, 0.2169253, 1.0]], ['2, k, 2', [-0.2016418, 0.5111182, 1.0]], ['2, k, 3', [-0.1996404, 0.6371824, 1.0]], ['2, k, 4', [-0.3498865, 0.3963221, 1.0]], ['2, k, 5', [-0.4608226, 0.2410229, 1.0]], ['2, k, 6', [-0.4970993, 0.239525, 1.0]], ['2, k, 7', [-0.5072774, 0.1910894, 1.0]], ['2, k, 8', [-0.04838012, 0.3873962, 1.0]], ['2, k, 9', [0.01049182, 0.1485278, 1.0]], ['2, k, 10', [0.02782406, -0.0604492, 1.0]], ['2, k, 11', [-0.0240555, -0.1168699, 1.0]], ['2, k, 12', [-0.2692983, -0.08798699, 1.0]], ['2, k, 13', [-0.2723715, -0.4572151, 1.0]], ['2, k, 14', [-0.2303867, -0.7702742, 1.0]], ['2, k, 15', [-0.2765335, -0.7065338, 1.0]], ['2, k, 16', [-0.1167063, -0.09158769, 1.0]], ['2, k, 17', [-0.08010464, -0.4730243, 1.0]], ['2, k, 18', [0.0379432, -0.7531148, 1.0]], ['2, k, 19', [0.0003724918, -0.7079881, 1.0]], ['2, k, 20', [-0.2016515, 0.4395251, 1.0]], ['2, k, 21', [-0.5046298, 0.1583353, 1.0]], ['2, k, 22', [-0.5636344, 0.1974231, 1.0]], ['2, k, 23', [-0.03451935, -0.1731426, 1.0]], ['2, k, 24', [-0.01095641, -0.1566011, 1.0]]]
[['2, k, 0', [-0.1956899, -0.09327905, 1.0]], ['2, k, 1', [-0.2006028, 0.2155342, 1.0]], ['2, k, 2', [-0.2030112, 0.5101637, 1.0]], ['2, k, 3', [-0.2000712, 0.6369871, 1.0]], ['2, k, 4', [-0.3547329, 0.3901862, 1.0]], ['2, k, 5', [-0.4592836, 0.223739, 1.0]], ['2, k, 6', [-0.4864889, 0.1551992, 1.0]], ['2, k, 7', [-0.4946026, 0.132699, 1.0]], ['2, k, 8', [-0.04823829, 0.3871176, 1.0]], ['2, k, 9', [0.01085042, 0.1480808, 1.0]], ['2, k, 10', [0.02960269, -0.06122433, 1.0]], ['2, k, 11', [-0.0233005, -0.1186821, 1.0]], ['2, k, 12', [-0.2686229, -0.09000264, 1.0]], ['2, k, 13', [-0.2721037, -0.458185, 1.0]], ['2, k, 14', [-0.2302818, -0.7713768, 1.0]], ['2, k, 15', [-0.2761572, -0.7067878, 1.0]], ['2, k, 16', [-0.1157655, -0.09328309, 1.0]], ['2, k, 17', [-0.07889578, -0.4744678, 1.0]], ['2, k, 18', [0.04725258, -0.7502261, 1.0]], ['2, k, 19', [-0.003660023, -0.7141849, 1.0]], ['2, k, 20', [-0.2026438, 0.4384421, 1.0]], ['2, k, 21', [-0.4842166, 0.09170264, 1.0]], ['2, k, 22', [-0.5500805, 0.1383511, 1.0]], ['2, k, 23', [-0.03416464, -0.170087, 1.0]], ['2, k, 24', [-0.008174896, -0.1564653, 1.0]]]
[['2, k, 0', [-0.1953205, -0.09419569, 1.0]], ['2, k, 1', [-0.200867, 0.2145603, 1.0]], ['2, k, 2', [-0.2043363, 0.5093089, 1.0]], ['2, k, 3', [-0.2003826, 0.6367782, 1.0]], ['2, k, 4', [-0.358846, 0.3836409, 1.0]], ['2, k, 5', [-0.4502321, 0.1988106, 1.0]], ['2, k, 6', [-0.4842317, 0.1230362, 1.0]], ['2, k, 7', [-0.483452, 0.07714881, 1.0]], ['2, k, 8', [-0.04752151, 0.3872481, 1.0]], ['2, k, 9', [0.01107479, 0.1478107, 1.0]], ['2, k, 10', [0.02997079, -0.06155753, 1.0]], ['2, k, 11', [-0.0100981, -0.1022628, 1.0]], ['2, k, 12', [-0.2682272, -0.09135734, 1.0]], ['2, k, 13', [-0.2720597, -0.4589233, 1.0]], ['2, k, 14', [-0.2296251, -0.7719333, 1.0]], ['2, k, 15', [-0.2751514, -0.706633, 1.0]], ['2, k, 16', [-0.1154368, -0.0938328, 1.0]], ['2, k, 17', [-0.07856007, -0.4745636, 1.0]], ['2, k, 18', [0.04785269, -0.7501695, 1.0]], ['2, k, 19', [-0.004459944, -0.713634, 1.0]], ['2, k, 20', [-0.203645, 0.4375069, 1.0]], ['2, k, 21', [-0.4834347, 0.0370145, 1.0]], ['2, k, 22', [-0.5343896, 0.08217263, 1.0]], ['2, k, 23', [-0.0112417, -0.154756, 1.0]], ['2, k, 24', [-0.005045718, -0.1614475, 1.0]]]
[['2, k, 0', [-0.1951207, -0.09457884, 1.0]], ['2, k, 1', [-0.2010486, 0.2140616, 1.0]], ['2, k, 2', [-0.2052761, 0.5087929, 1.0]], ['2, k, 3', [-0.20069, 0.636645, 1.0]], ['2, k, 4', [-0.3599513, 0.3819549, 1.0]], ['2, k, 5', [-0.4453981, 0.1906991, 1.0]], ['2, k, 6', [-0.4697485, 0.05603106, 1.0]], ['2, k, 7', [-0.4741915, 0.02591022, 1.0]], ['2, k, 8', [-0.0470954, 0.3876511, 1.0]], ['2, k, 9', [0.01139263, 0.1473186, 1.0]], ['2, k, 10', [0.02982848, -0.06199855, 1.0]], ['2, k, 11', [-0.020966, -0.1235129, 1.0]], ['2, k, 12', [-0.2680577, -0.09188786, 1.0]], ['2, k, 13', [-0.2720492, -0.4598665, 1.0]], ['2, k, 14', [-0.2285644, -0.772518, 1.0]], ['2, k, 15', [-0.2744365, -0.7076013, 1.0]], ['2, k, 16', [-0.1152221, -0.09406699, 1.0]], ['2, k, 17', [-0.07801846, -0.4748773, 1.0]], ['2, k, 18', [0.0483856, -0.7506111, 1.0]], ['2, k, 19', [-0.004388832, -0.7126358, 1.0]], ['2, k, 20', [-0.2043555, 0.4369508, 1.0]], ['2, k, 21', [-0.4743917, -0.023134, 1.0]], ['2, k, 22', [-0.522067, 0.03047372, 1.0]], ['2, k, 23', [-0.03185419, -0.1783783, 1.0]], ['2, k, 24', [-0.01234292, -0.1651919, 1.0]]]
[['2, k, 0', [-0.1949815, -0.09477863, 1.0]], ['2, k, 1', [-0.2012108, 0.2138361, 1.0]], ['2, k, 2', [-0.2060574, 0.5085856, 1.0]], ['2, k, 3', [-0.2014641, 0.6364268, 1.0]], ['2, k, 4', [-0.3606952, 0.3812424, 1.0]], ['2, k, 5', [-0.4365836, 0.1816874, 1.0]], ['2, k, 6', [-0.4664675, 0.02413474, 1.0]], ['2, k, 7', [-0.4723637, -0.02186768, 1.0]], ['2, k, 8', [-0.04666673, 0.3879698, 1.0]], ['2, k, 9', [0.01153752, 0.1471583, 1.0]], ['2, k, 10', [0.03003401, -0.06225519, 1.0]], ['2, k, 11', [-0.01406757, -0.1053973, 1.0]], ['2, k, 12', [-0.2679608, -0.09206688, 1.0]], ['2, k, 13', [-0.2719056, -0.4604608, 1.0]], ['2, k, 14', [-0.2282818, -0.7729435, 1.0]], ['2, k, 15', [-0.2740285, -0.7079879, 1.0]], ['2, k, 16', [-0.1150436, -0.09425826, 1.0]], ['2, k, 17', [-0.07790209, -0.4750663, 1.0]], ['2, k, 18', [0.01271633, -0.7647855, 1.0]], ['2, k, 19', [0.02078599, -0.700112, 1.0]], ['2, k, 20', [-0.2049493, 0.4367009, 1.0]], ['2, k, 21', [-0.4662109, -0.07314678, 1.0]], ['2, k, 22', [-0.5520853, -0.05732975, 1.0]], ['2, k, 23', [-0.01600245, -0.1522465, 1.0]], ['2, k, 24', [-0.001317801, -0.157038, 1.0]]]
[['2, k, 0', [-0.1947881, -0.09474417, 1.0]], ['2, k, 1', [-0.2012663, 0.2137704, 1.0]], ['2, k, 2', [-0.2067235, 0.5084323, 1.0]], ['2, k, 3', [-0.2018853, 0.636299, 1.0]], ['2, k, 4', [-0.3614636, 0.3814932, 1.0]], ['2, k, 5', [-0.4325289, 0.1700965, 1.0]], ['2, k, 6', [-0.4547383, -0.01968925, 1.0]], ['2, k, 7', [-0.4642526, -0.06393193, 1.0]], ['2, k, 8', [-0.04646659, 0.3881677, 1.0]], ['2, k, 9', [0.01157765, 0.1470626, 1.0]], ['2, k, 10', [0.030586, -0.06260008, 1.0]], ['2, k, 11', [-0.01241132, -0.1036403, 1.0]], ['2, k, 12', [-0.267837, -0.0920091, 1.0]], ['2, k, 13', [-0.2718705, -0.4577154, 1.0]], ['2, k, 14', [-0.2286489, -0.7703252, 1.0]], ['2, k, 15', [-0.2758723, -0.7068499, 1.0]], ['2, k, 16', [-0.1147637, -0.09424947, 1.0]], ['2, k, 17', [-0.07780013, -0.4750417, 1.0]], ['2, k, 18', [0.01557227, -0.7642918, 1.0]], ['2, k, 19', [0.01844735, -0.6998129, 1.0]], ['2, k, 20', [-0.2054258, 0.4365407, 1.0]], ['2, k, 21', [-0.461122, -0.1224247, 1.0]], ['2, k, 22', [-0.4313813, -0.1214529, 1.0]], ['2, k, 23', [-0.01337919, -0.1504697, 1.0]], ['2, k, 24', [0.002976655, -0.1509612, 1.0]]]
[['2, k, 0', [-0.1948242, -0.09475443, 1.0]], ['2, k, 1', [-0.2014853, 0.2135625, 1.0]], ['2, k, 2', [-0.2072819, 0.5080664, 1.0]], ['2, k, 3', [-0.2028503, 0.6358488, 1.0]], ['2, k, 4', [-0.3615315, 0.3815019, 1.0]], ['2, k, 5', [-0.4285151, 0.1487282, 1.0]], ['2, k, 6', [-0.454178, -0.03907382, 1.0]], ['2, k, 7', [-0.459815, -0.09134044, 1.0]], ['2, k, 8', [-0.04648445, 0.3881904, 1.0]], ['2, k, 9', [0.0118473, 0.1464328, 1.0]], ['2, k, 10', [0.03032588, -0.06319986, 1.0]], ['2, k, 11', [-0.01226534, -0.1045335, 1.0]], ['2, k, 12', [-0.2678833, -0.09203326, 1.0]], ['2, k, 13', [-0.2718322, -0.4572312, 1.0]], ['2, k, 14', [-0.2284365, -0.7698132, 1.0]], ['2, k, 15', [-0.27623, -0.7068154, 1.0]], ['2, k, 16', [-0.1147871, -0.09423573, 1.0]], ['2, k, 17', [-0.0777842, -0.4748119, 1.0]], ['2, k, 18', [0.04745791, -0.7521684, 1.0]], ['2, k, 19', [-0.005724158, -0.7126589, 1.0]], ['2, k, 20', [-0.2059214, 0.4361853, 1.0]], ['2, k, 21', [-0.4550388, -0.15967, 1.0]], ['2, k, 22', [-0.4150684, -0.1111112, 1.0]], ['2, k, 23', [-0.01519884, -0.1530226, 1.0]], ['2, k, 24', [-0.002373023, -0.1598396, 1.0]]]
[['2, k, 0', [-0.195008, -0.09474996, 1.0]], ['2, k, 1', [-0.201579, 0.2133931, 1.0]], ['2, k, 2', [-0.2071932, 0.5077231, 1.0]], ['2, k, 3', [-0.2037516, 0.635417, 1.0]], ['2, k, 4', [-0.361415, 0.3814352, 1.0]], ['2, k, 5', [-0.4261286, 0.1323903, 1.0]], ['2, k, 6', [-0.4443456, -0.07224186, 1.0]], ['2, k, 7', [-0.4533536, -0.1220754, 1.0]], ['2, k, 8', [-0.0464603, 0.3887287, 1.0]], ['2, k, 9', [0.01182934, 0.1464485, 1.0]], ['2, k, 10', [0.03015675, -0.06332868, 1.0]], ['2, k, 11', [-0.01303402, -0.1054932, 1.0]], ['2, k, 12', [-0.2680831, -0.092035, 1.0]], ['2, k, 13', [-0.2715547, -0.460396, 1.0]], ['2, k, 14', [-0.2281915, -0.7729027, 1.0]], ['2, k, 15', [-0.2780859, -0.7129287, 1.0]], ['2, k, 16', [-0.1149525, -0.09421784, 1.0]], ['2, k, 17', [-0.07772822, -0.4748503, 1.0]], ['2, k, 18', [0.0501852, -0.7501429, 1.0]], ['2, k, 19', [-0.005553234, -0.7158256, 1.0]], ['2, k, 20', [-0.2059201, 0.4358723, 1.0]], ['2, k, 21', [-0.4494399, -0.1915455, 1.0]], ['2, k, 22', [-0.4058042, -0.1395138, 1.0]], ['2, k, 23', [-0.0165301, -0.152969, 1.0]], ['2, k, 24', [-0.003172316, -0.1587067, 1.0]]]
[['2, k, 0', [-0.1952816, -0.09487633, 1.0]], ['2, k, 1', [-0.2019206, 0.2130706, 1.0]], ['2, k, 2', [-0.2075152, 0.5074089, 1.0]], ['2, k, 3', [-0.2048022, 0.6349475, 1.0]], ['2, k, 4', [-0.3610044, 0.3816282, 1.0]], ['2, k, 5', [-0.4224988, 0.1137548, 1.0]], ['2, k, 6', [-0.437108, -0.09602779, 1.0]], ['2, k, 7', [-0.4482954, -0.1416917, 1.0]], ['2, k, 8', [-0.0465287, 0.3890063, 1.0]], ['2, k, 9', [0.01157874, 0.1456587, 1.0]], ['2, k, 10', [0.02914747, -0.06419234, 1.0]], ['2, k, 11', [-0.0121877, -0.1049463, 1.0]], ['2, k, 12', [-0.2683244, -0.09215604, 1.0]], ['2, k, 13', [-0.2715156, -0.4602836, 1.0]], ['2, k, 14', [-0.2277116, -0.7725275, 1.0]], ['2, k, 15', [-0.2756035, -0.7104024, 1.0]], ['2, k, 16', [-0.1152792, -0.09434757, 1.0]], ['2, k, 17', [-0.0775994, -0.4749177, 1.0]], ['2, k, 18', [0.05180051, -0.7491931, 1.0]], ['2, k, 19', [-0.005374733, -0.7172695, 1.0]], ['2, k, 20', [-0.2062731, 0.4355316, 1.0]], ['2, k, 21', [-0.449274, -0.2102027, 1.0]], ['2, k, 22', [-0.4014128, -0.143645, 1.0]], ['2, k, 23', [-0.01420792, -0.153969, 1.0]], ['2, k, 24', [-0.003378651, -0.1568376, 1.0]]]
[['2, k, 0', [-0.1967146, -0.09567352, 1.0]], ['2, k, 1', [-0.2025233, 0.2125329, 1.0]], ['2, k, 2', [-0.2075951, 0.5071881, 1.0]], ['2, k, 3', [-0.2065312, 0.6343587, 1.0]], ['2, k, 4', [-0.360604, 0.3823809, 1.0]], ['2, k, 5', [-0.4183221, 0.1060603, 1.0]], ['2, k, 6', [-0.4303033, -0.1062893, 1.0]], ['2, k, 7', [-0.4481243, -0.146078, 1.0]], ['2, k, 8', [-0.04769354, 0.3882546, 1.0]], ['2, k, 9', [0.01137069, 0.145419, 1.0]], ['2, k, 10', [0.02834541, -0.0644662, 1.0]], ['2, k, 11', [-0.0113384, -0.1040641, 1.0]], ['2, k, 12', [-0.2696858, -0.09297537, 1.0]], ['2, k, 13', [-0.2713796, -0.4632152, 1.0]], ['2, k, 14', [-0.2271961, -0.7754498, 1.0]], ['2, k, 15', [-0.2737134, -0.7114159, 1.0]], ['2, k, 16', [-0.1169204, -0.09517596, 1.0]], ['2, k, 17', [-0.07753453, -0.4749923, 1.0]], ['2, k, 18', [0.05188351, -0.749113, 1.0]], ['2, k, 19', [-0.003059417, -0.7134754, 1.0]], ['2, k, 20', [-0.2064854, 0.4352333, 1.0]], ['2, k, 21', [-0.4566078, -0.2215831, 1.0]], ['2, k, 22', [-0.4028023, -0.1559836, 1.0]], ['2, k, 23', [-0.01209313, -0.1548422, 1.0]], ['2, k, 24', [-0.003679664, -0.1580767, 1.0]]]
[['2, k, 0', [-0.198056, -0.09635548, 1.0]], ['2, k, 1', [-0.2032543, 0.2119246, 1.0]], ['2, k, 2', [-0.2076297, 0.5068894, 1.0]], ['2, k, 3', [-0.2082257, 0.633953, 1.0]], ['2, k, 4', [-0.3607442, 0.3822898, 1.0]], ['2, k, 5', [-0.4147331, 0.1021638, 1.0]], ['2, k, 6', [-0.4285959, -0.1102217, 1.0]], ['2, k, 7', [-0.4388338, -0.1562047, 1.0]], ['2, k, 8', [-0.04919918, 0.3869395, 1.0]], ['2, k, 9', [0.01083603, 0.1443224, 1.0]], ['2, k, 10', [0.02833569, -0.0655705, 1.0]], ['2, k, 11', [-0.01220493, -0.1030668, 1.0]], ['2, k, 12', [-0.2709436, -0.09365606, 1.0]], ['2, k, 13', [-0.2711387, -0.4638141, 1.0]], ['2, k, 14', [-0.2272416, -0.7760093, 1.0]], ['2, k, 15', [-0.2733589, -0.7115153, 1.0]], ['2, k, 16', [-0.1182752, -0.09580269, 1.0]], ['2, k, 17', [-0.07745957, -0.4750082, 1.0]], ['2, k, 18', [0.05324038, -0.7482437, 1.0]], ['2, k, 19', [-0.003108937, -0.7153406, 1.0]], ['2, k, 20', [-0.206742, 0.4348282, 1.0]], ['2, k, 21', [-0.4426222, -0.2348429, 1.0]], ['2, k, 22', [-0.3940735, -0.1774248, 1.0]], ['2, k, 23', [-0.01528241, -0.1521638, 1.0]], ['2, k, 24', [-0.002512881, -0.1532879, 1.0]]]
[['2, k, 0', [-0.1998034, -0.09631135, 1.0]], ['2, k, 1', [-0.203796, 0.2118009, 1.0]], ['2, k, 2', [-0.2074848, 0.5067862, 1.0]], ['2, k, 3', [-0.2092436, 0.6335713, 1.0]], ['2, k, 4', [-0.3614661, 0.3826116, 1.0]], ['2, k, 5', [-0.4153472, 0.1041095, 1.0]], ['2, k, 6', [-0.4268816, -0.1115611, 1.0]], ['2, k, 7', [-0.4296276, -0.1645224, 1.0]], ['2, k, 8', [-0.04916563, 0.3875279, 1.0]], ['2, k, 9', [0.01059159, 0.1441777, 1.0]], ['2, k, 10', [0.02835505, -0.06570487, 1.0]], ['2, k, 11', [-0.01134872, -0.1031032, 1.0]], ['2, k, 12', [-0.2727536, -0.09353542, 1.0]], ['2, k, 13', [-0.2711755, -0.4633252, 1.0]], ['2, k, 14', [-0.2263055, -0.7754758, 1.0]], ['2, k, 15', [-0.2732064, -0.7112226, 1.0]], ['2, k, 16', [-0.1199761, -0.09579083, 1.0]], ['2, k, 17', [-0.07751542, -0.4751824, 1.0]], ['2, k, 18', [0.05200559, -0.7490157, 1.0]], ['2, k, 19', [-0.001105264, -0.7175112, 1.0]], ['2, k, 20', [-0.2068189, 0.4347116, 1.0]], ['2, k, 21', [-0.43082, -0.2389805, 1.0]], ['2, k, 22', [-0.3783602, -0.1728489, 1.0]], ['2, k, 23', [-0.01422304, -0.1536442, 1.0]], ['2, k, 24', [-0.009923538, -0.1609, 1.0]]]
[['2, k, 0', [-0.2015725, -0.09669278, 1.0]], ['2, k, 1', [-0.2042931, 0.211631, 1.0]], ['2, k, 2', [-0.2073842, 0.5068182, 1.0]], ['2, k, 3', [-0.2102295, 0.6332901, 1.0]], ['2, k, 4', [-0.3620522, 0.3828216, 1.0]], ['2, k, 5', [-0.4144642, 0.1089428, 1.0]], ['2, k, 6', [-0.4254498, -0.1124737, 1.0]], ['2, k, 7', [-0.4286155, -0.1626402, 1.0]], ['2, k, 8', [-0.05091616, 0.3864376, 1.0]], ['2, k, 9', [0.01046191, 0.1437685, 1.0]], ['2, k, 10', [0.02802503, -0.06612424, 1.0]], ['2, k, 11', [-0.009320305, -0.1046682, 1.0]], ['2, k, 12', [-0.2747342, -0.09376516, 1.0]], ['2, k, 13', [-0.2714266, -0.4624283, 1.0]], ['2, k, 14', [-0.2262351, -0.7744219, 1.0]], ['2, k, 15', [-0.2736422, -0.7110589, 1.0]], ['2, k, 16', [-0.1214579, -0.09625355, 1.0]], ['2, k, 17', [-0.07740154, -0.4754394, 1.0]], ['2, k, 18', [0.03383319, -0.7593886, 1.0]], ['2, k, 19', [0.006643979, -0.7030919, 1.0]], ['2, k, 20', [-0.2068921, 0.434678, 1.0]], ['2, k, 21', [-0.4237325, -0.2408933, 1.0]], ['2, k, 22', [-0.3777726, -0.1609487, 1.0]], ['2, k, 23', [-0.01186176, -0.1539139, 1.0]], ['2, k, 24', [-0.008750846, -0.1600833, 1.0]]]
[['2, k, 0', [-0.2027351, -0.09676818, 1.0]], ['2, k, 1', [-0.2047938, 0.2113814, 1.0]], ['2, k, 2', [-0.2071557, 0.5064455, 1.0]], ['2, k, 3', [-0.2108579, 0.6329754, 1.0]], ['2, k, 4', [-0.3620029, 0.3828509, 1.0]], ['2, k, 5', [-0.4119675, 0.1146742, 1.0]], ['2, k, 6', [-0.4262083, -0.109467, 1.0]], ['2, k, 7', [-0.4304797, -0.1588731, 1.0]], ['2, k, 8', [-0.05144406, 0.3865876, 1.0]], ['2, k, 9', [0.01015478, 0.1433711, 1.0]], ['2, k, 10', [0.02591179, -0.06637311, 1.0]], ['2, k, 11', [-0.005777048, -0.1031931, 1.0]], ['2, k, 12', [-0.2759586, -0.09380815, 1.0]], ['2, k, 13', [-0.2713673, -0.4624641, 1.0]], ['2, k, 14', [-0.2261329, -0.7744166, 1.0]], ['2, k, 15', [-0.2733784, -0.7109734, 1.0]], ['2, k, 16', [-0.1224912, -0.09634192, 1.0]], ['2, k, 17', [-0.07742112, -0.4752956, 1.0]], ['2, k, 18', [0.04025242, -0.7559829, 1.0]], ['2, k, 19', [0.0004938208, -0.7086858, 1.0]], ['2, k, 20', [-0.2068998, 0.434335, 1.0]], ['2, k, 21', [-0.4193329, -0.2331583, 1.0]], ['2, k, 22', [-0.3884447, -0.1770417, 1.0]], ['2, k, 23', [-0.005028788, -0.154736, 1.0]], ['2, k, 24', [-0.000215996, -0.1496106, 1.0]]]
[['2, k, 0', [-0.2035317, -0.09687809, 1.0]], ['2, k, 1', [-0.2050779, 0.21123, 1.0]], ['2, k, 2', [-0.2070076, 0.5062947, 1.0]], ['2, k, 3', [-0.2118446, 0.6327785, 1.0]], ['2, k, 4', [-0.3618449, 0.3834673, 1.0]], ['2, k, 5', [-0.4095316, 0.1241392, 1.0]], ['2, k, 6', [-0.4285424, -0.09471135, 1.0]], ['2, k, 7', [-0.4322772, -0.1566861, 1.0]], ['2, k, 8', [-0.05197368, 0.3863004, 1.0]], ['2, k, 9', [0.009870643, 0.1429534, 1.0]], ['2, k, 10', [0.02567945, -0.0668041, 1.0]], ['2, k, 11', [-0.02511057, -0.1257314, 1.0]], ['2, k, 12', [-0.2767892, -0.09380762, 1.0]], ['2, k, 13', [-0.2711577, -0.4641321, 1.0]], ['2, k, 14', [-0.2257354, -0.7760925, 1.0]], ['2, k, 15', [-0.2724206, -0.7115005, 1.0]], ['2, k, 16', [-0.1231815, -0.09653158, 1.0]], ['2, k, 17', [-0.0774503, -0.4753709, 1.0]], ['2, k, 18', [0.04391129, -0.7543069, 1.0]], ['2, k, 19', [-0.00220168, -0.7116644, 1.0]], ['2, k, 20', [-0.2068841, 0.4341785, 1.0]], ['2, k, 21', [-0.4185273, -0.2350679, 1.0]], ['2, k, 22', [-0.3921101, -0.1541876, 1.0]], ['2, k, 23', [-0.03708788, -0.1813073, 1.0]], ['2, k, 24', [-0.01160193, -0.1628302, 1.0]]]
[['2, k, 0', [-0.2039556, -0.09675094, 1.0]], ['2, k, 1', [-0.20554, 0.2111153, 1.0]], ['2, k, 2', [-0.2071829, 0.5059934, 1.0]], ['2, k, 3', [-0.2124293, 0.6324503, 1.0]], ['2, k, 4', [-0.3614337, 0.3839929, 1.0]], ['2, k, 5', [-0.4085675, 0.1279318, 1.0]], ['2, k, 6', [-0.4278294, -0.08944097, 1.0]], ['2, k, 7', [-0.4319485, -0.1559537, 1.0]], ['2, k, 8', [-0.05272852, 0.3864937, 1.0]], ['2, k, 9', [0.009566379, 0.1427948, 1.0]], ['2, k, 10', [0.02451315, -0.06676392, 1.0]], ['2, k, 11', [-0.02642259, -0.1259731, 1.0]], ['2, k, 12', [-0.2771513, -0.09372926, 1.0]], ['2, k, 13', [-0.2712779, -0.4635131, 1.0]], ['2, k, 14', [-0.2255445, -0.7754948, 1.0]], ['2, k, 15', [-0.2726997, -0.7113804, 1.0]], ['2, k, 16', [-0.1236455, -0.09634572, 1.0]], ['2, k, 17', [-0.07763821, -0.475355, 1.0]], ['2, k, 18', [0.04593502, -0.7530217, 1.0]], ['2, k, 19', [-0.001196261, -0.7145834, 1.0]], ['2, k, 20', [-0.2071416, 0.4339204, 1.0]], ['2, k, 21', [-0.4170742, -0.231801, 1.0]], ['2, k, 22', [-0.3966606, -0.1535711, 1.0]], ['2, k, 23', [-0.03968267, -0.1813778, 1.0]], ['2, k, 24', [-0.01534222, -0.1666494, 1.0]]]
[['2, k, 0', [-0.2048236, -0.0965365, 1.0]], ['2, k, 1', [-0.2058914, 0.2110418, 1.0]], ['2, k, 2', [-0.2070999, 0.5057809, 1.0]], ['2, k, 3', [-0.2130075, 0.6324567, 1.0]], ['2, k, 4', [-0.36116, 0.3848424, 1.0]], ['2, k, 5', [-0.4041235, 0.1516324, 1.0]], ['2, k, 6', [-0.4272592, -0.08691695, 1.0]], ['2, k, 7', [-0.4325269, -0.1524408, 1.0]], ['2, k, 8', [-0.05293201, 0.3864299, 1.0]], ['2, k, 9', [0.009196625, 0.1424503, 1.0]], ['2, k, 10', [0.02418368, -0.06719323, 1.0]], ['2, k, 11', [-0.02637467, -0.1263722, 1.0]], ['2, k, 12', [-0.2780069, -0.09340101, 1.0]], ['2, k, 13', [-0.2713867, -0.4646133, 1.0]], ['2, k, 14', [-0.2252349, -0.7766573, 1.0]], ['2, k, 15', [-0.2720606, -0.7118648, 1.0]], ['2, k, 16', [-0.1244822, -0.09623595, 1.0]], ['2, k, 17', [-0.07775821, -0.4751951, 1.0]], ['2, k, 18', [0.04530511, -0.7531536, 1.0]], ['2, k, 19', [-0.001540624, -0.714317, 1.0]], ['2, k, 20', [-0.2071741, 0.4337469, 1.0]], ['2, k, 21', [-0.4181522, -0.2331506, 1.0]], ['2, k, 22', [-0.3939746, -0.1502215, 1.0]], ['2, k, 23', [-0.0385051, -0.182107, 1.0]], ['2, k, 24', [-0.01575724, -0.1731225, 1.0]]]
