[['2, k, 0', [-0.714564, -1.02258, 1.0]], ['2, k, 1', [-0.728061, -0.735323, 1.0]], ['2, k, 2', [-0.738806, -0.450528, 1.0]], ['2, k, 3', [-0.757616, -0.310117, 1.0]], ['2, k, 4', [-0.891174, -0.495124, 1.0]], ['2, k, 5', [-0.982594, -0.304049, 1.0]], ['2, k, 6', [-1.05116, -0.107588, 1.0]], ['2, k, 7', [-1.08384, -0.0199946, 1.0]], ['2, k, 8', [-0.583573, -0.477559, 1.0]], ['2, k, 9', [-0.493638, -0.35098, 1.0]], ['2, k, 10', [-0.476488, -0.205242, 1.0]], ['2, k, 11', [-0.443436, -0.131926, 1.0]], ['2, k, 12', [-0.777525, -1.01668, 1.0]], ['2, k, 13', [-0.90548, -1.25589, 1.0]], ['2, k, 14', [-0.887596, -1.54159, 1.0]], ['2, k, 15', [-0.862712, -1.58001, 1.0]], ['2, k, 16', [-0.637759, -1.00867, 1.0]], ['2, k, 17', [-0.53711, -1.28417, 1.0]], ['2, k, 18', [-0.559382, -1.50023, 1.0]], ['2, k, 19', [-0.532227, -1.56152, 1.0]], ['2, k, 20', [-0.736619, -0.521506, 1.0]], ['2, k, 21', [-1.09408, 0.0425926, 1.0]], ['2, k, 22', [-1.11476, 0.0243922, 1.0]], ['2, k, 23', [-0.408746, -0.0697055, 1.0]], ['2, k, 24', [-0.459387, -0.136694, 1.0]]]
[['2, k, 0', [-0.663415, -1.01462, 1.0]], ['2, k, 1', [-0.706099, -0.732469, 1.0]], ['2, k, 2', [-0.734893, -0.456447, 1.0]], ['2, k, 3', [-0.873605, -0.366467, 1.0]], ['2, k, 4', [-0.919913, -0.554601, 1.0]], ['2, k, 5', [-1.12675, -0.543243, 1.0]], ['2, k, 6', [-1.36198, -0.384007, 1.0]], ['2, k, 7', [-1.42011, -0.317255, 1.0]], ['2, k, 8', [-0.626595, -0.458166, 1.0]], ['2, k, 9', [-0.719093, -0.207023, 1.0]], ['2, k, 10', [-0.791396, 0.0114362, 1.0]], ['2, k, 11', [-0.843688, 0.107003, 1.0]], ['2, k, 12', [-0.720124, -1.0191, 1.0]], ['2, k, 13', [-0.799374, -1.34664, 1.0]], ['2, k, 14', [-0.879264, -1.67584, 1.0]], ['2, k, 15', [-0.903911, -1.70301, 1.0]], ['2, k, 16', [-0.590077, -0.985157, 1.0]], ['2, k, 17', [-0.52481, -1.30696, 1.0]], ['2, k, 18', [-0.49808, -1.62329, 1.0]], ['2, k, 19', [-0.50191, -1.67234, 1.0]], ['2, k, 20', [-0.730173, -0.52487, 1.0]], ['2, k, 21', [-1.4554, -0.289752, 1.0]], ['2, k, 22', [-1.3927, -0.261473, 1.0]], ['2, k, 23', [-0.876007, 0.161607, 1.0]], ['2, k, 24', [-0.890741, 0.131875, 1.0]]]
[['2, k, 0', [-0.660696, -1.01731, 1.0]], ['2, k, 1', [-0.710145, -0.73704, 1.0]], ['2, k, 2', [-0.773711, -0.468319, 1.0]], ['2, k, 3', [-0.901254, -0.364197, 1.0]], ['2, k, 4', [-0.920031, -0.578901, 1.0]], ['2, k, 5', [-1.12478, -0.544173, 1.0]], ['2, k, 6', [-1.32076, -0.44394, 1.0]], ['2, k, 7', [-1.39305, -0.39785, 1.0]], ['2, k, 8', [-0.651431, -0.476908, 1.0]], ['2, k, 9', [-0.736805, -0.200274, 1.0]], ['2, k, 10', [-0.848801, 0.0645866, 1.0]], ['2, k, 11', [-0.904008, 0.131657, 1.0]], ['2, k, 12', [-0.717015, -1.02432, 1.0]], ['2, k, 13', [-0.798834, -1.35107, 1.0]], ['2, k, 14', [-0.878225, -1.67613, 1.0]], ['2, k, 15', [-0.911626, -1.70067, 1.0]], ['2, k, 16', [-0.587758, -0.987867, 1.0]], ['2, k, 17', [-0.518988, -1.31308, 1.0]], ['2, k, 18', [-0.49542, -1.62618, 1.0]], ['2, k, 19', [-0.511001, -1.67465, 1.0]], ['2, k, 20', [-0.754051, -0.534546, 1.0]], ['2, k, 21', [-1.44277, -0.351771, 1.0]], ['2, k, 22', [-1.37589, -0.402131, 1.0]], ['2, k, 23', [-0.923652, 0.175241, 1.0]], ['2, k, 24', [-0.947691, 0.115674, 1.0]]]
[['2, k, 0', [-0.655889, -1.02739, 1.0]], ['2, k, 1', [-0.713184, -0.749644, 1.0]], ['2, k, 2', [-0.77536, -0.476007, 1.0]], ['2, k, 3', [-0.904357, -0.373576, 1.0]], ['2, k, 4', [-0.922641, -0.611263, 1.0]], ['2, k, 5', [-1.12465, -0.565132, 1.0]], ['2, k, 6', [-1.3179, -0.485153, 1.0]], ['2, k, 7', [-1.38854, -0.438444, 1.0]], ['2, k, 8', [-0.651909, -0.477596, 1.0]], ['2, k, 9', [-0.731414, -0.236365, 1.0]], ['2, k, 10', [-0.833897, -0.0203605, 1.0]], ['2, k, 11', [-0.88259, 0.0676154, 1.0]], ['2, k, 12', [-0.711916, -1.03815, 1.0]], ['2, k, 13', [-0.798012, -1.35475, 1.0]], ['2, k, 14', [-0.877107, -1.67621, 1.0]], ['2, k, 15', [-0.847423, -1.77714, 1.0]], ['2, k, 16', [-0.584097, -0.996874, 1.0]], ['2, k, 17', [-0.513176, -1.32023, 1.0]], ['2, k, 18', [-0.495218, -1.62667, 1.0]], ['2, k, 19', [-0.533802, -1.68956, 1.0]], ['2, k, 20', [-0.758223, -0.544367, 1.0]], ['2, k, 21', [-1.44485, -0.397606, 1.0]], ['2, k, 22', [-1.3965, -0.434233, 1.0]], ['2, k, 23', [-0.923003, 0.126752, 1.0]], ['2, k, 24', [-0.924988, 0.107904, 1.0]]]
[['2, k, 0', [-0.655465, -1.02718, 1.0]], ['2, k, 1', [-0.713027, -0.749498, 1.0]], ['2, k, 2', [-0.7736, -0.475357, 1.0]], ['2, k, 3', [-0.918645, -0.393584, 1.0]], ['2, k, 4', [-0.917326, -0.605078, 1.0]], ['2, k, 5', [-1.12251, -0.611752, 1.0]], ['2, k, 6', [-1.29945, -0.498187, 1.0]], ['2, k, 7', [-1.36299, -0.480404, 1.0]], ['2, k, 8', [-0.641426, -0.454738, 1.0]], ['2, k, 9', [-0.757935, -0.209426, 1.0]], ['2, k, 10', [-0.879341, 0.0130485, 1.0]], ['2, k, 11', [-0.934671, 0.0957975, 1.0]], ['2, k, 12', [-0.711114, -1.03733, 1.0]], ['2, k, 13', [-0.797507, -1.35644, 1.0]], ['2, k, 14', [-0.875825, -1.67395, 1.0]], ['2, k, 15', [-0.848262, -1.7461, 1.0]], ['2, k, 16', [-0.583987, -0.996845, 1.0]], ['2, k, 17', [-0.509278, -1.32609, 1.0]], ['2, k, 18', [-0.494758, -1.62699, 1.0]], ['2, k, 19', [-0.507389, -1.6762, 1.0]], ['2, k, 20', [-0.757585, -0.543941, 1.0]], ['2, k, 21', [-1.42652, -0.435618, 1.0]], ['2, k, 22', [-1.33724, -0.473292, 1.0]], ['2, k, 23', [-0.976916, 0.152029, 1.0]], ['2, k, 24', [-0.966906, 0.105894, 1.0]]]
[['2, k, 0', [-0.655174, -1.02666, 1.0]], ['2, k, 1', [-0.711858, -0.746489, 1.0]], ['2, k, 2', [-0.767412, -0.466032, 1.0]], ['2, k, 3', [-0.919167, -0.395154, 1.0]], ['2, k, 4', [-0.907912, -0.599361, 1.0]], ['2, k, 5', [-1.1107, -0.620558, 1.0]], ['2, k, 6', [-1.3207, -0.53113, 1.0]], ['2, k, 7', [-1.39209, -0.493266, 1.0]], ['2, k, 8', [-0.639777, -0.452941, 1.0]], ['2, k, 9', [-0.754553, -0.229623, 1.0]], ['2, k, 10', [-0.897954, 0.0155778, 1.0]], ['2, k, 11', [-0.97213, 0.0871503, 1.0]], ['2, k, 12', [-0.710359, -1.03619, 1.0]], ['2, k, 13', [-0.796948, -1.35771, 1.0]], ['2, k, 14', [-0.875306, -1.6753, 1.0]], ['2, k, 15', [-0.903155, -1.70132, 1.0]], ['2, k, 16', [-0.584129, -0.996603, 1.0]], ['2, k, 17', [-0.507796, -1.32568, 1.0]], ['2, k, 18', [-0.494683, -1.6267, 1.0]], ['2, k, 19', [-0.505978, -1.67649, 1.0]], ['2, k, 20', [-0.753712, -0.536571, 1.0]], ['2, k, 21', [-1.44527, -0.440684, 1.0]], ['2, k, 22', [-1.44236, -0.432682, 1.0]], ['2, k, 23', [-1.01623, 0.13805, 1.0]], ['2, k, 24', [-1.01661, 0.082504, 1.0]]]
[['2, k, 0', [-0.653954, -1.0286, 1.0]], ['2, k, 1', [-0.711332, -0.746598, 1.0]], ['2, k, 2', [-0.766381, -0.465417, 1.0]], ['2, k, 3', [-0.922027, -0.40267, 1.0]], ['2, k, 4', [-0.906209, -0.601243, 1.0]], ['2, k, 5', [-1.10706, -0.634645, 1.0]], ['2, k, 6', [-1.3008, -0.553401, 1.0]], ['2, k, 7', [-1.36211, -0.534752, 1.0]], ['2, k, 8', [-0.644614, -0.451902, 1.0]], ['2, k, 9', [-0.804884, -0.212441, 1.0]], ['2, k, 10', [-0.920196, 0.00153836, 1.0]], ['2, k, 11', [-0.989378, 0.0733823, 1.0]], ['2, k, 12', [-0.707812, -1.03886, 1.0]], ['2, k, 13', [-0.796627, -1.35846, 1.0]], ['2, k, 14', [-0.87357, -1.67388, 1.0]], ['2, k, 15', [-0.845613, -1.74624, 1.0]], ['2, k, 16', [-0.584287, -0.998119, 1.0]], ['2, k, 17', [-0.505713, -1.32564, 1.0]], ['2, k, 18', [-0.494144, -1.62644, 1.0]], ['2, k, 19', [-0.501295, -1.67762, 1.0]], ['2, k, 20', [-0.752929, -0.536115, 1.0]], ['2, k, 21', [-1.42747, -0.502831, 1.0]], ['2, k, 22', [-1.38536, -0.511728, 1.0]], ['2, k, 23', [-1.03288, 0.122749, 1.0]], ['2, k, 24', [-1.0263, 0.0787569, 1.0]]]
[['2, k, 0', [-0.649277, -1.04609, 1.0]], ['2, k, 1', [-0.709847, -0.749956, 1.0]], ['2, k, 2', [-0.765933, -0.465135, 1.0]], ['2, k, 3', [-0.923805, -0.4078, 1.0]], ['2, k, 4', [-0.906247, -0.601505, 1.0]], ['2, k, 5', [-1.10541, -0.640917, 1.0]], ['2, k, 6', [-1.30027, -0.562591, 1.0]], ['2, k, 7', [-1.35883, -0.561755, 1.0]], ['2, k, 8', [-0.631204, -0.486565, 1.0]], ['2, k, 9', [-0.78899, -0.24423, 1.0]], ['2, k, 10', [-0.954369, -0.00967154, 1.0]], ['2, k, 11', [-1.03597, 0.0656351, 1.0]], ['2, k, 12', [-0.704581, -1.05665, 1.0]], ['2, k, 13', [-0.796333, -1.35933, 1.0]], ['2, k, 14', [-0.873505, -1.67359, 1.0]], ['2, k, 15', [-0.846274, -1.74516, 1.0]], ['2, k, 16', [-0.579939, -1.01406, 1.0]], ['2, k, 17', [-0.504798, -1.32604, 1.0]], ['2, k, 18', [-0.493548, -1.62681, 1.0]], ['2, k, 19', [-0.501588, -1.6777, 1.0]], ['2, k, 20', [-0.752517, -0.536153, 1.0]], ['2, k, 21', [-1.42527, -0.532704, 1.0]], ['2, k, 22', [-1.35538, -0.546624, 1.0]], ['2, k, 23', [-1.06383, 0.107768, 1.0]], ['2, k, 24', [-1.09534, 0.0288121, 1.0]]]
[['2, k, 0', [-0.648947, -1.04695, 1.0]], ['2, k, 1', [-0.713332, -0.754661, 1.0]], ['2, k, 2', [-0.778272, -0.4719, 1.0]], ['2, k, 3', [-0.935149, -0.41274, 1.0]], ['2, k, 4', [-0.907444, -0.605437, 1.0]], ['2, k, 5', [-1.10515, -0.65753, 1.0]], ['2, k, 6', [-1.31481, -0.595004, 1.0]], ['2, k, 7', [-1.40354, -0.565624, 1.0]], ['2, k, 8', [-0.6381, -0.487762, 1.0]], ['2, k, 9', [-0.801856, -0.249486, 1.0]], ['2, k, 10', [-0.962731, -0.0117908, 1.0]], ['2, k, 11', [-1.05171, 0.0536894, 1.0]], ['2, k, 12', [-0.703768, -1.05795, 1.0]], ['2, k, 13', [-0.796112, -1.35951, 1.0]], ['2, k, 14', [-0.873482, -1.67363, 1.0]], ['2, k, 15', [-0.846635, -1.74498, 1.0]], ['2, k, 16', [-0.579881, -1.01512, 1.0]], ['2, k, 17', [-0.504106, -1.32663, 1.0]], ['2, k, 18', [-0.49255, -1.62484, 1.0]], ['2, k, 19', [-0.501304, -1.67572, 1.0]], ['2, k, 20', [-0.762055, -0.542317, 1.0]], ['2, k, 21', [-1.46573, -0.516101, 1.0]], ['2, k, 22', [-1.45295, -0.520198, 1.0]], ['2, k, 23', [-1.09239, 0.0863679, 1.0]], ['2, k, 24', [-1.11074, 0.0177439, 1.0]]]
[['2, k, 0', [-0.649529, -1.04582, 1.0]], ['2, k, 1', [-0.713327, -0.754314, 1.0]], ['2, k, 2', [-0.776498, -0.470146, 1.0]], ['2, k, 3', [-0.934777, -0.414589, 1.0]], ['2, k, 4', [-0.9077, -0.607623, 1.0]], ['2, k, 5', [-1.10607, -0.657384, 1.0]], ['2, k, 6', [-1.31195, -0.618159, 1.0]], ['2, k, 7', [-1.32193, -0.611464, 1.0]], ['2, k, 8', [-0.652346, -0.485255, 1.0]], ['2, k, 9', [-0.819023, -0.24905, 1.0]], ['2, k, 10', [-0.983388, -0.0137545, 1.0]], ['2, k, 11', [-1.06416, 0.040926, 1.0]], ['2, k, 12', [-0.703863, -1.05668, 1.0]], ['2, k, 13', [-0.796023, -1.35922, 1.0]], ['2, k, 14', [-0.87347, -1.67354, 1.0]], ['2, k, 15', [-0.901123, -1.70001, 1.0]], ['2, k, 16', [-0.581566, -1.01347, 1.0]], ['2, k, 17', [-0.504017, -1.32705, 1.0]], ['2, k, 18', [-0.491994, -1.62445, 1.0]], ['2, k, 19', [-0.503341, -1.67469, 1.0]], ['2, k, 20', [-0.761111, -0.541109, 1.0]], ['2, k, 21', [-1.3928, -0.589284, 1.0]], ['2, k, 22', [-1.2851, -0.598677, 1.0]], ['2, k, 23', [-1.10347, 0.0771006, 1.0]], ['2, k, 24', [-1.11671, 0.0121762, 1.0]]]
[['2, k, 0', [-0.650098, -1.04564, 1.0]], ['2, k, 1', [-0.714046, -0.754522, 1.0]], ['2, k, 2', [-0.776776, -0.470184, 1.0]], ['2, k, 3', [-0.935571, -0.416212, 1.0]], ['2, k, 4', [-0.909175, -0.60874, 1.0]], ['2, k, 5', [-1.1066, -0.661506, 1.0]], ['2, k, 6', [-1.31406, -0.632415, 1.0]], ['2, k, 7', [-1.39876, -0.608004, 1.0]], ['2, k, 8', [-0.675408, -0.480878, 1.0]], ['2, k, 9', [-0.835555, -0.240285, 1.0]], ['2, k, 10', [-0.98103, -0.0546791, 1.0]], ['2, k, 11', [-1.04359, 0.0083151, 1.0]], ['2, k, 12', [-0.704172, -1.05665, 1.0]], ['2, k, 13', [-0.796091, -1.35925, 1.0]], ['2, k, 14', [-0.873127, -1.67317, 1.0]], ['2, k, 15', [-0.903856, -1.69838, 1.0]], ['2, k, 16', [-0.583261, -1.01292, 1.0]], ['2, k, 17', [-0.504393, -1.32775, 1.0]], ['2, k, 18', [-0.491858, -1.62426, 1.0]], ['2, k, 19', [-0.507124, -1.67407, 1.0]], ['2, k, 20', [-0.761509, -0.541167, 1.0]], ['2, k, 21', [-1.46735, -0.566225, 1.0]], ['2, k, 22', [-1.35645, -0.606348, 1.0]], ['2, k, 23', [-1.09587, 0.0658502, 1.0]], ['2, k, 24', [-1.09114, 0.0207729, 1.0]]]
[['2, k, 0', [-0.650561, -1.04625, 1.0]], ['2, k, 1', [-0.715492, -0.756733, 1.0]], ['2, k, 2', [-0.778344, -0.4727, 1.0]], ['2, k, 3', [-0.935682, -0.415427, 1.0]], ['2, k, 4', [-0.908925, -0.611814, 1.0]], ['2, k, 5', [-1.10625, -0.665519, 1.0]], ['2, k, 6', [-1.31384, -0.637707, 1.0]], ['2, k, 7', [-1.39905, -0.622969, 1.0]], ['2, k, 8', [-0.677262, -0.481887, 1.0]], ['2, k, 9', [-0.840941, -0.243789, 1.0]], ['2, k, 10', [-0.983423, -0.0564007, 1.0]], ['2, k, 11', [-1.06438, 0.00581505, 1.0]], ['2, k, 12', [-0.704386, -1.0577, 1.0]], ['2, k, 13', [-0.79636, -1.35833, 1.0]], ['2, k, 14', [-0.873174, -1.67206, 1.0]], ['2, k, 15', [-0.904269, -1.69733, 1.0]], ['2, k, 16', [-0.584415, -1.01367, 1.0]], ['2, k, 17', [-0.504905, -1.3284, 1.0]], ['2, k, 18', [-0.490882, -1.62215, 1.0]], ['2, k, 19', [-0.506094, -1.67231, 1.0]], ['2, k, 20', [-0.763096, -0.543572, 1.0]], ['2, k, 21', [-1.46059, -0.597761, 1.0]], ['2, k, 22', [-1.42364, -0.606168, 1.0]], ['2, k, 23', [-1.12056, 0.063672, 1.0]], ['2, k, 24', [-1.11385, 0.00725879, 1.0]]]
[['2, k, 0', [-0.651311, -1.04722, 1.0]], ['2, k, 1', [-0.717079, -0.757404, 1.0]], ['2, k, 2', [-0.780912, -0.472356, 1.0]], ['2, k, 3', [-0.937827, -0.413919, 1.0]], ['2, k, 4', [-0.91887, -0.632208, 1.0]], ['2, k, 5', [-1.11757, -0.677751, 1.0]], ['2, k, 6', [-1.32393, -0.642989, 1.0]], ['2, k, 7', [-1.41611, -0.631097, 1.0]], ['2, k, 8', [-0.678556, -0.482609, 1.0]], ['2, k, 9', [-0.8413, -0.270449, 1.0]], ['2, k, 10', [-1.02732, -0.0522949, 1.0]], ['2, k, 11', [-1.08078, 0.00170819, 1.0]], ['2, k, 12', [-0.704773, -1.05854, 1.0]], ['2, k, 13', [-0.796944, -1.35786, 1.0]], ['2, k, 14', [-0.873324, -1.67098, 1.0]], ['2, k, 15', [-0.905797, -1.69566, 1.0]], ['2, k, 16', [-0.58562, -1.01505, 1.0]], ['2, k, 17', [-0.505512, -1.32981, 1.0]], ['2, k, 18', [-0.490744, -1.62186, 1.0]], ['2, k, 19', [-0.507575, -1.67215, 1.0]], ['2, k, 20', [-0.765399, -0.543509, 1.0]], ['2, k, 21', [-1.47915, -0.581157, 1.0]], ['2, k, 22', [-1.47778, -0.571338, 1.0]], ['2, k, 23', [-1.12941, 0.0488324, 1.0]], ['2, k, 24', [-1.12719, -0.0028073, 1.0]]]
[['2, k, 0', [-0.651635, -1.04735, 1.0]], ['2, k, 1', [-0.721485, -0.757527, 1.0]], ['2, k, 2', [-0.793289, -0.471058, 1.0]], ['2, k, 3', [-0.937729, -0.39019, 1.0]], ['2, k, 4', [-0.927004, -0.638023, 1.0]], ['2, k, 5', [-1.12489, -0.68549, 1.0]], ['2, k, 6', [-1.33049, -0.647091, 1.0]], ['2, k, 7', [-1.42588, -0.632575, 1.0]], ['2, k, 8', [-0.679534, -0.483059, 1.0]], ['2, k, 9', [-0.849721, -0.249768, 1.0]], ['2, k, 10', [-1.03215, -0.0286032, 1.0]], ['2, k, 11', [-1.11034, 0.0102941, 1.0]], ['2, k, 12', [-0.705008, -1.05861, 1.0]], ['2, k, 13', [-0.797296, -1.35641, 1.0]], ['2, k, 14', [-0.873686, -1.66935, 1.0]], ['2, k, 15', [-0.839862, -1.73912, 1.0]], ['2, k, 16', [-0.585999, -1.01522, 1.0]], ['2, k, 17', [-0.505675, -1.33069, 1.0]], ['2, k, 18', [-0.490861, -1.62175, 1.0]], ['2, k, 19', [-0.507957, -1.67228, 1.0]], ['2, k, 20', [-0.775569, -0.542615, 1.0]], ['2, k, 21', [-1.48311, -0.574434, 1.0]], ['2, k, 22', [-1.48037, -0.559487, 1.0]], ['2, k, 23', [-1.15132, 0.0474825, 1.0]], ['2, k, 24', [-1.14305, -0.00917154, 1.0]]]
[['2, k, 0', [-0.652145, -1.04716, 1.0]], ['2, k, 1', [-0.721839, -0.757616, 1.0]], ['2, k, 2', [-0.79315, -0.471292, 1.0]], ['2, k, 3', [-0.944404, -0.400504, 1.0]], ['2, k, 4', [-0.930332, -0.642777, 1.0]], ['2, k, 5', [-1.12782, -0.691661, 1.0]], ['2, k, 6', [-1.33269, -0.651926, 1.0]], ['2, k, 7', [-1.42248, -0.635822, 1.0]], ['2, k, 8', [-0.680201, -0.483366, 1.0]], ['2, k, 9', [-0.849953, -0.249666, 1.0]], ['2, k, 10', [-1.04349, -0.0385095, 1.0]], ['2, k, 11', [-1.10239, 0.000165944, 1.0]], ['2, k, 12', [-0.705114, -1.05857, 1.0]], ['2, k, 13', [-0.798267, -1.35504, 1.0]], ['2, k, 14', [-0.873517, -1.66754, 1.0]], ['2, k, 15', [-0.90671, -1.69238, 1.0]], ['2, k, 16', [-0.586931, -1.01476, 1.0]], ['2, k, 17', [-0.506301, -1.33086, 1.0]], ['2, k, 18', [-0.490631, -1.62191, 1.0]], ['2, k, 19', [-0.508078, -1.67225, 1.0]], ['2, k, 20', [-0.775571, -0.542737, 1.0]], ['2, k, 21', [-1.48116, -0.586195, 1.0]], ['2, k, 22', [-1.35742, -0.634622, 1.0]], ['2, k, 23', [-1.15747, 0.0344064, 1.0]], ['2, k, 24', [-1.14923, -0.0100522, 1.0]]]
[['2, k, 0', [-0.652492, -1.04981, 1.0]], ['2, k, 1', [-0.719943, -0.759007, 1.0]], ['2, k, 2', [-0.781672, -0.471929, 1.0]], ['2, k, 3', [-0.933138, -0.401979, 1.0]], ['2, k, 4', [-0.92561, -0.640467, 1.0]], ['2, k, 5', [-1.12237, -0.691085, 1.0]], ['2, k, 6', [-1.32782, -0.653987, 1.0]], ['2, k, 7', [-1.42167, -0.632453, 1.0]], ['2, k, 8', [-0.680745, -0.48394, 1.0]], ['2, k, 9', [-0.84996, -0.249743, 1.0]], ['2, k, 10', [-1.04344, -0.038512, 1.0]], ['2, k, 11', [-1.10345, 0.00386208, 1.0]], ['2, k, 12', [-0.705437, -1.06101, 1.0]], ['2, k, 13', [-0.798681, -1.35471, 1.0]], ['2, k, 14', [-0.873406, -1.66746, 1.0]], ['2, k, 15', [-0.906349, -1.69262, 1.0]], ['2, k, 16', [-0.587033, -1.01735, 1.0]], ['2, k, 17', [-0.507436, -1.3312, 1.0]], ['2, k, 18', [-0.492013, -1.62018, 1.0]], ['2, k, 19', [-0.509042, -1.67108, 1.0]], ['2, k, 20', [-0.767711, -0.543721, 1.0]], ['2, k, 21', [-1.48316, -0.579089, 1.0]], ['2, k, 22', [-1.48103, -0.569011, 1.0]], ['2, k, 23', [-1.15637, 0.0333786, 1.0]], ['2, k, 24', [-1.15053, -0.00799637, 1.0]]]
[['2, k, 0', [-0.653283, -1.05125, 1.0]], ['2, k, 1', [-0.720345, -0.759274, 1.0]], ['2, k, 2', [-0.782533, -0.471419, 1.0]], ['2, k, 3', [-0.933513, -0.400568, 1.0]], ['2, k, 4', [-0.92429, -0.640507, 1.0]], ['2, k, 5', [-1.12122, -0.69082, 1.0]], ['2, k, 6', [-1.32683, -0.654176, 1.0]], ['2, k, 7', [-1.41133, -0.632784, 1.0]], ['2, k, 8', [-0.680978, -0.48415, 1.0]], ['2, k, 9', [-0.849385, -0.24929, 1.0]], ['2, k, 10', [-1.0403, -0.0354878, 1.0]], ['2, k, 11', [-1.09627, 0.00593677, 1.0]], ['2, k, 12', [-0.706128, -1.06256, 1.0]], ['2, k, 13', [-0.799632, -1.35468, 1.0]], ['2, k, 14', [-0.873695, -1.6668, 1.0]], ['2, k, 15', [-0.906554, -1.69193, 1.0]], ['2, k, 16', [-0.587772, -1.01866, 1.0]], ['2, k, 17', [-0.508923, -1.33078, 1.0]], ['2, k, 18', [-0.492282, -1.62007, 1.0]], ['2, k, 19', [-0.508943, -1.67149, 1.0]], ['2, k, 20', [-0.768229, -0.543472, 1.0]], ['2, k, 21', [-1.4748, -0.593392, 1.0]], ['2, k, 22', [-1.4724, -0.587803, 1.0]], ['2, k, 23', [-1.15219, 0.0398873, 1.0]], ['2, k, 24', [-1.14478, -0.0107472, 1.0]]]
[['2, k, 0', [-0.65414, -1.05072, 1.0]], ['2, k, 1', [-0.721009, -0.759112, 1.0]], ['2, k, 2', [-0.783352, -0.471381, 1.0]], ['2, k, 3', [-0.906844, -0.384314, 1.0]], ['2, k, 4', [-0.92267, -0.640876, 1.0]], ['2, k, 5', [-1.12027, -0.689147, 1.0]], ['2, k, 6', [-1.32572, -0.651231, 1.0]], ['2, k, 7', [-1.40806, -0.622701, 1.0]], ['2, k, 8', [-0.681485, -0.484106, 1.0]], ['2, k, 9', [-0.848611, -0.248233, 1.0]], ['2, k, 10', [-1.03456, -0.0298736, 1.0]], ['2, k, 11', [-1.09282, 0.0125015, 1.0]], ['2, k, 12', [-0.706536, -1.06227, 1.0]], ['2, k, 13', [-0.800203, -1.35427, 1.0]], ['2, k, 14', [-0.873679, -1.66681, 1.0]], ['2, k, 15', [-0.90643, -1.69214, 1.0]], ['2, k, 16', [-0.589049, -1.01785, 1.0]], ['2, k, 17', [-0.511038, -1.33101, 1.0]], ['2, k, 18', [-0.493123, -1.62002, 1.0]], ['2, k, 19', [-0.509302, -1.67217, 1.0]], ['2, k, 20', [-0.76887, -0.543369, 1.0]], ['2, k, 21', [-1.4712, -0.582673, 1.0]], ['2, k, 22', [-1.3483, -0.617205, 1.0]], ['2, k, 23', [-1.143, 0.0400887, 1.0]], ['2, k, 24', [-1.14385, -0.00808386, 1.0]]]
[['2, k, 0', [-0.656121, -1.04856, 1.0]], ['2, k, 1', [-0.722126, -0.758093, 1.0]], ['2, k, 2', [-0.784063, -0.470883, 1.0]], ['2, k, 3', [-0.912263, -0.376308, 1.0]], ['2, k, 4', [-0.925741, -0.642361, 1.0]], ['2, k, 5', [-1.12479, -0.687006, 1.0]], ['2, k, 6', [-1.32852, -0.640024, 1.0]], ['2, k, 7', [-1.42061, -0.602809, 1.0]], ['2, k, 8', [-0.68538, -0.480425, 1.0]], ['2, k, 9', [-0.847567, -0.241097, 1.0]], ['2, k, 10', [-0.981538, -0.0501951, 1.0]], ['2, k, 11', [-1.05116, 0.013347, 1.0]], ['2, k, 12', [-0.707845, -1.06008, 1.0]], ['2, k, 13', [-0.80154, -1.3543, 1.0]], ['2, k, 14', [-0.873281, -1.66651, 1.0]], ['2, k, 15', [-0.906677, -1.69184, 1.0]], ['2, k, 16', [-0.591705, -1.0157, 1.0]], ['2, k, 17', [-0.51311, -1.32962, 1.0]], ['2, k, 18', [-0.494756, -1.62052, 1.0]], ['2, k, 19', [-0.511959, -1.67262, 1.0]], ['2, k, 20', [-0.769593, -0.542726, 1.0]], ['2, k, 21', [-1.47401, -0.561373, 1.0]], ['2, k, 22', [-1.4719, -0.547075, 1.0]], ['2, k, 23', [-1.09958, 0.0636951, 1.0]], ['2, k, 24', [-1.08837, 0.0269892, 1.0]]]
