[['2, k, 0', [-0.361038, -0.701322, 1.0]], ['2, k, 1', [-0.349396, -0.402934, 1.0]], ['2, k, 2', [-0.336663, -0.108373, 1.0]], ['2, k, 3', [-0.346075, 0.0245835, 1.0]], ['2, k, 4', [-0.468967, -0.152067, 1.0]], ['2, k, 5', [-0.586493, 0.0612883, 1.0]], ['2, k, 6', [-0.666617, 0.318806, 1.0]], ['2, k, 7', [-0.664271, 0.366082, 1.0]], ['2, k, 8', [-0.184778, -0.143881, 1.0]], ['2, k, 9', [-0.0219326, 0.0505852, 1.0]], ['2, k, 10', [0.0666919, 0.2423, 1.0]], ['2, k, 11', [0.0832932, 0.345507, 1.0]], ['2, k, 12', [-0.421979, -0.696156, 1.0]], ['2, k, 13', [-0.484578, -1.00211, 1.0]], ['2, k, 14', [-0.509969, -1.3498, 1.0]], ['2, k, 15', [-0.478246, -1.25179, 1.0]], ['2, k, 16', [-0.292863, -0.692432, 1.0]], ['2, k, 17', [-0.0815939, -0.928084, 1.0]], ['2, k, 18', [-0.061334, -1.18914, 1.0]], ['2, k, 19', [-0.132856, -1.06996, 1.0]], ['2, k, 20', [-0.340055, -0.181541, 1.0]], ['2, k, 21', [-0.670352, 0.419254, 1.0]], ['2, k, 22', [-0.696242, 0.37222, 1.0]], ['2, k, 23', [0.10491, 0.413163, 1.0]], ['2, k, 24', [0.110264, 0.34874, 1.0]]]
[['2, k, 0', [-0.287422, -0.634998, 1.0]], ['2, k, 1', [-0.290037, -0.357112, 1.0]], ['2, k, 2', [-0.286179, -0.0848879, 1.0]], ['2, k, 3', [-0.292876, 0.0315961, 1.0]], ['2, k, 4', [-0.381844, -0.175489, 1.0]], ['2, k, 5', [-0.376407, 0.101329, 1.0]], ['2, k, 6', [-0.304131, 0.340837, 1.0]], ['2, k, 7', [-0.267524, 0.408435, 1.0]], ['2, k, 8', [-0.134287, -0.196725, 1.0]], ['2, k, 9', [0.0478418, -0.124992, 1.0]], ['2, k, 10', [0.233657, -0.0426626, 1.0]], ['2, k, 11', [0.297806, 0.0147048, 1.0]], ['2, k, 12', [-0.34637, -0.629704, 1.0]], ['2, k, 13', [-0.421638, -0.903819, 1.0]], ['2, k, 14', [-0.477542, -1.19269, 1.0]], ['2, k, 15', [-0.444908, -1.25253, 1.0]], ['2, k, 16', [-0.221133, -0.627491, 1.0]], ['2, k, 17', [-0.173957, -0.902328, 1.0]], ['2, k, 18', [-0.160473, -1.14692, 1.0]], ['2, k, 19', [-0.206259, -1.06999, 1.0]], ['2, k, 20', [-0.285525, -0.150114, 1.0]], ['2, k, 21', [-0.234941, 0.451898, 1.0]], ['2, k, 22', [-0.234596, 0.407983, 1.0]], ['2, k, 23', [0.351534, 0.0558893, 1.0]], ['2, k, 24', [0.312408, 0.0386155, 1.0]]]
[['2, k, 0', [-0.286769, -0.635441, 1.0]], ['2, k, 1', [-0.2899, -0.356914, 1.0]], ['2, k, 2', [-0.287684, -0.0821537, 1.0]], ['2, k, 3', [-0.323693, 0.0282452, 1.0]], ['2, k, 4', [-0.381556, -0.17483, 1.0]], ['2, k, 5', [-0.394458, 0.101526, 1.0]], ['2, k, 6', [-0.372706, 0.317672, 1.0]], ['2, k, 7', [-0.338276, 0.397129, 1.0]], ['2, k, 8', [-0.135124, -0.189298, 1.0]], ['2, k, 9', [0.04488, -0.106228, 1.0]], ['2, k, 10', [0.207667, 0.0147852, 1.0]], ['2, k, 11', [0.269976, 0.0703299, 1.0]], ['2, k, 12', [-0.345449, -0.628969, 1.0]], ['2, k, 13', [-0.415917, -0.912624, 1.0]], ['2, k, 14', [-0.475934, -1.19272, 1.0]], ['2, k, 15', [-0.44595, -1.25329, 1.0]], ['2, k, 16', [-0.219559, -0.632141, 1.0]], ['2, k, 17', [-0.168333, -0.900687, 1.0]], ['2, k, 18', [-0.158463, -1.14491, 1.0]], ['2, k, 19', [-0.208559, -1.07225, 1.0]], ['2, k, 20', [-0.286563, -0.148951, 1.0]], ['2, k, 21', [-0.305692, 0.446096, 1.0]], ['2, k, 22', [-0.295043, 0.415239, 1.0]], ['2, k, 23', [0.327479, 0.11918, 1.0]], ['2, k, 24', [0.250828, 0.0721911, 1.0]]]
[['2, k, 0', [-0.286166, -0.634355, 1.0]], ['2, k, 1', [-0.293285, -0.368796, 1.0]], ['2, k, 2', [-0.309242, -0.136124, 1.0]], ['2, k, 3', [-0.317977, 0.0207364, 1.0]], ['2, k, 4', [-0.424846, -0.149785, 1.0]], ['2, k, 5', [-0.453391, 0.123286, 1.0]], ['2, k, 6', [-0.419693, 0.331233, 1.0]], ['2, k, 7', [-0.388594, 0.408602, 1.0]], ['2, k, 8', [-0.13755, -0.183002, 1.0]], ['2, k, 9', [0.0330562, -0.0794495, 1.0]], ['2, k, 10', [0.180221, 0.0588019, 1.0]], ['2, k, 11', [0.223923, 0.103291, 1.0]], ['2, k, 12', [-0.34533, -0.628037, 1.0]], ['2, k, 13', [-0.413922, -0.921147, 1.0]], ['2, k, 14', [-0.474459, -1.2009, 1.0]], ['2, k, 15', [-0.460197, -1.26031, 1.0]], ['2, k, 16', [-0.218858, -0.630264, 1.0]], ['2, k, 17', [-0.164236, -0.899455, 1.0]], ['2, k, 18', [-0.128122, -1.22699, 1.0]], ['2, k, 19', [-0.170163, -1.28518, 1.0]], ['2, k, 20', [-0.306336, -0.197002, 1.0]], ['2, k, 21', [-0.361447, 0.460191, 1.0]], ['2, k, 22', [-0.353701, 0.417824, 1.0]], ['2, k, 23', [0.272796, 0.15709, 1.0]], ['2, k, 24', [0.201033, 0.105302, 1.0]]]
[['2, k, 0', [-0.285692, -0.633839, 1.0]], ['2, k, 1', [-0.294642, -0.365871, 1.0]], ['2, k, 2', [-0.313502, -0.0895264, 1.0]], ['2, k, 3', [-0.323043, 0.0257508, 1.0]], ['2, k, 4', [-0.424979, -0.146369, 1.0]], ['2, k, 5', [-0.467846, 0.124521, 1.0]], ['2, k, 6', [-0.455943, 0.342144, 1.0]], ['2, k, 7', [-0.441047, 0.41635, 1.0]], ['2, k, 8', [-0.13854, -0.173386, 1.0]], ['2, k, 9', [0.020601, -0.050919, 1.0]], ['2, k, 10', [0.159992, 0.094755, 1.0]], ['2, k, 11', [0.20486, 0.159184, 1.0]], ['2, k, 12', [-0.345176, -0.627768, 1.0]], ['2, k, 13', [-0.411663, -0.922765, 1.0]], ['2, k, 14', [-0.473287, -1.20904, 1.0]], ['2, k, 15', [-0.461806, -1.26855, 1.0]], ['2, k, 16', [-0.21806, -0.628621, 1.0]], ['2, k, 17', [-0.162551, -0.899336, 1.0]], ['2, k, 18', [-0.146788, -1.14063, 1.0]], ['2, k, 19', [-0.115255, -1.18961, 1.0]], ['2, k, 20', [-0.309508, -0.161461, 1.0]], ['2, k, 21', [-0.415267, 0.463368, 1.0]], ['2, k, 22', [-0.403753, 0.42806, 1.0]], ['2, k, 23', [0.251892, 0.217423, 1.0]], ['2, k, 24', [0.197665, 0.177406, 1.0]]]
[['2, k, 0', [-0.284977, -0.634163, 1.0]], ['2, k, 1', [-0.295507, -0.365306, 1.0]], ['2, k, 2', [-0.314205, -0.0898488, 1.0]], ['2, k, 3', [-0.323024, 0.0254422, 1.0]], ['2, k, 4', [-0.43058, -0.145828, 1.0]], ['2, k, 5', [-0.499604, 0.119068, 1.0]], ['2, k, 6', [-0.512685, 0.318665, 1.0]], ['2, k, 7', [-0.499969, 0.401207, 1.0]], ['2, k, 8', [-0.141488, -0.168519, 1.0]], ['2, k, 9', [0.0123919, -0.0207046, 1.0]], ['2, k, 10', [0.142241, 0.149272, 1.0]], ['2, k, 11', [0.186404, 0.224779, 1.0]], ['2, k, 12', [-0.344942, -0.628373, 1.0]], ['2, k, 13', [-0.408983, -0.919202, 1.0]], ['2, k, 14', [-0.472087, -1.21334, 1.0]], ['2, k, 15', [-0.489927, -1.31169, 1.0]], ['2, k, 16', [-0.216801, -0.628827, 1.0]], ['2, k, 17', [-0.158653, -0.900394, 1.0]], ['2, k, 18', [-0.121231, -1.22789, 1.0]], ['2, k, 19', [-0.167172, -1.28405, 1.0]], ['2, k, 20', [-0.310171, -0.161121, 1.0]], ['2, k, 21', [-0.483285, 0.451614, 1.0]], ['2, k, 22', [-0.463521, 0.41037, 1.0]], ['2, k, 23', [0.215533, 0.280846, 1.0]], ['2, k, 24', [0.168877, 0.227212, 1.0]]]
[['2, k, 0', [-0.284516, -0.636582, 1.0]], ['2, k, 1', [-0.296804, -0.36876, 1.0]], ['2, k, 2', [-0.315273, -0.10181, 1.0]], ['2, k, 3', [-0.32452, 0.0251896, 1.0]], ['2, k, 4', [-0.436839, -0.141514, 1.0]], ['2, k, 5', [-0.527915, 0.10803, 1.0]], ['2, k, 6', [-0.550544, 0.309231, 1.0]], ['2, k, 7', [-0.555082, 0.383538, 1.0]], ['2, k, 8', [-0.141668, -0.169892, 1.0]], ['2, k, 9', [0.00791273, 0.0101439, 1.0]], ['2, k, 10', [0.134477, 0.210741, 1.0]], ['2, k, 11', [0.162437, 0.29273, 1.0]], ['2, k, 12', [-0.345237, -0.631307, 1.0]], ['2, k, 13', [-0.408359, -0.918154, 1.0]], ['2, k, 14', [-0.472243, -1.21861, 1.0]], ['2, k, 15', [-0.49023, -1.31644, 1.0]], ['2, k, 16', [-0.216332, -0.630805, 1.0]], ['2, k, 17', [-0.155722, -0.906755, 1.0]], ['2, k, 18', [-0.11913, -1.18108, 1.0]], ['2, k, 19', [-0.0900275, -1.23194, 1.0]], ['2, k, 20', [-0.311071, -0.168093, 1.0]], ['2, k, 21', [-0.544097, 0.433277, 1.0]], ['2, k, 22', [-0.520371, 0.398869, 1.0]], ['2, k, 23', [0.192668, 0.34771, 1.0]], ['2, k, 24', [0.153604, 0.305946, 1.0]]]
[['2, k, 0', [-0.284364, -0.636382, 1.0]], ['2, k, 1', [-0.299026, -0.367114, 1.0]], ['2, k, 2', [-0.318619, -0.0993055, 1.0]], ['2, k, 3', [-0.330357, 0.0295471, 1.0]], ['2, k, 4', [-0.444344, -0.14247, 1.0]], ['2, k, 5', [-0.552366, 0.10051, 1.0]], ['2, k, 6', [-0.587736, 0.308011, 1.0]], ['2, k, 7', [-0.598482, 0.383981, 1.0]], ['2, k, 8', [-0.150993, -0.15945, 1.0]], ['2, k, 9', [-0.00240387, 0.0375281, 1.0]], ['2, k, 10', [0.0946258, 0.249982, 1.0]], ['2, k, 11', [0.123039, 0.33643, 1.0]], ['2, k, 12', [-0.345046, -0.63131, 1.0]], ['2, k, 13', [-0.408623, -0.917558, 1.0]], ['2, k, 14', [-0.472157, -1.21854, 1.0]], ['2, k, 15', [-0.490453, -1.31599, 1.0]], ['2, k, 16', [-0.216295, -0.630046, 1.0]], ['2, k, 17', [-0.155662, -0.905463, 1.0]], ['2, k, 18', [-0.13113, -1.23126, 1.0]], ['2, k, 19', [-0.113623, -1.28176, 1.0]], ['2, k, 20', [-0.314014, -0.165868, 1.0]], ['2, k, 21', [-0.58443, 0.432409, 1.0]], ['2, k, 22', [-0.556597, 0.404374, 1.0]], ['2, k, 23', [0.152237, 0.386031, 1.0]], ['2, k, 24', [0.0892005, 0.38433, 1.0]]]
[['2, k, 0', [-0.284895, -0.636449, 1.0]], ['2, k, 1', [-0.301741, -0.367523, 1.0]], ['2, k, 2', [-0.321655, -0.100508, 1.0]], ['2, k, 3', [-0.337851, 0.0293977, 1.0]], ['2, k, 4', [-0.444424, -0.143064, 1.0]], ['2, k, 5', [-0.57031, 0.0952923, 1.0]], ['2, k, 6', [-0.643644, 0.293325, 1.0]], ['2, k, 7', [-0.646712, 0.366108, 1.0]], ['2, k, 8', [-0.153647, -0.157249, 1.0]], ['2, k, 9', [-0.0287454, 0.0462117, 1.0]], ['2, k, 10', [0.0583283, 0.245046, 1.0]], ['2, k, 11', [0.0790734, 0.325185, 1.0]], ['2, k, 12', [-0.34667, -0.63214, 1.0]], ['2, k, 13', [-0.409339, -0.916564, 1.0]], ['2, k, 14', [-0.470985, -1.21395, 1.0]], ['2, k, 15', [-0.488241, -1.31067, 1.0]], ['2, k, 16', [-0.217233, -0.629645, 1.0]], ['2, k, 17', [-0.156476, -0.903154, 1.0]], ['2, k, 18', [-0.156787, -1.14514, 1.0]], ['2, k, 19', [-0.145829, -1.19705, 1.0]], ['2, k, 20', [-0.316917, -0.166849, 1.0]], ['2, k, 21', [-0.643391, 0.415863, 1.0]], ['2, k, 22', [-0.60295, 0.387364, 1.0]], ['2, k, 23', [0.105529, 0.38563, 1.0]], ['2, k, 24', [0.0690483, 0.335293, 1.0]]]
[['2, k, 0', [-0.285975, -0.636157, 1.0]], ['2, k, 1', [-0.306105, -0.36764, 1.0]], ['2, k, 2', [-0.328162, -0.102015, 1.0]], ['2, k, 3', [-0.348327, 0.0285545, 1.0]], ['2, k, 4', [-0.459237, -0.141536, 1.0]], ['2, k, 5', [-0.586453, 0.0449388, 1.0]], ['2, k, 6', [-0.672825, 0.298668, 1.0]], ['2, k, 7', [-0.692876, 0.347855, 1.0]], ['2, k, 8', [-0.157245, -0.155551, 1.0]], ['2, k, 9', [-0.0567099, 0.0429328, 1.0]], ['2, k, 10', [0.0284199, 0.305202, 1.0]], ['2, k, 11', [0.0411477, 0.390224, 1.0]], ['2, k, 12', [-0.34836, -0.632259, 1.0]], ['2, k, 13', [-0.411752, -0.917183, 1.0]], ['2, k, 14', [-0.471296, -1.21356, 1.0]], ['2, k, 15', [-0.486986, -1.31, 1.0]], ['2, k, 16', [-0.218874, -0.628529, 1.0]], ['2, k, 17', [-0.160371, -0.899209, 1.0]], ['2, k, 18', [-0.141901, -1.22714, 1.0]], ['2, k, 19', [-0.132164, -1.27797, 1.0]], ['2, k, 20', [-0.322828, -0.167962, 1.0]], ['2, k, 21', [-0.705504, 0.394169, 1.0]], ['2, k, 22', [-0.643694, 0.37076, 1.0]], ['2, k, 23', [0.0388847, 0.439894, 1.0]], ['2, k, 24', [-0.00232421, 0.436114, 1.0]]]
[['2, k, 0', [-0.288284, -0.634359, 1.0]], ['2, k, 1', [-0.311572, -0.366409, 1.0]], ['2, k, 2', [-0.336002, -0.102211, 1.0]], ['2, k, 3', [-0.356109, 0.0282005, 1.0]], ['2, k, 4', [-0.466059, -0.142076, 1.0]], ['2, k, 5', [-0.62077, 0.0493436, 1.0]], ['2, k, 6', [-0.714346, 0.232875, 1.0]], ['2, k, 7', [-0.732565, 0.310841, 1.0]], ['2, k, 8', [-0.174879, -0.151653, 1.0]], ['2, k, 9', [-0.0709964, 0.0523963, 1.0]], ['2, k, 10', [-0.00609544, 0.320195, 1.0]], ['2, k, 11', [0.00256085, 0.412294, 1.0]], ['2, k, 12', [-0.350329, -0.631617, 1.0]], ['2, k, 13', [-0.413312, -0.916695, 1.0]], ['2, k, 14', [-0.471835, -1.18853, 1.0]], ['2, k, 15', [-0.487145, -1.24051, 1.0]], ['2, k, 16', [-0.222332, -0.624043, 1.0]], ['2, k, 17', [-0.163779, -0.894724, 1.0]], ['2, k, 18', [-0.159016, -1.1374, 1.0]], ['2, k, 19', [-0.158767, -1.18779, 1.0]], ['2, k, 20', [-0.330049, -0.167778, 1.0]], ['2, k, 21', [-0.73861, 0.364361, 1.0]], ['2, k, 22', [-0.699446, 0.354193, 1.0]], ['2, k, 23', [0.00956462, 0.463448, 1.0]], ['2, k, 24', [-0.0198436, 0.443327, 1.0]]]
[['2, k, 0', [-0.290655, -0.633756, 1.0]], ['2, k, 1', [-0.316941, -0.366127, 1.0]], ['2, k, 2', [-0.343655, -0.102438, 1.0]], ['2, k, 3', [-0.368947, 0.0278374, 1.0]], ['2, k, 4', [-0.465997, -0.143347, 1.0]], ['2, k, 5', [-0.631546, 0.0348596, 1.0]], ['2, k, 6', [-0.741192, 0.220834, 1.0]], ['2, k, 7', [-0.768665, 0.276986, 1.0]], ['2, k, 8', [-0.175084, -0.152379, 1.0]], ['2, k, 9', [-0.0860674, 0.0562574, 1.0]], ['2, k, 10', [-0.0385826, 0.326697, 1.0]], ['2, k, 11', [-0.0400473, 0.384662, 1.0]], ['2, k, 12', [-0.353688, -0.631836, 1.0]], ['2, k, 13', [-0.415308, -0.914562, 1.0]], ['2, k, 14', [-0.47364, -1.18961, 1.0]], ['2, k, 15', [-0.48864, -1.24064, 1.0]], ['2, k, 16', [-0.224296, -0.622732, 1.0]], ['2, k, 17', [-0.166553, -0.892701, 1.0]], ['2, k, 18', [-0.158361, -1.13469, 1.0]], ['2, k, 19', [-0.157114, -1.18614, 1.0]], ['2, k, 20', [-0.337161, -0.167893, 1.0]], ['2, k, 21', [-0.785092, 0.328899, 1.0]], ['2, k, 22', [-0.736341, 0.320084, 1.0]], ['2, k, 23', [-0.0357264, 0.440437, 1.0]], ['2, k, 24', [-0.0552207, 0.374516, 1.0]]]
[['2, k, 0', [-0.293814, -0.63309, 1.0]], ['2, k, 1', [-0.31981, -0.366468, 1.0]], ['2, k, 2', [-0.3457, -0.103468, 1.0]], ['2, k, 3', [-0.383878, 0.0277188, 1.0]], ['2, k, 4', [-0.496947, -0.148253, 1.0]], ['2, k, 5', [-0.64556, 0.0105753, 1.0]], ['2, k, 6', [-0.774717, 0.182012, 1.0]], ['2, k, 7', [-0.799324, 0.259934, 1.0]], ['2, k, 8', [-0.184254, -0.15724, 1.0]], ['2, k, 9', [-0.101854, 0.0596735, 1.0]], ['2, k, 10', [-0.0744395, 0.332778, 1.0]], ['2, k, 11', [-0.0808564, 0.415035, 1.0]], ['2, k, 12', [-0.356775, -0.631987, 1.0]], ['2, k, 13', [-0.417656, -0.912437, 1.0]], ['2, k, 14', [-0.478683, -1.20371, 1.0]], ['2, k, 15', [-0.5115, -1.11764, 1.0]], ['2, k, 16', [-0.226961, -0.621527, 1.0]], ['2, k, 17', [-0.169125, -0.891578, 1.0]], ['2, k, 18', [-0.157549, -1.1329, 1.0]], ['2, k, 19', [-0.163702, -1.1852, 1.0]], ['2, k, 20', [-0.339409, -0.168781, 1.0]], ['2, k, 21', [-0.81208, 0.315307, 1.0]], ['2, k, 22', [-0.768097, 0.307004, 1.0]], ['2, k, 23', [-0.0881917, 0.467007, 1.0]], ['2, k, 24', [-0.120155, 0.466512, 1.0]]]
[['2, k, 0', [-0.296975, -0.632808, 1.0]], ['2, k, 1', [-0.326273, -0.369018, 1.0]], ['2, k, 2', [-0.356333, -0.110922, 1.0]], ['2, k, 3', [-0.394935, 0.0253293, 1.0]], ['2, k, 4', [-0.500438, -0.150166, 1.0]], ['2, k, 5', [-0.657947, 0.00233602, 1.0]], ['2, k, 6', [-0.787429, 0.157171, 1.0]], ['2, k, 7', [-0.830007, 0.235271, 1.0]], ['2, k, 8', [-0.186415, -0.157988, 1.0]], ['2, k, 9', [-0.142091, 0.0721234, 1.0]], ['2, k, 10', [-0.123548, 0.313549, 1.0]], ['2, k, 11', [-0.116592, 0.395622, 1.0]], ['2, k, 12', [-0.359941, -0.632575, 1.0]], ['2, k, 13', [-0.418378, -0.91187, 1.0]], ['2, k, 14', [-0.479821, -1.20716, 1.0]], ['2, k, 15', [-0.498248, -1.11596, 1.0]], ['2, k, 16', [-0.229705, -0.620622, 1.0]], ['2, k, 17', [-0.171383, -0.890285, 1.0]], ['2, k, 18', [-0.158251, -1.13116, 1.0]], ['2, k, 19', [-0.190431, -1.1901, 1.0]], ['2, k, 20', [-0.348941, -0.174823, 1.0]], ['2, k, 21', [-0.857236, 0.287659, 1.0]], ['2, k, 22', [-0.799033, 0.284155, 1.0]], ['2, k, 23', [-0.118169, 0.450643, 1.0]], ['2, k, 24', [-0.13155, 0.391031, 1.0]]]
[['2, k, 0', [-0.300405, -0.637129, 1.0]], ['2, k, 1', [-0.327633, -0.370322, 1.0]], ['2, k, 2', [-0.356406, -0.110819, 1.0]], ['2, k, 3', [-0.402599, 0.0212381, 1.0]], ['2, k, 4', [-0.494877, -0.152962, 1.0]], ['2, k, 5', [-0.659444, -0.0275719, 1.0]], ['2, k, 6', [-0.814272, 0.128183, 1.0]], ['2, k, 7', [-0.854937, 0.204507, 1.0]], ['2, k, 8', [-0.190572, -0.158639, 1.0]], ['2, k, 9', [-0.162186, 0.072664, 1.0]], ['2, k, 10', [-0.155935, 0.333742, 1.0]], ['2, k, 11', [-0.155812, 0.416423, 1.0]], ['2, k, 12', [-0.365652, -0.64044, 1.0]], ['2, k, 13', [-0.418408, -0.911832, 1.0]], ['2, k, 14', [-0.479399, -1.2097, 1.0]], ['2, k, 15', [-0.491459, -1.11711, 1.0]], ['2, k, 16', [-0.231316, -0.622817, 1.0]], ['2, k, 17', [-0.17281, -0.890063, 1.0]], ['2, k, 18', [-0.158184, -1.13053, 1.0]], ['2, k, 19', [-0.189475, -1.18944, 1.0]], ['2, k, 20', [-0.349122, -0.174849, 1.0]], ['2, k, 21', [-0.88074, 0.259854, 1.0]], ['2, k, 22', [-0.826464, 0.259656, 1.0]], ['2, k, 23', [-0.163222, 0.471277, 1.0]], ['2, k, 24', [-0.173482, 0.419542, 1.0]]]
[['2, k, 0', [-0.300532, -0.638603, 1.0]], ['2, k, 1', [-0.328522, -0.371868, 1.0]], ['2, k, 2', [-0.357172, -0.111332, 1.0]], ['2, k, 3', [-0.416677, 0.014678, 1.0]], ['2, k, 4', [-0.48919, -0.155588, 1.0]], ['2, k, 5', [-0.664559, -0.0547667, 1.0]], ['2, k, 6', [-0.830262, 0.0963923, 1.0]], ['2, k, 7', [-0.872489, 0.163039, 1.0]], ['2, k, 8', [-0.205345, -0.161657, 1.0]], ['2, k, 9', [-0.183103, 0.0707871, 1.0]], ['2, k, 10', [-0.190773, 0.307413, 1.0]], ['2, k, 11', [-0.187807, 0.383729, 1.0]], ['2, k, 12', [-0.365749, -0.642716, 1.0]], ['2, k, 13', [-0.41821, -0.911078, 1.0]], ['2, k, 14', [-0.475622, -1.20939, 1.0]], ['2, k, 15', [-0.430248, -1.12534, 1.0]], ['2, k, 16', [-0.231208, -0.623653, 1.0]], ['2, k, 17', [-0.174128, -0.890412, 1.0]], ['2, k, 18', [-0.158139, -1.13076, 1.0]], ['2, k, 19', [-0.188519, -1.18888, 1.0]], ['2, k, 20', [-0.350027, -0.175689, 1.0]], ['2, k, 21', [-0.895013, 0.229526, 1.0]], ['2, k, 22', [-0.854387, 0.196634, 1.0]], ['2, k, 23', [-0.204521, 0.441787, 1.0]], ['2, k, 24', [-0.206397, 0.395151, 1.0]]]
[['2, k, 0', [-0.300589, -0.638676, 1.0]], ['2, k, 1', [-0.329088, -0.372152, 1.0]], ['2, k, 2', [-0.358162, -0.111496, 1.0]], ['2, k, 3', [-0.42436, 0.0125879, 1.0]], ['2, k, 4', [-0.488868, -0.156542, 1.0]], ['2, k, 5', [-0.695917, -0.0635821, 1.0]], ['2, k, 6', [-0.844765, 0.0728648, 1.0]], ['2, k, 7', [-0.874234, 0.101719, 1.0]], ['2, k, 8', [-0.208933, -0.159578, 1.0]], ['2, k, 9', [-0.205141, 0.0693641, 1.0]], ['2, k, 10', [-0.223739, 0.310324, 1.0]], ['2, k, 11', [-0.222669, 0.384349, 1.0]], ['2, k, 12', [-0.365612, -0.642857, 1.0]], ['2, k, 13', [-0.417964, -0.91092, 1.0]], ['2, k, 14', [-0.469234, -1.21088, 1.0]], ['2, k, 15', [-0.427703, -1.12476, 1.0]], ['2, k, 16', [-0.231455, -0.623481, 1.0]], ['2, k, 17', [-0.174558, -0.890111, 1.0]], ['2, k, 18', [-0.155297, -1.16163, 1.0]], ['2, k, 19', [-0.166461, -1.21561, 1.0]], ['2, k, 20', [-0.350966, -0.175951, 1.0]], ['2, k, 21', [-0.896645, 0.159703, 1.0]], ['2, k, 22', [-0.863687, 0.118828, 1.0]], ['2, k, 23', [-0.239965, 0.442105, 1.0]], ['2, k, 24', [-0.238945, 0.388055, 1.0]]]
[['2, k, 0', [-0.300819, -0.625222, 1.0]], ['2, k, 1', [-0.331589, -0.371102, 1.0]], ['2, k, 2', [-0.367571, -0.118276, 1.0]], ['2, k, 3', [-0.432394, 0.00958692, 1.0]], ['2, k, 4', [-0.492248, -0.165028, 1.0]], ['2, k, 5', [-0.699262, -0.0768447, 1.0]], ['2, k, 6', [-0.891491, 0.0737384, 1.0]], ['2, k, 7', [-0.90842, 0.139255, 1.0]], ['2, k, 8', [-0.238547, -0.0835596, 1.0]], ['2, k, 9', [-0.191428, 0.115739, 1.0]], ['2, k, 10', [-0.251538, 0.382353, 1.0]], ['2, k, 11', [-0.278101, 0.46698, 1.0]], ['2, k, 12', [-0.361528, -0.630425, 1.0]], ['2, k, 13', [-0.417542, -0.910947, 1.0]], ['2, k, 14', [-0.45931, -1.23758, 1.0]], ['2, k, 15', [-0.481259, -1.28187, 1.0]], ['2, k, 16', [-0.235493, -0.6069, 1.0]], ['2, k, 17', [-0.174721, -0.890282, 1.0]], ['2, k, 18', [-0.154881, -1.13989, 1.0]], ['2, k, 19', [-0.1654, -1.19387, 1.0]], ['2, k, 20', [-0.358023, -0.179847, 1.0]], ['2, k, 21', [-0.915973, 0.188578, 1.0]], ['2, k, 22', [-0.901883, 0.164285, 1.0]], ['2, k, 23', [-0.284686, 0.521347, 1.0]], ['2, k, 24', [-0.299725, 0.460776, 1.0]]]
[['2, k, 0', [-0.299419, -0.622357, 1.0]], ['2, k, 1', [-0.333897, -0.370737, 1.0]], ['2, k, 2', [-0.375765, -0.122795, 1.0]], ['2, k, 3', [-0.439502, 0.00314271, 1.0]], ['2, k, 4', [-0.491386, -0.166628, 1.0]], ['2, k, 5', [-0.704246, -0.0898381, 1.0]], ['2, k, 6', [-0.879064, 0.0105917, 1.0]], ['2, k, 7', [-0.891169, 0.0295907, 1.0]], ['2, k, 8', [-0.24118, -0.0932076, 1.0]], ['2, k, 9', [-0.208437, 0.108859, 1.0]], ['2, k, 10', [-0.286957, 0.37147, 1.0]], ['2, k, 11', [-0.311361, 0.457104, 1.0]], ['2, k, 12', [-0.359703, -0.627357, 1.0]], ['2, k, 13', [-0.416966, -0.910702, 1.0]], ['2, k, 14', [-0.459348, -1.23736, 1.0]], ['2, k, 15', [-0.48203, -1.28143, 1.0]], ['2, k, 16', [-0.233621, -0.603459, 1.0]], ['2, k, 17', [-0.174741, -0.890277, 1.0]], ['2, k, 18', [-0.158249, -1.13728, 1.0]], ['2, k, 19', [-0.170608, -1.19073, 1.0]], ['2, k, 20', [-0.36509, -0.183359, 1.0]], ['2, k, 21', [-0.909714, 0.07561, 1.0]], ['2, k, 22', [-0.889451, 0.0568844, 1.0]], ['2, k, 23', [-0.322801, 0.511114, 1.0]], ['2, k, 24', [-0.319475, 0.426178, 1.0]]]
