[['2, k, 0', [-0.0709786, -0.392478, 1.0]], ['2, k, 1', [-0.041389, -0.0543901, 1.0]], ['2, k, 2', [-0.0122444, 0.276814, 1.0]], ['2, k, 3', [-0.00415679, 0.426162, 1.0]], ['2, k, 4', [-0.185639, 0.190484, 1.0]], ['2, k, 5', [-0.301314, 0.109687, 1.0]], ['2, k, 6', [-0.286676, 0.0108928, 1.0]], ['2, k, 7', [-0.262313, -0.056847, 1.0]], ['2, k, 8', [0.149353, 0.172837, 1.0]], ['2, k, 9', [0.250519, 0.0727334, 1.0]], ['2, k, 10', [0.260338, -0.000401198, 1.0]], ['2, k, 11', [0.230252, -0.0597996, 1.0]], ['2, k, 12', [-0.146371, -0.383871, 1.0]], ['2, k, 13', [-0.209164, -0.720353, 1.0]], ['2, k, 14', [-0.166177, -0.71903, 1.0]], ['2, k, 15', [-0.123055, -0.788013, 1.0]], ['2, k, 16', [0.00607465, -0.391907, 1.0]], ['2, k, 17', [0.218427, -0.661841, 1.0]], ['2, k, 18', [0.0732138, -0.709667, 1.0]], ['2, k, 19', [0.0488406, -0.793376, 1.0]], ['2, k, 20', [-0.0194765, 0.194957, 1.0]], ['2, k, 21', [-0.253904, -0.0974933, 1.0]], ['2, k, 22', [-0.292189, -0.0477861, 1.0]], ['2, k, 23', [0.225712, -0.108188, 1.0]], ['2, k, 24', [0.266271, -0.0570109, 1.0]]]
[['2, k, 0', [-0.0223072, -0.363963, 1.0]], ['2, k, 1', [-0.0149661, -0.050538, 1.0]], ['2, k, 2', [-0.0093962, 0.280302, 1.0]], ['2, k, 3', [0.00660225, 0.424713, 1.0]], ['2, k, 4', [-0.146721, 0.156555, 1.0]], ['2, k, 5', [-0.253058, 0.231717, 1.0]], ['2, k, 6', [-0.201933, 0.318761, 1.0]], ['2, k, 7', [-0.191536, 0.361558, 1.0]], ['2, k, 8', [0.128889, 0.156075, 1.0]], ['2, k, 9', [0.239704, 0.213954, 1.0]], ['2, k, 10', [0.262127, 0.318389, 1.0]], ['2, k, 11', [0.266827, 0.362873, 1.0]], ['2, k, 12', [-0.0952149, -0.358556, 1.0]], ['2, k, 13', [-0.136785, -0.585726, 1.0]], ['2, k, 14', [-0.175351, -0.877926, 1.0]], ['2, k, 15', [-0.173447, -0.93606, 1.0]], ['2, k, 16', [0.0511198, -0.362101, 1.0]], ['2, k, 17', [0.171406, -0.581927, 1.0]], ['2, k, 18', [0.102895, -0.888486, 1.0]], ['2, k, 19', [0.101948, -0.946447, 1.0]], ['2, k, 20', [-0.0102063, 0.191752, 1.0]], ['2, k, 21', [-0.163207, 0.378527, 1.0]], ['2, k, 22', [-0.211093, 0.38357, 1.0]], ['2, k, 23', [0.26897, 0.385767, 1.0]], ['2, k, 24', [0.229541, 0.374489, 1.0]]]
[['2, k, 0', [-0.0161288, -0.363582, 1.0]], ['2, k, 1', [-0.0132699, -0.0472938, 1.0]], ['2, k, 2', [-0.00918656, 0.280141, 1.0]], ['2, k, 3', [0.006641, 0.424873, 1.0]], ['2, k, 4', [-0.146118, 0.15867, 1.0]], ['2, k, 5', [-0.246214, 0.229595, 1.0]], ['2, k, 6', [-0.201633, 0.319405, 1.0]], ['2, k, 7', [-0.18851, 0.359647, 1.0]], ['2, k, 8', [0.12917, 0.156661, 1.0]], ['2, k, 9', [0.241549, 0.212096, 1.0]], ['2, k, 10', [0.26259, 0.319799, 1.0]], ['2, k, 11', [0.265367, 0.364941, 1.0]], ['2, k, 12', [-0.0912135, -0.358421, 1.0]], ['2, k, 13', [-0.136874, -0.488215, 1.0]], ['2, k, 14', [-0.175239, -0.793322, 1.0]], ['2, k, 15', [-0.173669, -0.850872, 1.0]], ['2, k, 16', [0.0594372, -0.36132, 1.0]], ['2, k, 17', [0.17244, -0.601736, 1.0]], ['2, k, 18', [0.117322, -0.912344, 1.0]], ['2, k, 19', [0.11583, -0.968898, 1.0]], ['2, k, 20', [-0.0097113, 0.193015, 1.0]], ['2, k, 21', [-0.166198, 0.379145, 1.0]], ['2, k, 22', [-0.216916, 0.366849, 1.0]], ['2, k, 23', [0.273116, 0.383948, 1.0]], ['2, k, 24', [0.228456, 0.373494, 1.0]]]
[['2, k, 0', [-0.00562958, -0.363996, 1.0]], ['2, k, 1', [-0.00925787, -0.0450357, 1.0]], ['2, k, 2', [-0.00905198, 0.280039, 1.0]], ['2, k, 3', [0.00667637, 0.425573, 1.0]], ['2, k, 4', [-0.146275, 0.160474, 1.0]], ['2, k, 5', [-0.246308, 0.228627, 1.0]], ['2, k, 6', [-0.202069, 0.319499, 1.0]], ['2, k, 7', [-0.193072, 0.358144, 1.0]], ['2, k, 8', [0.129514, 0.156536, 1.0]], ['2, k, 9', [0.241515, 0.21142, 1.0]], ['2, k, 10', [0.263059, 0.31938, 1.0]], ['2, k, 11', [0.264904, 0.361925, 1.0]], ['2, k, 12', [-0.0862531, -0.36009, 1.0]], ['2, k, 13', [-0.143967, -0.599809, 1.0]], ['2, k, 14', [-0.18409, -0.895422, 1.0]], ['2, k, 15', [-0.183221, -0.951912, 1.0]], ['2, k, 16', [0.0776148, -0.359369, 1.0]], ['2, k, 17', [0.189214, -0.619223, 1.0]], ['2, k, 18', [0.102222, -0.924352, 1.0]], ['2, k, 19', [0.0835439, -0.798424, 1.0]], ['2, k, 20', [-0.00900657, 0.194128, 1.0]], ['2, k, 21', [-0.160576, 0.371335, 1.0]], ['2, k, 22', [-0.206443, 0.379907, 1.0]], ['2, k, 23', [0.275232, 0.388065, 1.0]], ['2, k, 24', [0.224908, 0.369513, 1.0]]]
[['2, k, 0', [-0.00596274, -0.364485, 1.0]], ['2, k, 1', [-0.00608836, -0.0743152, 1.0]], ['2, k, 2', [-0.00226341, 0.195185, 1.0]], ['2, k, 3', [0.00446826, 0.372975, 1.0]], ['2, k, 4', [-0.146524, 0.159822, 1.0]], ['2, k, 5', [-0.210919, 0.249325, 1.0]], ['2, k, 6', [-0.20273, 0.317818, 1.0]], ['2, k, 7', [-0.19357, 0.352767, 1.0]], ['2, k, 8', [0.129687, 0.156474, 1.0]], ['2, k, 9', [0.242704, 0.207707, 1.0]], ['2, k, 10', [0.263631, 0.318559, 1.0]], ['2, k, 11', [0.266782, 0.359606, 1.0]], ['2, k, 12', [-0.0864078, -0.360572, 1.0]], ['2, k, 13', [-0.128982, -0.531388, 1.0]], ['2, k, 14', [-0.177901, -0.837254, 1.0]], ['2, k, 15', [-0.177219, -0.895364, 1.0]], ['2, k, 16', [0.0764427, -0.360191, 1.0]], ['2, k, 17', [0.190418, -0.616566, 1.0]], ['2, k, 18', [0.113467, -0.926872, 1.0]], ['2, k, 19', [0.111112, -0.984257, 1.0]], ['2, k, 20', [-0.00296125, 0.126123, 1.0]], ['2, k, 21', [-0.167744, 0.372059, 1.0]], ['2, k, 22', [-0.23031, 0.372489, 1.0]], ['2, k, 23', [0.262806, 0.378868, 1.0]], ['2, k, 24', [0.226264, 0.37024, 1.0]]]
[['2, k, 0', [-0.00558843, -0.365004, 1.0]], ['2, k, 1', [-0.00470084, -0.0556241, 1.0]], ['2, k, 2', [-0.00476028, 0.276578, 1.0]], ['2, k, 3', [0.00669828, 0.426572, 1.0]], ['2, k, 4', [-0.146878, 0.155887, 1.0]], ['2, k, 5', [-0.217916, 0.236575, 1.0]], ['2, k, 6', [-0.204201, 0.316097, 1.0]], ['2, k, 7', [-0.194849, 0.351616, 1.0]], ['2, k, 8', [0.129835, 0.156654, 1.0]], ['2, k, 9', [0.237987, 0.211998, 1.0]], ['2, k, 10', [0.26493, 0.316912, 1.0]], ['2, k, 11', [0.26588, 0.357104, 1.0]], ['2, k, 12', [-0.0855789, -0.361605, 1.0]], ['2, k, 13', [-0.136844, -0.448235, 1.0]], ['2, k, 14', [-0.179797, -0.763399, 1.0]], ['2, k, 15', [-0.177622, -0.821061, 1.0]], ['2, k, 16', [0.0763629, -0.360538, 1.0]], ['2, k, 17', [0.18061, -0.611095, 1.0]], ['2, k, 18', [0.11785, -0.924883, 1.0]], ['2, k, 19', [0.116878, -0.981201, 1.0]], ['2, k, 20', [-0.0045231, 0.197403, 1.0]], ['2, k, 21', [-0.172478, 0.368473, 1.0]], ['2, k, 22', [-0.243201, 0.368141, 1.0]], ['2, k, 23', [0.278368, 0.380917, 1.0]], ['2, k, 24', [0.228319, 0.36674, 1.0]]]
[['2, k, 0', [-0.0055837, -0.365528, 1.0]], ['2, k, 1', [-0.00535969, -0.053348, 1.0]], ['2, k, 2', [-0.0053418, 0.276298, 1.0]], ['2, k, 3', [0.00665919, 0.426335, 1.0]], ['2, k, 4', [-0.147369, 0.156819, 1.0]], ['2, k, 5', [-0.228686, 0.2365, 1.0]], ['2, k, 6', [-0.205433, 0.313939, 1.0]], ['2, k, 7', [-0.193629, 0.344439, 1.0]], ['2, k, 8', [0.12988, 0.156498, 1.0]], ['2, k, 9', [0.239405, 0.204665, 1.0]], ['2, k, 10', [0.26461, 0.31541, 1.0]], ['2, k, 11', [0.265122, 0.351322, 1.0]], ['2, k, 12', [-0.0855038, -0.362077, 1.0]], ['2, k, 13', [-0.123774, -0.454834, 1.0]], ['2, k, 14', [-0.174055, -0.770903, 1.0]], ['2, k, 15', [-0.172751, -0.828462, 1.0]], ['2, k, 16', [0.0760198, -0.361239, 1.0]], ['2, k, 17', [0.183961, -0.61002, 1.0]], ['2, k, 18', [0.120605, -0.925145, 1.0]], ['2, k, 19', [0.118791, -0.981438, 1.0]], ['2, k, 20', [-0.00503697, 0.197163, 1.0]], ['2, k, 21', [-0.172353, 0.361049, 1.0]], ['2, k, 22', [-0.243523, 0.369118, 1.0]], ['2, k, 23', [0.271165, 0.370084, 1.0]], ['2, k, 24', [0.227513, 0.360805, 1.0]]]
[['2, k, 0', [-0.0049848, -0.368464, 1.0]], ['2, k, 1', [-0.00532315, -0.0532387, 1.0]], ['2, k, 2', [-0.00547549, 0.274899, 1.0]], ['2, k, 3', [0.00685299, 0.42531, 1.0]], ['2, k, 4', [-0.14746, 0.157293, 1.0]], ['2, k, 5', [-0.241154, 0.216509, 1.0]], ['2, k, 6', [-0.212616, 0.301153, 1.0]], ['2, k, 7', [-0.193408, 0.339575, 1.0]], ['2, k, 8', [0.130163, 0.156413, 1.0]], ['2, k, 9', [0.238364, 0.202256, 1.0]], ['2, k, 10', [0.264241, 0.313607, 1.0]], ['2, k, 11', [0.268061, 0.343897, 1.0]], ['2, k, 12', [-0.0852429, -0.365242, 1.0]], ['2, k, 13', [-0.130135, -0.529112, 1.0]], ['2, k, 14', [-0.189034, -0.843265, 1.0]], ['2, k, 15', [-0.187808, -0.900284, 1.0]], ['2, k, 16', [0.0765306, -0.363978, 1.0]], ['2, k, 17', [0.188207, -0.609674, 1.0]], ['2, k, 18', [0.108728, -0.923714, 1.0]], ['2, k, 19', [0.106825, -0.980103, 1.0]], ['2, k, 20', [-0.00516392, 0.195789, 1.0]], ['2, k, 21', [-0.171683, 0.354176, 1.0]], ['2, k, 22', [-0.216339, 0.360034, 1.0]], ['2, k, 23', [0.27665, 0.36322, 1.0]], ['2, k, 24', [0.224638, 0.357576, 1.0]]]
[['2, k, 0', [-0.00507502, -0.368772, 1.0]], ['2, k, 1', [-0.00543324, -0.0525039, 1.0]], ['2, k, 2', [-0.00553371, 0.274732, 1.0]], ['2, k, 3', [0.00690152, 0.424643, 1.0]], ['2, k, 4', [-0.146758, 0.15363, 1.0]], ['2, k, 5', [-0.248904, 0.205901, 1.0]], ['2, k, 6', [-0.211064, 0.299132, 1.0]], ['2, k, 7', [-0.195905, 0.330328, 1.0]], ['2, k, 8', [0.130053, 0.15643, 1.0]], ['2, k, 9', [0.237458, 0.197808, 1.0]], ['2, k, 10', [0.264654, 0.308584, 1.0]], ['2, k, 11', [0.269624, 0.336563, 1.0]], ['2, k, 12', [-0.0851611, -0.365536, 1.0]], ['2, k, 13', [-0.118278, -0.552859, 1.0]], ['2, k, 14', [-0.188411, -0.866199, 1.0]], ['2, k, 15', [-0.186192, -0.923007, 1.0]], ['2, k, 16', [0.0759842, -0.364451, 1.0]], ['2, k, 17', [0.146741, -0.685114, 1.0]], ['2, k, 18', [-0.0361758, -0.92221, 1.0]], ['2, k, 19', [0.0436176, -0.820528, 1.0]], ['2, k, 20', [-0.00523788, 0.195631, 1.0]], ['2, k, 21', [-0.180196, 0.349747, 1.0]], ['2, k, 22', [-0.21621, 0.352013, 1.0]], ['2, k, 23', [0.260643, 0.36242, 1.0]], ['2, k, 24', [0.232993, 0.341435, 1.0]]]
[['2, k, 0', [-0.00493639, -0.382369, 1.0]], ['2, k, 1', [-0.00674385, -0.0741609, 1.0]], ['2, k, 2', [-0.00969774, 0.213783, 1.0]], ['2, k, 3', [0.00417825, 0.389724, 1.0]], ['2, k, 4', [-0.146755, 0.149312, 1.0]], ['2, k, 5', [-0.23881, 0.208157, 1.0]], ['2, k, 6', [-0.210271, 0.293791, 1.0]], ['2, k, 7', [-0.196716, 0.321177, 1.0]], ['2, k, 8', [0.130102, 0.155904, 1.0]], ['2, k, 9', [0.237616, 0.194088, 1.0]], ['2, k, 10', [0.26424, 0.303413, 1.0]], ['2, k, 11', [0.263366, 0.329547, 1.0]], ['2, k, 12', [-0.0858982, -0.380991, 1.0]], ['2, k, 13', [-0.191843, -0.648784, 1.0]], ['2, k, 14', [-0.228557, -0.963039, 1.0]], ['2, k, 15', [-0.194586, -0.832549, 1.0]], ['2, k, 16', [0.0762729, -0.376041, 1.0]], ['2, k, 17', [0.119409, -0.707434, 1.0]], ['2, k, 18', [0.0496516, -0.988608, 1.0]], ['2, k, 19', [0.092759, -0.863552, 1.0]], ['2, k, 20', [-0.00911806, 0.140092, 1.0]], ['2, k, 21', [-0.173684, 0.338917, 1.0]], ['2, k, 22', [-0.243914, 0.339749, 1.0]], ['2, k, 23', [0.269536, 0.359878, 1.0]], ['2, k, 24', [0.225873, 0.344712, 1.0]]]
[['2, k, 0', [-0.0276894, -0.378623, 1.0]], ['2, k, 1', [-0.0169411, -0.0619405, 1.0]], ['2, k, 2', [-0.00731798, 0.238664, 1.0]], ['2, k, 3', [0.00561791, 0.413702, 1.0]], ['2, k, 4', [-0.14667, 0.155201, 1.0]], ['2, k, 5', [-0.23914, 0.20343, 1.0]], ['2, k, 6', [-0.211727, 0.283874, 1.0]], ['2, k, 7', [-0.198263, 0.311696, 1.0]], ['2, k, 8', [0.139862, 0.159265, 1.0]], ['2, k, 9', [0.236784, 0.19414, 1.0]], ['2, k, 10', [0.262479, 0.291921, 1.0]], ['2, k, 11', [0.266311, 0.323148, 1.0]], ['2, k, 12', [-0.102692, -0.371746, 1.0]], ['2, k, 13', [-0.207232, -0.702443, 1.0]], ['2, k, 14', [-0.230261, -1.02344, 1.0]], ['2, k, 15', [-0.201855, -0.887378, 1.0]], ['2, k, 16', [0.0479006, -0.377484, 1.0]], ['2, k, 17', [0.132136, -0.712362, 1.0]], ['2, k, 18', [0.112938, -1.03308, 1.0]], ['2, k, 19', [0.122097, -0.895678, 1.0]], ['2, k, 20', [-0.00901185, 0.162401, 1.0]], ['2, k, 21', [-0.169638, 0.324336, 1.0]], ['2, k, 22', [-0.213403, 0.333529, 1.0]], ['2, k, 23', [0.266647, 0.349596, 1.0]], ['2, k, 24', [0.229308, 0.331898, 1.0]]]
[['2, k, 0', [-0.0268831, -0.381939, 1.0]], ['2, k, 1', [-0.0164531, -0.0631839, 1.0]], ['2, k, 2', [-0.00667399, 0.239928, 1.0]], ['2, k, 3', [0.00587873, 0.412268, 1.0]], ['2, k, 4', [-0.146851, 0.14915, 1.0]], ['2, k, 5', [-0.228017, 0.197518, 1.0]], ['2, k, 6', [-0.210977, 0.276952, 1.0]], ['2, k, 7', [-0.199111, 0.298178, 1.0]], ['2, k, 8', [0.138786, 0.155911, 1.0]], ['2, k, 9', [0.238214, 0.174905, 1.0]], ['2, k, 10', [0.261667, 0.283795, 1.0]], ['2, k, 11', [0.265144, 0.312481, 1.0]], ['2, k, 12', [-0.10221, -0.375605, 1.0]], ['2, k, 13', [-0.207932, -0.705934, 1.0]], ['2, k, 14', [-0.235125, -1.02859, 1.0]], ['2, k, 15', [-0.199826, -0.893068, 1.0]], ['2, k, 16', [0.0490243, -0.380292, 1.0]], ['2, k, 17', [0.129763, -0.716353, 1.0]], ['2, k, 18', [0.155294, -1.041, 1.0]], ['2, k, 19', [0.145082, -0.900936, 1.0]], ['2, k, 20', [-0.00859824, 0.163228, 1.0]], ['2, k, 21', [-0.17748, 0.31443, 1.0]], ['2, k, 22', [-0.217464, 0.308539, 1.0]], ['2, k, 23', [0.268596, 0.330776, 1.0]], ['2, k, 24', [0.228145, 0.322327, 1.0]]]
[['2, k, 0', [-0.0274695, -0.386026, 1.0]], ['2, k, 1', [-0.0155862, -0.0682601, 1.0]], ['2, k, 2', [-0.00490119, 0.237667, 1.0]], ['2, k, 3', [0.00558359, 0.39223, 1.0]], ['2, k, 4', [-0.146974, 0.146826, 1.0]], ['2, k, 5', [-0.229248, 0.195204, 1.0]], ['2, k, 6', [-0.209664, 0.26327, 1.0]], ['2, k, 7', [-0.196354, 0.28552, 1.0]], ['2, k, 8', [0.138438, 0.154168, 1.0]], ['2, k, 9', [0.243843, 0.163222, 1.0]], ['2, k, 10', [0.260644, 0.273544, 1.0]], ['2, k, 11', [0.264021, 0.302611, 1.0]], ['2, k, 12', [-0.103001, -0.380499, 1.0]], ['2, k, 13', [-0.207378, -0.711181, 1.0]], ['2, k, 14', [-0.248371, -1.03529, 1.0]], ['2, k, 15', [-0.202584, -0.902034, 1.0]], ['2, k, 16', [0.0486314, -0.383531, 1.0]], ['2, k, 17', [0.130151, -0.72031, 1.0]], ['2, k, 18', [0.156542, -1.04798, 1.0]], ['2, k, 19', [0.145854, -0.907141, 1.0]], ['2, k, 20', [-0.00733949, 0.16119, 1.0]], ['2, k, 21', [-0.176976, 0.301291, 1.0]], ['2, k, 22', [-0.221398, 0.295456, 1.0]], ['2, k, 23', [0.263227, 0.331706, 1.0]], ['2, k, 24', [0.223119, 0.312988, 1.0]]]
[['2, k, 0', [-0.0282619, -0.393621, 1.0]], ['2, k, 1', [-0.0157903, -0.0762719, 1.0]], ['2, k, 2', [-0.00429737, 0.232474, 1.0]], ['2, k, 3', [0.00562335, 0.389191, 1.0]], ['2, k, 4', [-0.147989, 0.143358, 1.0]], ['2, k, 5', [-0.223614, 0.186705, 1.0]], ['2, k, 6', [-0.214368, 0.235051, 1.0]], ['2, k, 7', [-0.198555, 0.273, 1.0]], ['2, k, 8', [0.141723, 0.142766, 1.0]], ['2, k, 9', [0.242101, 0.154093, 1.0]], ['2, k, 10', [0.260014, 0.26262, 1.0]], ['2, k, 11', [0.264224, 0.289393, 1.0]], ['2, k, 12', [-0.103687, -0.387836, 1.0]], ['2, k, 13', [-0.211407, -0.71712, 1.0]], ['2, k, 14', [-0.256697, -1.04002, 1.0]], ['2, k, 15', [-0.207914, -0.908206, 1.0]], ['2, k, 16', [0.0477371, -0.39123, 1.0]], ['2, k, 17', [0.131862, -0.72769, 1.0]], ['2, k, 18', [0.15224, -1.05664, 1.0]], ['2, k, 19', [0.153333, -0.915717, 1.0]], ['2, k, 20', [-0.00699688, 0.155915, 1.0]], ['2, k, 21', [-0.17873, 0.289522, 1.0]], ['2, k, 22', [-0.209405, 0.29251, 1.0]], ['2, k, 23', [0.2634, 0.315623, 1.0]], ['2, k, 24', [0.225944, 0.301525, 1.0]]]
[['2, k, 0', [-0.0294519, -0.399286, 1.0]], ['2, k, 1', [-0.0173983, -0.0854982, 1.0]], ['2, k, 2', [-0.00592293, 0.220857, 1.0]], ['2, k, 3', [0.0036302, 0.368764, 1.0]], ['2, k, 4', [-0.147909, 0.140079, 1.0]], ['2, k, 5', [-0.239003, 0.146779, 1.0]], ['2, k, 6', [-0.217197, 0.211339, 1.0]], ['2, k, 7', [-0.203886, 0.253058, 1.0]], ['2, k, 8', [0.142274, 0.136563, 1.0]], ['2, k, 9', [0.242951, 0.141902, 1.0]], ['2, k, 10', [0.259916, 0.251821, 1.0]], ['2, k, 11', [0.263413, 0.277749, 1.0]], ['2, k, 12', [-0.105166, -0.394205, 1.0]], ['2, k, 13', [-0.208436, -0.724281, 1.0]], ['2, k, 14', [-0.22742, -1.04504, 1.0]], ['2, k, 15', [-0.244479, -1.1607, 1.0]], ['2, k, 16', [0.0468502, -0.396075, 1.0]], ['2, k, 17', [0.135891, -0.7311, 1.0]], ['2, k, 18', [0.162614, -1.05974, 1.0]], ['2, k, 19', [0.159851, -0.919441, 1.0]], ['2, k, 20', [-0.00867571, 0.145101, 1.0]], ['2, k, 21', [-0.179243, 0.269032, 1.0]], ['2, k, 22', [-0.220109, 0.265724, 1.0]], ['2, k, 23', [0.259945, 0.308147, 1.0]], ['2, k, 24', [0.226894, 0.280995, 1.0]]]
[['2, k, 0', [-0.0311945, -0.408148, 1.0]], ['2, k, 1', [-0.0177501, -0.0950605, 1.0]], ['2, k, 2', [-0.0048585, 0.211407, 1.0]], ['2, k, 3', [0.00481101, 0.357736, 1.0]], ['2, k, 4', [-0.148272, 0.135604, 1.0]], ['2, k, 5', [-0.237553, 0.145345, 1.0]], ['2, k, 6', [-0.216325, 0.201014, 1.0]], ['2, k, 7', [-0.20343, 0.239035, 1.0]], ['2, k, 8', [0.138426, 0.133565, 1.0]], ['2, k, 9', [0.241727, 0.116819, 1.0]], ['2, k, 10', [0.256345, 0.23259, 1.0]], ['2, k, 11', [0.261168, 0.263509, 1.0]], ['2, k, 12', [-0.106339, -0.402269, 1.0]], ['2, k, 13', [-0.211148, -0.730958, 1.0]], ['2, k, 14', [-0.236466, -1.05268, 1.0]], ['2, k, 15', [-0.237925, -1.16119, 1.0]], ['2, k, 16', [0.0445616, -0.405492, 1.0]], ['2, k, 17', [0.147387, -0.73588, 1.0]], ['2, k, 18', [0.146955, -1.06235, 1.0]], ['2, k, 19', [0.16017, -0.922166, 1.0]], ['2, k, 20', [-0.00800383, 0.135712, 1.0]], ['2, k, 21', [-0.179918, 0.251095, 1.0]], ['2, k, 22', [-0.21676, 0.254084, 1.0]], ['2, k, 23', [0.26389, 0.283835, 1.0]], ['2, k, 24', [0.221914, 0.273327, 1.0]]]
[['2, k, 0', [-0.0338688, -0.416353, 1.0]], ['2, k, 1', [-0.0187664, -0.103199, 1.0]], ['2, k, 2', [-0.0043417, 0.202374, 1.0]], ['2, k, 3', [0.005414, 0.347913, 1.0]], ['2, k, 4', [-0.148362, 0.130763, 1.0]], ['2, k, 5', [-0.225036, 0.139037, 1.0]], ['2, k, 6', [-0.215258, 0.191587, 1.0]], ['2, k, 7', [-0.200376, 0.222397, 1.0]], ['2, k, 8', [0.13671, 0.13035, 1.0]], ['2, k, 9', [0.241572, 0.112269, 1.0]], ['2, k, 10', [0.257808, 0.219762, 1.0]], ['2, k, 11', [0.264187, 0.248575, 1.0]], ['2, k, 12', [-0.109363, -0.409835, 1.0]], ['2, k, 13', [-0.213464, -0.737288, 1.0]], ['2, k, 14', [-0.239704, -1.05958, 1.0]], ['2, k, 15', [-0.20894, -1.16968, 1.0]], ['2, k, 16', [0.0423409, -0.414192, 1.0]], ['2, k, 17', [0.15012, -0.741586, 1.0]], ['2, k, 18', [0.151176, -1.06695, 1.0]], ['2, k, 19', [0.165587, -0.927363, 1.0]], ['2, k, 20', [-0.00791254, 0.126935, 1.0]], ['2, k, 21', [-0.176181, 0.234289, 1.0]], ['2, k, 22', [-0.203476, 0.245499, 1.0]], ['2, k, 23', [0.27117, 0.270248, 1.0]], ['2, k, 24', [0.221157, 0.259828, 1.0]]]
[['2, k, 0', [-0.0347511, -0.439442, 1.0]], ['2, k, 1', [-0.0186562, -0.122718, 1.0]], ['2, k, 2', [-0.00316644, 0.186585, 1.0]], ['2, k, 3', [0.00469754, 0.33305, 1.0]], ['2, k, 4', [-0.14804, 0.0891153, 1.0]], ['2, k, 5', [-0.219718, 0.133157, 1.0]], ['2, k, 6', [-0.220712, 0.169684, 1.0]], ['2, k, 7', [-0.210409, 0.199454, 1.0]], ['2, k, 8', [0.141089, 0.100903, 1.0]], ['2, k, 9', [0.23306, 0.140923, 1.0]], ['2, k, 10', [0.263597, 0.214894, 1.0]], ['2, k, 11', [0.263913, 0.232175, 1.0]], ['2, k, 12', [-0.110381, -0.433256, 1.0]], ['2, k, 13', [-0.221347, -0.75531, 1.0]], ['2, k, 14', [-0.23385, -1.08407, 1.0]], ['2, k, 15', [-0.204737, -1.18845, 1.0]], ['2, k, 16', [0.0416017, -0.436454, 1.0]], ['2, k, 17', [0.158224, -0.758403, 1.0]], ['2, k, 18', [0.159436, -1.08347, 1.0]], ['2, k, 19', [0.167045, -0.943523, 1.0]], ['2, k, 20', [-0.00699547, 0.110229, 1.0]], ['2, k, 21', [-0.188719, 0.218286, 1.0]], ['2, k, 22', [-0.216829, 0.216487, 1.0]], ['2, k, 23', [0.262801, 0.265551, 1.0]], ['2, k, 24', [0.226889, 0.237072, 1.0]]]
[['2, k, 0', [-0.0364381, -0.447086, 1.0]], ['2, k, 1', [-0.0204038, -0.133548, 1.0]], ['2, k, 2', [-0.00494533, 0.172112, 1.0]], ['2, k, 3', [0.00409144, 0.311835, 1.0]], ['2, k, 4', [-0.148737, 0.0733306, 1.0]], ['2, k, 5', [-0.23281, 0.0658507, 1.0]], ['2, k, 6', [-0.223621, 0.10271, 1.0]], ['2, k, 7', [-0.203836, 0.183865, 1.0]], ['2, k, 8', [0.141783, 0.0973005, 1.0]], ['2, k, 9', [0.234014, 0.0881719, 1.0]], ['2, k, 10', [0.256455, 0.174775, 1.0]], ['2, k, 11', [0.260454, 0.211024, 1.0]], ['2, k, 12', [-0.112566, -0.440069, 1.0]], ['2, k, 13', [-0.223716, -0.75998, 1.0]], ['2, k, 14', [-0.231949, -1.09046, 1.0]], ['2, k, 15', [-0.226299, -1.1425, 1.0]], ['2, k, 16', [0.0405374, -0.444896, 1.0]], ['2, k, 17', [0.159326, -0.763087, 1.0]], ['2, k, 18', [0.168519, -1.08646, 1.0]], ['2, k, 19', [0.125595, -0.952009, 1.0]], ['2, k, 20', [-0.00876754, 0.0966849, 1.0]], ['2, k, 21', [-0.18346, 0.211603, 1.0]], ['2, k, 22', [-0.220632, 0.205395, 1.0]], ['2, k, 23', [0.269965, 0.233815, 1.0]], ['2, k, 24', [0.219612, 0.228342, 1.0]]]
[['2, k, 0', [-0.0347326, -0.470358, 1.0]], ['2, k, 1', [-0.0205092, -0.152142, 1.0]], ['2, k, 2', [-0.00622391, 0.157014, 1.0]], ['2, k, 3', [0.00344591, 0.300694, 1.0]], ['2, k, 4', [-0.147861, 0.0553399, 1.0]], ['2, k, 5', [-0.214877, 0.080579, 1.0]], ['2, k, 6', [-0.222789, 0.122629, 1.0]], ['2, k, 7', [-0.20791, 0.162393, 1.0]], ['2, k, 8', [0.140637, 0.0749814, 1.0]], ['2, k, 9', [0.243405, 0.0539564, 1.0]], ['2, k, 10', [0.261129, 0.156786, 1.0]], ['2, k, 11', [0.262453, 0.191812, 1.0]], ['2, k, 12', [-0.112635, -0.464421, 1.0]], ['2, k, 13', [-0.233884, -0.773318, 1.0]], ['2, k, 14', [-0.279948, -1.08224, 1.0]], ['2, k, 15', [-0.227735, -1.18002, 1.0]], ['2, k, 16', [0.0438306, -0.466555, 1.0]], ['2, k, 17', [0.163218, -0.779277, 1.0]], ['2, k, 18', [0.177746, -1.10367, 1.0]], ['2, k, 19', [0.137596, -0.968101, 1.0]], ['2, k, 20', [-0.00976423, 0.080849, 1.0]], ['2, k, 21', [-0.180446, 0.170393, 1.0]], ['2, k, 22', [-0.200299, 0.185297, 1.0]], ['2, k, 23', [0.262173, 0.215255, 1.0]], ['2, k, 24', [0.222196, 0.199294, 1.0]]]
