[['2, k, 0', [0.0155907, -0.353432, 1.0]], ['2, k, 1', [0.0161744, -0.0203778, 1.0]], ['2, k, 2', [0.016673, 0.305625, 1.0]], ['2, k, 3', [0.0470309, 0.461239, 1.0]], ['2, k, 4', [-0.143709, 0.203132, 1.0]], ['2, k, 5', [-0.182777, -0.0366728, 1.0]], ['2, k, 6', [-0.10563, -0.198134, 1.0]], ['2, k, 7', [-0.0265695, -0.253165, 1.0]], ['2, k, 8', [0.191174, 0.196022, 1.0]], ['2, k, 9', [0.220198, -0.0375338, 1.0]], ['2, k, 10', [0.122362, -0.234629, 1.0]], ['2, k, 11', [0.0532395, -0.286601, 1.0]], ['2, k, 12', [-0.0608205, -0.347604, 1.0]], ['2, k, 13', [-0.127905, -0.749085, 1.0]], ['2, k, 14', [-0.137111, -1.13145, 1.0]], ['2, k, 15', [-0.170654, -1.20215, 1.0]], ['2, k, 16', [0.091621, -0.350795, 1.0]], ['2, k, 17', [0.149595, -0.743639, 1.0]], ['2, k, 18', [0.183382, -1.11658, 1.0]], ['2, k, 19', [0.144775, -1.19336, 1.0]], ['2, k, 20', [0.0165632, 0.225105, 1.0]], ['2, k, 21', [0.00545907, -0.318684, 1.0]], ['2, k, 22', [0.00667716, -0.213086, 1.0]], ['2, k, 23', [0.027797, -0.344791, 1.0]], ['2, k, 24', [0.0101345, -0.240015, 1.0]]]
[['2, k, 0', [0.0197589, -0.437521, 1.0]], ['2, k, 1', [0.0247168, -0.165153, 1.0]], ['2, k, 2', [0.0309065, 0.107114, 1.0]], ['2, k, 3', [0.0369095, 0.256087, 1.0]], ['2, k, 4', [-0.0902614, 0.0618922, 1.0]], ['2, k, 5', [-0.16372, -0.00556763, 1.0]], ['2, k, 6', [-0.164722, -0.0462057, 1.0]], ['2, k, 7', [-0.099992, -0.0251148, 1.0]], ['2, k, 8', [0.146923, 0.0286359, 1.0]], ['2, k, 9', [0.243096, -0.0243093, 1.0]], ['2, k, 10', [0.175075, -0.0585293, 1.0]], ['2, k, 11', [0.159404, -0.0364614, 1.0]], ['2, k, 12', [-0.0531011, -0.427603, 1.0]], ['2, k, 13', [-0.174425, -0.720403, 1.0]], ['2, k, 14', [-0.17316, -1.15111, 1.0]], ['2, k, 15', [-0.178746, -1.22275, 1.0]], ['2, k, 16', [0.0921846, -0.437902, 1.0]], ['2, k, 17', [0.208464, -0.726313, 1.0]], ['2, k, 18', [0.211506, -1.15265, 1.0]], ['2, k, 19', [0.192128, -1.19583, 1.0]], ['2, k, 20', [0.0292204, 0.0392547, 1.0]], ['2, k, 21', [-0.0784395, -0.0448663, 1.0]], ['2, k, 22', [-0.0681601, -0.0600012, 1.0]], ['2, k, 23', [0.154505, -0.0643698, 1.0]], ['2, k, 24', [0.191104, -0.0577724, 1.0]]]
[['2, k, 0', [0.0193844, -0.415898, 1.0]], ['2, k, 1', [0.0227396, -0.138561, 1.0]], ['2, k, 2', [0.0261081, 0.136159, 1.0]], ['2, k, 3', [0.0369336, 0.291165, 1.0]], ['2, k, 4', [-0.0921898, 0.0971324, 1.0]], ['2, k, 5', [-0.163258, 0.0108672, 1.0]], ['2, k, 6', [-0.177942, -0.00927753, 1.0]], ['2, k, 7', [-0.0985509, -0.00522836, 1.0]], ['2, k, 8', [0.153961, 0.0871077, 1.0]], ['2, k, 9', [0.288598, 0.0356854, 1.0]], ['2, k, 10', [0.220572, 0.0111056, 1.0]], ['2, k, 11', [0.160178, -0.0151362, 1.0]], ['2, k, 12', [-0.0531198, -0.408524, 1.0]], ['2, k, 13', [-0.174913, -0.716458, 1.0]], ['2, k, 14', [-0.175117, -1.14877, 1.0]], ['2, k, 15', [-0.174775, -1.21885, 1.0]], ['2, k, 16', [0.0914377, -0.414079, 1.0]], ['2, k, 17', [0.21159, -0.725808, 1.0]], ['2, k, 18', [0.214146, -1.15589, 1.0]], ['2, k, 19', [0.18957, -1.19523, 1.0]], ['2, k, 20', [0.0252643, 0.0680952, 1.0]], ['2, k, 21', [-0.0804531, -0.0293026, 1.0]], ['2, k, 22', [-0.0791734, -0.0463418, 1.0]], ['2, k, 23', [0.148953, -0.0452907, 1.0]], ['2, k, 24', [0.194419, -0.0354161, 1.0]]]
[['2, k, 0', [0.0128027, -0.401417, 1.0]], ['2, k, 1', [0.0214983, -0.119128, 1.0]], ['2, k, 2', [0.0313538, 0.161617, 1.0]], ['2, k, 3', [0.0364112, 0.306861, 1.0]], ['2, k, 4', [-0.0887964, 0.110949, 1.0]], ['2, k, 5', [-0.166858, 0.0479103, 1.0]], ['2, k, 6', [-0.178549, -0.00303749, 1.0]], ['2, k, 7', [-0.0990431, 0.0150224, 1.0]], ['2, k, 8', [0.152138, 0.0906755, 1.0]], ['2, k, 9', [0.282869, 0.0528591, 1.0]], ['2, k, 10', [0.229839, 0.0276889, 1.0]], ['2, k, 11', [0.159915, 0.00416703, 1.0]], ['2, k, 12', [-0.0612711, -0.390542, 1.0]], ['2, k, 13', [-0.170624, -0.712319, 1.0]], ['2, k, 14', [-0.171883, -1.14571, 1.0]], ['2, k, 15', [-0.173409, -1.21466, 1.0]], ['2, k, 16', [0.0863832, -0.403036, 1.0]], ['2, k, 17', [0.215864, -0.722235, 1.0]], ['2, k, 18', [0.219469, -1.15556, 1.0]], ['2, k, 19', [0.189413, -1.19094, 1.0]], ['2, k, 20', [0.028724, 0.0918633, 1.0]], ['2, k, 21', [-0.0775996, -0.000558814, 1.0]], ['2, k, 22', [-0.0683583, -0.0194933, 1.0]], ['2, k, 23', [0.138744, -0.0113322, 1.0]], ['2, k, 24', [0.191478, -0.00472519, 1.0]]]
[['2, k, 0', [0.0112087, -0.380296, 1.0]], ['2, k, 1', [0.0189822, -0.0940299, 1.0]], ['2, k, 2', [0.026814, 0.188759, 1.0]], ['2, k, 3', [0.0374067, 0.348261, 1.0]], ['2, k, 4', [-0.0924803, 0.1584, 1.0]], ['2, k, 5', [-0.160151, 0.0624933, 1.0]], ['2, k, 6', [-0.176381, 0.0103605, 1.0]], ['2, k, 7', [-0.100458, 0.0328531, 1.0]], ['2, k, 8', [0.150537, 0.107291, 1.0]], ['2, k, 9', [0.287289, 0.0741829, 1.0]], ['2, k, 10', [0.218728, 0.0325011, 1.0]], ['2, k, 11', [0.157001, 0.019763, 1.0]], ['2, k, 12', [-0.0610543, -0.369907, 1.0]], ['2, k, 13', [-0.171676, -0.705348, 1.0]], ['2, k, 14', [-0.160721, -1.13039, 1.0]], ['2, k, 15', [-0.154632, -1.22276, 1.0]], ['2, k, 16', [0.0830765, -0.382253, 1.0]], ['2, k, 17', [0.213585, -0.722959, 1.0]], ['2, k, 18', [0.219612, -1.15775, 1.0]], ['2, k, 19', [0.192592, -1.19492, 1.0]], ['2, k, 20', [0.0248508, 0.118698, 1.0]], ['2, k, 21', [-0.0828152, 0.0146753, 1.0]], ['2, k, 22', [-0.0695256, 0.000846725, 1.0]], ['2, k, 23', [0.147448, -0.0127753, 1.0]], ['2, k, 24', [0.186694, 0.0022479, 1.0]]]
[['2, k, 0', [0.00785009, -0.373049, 1.0]], ['2, k, 1', [0.0190458, -0.0807264, 1.0]], ['2, k, 2', [0.0321361, 0.213372, 1.0]], ['2, k, 3', [0.0374987, 0.360895, 1.0]], ['2, k, 4', [-0.0928168, 0.156895, 1.0]], ['2, k, 5', [-0.165987, 0.0813791, 1.0]], ['2, k, 6', [-0.175155, 0.0428203, 1.0]], ['2, k, 7', [-0.0982957, 0.0479306, 1.0]], ['2, k, 8', [0.150775, 0.107748, 1.0]], ['2, k, 9', [0.302677, 0.107175, 1.0]], ['2, k, 10', [0.206102, 0.0382139, 1.0]], ['2, k, 11', [0.156667, 0.0378391, 1.0]], ['2, k, 12', [-0.06483, -0.361789, 1.0]], ['2, k, 13', [-0.170585, -0.708986, 1.0]], ['2, k, 14', [-0.160441, -1.13641, 1.0]], ['2, k, 15', [-0.158685, -1.22872, 1.0]], ['2, k, 16', [0.0802631, -0.376063, 1.0]], ['2, k, 17', [0.210648, -0.723982, 1.0]], ['2, k, 18', [0.218273, -1.1591, 1.0]], ['2, k, 19', [0.206259, -1.22453, 1.0]], ['2, k, 20', [0.0285808, 0.140054, 1.0]], ['2, k, 21', [-0.0800077, 0.0240847, 1.0]], ['2, k, 22', [-0.0830897, 0.00933246, 1.0]], ['2, k, 23', [0.133449, 0.0190643, 1.0]], ['2, k, 24', [0.172674, 0.0137992, 1.0]]]
[['2, k, 0', [0.00457787, -0.351792, 1.0]], ['2, k, 1', [0.016016, -0.0588605, 1.0]], ['2, k, 2', [0.0279765, 0.231527, 1.0]], ['2, k, 3', [0.0357369, 0.39119, 1.0]], ['2, k, 4', [-0.100423, 0.192286, 1.0]], ['2, k, 5', [-0.164028, 0.0991207, 1.0]], ['2, k, 6', [-0.164393, 0.0534682, 1.0]], ['2, k, 7', [-0.0989552, 0.0619802, 1.0]], ['2, k, 8', [0.153456, 0.166378, 1.0]], ['2, k, 9', [0.294951, 0.123441, 1.0]], ['2, k, 10', [0.192009, 0.0538547, 1.0]], ['2, k, 11', [0.153791, 0.0499766, 1.0]], ['2, k, 12', [-0.0663085, -0.341531, 1.0]], ['2, k, 13', [-0.167225, -0.703935, 1.0]], ['2, k, 14', [-0.172664, -1.14113, 1.0]], ['2, k, 15', [-0.176857, -1.20511, 1.0]], ['2, k, 16', [0.0752315, -0.354255, 1.0]], ['2, k, 17', [0.203655, -0.72381, 1.0]], ['2, k, 18', [0.215077, -1.16033, 1.0]], ['2, k, 19', [0.183403, -1.20897, 1.0]], ['2, k, 20', [0.0248794, 0.159484, 1.0]], ['2, k, 21', [-0.0817397, 0.0483125, 1.0]], ['2, k, 22', [-0.0663275, 0.0376116, 1.0]], ['2, k, 23', [0.131439, 0.0239903, 1.0]], ['2, k, 24', [0.187918, 0.0309715, 1.0]]]
[['2, k, 0', [0.00197409, -0.3406, 1.0]], ['2, k, 1', [0.0153286, -0.043224, 1.0]], ['2, k, 2', [0.0291558, 0.250876, 1.0]], ['2, k, 3', [0.036174, 0.403345, 1.0]], ['2, k, 4', [-0.0992971, 0.203303, 1.0]], ['2, k, 5', [-0.16506, 0.114965, 1.0]], ['2, k, 6', [-0.165118, 0.0594502, 1.0]], ['2, k, 7', [-0.0993517, 0.0755567, 1.0]], ['2, k, 8', [0.153768, 0.17109, 1.0]], ['2, k, 9', [0.294274, 0.132293, 1.0]], ['2, k, 10', [0.19015, 0.0618693, 1.0]], ['2, k, 11', [0.154214, 0.063677, 1.0]], ['2, k, 12', [-0.069755, -0.329488, 1.0]], ['2, k, 13', [-0.171858, -0.690825, 1.0]], ['2, k, 14', [-0.17805, -1.13183, 1.0]], ['2, k, 15', [-0.147559, -1.19852, 1.0]], ['2, k, 16', [0.0735072, -0.344146, 1.0]], ['2, k, 17', [0.191573, -0.726177, 1.0]], ['2, k, 18', [0.210947, -1.16497, 1.0]], ['2, k, 19', [0.177389, -1.21222, 1.0]], ['2, k, 20', [0.0256486, 0.17801, 1.0]], ['2, k, 21', [-0.0814587, 0.0588445, 1.0]], ['2, k, 22', [-0.0667847, 0.0873507, 1.0]], ['2, k, 23', [0.127285, 0.038681, 1.0]], ['2, k, 24', [0.159533, 0.0330045, 1.0]]]
[['2, k, 0', [0.00577537, -0.334916, 1.0]], ['2, k, 1', [0.0175981, -0.0343852, 1.0]], ['2, k, 2', [0.0290786, 0.262967, 1.0]], ['2, k, 3', [0.0334027, 0.415869, 1.0]], ['2, k, 4', [-0.0984053, 0.209062, 1.0]], ['2, k, 5', [-0.165221, 0.123119, 1.0]], ['2, k, 6', [-0.169616, 0.0973203, 1.0]], ['2, k, 7', [-0.0978493, 0.0849331, 1.0]], ['2, k, 8', [0.153177, 0.172222, 1.0]], ['2, k, 9', [0.291399, 0.145717, 1.0]], ['2, k, 10', [0.18633, 0.0751561, 1.0]], ['2, k, 11', [0.152326, 0.0733125, 1.0]], ['2, k, 12', [-0.0673783, -0.326083, 1.0]], ['2, k, 13', [-0.17161, -0.690687, 1.0]], ['2, k, 14', [-0.178089, -1.13142, 1.0]], ['2, k, 15', [-0.150276, -1.20169, 1.0]], ['2, k, 16', [0.0790776, -0.335722, 1.0]], ['2, k, 17', [0.179249, -0.728726, 1.0]], ['2, k, 18', [0.202749, -1.16742, 1.0]], ['2, k, 19', [0.177375, -1.23312, 1.0]], ['2, k, 20', [0.026277, 0.189288, 1.0]], ['2, k, 21', [-0.0780306, 0.0716381, 1.0]], ['2, k, 22', [-0.0608595, 0.077082, 1.0]], ['2, k, 23', [0.131124, 0.0480506, 1.0]], ['2, k, 24', [0.121047, 0.0366598, 1.0]]]
[['2, k, 0', [0.00517151, -0.331234, 1.0]], ['2, k, 1', [0.0166718, -0.0266076, 1.0]], ['2, k, 2', [0.0279456, 0.273925, 1.0]], ['2, k, 3', [0.0347118, 0.424728, 1.0]], ['2, k, 4', [-0.0989451, 0.214731, 1.0]], ['2, k, 5', [-0.169577, 0.137868, 1.0]], ['2, k, 6', [-0.17258, 0.0922656, 1.0]], ['2, k, 7', [-0.097753, 0.0954936, 1.0]], ['2, k, 8', [0.153233, 0.174308, 1.0]], ['2, k, 9', [0.289681, 0.156034, 1.0]], ['2, k, 10', [0.184222, 0.0854394, 1.0]], ['2, k, 11', [0.15222, 0.0835999, 1.0]], ['2, k, 12', [-0.0685038, -0.322576, 1.0]], ['2, k, 13', [-0.167833, -0.693369, 1.0]], ['2, k, 14', [-0.187151, -1.1344, 1.0]], ['2, k, 15', [-0.143662, -1.20403, 1.0]], ['2, k, 16', [0.0789487, -0.332073, 1.0]], ['2, k, 17', [0.171234, -0.724167, 1.0]], ['2, k, 18', [0.206133, -1.16496, 1.0]], ['2, k, 19', [0.195933, -1.22666, 1.0]], ['2, k, 20', [0.0251767, 0.199569, 1.0]], ['2, k, 21', [-0.0766883, 0.0745968, 1.0]], ['2, k, 22', [-0.073046, 0.115315, 1.0]], ['2, k, 23', [0.133674, 0.0668313, 1.0]], ['2, k, 24', [0.184609, 0.0751467, 1.0]]]
[['2, k, 0', [0.0058326, -0.325167, 1.0]], ['2, k, 1', [0.0168195, -0.0193691, 1.0]], ['2, k, 2', [0.0275073, 0.281958, 1.0]], ['2, k, 3', [0.0311746, 0.432725, 1.0]], ['2, k, 4', [-0.0994159, 0.221078, 1.0]], ['2, k, 5', [-0.16855, 0.143613, 1.0]], ['2, k, 6', [-0.16969, 0.0931881, 1.0]], ['2, k, 7', [-0.0976993, 0.102972, 1.0]], ['2, k, 8', [0.152315, 0.178216, 1.0]], ['2, k, 9', [0.287662, 0.162161, 1.0]], ['2, k, 10', [0.182042, 0.0916115, 1.0]], ['2, k, 11', [0.154507, 0.0925859, 1.0]], ['2, k, 12', [-0.068202, -0.316317, 1.0]], ['2, k, 13', [-0.146863, -0.713713, 1.0]], ['2, k, 14', [-0.164616, -1.15528, 1.0]], ['2, k, 15', [-0.146013, -1.23481, 1.0]], ['2, k, 16', [0.0798675, -0.326583, 1.0]], ['2, k, 17', [0.169316, -0.723055, 1.0]], ['2, k, 18', [0.204372, -1.16429, 1.0]], ['2, k, 19', [0.194006, -1.22559, 1.0]], ['2, k, 20', [0.0248902, 0.2074, 1.0]], ['2, k, 21', [-0.0783274, 0.0853799, 1.0]], ['2, k, 22', [-0.0801034, 0.125144, 1.0]], ['2, k, 23', [0.127092, 0.0702573, 1.0]], ['2, k, 24', [0.185909, 0.0858921, 1.0]]]
[['2, k, 0', [0.00603211, -0.321217, 1.0]], ['2, k, 1', [0.0164731, -0.0144657, 1.0]], ['2, k, 2', [0.0264493, 0.288745, 1.0]], ['2, k, 3', [0.0325156, 0.446965, 1.0]], ['2, k, 4', [-0.0995319, 0.223929, 1.0]], ['2, k, 5', [-0.174579, 0.15672, 1.0]], ['2, k, 6', [-0.163623, 0.0968571, 1.0]], ['2, k, 7', [-0.0970209, 0.106126, 1.0]], ['2, k, 8', [0.152807, 0.183632, 1.0]], ['2, k, 9', [0.287426, 0.167593, 1.0]], ['2, k, 10', [0.184797, 0.120295, 1.0]], ['2, k, 11', [0.152566, 0.0937696, 1.0]], ['2, k, 12', [-0.0686179, -0.31278, 1.0]], ['2, k, 13', [-0.162012, -0.708273, 1.0]], ['2, k, 14', [-0.179658, -1.15322, 1.0]], ['2, k, 15', [-0.130142, -1.23531, 1.0]], ['2, k, 16', [0.0806037, -0.322285, 1.0]], ['2, k, 17', [0.163074, -0.723207, 1.0]], ['2, k, 18', [0.203062, -1.16424, 1.0]], ['2, k, 19', [0.174257, -1.2281, 1.0]], ['2, k, 20', [0.0240376, 0.213632, 1.0]], ['2, k, 21', [-0.0785336, 0.0927562, 1.0]], ['2, k, 22', [-0.0645682, 0.117436, 1.0]], ['2, k, 23', [0.1318, 0.0641798, 1.0]], ['2, k, 24', [0.144044, 0.120536, 1.0]]]
[['2, k, 0', [0.010621, -0.303249, 1.0]], ['2, k, 1', [0.0175427, -0.00413418, 1.0]], ['2, k, 2', [0.0258363, 0.29334, 1.0]], ['2, k, 3', [0.0306021, 0.453458, 1.0]], ['2, k, 4', [-0.100836, 0.237328, 1.0]], ['2, k, 5', [-0.172176, 0.158238, 1.0]], ['2, k, 6', [-0.181615, 0.105364, 1.0]], ['2, k, 7', [-0.0973914, 0.109446, 1.0]], ['2, k, 8', [0.155172, 0.233441, 1.0]], ['2, k, 9', [0.286189, 0.175256, 1.0]], ['2, k, 10', [0.185413, 0.124104, 1.0]], ['2, k, 11', [0.153807, 0.0986174, 1.0]], ['2, k, 12', [-0.0637201, -0.295991, 1.0]], ['2, k, 13', [-0.140888, -0.709819, 1.0]], ['2, k, 14', [-0.147219, -1.08272, 1.0]], ['2, k, 15', [-0.158337, -1.17955, 1.0]], ['2, k, 16', [0.0846932, -0.303822, 1.0]], ['2, k, 17', [0.155114, -0.713974, 1.0]], ['2, k, 18', [0.193452, -1.15622, 1.0]], ['2, k, 19', [0.195493, -1.21637, 1.0]], ['2, k, 20', [0.0237046, 0.219358, 1.0]], ['2, k, 21', [-0.0773371, 0.0954027, 1.0]], ['2, k, 22', [-0.0623278, 0.118668, 1.0]], ['2, k, 23', [0.132778, 0.0805563, 1.0]], ['2, k, 24', [0.120411, 0.108493, 1.0]]]
[['2, k, 0', [0.00425604, -0.306792, 1.0]], ['2, k, 1', [0.016965, -0.000477636, 1.0]], ['2, k, 2', [0.0270069, 0.30168, 1.0]], ['2, k, 3', [0.0307218, 0.45637, 1.0]], ['2, k, 4', [-0.100921, 0.237153, 1.0]], ['2, k, 5', [-0.174386, 0.161452, 1.0]], ['2, k, 6', [-0.157084, 0.102937, 1.0]], ['2, k, 7', [-0.0940445, 0.108414, 1.0]], ['2, k, 8', [0.15341, 0.223507, 1.0]], ['2, k, 9', [0.284945, 0.175402, 1.0]], ['2, k, 10', [0.184168, 0.124035, 1.0]], ['2, k, 11', [0.154509, 0.0984564, 1.0]], ['2, k, 12', [-0.0735402, -0.297444, 1.0]], ['2, k, 13', [-0.155973, -0.710364, 1.0]], ['2, k, 14', [-0.167524, -1.15273, 1.0]], ['2, k, 15', [-0.150864, -1.19568, 1.0]], ['2, k, 16', [0.0822383, -0.309507, 1.0]], ['2, k, 17', [0.155644, -0.72427, 1.0]], ['2, k, 18', [0.195333, -1.16614, 1.0]], ['2, k, 19', [0.193602, -1.22162, 1.0]], ['2, k, 20', [0.0242872, 0.225162, 1.0]], ['2, k, 21', [-0.0706073, 0.0901633, 1.0]], ['2, k, 22', [-0.06163, 0.0864566, 1.0]], ['2, k, 23', [0.13135, 0.080902, 1.0]], ['2, k, 24', [0.118402, 0.0941727, 1.0]]]
[['2, k, 0', [0.00589101, -0.305273, 1.0]], ['2, k, 1', [0.0157264, 0.00389405, 1.0]], ['2, k, 2', [0.0261122, 0.304382, 1.0]], ['2, k, 3', [0.0315406, 0.46045, 1.0]], ['2, k, 4', [-0.100849, 0.236913, 1.0]], ['2, k, 5', [-0.177849, 0.165841, 1.0]], ['2, k, 6', [-0.188229, 0.0975099, 1.0]], ['2, k, 7', [-0.0922526, 0.102749, 1.0]], ['2, k, 8', [0.153874, 0.219047, 1.0]], ['2, k, 9', [0.288298, 0.177855, 1.0]], ['2, k, 10', [0.187613, 0.126131, 1.0]], ['2, k, 11', [0.155007, 0.0964032, 1.0]], ['2, k, 12', [-0.0708106, -0.297623, 1.0]], ['2, k, 13', [-0.137387, -0.708108, 1.0]], ['2, k, 14', [-0.141138, -1.08363, 1.0]], ['2, k, 15', [-0.162843, -1.17566, 1.0]], ['2, k, 16', [0.0827085, -0.306512, 1.0]], ['2, k, 17', [0.140647, -0.717239, 1.0]], ['2, k, 18', [0.175223, -1.08573, 1.0]], ['2, k, 19', [0.190001, -1.17394, 1.0]], ['2, k, 20', [0.0236239, 0.227834, 1.0]], ['2, k, 21', [-0.076173, 0.0917633, 1.0]], ['2, k, 22', [-0.0619552, 0.0731345, 1.0]], ['2, k, 23', [0.131244, 0.0688258, 1.0]], ['2, k, 24', [0.146677, 0.1234, 1.0]]]
[['2, k, 0', [0.00521574, -0.305433, 1.0]], ['2, k, 1', [0.0140587, 0.00456076, 1.0]], ['2, k, 2', [0.0224822, 0.307415, 1.0]], ['2, k, 3', [0.0304393, 0.462452, 1.0]], ['2, k, 4', [-0.101035, 0.236644, 1.0]], ['2, k, 5', [-0.179067, 0.16723, 1.0]], ['2, k, 6', [-0.189395, 0.0973226, 1.0]], ['2, k, 7', [-0.0904476, 0.104086, 1.0]], ['2, k, 8', [0.153934, 0.217539, 1.0]], ['2, k, 9', [0.28918, 0.178846, 1.0]], ['2, k, 10', [0.188452, 0.126927, 1.0]], ['2, k, 11', [0.15581, 0.0926919, 1.0]], ['2, k, 12', [-0.0712342, -0.297652, 1.0]], ['2, k, 13', [-0.137604, -0.707954, 1.0]], ['2, k, 14', [-0.1421, -1.09097, 1.0]], ['2, k, 15', [-0.171769, -1.19077, 1.0]], ['2, k, 16', [0.081775, -0.306754, 1.0]], ['2, k, 17', [0.139891, -0.716987, 1.0]], ['2, k, 18', [0.173855, -1.09071, 1.0]], ['2, k, 19', [0.12793, -1.17871, 1.0]], ['2, k, 20', [0.020985, 0.230454, 1.0]], ['2, k, 21', [-0.0748249, 0.0889594, 1.0]], ['2, k, 22', [-0.0636997, 0.0780775, 1.0]], ['2, k, 23', [0.128877, 0.067407, 1.0]], ['2, k, 24', [0.118912, 0.0851167, 1.0]]]
[['2, k, 0', [0.00469061, -0.30529, 1.0]], ['2, k, 1', [0.0136896, 0.00511235, 1.0]], ['2, k, 2', [0.0223333, 0.30859, 1.0]], ['2, k, 3', [0.030685, 0.466658, 1.0]], ['2, k, 4', [-0.100931, 0.236476, 1.0]], ['2, k, 5', [-0.181483, 0.168564, 1.0]], ['2, k, 6', [-0.190814, 0.0972499, 1.0]], ['2, k, 7', [-0.0904522, 0.103249, 1.0]], ['2, k, 8', [0.154087, 0.216428, 1.0]], ['2, k, 9', [0.29098, 0.178663, 1.0]], ['2, k, 10', [0.190401, 0.126603, 1.0]], ['2, k, 11', [0.15622, 0.0910126, 1.0]], ['2, k, 12', [-0.0715782, -0.297512, 1.0]], ['2, k, 13', [-0.137635, -0.707656, 1.0]], ['2, k, 14', [-0.141406, -1.09255, 1.0]], ['2, k, 15', [-0.163844, -1.18494, 1.0]], ['2, k, 16', [0.081096, -0.306584, 1.0]], ['2, k, 17', [0.139674, -0.716142, 1.0]], ['2, k, 18', [0.174156, -1.09149, 1.0]], ['2, k, 19', [0.133578, -1.17871, 1.0]], ['2, k, 20', [0.0207169, 0.231661, 1.0]], ['2, k, 21', [-0.0727533, 0.0818032, 1.0]], ['2, k, 22', [-0.0773575, 0.0644634, 1.0]], ['2, k, 23', [0.131372, 0.071428, 1.0]], ['2, k, 24', [0.117299, 0.0771162, 1.0]]]
[['2, k, 0', [0.00459181, -0.305658, 1.0]], ['2, k, 1', [0.013245, 0.00532507, 1.0]], ['2, k, 2', [0.0216377, 0.309349, 1.0]], ['2, k, 3', [0.0299235, 0.467495, 1.0]], ['2, k, 4', [-0.100742, 0.235879, 1.0]], ['2, k, 5', [-0.182015, 0.168819, 1.0]], ['2, k, 6', [-0.191682, 0.0964391, 1.0]], ['2, k, 7', [-0.0895285, 0.102616, 1.0]], ['2, k, 8', [0.154147, 0.214731, 1.0]], ['2, k, 9', [0.290867, 0.17809, 1.0]], ['2, k, 10', [0.190286, 0.125953, 1.0]], ['2, k, 11', [0.156737, 0.0905124, 1.0]], ['2, k, 12', [-0.0715972, -0.297675, 1.0]], ['2, k, 13', [-0.137716, -0.707395, 1.0]], ['2, k, 14', [-0.141201, -1.08754, 1.0]], ['2, k, 15', [-0.160441, -1.18158, 1.0]], ['2, k, 16', [0.0808338, -0.307043, 1.0]], ['2, k, 17', [0.139078, -0.715887, 1.0]], ['2, k, 18', [0.174197, -1.0913, 1.0]], ['2, k, 19', [0.17327, -1.14361, 1.0]], ['2, k, 20', [0.0201245, 0.232453, 1.0]], ['2, k, 21', [-0.0731222, 0.084185, 1.0]], ['2, k, 22', [-0.125749, 0.106089, 1.0]], ['2, k, 23', [0.133973, 0.0640602, 1.0]], ['2, k, 24', [0.132503, 0.0513319, 1.0]]]
[['2, k, 0', [0.00423769, -0.306028, 1.0]], ['2, k, 1', [0.0129284, 0.00545936, 1.0]], ['2, k, 2', [0.0213287, 0.310022, 1.0]], ['2, k, 3', [0.0299393, 0.468296, 1.0]], ['2, k, 4', [-0.100017, 0.234815, 1.0]], ['2, k, 5', [-0.182358, 0.16886, 1.0]], ['2, k, 6', [-0.145877, 0.129737, 1.0]], ['2, k, 7', [-0.0896314, 0.102049, 1.0]], ['2, k, 8', [0.15435, 0.21434, 1.0]], ['2, k, 9', [0.290922, 0.177561, 1.0]], ['2, k, 10', [0.190356, 0.125334, 1.0]], ['2, k, 11', [0.158176, 0.088122, 1.0]], ['2, k, 12', [-0.0718689, -0.29814, 1.0]], ['2, k, 13', [-0.137872, -0.707724, 1.0]], ['2, k, 14', [-0.141847, -1.09259, 1.0]], ['2, k, 15', [-0.162478, -1.17967, 1.0]], ['2, k, 16', [0.080392, -0.307116, 1.0]], ['2, k, 17', [0.138826, -0.715567, 1.0]], ['2, k, 18', [0.174174, -1.09157, 1.0]], ['2, k, 19', [0.173065, -1.14368, 1.0]], ['2, k, 20', [0.0197827, 0.23315, 1.0]], ['2, k, 21', [-0.0727503, 0.0842437, 1.0]], ['2, k, 22', [-0.119239, 0.109268, 1.0]], ['2, k, 23', [0.141667, 0.0619625, 1.0]], ['2, k, 24', [0.16736, 0.0648573, 1.0]]]
