[['2, k, 0', [-0.380733, -0.713059, 1.0]], ['2, k, 1', [-0.394684, -0.417275, 1.0]], ['2, k, 2', [-0.406241, -0.126217, 1.0]], ['2, k, 3', [-0.39002, 0.01265, 1.0]], ['2, k, 4', [-0.502248, -0.192799, 1.0]], ['2, k, 5', [-0.544931, -0.272132, 1.0]], ['2, k, 6', [-0.439519, -0.288554, 1.0]], ['2, k, 7', [-0.357039, -0.262049, 1.0]], ['2, k, 8', [-0.252659, -0.222773, 1.0]], ['2, k, 9', [-0.129867, -0.307587, 1.0]], ['2, k, 10', [0.0285645, -0.298247, 1.0]], ['2, k, 11', [0.142637, -0.274841, 1.0]], ['2, k, 12', [-0.432582, -0.69691, 1.0]], ['2, k, 13', [-0.583541, -0.890618, 1.0]], ['2, k, 14', [-0.487621, -1.10877, 1.0]], ['2, k, 15', [-0.500347, -1.18747, 1.0]], ['2, k, 16', [-0.31885, -0.710373, 1.0]], ['2, k, 17', [-0.202193, -0.987028, 1.0]], ['2, k, 18', [-0.230738, -1.23489, 1.0]], ['2, k, 19', [-0.183245, -1.29896, 1.0]], ['2, k, 20', [-0.403764, -0.198385, 1.0]], ['2, k, 21', [-0.332653, -0.262042, 1.0]], ['2, k, 22', [-0.37737, -0.253199, 1.0]], ['2, k, 23', [0.159189, -0.265009, 1.0]], ['2, k, 24', [0.129447, -0.274137, 1.0]]]
[['2, k, 0', [-0.376655, -0.678741, 1.0]], ['2, k, 1', [-0.387857, -0.405147, 1.0]], ['2, k, 2', [-0.397152, -0.135648, 1.0]], ['2, k, 3', [-0.406586, 0.0150377, 1.0]], ['2, k, 4', [-0.558632, -0.216369, 1.0]], ['2, k, 5', [-0.678015, -0.304871, 1.0]], ['2, k, 6', [-0.700824, -0.298852, 1.0]], ['2, k, 7', [-0.700131, -0.263039, 1.0]], ['2, k, 8', [-0.246849, -0.217592, 1.0]], ['2, k, 9', [-0.110158, -0.29538, 1.0]], ['2, k, 10', [-0.120843, -0.28047, 1.0]], ['2, k, 11', [-0.046114, -0.265577, 1.0]], ['2, k, 12', [-0.437829, -0.6717, 1.0]], ['2, k, 13', [-0.480667, -0.944899, 1.0]], ['2, k, 14', [-0.50571, -1.16739, 1.0]], ['2, k, 15', [-0.50481, -1.20885, 1.0]], ['2, k, 16', [-0.305978, -0.667133, 1.0]], ['2, k, 17', [-0.244136, -0.958412, 1.0]], ['2, k, 18', [-0.210053, -1.2568, 1.0]], ['2, k, 19', [-0.195015, -1.30403, 1.0]], ['2, k, 20', [-0.395244, -0.202419, 1.0]], ['2, k, 21', [-0.701965, -0.26391, 1.0]], ['2, k, 22', [-0.627041, -0.264436, 1.0]], ['2, k, 23', [-0.00713492, -0.263572, 1.0]], ['2, k, 24', [-0.124617, -0.265127, 1.0]]]
[['2, k, 0', [-0.376546, -0.678723, 1.0]], ['2, k, 1', [-0.387851, -0.405164, 1.0]], ['2, k, 2', [-0.397301, -0.135781, 1.0]], ['2, k, 3', [-0.406331, 0.0149504, 1.0]], ['2, k, 4', [-0.557037, -0.215023, 1.0]], ['2, k, 5', [-0.671193, -0.301987, 1.0]], ['2, k, 6', [-0.695102, -0.296738, 1.0]], ['2, k, 7', [-0.686296, -0.259608, 1.0]], ['2, k, 8', [-0.247364, -0.217013, 1.0]], ['2, k, 9', [-0.104524, -0.297881, 1.0]], ['2, k, 10', [-0.114394, -0.279561, 1.0]], ['2, k, 11', [-0.0355138, -0.263881, 1.0]], ['2, k, 12', [-0.437656, -0.671652, 1.0]], ['2, k, 13', [-0.480666, -0.945007, 1.0]], ['2, k, 14', [-0.505462, -1.16741, 1.0]], ['2, k, 15', [-0.503792, -1.20907, 1.0]], ['2, k, 16', [-0.305488, -0.667238, 1.0]], ['2, k, 17', [-0.244008, -0.958165, 1.0]], ['2, k, 18', [-0.235683, -1.2382, 1.0]], ['2, k, 19', [-0.226289, -1.28693, 1.0]], ['2, k, 20', [-0.395337, -0.202519, 1.0]], ['2, k, 21', [-0.687175, -0.261441, 1.0]], ['2, k, 22', [-0.622028, -0.262687, 1.0]], ['2, k, 23', [0.000865957, -0.264939, 1.0]], ['2, k, 24', [-0.118373, -0.263517, 1.0]]]
[['2, k, 0', [-0.376384, -0.678604, 1.0]], ['2, k, 1', [-0.387856, -0.405159, 1.0]], ['2, k, 2', [-0.39746, -0.135845, 1.0]], ['2, k, 3', [-0.406153, 0.0149441, 1.0]], ['2, k, 4', [-0.555605, -0.213785, 1.0]], ['2, k, 5', [-0.664192, -0.303726, 1.0]], ['2, k, 6', [-0.685748, -0.29747, 1.0]], ['2, k, 7', [-0.670012, -0.253295, 1.0]], ['2, k, 8', [-0.248117, -0.216443, 1.0]], ['2, k, 9', [-0.108128, -0.295231, 1.0]], ['2, k, 10', [-0.0659928, -0.273768, 1.0]], ['2, k, 11', [0.0109064, -0.262097, 1.0]], ['2, k, 12', [-0.43745, -0.671317, 1.0]], ['2, k, 13', [-0.480636, -0.944263, 1.0]], ['2, k, 14', [-0.504424, -1.16686, 1.0]], ['2, k, 15', [-0.501784, -1.20819, 1.0]], ['2, k, 16', [-0.305176, -0.667221, 1.0]], ['2, k, 17', [-0.244001, -0.957675, 1.0]], ['2, k, 18', [-0.235262, -1.23609, 1.0]], ['2, k, 19', [-0.225124, -1.28456, 1.0]], ['2, k, 20', [-0.395434, -0.202555, 1.0]], ['2, k, 21', [-0.665484, -0.255136, 1.0]], ['2, k, 22', [-0.610311, -0.253728, 1.0]], ['2, k, 23', [0.0487748, -0.262931, 1.0]], ['2, k, 24', [-0.0535245, -0.265031, 1.0]]]
[['2, k, 0', [-0.376325, -0.678542, 1.0]], ['2, k, 1', [-0.387873, -0.405162, 1.0]], ['2, k, 2', [-0.397583, -0.135936, 1.0]], ['2, k, 3', [-0.405867, 0.0151436, 1.0]], ['2, k, 4', [-0.554293, -0.213319, 1.0]], ['2, k, 5', [-0.65895, -0.304185, 1.0]], ['2, k, 6', [-0.677739, -0.297389, 1.0]], ['2, k, 7', [-0.654865, -0.25029, 1.0]], ['2, k, 8', [-0.248487, -0.21617, 1.0]], ['2, k, 9', [-0.108607, -0.296038, 1.0]], ['2, k, 10', [-0.0639131, -0.273949, 1.0]], ['2, k, 11', [0.0258526, -0.261394, 1.0]], ['2, k, 12', [-0.437363, -0.670965, 1.0]], ['2, k, 13', [-0.480637, -0.944307, 1.0]], ['2, k, 14', [-0.505569, -1.16637, 1.0]], ['2, k, 15', [-0.502659, -1.20865, 1.0]], ['2, k, 16', [-0.305014, -0.667338, 1.0]], ['2, k, 17', [-0.244201, -0.957581, 1.0]], ['2, k, 18', [-0.233704, -1.23575, 1.0]], ['2, k, 19', [-0.222314, -1.28368, 1.0]], ['2, k, 20', [-0.39552, -0.202616, 1.0]], ['2, k, 21', [-0.642337, -0.24973, 1.0]], ['2, k, 22', [-0.608894, -0.276424, 1.0]], ['2, k, 23', [0.0591281, -0.262309, 1.0]], ['2, k, 24', [-0.0425478, -0.262085, 1.0]]]
[['2, k, 0', [-0.376259, -0.678549, 1.0]], ['2, k, 1', [-0.387868, -0.40519, 1.0]], ['2, k, 2', [-0.397627, -0.13606, 1.0]], ['2, k, 3', [-0.405699, 0.0151826, 1.0]], ['2, k, 4', [-0.553186, -0.212191, 1.0]], ['2, k, 5', [-0.645879, -0.298865, 1.0]], ['2, k, 6', [-0.643507, -0.282847, 1.0]], ['2, k, 7', [-0.621455, -0.243403, 1.0]], ['2, k, 8', [-0.248685, -0.215918, 1.0]], ['2, k, 9', [-0.100052, -0.30278, 1.0]], ['2, k, 10', [0.00878849, -0.286882, 1.0]], ['2, k, 11', [0.0468877, -0.259986, 1.0]], ['2, k, 12', [-0.437296, -0.670924, 1.0]], ['2, k, 13', [-0.480662, -0.943916, 1.0]], ['2, k, 14', [-0.517335, -1.21453, 1.0]], ['2, k, 15', [-0.498743, -1.26331, 1.0]], ['2, k, 16', [-0.304776, -0.667562, 1.0]], ['2, k, 17', [-0.244218, -0.95644, 1.0]], ['2, k, 18', [-0.233907, -1.22765, 1.0]], ['2, k, 19', [-0.22194, -1.27605, 1.0]], ['2, k, 20', [-0.395547, -0.202716, 1.0]], ['2, k, 21', [-0.617312, -0.243168, 1.0]], ['2, k, 22', [-0.559495, -0.248186, 1.0]], ['2, k, 23', [0.0706095, -0.258744, 1.0]], ['2, k, 24', [-0.018445, -0.259361, 1.0]]]
[['2, k, 0', [-0.376089, -0.678532, 1.0]], ['2, k, 1', [-0.387899, -0.405179, 1.0]], ['2, k, 2', [-0.397869, -0.136063, 1.0]], ['2, k, 3', [-0.405503, 0.0151026, 1.0]], ['2, k, 4', [-0.551948, -0.211375, 1.0]], ['2, k, 5', [-0.642897, -0.262806, 1.0]], ['2, k, 6', [-0.637913, -0.275174, 1.0]], ['2, k, 7', [-0.602642, -0.237785, 1.0]], ['2, k, 8', [-0.249229, -0.215457, 1.0]], ['2, k, 9', [-0.10376, -0.30088, 1.0]], ['2, k, 10', [0.00838664, -0.287304, 1.0]], ['2, k, 11', [0.0610612, -0.258786, 1.0]], ['2, k, 12', [-0.43704, -0.670772, 1.0]], ['2, k, 13', [-0.480662, -0.943951, 1.0]], ['2, k, 14', [-0.499998, -1.16571, 1.0]], ['2, k, 15', [-0.494469, -1.21057, 1.0]], ['2, k, 16', [-0.304487, -0.667726, 1.0]], ['2, k, 17', [-0.244086, -0.956014, 1.0]], ['2, k, 18', [-0.234464, -1.23161, 1.0]], ['2, k, 19', [-0.222177, -1.2803, 1.0]], ['2, k, 20', [-0.395717, -0.20272, 1.0]], ['2, k, 21', [-0.590301, -0.240827, 1.0]], ['2, k, 22', [-0.54339, -0.241952, 1.0]], ['2, k, 23', [0.0870098, -0.259201, 1.0]], ['2, k, 24', [-0.00434696, -0.259133, 1.0]]]
[['2, k, 0', [-0.375755, -0.678585, 1.0]], ['2, k, 1', [-0.387902, -0.405177, 1.0]], ['2, k, 2', [-0.398239, -0.13599, 1.0]], ['2, k, 3', [-0.40544, 0.0151002, 1.0]], ['2, k, 4', [-0.549991, -0.21079, 1.0]], ['2, k, 5', [-0.640515, -0.261703, 1.0]], ['2, k, 6', [-0.635812, -0.264593, 1.0]], ['2, k, 7', [-0.578416, -0.233778, 1.0]], ['2, k, 8', [-0.249744, -0.215121, 1.0]], ['2, k, 9', [-0.102558, -0.302425, 1.0]], ['2, k, 10', [0.0185907, -0.285382, 1.0]], ['2, k, 11', [0.0718927, -0.257285, 1.0]], ['2, k, 12', [-0.436707, -0.670813, 1.0]], ['2, k, 13', [-0.480449, -0.943025, 1.0]], ['2, k, 14', [-0.499837, -1.16461, 1.0]], ['2, k, 15', [-0.518034, -1.229, 1.0]], ['2, k, 16', [-0.303871, -0.667993, 1.0]], ['2, k, 17', [-0.243829, -0.954904, 1.0]], ['2, k, 18', [-0.231812, -1.23465, 1.0]], ['2, k, 19', [-0.21803, -1.28383, 1.0]], ['2, k, 20', [-0.395941, -0.202679, 1.0]], ['2, k, 21', [-0.561279, -0.235069, 1.0]], ['2, k, 22', [-0.508522, -0.240403, 1.0]], ['2, k, 23', [0.09464, -0.259156, 1.0]], ['2, k, 24', [0.00485968, -0.256084, 1.0]]]
[['2, k, 0', [-0.37522, -0.678629, 1.0]], ['2, k, 1', [-0.387896, -0.405181, 1.0]], ['2, k, 2', [-0.398543, -0.136008, 1.0]], ['2, k, 3', [-0.405095, 0.0150231, 1.0]], ['2, k, 4', [-0.549086, -0.210058, 1.0]], ['2, k, 5', [-0.613107, -0.276602, 1.0]], ['2, k, 6', [-0.583109, -0.263516, 1.0]], ['2, k, 7', [-0.558125, -0.229307, 1.0]], ['2, k, 8', [-0.25006, -0.21437, 1.0]], ['2, k, 9', [-0.105285, -0.305835, 1.0]], ['2, k, 10', [0.0185662, -0.279081, 1.0]], ['2, k, 11', [0.100319, -0.256772, 1.0]], ['2, k, 12', [-0.43607, -0.67085, 1.0]], ['2, k, 13', [-0.480325, -0.942533, 1.0]], ['2, k, 14', [-0.502096, -1.1642, 1.0]], ['2, k, 15', [-0.495913, -1.20865, 1.0]], ['2, k, 16', [-0.30311, -0.668193, 1.0]], ['2, k, 17', [-0.243631, -0.95494, 1.0]], ['2, k, 18', [-0.226739, -1.23216, 1.0]], ['2, k, 19', [-0.211219, -1.27726, 1.0]], ['2, k, 20', [-0.396116, -0.202696, 1.0]], ['2, k, 21', [-0.547153, -0.229175, 1.0]], ['2, k, 22', [-0.494775, -0.24071, 1.0]], ['2, k, 23', [0.135301, -0.258425, 1.0]], ['2, k, 24', [0.0677814, -0.257624, 1.0]]]
[['2, k, 0', [-0.374751, -0.678749, 1.0]], ['2, k, 1', [-0.387893, -0.405177, 1.0]], ['2, k, 2', [-0.398984, -0.135878, 1.0]], ['2, k, 3', [-0.404802, 0.0149825, 1.0]], ['2, k, 4', [-0.548247, -0.209704, 1.0]], ['2, k, 5', [-0.618238, -0.274201, 1.0]], ['2, k, 6', [-0.582629, -0.26291, 1.0]], ['2, k, 7', [-0.541373, -0.223906, 1.0]], ['2, k, 8', [-0.250352, -0.214009, 1.0]], ['2, k, 9', [-0.106738, -0.3048, 1.0]], ['2, k, 10', [0.0374634, -0.27392, 1.0]], ['2, k, 11', [0.0970625, -0.255738, 1.0]], ['2, k, 12', [-0.435631, -0.670894, 1.0]], ['2, k, 13', [-0.480336, -0.942966, 1.0]], ['2, k, 14', [-0.509905, -1.2214, 1.0]], ['2, k, 15', [-0.514839, -1.18904, 1.0]], ['2, k, 16', [-0.302395, -0.668611, 1.0]], ['2, k, 17', [-0.24355, -0.9548, 1.0]], ['2, k, 18', [-0.226757, -1.23257, 1.0]], ['2, k, 19', [-0.210815, -1.2776, 1.0]], ['2, k, 20', [-0.396389, -0.202622, 1.0]], ['2, k, 21', [-0.529356, -0.226484, 1.0]], ['2, k, 22', [-0.487656, -0.227177, 1.0]], ['2, k, 23', [0.130673, -0.255069, 1.0]], ['2, k, 24', [0.0372909, -0.25349, 1.0]]]
[['2, k, 0', [-0.374396, -0.678775, 1.0]], ['2, k, 1', [-0.387916, -0.405144, 1.0]], ['2, k, 2', [-0.399528, -0.135696, 1.0]], ['2, k, 3', [-0.404561, 0.0151198, 1.0]], ['2, k, 4', [-0.547097, -0.209193, 1.0]], ['2, k, 5', [-0.623051, -0.275948, 1.0]], ['2, k, 6', [-0.553806, -0.24432, 1.0]], ['2, k, 7', [-0.524166, -0.21934, 1.0]], ['2, k, 8', [-0.250791, -0.213327, 1.0]], ['2, k, 9', [-0.11245, -0.300018, 1.0]], ['2, k, 10', [0.0348119, -0.280568, 1.0]], ['2, k, 11', [0.102091, -0.25357, 1.0]], ['2, k, 12', [-0.435297, -0.670856, 1.0]], ['2, k, 13', [-0.480278, -0.943026, 1.0]], ['2, k, 14', [-0.515263, -1.16232, 1.0]], ['2, k, 15', [-0.512615, -1.20842, 1.0]], ['2, k, 16', [-0.302092, -0.668726, 1.0]], ['2, k, 17', [-0.243391, -0.954807, 1.0]], ['2, k, 18', [-0.227279, -1.23446, 1.0]], ['2, k, 19', [-0.210761, -1.27972, 1.0]], ['2, k, 20', [-0.396764, -0.202492, 1.0]], ['2, k, 21', [-0.509592, -0.221451, 1.0]], ['2, k, 22', [-0.491327, -0.206081, 1.0]], ['2, k, 23', [0.13219, -0.250933, 1.0]], ['2, k, 24', [0.0336835, -0.24958, 1.0]]]
[['2, k, 0', [-0.37385, -0.678788, 1.0]], ['2, k, 1', [-0.387921, -0.405029, 1.0]], ['2, k, 2', [-0.40015, -0.135207, 1.0]], ['2, k, 3', [-0.404265, 0.0152124, 1.0]], ['2, k, 4', [-0.53344, -0.203689, 1.0]], ['2, k, 5', [-0.618627, -0.273091, 1.0]], ['2, k, 6', [-0.535954, -0.250664, 1.0]], ['2, k, 7', [-0.497012, -0.217422, 1.0]], ['2, k, 8', [-0.251793, -0.207307, 1.0]], ['2, k, 9', [-0.0878813, -0.312528, 1.0]], ['2, k, 10', [0.0502014, -0.282459, 1.0]], ['2, k, 11', [0.107893, -0.252584, 1.0]], ['2, k, 12', [-0.434259, -0.67069, 1.0]], ['2, k, 13', [-0.480323, -0.943023, 1.0]], ['2, k, 14', [-0.511347, -1.16286, 1.0]], ['2, k, 15', [-0.495553, -1.21128, 1.0]], ['2, k, 16', [-0.30191, -0.668855, 1.0]], ['2, k, 17', [-0.243244, -0.954874, 1.0]], ['2, k, 18', [-0.227593, -1.23234, 1.0]], ['2, k, 19', [-0.199128, -1.27672, 1.0]], ['2, k, 20', [-0.39719, -0.202128, 1.0]], ['2, k, 21', [-0.485453, -0.21334, 1.0]], ['2, k, 22', [-0.437502, -0.220078, 1.0]], ['2, k, 23', [0.137783, -0.251366, 1.0]], ['2, k, 24', [0.0383446, -0.249384, 1.0]]]
[['2, k, 0', [-0.373534, -0.678793, 1.0]], ['2, k, 1', [-0.387961, -0.404954, 1.0]], ['2, k, 2', [-0.400567, -0.135014, 1.0]], ['2, k, 3', [-0.403257, 0.0148671, 1.0]], ['2, k, 4', [-0.53436, -0.204315, 1.0]], ['2, k, 5', [-0.611971, -0.271278, 1.0]], ['2, k, 6', [-0.530115, -0.248044, 1.0]], ['2, k, 7', [-0.484288, -0.213633, 1.0]], ['2, k, 8', [-0.2519, -0.20743, 1.0]], ['2, k, 9', [-0.085995, -0.314603, 1.0]], ['2, k, 10', [0.0647371, -0.281533, 1.0]], ['2, k, 11', [0.131518, -0.253151, 1.0]], ['2, k, 12', [-0.433866, -0.6706, 1.0]], ['2, k, 13', [-0.480242, -0.943413, 1.0]], ['2, k, 14', [-0.505604, -1.16394, 1.0]], ['2, k, 15', [-0.488311, -1.21185, 1.0]], ['2, k, 16', [-0.301694, -0.668942, 1.0]], ['2, k, 17', [-0.24318, -0.954795, 1.0]], ['2, k, 18', [-0.227062, -1.2345, 1.0]], ['2, k, 19', [-0.199029, -1.27939, 1.0]], ['2, k, 20', [-0.397512, -0.201969, 1.0]], ['2, k, 21', [-0.470719, -0.211773, 1.0]], ['2, k, 22', [-0.432024, -0.214429, 1.0]], ['2, k, 23', [0.181541, -0.252824, 1.0]], ['2, k, 24', [0.0695146, -0.250791, 1.0]]]
[['2, k, 0', [-0.373366, -0.678841, 1.0]], ['2, k, 1', [-0.387968, -0.404925, 1.0]], ['2, k, 2', [-0.400708, -0.134898, 1.0]], ['2, k, 3', [-0.402206, 0.0145694, 1.0]], ['2, k, 4', [-0.534635, -0.204476, 1.0]], ['2, k, 5', [-0.607246, -0.269987, 1.0]], ['2, k, 6', [-0.509766, -0.242442, 1.0]], ['2, k, 7', [-0.460512, -0.210036, 1.0]], ['2, k, 8', [-0.251907, -0.207505, 1.0]], ['2, k, 9', [-0.0824889, -0.318055, 1.0]], ['2, k, 10', [0.0701469, -0.285316, 1.0]], ['2, k, 11', [0.125586, -0.253732, 1.0]], ['2, k, 12', [-0.433683, -0.67054, 1.0]], ['2, k, 13', [-0.480297, -0.944126, 1.0]], ['2, k, 14', [-0.505248, -1.16449, 1.0]], ['2, k, 15', [-0.48823, -1.21265, 1.0]], ['2, k, 16', [-0.301602, -0.669106, 1.0]], ['2, k, 17', [-0.243128, -0.954893, 1.0]], ['2, k, 18', [-0.232623, -1.22975, 1.0]], ['2, k, 19', [-0.206419, -1.27472, 1.0]], ['2, k, 20', [-0.397623, -0.20188, 1.0]], ['2, k, 21', [-0.445721, -0.207315, 1.0]], ['2, k, 22', [-0.392108, -0.216687, 1.0]], ['2, k, 23', [0.162538, -0.253339, 1.0]], ['2, k, 24', [0.0513321, -0.246543, 1.0]]]
[['2, k, 0', [-0.373125, -0.67908, 1.0]], ['2, k, 1', [-0.387975, -0.404934, 1.0]], ['2, k, 2', [-0.401054, -0.134639, 1.0]], ['2, k, 3', [-0.401661, 0.0146033, 1.0]], ['2, k, 4', [-0.535181, -0.204206, 1.0]], ['2, k, 5', [-0.599913, -0.267408, 1.0]], ['2, k, 6', [-0.505017, -0.241113, 1.0]], ['2, k, 7', [-0.45042, -0.205789, 1.0]], ['2, k, 8', [-0.252082, -0.207908, 1.0]], ['2, k, 9', [-0.0798313, -0.320386, 1.0]], ['2, k, 10', [0.0785978, -0.286091, 1.0]], ['2, k, 11', [0.133946, -0.254655, 1.0]], ['2, k, 12', [-0.433532, -0.670723, 1.0]], ['2, k, 13', [-0.480077, -0.942211, 1.0]], ['2, k, 14', [-0.505258, -1.1628, 1.0]], ['2, k, 15', [-0.488849, -1.21028, 1.0]], ['2, k, 16', [-0.301245, -0.669709, 1.0]], ['2, k, 17', [-0.243196, -0.955839, 1.0]], ['2, k, 18', [-0.239956, -1.17748, 1.0]], ['2, k, 19', [-0.216157, -1.22306, 1.0]], ['2, k, 20', [-0.397887, -0.201711, 1.0]], ['2, k, 21', [-0.430685, -0.204367, 1.0]], ['2, k, 22', [-0.390574, -0.209461, 1.0]], ['2, k, 23', [0.170645, -0.252971, 1.0]], ['2, k, 24', [0.0680928, -0.248785, 1.0]]]
[['2, k, 0', [-0.372932, -0.679248, 1.0]], ['2, k, 1', [-0.387942, -0.404925, 1.0]], ['2, k, 2', [-0.401173, -0.134426, 1.0]], ['2, k, 3', [-0.400424, 0.014546, 1.0]], ['2, k, 4', [-0.535688, -0.203946, 1.0]], ['2, k, 5', [-0.577878, -0.251982, 1.0]], ['2, k, 6', [-0.4912, -0.23661, 1.0]], ['2, k, 7', [-0.439254, -0.201395, 1.0]], ['2, k, 8', [-0.252077, -0.207954, 1.0]], ['2, k, 9', [-0.0773573, -0.320937, 1.0]], ['2, k, 10', [0.0855949, -0.286311, 1.0]], ['2, k, 11', [0.151063, -0.256806, 1.0]], ['2, k, 12', [-0.433394, -0.670843, 1.0]], ['2, k, 13', [-0.479901, -0.942931, 1.0]], ['2, k, 14', [-0.514821, -1.23715, 1.0]], ['2, k, 15', [-0.509926, -1.22819, 1.0]], ['2, k, 16', [-0.301077, -0.670013, 1.0]], ['2, k, 17', [-0.242889, -0.956353, 1.0]], ['2, k, 18', [-0.21219, -1.25438, 1.0]], ['2, k, 19', [-0.182135, -1.29915, 1.0]], ['2, k, 20', [-0.39798, -0.201561, 1.0]], ['2, k, 21', [-0.417068, -0.199854, 1.0]], ['2, k, 22', [-0.388236, -0.219109, 1.0]], ['2, k, 23', [0.196324, -0.254404, 1.0]], ['2, k, 24', [0.0823296, -0.249991, 1.0]]]
[['2, k, 0', [-0.372773, -0.679449, 1.0]], ['2, k, 1', [-0.387929, -0.404865, 1.0]], ['2, k, 2', [-0.401317, -0.134006, 1.0]], ['2, k, 3', [-0.399749, 0.0144088, 1.0]], ['2, k, 4', [-0.535966, -0.203849, 1.0]], ['2, k, 5', [-0.581812, -0.259277, 1.0]], ['2, k, 6', [-0.473771, -0.233437, 1.0]], ['2, k, 7', [-0.417406, -0.199558, 1.0]], ['2, k, 8', [-0.252136, -0.208182, 1.0]], ['2, k, 9', [-0.0721312, -0.320672, 1.0]], ['2, k, 10', [0.093142, -0.285876, 1.0]], ['2, k, 11', [0.152834, -0.258233, 1.0]], ['2, k, 12', [-0.433281, -0.671041, 1.0]], ['2, k, 13', [-0.479856, -0.942933, 1.0]], ['2, k, 14', [-0.49993, -1.16411, 1.0]], ['2, k, 15', [-0.482224, -1.21103, 1.0]], ['2, k, 16', [-0.300942, -0.670327, 1.0]], ['2, k, 17', [-0.242849, -0.956176, 1.0]], ['2, k, 18', [-0.232084, -1.17725, 1.0]], ['2, k, 19', [-0.206301, -1.22267, 1.0]], ['2, k, 20', [-0.398101, -0.201249, 1.0]], ['2, k, 21', [-0.397876, -0.195253, 1.0]], ['2, k, 22', [-0.359708, -0.208982, 1.0]], ['2, k, 23', [0.191877, -0.255169, 1.0]], ['2, k, 24', [0.0848488, -0.25119, 1.0]]]
[['2, k, 0', [-0.372595, -0.679582, 1.0]], ['2, k, 1', [-0.387797, -0.404797, 1.0]], ['2, k, 2', [-0.401207, -0.133672, 1.0]], ['2, k, 3', [-0.397335, 0.0139652, 1.0]], ['2, k, 4', [-0.536876, -0.202485, 1.0]], ['2, k, 5', [-0.581764, -0.259726, 1.0]], ['2, k, 6', [-0.467245, -0.230633, 1.0]], ['2, k, 7', [-0.403614, -0.196862, 1.0]], ['2, k, 8', [-0.252146, -0.208185, 1.0]], ['2, k, 9', [-0.0701642, -0.321749, 1.0]], ['2, k, 10', [0.094012, -0.285986, 1.0]], ['2, k, 11', [0.148718, -0.258827, 1.0]], ['2, k, 12', [-0.433114, -0.67115, 1.0]], ['2, k, 13', [-0.47947, -0.941515, 1.0]], ['2, k, 14', [-0.499916, -1.16237, 1.0]], ['2, k, 15', [-0.514366, -1.22833, 1.0]], ['2, k, 16', [-0.300747, -0.670595, 1.0]], ['2, k, 17', [-0.242388, -0.956743, 1.0]], ['2, k, 18', [-0.217027, -1.24608, 1.0]], ['2, k, 19', [-0.188652, -1.29008, 1.0]], ['2, k, 20', [-0.398013, -0.200987, 1.0]], ['2, k, 21', [-0.383744, -0.191242, 1.0]], ['2, k, 22', [-0.346302, -0.198841, 1.0]], ['2, k, 23', [0.185555, -0.252747, 1.0]], ['2, k, 24', [0.073274, -0.247804, 1.0]]]
[['2, k, 0', [-0.37227, -0.679815, 1.0]], ['2, k, 1', [-0.387711, -0.404667, 1.0]], ['2, k, 2', [-0.401593, -0.132628, 1.0]], ['2, k, 3', [-0.396472, 0.0136875, 1.0]], ['2, k, 4', [-0.537179, -0.202226, 1.0]], ['2, k, 5', [-0.57861, -0.260333, 1.0]], ['2, k, 6', [-0.462628, -0.229301, 1.0]], ['2, k, 7', [-0.394163, -0.196136, 1.0]], ['2, k, 8', [-0.252085, -0.208309, 1.0]], ['2, k, 9', [-0.0699528, -0.32292, 1.0]], ['2, k, 10', [0.0970019, -0.285793, 1.0]], ['2, k, 11', [0.149992, -0.258957, 1.0]], ['2, k, 12', [-0.43291, -0.671311, 1.0]], ['2, k, 13', [-0.479318, -0.941166, 1.0]], ['2, k, 14', [-0.499764, -1.16192, 1.0]], ['2, k, 15', [-0.513787, -1.22816, 1.0]], ['2, k, 16', [-0.30047, -0.670859, 1.0]], ['2, k, 17', [-0.242483, -0.956713, 1.0]], ['2, k, 18', [-0.225957, -1.25025, 1.0]], ['2, k, 19', [-0.199062, -1.30476, 1.0]], ['2, k, 20', [-0.398264, -0.200234, 1.0]], ['2, k, 21', [-0.36878, -0.191842, 1.0]], ['2, k, 22', [-0.34297, -0.227542, 1.0]], ['2, k, 23', [0.189981, -0.257816, 1.0]], ['2, k, 24', [0.0729238, -0.247803, 1.0]]]
