[['2, k, 0', [-0.155316, -0.225001, 1.0]], ['2, k, 1', [-0.154834, 0.105931, 1.0]], ['2, k, 2', [-0.153391, 0.42709, 1.0]], ['2, k, 3', [-0.150384, 0.585222, 1.0]], ['2, k, 4', [-0.349207, 0.312461, 1.0]], ['2, k, 5', [-0.401241, 0.0953505, 1.0]], ['2, k, 6', [-0.333561, -0.0944925, 1.0]], ['2, k, 7', [-0.267716, -0.16678, 1.0]], ['2, k, 8', [0.0330655, 0.314029, 1.0]], ['2, k, 9', [0.0928888, 0.103864, 1.0]], ['2, k, 10', [0.0312145, -0.0719908, 1.0]], ['2, k, 11', [-0.0374855, -0.145441, 1.0]], ['2, k, 12', [-0.2402, -0.221842, 1.0]], ['2, k, 13', [-0.279684, -0.628046, 1.0]], ['2, k, 14', [-0.315365, -1.00917, 1.0]], ['2, k, 15', [-0.362305, -1.08691, 1.0]], ['2, k, 16', [-0.065611, -0.2212, 1.0]], ['2, k, 17', [-0.00507125, -0.637173, 1.0]], ['2, k, 18', [0.0359364, -1.01933, 1.0]], ['2, k, 19', [0.0688477, -1.0752, 1.0]], ['2, k, 20', [-0.153918, 0.348208, 1.0]], ['2, k, 21', [-0.218262, -0.245175, 1.0]], ['2, k, 22', [-0.216216, -0.0969362, 1.0]], ['2, k, 23', [-0.0888809, -0.223733, 1.0]], ['2, k, 24', [-0.0956611, -0.0783165, 1.0]]]
[['2, k, 0', [-0.120102, -0.216678, 1.0]], ['2, k, 1', [-0.122746, 0.0943824, 1.0]], ['2, k, 2', [-0.133306, 0.398389, 1.0]], ['2, k, 3', [-0.126778, 0.542132, 1.0]], ['2, k, 4', [-0.326743, 0.305702, 1.0]], ['2, k, 5', [-0.489318, 0.163119, 1.0]], ['2, k, 6', [-0.399113, -0.0551172, 1.0]], ['2, k, 7', [-0.345926, -0.0927304, 1.0]], ['2, k, 8', [0.0712626, 0.320856, 1.0]], ['2, k, 9', [0.251568, 0.187569, 1.0]], ['2, k, 10', [0.18008, -0.0136595, 1.0]], ['2, k, 11', [0.129876, -0.0643028, 1.0]], ['2, k, 12', [-0.206326, -0.216551, 1.0]], ['2, k, 13', [-0.25015, -0.62227, 1.0]], ['2, k, 14', [-0.313586, -1.01899, 1.0]], ['2, k, 15', [-0.363281, -1.08789, 1.0]], ['2, k, 16', [-0.0306657, -0.210481, 1.0]], ['2, k, 17', [0.0295515, -0.618362, 1.0]], ['2, k, 18', [0.0435796, -1.00418, 1.0]], ['2, k, 19', [0.0736591, -1.083, 1.0]], ['2, k, 20', [-0.129594, 0.323196, 1.0]], ['2, k, 21', [-0.305851, -0.168995, 1.0]], ['2, k, 22', [-0.286519, -0.0472467, 1.0]], ['2, k, 23', [0.0811273, -0.140227, 1.0]], ['2, k, 24', [0.067279, -0.054331, 1.0]]]
[['2, k, 0', [-0.122917, -0.216371, 1.0]], ['2, k, 1', [-0.12561, 0.0946803, 1.0]], ['2, k, 2', [-0.134019, 0.398333, 1.0]], ['2, k, 3', [-0.126799, 0.541377, 1.0]], ['2, k, 4', [-0.328093, 0.307971, 1.0]], ['2, k, 5', [-0.490039, 0.161904, 1.0]], ['2, k, 6', [-0.40585, -0.0542458, 1.0]], ['2, k, 7', [-0.351816, -0.0912403, 1.0]], ['2, k, 8', [0.0709788, 0.319878, 1.0]], ['2, k, 9', [0.247343, 0.179608, 1.0]], ['2, k, 10', [0.17544, -0.0146001, 1.0]], ['2, k, 11', [0.126409, -0.0629633, 1.0]], ['2, k, 12', [-0.209283, -0.215823, 1.0]], ['2, k, 13', [-0.254692, -0.62226, 1.0]], ['2, k, 14', [-0.31402, -1.01819, 1.0]], ['2, k, 15', [-0.3641, -1.08867, 1.0]], ['2, k, 16', [-0.0331714, -0.210532, 1.0]], ['2, k, 17', [0.0241212, -0.618708, 1.0]], ['2, k, 18', [0.0439097, -1.0047, 1.0]], ['2, k, 19', [0.0738058, -1.08249, 1.0]], ['2, k, 20', [-0.131047, 0.323326, 1.0]], ['2, k, 21', [-0.315312, -0.169154, 1.0]], ['2, k, 22', [-0.292371, -0.0477901, 1.0]], ['2, k, 23', [0.0779115, -0.139317, 1.0]], ['2, k, 24', [0.0870313, -0.0486302, 1.0]]]
[['2, k, 0', [-0.130082, -0.216401, 1.0]], ['2, k, 1', [-0.129023, 0.0944621, 1.0]], ['2, k, 2', [-0.13412, 0.397775, 1.0]], ['2, k, 3', [-0.126901, 0.540562, 1.0]], ['2, k, 4', [-0.329903, 0.31077, 1.0]], ['2, k, 5', [-0.494736, 0.173782, 1.0]], ['2, k, 6', [-0.412789, -0.0535832, 1.0]], ['2, k, 7', [-0.358741, -0.0884221, 1.0]], ['2, k, 8', [0.0699157, 0.317253, 1.0]], ['2, k, 9', [0.24479, 0.175686, 1.0]], ['2, k, 10', [0.136607, -0.0469123, 1.0]], ['2, k, 11', [0.091721, -0.0885838, 1.0]], ['2, k, 12', [-0.216919, -0.2151, 1.0]], ['2, k, 13', [-0.2581, -0.621997, 1.0]], ['2, k, 14', [-0.314733, -1.01498, 1.0]], ['2, k, 15', [-0.363936, -1.08869, 1.0]], ['2, k, 16', [-0.0397782, -0.211239, 1.0]], ['2, k, 17', [0.0152456, -0.619629, 1.0]], ['2, k, 18', [0.0439677, -1.00498, 1.0]], ['2, k, 19', [0.0733137, -1.08177, 1.0]], ['2, k, 20', [-0.131965, 0.322964, 1.0]], ['2, k, 21', [-0.326486, -0.170515, 1.0]], ['2, k, 22', [-0.299653, -0.0485251, 1.0]], ['2, k, 23', [0.0465997, -0.185465, 1.0]], ['2, k, 24', [0.0410475, -0.0749452, 1.0]]]
[['2, k, 0', [-0.144346, -0.216193, 1.0]], ['2, k, 1', [-0.135395, 0.0943163, 1.0]], ['2, k, 2', [-0.134505, 0.397412, 1.0]], ['2, k, 3', [-0.127022, 0.540086, 1.0]], ['2, k, 4', [-0.331083, 0.31278, 1.0]], ['2, k, 5', [-0.496764, 0.178468, 1.0]], ['2, k, 6', [-0.439202, -0.00996422, 1.0]], ['2, k, 7', [-0.397493, -0.0635737, 1.0]], ['2, k, 8', [0.0688717, 0.31502, 1.0]], ['2, k, 9', [0.241196, 0.168966, 1.0]], ['2, k, 10', [0.134395, -0.0472066, 1.0]], ['2, k, 11', [0.0872321, -0.0880151, 1.0]], ['2, k, 12', [-0.230704, -0.212945, 1.0]], ['2, k, 13', [-0.266399, -0.620451, 1.0]], ['2, k, 14', [-0.315528, -1.00562, 1.0]], ['2, k, 15', [-0.361776, -1.08464, 1.0]], ['2, k, 16', [-0.0539567, -0.212997, 1.0]], ['2, k, 17', [0.00965902, -0.622155, 1.0]], ['2, k, 18', [0.0438384, -1.00503, 1.0]], ['2, k, 19', [0.0732883, -1.08177, 1.0]], ['2, k, 20', [-0.133365, 0.322687, 1.0]], ['2, k, 21', [-0.359524, -0.141536, 1.0]], ['2, k, 22', [-0.326451, -0.0129241, 1.0]], ['2, k, 23', [0.0449825, -0.187101, 1.0]], ['2, k, 24', [0.0379531, -0.0742885, 1.0]]]
[['2, k, 0', [-0.15261, -0.216078, 1.0]], ['2, k, 1', [-0.139949, 0.0940617, 1.0]], ['2, k, 2', [-0.134735, 0.396861, 1.0]], ['2, k, 3', [-0.127474, 0.539002, 1.0]], ['2, k, 4', [-0.332064, 0.314512, 1.0]], ['2, k, 5', [-0.498643, 0.183421, 1.0]], ['2, k, 6', [-0.440274, -0.00840536, 1.0]], ['2, k, 7', [-0.400708, -0.063097, 1.0]], ['2, k, 8', [0.0670321, 0.313279, 1.0]], ['2, k, 9', [0.237743, 0.160877, 1.0]], ['2, k, 10', [0.1328, -0.0476274, 1.0]], ['2, k, 11', [0.0841118, -0.0861605, 1.0]], ['2, k, 12', [-0.238768, -0.211371, 1.0]], ['2, k, 13', [-0.270279, -0.619703, 1.0]], ['2, k, 14', [-0.316844, -1.0051, 1.0]], ['2, k, 15', [-0.361964, -1.08469, 1.0]], ['2, k, 16', [-0.0623941, -0.214347, 1.0]], ['2, k, 17', [0.00447159, -0.62514, 1.0]], ['2, k, 18', [0.0434734, -1.00502, 1.0]], ['2, k, 19', [0.0727353, -1.081, 1.0]], ['2, k, 20', [-0.134545, 0.322265, 1.0]], ['2, k, 21', [-0.360767, -0.140984, 1.0]], ['2, k, 22', [-0.333209, -0.006582, 1.0]], ['2, k, 23', [0.0315381, -0.177993, 1.0]], ['2, k, 24', [0.0279383, -0.0748722, 1.0]]]
[['2, k, 0', [-0.16552, -0.215757, 1.0]], ['2, k, 1', [-0.146262, 0.0935269, 1.0]], ['2, k, 2', [-0.135158, 0.395571, 1.0]], ['2, k, 3', [-0.127942, 0.537965, 1.0]], ['2, k, 4', [-0.333435, 0.318291, 1.0]], ['2, k, 5', [-0.502942, 0.186602, 1.0]], ['2, k, 6', [-0.443094, -0.00610346, 1.0]], ['2, k, 7', [-0.40409, -0.0610313, 1.0]], ['2, k, 8', [0.065409, 0.310626, 1.0]], ['2, k, 9', [0.234322, 0.153934, 1.0]], ['2, k, 10', [0.129546, -0.0490393, 1.0]], ['2, k, 11', [0.0793896, -0.0872528, 1.0]], ['2, k, 12', [-0.251228, -0.209018, 1.0]], ['2, k, 13', [-0.274495, -0.619578, 1.0]], ['2, k, 14', [-0.317814, -1.00315, 1.0]], ['2, k, 15', [-0.36175, -1.08374, 1.0]], ['2, k, 16', [-0.0752736, -0.216096, 1.0]], ['2, k, 17', [0.000260957, -0.626702, 1.0]], ['2, k, 18', [0.0437926, -1.00824, 1.0]], ['2, k, 19', [0.0718471, -1.08101, 1.0]], ['2, k, 20', [-0.136491, 0.321258, 1.0]], ['2, k, 21', [-0.370534, -0.140002, 1.0]], ['2, k, 22', [-0.335404, -0.0128163, 1.0]], ['2, k, 23', [0.0246403, -0.17791, 1.0]], ['2, k, 24', [0.023181, -0.0790472, 1.0]]]
[['2, k, 0', [-0.172659, -0.216168, 1.0]], ['2, k, 1', [-0.150539, 0.0925829, 1.0]], ['2, k, 2', [-0.135194, 0.393783, 1.0]], ['2, k, 3', [-0.128096, 0.536752, 1.0]], ['2, k, 4', [-0.333838, 0.319019, 1.0]], ['2, k, 5', [-0.505431, 0.189466, 1.0]], ['2, k, 6', [-0.454691, -0.00146138, 1.0]], ['2, k, 7', [-0.42319, -0.056322, 1.0]], ['2, k, 8', [0.0649537, 0.309702, 1.0]], ['2, k, 9', [0.227912, 0.140205, 1.0]], ['2, k, 10', [0.123443, -0.0503657, 1.0]], ['2, k, 11', [0.0734804, -0.0892619, 1.0]], ['2, k, 12', [-0.258512, -0.208267, 1.0]], ['2, k, 13', [-0.2825, -0.61966, 1.0]], ['2, k, 14', [-0.318985, -1.00163, 1.0]], ['2, k, 15', [-0.361778, -1.08337, 1.0]], ['2, k, 16', [-0.0820525, -0.217665, 1.0]], ['2, k, 17', [-0.00379914, -0.628391, 1.0]], ['2, k, 18', [0.0437691, -1.00847, 1.0]], ['2, k, 19', [0.0696931, -1.07763, 1.0]], ['2, k, 20', [-0.137915, 0.319778, 1.0]], ['2, k, 21', [-0.389545, -0.137644, 1.0]], ['2, k, 22', [-0.35587, -0.00603772, 1.0]], ['2, k, 23', [0.0173036, -0.187552, 1.0]], ['2, k, 24', [0.0136282, -0.0858452, 1.0]]]
[['2, k, 0', [-0.180968, -0.216635, 1.0]], ['2, k, 1', [-0.154601, 0.0919434, 1.0]], ['2, k, 2', [-0.135272, 0.393085, 1.0]], ['2, k, 3', [-0.128029, 0.535757, 1.0]], ['2, k, 4', [-0.336427, 0.32143, 1.0]], ['2, k, 5', [-0.507569, 0.191254, 1.0]], ['2, k, 6', [-0.460788, -0.000527754, 1.0]], ['2, k, 7', [-0.425637, -0.055593, 1.0]], ['2, k, 8', [0.0623085, 0.304797, 1.0]], ['2, k, 9', [0.22557, 0.136213, 1.0]], ['2, k, 10', [0.116308, -0.0532584, 1.0]], ['2, k, 11', [0.0765093, -0.0867989, 1.0]], ['2, k, 12', [-0.266551, -0.20727, 1.0]], ['2, k, 13', [-0.290178, -0.622285, 1.0]], ['2, k, 14', [-0.321292, -1.00081, 1.0]], ['2, k, 15', [-0.361915, -1.08299, 1.0]], ['2, k, 16', [-0.0903503, -0.219627, 1.0]], ['2, k, 17', [-0.0066704, -0.629072, 1.0]], ['2, k, 18', [0.04344, -1.01015, 1.0]], ['2, k, 19', [0.0695146, -1.07752, 1.0]], ['2, k, 20', [-0.138851, 0.319105, 1.0]], ['2, k, 21', [-0.396208, -0.134545, 1.0]], ['2, k, 22', [-0.357206, -0.00440022, 1.0]], ['2, k, 23', [0.0325604, -0.153366, 1.0]], ['2, k, 24', [0.0354914, -0.0745403, 1.0]]]
[['2, k, 0', [-0.189631, -0.217494, 1.0]], ['2, k, 1', [-0.157481, 0.0911521, 1.0]], ['2, k, 2', [-0.133757, 0.391847, 1.0]], ['2, k, 3', [-0.12781, 0.534454, 1.0]], ['2, k, 4', [-0.338605, 0.323733, 1.0]], ['2, k, 5', [-0.51157, 0.19339, 1.0]], ['2, k, 6', [-0.465078, 0.000938324, 1.0]], ['2, k, 7', [-0.43178, -0.0526546, 1.0]], ['2, k, 8', [0.0594713, 0.300286, 1.0]], ['2, k, 9', [0.219922, 0.129843, 1.0]], ['2, k, 10', [0.113928, -0.0528004, 1.0]], ['2, k, 11', [0.0692053, -0.0890369, 1.0]], ['2, k, 12', [-0.275283, -0.206941, 1.0]], ['2, k, 13', [-0.295744, -0.622948, 1.0]], ['2, k, 14', [-0.323104, -0.998386, 1.0]], ['2, k, 15', [-0.361553, -1.08146, 1.0]], ['2, k, 16', [-0.0985423, -0.221619, 1.0]], ['2, k, 17', [-0.0119369, -0.627251, 1.0]], ['2, k, 18', [0.0429918, -1.01028, 1.0]], ['2, k, 19', [0.0695537, -1.07698, 1.0]], ['2, k, 20', [-0.138755, 0.318156, 1.0]], ['2, k, 21', [-0.403029, -0.134387, 1.0]], ['2, k, 22', [-0.364099, 0.00370331, 1.0]], ['2, k, 23', [0.0188095, -0.159829, 1.0]], ['2, k, 24', [0.0281497, -0.0770056, 1.0]]]
[['2, k, 0', [-0.199248, -0.218775, 1.0]], ['2, k, 1', [-0.162425, 0.0898102, 1.0]], ['2, k, 2', [-0.133691, 0.390784, 1.0]], ['2, k, 3', [-0.127432, 0.533194, 1.0]], ['2, k, 4', [-0.339833, 0.325031, 1.0]], ['2, k, 5', [-0.519034, 0.198158, 1.0]], ['2, k, 6', [-0.470896, 0.00282295, 1.0]], ['2, k, 7', [-0.43766, -0.0505079, 1.0]], ['2, k, 8', [0.057838, 0.29632, 1.0]], ['2, k, 9', [0.212612, 0.123429, 1.0]], ['2, k, 10', [0.0878905, -0.0743, 1.0]], ['2, k, 11', [0.0283262, -0.112899, 1.0]], ['2, k, 12', [-0.284854, -0.206814, 1.0]], ['2, k, 13', [-0.305915, -0.624646, 1.0]], ['2, k, 14', [-0.324287, -0.998347, 1.0]], ['2, k, 15', [-0.361549, -1.08138, 1.0]], ['2, k, 16', [-0.107998, -0.22434, 1.0]], ['2, k, 17', [-0.0180587, -0.627515, 1.0]], ['2, k, 18', [0.0417931, -1.01288, 1.0]], ['2, k, 19', [0.0717617, -1.08183, 1.0]], ['2, k, 20', [-0.139701, 0.316999, 1.0]], ['2, k, 21', [-0.413786, -0.131651, 1.0]], ['2, k, 22', [-0.37249, 0.00126781, 1.0]], ['2, k, 23', [-0.0163368, -0.205865, 1.0]], ['2, k, 24', [-0.02784, -0.0860638, 1.0]]]
[['2, k, 0', [-0.20537, -0.220672, 1.0]], ['2, k, 1', [-0.165823, 0.0882098, 1.0]], ['2, k, 2', [-0.133501, 0.389528, 1.0]], ['2, k, 3', [-0.126917, 0.531562, 1.0]], ['2, k, 4', [-0.340931, 0.325889, 1.0]], ['2, k, 5', [-0.519261, 0.198215, 1.0]], ['2, k, 6', [-0.476975, 0.00237439, 1.0]], ['2, k, 7', [-0.443971, -0.0494976, 1.0]], ['2, k, 8', [0.0549377, 0.290751, 1.0]], ['2, k, 9', [0.206232, 0.116894, 1.0]], ['2, k, 10', [0.0880364, -0.0739629, 1.0]], ['2, k, 11', [0.0315864, -0.111329, 1.0]], ['2, k, 12', [-0.290969, -0.207506, 1.0]], ['2, k, 13', [-0.311604, -0.626373, 1.0]], ['2, k, 14', [-0.325001, -0.998137, 1.0]], ['2, k, 15', [-0.361631, -1.08129, 1.0]], ['2, k, 16', [-0.113848, -0.227395, 1.0]], ['2, k, 17', [-0.0285207, -0.62409, 1.0]], ['2, k, 18', [0.0409859, -1.01393, 1.0]], ['2, k, 19', [0.0719702, -1.08185, 1.0]], ['2, k, 20', [-0.140386, 0.315658, 1.0]], ['2, k, 21', [-0.421194, -0.13246, 1.0]], ['2, k, 22', [-0.375161, 0.00464383, 1.0]], ['2, k, 23', [-0.0245939, -0.206459, 1.0]], ['2, k, 24', [-0.0256319, -0.107255, 1.0]]]
[['2, k, 0', [-0.21186, -0.223024, 1.0]], ['2, k, 1', [-0.169518, 0.0867844, 1.0]], ['2, k, 2', [-0.133609, 0.388816, 1.0]], ['2, k, 3', [-0.126539, 0.530035, 1.0]], ['2, k, 4', [-0.34235, 0.326369, 1.0]], ['2, k, 5', [-0.524377, 0.20388, 1.0]], ['2, k, 6', [-0.482211, 0.00127984, 1.0]], ['2, k, 7', [-0.450579, -0.0496374, 1.0]], ['2, k, 8', [0.0511061, 0.285571, 1.0]], ['2, k, 9', [0.199702, 0.104201, 1.0]], ['2, k, 10', [0.0878631, -0.073408, 1.0]], ['2, k, 11', [0.0371685, -0.108053, 1.0]], ['2, k, 12', [-0.297495, -0.208404, 1.0]], ['2, k, 13', [-0.318003, -0.628871, 1.0]], ['2, k, 14', [-0.327329, -1.00075, 1.0]], ['2, k, 15', [-0.362404, -1.08303, 1.0]], ['2, k, 16', [-0.12009, -0.231208, 1.0]], ['2, k, 17', [-0.0360653, -0.63383, 1.0]], ['2, k, 18', [0.0404025, -1.01741, 1.0]], ['2, k, 19', [0.0731416, -1.08359, 1.0]], ['2, k, 20', [-0.141357, 0.314727, 1.0]], ['2, k, 21', [-0.435379, -0.126211, 1.0]], ['2, k, 22', [-0.384103, -0.0198561, 1.0]], ['2, k, 23', [-0.0326501, -0.201972, 1.0]], ['2, k, 24', [-0.0257669, -0.106092, 1.0]]]
[['2, k, 0', [-0.219831, -0.22654, 1.0]], ['2, k, 1', [-0.173393, 0.0848373, 1.0]], ['2, k, 2', [-0.133636, 0.388025, 1.0]], ['2, k, 3', [-0.125974, 0.528894, 1.0]], ['2, k, 4', [-0.343402, 0.32675, 1.0]], ['2, k, 5', [-0.529499, 0.206301, 1.0]], ['2, k, 6', [-0.487305, 1.58845e-05, 1.0]], ['2, k, 7', [-0.460876, -0.0479395, 1.0]], ['2, k, 8', [0.0483356, 0.280294, 1.0]], ['2, k, 9', [0.195202, 0.0999425, 1.0]], ['2, k, 10', [0.0855677, -0.0737905, 1.0]], ['2, k, 11', [0.0397972, -0.108351, 1.0]], ['2, k, 12', [-0.304833, -0.210533, 1.0]], ['2, k, 13', [-0.321436, -0.630462, 1.0]], ['2, k, 14', [-0.328233, -1.00182, 1.0]], ['2, k, 15', [-0.362761, -1.0838, 1.0]], ['2, k, 16', [-0.128296, -0.236041, 1.0]], ['2, k, 17', [-0.0467057, -0.630579, 1.0]], ['2, k, 18', [0.0421335, -1.02845, 1.0]], ['2, k, 19', [0.0746578, -1.08635, 1.0]], ['2, k, 20', [-0.142229, 0.313647, 1.0]], ['2, k, 21', [-0.457658, -0.130387, 1.0]], ['2, k, 22', [-0.400159, -0.0502653, 1.0]], ['2, k, 23', [-0.00116001, -0.170248, 1.0]], ['2, k, 24', [-0.0249223, -0.10405, 1.0]]]
[['2, k, 0', [-0.225967, -0.229722, 1.0]], ['2, k, 1', [-0.176068, 0.0824587, 1.0]], ['2, k, 2', [-0.132762, 0.386134, 1.0]], ['2, k, 3', [-0.125534, 0.52813, 1.0]], ['2, k, 4', [-0.344383, 0.32688, 1.0]], ['2, k, 5', [-0.533734, 0.209048, 1.0]], ['2, k, 6', [-0.493762, -0.00213271, 1.0]], ['2, k, 7', [-0.471443, -0.0490986, 1.0]], ['2, k, 8', [0.0455208, 0.275131, 1.0]], ['2, k, 9', [0.18667, 0.0868875, 1.0]], ['2, k, 10', [0.0786338, -0.0814543, 1.0]], ['2, k, 11', [0.0720628, -0.0907659, 1.0]], ['2, k, 12', [-0.311026, -0.212445, 1.0]], ['2, k, 13', [-0.329041, -0.634429, 1.0]], ['2, k, 14', [-0.331433, -1.00504, 1.0]], ['2, k, 15', [-0.363247, -1.0854, 1.0]], ['2, k, 16', [-0.13414, -0.240358, 1.0]], ['2, k, 17', [-0.0542468, -0.629714, 1.0]], ['2, k, 18', [0.0412628, -1.03222, 1.0]], ['2, k, 19', [0.0746457, -1.08693, 1.0]], ['2, k, 20', [-0.142391, 0.311735, 1.0]], ['2, k, 21', [-0.491434, -0.101344, 1.0]], ['2, k, 22', [-0.42007, -0.0683481, 1.0]], ['2, k, 23', [0.033974, -0.137451, 1.0]], ['2, k, 24', [0.0428032, -0.0766859, 1.0]]]
[['2, k, 0', [-0.234513, -0.232281, 1.0]], ['2, k, 1', [-0.180389, 0.0806925, 1.0]], ['2, k, 2', [-0.132967, 0.3855, 1.0]], ['2, k, 3', [-0.125174, 0.527175, 1.0]], ['2, k, 4', [-0.345495, 0.327268, 1.0]], ['2, k, 5', [-0.537762, 0.209731, 1.0]], ['2, k, 6', [-0.499715, -0.0023135, 1.0]], ['2, k, 7', [-0.481689, -0.0497275, 1.0]], ['2, k, 8', [0.0430262, 0.270907, 1.0]], ['2, k, 9', [0.174809, 0.0737106, 1.0]], ['2, k, 10', [0.0692918, -0.0955694, 1.0]], ['2, k, 11', [0.0570292, -0.104179, 1.0]], ['2, k, 12', [-0.319084, -0.213662, 1.0]], ['2, k, 13', [-0.344613, -0.635649, 1.0]], ['2, k, 14', [-0.331229, -1.00607, 1.0]], ['2, k, 15', [-0.3636, -1.08595, 1.0]], ['2, k, 16', [-0.142902, -0.244183, 1.0]], ['2, k, 17', [-0.0613976, -0.629223, 1.0]], ['2, k, 18', [0.0412696, -1.04189, 1.0]], ['2, k, 19', [0.0751882, -1.08727, 1.0]], ['2, k, 20', [-0.14342, 0.310742, 1.0]], ['2, k, 21', [-0.498742, -0.10576, 1.0]], ['2, k, 22', [-0.433592, -0.0813156, 1.0]], ['2, k, 23', [0.0174409, -0.157574, 1.0]], ['2, k, 24', [0.0303476, -0.0856731, 1.0]]]
[['2, k, 0', [-0.242619, -0.235825, 1.0]], ['2, k, 1', [-0.18508, 0.0781315, 1.0]], ['2, k, 2', [-0.133414, 0.384285, 1.0]], ['2, k, 3', [-0.124948, 0.526465, 1.0]], ['2, k, 4', [-0.347434, 0.32788, 1.0]], ['2, k, 5', [-0.53852, 0.210344, 1.0]], ['2, k, 6', [-0.512788, 0.00601643, 1.0]], ['2, k, 7', [-0.485564, -0.0447143, 1.0]], ['2, k, 8', [0.0406592, 0.265584, 1.0]], ['2, k, 9', [0.17283, 0.0745642, 1.0]], ['2, k, 10', [0.0685545, -0.0966047, 1.0]], ['2, k, 11', [0.0206391, -0.124608, 1.0]], ['2, k, 12', [-0.327084, -0.216272, 1.0]], ['2, k, 13', [-0.353338, -0.634807, 1.0]], ['2, k, 14', [-0.331125, -1.00767, 1.0]], ['2, k, 15', [-0.36394, -1.08686, 1.0]], ['2, k, 16', [-0.150778, -0.248442, 1.0]], ['2, k, 17', [-0.0671539, -0.633815, 1.0]], ['2, k, 18', [0.0402944, -1.04126, 1.0]], ['2, k, 19', [0.0755431, -1.08749, 1.0]], ['2, k, 20', [-0.144935, 0.309068, 1.0]], ['2, k, 21', [-0.492275, -0.109675, 1.0]], ['2, k, 22', [-0.428744, -0.0510006, 1.0]], ['2, k, 23', [-0.0251107, -0.186713, 1.0]], ['2, k, 24', [-0.0129012, -0.109269, 1.0]]]
[['2, k, 0', [-0.250253, -0.239065, 1.0]], ['2, k, 1', [-0.189434, 0.0760397, 1.0]], ['2, k, 2', [-0.134004, 0.383343, 1.0]], ['2, k, 3', [-0.12476, 0.525571, 1.0]], ['2, k, 4', [-0.350121, 0.328012, 1.0]], ['2, k, 5', [-0.539925, 0.210886, 1.0]], ['2, k, 6', [-0.516048, 0.00570838, 1.0]], ['2, k, 7', [-0.488616, -0.0423757, 1.0]], ['2, k, 8', [0.0390004, 0.261916, 1.0]], ['2, k, 9', [0.163824, 0.0622792, 1.0]], ['2, k, 10', [0.061885, -0.110753, 1.0]], ['2, k, 11', [0.00870957, -0.133971, 1.0]], ['2, k, 12', [-0.334575, -0.21841, 1.0]], ['2, k, 13', [-0.357905, -0.635086, 1.0]], ['2, k, 14', [-0.330853, -1.00939, 1.0]], ['2, k, 15', [-0.363951, -1.08671, 1.0]], ['2, k, 16', [-0.158311, -0.252664, 1.0]], ['2, k, 17', [-0.0784438, -0.633409, 1.0]], ['2, k, 18', [0.0411746, -1.04447, 1.0]], ['2, k, 19', [0.0755465, -1.08793, 1.0]], ['2, k, 20', [-0.146499, 0.307761, 1.0]], ['2, k, 21', [-0.493077, -0.122847, 1.0]], ['2, k, 22', [-0.4273, -0.0559761, 1.0]], ['2, k, 23', [-0.0217853, -0.190356, 1.0]], ['2, k, 24', [-0.0420489, -0.128473, 1.0]]]
[['2, k, 0', [-0.25635, -0.241778, 1.0]], ['2, k, 1', [-0.193241, 0.0736624, 1.0]], ['2, k, 2', [-0.134779, 0.381626, 1.0]], ['2, k, 3', [-0.124855, 0.52419, 1.0]], ['2, k, 4', [-0.352883, 0.328321, 1.0]], ['2, k, 5', [-0.544515, 0.209156, 1.0]], ['2, k, 6', [-0.51977, 0.0051823, 1.0]], ['2, k, 7', [-0.493909, -0.0432199, 1.0]], ['2, k, 8', [0.0369048, 0.258083, 1.0]], ['2, k, 9', [0.160536, 0.0608536, 1.0]], ['2, k, 10', [0.0553069, -0.113872, 1.0]], ['2, k, 11', [0.0053509, -0.138769, 1.0]], ['2, k, 12', [-0.340753, -0.220985, 1.0]], ['2, k, 13', [-0.363474, -0.635517, 1.0]], ['2, k, 14', [-0.330723, -1.00962, 1.0]], ['2, k, 15', [-0.364195, -1.08652, 1.0]], ['2, k, 16', [-0.164091, -0.255322, 1.0]], ['2, k, 17', [-0.0862791, -0.624361, 1.0]], ['2, k, 18', [0.0402536, -1.04116, 1.0]], ['2, k, 19', [0.0756837, -1.08759, 1.0]], ['2, k, 20', [-0.148146, 0.305831, 1.0]], ['2, k, 21', [-0.496437, -0.129394, 1.0]], ['2, k, 22', [-0.430126, -0.0368881, 1.0]], ['2, k, 23', [-0.0327083, -0.194518, 1.0]], ['2, k, 24', [-0.0489353, -0.134441, 1.0]]]
