[['2, k, 0', [-0.3862378, 0.0132187, 1.0]], ['2, k, 1', [-0.4083534, 0.3190156, 1.0]], ['2, k, 2', [-0.4267578, 0.613198, 1.0]], ['2, k, 3', [-0.4340899, 0.7451192, 1.0]], ['2, k, 4', [-0.5916142, 0.5008054, 1.0]], ['2, k, 5', [-0.6807894, 0.2816125, 1.0]], ['2, k, 6', [-0.712876, 0.08253676, 1.0]], ['2, k, 7', [-0.7046758, 0.005836233, 1.0]], ['2, k, 8', [-0.2381437, 0.5398116, 1.0]], ['2, k, 9', [-0.07664528, 0.3450318, 1.0]], ['2, k, 10', [0.08363557, 0.2106993, 1.0]], ['2, k, 11', [0.1505894, 0.150733, 1.0]], ['2, k, 12', [-0.4595175, 0.01180558, 1.0]], ['2, k, 13', [-0.4593029, -0.3557069, 1.0]], ['2, k, 14', [-0.473561, -0.6591592, 1.0]], ['2, k, 15', [-0.492016, -0.7275943, 1.0]], ['2, k, 16', [-0.300689, 0.01362923, 1.0]], ['2, k, 17', [-0.2653981, -0.3803467, 1.0]], ['2, k, 18', [-0.1972235, -0.6399236, 1.0]], ['2, k, 19', [-0.1662023, -0.7027251, 1.0]], ['2, k, 20', [-0.422751, 0.5412056, 1.0]], ['2, k, 21', [-0.6967811, -0.07626096, 1.0]], ['2, k, 22', [-0.6441124, -0.01029154, 1.0]], ['2, k, 23', [0.2045108, 0.09991357, 1.0]], ['2, k, 24', [0.1347357, 0.1579733, 1.0]]]
[['2, k, 0', [-0.3816655, 0.01968154, 1.0]], ['2, k, 1', [-0.3905104, 0.3247827, 1.0]], ['2, k, 2', [-0.397507, 0.6178588, 1.0]], ['2, k, 3', [-0.394213, 0.7480658, 1.0]], ['2, k, 4', [-0.5696073, 0.5220501, 1.0]], ['2, k, 5', [-0.6894808, 0.3101443, 1.0]], ['2, k, 6', [-0.7733315, 0.1292029, 1.0]], ['2, k, 7', [-0.7758661, 0.0874153, 1.0]], ['2, k, 8', [-0.2133399, 0.5388339, 1.0]], ['2, k, 9', [-0.1071437, 0.3439984, 1.0]], ['2, k, 10', [-0.1495574, 0.1406114, 1.0]], ['2, k, 11', [-0.2051997, 0.0878116, 1.0]], ['2, k, 12', [-0.45722, 0.02173168, 1.0]], ['2, k, 13', [-0.4658271, -0.3497275, 1.0]], ['2, k, 14', [-0.4716032, -0.6607568, 1.0]], ['2, k, 15', [-0.4897003, -0.7273794, 1.0]], ['2, k, 16', [-0.2936469, 0.01697118, 1.0]], ['2, k, 17', [-0.2669895, -0.3781885, 1.0]], ['2, k, 18', [-0.1844444, -0.6679855, 1.0]], ['2, k, 19', [-0.1600069, -0.7159194, 1.0]], ['2, k, 20', [-0.3957658, 0.546154, 1.0]], ['2, k, 21', [-0.7730009, 0.02367017, 1.0]], ['2, k, 22', [-0.7728662, 0.08922368, 1.0]], ['2, k, 23', [-0.2329932, -0.01276062, 1.0]], ['2, k, 24', [-0.2514487, 0.1293689, 1.0]]]
[['2, k, 0', [-0.380416, 0.01967615, 1.0]], ['2, k, 1', [-0.3904499, 0.3247562, 1.0]], ['2, k, 2', [-0.398612, 0.6179849, 1.0]], ['2, k, 3', [-0.396078, 0.7485461, 1.0]], ['2, k, 4', [-0.5716552, 0.522274, 1.0]], ['2, k, 5', [-0.7141588, 0.3165811, 1.0]], ['2, k, 6', [-0.8075502, 0.1440934, 1.0]], ['2, k, 7', [-0.8222904, 0.1157476, 1.0]], ['2, k, 8', [-0.2140701, 0.53925, 1.0]], ['2, k, 9', [-0.1069457, 0.3420875, 1.0]], ['2, k, 10', [-0.1492852, 0.138269, 1.0]], ['2, k, 11', [-0.2040349, 0.08588957, 1.0]], ['2, k, 12', [-0.4561493, 0.02143685, 1.0]], ['2, k, 13', [-0.4657181, -0.349927, 1.0]], ['2, k, 14', [-0.4716408, -0.6607872, 1.0]], ['2, k, 15', [-0.4894003, -0.7271755, 1.0]], ['2, k, 16', [-0.2921368, 0.01731713, 1.0]], ['2, k, 17', [-0.2660984, -0.3788679, 1.0]], ['2, k, 18', [-0.1891668, -0.65768, 1.0]], ['2, k, 19', [-0.1616039, -0.7120686, 1.0]], ['2, k, 20', [-0.3965401, 0.5462216, 1.0]], ['2, k, 21', [-0.8501752, 0.02098115, 1.0]], ['2, k, 22', [-0.8201348, 0.07879458, 1.0]], ['2, k, 23', [-0.2331324, -0.01336978, 1.0]], ['2, k, 24', [-0.2511936, 0.133575, 1.0]]]
[['2, k, 0', [-0.3798018, 0.01981176, 1.0]], ['2, k, 1', [-0.3905926, 0.3248177, 1.0]], ['2, k, 2', [-0.4001319, 0.6181946, 1.0]], ['2, k, 3', [-0.397957, 0.7490533, 1.0]], ['2, k, 4', [-0.5748541, 0.5244485, 1.0]], ['2, k, 5', [-0.7245733, 0.3338001, 1.0]], ['2, k, 6', [-0.8465791, 0.1954293, 1.0]], ['2, k, 7', [-0.8825724, 0.1372001, 1.0]], ['2, k, 8', [-0.214657, 0.5394469, 1.0]], ['2, k, 9', [-0.106262, 0.3418711, 1.0]], ['2, k, 10', [-0.1485864, 0.1384256, 1.0]], ['2, k, 11', [-0.2045406, 0.0877163, 1.0]], ['2, k, 12', [-0.4554012, 0.02141912, 1.0]], ['2, k, 13', [-0.4651792, -0.3504318, 1.0]], ['2, k, 14', [-0.4720017, -0.6603103, 1.0]], ['2, k, 15', [-0.4893037, -0.7271647, 1.0]], ['2, k, 16', [-0.2915007, 0.01763295, 1.0]], ['2, k, 17', [-0.2644271, -0.3803768, 1.0]], ['2, k, 18', [-0.187325, -0.6608254, 1.0]], ['2, k, 19', [-0.1614711, -0.713092, 1.0]], ['2, k, 20', [-0.3977353, 0.5463932, 1.0]], ['2, k, 21', [-0.9184765, 0.06181709, 1.0]], ['2, k, 22', [-0.859629, 0.1522492, 1.0]], ['2, k, 23', [-0.2337624, -0.01298387, 1.0]], ['2, k, 24', [-0.2509443, 0.1311664, 1.0]]]
[['2, k, 0', [-0.3790254, 0.01988491, 1.0]], ['2, k, 1', [-0.3905136, 0.3248617, 1.0]], ['2, k, 2', [-0.4005054, 0.6183667, 1.0]], ['2, k, 3', [-0.3997668, 0.7497308, 1.0]], ['2, k, 4', [-0.5753867, 0.5254964, 1.0]], ['2, k, 5', [-0.7523846, 0.3781762, 1.0]], ['2, k, 6', [-0.8770337, 0.2499711, 1.0]], ['2, k, 7', [-0.9150155, 0.2092782, 1.0]], ['2, k, 8', [-0.214679, 0.539474, 1.0]], ['2, k, 9', [-0.1058444, 0.3400736, 1.0]], ['2, k, 10', [-0.1491808, 0.1363356, 1.0]], ['2, k, 11', [-0.204949, 0.08571865, 1.0]], ['2, k, 12', [-0.4545537, 0.02134232, 1.0]], ['2, k, 13', [-0.4644101, -0.3512825, 1.0]], ['2, k, 14', [-0.4721262, -0.6603038, 1.0]], ['2, k, 15', [-0.4891312, -0.7271971, 1.0]], ['2, k, 16', [-0.2906932, 0.01787196, 1.0]], ['2, k, 17', [-0.2645197, -0.38021, 1.0]], ['2, k, 18', [-0.1931676, -0.6531463, 1.0]], ['2, k, 19', [-0.1635212, -0.7071777, 1.0]], ['2, k, 20', [-0.3980237, 0.5465304, 1.0]], ['2, k, 21', [-0.9603708, 0.142975, 1.0]], ['2, k, 22', [-0.8920479, 0.2135563, 1.0]], ['2, k, 23', [-0.2326515, -0.01401699, 1.0]], ['2, k, 24', [-0.2516088, 0.1070411, 1.0]]]
[['2, k, 0', [-0.3788181, 0.0200664, 1.0]], ['2, k, 1', [-0.3905923, 0.3251404, 1.0]], ['2, k, 2', [-0.4009899, 0.6188776, 1.0]], ['2, k, 3', [-0.4015482, 0.7499453, 1.0]], ['2, k, 4', [-0.5755513, 0.5266514, 1.0]], ['2, k, 5', [-0.7580461, 0.4018522, 1.0]], ['2, k, 6', [-0.9039075, 0.3176418, 1.0]], ['2, k, 7', [-0.9426541, 0.2862911, 1.0]], ['2, k, 8', [-0.2149077, 0.5399194, 1.0]], ['2, k, 9', [-0.1053435, 0.3398434, 1.0]], ['2, k, 10', [-0.1492934, 0.1368215, 1.0]], ['2, k, 11', [-0.2041893, 0.08638684, 1.0]], ['2, k, 12', [-0.4543074, 0.021501, 1.0]], ['2, k, 13', [-0.4642582, -0.351219, 1.0]], ['2, k, 14', [-0.4720626, -0.6603661, 1.0]], ['2, k, 15', [-0.4889684, -0.72701, 1.0]], ['2, k, 16', [-0.2905162, 0.01813175, 1.0]], ['2, k, 17', [-0.2644762, -0.3801315, 1.0]], ['2, k, 18', [-0.1913571, -0.6552074, 1.0]], ['2, k, 19', [-0.1635165, -0.7072524, 1.0]], ['2, k, 20', [-0.3984674, 0.5469943, 1.0]], ['2, k, 21', [-0.9952866, 0.2395625, 1.0]], ['2, k, 22', [-0.9227909, 0.279672, 1.0]], ['2, k, 23', [-0.2335123, -0.01285719, 1.0]], ['2, k, 24', [-0.250922, 0.1077326, 1.0]]]
[['2, k, 0', [-0.3786013, 0.02040607, 1.0]], ['2, k, 1', [-0.3907642, 0.3255128, 1.0]], ['2, k, 2', [-0.4017241, 0.6194506, 1.0]], ['2, k, 3', [-0.404016, 0.7507815, 1.0]], ['2, k, 4', [-0.5773031, 0.5288973, 1.0]], ['2, k, 5', [-0.7746956, 0.4580227, 1.0]], ['2, k, 6', [-0.9232726, 0.3849511, 1.0]], ['2, k, 7', [-0.9901258, 0.3551799, 1.0]], ['2, k, 8', [-0.2154101, 0.5409871, 1.0]], ['2, k, 9', [-0.1047308, 0.3414764, 1.0]], ['2, k, 10', [-0.1489699, 0.1386986, 1.0]], ['2, k, 11', [-0.2033964, 0.0893634, 1.0]], ['2, k, 12', [-0.4540535, 0.02178689, 1.0]], ['2, k, 13', [-0.4636274, -0.3525882, 1.0]], ['2, k, 14', [-0.4714818, -0.6596279, 1.0]], ['2, k, 15', [-0.4899537, -0.7278403, 1.0]], ['2, k, 16', [-0.290408, 0.01854165, 1.0]], ['2, k, 17', [-0.2630439, -0.3808717, 1.0]], ['2, k, 18', [-0.1916992, -0.6552079, 1.0]], ['2, k, 19', [-0.1636227, -0.7066482, 1.0]], ['2, k, 20', [-0.3991106, 0.5475317, 1.0]], ['2, k, 21', [-1.027046, 0.3379049, 1.0]], ['2, k, 22', [-0.9430671, 0.3578878, 1.0]], ['2, k, 23', [-0.2317234, -0.008011695, 1.0]], ['2, k, 24', [-0.2506744, 0.1330662, 1.0]]]
[['2, k, 0', [-0.3783491, 0.02072101, 1.0]], ['2, k, 1', [-0.3908987, 0.3257391, 1.0]], ['2, k, 2', [-0.4023319, 0.6196829, 1.0]], ['2, k, 3', [-0.4052223, 0.7513145, 1.0]], ['2, k, 4', [-0.5781755, 0.5310458, 1.0]], ['2, k, 5', [-0.7873868, 0.485789, 1.0]], ['2, k, 6', [-0.941346, 0.4533331, 1.0]], ['2, k, 7', [-1.013558, 0.4450732, 1.0]], ['2, k, 8', [-0.2165173, 0.5417122, 1.0]], ['2, k, 9', [-0.1046036, 0.3414204, 1.0]], ['2, k, 10', [-0.1488582, 0.1388316, 1.0]], ['2, k, 11', [-0.2025895, 0.09041608, 1.0]], ['2, k, 12', [-0.4538575, 0.02202359, 1.0]], ['2, k, 13', [-0.4635104, -0.3524534, 1.0]], ['2, k, 14', [-0.4715173, -0.6595291, 1.0]], ['2, k, 15', [-0.4901335, -0.7279099, 1.0]], ['2, k, 16', [-0.2901509, 0.01895578, 1.0]], ['2, k, 17', [-0.2629884, -0.3809964, 1.0]], ['2, k, 18', [-0.2009547, -0.6390298, 1.0]], ['2, k, 19', [-0.1643815, -0.7046726, 1.0]], ['2, k, 20', [-0.3996343, 0.5477749, 1.0]], ['2, k, 21', [-1.086253, 0.4375865, 1.0]], ['2, k, 22', [-0.9725354, 0.4423361, 1.0]], ['2, k, 23', [-0.2329128, -0.00799272, 1.0]], ['2, k, 24', [-0.2500618, 0.1305516, 1.0]]]
[['2, k, 0', [-0.3784526, 0.02198525, 1.0]], ['2, k, 1', [-0.3914469, 0.3261627, 1.0]], ['2, k, 2', [-0.4034425, 0.6196498, 1.0]], ['2, k, 3', [-0.4063116, 0.7514977, 1.0]], ['2, k, 4', [-0.5795494, 0.5364248, 1.0]], ['2, k, 5', [-0.8015038, 0.5366505, 1.0]], ['2, k, 6', [-0.9602628, 0.5308995, 1.0]], ['2, k, 7', [-1.035742, 0.5416457, 1.0]], ['2, k, 8', [-0.2182613, 0.5425388, 1.0]], ['2, k, 9', [-0.1047631, 0.3417241, 1.0]], ['2, k, 10', [-0.1485947, 0.1391889, 1.0]], ['2, k, 11', [-0.2009522, 0.09259424, 1.0]], ['2, k, 12', [-0.4539125, 0.02313676, 1.0]], ['2, k, 13', [-0.4631549, -0.3518059, 1.0]], ['2, k, 14', [-0.4715352, -0.6595207, 1.0]], ['2, k, 15', [-0.4895506, -0.7273296, 1.0]], ['2, k, 16', [-0.2904401, 0.02034617, 1.0]], ['2, k, 17', [-0.2632336, -0.3807537, 1.0]], ['2, k, 18', [-0.1917103, -0.6613489, 1.0]], ['2, k, 19', [-0.1588381, -0.7163488, 1.0]], ['2, k, 20', [-0.4006388, 0.5478804, 1.0]], ['2, k, 21', [-1.113743, 0.564276, 1.0]], ['2, k, 22', [-1.005257, 0.5411908, 1.0]], ['2, k, 23', [-0.2296831, 0.0006305638, 1.0]], ['2, k, 24', [-0.2499815, 0.1351544, 1.0]]]
[['2, k, 0', [-0.3788553, 0.02377884, 1.0]], ['2, k, 1', [-0.3931586, 0.327955, 1.0]], ['2, k, 2', [-0.4066518, 0.621547, 1.0]], ['2, k, 3', [-0.4074246, 0.7517702, 1.0]], ['2, k, 4', [-0.5808197, 0.5439289, 1.0]], ['2, k, 5', [-0.788572, 0.5579206, 1.0]], ['2, k, 6', [-0.9477714, 0.6051821, 1.0]], ['2, k, 7', [-1.034435, 0.6351983, 1.0]], ['2, k, 8', [-0.2194424, 0.5432988, 1.0]], ['2, k, 9', [-0.105733, 0.3451339, 1.0]], ['2, k, 10', [-0.1476613, 0.1421698, 1.0]], ['2, k, 11', [-0.2003033, 0.09742445, 1.0]], ['2, k, 12', [-0.4541967, 0.02529651, 1.0]], ['2, k, 13', [-0.463076, -0.3518205, 1.0]], ['2, k, 14', [-0.4715214, -0.6595376, 1.0]], ['2, k, 15', [-0.4901962, -0.7277959, 1.0]], ['2, k, 16', [-0.2910396, 0.02174992, 1.0]], ['2, k, 17', [-0.2633917, -0.3805383, 1.0]], ['2, k, 18', [-0.1922155, -0.6567475, 1.0]], ['2, k, 19', [-0.1614448, -0.7110776, 1.0]], ['2, k, 20', [-0.4035333, 0.5497672, 1.0]], ['2, k, 21', [-1.118264, 0.6739522, 1.0]], ['2, k, 22', [-0.9810387, 0.6370735, 1.0]], ['2, k, 23', [-0.2289265, 0.005090531, 1.0]], ['2, k, 24', [-0.2501549, 0.1383512, 1.0]]]
[['2, k, 0', [-0.3793596, 0.02613035, 1.0]], ['2, k, 1', [-0.3945647, 0.3298359, 1.0]], ['2, k, 2', [-0.408464, 0.6228356, 1.0]], ['2, k, 3', [-0.4089785, 0.7525419, 1.0]], ['2, k, 4', [-0.5817458, 0.5486702, 1.0]], ['2, k, 5', [-0.7897378, 0.6042373, 1.0]], ['2, k, 6', [-0.970292, 0.6954328, 1.0]], ['2, k, 7', [-1.030416, 0.724795, 1.0]], ['2, k, 8', [-0.2214942, 0.5450425, 1.0]], ['2, k, 9', [-0.1070912, 0.3460503, 1.0]], ['2, k, 10', [-0.1472566, 0.1428059, 1.0]], ['2, k, 11', [-0.1997985, 0.1029087, 1.0]], ['2, k, 12', [-0.4545175, 0.02749703, 1.0]], ['2, k, 13', [-0.4626141, -0.3507883, 1.0]], ['2, k, 14', [-0.4714455, -0.6591666, 1.0]], ['2, k, 15', [-0.4902262, -0.727729, 1.0]], ['2, k, 16', [-0.2918403, 0.02416429, 1.0]], ['2, k, 17', [-0.2640487, -0.3799876, 1.0]], ['2, k, 18', [-0.1924406, -0.6539399, 1.0]], ['2, k, 19', [-0.162246, -0.7091733, 1.0]], ['2, k, 20', [-0.405305, 0.5511948, 1.0]], ['2, k, 21', [-1.107938, 0.7765398, 1.0]], ['2, k, 22', [-1.005422, 0.7403602, 1.0]], ['2, k, 23', [-0.2303285, 0.009449616, 1.0]], ['2, k, 24', [-0.2524213, 0.1225037, 1.0]]]
[['2, k, 0', [-0.3804936, 0.02945725, 1.0]], ['2, k, 1', [-0.3962152, 0.332098, 1.0]], ['2, k, 2', [-0.4101781, 0.624213, 1.0]], ['2, k, 3', [-0.4098968, 0.7529283, 1.0]], ['2, k, 4', [-0.5843936, 0.55966, 1.0]], ['2, k, 5', [-0.7939649, 0.6560997, 1.0]], ['2, k, 6', [-0.9494342, 0.7619232, 1.0]], ['2, k, 7', [-1.004495, 0.7976222, 1.0]], ['2, k, 8', [-0.2238176, 0.5453407, 1.0]], ['2, k, 9', [-0.1099026, 0.3560232, 1.0]], ['2, k, 10', [-0.1447102, 0.152084, 1.0]], ['2, k, 11', [-0.1989158, 0.1103898, 1.0]], ['2, k, 12', [-0.4554408, 0.03101672, 1.0]], ['2, k, 13', [-0.4626947, -0.3505463, 1.0]], ['2, k, 14', [-0.4714363, -0.6590771, 1.0]], ['2, k, 15', [-0.4898971, -0.7275856, 1.0]], ['2, k, 16', [-0.2932234, 0.02714254, 1.0]], ['2, k, 17', [-0.2648541, -0.3787486, 1.0]], ['2, k, 18', [-0.189276, -0.6568887, 1.0]], ['2, k, 19', [-0.1632691, -0.7065892, 1.0]], ['2, k, 20', [-0.4070448, 0.5527656, 1.0]], ['2, k, 21', [-1.072668, 0.8581737, 1.0]], ['2, k, 22', [-0.9890587, 0.8213172, 1.0]], ['2, k, 23', [-0.2288218, 0.01739335, 1.0]], ['2, k, 24', [-0.2508683, 0.1475611, 1.0]]]
[['2, k, 0', [-0.3820176, 0.03284779, 1.0]], ['2, k, 1', [-0.3975031, 0.3342839, 1.0]], ['2, k, 2', [-0.4109956, 0.625367, 1.0]], ['2, k, 3', [-0.411183, 0.7534932, 1.0]], ['2, k, 4', [-0.5863101, 0.5671264, 1.0]], ['2, k, 5', [-0.7917524, 0.6947266, 1.0]], ['2, k, 6', [-0.9243641, 0.8166952, 1.0]], ['2, k, 7', [-0.9605284, 0.8476862, 1.0]], ['2, k, 8', [-0.2267945, 0.5461165, 1.0]], ['2, k, 9', [-0.1121599, 0.3567056, 1.0]], ['2, k, 10', [-0.1449526, 0.152594, 1.0]], ['2, k, 11', [-0.1994454, 0.1144798, 1.0]], ['2, k, 12', [-0.4568546, 0.03454205, 1.0]], ['2, k, 13', [-0.462712, -0.3503764, 1.0]], ['2, k, 14', [-0.4713545, -0.6590106, 1.0]], ['2, k, 15', [-0.4899373, -0.7274882, 1.0]], ['2, k, 16', [-0.2948721, 0.03024705, 1.0]], ['2, k, 17', [-0.2656929, -0.3779698, 1.0]], ['2, k, 18', [-0.1876784, -0.6572065, 1.0]], ['2, k, 19', [-0.1628328, -0.708254, 1.0]], ['2, k, 20', [-0.4079897, 0.5541376, 1.0]], ['2, k, 21', [-1.013636, 0.8942032, 1.0]], ['2, k, 22', [-0.9395331, 0.8515548, 1.0]], ['2, k, 23', [-0.2312067, 0.00737219, 1.0]], ['2, k, 24', [-0.2520272, 0.148959, 1.0]]]
[['2, k, 0', [-0.384077, 0.03593614, 1.0]], ['2, k, 1', [-0.3993559, 0.3364936, 1.0]], ['2, k, 2', [-0.4124304, 0.6267281, 1.0]], ['2, k, 3', [-0.4127005, 0.7543842, 1.0]], ['2, k, 4', [-0.5883633, 0.5774941, 1.0]], ['2, k, 5', [-0.7691593, 0.7143595, 1.0]], ['2, k, 6', [-0.8866873, 0.8554683, 1.0]], ['2, k, 7', [-0.9020722, 0.8711265, 1.0]], ['2, k, 8', [-0.2310207, 0.5469295, 1.0]], ['2, k, 9', [-0.1141903, 0.3576916, 1.0]], ['2, k, 10', [-0.1455041, 0.1532341, 1.0]], ['2, k, 11', [-0.1998291, 0.1162284, 1.0]], ['2, k, 12', [-0.458633, 0.0378562, 1.0]], ['2, k, 13', [-0.4626229, -0.3496641, 1.0]], ['2, k, 14', [-0.4714238, -0.6588383, 1.0]], ['2, k, 15', [-0.4891883, -0.7271354, 1.0]], ['2, k, 16', [-0.2972163, 0.03301382, 1.0]], ['2, k, 17', [-0.2661371, -0.3776388, 1.0]], ['2, k, 18', [-0.1843824, -0.6662178, 1.0]], ['2, k, 19', [-0.1613889, -0.7123414, 1.0]], ['2, k, 20', [-0.4095459, 0.5556928, 1.0]], ['2, k, 21', [-0.9450952, 0.9389477, 1.0]], ['2, k, 22', [-0.9412677, 0.9047441, 1.0]], ['2, k, 23', [-0.2259456, 0.02266339, 1.0]], ['2, k, 24', [-0.2516513, 0.1461971, 1.0]]]
[['2, k, 0', [-0.3869558, 0.03839618, 1.0]], ['2, k, 1', [-0.4017126, 0.3384692, 1.0]], ['2, k, 2', [-0.4141592, 0.6281643, 1.0]], ['2, k, 3', [-0.4145154, 0.7555036, 1.0]], ['2, k, 4', [-0.5895497, 0.581962, 1.0]], ['2, k, 5', [-0.7497551, 0.7309564, 1.0]], ['2, k, 6', [-0.8551474, 0.8862004, 1.0]], ['2, k, 7', [-0.8544409, 0.8886071, 1.0]], ['2, k, 8', [-0.2312503, 0.5467884, 1.0]], ['2, k, 9', [-0.1215763, 0.3688264, 1.0]], ['2, k, 10', [-0.1437647, 0.162639, 1.0]], ['2, k, 11', [-0.1975886, 0.1225617, 1.0]], ['2, k, 12', [-0.461549, 0.04087421, 1.0]], ['2, k, 13', [-0.4632132, -0.3480859, 1.0]], ['2, k, 14', [-0.4713218, -0.6583271, 1.0]], ['2, k, 15', [-0.4888273, -0.7270209, 1.0]], ['2, k, 16', [-0.3000173, 0.03487436, 1.0]], ['2, k, 17', [-0.2673114, -0.3759599, 1.0]], ['2, k, 18', [-0.1875696, -0.67029, 1.0]], ['2, k, 19', [-0.1573646, -0.7194394, 1.0]], ['2, k, 20', [-0.4114448, 0.5572616, 1.0]], ['2, k, 21', [-0.8901307, 0.9924487, 1.0]], ['2, k, 22', [-0.8605506, 0.9159669, 1.0]], ['2, k, 23', [-0.2181094, 0.02993255, 1.0]], ['2, k, 24', [-0.2474775, 0.1560937, 1.0]]]
[['2, k, 0', [-0.3899473, 0.04100657, 1.0]], ['2, k, 1', [-0.402861, 0.3392243, 1.0]], ['2, k, 2', [-0.4143177, 0.6281409, 1.0]], ['2, k, 3', [-0.4156574, 0.7565696, 1.0]], ['2, k, 4', [-0.5900679, 0.5909181, 1.0]], ['2, k, 5', [-0.7400341, 0.7602876, 1.0]], ['2, k, 6', [-0.8367808, 0.9212893, 1.0]], ['2, k, 7', [-0.8240588, 0.9132942, 1.0]], ['2, k, 8', [-0.2347834, 0.5474898, 1.0]], ['2, k, 9', [-0.1232808, 0.3647964, 1.0]], ['2, k, 10', [-0.1453688, 0.1591331, 1.0]], ['2, k, 11', [-0.1985854, 0.1209208, 1.0]], ['2, k, 12', [-0.4640121, 0.04379422, 1.0]], ['2, k, 13', [-0.4639133, -0.3475346, 1.0]], ['2, k, 14', [-0.4713264, -0.6583518, 1.0]], ['2, k, 15', [-0.4886734, -0.7268896, 1.0]], ['2, k, 16', [-0.3035392, 0.03707626, 1.0]], ['2, k, 17', [-0.2672611, -0.376038, 1.0]], ['2, k, 18', [-0.1678298, -0.7106594, 1.0]], ['2, k, 19', [-0.1598122, -0.7276937, 1.0]], ['2, k, 20', [-0.4117562, 0.5573287, 1.0]], ['2, k, 21', [-0.862833, 0.9871463, 1.0]], ['2, k, 22', [-0.8298276, 0.9080101, 1.0]], ['2, k, 23', [-0.2153578, 0.06518787, 1.0]], ['2, k, 24', [-0.2461704, 0.162393, 1.0]]]
[['2, k, 0', [-0.3920556, 0.04363653, 1.0]], ['2, k, 1', [-0.4039894, 0.3401669, 1.0]], ['2, k, 2', [-0.4146029, 0.6281115, 1.0]], ['2, k, 3', [-0.4168985, 0.7578385, 1.0]], ['2, k, 4', [-0.5898145, 0.5961735, 1.0]], ['2, k, 5', [-0.7305766, 0.7700202, 1.0]], ['2, k, 6', [-0.813735, 0.9377691, 1.0]], ['2, k, 7', [-0.7946556, 0.9202374, 1.0]], ['2, k, 8', [-0.2345449, 0.5477186, 1.0]], ['2, k, 9', [-0.1247328, 0.3653295, 1.0]], ['2, k, 10', [-0.1462107, 0.1596879, 1.0]], ['2, k, 11', [-0.1993468, 0.122028, 1.0]], ['2, k, 12', [-0.4659724, 0.04702156, 1.0]], ['2, k, 13', [-0.464556, -0.3467743, 1.0]], ['2, k, 14', [-0.4712349, -0.6580008, 1.0]], ['2, k, 15', [-0.4885745, -0.726798, 1.0]], ['2, k, 16', [-0.3057063, 0.03906405, 1.0]], ['2, k, 17', [-0.2689705, -0.3744293, 1.0]], ['2, k, 18', [-0.1809059, -0.6627026, 1.0]], ['2, k, 19', [-0.16073, -0.7185472, 1.0]], ['2, k, 20', [-0.4121996, 0.5574423, 1.0]], ['2, k, 21', [-0.8315647, 1.019212, 1.0]], ['2, k, 22', [-0.7995213, 0.931228, 1.0]], ['2, k, 23', [-0.2116953, 0.06805939, 1.0]], ['2, k, 24', [-0.2461478, 0.1626377, 1.0]]]
[['2, k, 0', [-0.3928205, 0.04474075, 1.0]], ['2, k, 1', [-0.4046014, 0.3407014, 1.0]], ['2, k, 2', [-0.4148493, 0.6280856, 1.0]], ['2, k, 3', [-0.4179293, 0.7590461, 1.0]], ['2, k, 4', [-0.5904371, 0.5979904, 1.0]], ['2, k, 5', [-0.7201476, 0.7844026, 1.0]], ['2, k, 6', [-0.7907152, 0.9607358, 1.0]], ['2, k, 7', [-0.7946694, 0.9806488, 1.0]], ['2, k, 8', [-0.2344431, 0.5478072, 1.0]], ['2, k, 9', [-0.1255067, 0.3652145, 1.0]], ['2, k, 10', [-0.1477425, 0.1598682, 1.0]], ['2, k, 11', [-0.2005076, 0.1202609, 1.0]], ['2, k, 12', [-0.4663546, 0.04788818, 1.0]], ['2, k, 13', [-0.4651634, -0.3457951, 1.0]], ['2, k, 14', [-0.4712973, -0.6579473, 1.0]], ['2, k, 15', [-0.4885335, -0.7268062, 1.0]], ['2, k, 16', [-0.3069625, 0.04039308, 1.0]], ['2, k, 17', [-0.2689955, -0.3739031, 1.0]], ['2, k, 18', [-0.1823241, -0.6632727, 1.0]], ['2, k, 19', [-0.1600582, -0.718659, 1.0]], ['2, k, 20', [-0.4125363, 0.5575243, 1.0]], ['2, k, 21', [-0.8167281, 1.031474, 1.0]], ['2, k, 22', [-0.7943389, 0.9718279, 1.0]], ['2, k, 23', [-0.2308176, 0.03113803, 1.0]], ['2, k, 24', [-0.247927, 0.1604707, 1.0]]]
