[['2, k, 0', [-0.02230368, -0.2149433, 1.0]], ['2, k, 1', [-0.02754188, 0.04259909, 1.0]], ['2, k, 2', [-0.03306685, 0.2935066, 1.0]], ['2, k, 3', [-0.03129727, 0.4343277, 1.0]], ['2, k, 4', [-0.1886587, 0.2046124, 1.0]], ['2, k, 5', [-0.1781151, -0.00634769, 1.0]], ['2, k, 6', [-0.08884724, -0.1662672, 1.0]], ['2, k, 7', [-0.04495376, -0.2215343, 1.0]], ['2, k, 8', [0.1216434, 0.2051761, 1.0]], ['2, k, 9', [0.09721313, -0.01249761, 1.0]], ['2, k, 10', [0.01471989, -0.165313, 1.0]], ['2, k, 11', [-0.02091168, -0.211632, 1.0]], ['2, k, 12', [-0.1002197, -0.2121303, 1.0]], ['2, k, 13', [-0.1838996, -0.3812805, 1.0]], ['2, k, 14', [-0.2353195, -0.7175215, 1.0]], ['2, k, 15', [-0.2071742, -0.754514, 1.0]], ['2, k, 16', [0.05610355, -0.2121866, 1.0]], ['2, k, 17', [0.08682985, -0.3967883, 1.0]], ['2, k, 18', [0.1016226, -0.7335044, 1.0]], ['2, k, 19', [0.08117583, -0.7598532, 1.0]], ['2, k, 20', [-0.03163421, 0.231685, 1.0]], ['2, k, 21', [-0.02082595, -0.2677088, 1.0]], ['2, k, 22', [-0.01814516, -0.1840844, 1.0]], ['2, k, 23', [-0.0580541, -0.2649991, 1.0]], ['2, k, 24', [0.02181885, -0.2417027, 1.0]]]
[['2, k, 0', [-0.04066668, -0.1274547, 1.0]], ['2, k, 1', [-0.03951323, 0.1036105, 1.0]], ['2, k, 2', [-0.03897256, 0.3295026, 1.0]], ['2, k, 3', [-0.02995756, 0.4579122, 1.0]], ['2, k, 4', [-0.1681255, 0.3081994, 1.0]], ['2, k, 5', [-0.1463494, 0.532825, 1.0]], ['2, k, 6', [-0.05824786, 0.7122135, 1.0]], ['2, k, 7', [-0.03454415, 0.7785922, 1.0]], ['2, k, 8', [0.1249318, 0.2159758, 1.0]], ['2, k, 9', [0.08726688, 0.4149183, 1.0]], ['2, k, 10', [0.01472828, 0.6530603, 1.0]], ['2, k, 11', [-0.01673102, 0.7249119, 1.0]], ['2, k, 12', [-0.1124774, -0.1180667, 1.0]], ['2, k, 13', [-0.1796758, -0.3509797, 1.0]], ['2, k, 14', [-0.2259814, -0.7206711, 1.0]], ['2, k, 15', [-0.2070678, -0.7569453, 1.0]], ['2, k, 16', [0.03226044, -0.1336937, 1.0]], ['2, k, 17', [0.0827769, -0.3579893, 1.0]], ['2, k, 18', [0.1047172, -0.7314703, 1.0]], ['2, k, 19', [0.08063363, -0.7620327, 1.0]], ['2, k, 20', [-0.03925278, 0.2738752, 1.0]], ['2, k, 21', [-0.03108909, 0.847035, 1.0]], ['2, k, 22', [-0.02959282, 0.7794858, 1.0]], ['2, k, 23', [-0.03046321, 0.7906651, 1.0]], ['2, k, 24', [-0.0512099, 0.7003628, 1.0]]]
[['2, k, 0', [-0.04034912, -0.128506, 1.0]], ['2, k, 1', [-0.03941633, 0.1030569, 1.0]], ['2, k, 2', [-0.0389351, 0.3291422, 1.0]], ['2, k, 3', [-0.02997051, 0.4575545, 1.0]], ['2, k, 4', [-0.1654418, 0.3079989, 1.0]], ['2, k, 5', [-0.1448195, 0.5358028, 1.0]], ['2, k, 6', [-0.0583244, 0.7109224, 1.0]], ['2, k, 7', [-0.03521639, 0.7765815, 1.0]], ['2, k, 8', [0.1249409, 0.2159789, 1.0]], ['2, k, 9', [0.09505508, 0.4482854, 1.0]], ['2, k, 10', [0.01429676, 0.686478, 1.0]], ['2, k, 11', [-0.02648046, 0.7584698, 1.0]], ['2, k, 12', [-0.1122851, -0.1188823, 1.0]], ['2, k, 13', [-0.1796826, -0.351088, 1.0]], ['2, k, 14', [-0.2258154, -0.7205796, 1.0]], ['2, k, 15', [-0.2079021, -0.7573848, 1.0]], ['2, k, 16', [0.03274924, -0.1350646, 1.0]], ['2, k, 17', [0.08293582, -0.3579644, 1.0]], ['2, k, 18', [0.1045452, -0.7314169, 1.0]], ['2, k, 19', [0.08092567, -0.7620638, 1.0]], ['2, k, 20', [-0.03919041, 0.2734663, 1.0]], ['2, k, 21', [-0.03226547, 0.8475801, 1.0]], ['2, k, 22', [0.001946676, 0.7507442, 1.0]], ['2, k, 23', [-0.04560369, 0.8152537, 1.0]], ['2, k, 24', [-0.05193175, 0.7392327, 1.0]]]
[['2, k, 0', [-0.04049839, -0.1284762, 1.0]], ['2, k, 1', [-0.03955993, 0.103111, 1.0]], ['2, k, 2', [-0.03904478, 0.3291796, 1.0]], ['2, k, 3', [-0.03013486, 0.4576026, 1.0]], ['2, k, 4', [-0.1652505, 0.3078479, 1.0]], ['2, k, 5', [-0.1461484, 0.5352179, 1.0]], ['2, k, 6', [-0.05865231, 0.7093073, 1.0]], ['2, k, 7', [-0.03594727, 0.7757682, 1.0]], ['2, k, 8', [0.1248889, 0.21617, 1.0]], ['2, k, 9', [0.08557576, 0.4137145, 1.0]], ['2, k, 10', [0.01452943, 0.6506703, 1.0]], ['2, k, 11', [-0.0158439, 0.7169684, 1.0]], ['2, k, 12', [-0.1122972, -0.118916, 1.0]], ['2, k, 13', [-0.1795071, -0.3503126, 1.0]], ['2, k, 14', [-0.2248683, -0.7189724, 1.0]], ['2, k, 15', [-0.2198698, -0.76489, 1.0]], ['2, k, 16', [0.03258263, -0.1350026, 1.0]], ['2, k, 17', [0.0832219, -0.3569082, 1.0]], ['2, k, 18', [0.1046342, -0.7312953, 1.0]], ['2, k, 19', [0.08081607, -0.762148, 1.0]], ['2, k, 20', [-0.03928721, 0.2735009, 1.0]], ['2, k, 21', [-0.03284718, 0.8441575, 1.0]], ['2, k, 22', [-0.02954512, 0.7778658, 1.0]], ['2, k, 23', [-0.02783969, 0.7839094, 1.0]], ['2, k, 24', [-0.05181439, 0.6945046, 1.0]]]
[['2, k, 0', [-0.04054712, -0.1280808, 1.0]], ['2, k, 1', [-0.03959892, 0.1031358, 1.0]], ['2, k, 2', [-0.03914849, 0.3289493, 1.0]], ['2, k, 3', [-0.03026391, 0.4573782, 1.0]], ['2, k, 4', [-0.166405, 0.3070182, 1.0]], ['2, k, 5', [-0.1470447, 0.5327725, 1.0]], ['2, k, 6', [-0.06050742, 0.706349, 1.0]], ['2, k, 7', [-0.03623858, 0.7722331, 1.0]], ['2, k, 8', [0.1248833, 0.2161835, 1.0]], ['2, k, 9', [0.09611216, 0.446874, 1.0]], ['2, k, 10', [0.01362072, 0.6834764, 1.0]], ['2, k, 11', [-0.02636844, 0.754887, 1.0]], ['2, k, 12', [-0.1122601, -0.1187864, 1.0]], ['2, k, 13', [-0.1796718, -0.3502681, 1.0]], ['2, k, 14', [-0.2299726, -0.7179968, 1.0]], ['2, k, 15', [-0.2149664, -0.7582864, 1.0]], ['2, k, 16', [0.03230023, -0.1340592, 1.0]], ['2, k, 17', [0.08315298, -0.3567407, 1.0]], ['2, k, 18', [0.1047828, -0.7313409, 1.0]], ['2, k, 19', [0.08291359, -0.7615586, 1.0]], ['2, k, 20', [-0.03935711, 0.2733836, 1.0]], ['2, k, 21', [-0.03263648, 0.8391345, 1.0]], ['2, k, 22', [-0.02973379, 0.7764276, 1.0]], ['2, k, 23', [-0.04918415, 0.8125839, 1.0]], ['2, k, 24', [-0.05190317, 0.7359836, 1.0]]]
[['2, k, 0', [-0.0405401, -0.1280754, 1.0]], ['2, k, 1', [-0.03959202, 0.1031001, 1.0]], ['2, k, 2', [-0.039106, 0.3287134, 1.0]], ['2, k, 3', [-0.03025233, 0.4571463, 1.0]], ['2, k, 4', [-0.1673144, 0.3073765, 1.0]], ['2, k, 5', [-0.1422755, 0.5311428, 1.0]], ['2, k, 6', [-0.06078019, 0.705191, 1.0]], ['2, k, 7', [-0.03641648, 0.7711971, 1.0]], ['2, k, 8', [0.1251074, 0.2162996, 1.0]], ['2, k, 9', [0.09587363, 0.4467566, 1.0]], ['2, k, 10', [0.01597033, 0.6607403, 1.0]], ['2, k, 11', [-0.02478391, 0.7363074, 1.0]], ['2, k, 12', [-0.1123459, -0.1187609, 1.0]], ['2, k, 13', [-0.1794771, -0.3501659, 1.0]], ['2, k, 14', [-0.2300251, -0.7184172, 1.0]], ['2, k, 15', [-0.2091536, -0.7563021, 1.0]], ['2, k, 16', [0.03248303, -0.1340113, 1.0]], ['2, k, 17', [0.08356778, -0.3561447, 1.0]], ['2, k, 18', [0.1044519, -0.7312191, 1.0]], ['2, k, 19', [0.08261337, -0.7617779, 1.0]], ['2, k, 20', [-0.03932149, 0.2732062, 1.0]], ['2, k, 21', [-0.03303226, 0.8373451, 1.0]], ['2, k, 22', [-0.02961054, 0.7734476, 1.0]], ['2, k, 23', [-0.04628862, 0.7921743, 1.0]], ['2, k, 24', [-0.05398491, 0.7051316, 1.0]]]
[['2, k, 0', [-0.04075279, -0.1291969, 1.0]], ['2, k, 1', [-0.03970494, 0.1027574, 1.0]], ['2, k, 2', [-0.03912272, 0.3286815, 1.0]], ['2, k, 3', [-0.03027789, 0.4571173, 1.0]], ['2, k, 4', [-0.1676837, 0.3069126, 1.0]], ['2, k, 5', [-0.1425905, 0.5289155, 1.0]], ['2, k, 6', [-0.06028447, 0.7038274, 1.0]], ['2, k, 7', [-0.03461843, 0.7673619, 1.0]], ['2, k, 8', [0.1253911, 0.2163515, 1.0]], ['2, k, 9', [0.09580413, 0.4461558, 1.0]], ['2, k, 10', [0.01403025, 0.6783601, 1.0]], ['2, k, 11', [-0.02628769, 0.7494812, 1.0]], ['2, k, 12', [-0.1126774, -0.1195522, 1.0]], ['2, k, 13', [-0.1797085, -0.3507305, 1.0]], ['2, k, 14', [-0.2295886, -0.7184438, 1.0]], ['2, k, 15', [-0.2109502, -0.7577593, 1.0]], ['2, k, 16', [0.03236539, -0.1356445, 1.0]], ['2, k, 17', [0.08375373, -0.3567498, 1.0]], ['2, k, 18', [0.1046185, -0.7308279, 1.0]], ['2, k, 19', [0.08311271, -0.7614791, 1.0]], ['2, k, 20', [-0.03935204, 0.2731244, 1.0]], ['2, k, 21', [-0.03167867, 0.8344629, 1.0]], ['2, k, 22', [-0.02920846, 0.7666785, 1.0]], ['2, k, 23', [-0.04596921, 0.8043195, 1.0]], ['2, k, 24', [-0.05399414, 0.7280948, 1.0]]]
[['2, k, 0', [-0.04083706, -0.1291285, 1.0]], ['2, k, 1', [-0.03964414, 0.1030777, 1.0]], ['2, k, 2', [-0.03854633, 0.3296036, 1.0]], ['2, k, 3', [-0.02973875, 0.4580751, 1.0]], ['2, k, 4', [-0.1672434, 0.3068464, 1.0]], ['2, k, 5', [-0.1435278, 0.5241678, 1.0]], ['2, k, 6', [-0.05820751, 0.6998855, 1.0]], ['2, k, 7', [-0.03661937, 0.7641237, 1.0]], ['2, k, 8', [0.1255121, 0.2164178, 1.0]], ['2, k, 9', [0.09557077, 0.4438385, 1.0]], ['2, k, 10', [0.01293318, 0.6721483, 1.0]], ['2, k, 11', [-0.02890899, 0.7415285, 1.0]], ['2, k, 12', [-0.1128059, -0.119548, 1.0]], ['2, k, 13', [-0.1796821, -0.3508744, 1.0]], ['2, k, 14', [-0.224631, -0.7202387, 1.0]], ['2, k, 15', [-0.2083509, -0.7604098, 1.0]], ['2, k, 16', [0.03228801, -0.1354399, 1.0]], ['2, k, 17', [0.083654, -0.3570356, 1.0]], ['2, k, 18', [0.1036844, -0.7308629, 1.0]], ['2, k, 19', [0.08237904, -0.7613803, 1.0]], ['2, k, 20', [-0.03894173, 0.2738436, 1.0]], ['2, k, 21', [-0.03700087, 0.8278015, 1.0]], ['2, k, 22', [-0.0293967, 0.7575423, 1.0]], ['2, k, 23', [-0.05308836, 0.7952322, 1.0]], ['2, k, 24', [-0.04003824, 0.7059856, 1.0]]]
[['2, k, 0', [-0.03964485, -0.1243128, 1.0]], ['2, k, 1', [-0.03953573, 0.104047, 1.0]], ['2, k, 2', [-0.038676, 0.3294868, 1.0]], ['2, k, 3', [-0.02989157, 0.4579621, 1.0]], ['2, k, 4', [-0.167515, 0.3064443, 1.0]], ['2, k, 5', [-0.1449248, 0.5194317, 1.0]], ['2, k, 6', [-0.0577128, 0.6946047, 1.0]], ['2, k, 7', [-0.03743944, 0.7562412, 1.0]], ['2, k, 8', [0.1255255, 0.2165846, 1.0]], ['2, k, 9', [0.09515831, 0.4418227, 1.0]], ['2, k, 10', [0.01801045, 0.6440946, 1.0]], ['2, k, 11', [-0.02370676, 0.7178167, 1.0]], ['2, k, 12', [-0.1109709, -0.1148279, 1.0]], ['2, k, 13', [-0.1789951, -0.3488105, 1.0]], ['2, k, 14', [-0.2304203, -0.7207609, 1.0]], ['2, k, 15', [-0.208856, -0.7581698, 1.0]], ['2, k, 16', [0.03281957, -0.1304785, 1.0]], ['2, k, 17', [0.08317972, -0.3552923, 1.0]], ['2, k, 18', [0.1037187, -0.7308471, 1.0]], ['2, k, 19', [0.08161651, -0.7612914, 1.0]], ['2, k, 20', [-0.03899307, 0.2738581, 1.0]], ['2, k, 21', [-0.03621861, 0.8212005, 1.0]], ['2, k, 22', [-0.02952527, 0.7531887, 1.0]], ['2, k, 23', [-0.05033677, 0.7713697, 1.0]], ['2, k, 24', [-0.05476032, 0.6840901, 1.0]]]
[['2, k, 0', [-0.03968585, -0.121538, 1.0]], ['2, k, 1', [-0.03963947, 0.1049344, 1.0]], ['2, k, 2', [-0.03879474, 0.3293926, 1.0]], ['2, k, 3', [-0.03003124, 0.4578712, 1.0]], ['2, k, 4', [-0.1678222, 0.3060532, 1.0]], ['2, k, 5', [-0.1437429, 0.5141925, 1.0]], ['2, k, 6', [-0.05394986, 0.6872783, 1.0]], ['2, k, 7', [-0.03570033, 0.7525364, 1.0]], ['2, k, 8', [0.1255963, 0.2184011, 1.0]], ['2, k, 9', [0.09285808, 0.4378881, 1.0]], ['2, k, 10', [0.0262717, 0.6097868, 1.0]], ['2, k, 11', [-0.03766423, 0.7691275, 1.0]], ['2, k, 12', [-0.1107679, -0.1135596, 1.0]], ['2, k, 13', [-0.1790825, -0.3483239, 1.0]], ['2, k, 14', [-0.2291686, -0.7211349, 1.0]], ['2, k, 15', [-0.2096604, -0.7589911, 1.0]], ['2, k, 16', [0.03228602, -0.1255207, 1.0]], ['2, k, 17', [0.08263259, -0.3531001, 1.0]], ['2, k, 18', [0.1044338, -0.7315098, 1.0]], ['2, k, 19', [0.08161019, -0.7615802, 1.0]], ['2, k, 20', [-0.03906783, 0.2738857, 1.0]], ['2, k, 21', [-0.03852747, 0.8167132, 1.0]], ['2, k, 22', [-0.0011952, 0.7220507, 1.0]], ['2, k, 23', [-0.05917214, 0.8226817, 1.0]], ['2, k, 24', [-0.0670533, 0.7228184, 1.0]]]
[['2, k, 0', [-0.03946592, -0.1201252, 1.0]], ['2, k, 1', [-0.03976651, 0.1051039, 1.0]], ['2, k, 2', [-0.03980226, 0.3281363, 1.0]], ['2, k, 3', [-0.03110213, 0.4566063, 1.0]], ['2, k, 4', [-0.1669312, 0.3042069, 1.0]], ['2, k, 5', [-0.1462121, 0.495735, 1.0]], ['2, k, 6', [-0.05864026, 0.6667252, 1.0]], ['2, k, 7', [-0.03690698, 0.7345917, 1.0]], ['2, k, 8', [0.1259969, 0.2192694, 1.0]], ['2, k, 9', [0.09380764, 0.4337424, 1.0]], ['2, k, 10', [0.006342208, 0.6547722, 1.0]], ['2, k, 11', [-0.03799542, 0.7491163, 1.0]], ['2, k, 12', [-0.1103716, -0.1128685, 1.0]], ['2, k, 13', [-0.1790836, -0.3479836, 1.0]], ['2, k, 14', [-0.2291016, -0.7211342, 1.0]], ['2, k, 15', [-0.2094969, -0.759276, 1.0]], ['2, k, 16', [0.03218637, -0.1232992, 1.0]], ['2, k, 17', [0.08243877, -0.3519588, 1.0]], ['2, k, 18', [0.1045352, -0.7314345, 1.0]], ['2, k, 19', [0.08304021, -0.7621952, 1.0]], ['2, k, 20', [-0.0396667, 0.2733164, 1.0]], ['2, k, 21', [-0.03697341, 0.7999346, 1.0]], ['2, k, 22', [-0.02960426, 0.7300377, 1.0]], ['2, k, 23', [-0.0599212, 0.8115709, 1.0]], ['2, k, 24', [-0.07064702, 0.7066597, 1.0]]]
[['2, k, 0', [-0.0386631, -0.1214218, 1.0]], ['2, k, 1', [-0.03959485, 0.10491, 1.0]], ['2, k, 2', [-0.03979787, 0.3280739, 1.0]], ['2, k, 3', [-0.03110563, 0.4565477, 1.0]], ['2, k, 4', [-0.1702423, 0.2929932, 1.0]], ['2, k, 5', [-0.143939, 0.4897919, 1.0]], ['2, k, 6', [-0.05415386, 0.6661701, 1.0]], ['2, k, 7', [-0.03654494, 0.7366307, 1.0]], ['2, k, 8', [0.1261058, 0.2191033, 1.0]], ['2, k, 9', [0.08436429, 0.3995959, 1.0]], ['2, k, 10', [0.01623514, 0.5874286, 1.0]], ['2, k, 11', [-0.03765177, 0.7442349, 1.0]], ['2, k, 12', [-0.1092281, -0.1150042, 1.0]], ['2, k, 13', [-0.1800634, -0.3524751, 1.0]], ['2, k, 14', [-0.2274585, -0.7215011, 1.0]], ['2, k, 15', [-0.2091792, -0.7594553, 1.0]], ['2, k, 16', [0.03308217, -0.1245982, 1.0]], ['2, k, 17', [0.08257368, -0.352448, 1.0]], ['2, k, 18', [0.1041863, -0.7320247, 1.0]], ['2, k, 19', [0.0824545, -0.762421, 1.0]], ['2, k, 20', [-0.03964368, 0.2732263, 1.0]], ['2, k, 21', [-0.04883913, 0.7999521, 1.0]], ['2, k, 22', [0.001497161, 0.7189016, 1.0]], ['2, k, 23', [-0.06261397, 0.7967725, 1.0]], ['2, k, 24', [-0.06880827, 0.7041163, 1.0]]]
[['2, k, 0', [-0.03850135, -0.1212332, 1.0]], ['2, k, 1', [-0.03961746, 0.1048919, 1.0]], ['2, k, 2', [-0.04045316, 0.3270788, 1.0]], ['2, k, 3', [-0.03180252, 0.4555453, 1.0]], ['2, k, 4', [-0.1698194, 0.2902864, 1.0]], ['2, k, 5', [-0.1328257, 0.4788742, 1.0]], ['2, k, 6', [-0.06642191, 0.6784766, 1.0]], ['2, k, 7', [-0.04006242, 0.724974, 1.0]], ['2, k, 8', [0.1260669, 0.219194, 1.0]], ['2, k, 9', [0.09122309, 0.4166692, 1.0]], ['2, k, 10', [0.001974712, 0.6252053, 1.0]], ['2, k, 11', [-0.03857197, 0.7159263, 1.0]], ['2, k, 12', [-0.1090117, -0.1148272, 1.0]], ['2, k, 13', [-0.1801079, -0.3520193, 1.0]], ['2, k, 14', [-0.2301259, -0.7201228, 1.0]], ['2, k, 15', [-0.2095877, -0.7572554, 1.0]], ['2, k, 16', [0.03319972, -0.1243989, 1.0]], ['2, k, 17', [0.0824007, -0.352561, 1.0]], ['2, k, 18', [0.1039816, -0.7321066, 1.0]], ['2, k, 19', [0.08186235, -0.7629551, 1.0]], ['2, k, 20', [-0.04008232, 0.2725887, 1.0]], ['2, k, 21', [-0.0565052, 0.7885132, 1.0]], ['2, k, 22', [-0.00332778, 0.7193267, 1.0]], ['2, k, 23', [-0.06328432, 0.7760831, 1.0]], ['2, k, 24', [-0.07338912, 0.6701481, 1.0]]]
[['2, k, 0', [-0.03738936, -0.1241487, 1.0]], ['2, k, 1', [-0.03934335, 0.1043515, 1.0]], ['2, k, 2', [-0.04044207, 0.3270781, 1.0]], ['2, k, 3', [-0.0317963, 0.4555456, 1.0]], ['2, k, 4', [-0.1698659, 0.2889902, 1.0]], ['2, k, 5', [-0.1367135, 0.4701679, 1.0]], ['2, k, 6', [-0.03692504, 0.6531795, 1.0]], ['2, k, 7', [-0.03803758, 0.7050529, 1.0]], ['2, k, 8', [0.1260759, 0.2191578, 1.0]], ['2, k, 9', [0.09082167, 0.4153158, 1.0]], ['2, k, 10', [0.01167503, 0.5840597, 1.0]], ['2, k, 11', [-0.04020561, 0.7008003, 1.0]], ['2, k, 12', [-0.1078182, -0.118339, 1.0]], ['2, k, 13', [-0.1805325, -0.353859, 1.0]], ['2, k, 14', [-0.2368486, -0.7214608, 1.0]], ['2, k, 15', [-0.2177783, -0.7584237, 1.0]], ['2, k, 16', [0.03425904, -0.1269837, 1.0]], ['2, k, 17', [0.08248932, -0.3536979, 1.0]], ['2, k, 18', [0.1046954, -0.7313654, 1.0]], ['2, k, 19', [0.08276169, -0.7627143, 1.0]], ['2, k, 20', [-0.04005319, 0.272529, 1.0]], ['2, k, 21', [-0.0502629, 0.7585257, 1.0]], ['2, k, 22', [-0.0006634755, 0.6936222, 1.0]], ['2, k, 23', [-0.06089013, 0.7572544, 1.0]], ['2, k, 24', [-0.07328915, 0.6555503, 1.0]]]
[['2, k, 0', [-0.0384708, -0.1303512, 1.0]], ['2, k, 1', [-0.03864219, 0.1050011, 1.0]], ['2, k, 2', [-0.03464638, 0.3406567, 1.0]], ['2, k, 3', [-0.03181591, 0.4683049, 1.0]], ['2, k, 4', [-0.1689698, 0.2945045, 1.0]], ['2, k, 5', [-0.1475222, 0.4299431, 1.0]], ['2, k, 6', [-0.06652045, 0.6324147, 1.0]], ['2, k, 7', [-0.03688718, 0.6623389, 1.0]], ['2, k, 8', [0.1259927, 0.2192884, 1.0]], ['2, k, 9', [0.09764763, 0.385779, 1.0]], ['2, k, 10', [0.007544004, 0.5772009, 1.0]], ['2, k, 11', [-0.03931151, 0.6748231, 1.0]], ['2, k, 12', [-0.1100427, -0.1238814, 1.0]], ['2, k, 13', [-0.1814704, -0.3568867, 1.0]], ['2, k, 14', [-0.2358453, -0.7215776, 1.0]], ['2, k, 15', [-0.2160807, -0.7583758, 1.0]], ['2, k, 16', [0.03434147, -0.133945, 1.0]], ['2, k, 17', [0.08322909, -0.3586058, 1.0]], ['2, k, 18', [0.1046389, -0.731391, 1.0]], ['2, k, 19', [0.08273763, -0.7627139, 1.0]], ['2, k, 20', [-0.03615997, 0.2810279, 1.0]], ['2, k, 21', [-0.03465659, 0.7201028, 1.0]], ['2, k, 22', [0.001884497, 0.644976, 1.0]], ['2, k, 23', [-0.0652109, 0.7252252, 1.0]], ['2, k, 24', [-0.07254475, 0.6338777, 1.0]]]
[['2, k, 0', [-0.03790925, -0.1360036, 1.0]], ['2, k, 1', [-0.03908519, 0.106064, 1.0]], ['2, k, 2', [-0.03967032, 0.3510708, 1.0]], ['2, k, 3', [-0.0353389, 0.4778553, 1.0]], ['2, k, 4', [-0.1712626, 0.280219, 1.0]], ['2, k, 5', [-0.1471333, 0.4247154, 1.0]], ['2, k, 6', [-0.05965503, 0.6057132, 1.0]], ['2, k, 7', [-0.03708837, 0.6408378, 1.0]], ['2, k, 8', [0.1260042, 0.2192108, 1.0]], ['2, k, 9', [0.08790356, 0.3912246, 1.0]], ['2, k, 10', [-0.01808786, 0.5660308, 1.0]], ['2, k, 11', [-0.04122856, 0.6471356, 1.0]], ['2, k, 12', [-0.1107447, -0.1278288, 1.0]], ['2, k, 13', [-0.18178, -0.3581286, 1.0]], ['2, k, 14', [-0.2346085, -0.7218158, 1.0]], ['2, k, 15', [-0.2115813, -0.7564675, 1.0]], ['2, k, 16', [0.03664568, -0.1418146, 1.0]], ['2, k, 17', [0.08415801, -0.3637019, 1.0]], ['2, k, 18', [0.1053698, -0.7330642, 1.0]], ['2, k, 19', [0.08273389, -0.7627132, 1.0]], ['2, k, 20', [-0.03954217, 0.2892644, 1.0]], ['2, k, 21', [-0.0402787, 0.6956809, 1.0]], ['2, k, 22', [0.002088386, 0.6190383, 1.0]], ['2, k, 23', [-0.06234698, 0.6987902, 1.0]], ['2, k, 24', [-0.07602574, 0.6037545, 1.0]]]
[['2, k, 0', [-0.03655235, -0.1409889, 1.0]], ['2, k, 1', [-0.03870174, 0.1096986, 1.0]], ['2, k, 2', [-0.04099554, 0.3704801, 1.0]], ['2, k, 3', [-0.03809277, 0.4967207, 1.0]], ['2, k, 4', [-0.173994, 0.2743798, 1.0]], ['2, k, 5', [-0.1515545, 0.3922068, 1.0]], ['2, k, 6', [-0.06868455, 0.571534, 1.0]], ['2, k, 7', [-0.03786973, 0.598802, 1.0]], ['2, k, 8', [0.1259753, 0.2192896, 1.0]], ['2, k, 9', [0.09015777, 0.3820653, 1.0]], ['2, k, 10', [-0.008577858, 0.5618244, 1.0]], ['2, k, 11', [-0.04070857, 0.6115764, 1.0]], ['2, k, 12', [-0.1105137, -0.1340367, 1.0]], ['2, k, 13', [-0.1826076, -0.3612468, 1.0]], ['2, k, 14', [-0.2350156, -0.7217132, 1.0]], ['2, k, 15', [-0.2154997, -0.7608587, 1.0]], ['2, k, 16', [0.03866218, -0.1452961, 1.0]], ['2, k, 17', [0.08418684, -0.3652762, 1.0]], ['2, k, 18', [0.1051366, -0.7329783, 1.0]], ['2, k, 19', [0.08210665, -0.7633011, 1.0]], ['2, k, 20', [-0.0402694, 0.3050653, 1.0]], ['2, k, 21', [-0.03490161, 0.6497614, 1.0]], ['2, k, 22', [-0.0005746344, 0.5853025, 1.0]], ['2, k, 23', [-0.06440123, 0.6610612, 1.0]], ['2, k, 24', [-0.07432417, 0.5728415, 1.0]]]
[['2, k, 0', [-0.03638513, -0.1496641, 1.0]], ['2, k, 1', [-0.03912907, 0.1079562, 1.0]], ['2, k, 2', [-0.04207241, 0.3677034, 1.0]], ['2, k, 3', [-0.03974221, 0.4935685, 1.0]], ['2, k, 4', [-0.169678, 0.2666849, 1.0]], ['2, k, 5', [-0.1488141, 0.3795427, 1.0]], ['2, k, 6', [-0.06447687, 0.5388994, 1.0]], ['2, k, 7', [-0.0376793, 0.5623236, 1.0]], ['2, k, 8', [0.1259152, 0.2193395, 1.0]], ['2, k, 9', [0.08905796, 0.3618528, 1.0]], ['2, k, 10', [0.004260759, 0.4928612, 1.0]], ['2, k, 11', [-0.04226078, 0.5703278, 1.0]], ['2, k, 12', [-0.1116633, -0.1442746, 1.0]], ['2, k, 13', [-0.1840041, -0.3654904, 1.0]], ['2, k, 14', [-0.233663, -0.7217938, 1.0]], ['2, k, 15', [-0.2130641, -0.7592321, 1.0]], ['2, k, 16', [0.03976592, -0.1517572, 1.0]], ['2, k, 17', [0.08459906, -0.3684106, 1.0]], ['2, k, 18', [0.1047318, -0.732984, 1.0]], ['2, k, 19', [0.08145641, -0.7635985, 1.0]], ['2, k, 20', [-0.04121187, 0.3030337, 1.0]], ['2, k, 21', [-0.03588773, 0.6081807, 1.0]], ['2, k, 22', [0.004304027, 0.5569677, 1.0]], ['2, k, 23', [-0.06468541, 0.616411, 1.0]], ['2, k, 24', [-0.07154547, 0.5268257, 1.0]]]
