[['2, k, 0', [-0.326227, -0.365823, 1.0]], ['2, k, 1', [-0.345657, -0.0867824, 1.0]], ['2, k, 2', [-0.362411, 0.186604, 1.0]], ['2, k, 3', [-0.382635, 0.274465, 1.0]], ['2, k, 4', [-0.51731, 0.0644765, 1.0]], ['2, k, 5', [-0.631513, -0.0381354, 1.0]], ['2, k, 6', [-0.527832, 0.13169, 1.0]], ['2, k, 7', [-0.488692, 0.193963, 1.0]], ['2, k, 8', [-0.218352, 0.126217, 1.0]], ['2, k, 9', [-0.109218, 0.0303111, 1.0]], ['2, k, 10', [-0.103508, -0.1233, 1.0]], ['2, k, 11', [-0.148788, -0.156034, 1.0]], ['2, k, 12', [-0.389773, -0.374824, 1.0]], ['2, k, 13', [-0.442924, -0.649158, 1.0]], ['2, k, 14', [-0.456708, -1.00782, 1.0]], ['2, k, 15', [-0.463135, -1.08887, 1.0]], ['2, k, 16', [-0.253738, -0.346809, 1.0]], ['2, k, 17', [-0.202467, -0.56855, 1.0]], ['2, k, 18', [-0.189714, -0.97539, 1.0]], ['2, k, 19', [-0.172756, -1.02224, 1.0]], ['2, k, 20', [-0.358685, 0.119136, 1.0]], ['2, k, 21', [-0.458791, 0.260538, 1.0]], ['2, k, 22', [-0.434031, 0.223412, 1.0]], ['2, k, 23', [-0.140863, -0.24178, 1.0]], ['2, k, 24', [-0.16582, -0.17648, 1.0]]]
[['2, k, 0', [-0.399767, -0.356352, 1.0]], ['2, k, 1', [-0.376522, -0.083801, 1.0]], ['2, k, 2', [-0.350596, 0.187931, 1.0]], ['2, k, 3', [-0.339594, 0.3197, 1.0]], ['2, k, 4', [-0.53556, 0.117225, 1.0]], ['2, k, 5', [-0.668295, -0.0148125, 1.0]], ['2, k, 6', [-0.596993, -0.21976, 1.0]], ['2, k, 7', [-0.582712, -0.26782, 1.0]], ['2, k, 8', [-0.199677, 0.0912113, 1.0]], ['2, k, 9', [-0.104135, -0.044095, 1.0]], ['2, k, 10', [-0.236802, -0.214389, 1.0]], ['2, k, 11', [-0.264093, -0.253751, 1.0]], ['2, k, 12', [-0.466659, -0.347323, 1.0]], ['2, k, 13', [-0.481717, -0.705252, 1.0]], ['2, k, 14', [-0.476418, -1.04054, 1.0]], ['2, k, 15', [-0.479952, -1.11094, 1.0]], ['2, k, 16', [-0.322134, -0.355861, 1.0]], ['2, k, 17', [-0.244492, -0.695379, 1.0]], ['2, k, 18', [-0.193168, -0.973728, 1.0]], ['2, k, 19', [-0.142267, -1.04268, 1.0]], ['2, k, 20', [-0.357287, 0.119821, 1.0]], ['2, k, 21', [-0.593049, -0.349858, 1.0]], ['2, k, 22', [-0.542505, -0.266808, 1.0]], ['2, k, 23', [-0.26645, -0.295084, 1.0]], ['2, k, 24', [-0.229629, -0.295414, 1.0]]]
[['2, k, 0', [-0.397678, -0.357463, 1.0]], ['2, k, 1', [-0.3762, -0.0827828, 1.0]], ['2, k, 2', [-0.351475, 0.191271, 1.0]], ['2, k, 3', [-0.339416, 0.321956, 1.0]], ['2, k, 4', [-0.535784, 0.118892, 1.0]], ['2, k, 5', [-0.66935, -0.0139438, 1.0]], ['2, k, 6', [-0.597936, -0.2193, 1.0]], ['2, k, 7', [-0.588378, -0.264024, 1.0]], ['2, k, 8', [-0.198718, 0.093785, 1.0]], ['2, k, 9', [-0.103821, -0.0436658, 1.0]], ['2, k, 10', [-0.234583, -0.215086, 1.0]], ['2, k, 11', [-0.25898, -0.255138, 1.0]], ['2, k, 12', [-0.464723, -0.348464, 1.0]], ['2, k, 13', [-0.479697, -0.707031, 1.0]], ['2, k, 14', [-0.475624, -1.0421, 1.0]], ['2, k, 15', [-0.479932, -1.11134, 1.0]], ['2, k, 16', [-0.319918, -0.356861, 1.0]], ['2, k, 17', [-0.238915, -0.705959, 1.0]], ['2, k, 18', [-0.180581, -1.02667, 1.0]], ['2, k, 19', [-0.129968, -1.06304, 1.0]], ['2, k, 20', [-0.357735, 0.122628, 1.0]], ['2, k, 21', [-0.580968, -0.302722, 1.0]], ['2, k, 22', [-0.555542, -0.219733, 1.0]], ['2, k, 23', [-0.258794, -0.297928, 1.0]], ['2, k, 24', [-0.224411, -0.29693, 1.0]]]
[['2, k, 0', [-0.394035, -0.359323, 1.0]], ['2, k, 1', [-0.375169, -0.0820336, 1.0]], ['2, k, 2', [-0.351234, 0.193362, 1.0]], ['2, k, 3', [-0.339, 0.323904, 1.0]], ['2, k, 4', [-0.535738, 0.119283, 1.0]], ['2, k, 5', [-0.669556, -0.0138003, 1.0]], ['2, k, 6', [-0.597803, -0.219059, 1.0]], ['2, k, 7', [-0.586948, -0.264259, 1.0]], ['2, k, 8', [-0.197431, 0.0957975, 1.0]], ['2, k, 9', [-0.103427, -0.0431255, 1.0]], ['2, k, 10', [-0.233746, -0.214703, 1.0]], ['2, k, 11', [-0.253988, -0.254594, 1.0]], ['2, k, 12', [-0.461161, -0.350802, 1.0]], ['2, k, 13', [-0.476512, -0.70726, 1.0]], ['2, k, 14', [-0.474555, -1.04245, 1.0]], ['2, k, 15', [-0.479744, -1.11172, 1.0]], ['2, k, 16', [-0.316237, -0.358156, 1.0]], ['2, k, 17', [-0.236226, -0.710596, 1.0]], ['2, k, 18', [-0.173003, -1.03284, 1.0]], ['2, k, 19', [-0.12636, -1.07033, 1.0]], ['2, k, 20', [-0.357308, 0.124427, 1.0]], ['2, k, 21', [-0.580006, -0.30222, 1.0]], ['2, k, 22', [-0.554032, -0.218935, 1.0]], ['2, k, 23', [-0.250223, -0.301949, 1.0]], ['2, k, 24', [-0.218732, -0.292907, 1.0]]]
[['2, k, 0', [-0.390091, -0.360951, 1.0]], ['2, k, 1', [-0.372824, -0.081526, 1.0]], ['2, k, 2', [-0.349234, 0.194682, 1.0]], ['2, k, 3', [-0.338383, 0.325215, 1.0]], ['2, k, 4', [-0.535083, 0.120095, 1.0]], ['2, k, 5', [-0.667118, -0.0155471, 1.0]], ['2, k, 6', [-0.595858, -0.220995, 1.0]], ['2, k, 7', [-0.582334, -0.26867, 1.0]], ['2, k, 8', [-0.195443, 0.0989655, 1.0]], ['2, k, 9', [-0.102239, -0.0421665, 1.0]], ['2, k, 10', [-0.226879, -0.216781, 1.0]], ['2, k, 11', [-0.249922, -0.254445, 1.0]], ['2, k, 12', [-0.45723, -0.353161, 1.0]], ['2, k, 13', [-0.47267, -0.710273, 1.0]], ['2, k, 14', [-0.464584, -1.03588, 1.0]], ['2, k, 15', [-0.479592, -1.11219, 1.0]], ['2, k, 16', [-0.312347, -0.35904, 1.0]], ['2, k, 17', [-0.234187, -0.711166, 1.0]], ['2, k, 18', [-0.183159, -1.01486, 1.0]], ['2, k, 19', [-0.126506, -1.06943, 1.0]], ['2, k, 20', [-0.355403, 0.12569, 1.0]], ['2, k, 21', [-0.584223, -0.306233, 1.0]], ['2, k, 22', [-0.55197, -0.222824, 1.0]], ['2, k, 23', [-0.249332, -0.294747, 1.0]], ['2, k, 24', [-0.213807, -0.294006, 1.0]]]
[['2, k, 0', [-0.385717, -0.361918, 1.0]], ['2, k, 1', [-0.370082, -0.0806388, 1.0]], ['2, k, 2', [-0.34725, 0.196601, 1.0]], ['2, k, 3', [-0.337539, 0.326866, 1.0]], ['2, k, 4', [-0.534335, 0.120928, 1.0]], ['2, k, 5', [-0.663099, -0.0194332, 1.0]], ['2, k, 6', [-0.576433, -0.218178, 1.0]], ['2, k, 7', [-0.567664, -0.260732, 1.0]], ['2, k, 8', [-0.193221, 0.101104, 1.0]], ['2, k, 9', [-0.0987967, -0.0397445, 1.0]], ['2, k, 10', [-0.214284, -0.219576, 1.0]], ['2, k, 11', [-0.240525, -0.251413, 1.0]], ['2, k, 12', [-0.453182, -0.354459, 1.0]], ['2, k, 13', [-0.468898, -0.711424, 1.0]], ['2, k, 14', [-0.465065, -1.0377, 1.0]], ['2, k, 15', [-0.478678, -1.112, 1.0]], ['2, k, 16', [-0.30773, -0.359555, 1.0]], ['2, k, 17', [-0.232133, -0.70106, 1.0]], ['2, k, 18', [-0.183242, -1.01475, 1.0]], ['2, k, 19', [-0.126848, -1.07049, 1.0]], ['2, k, 20', [-0.353401, 0.127406, 1.0]], ['2, k, 21', [-0.565283, -0.298232, 1.0]], ['2, k, 22', [-0.530413, -0.22631, 1.0]], ['2, k, 23', [-0.243339, -0.290011, 1.0]], ['2, k, 24', [-0.207792, -0.285542, 1.0]]]
[['2, k, 0', [-0.380464, -0.363152, 1.0]], ['2, k, 1', [-0.367489, -0.0803034, 1.0]], ['2, k, 2', [-0.346391, 0.19762, 1.0]], ['2, k, 3', [-0.336329, 0.327702, 1.0]], ['2, k, 4', [-0.532918, 0.120703, 1.0]], ['2, k, 5', [-0.662576, -0.0195875, 1.0]], ['2, k, 6', [-0.578589, -0.219719, 1.0]], ['2, k, 7', [-0.563285, -0.265379, 1.0]], ['2, k, 8', [-0.191386, 0.102365, 1.0]], ['2, k, 9', [-0.0970647, -0.0396467, 1.0]], ['2, k, 10', [-0.20736, -0.221866, 1.0]], ['2, k, 11', [-0.232114, -0.254714, 1.0]], ['2, k, 12', [-0.447919, -0.356234, 1.0]], ['2, k, 13', [-0.465406, -0.707499, 1.0]], ['2, k, 14', [-0.466004, -1.04108, 1.0]], ['2, k, 15', [-0.478095, -1.11219, 1.0]], ['2, k, 16', [-0.30259, -0.360188, 1.0]], ['2, k, 17', [-0.229343, -0.695997, 1.0]], ['2, k, 18', [-0.181964, -0.994155, 1.0]], ['2, k, 19', [-0.131542, -1.063, 1.0]], ['2, k, 20', [-0.352171, 0.12834, 1.0]], ['2, k, 21', [-0.567351, -0.303299, 1.0]], ['2, k, 22', [-0.533352, -0.224713, 1.0]], ['2, k, 23', [-0.231341, -0.293607, 1.0]], ['2, k, 24', [-0.200383, -0.290234, 1.0]]]
[['2, k, 0', [-0.374206, -0.364076, 1.0]], ['2, k, 1', [-0.363955, -0.0798033, 1.0]], ['2, k, 2', [-0.344338, 0.19926, 1.0]], ['2, k, 3', [-0.333932, 0.329265, 1.0]], ['2, k, 4', [-0.530554, 0.120834, 1.0]], ['2, k, 5', [-0.661186, -0.0201678, 1.0]], ['2, k, 6', [-0.588914, -0.223734, 1.0]], ['2, k, 7', [-0.576527, -0.271435, 1.0]], ['2, k, 8', [-0.188458, 0.103712, 1.0]], ['2, k, 9', [-0.0956018, -0.0394615, 1.0]], ['2, k, 10', [-0.197741, -0.224374, 1.0]], ['2, k, 11', [-0.225728, -0.257913, 1.0]], ['2, k, 12', [-0.441494, -0.357924, 1.0]], ['2, k, 13', [-0.462134, -0.707004, 1.0]], ['2, k, 14', [-0.459384, -1.03433, 1.0]], ['2, k, 15', [-0.477613, -1.11195, 1.0]], ['2, k, 16', [-0.296625, -0.360367, 1.0]], ['2, k, 17', [-0.225822, -0.693105, 1.0]], ['2, k, 18', [-0.173943, -1.00838, 1.0]], ['2, k, 19', [-0.129027, -1.06779, 1.0]], ['2, k, 20', [-0.349721, 0.129786, 1.0]], ['2, k, 21', [-0.594075, -0.315345, 1.0]], ['2, k, 22', [-0.553068, -0.233845, 1.0]], ['2, k, 23', [-0.227811, -0.325808, 1.0]], ['2, k, 24', [-0.193564, -0.28471, 1.0]]]
[['2, k, 0', [-0.36728, -0.365221, 1.0]], ['2, k, 1', [-0.357205, -0.0796909, 1.0]], ['2, k, 2', [-0.339258, 0.200105, 1.0]], ['2, k, 3', [-0.331473, 0.330217, 1.0]], ['2, k, 4', [-0.527591, 0.121357, 1.0]], ['2, k, 5', [-0.656378, -0.0220271, 1.0]], ['2, k, 6', [-0.587461, -0.226477, 1.0]], ['2, k, 7', [-0.56547, -0.271271, 1.0]], ['2, k, 8', [-0.184456, 0.104769, 1.0]], ['2, k, 9', [-0.0829276, -0.0394306, 1.0]], ['2, k, 10', [-0.173951, -0.218809, 1.0]], ['2, k, 11', [-0.221296, -0.275617, 1.0]], ['2, k, 12', [-0.434675, -0.359498, 1.0]], ['2, k, 13', [-0.457339, -0.707123, 1.0]], ['2, k, 14', [-0.464092, -1.04308, 1.0]], ['2, k, 15', [-0.47686, -1.11169, 1.0]], ['2, k, 16', [-0.289796, -0.36099, 1.0]], ['2, k, 17', [-0.222524, -0.692787, 1.0]], ['2, k, 18', [-0.167008, -1.02433, 1.0]], ['2, k, 19', [-0.126098, -1.07681, 1.0]], ['2, k, 20', [-0.344262, 0.130659, 1.0]], ['2, k, 21', [-0.583256, -0.314895, 1.0]], ['2, k, 22', [-0.548524, -0.243212, 1.0]], ['2, k, 23', [-0.257373, -0.334184, 1.0]], ['2, k, 24', [-0.183236, -0.298408, 1.0]]]
[['2, k, 0', [-0.359663, -0.365921, 1.0]], ['2, k, 1', [-0.352169, -0.0792503, 1.0]], ['2, k, 2', [-0.33633, 0.201381, 1.0]], ['2, k, 3', [-0.328957, 0.331294, 1.0]], ['2, k, 4', [-0.523472, 0.1205, 1.0]], ['2, k, 5', [-0.651094, -0.0233553, 1.0]], ['2, k, 6', [-0.581834, -0.228146, 1.0]], ['2, k, 7', [-0.556364, -0.270344, 1.0]], ['2, k, 8', [-0.18189, 0.105666, 1.0]], ['2, k, 9', [-0.0803769, -0.0380937, 1.0]], ['2, k, 10', [-0.172279, -0.217661, 1.0]], ['2, k, 11', [-0.212801, -0.27309, 1.0]], ['2, k, 12', [-0.427614, -0.360686, 1.0]], ['2, k, 13', [-0.453078, -0.706846, 1.0]], ['2, k, 14', [-0.465583, -1.04431, 1.0]], ['2, k, 15', [-0.476713, -1.11081, 1.0]], ['2, k, 16', [-0.281774, -0.361092, 1.0]], ['2, k, 17', [-0.218058, -0.689973, 1.0]], ['2, k, 18', [-0.165417, -1.02481, 1.0]], ['2, k, 19', [-0.126207, -1.0766, 1.0]], ['2, k, 20', [-0.340855, 0.131801, 1.0]], ['2, k, 21', [-0.574362, -0.320416, 1.0]], ['2, k, 22', [-0.538361, -0.235069, 1.0]], ['2, k, 23', [-0.244493, -0.334331, 1.0]], ['2, k, 24', [-0.173812, -0.286477, 1.0]]]
[['2, k, 0', [-0.351119, -0.36653, 1.0]], ['2, k, 1', [-0.344645, -0.0793468, 1.0]], ['2, k, 2', [-0.331573, 0.201523, 1.0]], ['2, k, 3', [-0.326138, 0.331462, 1.0]], ['2, k, 4', [-0.517435, 0.11821, 1.0]], ['2, k, 5', [-0.641373, -0.0303866, 1.0]], ['2, k, 6', [-0.567262, -0.234749, 1.0]], ['2, k, 7', [-0.544328, -0.281466, 1.0]], ['2, k, 8', [-0.177656, 0.106673, 1.0]], ['2, k, 9', [-0.0720989, -0.0345195, 1.0]], ['2, k, 10', [-0.155472, -0.219617, 1.0]], ['2, k, 11', [-0.196058, -0.279866, 1.0]], ['2, k, 12', [-0.419397, -0.361719, 1.0]], ['2, k, 13', [-0.447531, -0.706854, 1.0]], ['2, k, 14', [-0.468832, -1.04957, 1.0]], ['2, k, 15', [-0.476574, -1.11072, 1.0]], ['2, k, 16', [-0.273125, -0.361223, 1.0]], ['2, k, 17', [-0.212514, -0.689675, 1.0]], ['2, k, 18', [-0.165052, -1.02472, 1.0]], ['2, k, 19', [-0.126248, -1.07656, 1.0]], ['2, k, 20', [-0.335497, 0.132007, 1.0]], ['2, k, 21', [-0.558866, -0.32306, 1.0]], ['2, k, 22', [-0.521591, -0.236634, 1.0]], ['2, k, 23', [-0.220203, -0.339118, 1.0]], ['2, k, 24', [-0.163123, -0.302576, 1.0]]]
[['2, k, 0', [-0.34246, -0.368192, 1.0]], ['2, k, 1', [-0.338761, -0.0798371, 1.0]], ['2, k, 2', [-0.328129, 0.201732, 1.0]], ['2, k, 3', [-0.323339, 0.33189, 1.0]], ['2, k, 4', [-0.510582, 0.115711, 1.0]], ['2, k, 5', [-0.634927, -0.0326602, 1.0]], ['2, k, 6', [-0.540435, -0.227265, 1.0]], ['2, k, 7', [-0.519933, -0.262931, 1.0]], ['2, k, 8', [-0.173851, 0.107202, 1.0]], ['2, k, 9', [-0.0649588, -0.0317787, 1.0]], ['2, k, 10', [-0.154182, -0.215105, 1.0]], ['2, k, 11', [-0.187808, -0.272181, 1.0]], ['2, k, 12', [-0.411226, -0.364048, 1.0]], ['2, k, 13', [-0.442357, -0.709188, 1.0]], ['2, k, 14', [-0.465647, -1.04629, 1.0]], ['2, k, 15', [-0.476156, -1.11112, 1.0]], ['2, k, 16', [-0.264151, -0.362139, 1.0]], ['2, k, 17', [-0.209705, -0.68784, 1.0]], ['2, k, 18', [-0.162053, -1.02283, 1.0]], ['2, k, 19', [-0.127124, -1.07496, 1.0]], ['2, k, 20', [-0.331497, 0.132116, 1.0]], ['2, k, 21', [-0.532887, -0.309427, 1.0]], ['2, k, 22', [-0.494745, -0.220641, 1.0]], ['2, k, 23', [-0.212916, -0.33407, 1.0]], ['2, k, 24', [-0.152395, -0.288067, 1.0]]]
[['2, k, 0', [-0.332296, -0.368174, 1.0]], ['2, k, 1', [-0.330186, -0.0791649, 1.0]], ['2, k, 2', [-0.3223, 0.203071, 1.0]], ['2, k, 3', [-0.319902, 0.332905, 1.0]], ['2, k, 4', [-0.503241, 0.115986, 1.0]], ['2, k, 5', [-0.625509, -0.0367601, 1.0]], ['2, k, 6', [-0.540796, -0.235125, 1.0]], ['2, k, 7', [-0.509906, -0.272514, 1.0]], ['2, k, 8', [-0.168273, 0.10819, 1.0]], ['2, k, 9', [-0.0461159, -0.0205479, 1.0]], ['2, k, 10', [-0.127415, -0.208972, 1.0]], ['2, k, 11', [-0.167266, -0.264396, 1.0]], ['2, k, 12', [-0.401456, -0.364628, 1.0]], ['2, k, 13', [-0.437842, -0.7094, 1.0]], ['2, k, 14', [-0.466415, -1.04726, 1.0]], ['2, k, 15', [-0.47597, -1.11099, 1.0]], ['2, k, 16', [-0.253855, -0.361483, 1.0]], ['2, k, 17', [-0.203455, -0.683584, 1.0]], ['2, k, 18', [-0.160331, -1.02525, 1.0]], ['2, k, 19', [-0.125508, -1.07339, 1.0]], ['2, k, 20', [-0.324938, 0.133339, 1.0]], ['2, k, 21', [-0.519675, -0.309361, 1.0]], ['2, k, 22', [-0.488191, -0.232643, 1.0]], ['2, k, 23', [-0.175993, -0.328694, 1.0]], ['2, k, 24', [-0.141382, -0.286334, 1.0]]]
[['2, k, 0', [-0.324962, -0.368947, 1.0]], ['2, k, 1', [-0.323212, -0.0792327, 1.0]], ['2, k, 2', [-0.316488, 0.203713, 1.0]], ['2, k, 3', [-0.316782, 0.333206, 1.0]], ['2, k, 4', [-0.497477, 0.113444, 1.0]], ['2, k, 5', [-0.616756, -0.0416598, 1.0]], ['2, k, 6', [-0.536583, -0.240863, 1.0]], ['2, k, 7', [-0.500072, -0.277059, 1.0]], ['2, k, 8', [-0.163478, 0.109317, 1.0]], ['2, k, 9', [-0.0428496, -0.0203158, 1.0]], ['2, k, 10', [-0.125073, -0.204371, 1.0]], ['2, k, 11', [-0.163796, -0.258579, 1.0]], ['2, k, 12', [-0.393996, -0.366101, 1.0]], ['2, k, 13', [-0.430601, -0.713009, 1.0]], ['2, k, 14', [-0.466903, -1.04888, 1.0]], ['2, k, 15', [-0.475742, -1.11068, 1.0]], ['2, k, 16', [-0.246816, -0.361553, 1.0]], ['2, k, 17', [-0.19515, -0.682823, 1.0]], ['2, k, 18', [-0.16743, -0.940451, 1.0]], ['2, k, 19', [-0.140524, -1.01936, 1.0]], ['2, k, 20', [-0.318754, 0.133837, 1.0]], ['2, k, 21', [-0.508382, -0.309783, 1.0]], ['2, k, 22', [-0.480646, -0.242218, 1.0]], ['2, k, 23', [-0.186577, -0.321204, 1.0]], ['2, k, 24', [-0.129901, -0.287839, 1.0]]]
[['2, k, 0', [-0.316049, -0.370294, 1.0]], ['2, k, 1', [-0.316587, -0.0795398, 1.0]], ['2, k, 2', [-0.312281, 0.204165, 1.0]], ['2, k, 3', [-0.311437, 0.333471, 1.0]], ['2, k, 4', [-0.491789, 0.111041, 1.0]], ['2, k, 5', [-0.609915, -0.0463091, 1.0]], ['2, k, 6', [-0.533596, -0.245242, 1.0]], ['2, k, 7', [-0.490672, -0.280002, 1.0]], ['2, k, 8', [-0.163482, 0.109347, 1.0]], ['2, k, 9', [-0.0278967, -0.0161945, 1.0]], ['2, k, 10', [-0.120185, -0.195405, 1.0]], ['2, k, 11', [-0.154887, -0.242737, 1.0]], ['2, k, 12', [-0.385302, -0.368333, 1.0]], ['2, k, 13', [-0.425432, -0.710704, 1.0]], ['2, k, 14', [-0.461361, -1.03703, 1.0]], ['2, k, 15', [-0.473889, -1.10724, 1.0]], ['2, k, 16', [-0.237896, -0.361961, 1.0]], ['2, k, 17', [-0.189666, -0.682966, 1.0]], ['2, k, 18', [-0.161875, -1.02152, 1.0]], ['2, k, 19', [-0.125924, -1.06921, 1.0]], ['2, k, 20', [-0.313984, 0.134138, 1.0]], ['2, k, 21', [-0.519625, -0.338999, 1.0]], ['2, k, 22', [-0.472769, -0.251832, 1.0]], ['2, k, 23', [-0.174436, -0.308041, 1.0]], ['2, k, 24', [-0.119683, -0.285485, 1.0]]]
[['2, k, 0', [-0.307423, -0.370896, 1.0]], ['2, k, 1', [-0.310671, -0.0797716, 1.0]], ['2, k, 2', [-0.308784, 0.204267, 1.0]], ['2, k, 3', [-0.307224, 0.333363, 1.0]], ['2, k, 4', [-0.485816, 0.11033, 1.0]], ['2, k, 5', [-0.601849, -0.0508323, 1.0]], ['2, k, 6', [-0.523016, -0.247188, 1.0]], ['2, k, 7', [-0.480975, -0.285866, 1.0]], ['2, k, 8', [-0.158191, 0.109985, 1.0]], ['2, k, 9', [-0.0208293, -0.0158667, 1.0]], ['2, k, 10', [-0.113671, -0.193957, 1.0]], ['2, k, 11', [-0.144325, -0.241325, 1.0]], ['2, k, 12', [-0.376529, -0.369609, 1.0]], ['2, k, 13', [-0.419559, -0.713611, 1.0]], ['2, k, 14', [-0.459386, -1.03622, 1.0]], ['2, k, 15', [-0.473307, -1.10749, 1.0]], ['2, k, 16', [-0.229629, -0.361861, 1.0]], ['2, k, 17', [-0.180032, -0.679327, 1.0]], ['2, k, 18', [-0.156517, -1.01452, 1.0]], ['2, k, 19', [-0.125037, -1.06692, 1.0]], ['2, k, 20', [-0.309942, 0.134177, 1.0]], ['2, k, 21', [-0.488746, -0.371883, 1.0]], ['2, k, 22', [-0.470109, -0.284808, 1.0]], ['2, k, 23', [-0.162436, -0.308498, 1.0]], ['2, k, 24', [-0.108714, -0.286069, 1.0]]]
[['2, k, 0', [-0.296843, -0.371722, 1.0]], ['2, k, 1', [-0.299736, -0.0805176, 1.0]], ['2, k, 2', [-0.298559, 0.203708, 1.0]], ['2, k, 3', [-0.303136, 0.33279, 1.0]], ['2, k, 4', [-0.47718, 0.107592, 1.0]], ['2, k, 5', [-0.569172, -0.0841091, 1.0]], ['2, k, 6', [-0.478712, -0.28123, 1.0]], ['2, k, 7', [-0.449368, -0.347058, 1.0]], ['2, k, 8', [-0.152301, 0.110556, 1.0]], ['2, k, 9', [-0.0116247, -0.0118576, 1.0]], ['2, k, 10', [-0.106623, -0.18989, 1.0]], ['2, k, 11', [-0.135901, -0.238089, 1.0]], ['2, k, 12', [-0.366317, -0.371067, 1.0]], ['2, k, 13', [-0.413867, -0.715212, 1.0]], ['2, k, 14', [-0.45853, -1.03551, 1.0]], ['2, k, 15', [-0.469197, -1.10581, 1.0]], ['2, k, 16', [-0.219005, -0.361994, 1.0]], ['2, k, 17', [-0.176492, -0.677094, 1.0]], ['2, k, 18', [-0.161243, -1.01124, 1.0]], ['2, k, 19', [-0.123663, -1.06647, 1.0]], ['2, k, 20', [-0.299381, 0.133585, 1.0]], ['2, k, 21', [-0.457334, -0.432873, 1.0]], ['2, k, 22', [-0.438954, -0.345584, 1.0]], ['2, k, 23', [-0.149252, -0.307788, 1.0]], ['2, k, 24', [-0.098347, -0.283057, 1.0]]]
[['2, k, 0', [-0.289299, -0.371914, 1.0]], ['2, k, 1', [-0.294348, -0.0804347, 1.0]], ['2, k, 2', [-0.295262, 0.204037, 1.0]], ['2, k, 3', [-0.298477, 0.332748, 1.0]], ['2, k, 4', [-0.470198, 0.107191, 1.0]], ['2, k, 5', [-0.565018, -0.0838309, 1.0]], ['2, k, 6', [-0.476799, -0.281948, 1.0]], ['2, k, 7', [-0.475561, -0.307425, 1.0]], ['2, k, 8', [-0.146776, 0.11197, 1.0]], ['2, k, 9', [-0.00527778, -0.00901477, 1.0]], ['2, k, 10', [-0.0972943, -0.18631, 1.0]], ['2, k, 11', [-0.127158, -0.232657, 1.0]], ['2, k, 12', [-0.358451, -0.371627, 1.0]], ['2, k, 13', [-0.407197, -0.713987, 1.0]], ['2, k, 14', [-0.455565, -1.03599, 1.0]], ['2, k, 15', [-0.468925, -1.10655, 1.0]], ['2, k, 16', [-0.212, -0.361829, 1.0]], ['2, k, 17', [-0.170682, -0.677702, 1.0]], ['2, k, 18', [-0.147876, -0.983216, 1.0]], ['2, k, 19', [-0.123891, -1.06275, 1.0]], ['2, k, 20', [-0.295588, 0.133859, 1.0]], ['2, k, 21', [-0.49416, -0.349558, 1.0]], ['2, k, 22', [-0.464783, -0.3062, 1.0]], ['2, k, 23', [-0.137616, -0.302678, 1.0]], ['2, k, 24', [-0.0921728, -0.280057, 1.0]]]
[['2, k, 0', [-0.283913, -0.372673, 1.0]], ['2, k, 1', [-0.289141, -0.0805587, 1.0]], ['2, k, 2', [-0.290745, 0.204603, 1.0]], ['2, k, 3', [-0.293368, 0.334249, 1.0]], ['2, k, 4', [-0.464055, 0.107113, 1.0]], ['2, k, 5', [-0.559861, -0.0840318, 1.0]], ['2, k, 6', [-0.473598, -0.282893, 1.0]], ['2, k, 7', [-0.448089, -0.270351, 1.0]], ['2, k, 8', [-0.143464, 0.112476, 1.0]], ['2, k, 9', [-0.0011108, -0.00835669, 1.0]], ['2, k, 10', [-0.0898903, -0.186634, 1.0]], ['2, k, 11', [-0.11929, -0.234358, 1.0]], ['2, k, 12', [-0.353068, -0.372582, 1.0]], ['2, k, 13', [-0.401387, -0.716852, 1.0]], ['2, k, 14', [-0.454907, -1.03592, 1.0]], ['2, k, 15', [-0.468887, -1.10681, 1.0]], ['2, k, 16', [-0.206755, -0.362367, 1.0]], ['2, k, 17', [-0.165579, -0.678219, 1.0]], ['2, k, 18', [-0.153862, -0.958399, 1.0]], ['2, k, 19', [-0.130008, -1.03766, 1.0]], ['2, k, 20', [-0.290829, 0.13425, 1.0]], ['2, k, 21', [-0.466785, -0.312623, 1.0]], ['2, k, 22', [-0.437529, -0.269439, 1.0]], ['2, k, 23', [-0.138554, -0.301043, 1.0]], ['2, k, 24', [-0.0846704, -0.279022, 1.0]]]
