[['2, k, 0', [0.008727935, -0.2838817, 1.0]], ['2, k, 1', [0.005426928, 0.004742882, 1.0]], ['2, k, 2', [0.001255335, 0.2862461, 1.0]], ['2, k, 3', [-0.002901898, 0.412008, 1.0]], ['2, k, 4', [-0.1692698, 0.1926721, 1.0]], ['2, k, 5', [-0.2219714, -0.01960447, 1.0]], ['2, k, 6', [-0.1693738, -0.1151368, 1.0]], ['2, k, 7', [-0.1300637, -0.1476512, 1.0]], ['2, k, 8', [0.1726328, 0.2012624, 1.0]], ['2, k, 9', [0.2263448, -0.01125327, 1.0]], ['2, k, 10', [0.1863708, -0.1258647, 1.0]], ['2, k, 11', [0.146896, -0.1659453, 1.0]], ['2, k, 12', [-0.07872359, -0.2815683, 1.0]], ['2, k, 13', [-0.1179606, -0.2590267, 1.0]], ['2, k, 14', [-0.1087489, -0.6166271, 1.0]], ['2, k, 15', [-0.09053782, -0.6949875, 1.0]], ['2, k, 16', [0.09593834, -0.2792684, 1.0]], ['2, k, 17', [0.1678033, -0.262007, 1.0]], ['2, k, 18', [0.09542736, -0.6156834, 1.0]], ['2, k, 19', [0.1246832, -0.6997724, 1.0]], ['2, k, 20', [0.002422506, 0.2168124, 1.0]], ['2, k, 21', [-0.1118015, -0.1836135, 1.0]], ['2, k, 22', [-0.1501805, -0.169786, 1.0]], ['2, k, 23', [0.1396897, -0.2081147, 1.0]], ['2, k, 24', [0.1068203, -0.1540805, 1.0]]]
[['2, k, 0', [0.01548064, -0.2859055, 1.0]], ['2, k, 1', [0.00210227, 0.006186269, 1.0]], ['2, k, 2', [-0.01209074, 0.2917912, 1.0]], ['2, k, 3', [-0.01799158, 0.4206585, 1.0]], ['2, k, 4', [-0.1781779, 0.182592, 1.0]], ['2, k, 5', [-0.22367, -0.03142423, 1.0]], ['2, k, 6', [-0.1653941, -0.1301136, 1.0]], ['2, k, 7', [-0.1171999, -0.1488955, 1.0]], ['2, k, 8', [0.1627789, 0.1987523, 1.0]], ['2, k, 9', [0.2241462, -0.01314635, 1.0]], ['2, k, 10', [0.1971894, -0.1144062, 1.0]], ['2, k, 11', [0.1572033, -0.1500731, 1.0]], ['2, k, 12', [-0.07326726, -0.2863706, 1.0]], ['2, k, 13', [-0.1221686, -0.2486176, 1.0]], ['2, k, 14', [-0.1277724, -0.6054887, 1.0]], ['2, k, 15', [-0.1122899, -0.683457, 1.0]], ['2, k, 16', [0.1037066, -0.278369, 1.0]], ['2, k, 17', [0.2184062, -0.2490351, 1.0]], ['2, k, 18', [0.1845473, -0.6132886, 1.0]], ['2, k, 19', [0.1834513, -0.6962342, 1.0]], ['2, k, 20', [-0.008525011, 0.2212613, 1.0]], ['2, k, 21', [-0.1031265, -0.1838365, 1.0]], ['2, k, 22', [-0.1594758, -0.1529387, 1.0]], ['2, k, 23', [0.1715317, -0.1925598, 1.0]], ['2, k, 24', [0.09882884, -0.1422317, 1.0]]]
[['2, k, 0', [0.01523214, -0.286072, 1.0]], ['2, k, 1', [0.002054718, 0.00605969, 1.0]], ['2, k, 2', [-0.01186548, 0.2915775, 1.0]], ['2, k, 3', [-0.01799802, 0.4205102, 1.0]], ['2, k, 4', [-0.1782033, 0.1825286, 1.0]], ['2, k, 5', [-0.2232394, -0.03162543, 1.0]], ['2, k, 6', [-0.1644622, -0.1274227, 1.0]], ['2, k, 7', [-0.1195275, -0.1465993, 1.0]], ['2, k, 8', [0.1628677, 0.198339, 1.0]], ['2, k, 9', [0.224065, -0.01347898, 1.0]], ['2, k, 10', [0.1905002, -0.1209252, 1.0]], ['2, k, 11', [0.1675551, -0.1521509, 1.0]], ['2, k, 12', [-0.07349469, -0.2864653, 1.0]], ['2, k, 13', [-0.1222576, -0.2490803, 1.0]], ['2, k, 14', [-0.1278405, -0.6058803, 1.0]], ['2, k, 15', [-0.1118672, -0.6834915, 1.0]], ['2, k, 16', [0.1034267, -0.2786302, 1.0]], ['2, k, 17', [0.2181536, -0.2492788, 1.0]], ['2, k, 18', [0.1843662, -0.6136599, 1.0]], ['2, k, 19', [0.1823294, -0.6958482, 1.0]], ['2, k, 20', [-0.008402036, 0.2210886, 1.0]], ['2, k, 21', [-0.1054884, -0.1800655, 1.0]], ['2, k, 22', [-0.162829, -0.1716168, 1.0]], ['2, k, 23', [0.1822955, -0.178614, 1.0]], ['2, k, 24', [0.1306373, -0.1745999, 1.0]]]
[['2, k, 0', [0.01508627, -0.2861556, 1.0]], ['2, k, 1', [0.002009861, 0.005943774, 1.0]], ['2, k, 2', [-0.01171425, 0.2913574, 1.0]], ['2, k, 3', [-0.01794562, 0.4200602, 1.0]], ['2, k, 4', [-0.1784039, 0.1820888, 1.0]], ['2, k, 5', [-0.223301, -0.03210748, 1.0]], ['2, k, 6', [-0.1656369, -0.1338456, 1.0]], ['2, k, 7', [-0.1208572, -0.1490164, 1.0]], ['2, k, 8', [0.162756, 0.1985305, 1.0]], ['2, k, 9', [0.2240309, -0.01350223, 1.0]], ['2, k, 10', [0.1903279, -0.1209827, 1.0]], ['2, k, 11', [0.1547814, -0.1722248, 1.0]], ['2, k, 12', [-0.07361924, -0.2865624, 1.0]], ['2, k, 13', [-0.1222479, -0.2493377, 1.0]], ['2, k, 14', [-0.1277381, -0.6060652, 1.0]], ['2, k, 15', [-0.1095188, -0.6836519, 1.0]], ['2, k, 16', [0.1032754, -0.2786917, 1.0]], ['2, k, 17', [0.2174844, -0.2499678, 1.0]], ['2, k, 18', [0.1844517, -0.6143857, 1.0]], ['2, k, 19', [0.180895, -0.6963733, 1.0]], ['2, k, 20', [-0.008318009, 0.2209083, 1.0]], ['2, k, 21', [-0.1011169, -0.1832972, 1.0]], ['2, k, 22', [-0.1657536, -0.1782476, 1.0]], ['2, k, 23', [0.1779837, -0.2135945, 1.0]], ['2, k, 24', [0.09655303, -0.1972102, 1.0]]]
[['2, k, 0', [0.01503357, -0.2862419, 1.0]], ['2, k, 1', [0.001803284, 0.005802148, 1.0]], ['2, k, 2', [-0.01205186, 0.2911677, 1.0]], ['2, k, 3', [-0.01803245, 0.4200254, 1.0]], ['2, k, 4', [-0.1784762, 0.1820468, 1.0]], ['2, k, 5', [-0.2233685, -0.03215784, 1.0]], ['2, k, 6', [-0.165532, -0.1348709, 1.0]], ['2, k, 7', [-0.1204417, -0.1493869, 1.0]], ['2, k, 8', [0.1625555, 0.1985326, 1.0]], ['2, k, 9', [0.2240311, -0.01355352, 1.0]], ['2, k, 10', [0.1903223, -0.12106, 1.0]], ['2, k, 11', [0.1546978, -0.1720039, 1.0]], ['2, k, 12', [-0.07370693, -0.2866967, 1.0]], ['2, k, 13', [-0.1222544, -0.2493678, 1.0]], ['2, k, 14', [-0.1278742, -0.6060106, 1.0]], ['2, k, 15', [-0.1094385, -0.6834055, 1.0]], ['2, k, 16', [0.1032402, -0.2787602, 1.0]], ['2, k, 17', [0.2171582, -0.2501204, 1.0]], ['2, k, 18', [0.1844301, -0.6145787, 1.0]], ['2, k, 19', [0.1808282, -0.6965822, 1.0]], ['2, k, 20', [-0.008620501, 0.2207312, 1.0]], ['2, k, 21', [-0.1006169, -0.1830798, 1.0]], ['2, k, 22', [-0.1624896, -0.1758945, 1.0]], ['2, k, 23', [0.1808657, -0.2112183, 1.0]], ['2, k, 24', [0.1000198, -0.2104517, 1.0]]]
[['2, k, 0', [0.01433957, -0.2862993, 1.0]], ['2, k, 1', [0.001577207, 0.005683354, 1.0]], ['2, k, 2', [-0.01205511, 0.2909754, 1.0]], ['2, k, 3', [-0.01803261, 0.4200253, 1.0]], ['2, k, 4', [-0.1786743, 0.1819596, 1.0]], ['2, k, 5', [-0.2234247, -0.03227669, 1.0]], ['2, k, 6', [-0.1658278, -0.1365906, 1.0]], ['2, k, 7', [-0.1211827, -0.1489761, 1.0]], ['2, k, 8', [0.1624286, 0.1987501, 1.0]], ['2, k, 9', [0.2241642, -0.01339008, 1.0]], ['2, k, 10', [0.189421, -0.1206304, 1.0]], ['2, k, 11', [0.1556405, -0.1708539, 1.0]], ['2, k, 12', [-0.07438532, -0.2867139, 1.0]], ['2, k, 13', [-0.1223037, -0.2494517, 1.0]], ['2, k, 14', [-0.1274303, -0.6061534, 1.0]], ['2, k, 15', [-0.1093072, -0.6837329, 1.0]], ['2, k, 16', [0.1025391, -0.2788404, 1.0]], ['2, k, 17', [0.2169184, -0.2501824, 1.0]], ['2, k, 18', [0.1843457, -0.6147057, 1.0]], ['2, k, 19', [0.18084, -0.6967356, 1.0]], ['2, k, 20', [-0.008669467, 0.2205807, 1.0]], ['2, k, 21', [-0.105769, -0.1861343, 1.0]], ['2, k, 22', [-0.1692998, -0.1799279, 1.0]], ['2, k, 23', [0.1792245, -0.2108008, 1.0]], ['2, k, 24', [0.09907333, -0.2077358, 1.0]]]
[['2, k, 0', [0.01366852, -0.2865911, 1.0]], ['2, k, 1', [0.001049773, 0.005169186, 1.0]], ['2, k, 2', [-0.01260083, 0.2900774, 1.0]], ['2, k, 3', [-0.01868322, 0.4187893, 1.0]], ['2, k, 4', [-0.1791613, 0.1814879, 1.0]], ['2, k, 5', [-0.2232591, -0.03289093, 1.0]], ['2, k, 6', [-0.1665802, -0.1338725, 1.0]], ['2, k, 7', [-0.1193814, -0.1492905, 1.0]], ['2, k, 8', [0.1613201, 0.1989619, 1.0]], ['2, k, 9', [0.2235356, -0.01472142, 1.0]], ['2, k, 10', [0.1886257, -0.1186066, 1.0]], ['2, k, 11', [0.1635942, -0.1433655, 1.0]], ['2, k, 12', [-0.0749246, -0.2871138, 1.0]], ['2, k, 13', [-0.1224376, -0.2496437, 1.0]], ['2, k, 14', [-0.1259449, -0.6060545, 1.0]], ['2, k, 15', [-0.1102019, -0.6831113, 1.0]], ['2, k, 16', [0.1018209, -0.2790628, 1.0]], ['2, k, 17', [0.2162669, -0.2504054, 1.0]], ['2, k, 18', [0.184439, -0.6150867, 1.0]], ['2, k, 19', [0.181828, -0.6974261, 1.0]], ['2, k, 20', [-0.009183762, 0.2197904, 1.0]], ['2, k, 21', [-0.1047118, -0.1867581, 1.0]], ['2, k, 22', [-0.1634196, -0.1722775, 1.0]], ['2, k, 23', [0.1664585, -0.1783674, 1.0]], ['2, k, 24', [0.1190151, -0.1473078, 1.0]]]
[['2, k, 0', [0.01373122, -0.2866528, 1.0]], ['2, k, 1', [0.001061313, 0.005140631, 1.0]], ['2, k, 2', [-0.01257019, 0.2901109, 1.0]], ['2, k, 3', [-0.0188335, 0.4186144, 1.0]], ['2, k, 4', [-0.1792147, 0.1813434, 1.0]], ['2, k, 5', [-0.2233677, -0.03302818, 1.0]], ['2, k, 6', [-0.1652982, -0.1313548, 1.0]], ['2, k, 7', [-0.1198276, -0.1480935, 1.0]], ['2, k, 8', [0.1612971, 0.1988547, 1.0]], ['2, k, 9', [0.2237232, -0.01458548, 1.0]], ['2, k, 10', [0.1887079, -0.1181398, 1.0]], ['2, k, 11', [0.160956, -0.1434174, 1.0]], ['2, k, 12', [-0.07489361, -0.287163, 1.0]], ['2, k, 13', [-0.1224527, -0.2497196, 1.0]], ['2, k, 14', [-0.1262374, -0.6061873, 1.0]], ['2, k, 15', [-0.1102806, -0.6831497, 1.0]], ['2, k, 16', [0.1019383, -0.2791301, 1.0]], ['2, k, 17', [0.216155, -0.2502325, 1.0]], ['2, k, 18', [0.1845743, -0.6149447, 1.0]], ['2, k, 19', [0.1801712, -0.6966985, 1.0]], ['2, k, 20', [-0.009161939, 0.2198024, 1.0]], ['2, k, 21', [-0.1041654, -0.1841731, 1.0]], ['2, k, 22', [-0.1666787, -0.1649887, 1.0]], ['2, k, 23', [0.1645199, -0.1824757, 1.0]], ['2, k, 24', [0.1230335, -0.1372899, 1.0]]]
[['2, k, 0', [0.01365862, -0.2866813, 1.0]], ['2, k, 1', [0.0009229768, 0.005073096, 1.0]], ['2, k, 2', [-0.01266879, 0.2900322, 1.0]], ['2, k, 3', [-0.01886032, 0.4185081, 1.0]], ['2, k, 4', [-0.1792324, 0.1812144, 1.0]], ['2, k, 5', [-0.2232248, -0.03319774, 1.0]], ['2, k, 6', [-0.1649088, -0.1307681, 1.0]], ['2, k, 7', [-0.1202673, -0.1484823, 1.0]], ['2, k, 8', [0.1611349, 0.1987939, 1.0]], ['2, k, 9', [0.2237357, -0.01283907, 1.0]], ['2, k, 10', [0.1884413, -0.1154416, 1.0]], ['2, k, 11', [0.1615183, -0.1429144, 1.0]], ['2, k, 12', [-0.07495258, -0.2871915, 1.0]], ['2, k, 13', [-0.1224341, -0.2497265, 1.0]], ['2, k, 14', [-0.1263802, -0.606172, 1.0]], ['2, k, 15', [-0.1103286, -0.6830903, 1.0]], ['2, k, 16', [0.1018327, -0.2791585, 1.0]], ['2, k, 17', [0.2161068, -0.2501869, 1.0]], ['2, k, 18', [0.1849535, -0.6150112, 1.0]], ['2, k, 19', [0.1800305, -0.6969066, 1.0]], ['2, k, 20', [-0.009272952, 0.2197241, 1.0]], ['2, k, 21', [-0.1057279, -0.1826754, 1.0]], ['2, k, 22', [-0.1643188, -0.1745159, 1.0]], ['2, k, 23', [0.1596901, -0.1781856, 1.0]], ['2, k, 24', [0.1191808, -0.1469534, 1.0]]]
[['2, k, 0', [0.0137003, -0.2865959, 1.0]], ['2, k, 1', [0.000886587, 0.005171724, 1.0]], ['2, k, 2', [-0.01274067, 0.2901626, 1.0]], ['2, k, 3', [-0.0191254, 0.4187797, 1.0]], ['2, k, 4', [-0.1792865, 0.1811287, 1.0]], ['2, k, 5', [-0.2233104, -0.03327548, 1.0]], ['2, k, 6', [-0.1646014, -0.1299152, 1.0]], ['2, k, 7', [-0.1194632, -0.147949, 1.0]], ['2, k, 8', [0.1608928, 0.1993298, 1.0]], ['2, k, 9', [0.2241298, -0.01252808, 1.0]], ['2, k, 10', [0.1888685, -0.1142704, 1.0]], ['2, k, 11', [0.1499709, -0.148697, 1.0]], ['2, k, 12', [-0.07492298, -0.2871539, 1.0]], ['2, k, 13', [-0.1224333, -0.2497272, 1.0]], ['2, k, 14', [-0.1269383, -0.6062258, 1.0]], ['2, k, 15', [-0.1100747, -0.6836677, 1.0]], ['2, k, 16', [0.1018934, -0.278989, 1.0]], ['2, k, 17', [0.2161631, -0.250203, 1.0]], ['2, k, 18', [0.1846504, -0.6150488, 1.0]], ['2, k, 19', [0.1803243, -0.6967152, 1.0]], ['2, k, 20', [-0.009337479, 0.2198448, 1.0]], ['2, k, 21', [-0.1027589, -0.1859582, 1.0]], ['2, k, 22', [-0.1639438, -0.1710514, 1.0]], ['2, k, 23', [0.1725068, -0.192289, 1.0]], ['2, k, 24', [0.09493461, -0.1509615, 1.0]]]
[['2, k, 0', [0.01360437, -0.2864978, 1.0]], ['2, k, 1', [0.0005873325, 0.0052949, 1.0]], ['2, k, 2', [-0.01318699, 0.2902961, 1.0]], ['2, k, 3', [-0.01913826, 0.4187634, 1.0]], ['2, k, 4', [-0.1792448, 0.1811687, 1.0]], ['2, k, 5', [-0.2230968, -0.03327416, 1.0]], ['2, k, 6', [-0.163865, -0.129022, 1.0]], ['2, k, 7', [-0.1187914, -0.147086, 1.0]], ['2, k, 8', [0.1610708, 0.1995956, 1.0]], ['2, k, 9', [0.2242919, -0.01264531, 1.0]], ['2, k, 10', [0.1890183, -0.114251, 1.0]], ['2, k, 11', [0.1619666, -0.142169, 1.0]], ['2, k, 12', [-0.07504014, -0.2870062, 1.0]], ['2, k, 13', [-0.1224079, -0.2496896, 1.0]], ['2, k, 14', [-0.1272029, -0.6062944, 1.0]], ['2, k, 15', [-0.1100651, -0.6839673, 1.0]], ['2, k, 16', [0.1018068, -0.2789117, 1.0]], ['2, k, 17', [0.2163676, -0.2501093, 1.0]], ['2, k, 18', [0.1845324, -0.6150078, 1.0]], ['2, k, 19', [0.1819671, -0.6954467, 1.0]], ['2, k, 20', [-0.009749588, 0.2199746, 1.0]], ['2, k, 21', [-0.1012479, -0.1816829, 1.0]], ['2, k, 22', [-0.1627487, -0.1723885, 1.0]], ['2, k, 23', [0.1672193, -0.1808206, 1.0]], ['2, k, 24', [0.120837, -0.1485547, 1.0]]]
[['2, k, 0', [0.01346793, -0.2865876, 1.0]], ['2, k, 1', [0.0005629316, 0.005276917, 1.0]], ['2, k, 2', [-0.01312643, 0.290296, 1.0]], ['2, k, 3', [-0.01918726, 0.4186502, 1.0]], ['2, k, 4', [-0.1792292, 0.1811179, 1.0]], ['2, k, 5', [-0.2231899, -0.0332776, 1.0]], ['2, k, 6', [-0.1635719, -0.1279635, 1.0]], ['2, k, 7', [-0.1195689, -0.1451316, 1.0]], ['2, k, 8', [0.1611608, 0.199507, 1.0]], ['2, k, 9', [0.2243401, -0.01268649, 1.0]], ['2, k, 10', [0.1897398, -0.114496, 1.0]], ['2, k, 11', [0.1669355, -0.1398318, 1.0]], ['2, k, 12', [-0.07514767, -0.2870375, 1.0]], ['2, k, 13', [-0.1223539, -0.2494897, 1.0]], ['2, k, 14', [-0.1272881, -0.6062237, 1.0]], ['2, k, 15', [-0.1118393, -0.685294, 1.0]], ['2, k, 16', [0.1016516, -0.279085, 1.0]], ['2, k, 17', [0.2174932, -0.2493502, 1.0]], ['2, k, 18', [0.1865342, -0.6147606, 1.0]], ['2, k, 19', [0.1857594, -0.693293, 1.0]], ['2, k, 20', [-0.009728611, 0.2199659, 1.0]], ['2, k, 21', [-0.09699943, -0.1805867, 1.0]], ['2, k, 22', [-0.1635333, -0.1739268, 1.0]], ['2, k, 23', [0.1631199, -0.1798304, 1.0]], ['2, k, 24', [0.1306984, -0.1436751, 1.0]]]
[['2, k, 0', [0.01317806, -0.2864751, 1.0]], ['2, k, 1', [0.0003943724, 0.00542058, 1.0]], ['2, k, 2', [-0.01318168, 0.2905245, 1.0]], ['2, k, 3', [-0.01918118, 0.4187594, 1.0]], ['2, k, 4', [-0.1795123, 0.1807908, 1.0]], ['2, k, 5', [-0.2232856, -0.0336362, 1.0]], ['2, k, 6', [-0.1639832, -0.133669, 1.0]], ['2, k, 7', [-0.1194319, -0.1448605, 1.0]], ['2, k, 8', [0.1611418, 0.1994898, 1.0]], ['2, k, 9', [0.2243064, -0.01307687, 1.0]], ['2, k, 10', [0.1905816, -0.114325, 1.0]], ['2, k, 11', [0.1646188, -0.1404204, 1.0]], ['2, k, 12', [-0.07544697, -0.2869408, 1.0]], ['2, k, 13', [-0.1221341, -0.2492808, 1.0]], ['2, k, 14', [-0.1271783, -0.6060997, 1.0]], ['2, k, 15', [-0.1116629, -0.6849689, 1.0]], ['2, k, 16', [0.1013759, -0.2789419, 1.0]], ['2, k, 17', [0.219059, -0.248377, 1.0]], ['2, k, 18', [0.1887762, -0.6142259, 1.0]], ['2, k, 19', [0.1925659, -0.6916845, 1.0]], ['2, k, 20', [-0.009808849, 0.2201573, 1.0]], ['2, k, 21', [-0.1031164, -0.1785951, 1.0]], ['2, k, 22', [-0.1643817, -0.1724389, 1.0]], ['2, k, 23', [0.1684399, -0.1774789, 1.0]], ['2, k, 24', [0.1222042, -0.1450381, 1.0]]]
[['2, k, 0', [0.01320225, -0.2864984, 1.0]], ['2, k, 1', [0.000475878, 0.005400236, 1.0]], ['2, k, 2', [-0.01283292, 0.2905255, 1.0]], ['2, k, 3', [-0.01932723, 0.4187804, 1.0]], ['2, k, 4', [-0.1795154, 0.1807754, 1.0]], ['2, k, 5', [-0.2231756, -0.03365698, 1.0]], ['2, k, 6', [-0.162764, -0.1309123, 1.0]], ['2, k, 7', [-0.1186367, -0.1453295, 1.0]], ['2, k, 8', [0.1611543, 0.1993573, 1.0]], ['2, k, 9', [0.2245937, -0.01318362, 1.0]], ['2, k, 10', [0.1916179, -0.1143868, 1.0]], ['2, k, 11', [0.1532853, -0.1474084, 1.0]], ['2, k, 12', [-0.07543053, -0.2869615, 1.0]], ['2, k, 13', [-0.1221371, -0.2491317, 1.0]], ['2, k, 14', [-0.1272951, -0.6059274, 1.0]], ['2, k, 15', [-0.1119952, -0.6849552, 1.0]], ['2, k, 16', [0.1014169, -0.2789687, 1.0]], ['2, k, 17', [0.2214641, -0.2468052, 1.0]], ['2, k, 18', [0.1981709, -0.6143984, 1.0]], ['2, k, 19', [0.2040377, -0.6906008, 1.0]], ['2, k, 20', [-0.009547869, 0.2201486, 1.0]], ['2, k, 21', [-0.1033498, -0.1770259, 1.0]], ['2, k, 22', [-0.168271, -0.1565252, 1.0]], ['2, k, 23', [0.1767712, -0.1913063, 1.0]], ['2, k, 24', [0.09208155, -0.1511874, 1.0]]]
[['2, k, 0', [0.01327994, -0.2864014, 1.0]], ['2, k, 1', [0.0004599255, 0.00549506, 1.0]], ['2, k, 2', [-0.01295838, 0.2907473, 1.0]], ['2, k, 3', [-0.01939113, 0.4187196, 1.0]], ['2, k, 4', [-0.1792696, 0.1810847, 1.0]], ['2, k, 5', [-0.2229034, -0.03337907, 1.0]], ['2, k, 6', [-0.1628477, -0.135996, 1.0]], ['2, k, 7', [-0.1174517, -0.1463746, 1.0]], ['2, k, 8', [0.1611814, 0.1993351, 1.0]], ['2, k, 9', [0.2245528, -0.01397633, 1.0]], ['2, k, 10', [0.1924326, -0.1146396, 1.0]], ['2, k, 11', [0.1552738, -0.1459199, 1.0]], ['2, k, 12', [-0.07536773, -0.2868394, 1.0]], ['2, k, 13', [-0.1220496, -0.2489415, 1.0]], ['2, k, 14', [-0.127316, -0.6057978, 1.0]], ['2, k, 15', [-0.1124887, -0.6850002, 1.0]], ['2, k, 16', [0.1015161, -0.2788868, 1.0]], ['2, k, 17', [0.2249627, -0.2453207, 1.0]], ['2, k, 18', [0.2117668, -0.6140286, 1.0]], ['2, k, 19', [0.217348, -0.6898813, 1.0]], ['2, k, 20', [-0.009636196, 0.2203356, 1.0]], ['2, k, 21', [-0.105399, -0.1824463, 1.0]], ['2, k, 22', [-0.1649187, -0.1643262, 1.0]], ['2, k, 23', [0.1792654, -0.1863373, 1.0]], ['2, k, 24', [0.1122566, -0.161642, 1.0]]]
[['2, k, 0', [0.01352343, -0.2863861, 1.0]], ['2, k, 1', [0.0004417769, 0.005503404, 1.0]], ['2, k, 2', [-0.01325468, 0.2907886, 1.0]], ['2, k, 3', [-0.01928268, 0.4187452, 1.0]], ['2, k, 4', [-0.1794339, 0.1813003, 1.0]], ['2, k, 5', [-0.2228713, -0.03320584, 1.0]], ['2, k, 6', [-0.1635606, -0.1374857, 1.0]], ['2, k, 7', [-0.119731, -0.1471376, 1.0]], ['2, k, 8', [0.1612414, 0.1991443, 1.0]], ['2, k, 9', [0.2244918, -0.01462039, 1.0]], ['2, k, 10', [0.1927821, -0.1157015, 1.0]], ['2, k, 11', [0.1570009, -0.1432824, 1.0]], ['2, k, 12', [-0.07520589, -0.2868275, 1.0]], ['2, k, 13', [-0.1219899, -0.2488257, 1.0]], ['2, k, 14', [-0.1273948, -0.6056678, 1.0]], ['2, k, 15', [-0.1125587, -0.6848723, 1.0]], ['2, k, 16', [0.1018726, -0.2788616, 1.0]], ['2, k, 17', [0.231511, -0.2434642, 1.0]], ['2, k, 18', [0.2441622, -0.6120363, 1.0]], ['2, k, 19', [0.2683105, -0.6845703, 1.0]], ['2, k, 20', [-0.009828918, 0.2203668, 1.0]], ['2, k, 21', [-0.1058011, -0.1808894, 1.0]], ['2, k, 22', [-0.1667839, -0.1605432, 1.0]], ['2, k, 23', [0.1795207, -0.1853721, 1.0]], ['2, k, 24', [0.1335636, -0.1760855, 1.0]]]
[['2, k, 0', [0.01359374, -0.2863926, 1.0]], ['2, k, 1', [0.0004829251, 0.005514148, 1.0]], ['2, k, 2', [-0.01319104, 0.2908166, 1.0]], ['2, k, 3', [-0.01928826, 0.4186467, 1.0]], ['2, k, 4', [-0.179287, 0.1812048, 1.0]], ['2, k, 5', [-0.2230632, -0.03319436, 1.0]], ['2, k, 6', [-0.1636368, -0.1373823, 1.0]], ['2, k, 7', [-0.1171311, -0.1460276, 1.0]], ['2, k, 8', [0.1612826, 0.199096, 1.0]], ['2, k, 9', [0.2240422, -0.01518316, 1.0]], ['2, k, 10', [0.1931575, -0.1152596, 1.0]], ['2, k, 11', [0.1551116, -0.1427828, 1.0]], ['2, k, 12', [-0.07511807, -0.286853, 1.0]], ['2, k, 13', [-0.1219065, -0.2487023, 1.0]], ['2, k, 14', [-0.1278667, -0.6059426, 1.0]], ['2, k, 15', [-0.112864, -0.6859578, 1.0]], ['2, k, 16', [0.1019576, -0.278856, 1.0]], ['2, k, 17', [0.2355682, -0.2433373, 1.0]], ['2, k, 18', [0.2565957, -0.6114506, 1.0]], ['2, k, 19', [0.2757978, -0.6834184, 1.0]], ['2, k, 20', [-0.009774179, 0.2203899, 1.0]], ['2, k, 21', [-0.09973101, -0.1797762, 1.0]], ['2, k, 22', [-0.1595524, -0.1665523, 1.0]], ['2, k, 23', [0.1793467, -0.1842723, 1.0]], ['2, k, 24', [0.1238223, -0.1717794, 1.0]]]
[['2, k, 0', [0.01419736, -0.2862988, 1.0]], ['2, k, 1', [0.0008538533, 0.005656159, 1.0]], ['2, k, 2', [-0.01286054, 0.291014, 1.0]], ['2, k, 3', [-0.01933076, 0.4186881, 1.0]], ['2, k, 4', [-0.1794072, 0.1813367, 1.0]], ['2, k, 5', [-0.2226687, -0.03323177, 1.0]], ['2, k, 6', [-0.1620412, -0.1358637, 1.0]], ['2, k, 7', [-0.1167049, -0.1443469, 1.0]], ['2, k, 8', [0.1613654, 0.1985679, 1.0]], ['2, k, 9', [0.2237097, -0.01509943, 1.0]], ['2, k, 10', [0.1942466, -0.1138024, 1.0]], ['2, k, 11', [0.1572909, -0.1413844, 1.0]], ['2, k, 12', [-0.07467787, -0.2868059, 1.0]], ['2, k, 13', [-0.1218271, -0.2482836, 1.0]], ['2, k, 14', [-0.1281146, -0.6055107, 1.0]], ['2, k, 15', [-0.1130426, -0.6855821, 1.0]], ['2, k, 16', [0.102827, -0.2786773, 1.0]], ['2, k, 17', [0.2441329, -0.2474364, 1.0]], ['2, k, 18', [0.309273, -0.6097741, 1.0]], ['2, k, 19', [0.3564453, -0.6855469, 1.0]], ['2, k, 20', [-0.00944152, 0.2205723, 1.0]], ['2, k, 21', [-0.1022845, -0.1792716, 1.0]], ['2, k, 22', [-0.1648086, -0.1708828, 1.0]], ['2, k, 23', [0.1794789, -0.18504, 1.0]], ['2, k, 24', [0.1047877, -0.1490536, 1.0]]]
[['2, k, 0', [0.01566917, -0.2865059, 1.0]], ['2, k, 1', [0.001214781, 0.005630082, 1.0]], ['2, k, 2', [-0.01284074, 0.2910299, 1.0]], ['2, k, 3', [-0.01927803, 0.4187324, 1.0]], ['2, k, 4', [-0.1790226, 0.181275, 1.0]], ['2, k, 5', [-0.2226572, -0.03320562, 1.0]], ['2, k, 6', [-0.1614723, -0.1336539, 1.0]], ['2, k, 7', [-0.117471, -0.1441448, 1.0]], ['2, k, 8', [0.161451, 0.1982095, 1.0]], ['2, k, 9', [0.223643, -0.01436131, 1.0]], ['2, k, 10', [0.1959771, -0.1116088, 1.0]], ['2, k, 11', [0.1578704, -0.1425857, 1.0]], ['2, k, 12', [-0.07338192, -0.2871045, 1.0]], ['2, k, 13', [-0.1218454, -0.2482588, 1.0]], ['2, k, 14', [-0.1284546, -0.6056111, 1.0]], ['2, k, 15', [-0.113038, -0.6859286, 1.0]], ['2, k, 16', [0.10446, -0.2787796, 1.0]], ['2, k, 17', [0.2505418, -0.248932, 1.0]], ['2, k, 18', [0.3137813, -0.6117081, 1.0]], ['2, k, 19', [0.363701, -0.6853424, 1.0]], ['2, k, 20', [-0.009386079, 0.2205841, 1.0]], ['2, k, 21', [-0.103243, -0.1772078, 1.0]], ['2, k, 22', [-0.1627085, -0.1502784, 1.0]], ['2, k, 23', [0.1814753, -0.1867871, 1.0]], ['2, k, 24', [0.1038418, -0.1482246, 1.0]]]
