[['2, k, 0', [-0.06224107, 0.03058346, 1.0]], ['2, k, 1', [-0.07360443, 0.323933, 1.0]], ['2, k, 2', [-0.08354165, 0.6079013, 1.0]], ['2, k, 3', [-0.0550818, 0.7318259, 1.0]], ['2, k, 4', [-0.2379662, 0.4880771, 1.0]], ['2, k, 5', [-0.2514471, 0.2555884, 1.0]], ['2, k, 6', [-0.2309065, 0.03510206, 1.0]], ['2, k, 7', [-0.2431532, -0.02437934, 1.0]], ['2, k, 8', [0.08056878, 0.4802485, 1.0]], ['2, k, 9', [0.1085299, 0.2441802, 1.0]], ['2, k, 10', [0.1092767, 0.009028348, 1.0]], ['2, k, 11', [0.09273475, -0.05705172, 1.0]], ['2, k, 12', [-0.1281131, 0.02874167, 1.0]], ['2, k, 13', [-0.1515748, -0.2938246, 1.0]], ['2, k, 14', [-0.1504884, -0.6315817, 1.0]], ['2, k, 15', [-0.1356523, -0.7066007, 1.0]], ['2, k, 16', [0.005427762, 0.03146925, 1.0]], ['2, k, 17', [-0.03132643, -0.2921453, 1.0]], ['2, k, 18', [-0.03783481, -0.5972515, 1.0]], ['2, k, 19', [-0.04309088, -0.6931578, 1.0]], ['2, k, 20', [-0.08112361, 0.5381966, 1.0]], ['2, k, 21', [-0.2450515, -0.08410754, 1.0]], ['2, k, 22', [-0.2090447, -0.05097267, 1.0]], ['2, k, 23', [0.07718684, -0.1315394, 1.0]], ['2, k, 24', [0.1312793, -0.08209053, 1.0]]]
[['2, k, 0', [-0.07311739, 0.05399708, 1.0]], ['2, k, 1', [-0.08557963, 0.3427871, 1.0]], ['2, k, 2', [-0.09627858, 0.6178405, 1.0]], ['2, k, 3', [-0.08570801, 0.7427621, 1.0]], ['2, k, 4', [-0.2112281, 0.485974, 1.0]], ['2, k, 5', [-0.2411719, 0.5212385, 1.0]], ['2, k, 6', [-0.2096259, 0.5767602, 1.0]], ['2, k, 7', [-0.2108771, 0.6160156, 1.0]], ['2, k, 8', [0.06231445, 0.4966001, 1.0]], ['2, k, 9', [0.1080769, 0.2633645, 1.0]], ['2, k, 10', [0.1116681, 0.03065375, 1.0]], ['2, k, 11', [0.09351747, -0.0223345, 1.0]], ['2, k, 12', [-0.1386458, 0.05118247, 1.0]], ['2, k, 13', [-0.151793, -0.2743556, 1.0]], ['2, k, 14', [-0.1516536, -0.631211, 1.0]], ['2, k, 15', [-0.1360935, -0.7059032, 1.0]], ['2, k, 16', [-0.005841381, 0.05462901, 1.0]], ['2, k, 17', [-0.02925532, -0.2736763, 1.0]], ['2, k, 18', [-0.03946861, -0.6014588, 1.0]], ['2, k, 19', [-0.04479188, -0.6941789, 1.0]], ['2, k, 20', [-0.09381321, 0.5508276, 1.0]], ['2, k, 21', [-0.2150962, 0.6436334, 1.0]], ['2, k, 22', [-0.2486991, 0.6155131, 1.0]], ['2, k, 23', [0.09066876, -0.06261915, 1.0]], ['2, k, 24', [0.1265936, -0.04499257, 1.0]]]
[['2, k, 0', [-0.07374559, 0.04825845, 1.0]], ['2, k, 1', [-0.08564363, 0.3395374, 1.0]], ['2, k, 2', [-0.09625638, 0.6175449, 1.0]], ['2, k, 3', [-0.0852221, 0.7426863, 1.0]], ['2, k, 4', [-0.2106949, 0.485386, 1.0]], ['2, k, 5', [-0.2409271, 0.4896066, 1.0]], ['2, k, 6', [-0.2100255, 0.5118601, 1.0]], ['2, k, 7', [-0.2092392, 0.5445965, 1.0]], ['2, k, 8', [0.06244991, 0.4969775, 1.0]], ['2, k, 9', [0.1076629, 0.2636285, 1.0]], ['2, k, 10', [0.1113511, 0.02949981, 1.0]], ['2, k, 11', [0.09273495, -0.02300594, 1.0]], ['2, k, 12', [-0.1397715, 0.04612044, 1.0]], ['2, k, 13', [-0.1521076, -0.2793256, 1.0]], ['2, k, 14', [-0.1517453, -0.6304613, 1.0]], ['2, k, 15', [-0.1359375, -0.7059072, 1.0]], ['2, k, 16', [-0.005848875, 0.04879095, 1.0]], ['2, k, 17', [-0.02945154, -0.2793986, 1.0]], ['2, k, 18', [-0.03931846, -0.6015574, 1.0]], ['2, k, 19', [-0.04488444, -0.6940287, 1.0]], ['2, k, 20', [-0.09378196, 0.5499755, 1.0]], ['2, k, 21', [-0.198523, 0.5673699, 1.0]], ['2, k, 22', [-0.2447468, 0.5436302, 1.0]], ['2, k, 23', [0.08928028, -0.09575891, 1.0]], ['2, k, 24', [0.1254193, -0.04109133, 1.0]]]
[['2, k, 0', [-0.07214502, 0.04436263, 1.0]], ['2, k, 1', [-0.08388878, 0.3368613, 1.0]], ['2, k, 2', [-0.09472702, 0.6171089, 1.0]], ['2, k, 3', [-0.08468751, 0.7427377, 1.0]], ['2, k, 4', [-0.2081798, 0.4813367, 1.0]], ['2, k, 5', [-0.2353662, 0.4339482, 1.0]], ['2, k, 6', [-0.2103866, 0.4484131, 1.0]], ['2, k, 7', [-0.2079922, 0.4693498, 1.0]], ['2, k, 8', [0.062415, 0.4969105, 1.0]], ['2, k, 9', [0.1071087, 0.2636115, 1.0]], ['2, k, 10', [0.1114739, 0.03015611, 1.0]], ['2, k, 11', [0.09382176, -0.02219969, 1.0]], ['2, k, 12', [-0.1381447, 0.04260109, 1.0]], ['2, k, 13', [-0.15303, -0.2815371, 1.0]], ['2, k, 14', [-0.1539384, -0.630299, 1.0]], ['2, k, 15', [-0.1365308, -0.7049828, 1.0]], ['2, k, 16', [-0.004186581, 0.04433245, 1.0]], ['2, k, 17', [-0.02950514, -0.284089, 1.0]], ['2, k, 18', [-0.03941216, -0.6017619, 1.0]], ['2, k, 19', [-0.04431822, -0.6930001, 1.0]], ['2, k, 20', [-0.09217837, 0.5488893, 1.0]], ['2, k, 21', [-0.1941527, 0.4881499, 1.0]], ['2, k, 22', [-0.2384689, 0.4722217, 1.0]], ['2, k, 23', [0.09222695, -0.06257026, 1.0]], ['2, k, 24', [0.1262186, -0.0388083, 1.0]]]
[['2, k, 0', [-0.07209045, 0.04268315, 1.0]], ['2, k, 1', [-0.08357447, 0.3358884, 1.0]], ['2, k, 2', [-0.09442385, 0.6170319, 1.0]], ['2, k, 3', [-0.0842834, 0.7425147, 1.0]], ['2, k, 4', [-0.2066603, 0.4842318, 1.0]], ['2, k, 5', [-0.2351254, 0.4414121, 1.0]], ['2, k, 6', [-0.2060026, 0.3813949, 1.0]], ['2, k, 7', [-0.208912, 0.3935552, 1.0]], ['2, k, 8', [0.06280997, 0.4966503, 1.0]], ['2, k, 9', [0.1070747, 0.2632777, 1.0]], ['2, k, 10', [0.1112698, 0.0300549, 1.0]], ['2, k, 11', [0.09374586, -0.02282174, 1.0]], ['2, k, 12', [-0.1379526, 0.04152106, 1.0]], ['2, k, 13', [-0.1528152, -0.2820397, 1.0]], ['2, k, 14', [-0.1535701, -0.6297336, 1.0]], ['2, k, 15', [-0.1367514, -0.7047142, 1.0]], ['2, k, 16', [-0.004352326, 0.04223151, 1.0]], ['2, k, 17', [-0.03195886, -0.2861064, 1.0]], ['2, k, 18', [-0.03911003, -0.6002009, 1.0]], ['2, k, 19', [-0.04444414, -0.6927001, 1.0]], ['2, k, 20', [-0.09185367, 0.5486064, 1.0]], ['2, k, 21', [-0.2337142, 0.3985505, 1.0]], ['2, k, 22', [-0.2331669, 0.3779695, 1.0]], ['2, k, 23', [0.08903977, -0.06274533, 1.0]], ['2, k, 24', [0.1269301, -0.04459136, 1.0]]]
[['2, k, 0', [-0.07176463, 0.04250084, 1.0]], ['2, k, 1', [-0.083418, 0.335755, 1.0]], ['2, k, 2', [-0.09437203, 0.6171408, 1.0]], ['2, k, 3', [-0.08385229, 0.7423698, 1.0]], ['2, k, 4', [-0.2086339, 0.4905635, 1.0]], ['2, k, 5', [-0.2485401, 0.4722698, 1.0]], ['2, k, 6', [-0.2166406, 0.3980449, 1.0]], ['2, k, 7', [-0.2089792, 0.324513, 1.0]], ['2, k, 8', [0.06333072, 0.4961835, 1.0]], ['2, k, 9', [0.1070963, 0.2623629, 1.0]], ['2, k, 10', [0.110759, 0.02863126, 1.0]], ['2, k, 11', [0.09266791, -0.02331162, 1.0]], ['2, k, 12', [-0.1373768, 0.04133911, 1.0]], ['2, k, 13', [-0.1523347, -0.2821537, 1.0]], ['2, k, 14', [-0.1535246, -0.629599, 1.0]], ['2, k, 15', [-0.1364318, -0.7046522, 1.0]], ['2, k, 16', [-0.004191967, 0.04208377, 1.0]], ['2, k, 17', [-0.0321915, -0.2863078, 1.0]], ['2, k, 18', [-0.0394578, -0.6004763, 1.0]], ['2, k, 19', [-0.04448833, -0.6928982, 1.0]], ['2, k, 20', [-0.09178302, 0.5486124, 1.0]], ['2, k, 21', [-0.2301444, 0.3236043, 1.0]], ['2, k, 22', [-0.2360512, 0.3250794, 1.0]], ['2, k, 23', [0.08602815, -0.09250554, 1.0]], ['2, k, 24', [0.1257675, -0.03993369, 1.0]]]
[['2, k, 0', [-0.07109389, 0.0420017, 1.0]], ['2, k, 1', [-0.08334418, 0.3355713, 1.0]], ['2, k, 2', [-0.09459573, 0.6171985, 1.0]], ['2, k, 3', [-0.08261914, 0.7422917, 1.0]], ['2, k, 4', [-0.2134991, 0.4934321, 1.0]], ['2, k, 5', [-0.2517567, 0.3422801, 1.0]], ['2, k, 6', [-0.2317591, 0.2562772, 1.0]], ['2, k, 7', [-0.2104831, 0.2018254, 1.0]], ['2, k, 8', [0.06525777, 0.4942665, 1.0]], ['2, k, 9', [0.1069197, 0.2598718, 1.0]], ['2, k, 10', [0.1103908, 0.02877926, 1.0]], ['2, k, 11', [0.09197371, -0.01922936, 1.0]], ['2, k, 12', [-0.1363944, 0.04068155, 1.0]], ['2, k, 13', [-0.1519817, -0.2829385, 1.0]], ['2, k, 14', [-0.1534965, -0.6293728, 1.0]], ['2, k, 15', [-0.1361853, -0.7046781, 1.0]], ['2, k, 16', [-0.003831733, 0.04180941, 1.0]], ['2, k, 17', [-0.03239215, -0.2864324, 1.0]], ['2, k, 18', [-0.03977564, -0.6004469, 1.0]], ['2, k, 19', [-0.04586232, -0.6926631, 1.0]], ['2, k, 20', [-0.09187769, 0.5485401, 1.0]], ['2, k, 21', [-0.215737, 0.1717114, 1.0]], ['2, k, 22', [-0.2333208, 0.1807639, 1.0]], ['2, k, 23', [0.1060094, -0.06845088, 1.0]], ['2, k, 24', [0.1223762, -0.04494979, 1.0]]]
[['2, k, 0', [-0.06842045, 0.04027491, 1.0]], ['2, k, 1', [-0.08260635, 0.3345644, 1.0]], ['2, k, 2', [-0.09553221, 0.617059, 1.0]], ['2, k, 3', [-0.08029722, 0.7428011, 1.0]], ['2, k, 4', [-0.2177442, 0.4931904, 1.0]], ['2, k, 5', [-0.2606953, 0.2817391, 1.0]], ['2, k, 6', [-0.2402737, 0.102631, 1.0]], ['2, k, 7', [-0.2281071, 0.03003099, 1.0]], ['2, k, 8', [0.06623548, 0.4930244, 1.0]], ['2, k, 9', [0.1070094, 0.2585802, 1.0]], ['2, k, 10', [0.1100439, 0.02769875, 1.0]], ['2, k, 11', [0.09323829, -0.01541558, 1.0]], ['2, k, 12', [-0.1334393, 0.03801898, 1.0]], ['2, k, 13', [-0.1513132, -0.2855403, 1.0]], ['2, k, 14', [-0.1534587, -0.633104, 1.0]], ['2, k, 15', [-0.1354998, -0.7075577, 1.0]], ['2, k, 16', [-0.001362686, 0.04090859, 1.0]], ['2, k, 17', [-0.0322808, -0.2868392, 1.0]], ['2, k, 18', [-0.03841576, -0.5970627, 1.0]], ['2, k, 19', [-0.0460039, -0.6924567, 1.0]], ['2, k, 20', [-0.09224973, 0.5479851, 1.0]], ['2, k, 21', [-0.2181532, -0.02822405, 1.0]], ['2, k, 22', [-0.2660764, -0.00977798, 1.0]], ['2, k, 23', [0.08749069, -0.05625615, 1.0]], ['2, k, 24', [0.124853, -0.02870447, 1.0]]]
[['2, k, 0', [-0.06742306, 0.03967428, 1.0]], ['2, k, 1', [-0.08206169, 0.3336605, 1.0]], ['2, k, 2', [-0.09594832, 0.6163998, 1.0]], ['2, k, 3', [-0.07813552, 0.7419583, 1.0]], ['2, k, 4', [-0.2318274, 0.4942088, 1.0]], ['2, k, 5', [-0.262323, 0.2755114, 1.0]], ['2, k, 6', [-0.2454053, 0.06264553, 1.0]], ['2, k, 7', [-0.23896, -0.009417455, 1.0]], ['2, k, 8', [0.06680292, 0.4923297, 1.0]], ['2, k, 9', [0.1064614, 0.2577918, 1.0]], ['2, k, 10', [0.1096271, 0.0272335, 1.0]], ['2, k, 11', [0.09484228, -0.01757241, 1.0]], ['2, k, 12', [-0.1321876, 0.03706244, 1.0]], ['2, k, 13', [-0.1511318, -0.2863953, 1.0]], ['2, k, 14', [-0.1530816, -0.6349372, 1.0]], ['2, k, 15', [-0.1354027, -0.7092309, 1.0]], ['2, k, 16', [-0.0005818575, 0.04064884, 1.0]], ['2, k, 17', [-0.03363558, -0.2865963, 1.0]], ['2, k, 18', [-0.03853485, -0.5979099, 1.0]], ['2, k, 19', [-0.04532937, -0.6929984, 1.0]], ['2, k, 20', [-0.09239908, 0.5471386, 1.0]], ['2, k, 21', [-0.2247901, -0.06892519, 1.0]], ['2, k, 22', [-0.2760397, -0.03256683, 1.0]], ['2, k, 23', [0.09429628, -0.06858592, 1.0]], ['2, k, 24', [0.1282145, -0.02613135, 1.0]]]
[['2, k, 0', [-0.06791227, 0.03903248, 1.0]], ['2, k, 1', [-0.08243422, 0.3326325, 1.0]], ['2, k, 2', [-0.09595965, 0.6156244, 1.0]], ['2, k, 3', [-0.07656455, 0.7414507, 1.0]], ['2, k, 4', [-0.2360992, 0.4945817, 1.0]], ['2, k, 5', [-0.2674299, 0.2559367, 1.0]], ['2, k, 6', [-0.2541071, 0.03573766, 1.0]], ['2, k, 7', [-0.2509691, -0.04096713, 1.0]], ['2, k, 8', [0.06762368, 0.4910736, 1.0]], ['2, k, 9', [0.1058013, 0.2564686, 1.0]], ['2, k, 10', [0.1093452, 0.02763163, 1.0]], ['2, k, 11', [0.0936253, -0.01613408, 1.0]], ['2, k, 12', [-0.1328455, 0.03618573, 1.0]], ['2, k, 13', [-0.1511023, -0.2873972, 1.0]], ['2, k, 14', [-0.1528771, -0.632874, 1.0]], ['2, k, 15', [-0.135833, -0.7078675, 1.0]], ['2, k, 16', [-0.001204485, 0.04001091, 1.0]], ['2, k, 17', [-0.03308858, -0.2868244, 1.0]], ['2, k, 18', [-0.03894811, -0.5974824, 1.0]], ['2, k, 19', [-0.04516478, -0.6930645, 1.0]], ['2, k, 20', [-0.09256818, 0.5462204, 1.0]], ['2, k, 21', [-0.2483646, -0.1069321, 1.0]], ['2, k, 22', [-0.2852918, -0.03646313, 1.0]], ['2, k, 23', [0.0916613, -0.0746885, 1.0]], ['2, k, 24', [0.1253909, -0.03988888, 1.0]]]
[['2, k, 0', [-0.07000368, 0.03757504, 1.0]], ['2, k, 1', [-0.08408155, 0.3314033, 1.0]], ['2, k, 2', [-0.09726111, 0.6150445, 1.0]], ['2, k, 3', [-0.07535028, 0.7408762, 1.0]], ['2, k, 4', [-0.2390519, 0.4943174, 1.0]], ['2, k, 5', [-0.2710895, 0.2554113, 1.0]], ['2, k, 6', [-0.2640784, 0.02614236, 1.0]], ['2, k, 7', [-0.2653275, -0.04869219, 1.0]], ['2, k, 8', [0.06843793, 0.4900385, 1.0]], ['2, k, 9', [0.1055318, 0.2554331, 1.0]], ['2, k, 10', [0.1088015, 0.02771993, 1.0]], ['2, k, 11', [0.09339949, -0.01851755, 1.0]], ['2, k, 12', [-0.1349874, 0.03478868, 1.0]], ['2, k, 13', [-0.1509892, -0.2888819, 1.0]], ['2, k, 14', [-0.1531148, -0.6318202, 1.0]], ['2, k, 15', [-0.1359913, -0.7068726, 1.0]], ['2, k, 16', [-0.0032733, 0.03865971, 1.0]], ['2, k, 17', [-0.03292768, -0.2878551, 1.0]], ['2, k, 18', [-0.03931634, -0.5983829, 1.0]], ['2, k, 19', [-0.0451167, -0.6930454, 1.0]], ['2, k, 20', [-0.09400411, 0.5454402, 1.0]], ['2, k, 21', [-0.2673941, -0.1153364, 1.0]], ['2, k, 22', [-0.2973852, -0.06065399, 1.0]], ['2, k, 23', [0.08632938, -0.08952871, 1.0]], ['2, k, 24', [0.1263783, -0.02170663, 1.0]]]
[['2, k, 0', [-0.07287377, 0.0359761, 1.0]], ['2, k, 1', [-0.08506844, 0.3302965, 1.0]], ['2, k, 2', [-0.09689481, 0.6141045, 1.0]], ['2, k, 3', [-0.07425354, 0.7396672, 1.0]], ['2, k, 4', [-0.2409291, 0.4932072, 1.0]], ['2, k, 5', [-0.2818504, 0.2600595, 1.0]], ['2, k, 6', [-0.2964928, 0.02275655, 1.0]], ['2, k, 7', [-0.3022898, -0.05215818, 1.0]], ['2, k, 8', [0.06907001, 0.4886014, 1.0]], ['2, k, 9', [0.1057464, 0.2542515, 1.0]], ['2, k, 10', [0.1089127, 0.02773673, 1.0]], ['2, k, 11', [0.09429859, -0.02016016, 1.0]], ['2, k, 12', [-0.1378159, 0.03344487, 1.0]], ['2, k, 13', [-0.1517479, -0.2907561, 1.0]], ['2, k, 14', [-0.1519895, -0.6330635, 1.0]], ['2, k, 15', [-0.136097, -0.7081499, 1.0]], ['2, k, 16', [-0.006190312, 0.03697121, 1.0]], ['2, k, 17', [-0.03397848, -0.2895153, 1.0]], ['2, k, 18', [-0.03932049, -0.5983782, 1.0]], ['2, k, 19', [-0.04493339, -0.6932533, 1.0]], ['2, k, 20', [-0.09409512, 0.5444313, 1.0]], ['2, k, 21', [-0.3157382, -0.1171003, 1.0]], ['2, k, 22', [-0.3301397, -0.02566748, 1.0]], ['2, k, 23', [0.09103528, -0.08894648, 1.0]], ['2, k, 24', [0.1268889, -0.03215905, 1.0]]]
[['2, k, 0', [-0.07432649, 0.03511272, 1.0]], ['2, k, 1', [-0.08550529, 0.3294996, 1.0]], ['2, k, 2', [-0.09634264, 0.6132728, 1.0]], ['2, k, 3', [-0.07394771, 0.7390789, 1.0]], ['2, k, 4', [-0.2425672, 0.4923102, 1.0]], ['2, k, 5', [-0.2820765, 0.2591751, 1.0]], ['2, k, 6', [-0.2984154, 0.02181316, 1.0]], ['2, k, 7', [-0.3093539, -0.05129914, 1.0]], ['2, k, 8', [0.0695715, 0.4872844, 1.0]], ['2, k, 9', [0.1058323, 0.2531951, 1.0]], ['2, k, 10', [0.1088476, 0.02785685, 1.0]], ['2, k, 11', [0.09369714, -0.01838386, 1.0]], ['2, k, 12', [-0.1393346, 0.03268757, 1.0]], ['2, k, 13', [-0.1516314, -0.2917371, 1.0]], ['2, k, 14', [-0.1517386, -0.6333281, 1.0]], ['2, k, 15', [-0.1355249, -0.7082614, 1.0]], ['2, k, 16', [-0.007541934, 0.03612035, 1.0]], ['2, k, 17', [-0.03442624, -0.2900165, 1.0]], ['2, k, 18', [-0.03846088, -0.5974821, 1.0]], ['2, k, 19', [-0.04301413, -0.6947885, 1.0]], ['2, k, 20', [-0.09384548, 0.5435926, 1.0]], ['2, k, 21', [-0.321076, -0.1176313, 1.0]], ['2, k, 22', [-0.3390493, -0.06058241, 1.0]], ['2, k, 23', [0.07616483, -0.08265136, 1.0]], ['2, k, 24', [0.1269288, -0.0366353, 1.0]]]
[['2, k, 0', [-0.07595049, 0.03470859, 1.0]], ['2, k, 1', [-0.08608787, 0.3288577, 1.0]], ['2, k, 2', [-0.09593681, 0.6124302, 1.0]], ['2, k, 3', [-0.07326358, 0.7378464, 1.0]], ['2, k, 4', [-0.2440496, 0.4916324, 1.0]], ['2, k, 5', [-0.2823425, 0.258604, 1.0]], ['2, k, 6', [-0.2999644, 0.02124517, 1.0]], ['2, k, 7', [-0.3089764, -0.05080225, 1.0]], ['2, k, 8', [0.0700215, 0.4868301, 1.0]], ['2, k, 9', [0.1058411, 0.2527431, 1.0]], ['2, k, 10', [0.1089399, 0.02824988, 1.0]], ['2, k, 11', [0.09142739, -0.02236688, 1.0]], ['2, k, 12', [-0.1409494, 0.03246341, 1.0]], ['2, k, 13', [-0.1516482, -0.2921174, 1.0]], ['2, k, 14', [-0.151445, -0.6309263, 1.0]], ['2, k, 15', [-0.1362711, -0.7066644, 1.0]], ['2, k, 16', [-0.009126322, 0.03562998, 1.0]], ['2, k, 17', [-0.03447765, -0.2905555, 1.0]], ['2, k, 18', [-0.0384216, -0.5967388, 1.0]], ['2, k, 19', [-0.04348794, -0.6948901, 1.0]], ['2, k, 20', [-0.09372262, 0.5427993, 1.0]], ['2, k, 21', [-0.320843, -0.1188317, 1.0]], ['2, k, 22', [-0.3360994, -0.0306668, 1.0]], ['2, k, 23', [0.08526823, -0.09508166, 1.0]], ['2, k, 24', [0.1251866, -0.05154646, 1.0]]]
[['2, k, 0', [-0.07882084, 0.03346829, 1.0]], ['2, k, 1', [-0.0868255, 0.3281514, 1.0]], ['2, k, 2', [-0.0957382, 0.6121691, 1.0]], ['2, k, 3', [-0.07303509, 0.7373878, 1.0]], ['2, k, 4', [-0.244879, 0.4913631, 1.0]], ['2, k, 5', [-0.2824468, 0.2583769, 1.0]], ['2, k, 6', [-0.2987377, 0.02090999, 1.0]], ['2, k, 7', [-0.3011778, -0.05368559, 1.0]], ['2, k, 8', [0.07027225, 0.4859084, 1.0]], ['2, k, 9', [0.1056685, 0.2517079, 1.0]], ['2, k, 10', [0.1086838, 0.02785012, 1.0]], ['2, k, 11', [0.09224976, -0.02307722, 1.0]], ['2, k, 12', [-0.1438065, 0.0315428, 1.0]], ['2, k, 13', [-0.1515633, -0.2927194, 1.0]], ['2, k, 14', [-0.1519736, -0.6332718, 1.0]], ['2, k, 15', [-0.134492, -0.708206, 1.0]], ['2, k, 16', [-0.01196424, 0.03416383, 1.0]], ['2, k, 17', [-0.03425527, -0.2918503, 1.0]], ['2, k, 18', [-0.03782279, -0.597298, 1.0]], ['2, k, 19', [-0.04346798, -0.6946944, 1.0]], ['2, k, 20', [-0.0936815, 0.5424799, 1.0]], ['2, k, 21', [-0.3166222, -0.1233064, 1.0]], ['2, k, 22', [-0.3312862, -0.0412157, 1.0]], ['2, k, 23', [0.08439549, -0.09552702, 1.0]], ['2, k, 24', [0.1263973, -0.03641864, 1.0]]]
[['2, k, 0', [-0.0818024, 0.03248958, 1.0]], ['2, k, 1', [-0.08823816, 0.3273133, 1.0]], ['2, k, 2', [-0.09592824, 0.6117195, 1.0]], ['2, k, 3', [-0.07295151, 0.7371045, 1.0]], ['2, k, 4', [-0.2454892, 0.490522, 1.0]], ['2, k, 5', [-0.2824853, 0.2574838, 1.0]], ['2, k, 6', [-0.2964121, 0.01985765, 1.0]], ['2, k, 7', [-0.296127, -0.05683974, 1.0]], ['2, k, 8', [0.07034675, 0.4850511, 1.0]], ['2, k, 9', [0.1056081, 0.250786, 1.0]], ['2, k, 10', [0.1085184, 0.02759817, 1.0]], ['2, k, 11', [0.09084518, -0.02358153, 1.0]], ['2, k, 12', [-0.1468619, 0.03090054, 1.0]], ['2, k, 13', [-0.1516604, -0.2930465, 1.0]], ['2, k, 14', [-0.152279, -0.6316032, 1.0]], ['2, k, 15', [-0.1348495, -0.7069154, 1.0]], ['2, k, 16', [-0.01476116, 0.0329573, 1.0]], ['2, k, 17', [-0.03484539, -0.2928347, 1.0]], ['2, k, 18', [-0.03762784, -0.598511, 1.0]], ['2, k, 19', [-0.04356845, -0.6947809, 1.0]], ['2, k, 20', [-0.09411475, 0.5419465, 1.0]], ['2, k, 21', [-0.3148517, -0.1241684, 1.0]], ['2, k, 22', [-0.327916, -0.05327893, 1.0]], ['2, k, 23', [0.08307578, -0.09619056, 1.0]], ['2, k, 24', [0.1265336, -0.05186207, 1.0]]]
[['2, k, 0', [-0.08303903, 0.0310905, 1.0]], ['2, k, 1', [-0.08886351, 0.3261733, 1.0]], ['2, k, 2', [-0.09575969, 0.6113123, 1.0]], ['2, k, 3', [-0.07283626, 0.7365848, 1.0]], ['2, k, 4', [-0.2465206, 0.4897484, 1.0]], ['2, k, 5', [-0.2760127, 0.2535318, 1.0]], ['2, k, 6', [-0.2785263, 0.01666161, 1.0]], ['2, k, 7', [-0.2801762, -0.06243054, 1.0]], ['2, k, 8', [0.07054526, 0.4839662, 1.0]], ['2, k, 9', [0.1054145, 0.2494973, 1.0]], ['2, k, 10', [0.1072871, 0.02608222, 1.0]], ['2, k, 11', [0.09144759, -0.02305647, 1.0]], ['2, k, 12', [-0.1480165, 0.02962498, 1.0]], ['2, k, 13', [-0.1517744, -0.2944037, 1.0]], ['2, k, 14', [-0.1519403, -0.6312091, 1.0]], ['2, k, 15', [-0.1368445, -0.7067214, 1.0]], ['2, k, 16', [-0.01598237, 0.03152726, 1.0]], ['2, k, 17', [-0.03451372, -0.2936818, 1.0]], ['2, k, 18', [-0.03879174, -0.6020113, 1.0]], ['2, k, 19', [-0.04351187, -0.6953021, 1.0]], ['2, k, 20', [-0.09410756, 0.5413668, 1.0]], ['2, k, 21', [-0.2895842, -0.1326619, 1.0]], ['2, k, 22', [-0.3126679, -0.07407915, 1.0]], ['2, k, 23', [0.08741767, -0.09721933, 1.0]], ['2, k, 24', [0.1265732, -0.02881496, 1.0]]]
[['2, k, 0', [-0.08298097, 0.03094067, 1.0]], ['2, k, 1', [-0.08889112, 0.3260798, 1.0]], ['2, k, 2', [-0.09576913, 0.6112567, 1.0]], ['2, k, 3', [-0.07277767, 0.7365028, 1.0]], ['2, k, 4', [-0.2465705, 0.489681, 1.0]], ['2, k, 5', [-0.2711498, 0.2506425, 1.0]], ['2, k, 6', [-0.2744775, 0.01561406, 1.0]], ['2, k, 7', [-0.2801577, -0.06212057, 1.0]], ['2, k, 8', [0.07054644, 0.4839683, 1.0]], ['2, k, 9', [0.1052447, 0.2493625, 1.0]], ['2, k, 10', [0.1067299, 0.02712484, 1.0]], ['2, k, 11', [0.08990026, -0.02362897, 1.0]], ['2, k, 12', [-0.1479969, 0.02942038, 1.0]], ['2, k, 13', [-0.1517544, -0.2945003, 1.0]], ['2, k, 14', [-0.1518249, -0.6306151, 1.0]], ['2, k, 15', [-0.1370814, -0.7059859, 1.0]], ['2, k, 16', [-0.01588102, 0.03144594, 1.0]], ['2, k, 17', [-0.03452488, -0.2937744, 1.0]], ['2, k, 18', [-0.03861938, -0.6017976, 1.0]], ['2, k, 19', [-0.04293797, -0.6955662, 1.0]], ['2, k, 20', [-0.09411913, 0.5413153, 1.0]], ['2, k, 21', [-0.2901117, -0.1302196, 1.0]], ['2, k, 22', [-0.312156, -0.05134397, 1.0]], ['2, k, 23', [0.08280673, -0.09587848, 1.0]], ['2, k, 24', [0.1254954, -0.03082903, 1.0]]]
