[['2, k, 0', [0.07524143, -0.3568166, 1.0]], ['2, k, 1', [0.0638667, -0.1115858, 1.0]], ['2, k, 2', [0.05289306, 0.1285809, 1.0]], ['2, k, 3', [0.04082249, 0.2614909, 1.0]], ['2, k, 4', [-0.0925017, 0.04524726, 1.0]], ['2, k, 5', [-0.1059603, -0.1288864, 1.0]], ['2, k, 6', [-0.1248835, -0.1616565, 1.0]], ['2, k, 7', [-0.118465, -0.1041855, 1.0]], ['2, k, 8', [0.2099783, 0.0685965, 1.0]], ['2, k, 9', [0.2489127, -0.1605368, 1.0]], ['2, k, 10', [0.1859111, -0.01296089, 1.0]], ['2, k, 11', [0.1665088, 0.03608371, 1.0]], ['2, k, 12', [-0.001006623, -0.3566053, 1.0]], ['2, k, 13', [-0.1070571, -0.2972499, 1.0]], ['2, k, 14', [-0.1153414, -0.6216234, 1.0]], ['2, k, 15', [-0.1696412, -0.6688889, 1.0]], ['2, k, 16', [0.149235, -0.3439462, 1.0]], ['2, k, 17', [0.1758345, -0.3238586, 1.0]], ['2, k, 18', [0.1575543, -0.6309925, 1.0]], ['2, k, 19', [0.1413133, -0.6758721, 1.0]], ['2, k, 20', [0.05592863, 0.06937585, 1.0]], ['2, k, 21', [-0.1193165, -0.1275794, 1.0]], ['2, k, 22', [-0.1245181, -0.05986318, 1.0]], ['2, k, 23', [0.145489, 0.07605064, 1.0]], ['2, k, 24', [0.2216351, 0.06323282, 1.0]]]
[['2, k, 0', [-0.04076863, -0.213731, 1.0]], ['2, k, 1', [-0.04029546, 0.04232958, 1.0]], ['2, k, 2', [-0.03962847, 0.2927612, 1.0]], ['2, k, 3', [-0.03600971, 0.434504, 1.0]], ['2, k, 4', [-0.1957822, 0.1964824, 1.0]], ['2, k, 5', [-0.2337204, -0.01768364, 1.0]], ['2, k, 6', [-0.21375, -0.1848516, 1.0]], ['2, k, 7', [-0.2014497, -0.2368124, 1.0]], ['2, k, 8', [0.1227249, 0.2087628, 1.0]], ['2, k, 9', [0.1503306, -0.02863278, 1.0]], ['2, k, 10', [0.1243708, -0.2232182, 1.0]], ['2, k, 11', [0.1193259, -0.2740576, 1.0]], ['2, k, 12', [-0.1189119, -0.2108361, 1.0]], ['2, k, 13', [-0.1813068, -0.3723386, 1.0]], ['2, k, 14', [-0.2276157, -0.7134424, 1.0]], ['2, k, 15', [-0.2067182, -0.7627649, 1.0]], ['2, k, 16', [0.03849648, -0.2108553, 1.0]], ['2, k, 17', [0.06977723, -0.3740651, 1.0]], ['2, k, 18', [0.09202578, -0.7212223, 1.0]], ['2, k, 19', [0.03863389, -0.7570629, 1.0]], ['2, k, 20', [-0.03986491, 0.2310348, 1.0]], ['2, k, 21', [-0.2006571, -0.290938, 1.0]], ['2, k, 22', [-0.2195385, -0.2639017, 1.0]], ['2, k, 23', [0.1044152, -0.3382835, 1.0]], ['2, k, 24', [0.1570289, -0.2986377, 1.0]]]
[['2, k, 0', [-0.04047132, -0.2138667, 1.0]], ['2, k, 1', [-0.04019854, 0.04227365, 1.0]], ['2, k, 2', [-0.03960808, 0.2927006, 1.0]], ['2, k, 3', [-0.03601006, 0.434511, 1.0]], ['2, k, 4', [-0.1962519, 0.1960872, 1.0]], ['2, k, 5', [-0.2333558, -0.01617759, 1.0]], ['2, k, 6', [-0.2123077, -0.1786454, 1.0]], ['2, k, 7', [-0.2027191, -0.2429357, 1.0]], ['2, k, 8', [0.1227203, 0.2088123, 1.0]], ['2, k, 9', [0.1511266, -0.02840587, 1.0]], ['2, k, 10', [0.1143476, -0.217595, 1.0]], ['2, k, 11', [0.1062333, -0.2682053, 1.0]], ['2, k, 12', [-0.118399, -0.2110114, 1.0]], ['2, k, 13', [-0.1820386, -0.3766409, 1.0]], ['2, k, 14', [-0.2278066, -0.713661, 1.0]], ['2, k, 15', [-0.2064223, -0.7634849, 1.0]], ['2, k, 16', [0.03865099, -0.2109699, 1.0]], ['2, k, 17', [0.069695, -0.3734012, 1.0]], ['2, k, 18', [0.09237292, -0.721162, 1.0]], ['2, k, 19', [0.04074231, -0.7584613, 1.0]], ['2, k, 20', [-0.03982797, 0.2309774, 1.0]], ['2, k, 21', [-0.1723039, -0.2818454, 1.0]], ['2, k, 22', [-0.2491253, -0.2808875, 1.0]], ['2, k, 23', [0.09781992, -0.3267524, 1.0]], ['2, k, 24', [0.1439684, -0.2847661, 1.0]]]
[['2, k, 0', [-0.04029525, -0.2140576, 1.0]], ['2, k, 1', [-0.04016021, 0.04223276, 1.0]], ['2, k, 2', [-0.03962395, 0.2926949, 1.0]], ['2, k, 3', [-0.03596398, 0.4345248, 1.0]], ['2, k, 4', [-0.1965341, 0.1963146, 1.0]], ['2, k, 5', [-0.233598, -0.015601, 1.0]], ['2, k, 6', [-0.2202096, -0.1576857, 1.0]], ['2, k, 7', [-0.2024173, -0.2176598, 1.0]], ['2, k, 8', [0.1228398, 0.2086673, 1.0]], ['2, k, 9', [0.1518436, -0.02842865, 1.0]], ['2, k, 10', [0.1205978, -0.2227043, 1.0]], ['2, k, 11', [0.113549, -0.2725385, 1.0]], ['2, k, 12', [-0.1180939, -0.2112895, 1.0]], ['2, k, 13', [-0.1819584, -0.3807717, 1.0]], ['2, k, 14', [-0.2263713, -0.7144922, 1.0]], ['2, k, 15', [-0.2090843, -0.7671264, 1.0]], ['2, k, 16', [0.03870568, -0.2110946, 1.0]], ['2, k, 17', [0.06974641, -0.3734204, 1.0]], ['2, k, 18', [0.09284546, -0.7215177, 1.0]], ['2, k, 19', [0.04049461, -0.7580232, 1.0]], ['2, k, 20', [-0.03983716, 0.2309657, 1.0]], ['2, k, 21', [-0.1837858, -0.2695335, 1.0]], ['2, k, 22', [-0.2266802, -0.2557512, 1.0]], ['2, k, 23', [0.1012706, -0.3363294, 1.0]], ['2, k, 24', [0.148707, -0.2938558, 1.0]]]
[['2, k, 0', [-0.04021932, -0.213958, 1.0]], ['2, k, 1', [-0.04016864, 0.04228939, 1.0]], ['2, k, 2', [-0.03973383, 0.2927333, 1.0]], ['2, k, 3', [-0.03600709, 0.4345526, 1.0]], ['2, k, 4', [-0.1974981, 0.1951226, 1.0]], ['2, k, 5', [-0.2349254, -0.01428121, 1.0]], ['2, k, 6', [-0.2112495, -0.1421722, 1.0]], ['2, k, 7', [-0.201414, -0.1884622, 1.0]], ['2, k, 8', [0.1228841, 0.2087225, 1.0]], ['2, k, 9', [0.1519321, -0.0284733, 1.0]], ['2, k, 10', [0.1173623, -0.2194029, 1.0]], ['2, k, 11', [0.1081964, -0.2679134, 1.0]], ['2, k, 12', [-0.1180948, -0.2111999, 1.0]], ['2, k, 13', [-0.1815946, -0.3801779, 1.0]], ['2, k, 14', [-0.2276309, -0.7149912, 1.0]], ['2, k, 15', [-0.2084278, -0.7664942, 1.0]], ['2, k, 16', [0.03890811, -0.2109736, 1.0]], ['2, k, 17', [0.06980436, -0.373869, 1.0]], ['2, k, 18', [0.09332111, -0.7214637, 1.0]], ['2, k, 19', [0.04032698, -0.7573909, 1.0]], ['2, k, 20', [-0.03990494, 0.2310052, 1.0]], ['2, k, 21', [-0.197201, -0.1920381, 1.0]], ['2, k, 22', [-0.1947887, -0.2414893, 1.0]], ['2, k, 23', [0.1012569, -0.3319126, 1.0]], ['2, k, 24', [0.1527651, -0.2794918, 1.0]]]
[['2, k, 0', [-0.04008397, -0.2139809, 1.0]], ['2, k, 1', [-0.04012969, 0.04229584, 1.0]], ['2, k, 2', [-0.0397329, 0.2927373, 1.0]], ['2, k, 3', [-0.03595947, 0.4344513, 1.0]], ['2, k, 4', [-0.1977213, 0.1949578, 1.0]], ['2, k, 5', [-0.231409, -0.01016187, 1.0]], ['2, k, 6', [-0.2224669, -0.08997278, 1.0]], ['2, k, 7', [-0.2160798, -0.1080765, 1.0]], ['2, k, 8', [0.1229485, 0.2087345, 1.0]], ['2, k, 9', [0.149749, -0.02578095, 1.0]], ['2, k, 10', [0.1198491, -0.2183482, 1.0]], ['2, k, 11', [0.1135627, -0.2692313, 1.0]], ['2, k, 12', [-0.1178341, -0.2112907, 1.0]], ['2, k, 13', [-0.1818031, -0.3794077, 1.0]], ['2, k, 14', [-0.2276359, -0.7150092, 1.0]], ['2, k, 15', [-0.1999053, -0.7602824, 1.0]], ['2, k, 16', [0.03895721, -0.2109634, 1.0]], ['2, k, 17', [0.06974916, -0.3724954, 1.0]], ['2, k, 18', [0.09360583, -0.7213901, 1.0]], ['2, k, 19', [0.04030054, -0.7571884, 1.0]], ['2, k, 20', [-0.03989958, 0.231008, 1.0]], ['2, k, 21', [-0.2046907, -0.126678, 1.0]], ['2, k, 22', [-0.1790861, -0.1271718, 1.0]], ['2, k, 23', [0.102435, -0.3350877, 1.0]], ['2, k, 24', [0.1386474, -0.3006075, 1.0]]]
[['2, k, 0', [-0.04010034, -0.213986, 1.0]], ['2, k, 1', [-0.04012309, 0.04228432, 1.0]], ['2, k, 2', [-0.03967377, 0.2926577, 1.0]], ['2, k, 3', [-0.03588435, 0.4343953, 1.0]], ['2, k, 4', [-0.1978742, 0.1946224, 1.0]], ['2, k, 5', [-0.2314026, -0.005334193, 1.0]], ['2, k, 6', [-0.2195878, -0.07544952, 1.0]], ['2, k, 7', [-0.2162221, -0.07227524, 1.0]], ['2, k, 8', [0.1229982, 0.2087023, 1.0]], ['2, k, 9', [0.1511405, -0.02632403, 1.0]], ['2, k, 10', [0.1177447, -0.2187303, 1.0]], ['2, k, 11', [0.1104829, -0.2673328, 1.0]], ['2, k, 12', [-0.1178252, -0.2112876, 1.0]], ['2, k, 13', [-0.1819692, -0.3782723, 1.0]], ['2, k, 14', [-0.2277163, -0.7149427, 1.0]], ['2, k, 15', [-0.1998686, -0.760237, 1.0]], ['2, k, 16', [0.03882002, -0.2110089, 1.0]], ['2, k, 17', [0.06980206, -0.372767, 1.0]], ['2, k, 18', [0.09519704, -0.7210121, 1.0]], ['2, k, 19', [0.04039034, -0.7547934, 1.0]], ['2, k, 20', [-0.03985725, 0.2309508, 1.0]], ['2, k, 21', [-0.200663, -0.08987562, 1.0]], ['2, k, 22', [-0.1815314, -0.09719399, 1.0]], ['2, k, 23', [0.1013606, -0.3322484, 1.0]], ['2, k, 24', [0.1525392, -0.2826805, 1.0]]]
[['2, k, 0', [-0.04155146, -0.214231, 1.0]], ['2, k, 1', [-0.0403528, 0.04224551, 1.0]], ['2, k, 2', [-0.03961509, 0.2926513, 1.0]], ['2, k, 3', [-0.03586231, 0.4343984, 1.0]], ['2, k, 4', [-0.1981744, 0.1939726, 1.0]], ['2, k, 5', [-0.2283662, 0.002775387, 1.0]], ['2, k, 6', [-0.2121455, -0.05518762, 1.0]], ['2, k, 7', [-0.2139987, -0.03915436, 1.0]], ['2, k, 8', [0.1230441, 0.2086671, 1.0]], ['2, k, 9', [0.1511969, -0.02670102, 1.0]], ['2, k, 10', [0.1201273, -0.2189363, 1.0]], ['2, k, 11', [0.1127732, -0.2696873, 1.0]], ['2, k, 12', [-0.1193041, -0.2112537, 1.0]], ['2, k, 13', [-0.1821554, -0.3757775, 1.0]], ['2, k, 14', [-0.2159769, -0.712499, 1.0]], ['2, k, 15', [-0.2015631, -0.7689766, 1.0]], ['2, k, 16', [0.03728488, -0.211538, 1.0]], ['2, k, 17', [0.06987319, -0.3724538, 1.0]], ['2, k, 18', [0.09462149, -0.7210092, 1.0]], ['2, k, 19', [0.04023109, -0.7548973, 1.0]], ['2, k, 20', [-0.03984253, 0.2309434, 1.0]], ['2, k, 21', [-0.1977305, -0.04364989, 1.0]], ['2, k, 22', [-0.1808662, -0.06008416, 1.0]], ['2, k, 23', [0.1013229, -0.333284, 1.0]], ['2, k, 24', [0.1486477, -0.2968434, 1.0]]]
[['2, k, 0', [-0.04154439, -0.2142124, 1.0]], ['2, k, 1', [-0.04025303, 0.04227469, 1.0]], ['2, k, 2', [-0.03915396, 0.2926588, 1.0]], ['2, k, 3', [-0.03586318, 0.4344197, 1.0]], ['2, k, 4', [-0.1983306, 0.1940257, 1.0]], ['2, k, 5', [-0.2471691, 0.006778174, 1.0]], ['2, k, 6', [-0.3420355, -0.07161958, 1.0]], ['2, k, 7', [-0.3584006, -0.06696902, 1.0]], ['2, k, 8', [0.1231205, 0.2086717, 1.0]], ['2, k, 9', [0.1499025, -0.02543249, 1.0]], ['2, k, 10', [0.1170999, -0.2146806, 1.0]], ['2, k, 11', [0.1084993, -0.2664738, 1.0]], ['2, k, 12', [-0.1192194, -0.2111018, 1.0]], ['2, k, 13', [-0.1816236, -0.3744239, 1.0]], ['2, k, 14', [-0.2184156, -0.7128838, 1.0]], ['2, k, 15', [-0.2047037, -0.769985, 1.0]], ['2, k, 16', [0.03724054, -0.2115942, 1.0]], ['2, k, 17', [0.07018089, -0.3729507, 1.0]], ['2, k, 18', [0.09474077, -0.7208933, 1.0]], ['2, k, 19', [0.05782013, -0.7633247, 1.0]], ['2, k, 20', [-0.03949519, 0.2309594, 1.0]], ['2, k, 21', [-0.4015642, -0.08456395, 1.0]], ['2, k, 22', [-0.365307, -0.1231307, 1.0]], ['2, k, 23', [0.09659957, -0.3210863, 1.0]], ['2, k, 24', [0.1398144, -0.2945778, 1.0]]]
[['2, k, 0', [-0.04130641, -0.2141928, 1.0]], ['2, k, 1', [-0.04012731, 0.04229975, 1.0]], ['2, k, 2', [-0.0390844, 0.2926709, 1.0]], ['2, k, 3', [-0.03585974, 0.4344449, 1.0]], ['2, k, 4', [-0.1982103, 0.194046, 1.0]], ['2, k, 5', [-0.1336757, 0.02398059, 1.0]], ['2, k, 6', [-0.3428498, -0.06359755, 1.0]], ['2, k, 7', [-0.3588012, -0.07937444, 1.0]], ['2, k, 8', [0.1231224, 0.2087307, 1.0]], ['2, k, 9', [0.1500572, -0.02553731, 1.0]], ['2, k, 10', [0.1162229, -0.2141802, 1.0]], ['2, k, 11', [0.1072137, -0.2648844, 1.0]], ['2, k, 12', [-0.1188322, -0.2110136, 1.0]], ['2, k, 13', [-0.1816251, -0.3729162, 1.0]], ['2, k, 14', [-0.2205488, -0.7130529, 1.0]], ['2, k, 15', [-0.2042272, -0.7681925, 1.0]], ['2, k, 16', [0.03737016, -0.2116338, 1.0]], ['2, k, 17', [0.07021751, -0.3735137, 1.0]], ['2, k, 18', [0.09513216, -0.7208122, 1.0]], ['2, k, 19', [0.05751223, -0.7634513, 1.0]], ['2, k, 20', [-0.0394121, 0.2309728, 1.0]], ['2, k, 21', [-0.4162129, -0.1095405, 1.0]], ['2, k, 22', [-0.3840319, -0.08068269, 1.0]], ['2, k, 23', [0.09777472, -0.3207631, 1.0]], ['2, k, 24', [0.1495375, -0.279661, 1.0]]]
[['2, k, 0', [-0.04131966, -0.2141753, 1.0]], ['2, k, 1', [-0.04008287, 0.04234031, 1.0]], ['2, k, 2', [-0.03887258, 0.2927307, 1.0]], ['2, k, 3', [-0.03582211, 0.4344587, 1.0]], ['2, k, 4', [-0.1972227, 0.1968907, 1.0]], ['2, k, 5', [-0.2129155, -0.002685027, 1.0]], ['2, k, 6', [-0.3744286, -0.07945513, 1.0]], ['2, k, 7', [-0.3438538, -0.07027777, 1.0]], ['2, k, 8', [0.1231449, 0.208699, 1.0]], ['2, k, 9', [0.1495514, -0.02554582, 1.0]], ['2, k, 10', [0.1183266, -0.2151818, 1.0]], ['2, k, 11', [0.1105354, -0.2656487, 1.0]], ['2, k, 12', [-0.1188232, -0.2107844, 1.0]], ['2, k, 13', [-0.1817908, -0.3736242, 1.0]], ['2, k, 14', [-0.2229948, -0.713916, 1.0]], ['2, k, 15', [-0.204094, -0.7668485, 1.0]], ['2, k, 16', [0.03730675, -0.2117326, 1.0]], ['2, k, 17', [0.07020701, -0.3731616, 1.0]], ['2, k, 18', [0.0958204, -0.721164, 1.0]], ['2, k, 19', [0.04176617, -0.7565706, 1.0]], ['2, k, 20', [-0.0392498, 0.2310265, 1.0]], ['2, k, 21', [-0.4071598, -0.08969267, 1.0]], ['2, k, 22', [-0.3803166, -0.1115117, 1.0]], ['2, k, 23', [0.09748451, -0.3217019, 1.0]], ['2, k, 24', [0.1488231, -0.2870009, 1.0]]]
[['2, k, 0', [-0.04136965, -0.2141508, 1.0]], ['2, k, 1', [-0.04007313, 0.04233445, 1.0]], ['2, k, 2', [-0.0387452, 0.2926509, 1.0]], ['2, k, 3', [-0.03579406, 0.4344756, 1.0]], ['2, k, 4', [-0.1913494, 0.2026119, 1.0]], ['2, k, 5', [-0.2051794, 0.03166483, 1.0]], ['2, k, 6', [-0.3347765, -0.1107915, 1.0]], ['2, k, 7', [-0.3368793, -0.09026111, 1.0]], ['2, k, 8', [0.1231859, 0.2087276, 1.0]], ['2, k, 9', [0.1504954, -0.02606336, 1.0]], ['2, k, 10', [0.1192513, -0.2171855, 1.0]], ['2, k, 11', [0.1107132, -0.2683462, 1.0]], ['2, k, 12', [-0.1188776, -0.2106158, 1.0]], ['2, k, 13', [-0.1819356, -0.3740017, 1.0]], ['2, k, 14', [-0.2225625, -0.714142, 1.0]], ['2, k, 15', [-0.2041302, -0.7671043, 1.0]], ['2, k, 16', [0.03718701, -0.2118535, 1.0]], ['2, k, 17', [0.0701788, -0.3725338, 1.0]], ['2, k, 18', [0.09662422, -0.7210001, 1.0]], ['2, k, 19', [0.04755365, -0.7602512, 1.0]], ['2, k, 20', [-0.03915836, 0.2309694, 1.0]], ['2, k, 21', [-0.391266, -0.1046875, 1.0]], ['2, k, 22', [-0.3830543, -0.1192387, 1.0]], ['2, k, 23', [0.1013247, -0.3324575, 1.0]], ['2, k, 24', [0.1498623, -0.2854077, 1.0]]]
[['2, k, 0', [-0.04144902, -0.2140054, 1.0]], ['2, k, 1', [-0.04000399, 0.04240603, 1.0]], ['2, k, 2', [-0.0384833, 0.2926566, 1.0]], ['2, k, 3', [-0.03564372, 0.4344258, 1.0]], ['2, k, 4', [-0.1837868, 0.2088086, 1.0]], ['2, k, 5', [-0.2063642, 0.03392089, 1.0]], ['2, k, 6', [-0.360237, -0.07980992, 1.0]], ['2, k, 7', [-0.381186, -0.08639128, 1.0]], ['2, k, 8', [0.1230469, 0.2082581, 1.0]], ['2, k, 9', [0.1510399, -0.02795509, 1.0]], ['2, k, 10', [0.1170857, -0.2164364, 1.0]], ['2, k, 11', [0.1072547, -0.2661594, 1.0]], ['2, k, 12', [-0.1189736, -0.2102872, 1.0]], ['2, k, 13', [-0.1817527, -0.3748023, 1.0]], ['2, k, 14', [-0.222641, -0.7142153, 1.0]], ['2, k, 15', [-0.2047654, -0.767525, 1.0]], ['2, k, 16', [0.03709438, -0.211878, 1.0]], ['2, k, 17', [0.0698439, -0.3716881, 1.0]], ['2, k, 18', [0.09784032, -0.7215641, 1.0]], ['2, k, 19', [0.04461475, -0.7585294, 1.0]], ['2, k, 20', [-0.03895239, 0.2309914, 1.0]], ['2, k, 21', [-0.4008122, -0.09525833, 1.0]], ['2, k, 22', [-0.3841799, -0.09250543, 1.0]], ['2, k, 23', [0.09906482, -0.3241094, 1.0]], ['2, k, 24', [0.1347146, -0.2994942, 1.0]]]
[['2, k, 0', [-0.04139825, -0.2141578, 1.0]], ['2, k, 1', [-0.04006135, 0.04232626, 1.0]], ['2, k, 2', [-0.03870065, 0.2926397, 1.0]], ['2, k, 3', [-0.03548583, 0.4343965, 1.0]], ['2, k, 4', [-0.1807202, 0.2069705, 1.0]], ['2, k, 5', [-0.2123619, 0.03950857, 1.0]], ['2, k, 6', [-0.358517, -0.07573926, 1.0]], ['2, k, 7', [-0.3558971, -0.07377158, 1.0]], ['2, k, 8', [0.1230605, 0.2083077, 1.0]], ['2, k, 9', [0.1510827, -0.02796436, 1.0]], ['2, k, 10', [0.1177555, -0.2172574, 1.0]], ['2, k, 11', [0.1084493, -0.2687195, 1.0]], ['2, k, 12', [-0.1189739, -0.2103339, 1.0]], ['2, k, 13', [-0.1817143, -0.3748267, 1.0]], ['2, k, 14', [-0.224204, -0.715731, 1.0]], ['2, k, 15', [-0.2038097, -0.7664087, 1.0]], ['2, k, 16', [0.03730483, -0.2123453, 1.0]], ['2, k, 17', [0.06984378, -0.3715734, 1.0]], ['2, k, 18', [0.09603842, -0.7224566, 1.0]], ['2, k, 19', [0.04231979, -0.7584823, 1.0]], ['2, k, 20', [-0.03911608, 0.2309525, 1.0]], ['2, k, 21', [-0.3960818, -0.1111457, 1.0]], ['2, k, 22', [-0.3173184, -0.1555632, 1.0]], ['2, k, 23', [0.1012893, -0.3320148, 1.0]], ['2, k, 24', [0.1381817, -0.2878751, 1.0]]]
[['2, k, 0', [-0.04139112, -0.2149784, 1.0]], ['2, k, 1', [-0.0400695, 0.04210145, 1.0]], ['2, k, 2', [-0.03871217, 0.2926278, 1.0]], ['2, k, 3', [-0.03498299, 0.4345863, 1.0]], ['2, k, 4', [-0.1782153, 0.1940665, 1.0]], ['2, k, 5', [-0.2197091, 0.01609205, 1.0]], ['2, k, 6', [-0.3683842, -0.07991867, 1.0]], ['2, k, 7', [-0.3543526, -0.0766302, 1.0]], ['2, k, 8', [0.1231226, 0.208309, 1.0]], ['2, k, 9', [0.1522346, -0.02717461, 1.0]], ['2, k, 10', [0.1211548, -0.2189167, 1.0]], ['2, k, 11', [0.1142058, -0.2708269, 1.0]], ['2, k, 12', [-0.1190075, -0.211304, 1.0]], ['2, k, 13', [-0.1818155, -0.3749161, 1.0]], ['2, k, 14', [-0.2243646, -0.7157495, 1.0]], ['2, k, 15', [-0.2039375, -0.7663478, 1.0]], ['2, k, 16', [0.03734326, -0.2130372, 1.0]], ['2, k, 17', [0.06986964, -0.3715728, 1.0]], ['2, k, 18', [0.09512998, -0.7233412, 1.0]], ['2, k, 19', [0.04137581, -0.7585525, 1.0]], ['2, k, 20', [-0.03912286, 0.2308918, 1.0]], ['2, k, 21', [-0.3967029, -0.1170714, 1.0]], ['2, k, 22', [-0.3842535, -0.07013717, 1.0]], ['2, k, 23', [0.1013128, -0.3300617, 1.0]], ['2, k, 24', [0.150809, -0.2918086, 1.0]]]
[['2, k, 0', [-0.04133024, -0.2153742, 1.0]], ['2, k, 1', [-0.04002232, 0.04199252, 1.0]], ['2, k, 2', [-0.03866249, 0.2926314, 1.0]], ['2, k, 3', [-0.03482972, 0.4346113, 1.0]], ['2, k, 4', [-0.1795864, 0.1921468, 1.0]], ['2, k, 5', [-0.2390119, 0.01002435, 1.0]], ['2, k, 6', [-0.3604782, -0.08094846, 1.0]], ['2, k, 7', [-0.3465387, -0.0763437, 1.0]], ['2, k, 8', [0.1229968, 0.2077249, 1.0]], ['2, k, 9', [0.1520456, -0.02785167, 1.0]], ['2, k, 10', [0.1207344, -0.2193884, 1.0]], ['2, k, 11', [0.1128251, -0.2710014, 1.0]], ['2, k, 12', [-0.1189742, -0.2116516, 1.0]], ['2, k, 13', [-0.1818265, -0.3749363, 1.0]], ['2, k, 14', [-0.2266641, -0.7152219, 1.0]], ['2, k, 15', [-0.2035676, -0.7648728, 1.0]], ['2, k, 16', [0.03744046, -0.2135189, 1.0]], ['2, k, 17', [0.06966498, -0.3719335, 1.0]], ['2, k, 18', [0.09499694, -0.7230601, 1.0]], ['2, k, 19', [0.04158251, -0.7583941, 1.0]], ['2, k, 20', [-0.03907644, 0.2308735, 1.0]], ['2, k, 21', [-0.4047323, -0.1000901, 1.0]], ['2, k, 22', [-0.374807, -0.123358, 1.0]], ['2, k, 23', [0.09981345, -0.3294781, 1.0]], ['2, k, 24', [0.1406843, -0.3010848, 1.0]]]
[['2, k, 0', [-0.04002132, -0.2176578, 1.0]], ['2, k, 1', [-0.03948417, 0.04118858, 1.0]], ['2, k, 2', [-0.03850468, 0.2925405, 1.0]], ['2, k, 3', [-0.03442951, 0.4348681, 1.0]], ['2, k, 4', [-0.1879131, 0.14466, 1.0]], ['2, k, 5', [-0.2578011, -0.03472012, 1.0]], ['2, k, 6', [-0.3814511, -0.08310965, 1.0]], ['2, k, 7', [-0.3989536, -0.0688811, 1.0]], ['2, k, 8', [0.1225892, 0.207285, 1.0]], ['2, k, 9', [0.1518031, -0.02888516, 1.0]], ['2, k, 10', [0.120789, -0.220379, 1.0]], ['2, k, 11', [0.1145388, -0.2706888, 1.0]], ['2, k, 12', [-0.1174109, -0.2161558, 1.0]], ['2, k, 13', [-0.1818402, -0.3746581, 1.0]], ['2, k, 14', [-0.2275057, -0.7138668, 1.0]], ['2, k, 15', [-0.2047143, -0.7645234, 1.0]], ['2, k, 16', [0.03844802, -0.2143466, 1.0]], ['2, k, 17', [0.06963768, -0.3718196, 1.0]], ['2, k, 18', [0.09244405, -0.7232597, 1.0]], ['2, k, 19', [0.0408687, -0.7579718, 1.0]], ['2, k, 20', [-0.03885273, 0.2306657, 1.0]], ['2, k, 21', [-0.4050185, -0.05299598, 1.0]], ['2, k, 22', [-0.3909559, -0.0764567, 1.0]], ['2, k, 23', [0.09972047, -0.3291733, 1.0]], ['2, k, 24', [0.1510552, -0.2932872, 1.0]]]
[['2, k, 0', [-0.03974205, -0.2186981, 1.0]], ['2, k, 1', [-0.03955764, 0.04079314, 1.0]], ['2, k, 2', [-0.03885531, 0.2925104, 1.0]], ['2, k, 3', [-0.03403615, 0.4347516, 1.0]], ['2, k, 4', [-0.1871758, 0.1482969, 1.0]], ['2, k, 5', [-0.2566077, -0.03094511, 1.0]], ['2, k, 6', [-0.3812391, -0.08391124, 1.0]], ['2, k, 7', [-0.399035, -0.08950715, 1.0]], ['2, k, 8', [0.1224115, 0.2060414, 1.0]], ['2, k, 9', [0.1493169, -0.02860353, 1.0]], ['2, k, 10', [0.1209202, -0.2195191, 1.0]], ['2, k, 11', [0.1141263, -0.270284, 1.0]], ['2, k, 12', [-0.1172701, -0.2171322, 1.0]], ['2, k, 13', [-0.1818362, -0.3746703, 1.0]], ['2, k, 14', [-0.2301294, -0.7132465, 1.0]], ['2, k, 15', [-0.2047883, -0.7624866, 1.0]], ['2, k, 16', [0.0388356, -0.2152412, 1.0]], ['2, k, 17', [0.0691904, -0.3733934, 1.0]], ['2, k, 18', [0.09735227, -0.7239392, 1.0]], ['2, k, 19', [0.04112419, -0.7566139, 1.0]], ['2, k, 20', [-0.03909896, 0.230549, 1.0]], ['2, k, 21', [-0.4006182, -0.05505597, 1.0]], ['2, k, 22', [-0.3960378, -0.1103722, 1.0]], ['2, k, 23', [0.1014238, -0.3324535, 1.0]], ['2, k, 24', [0.1541448, -0.2899219, 1.0]]]
