[['2, k, 0', [-0.106919, -0.365049, 1.0]], ['2, k, 1', [-0.105729, -0.0560417, 1.0]], ['2, k, 2', [-0.103882, 0.245356, 1.0]], ['2, k, 3', [-0.0953268, 0.385931, 1.0]], ['2, k, 4', [-0.295796, 0.176628, 1.0]], ['2, k, 5', [-0.40083, 0.00371404, 1.0]], ['2, k, 6', [-0.272584, -0.144488, 1.0]], ['2, k, 7', [-0.265836, -0.181285, 1.0]], ['2, k, 8', [0.086344, 0.16644, 1.0]], ['2, k, 9', [0.2271, 0.0335756, 1.0]], ['2, k, 10', [0.144135, -0.144779, 1.0]], ['2, k, 11', [0.0870421, -0.202684, 1.0]], ['2, k, 12', [-0.192521, -0.357238, 1.0]], ['2, k, 13', [-0.244226, -0.707808, 1.0]], ['2, k, 14', [-0.282889, -1.06034, 1.0]], ['2, k, 15', [-0.292725, -1.10645, 1.0]], ['2, k, 16', [-0.0181124, -0.36194, 1.0]], ['2, k, 17', [0.0458947, -0.70347, 1.0]], ['2, k, 18', [0.0898967, -1.04265, 1.0]], ['2, k, 19', [0.108887, -1.09766, 1.0]], ['2, k, 20', [-0.104458, 0.17112, 1.0]], ['2, k, 21', [-0.254943, -0.226664, 1.0]], ['2, k, 22', [-0.235296, -0.144412, 1.0]], ['2, k, 23', [0.102588, -0.29215, 1.0]], ['2, k, 24', [0.0647283, -0.21402, 1.0]]]
[['2, k, 0', [-0.208962, -0.387295, 1.0]], ['2, k, 1', [-0.13509, -0.083712, 1.0]], ['2, k, 2', [-0.0736376, 0.227726, 1.0]], ['2, k, 3', [-0.0181019, 0.360537, 1.0]], ['2, k, 4', [-0.269777, 0.18082, 1.0]], ['2, k, 5', [-0.442873, 0.0629359, 1.0]], ['2, k, 6', [-0.454929, -0.176803, 1.0]], ['2, k, 7', [-0.431796, -0.263461, 1.0]], ['2, k, 8', [0.0791071, 0.0941848, 1.0]], ['2, k, 9', [0.0989177, -0.104337, 1.0]], ['2, k, 10', [0.00243244, -0.255024, 1.0]], ['2, k, 11', [-0.0295584, -0.305398, 1.0]], ['2, k, 12', [-0.292346, -0.363683, 1.0]], ['2, k, 13', [-0.315698, -0.710903, 1.0]], ['2, k, 14', [-0.303067, -1.05144, 1.0]], ['2, k, 15', [-0.301197, -1.10722, 1.0]], ['2, k, 16', [-0.119489, -0.399593, 1.0]], ['2, k, 17', [-0.00907491, -0.746797, 1.0]], ['2, k, 18', [0.074877, -1.05322, 1.0]], ['2, k, 19', [0.111824, -1.10048, 1.0]], ['2, k, 20', [-0.0886239, 0.150327, 1.0]], ['2, k, 21', [-0.444917, -0.317952, 1.0]], ['2, k, 22', [-0.445031, -0.227874, 1.0]], ['2, k, 23', [-0.0327516, -0.306867, 1.0]], ['2, k, 24', [-0.029291, -0.302635, 1.0]]]
[['2, k, 0', [-0.20848, -0.385938, 1.0]], ['2, k, 1', [-0.13738, -0.079701, 1.0]], ['2, k, 2', [-0.0750025, 0.229927, 1.0]], ['2, k, 3', [-0.02616, 0.367641, 1.0]], ['2, k, 4', [-0.271144, 0.182708, 1.0]], ['2, k, 5', [-0.44868, 0.0637794, 1.0]], ['2, k, 6', [-0.454928, -0.176804, 1.0]], ['2, k, 7', [-0.43093, -0.263187, 1.0]], ['2, k, 8', [0.0763705, 0.0980626, 1.0]], ['2, k, 9', [0.0973144, -0.105901, 1.0]], ['2, k, 10', [0.00407322, -0.26198, 1.0]], ['2, k, 11', [-0.0268403, -0.314154, 1.0]], ['2, k, 12', [-0.291766, -0.362891, 1.0]], ['2, k, 13', [-0.314852, -0.710489, 1.0]], ['2, k, 14', [-0.303076, -1.05184, 1.0]], ['2, k, 15', [-0.300909, -1.10708, 1.0]], ['2, k, 16', [-0.119115, -0.397613, 1.0]], ['2, k, 17', [-0.010543, -0.74732, 1.0]], ['2, k, 18', [0.0747647, -1.05277, 1.0]], ['2, k, 19', [0.111675, -1.10061, 1.0]], ['2, k, 20', [-0.0905171, 0.153526, 1.0]], ['2, k, 21', [-0.446161, -0.31861, 1.0]], ['2, k, 22', [-0.443236, -0.229051, 1.0]], ['2, k, 23', [-0.0300439, -0.315584, 1.0]], ['2, k, 24', [-0.0265967, -0.311303, 1.0]]]
[['2, k, 0', [-0.207096, -0.384551, 1.0]], ['2, k, 1', [-0.139021, -0.0768701, 1.0]], ['2, k, 2', [-0.0781827, 0.233252, 1.0]], ['2, k, 3', [-0.031696, 0.372012, 1.0]], ['2, k, 4', [-0.272461, 0.184022, 1.0]], ['2, k, 5', [-0.452743, 0.0660084, 1.0]], ['2, k, 6', [-0.419908, -0.140545, 1.0]], ['2, k, 7', [-0.406647, -0.219061, 1.0]], ['2, k, 8', [0.0734065, 0.100916, 1.0]], ['2, k, 9', [0.0956071, -0.108456, 1.0]], ['2, k, 10', [0.00114138, -0.275143, 1.0]], ['2, k, 11', [-0.0183061, -0.318835, 1.0]], ['2, k, 12', [-0.29095, -0.361731, 1.0]], ['2, k, 13', [-0.314327, -0.709531, 1.0]], ['2, k, 14', [-0.302875, -1.05187, 1.0]], ['2, k, 15', [-0.30056, -1.10681, 1.0]], ['2, k, 16', [-0.1171, -0.395985, 1.0]], ['2, k, 17', [-0.0106796, -0.748385, 1.0]], ['2, k, 18', [0.0744826, -1.05283, 1.0]], ['2, k, 19', [0.111315, -1.09998, 1.0]], ['2, k, 20', [-0.0933036, 0.15688, 1.0]], ['2, k, 21', [-0.435673, -0.276619, 1.0]], ['2, k, 22', [-0.434476, -0.215872, 1.0]], ['2, k, 23', [-0.02154, -0.320174, 1.0]], ['2, k, 24', [-0.0181301, -0.31577, 1.0]]]
[['2, k, 0', [-0.204439, -0.383297, 1.0]], ['2, k, 1', [-0.140373, -0.0740168, 1.0]], ['2, k, 2', [-0.0835338, 0.237674, 1.0]], ['2, k, 3', [-0.0408582, 0.377008, 1.0]], ['2, k, 4', [-0.274988, 0.185717, 1.0]], ['2, k, 5', [-0.459447, 0.0614592, 1.0]], ['2, k, 6', [-0.417101, -0.127188, 1.0]], ['2, k, 7', [-0.399443, -0.19977, 1.0]], ['2, k, 8', [0.0688797, 0.104436, 1.0]], ['2, k, 9', [0.0957178, -0.108904, 1.0]], ['2, k, 10', [0.000645619, -0.276254, 1.0]], ['2, k, 11', [-0.0308872, -0.332199, 1.0]], ['2, k, 12', [-0.288771, -0.361036, 1.0]], ['2, k, 13', [-0.312425, -0.707958, 1.0]], ['2, k, 14', [-0.302844, -1.05115, 1.0]], ['2, k, 15', [-0.300343, -1.10647, 1.0]], ['2, k, 16', [-0.114022, -0.394118, 1.0]], ['2, k, 17', [-0.0108922, -0.749272, 1.0]], ['2, k, 18', [0.0740102, -1.05289, 1.0]], ['2, k, 19', [0.111135, -1.09975, 1.0]], ['2, k, 20', [-0.0974639, 0.161032, 1.0]], ['2, k, 21', [-0.422438, -0.262561, 1.0]], ['2, k, 22', [-0.431922, -0.14193, 1.0]], ['2, k, 23', [-0.0340724, -0.333528, 1.0]], ['2, k, 24', [-0.0306001, -0.329112, 1.0]]]
[['2, k, 0', [-0.202719, -0.381722, 1.0]], ['2, k, 1', [-0.141943, -0.0711107, 1.0]], ['2, k, 2', [-0.0878967, 0.241534, 1.0]], ['2, k, 3', [-0.0485931, 0.381143, 1.0]], ['2, k, 4', [-0.282971, 0.18811, 1.0]], ['2, k, 5', [-0.465524, 0.0567536, 1.0]], ['2, k, 6', [-0.415635, -0.148736, 1.0]], ['2, k, 7', [-0.401663, -0.227841, 1.0]], ['2, k, 8', [0.0650213, 0.106198, 1.0]], ['2, k, 9', [0.138317, -0.0596547, 1.0]], ['2, k, 10', [0.0254161, -0.216916, 1.0]], ['2, k, 11', [-0.000691945, -0.218919, 1.0]], ['2, k, 12', [-0.287264, -0.359861, 1.0]], ['2, k, 13', [-0.311014, -0.708487, 1.0]], ['2, k, 14', [-0.301674, -1.05102, 1.0]], ['2, k, 15', [-0.300602, -1.10673, 1.0]], ['2, k, 16', [-0.112148, -0.392182, 1.0]], ['2, k, 17', [-0.0105857, -0.749975, 1.0]], ['2, k, 18', [0.072772, -1.05492, 1.0]], ['2, k, 19', [0.110977, -1.09973, 1.0]], ['2, k, 20', [-0.101115, 0.164717, 1.0]], ['2, k, 21', [-0.427853, -0.288602, 1.0]], ['2, k, 22', [-0.43384, -0.229105, 1.0]], ['2, k, 23', [-0.0148245, -0.249833, 1.0]], ['2, k, 24', [0.0201306, -0.22721, 1.0]]]
[['2, k, 0', [-0.200627, -0.379955, 1.0]], ['2, k, 1', [-0.143286, -0.0682592, 1.0]], ['2, k, 2', [-0.0924952, 0.245388, 1.0]], ['2, k, 3', [-0.0564569, 0.386113, 1.0]], ['2, k, 4', [-0.283104, 0.188227, 1.0]], ['2, k, 5', [-0.469786, 0.0565908, 1.0]], ['2, k, 6', [-0.417656, -0.127896, 1.0]], ['2, k, 7', [-0.395722, -0.202371, 1.0]], ['2, k, 8', [0.0626808, 0.108861, 1.0]], ['2, k, 9', [0.13834, -0.059698, 1.0]], ['2, k, 10', [0.0268271, -0.218025, 1.0]], ['2, k, 11', [0.00276383, -0.222102, 1.0]], ['2, k, 12', [-0.285508, -0.358892, 1.0]], ['2, k, 13', [-0.308895, -0.704037, 1.0]], ['2, k, 14', [-0.300585, -1.05027, 1.0]], ['2, k, 15', [-0.300561, -1.10605, 1.0]], ['2, k, 16', [-0.109743, -0.389548, 1.0]], ['2, k, 17', [-0.0102427, -0.750238, 1.0]], ['2, k, 18', [0.0726672, -1.05495, 1.0]], ['2, k, 19', [0.110795, -1.09976, 1.0]], ['2, k, 20', [-0.104858, 0.168401, 1.0]], ['2, k, 21', [-0.415428, -0.267365, 1.0]], ['2, k, 22', [-0.428425, -0.201769, 1.0]], ['2, k, 23', [-0.00495672, -0.250717, 1.0]], ['2, k, 24', [0.0150065, -0.231821, 1.0]]]
[['2, k, 0', [-0.197648, -0.378358, 1.0]], ['2, k, 1', [-0.144666, -0.0655809, 1.0]], ['2, k, 2', [-0.0984131, 0.249002, 1.0]], ['2, k, 3', [-0.0645851, 0.389625, 1.0]], ['2, k, 4', [-0.28377, 0.188383, 1.0]], ['2, k, 5', [-0.471265, 0.0493751, 1.0]], ['2, k, 6', [-0.405549, -0.1296, 1.0]], ['2, k, 7', [-0.386889, -0.199045, 1.0]], ['2, k, 8', [0.0604824, 0.110325, 1.0]], ['2, k, 9', [0.138402, -0.0591523, 1.0]], ['2, k, 10', [0.0284127, -0.2186, 1.0]], ['2, k, 11', [0.0084212, -0.222039, 1.0]], ['2, k, 12', [-0.282607, -0.357813, 1.0]], ['2, k, 13', [-0.307455, -0.703967, 1.0]], ['2, k, 14', [-0.299506, -1.05013, 1.0]], ['2, k, 15', [-0.300461, -1.10597, 1.0]], ['2, k, 16', [-0.106795, -0.387476, 1.0]], ['2, k, 17', [-0.00929691, -0.74869, 1.0]], ['2, k, 18', [0.0724486, -1.05499, 1.0]], ['2, k, 19', [0.110826, -1.09995, 1.0]], ['2, k, 20', [-0.109545, 0.171852, 1.0]], ['2, k, 21', [-0.408425, -0.267128, 1.0]], ['2, k, 22', [-0.340938, -0.193669, 1.0]], ['2, k, 23', [-0.00494234, -0.24999, 1.0]], ['2, k, 24', [0.0197836, -0.22943, 1.0]]]
[['2, k, 0', [-0.194461, -0.378117, 1.0]], ['2, k, 1', [-0.145581, -0.0639347, 1.0]], ['2, k, 2', [-0.103499, 0.251409, 1.0]], ['2, k, 3', [-0.071558, 0.391948, 1.0]], ['2, k, 4', [-0.296861, 0.184972, 1.0]], ['2, k, 5', [-0.47423, 0.0458706, 1.0]], ['2, k, 6', [-0.412088, -0.133746, 1.0]], ['2, k, 7', [-0.388805, -0.205909, 1.0]], ['2, k, 8', [0.0581181, 0.111675, 1.0]], ['2, k, 9', [0.138425, -0.0582508, 1.0]], ['2, k, 10', [0.0305395, -0.219231, 1.0]], ['2, k, 11', [0.0115215, -0.22206, 1.0]], ['2, k, 12', [-0.279441, -0.358199, 1.0]], ['2, k, 13', [-0.305726, -0.703758, 1.0]], ['2, k, 14', [-0.29782, -1.05114, 1.0]], ['2, k, 15', [-0.300581, -1.1061, 1.0]], ['2, k, 16', [-0.103651, -0.386669, 1.0]], ['2, k, 17', [-0.00852895, -0.745705, 1.0]], ['2, k, 18', [0.0725044, -1.05441, 1.0]], ['2, k, 19', [0.111208, -1.09992, 1.0]], ['2, k, 20', [-0.113576, 0.174128, 1.0]], ['2, k, 21', [-0.407987, -0.27335, 1.0]], ['2, k, 22', [-0.345065, -0.194005, 1.0]], ['2, k, 23', [0.00166505, -0.240244, 1.0]], ['2, k, 24', [0.0204261, -0.22973, 1.0]]]
[['2, k, 0', [-0.189082, -0.377252, 1.0]], ['2, k, 1', [-0.146053, -0.0626555, 1.0]], ['2, k, 2', [-0.108051, 0.252735, 1.0]], ['2, k, 3', [-0.0804219, 0.39469, 1.0]], ['2, k, 4', [-0.300176, 0.18458, 1.0]], ['2, k, 5', [-0.474569, 0.0418266, 1.0]], ['2, k, 6', [-0.403419, -0.136071, 1.0]], ['2, k, 7', [-0.379375, -0.20405, 1.0]], ['2, k, 8', [0.0553841, 0.115249, 1.0]], ['2, k, 9', [0.138794, -0.0571277, 1.0]], ['2, k, 10', [0.0343531, -0.220241, 1.0]], ['2, k, 11', [0.0135762, -0.222854, 1.0]], ['2, k, 12', [-0.274558, -0.358319, 1.0]], ['2, k, 13', [-0.303154, -0.707226, 1.0]], ['2, k, 14', [-0.296159, -1.05154, 1.0]], ['2, k, 15', [-0.300589, -1.10608, 1.0]], ['2, k, 16', [-0.0978596, -0.384687, 1.0]], ['2, k, 17', [-0.00656122, -0.744803, 1.0]], ['2, k, 18', [0.0726493, -1.05364, 1.0]], ['2, k, 19', [0.11136, -1.09991, 1.0]], ['2, k, 20', [-0.116941, 0.175476, 1.0]], ['2, k, 21', [-0.392806, -0.270382, 1.0]], ['2, k, 22', [-0.336154, -0.193608, 1.0]], ['2, k, 23', [0.00164002, -0.24729, 1.0]], ['2, k, 24', [0.0323073, -0.226684, 1.0]]]
[['2, k, 0', [-0.18525, -0.376154, 1.0]], ['2, k, 1', [-0.146807, -0.0609882, 1.0]], ['2, k, 2', [-0.113435, 0.254641, 1.0]], ['2, k, 3', [-0.0880568, 0.396727, 1.0]], ['2, k, 4', [-0.302677, 0.184223, 1.0]], ['2, k, 5', [-0.475065, 0.0376127, 1.0]], ['2, k, 6', [-0.399694, -0.137674, 1.0]], ['2, k, 7', [-0.374656, -0.203131, 1.0]], ['2, k, 8', [0.0525372, 0.120257, 1.0]], ['2, k, 9', [0.138702, -0.0571892, 1.0]], ['2, k, 10', [0.0368626, -0.221665, 1.0]], ['2, k, 11', [0.0179637, -0.221166, 1.0]], ['2, k, 12', [-0.270366, -0.358355, 1.0]], ['2, k, 13', [-0.301461, -0.708734, 1.0]], ['2, k, 14', [-0.295793, -1.05161, 1.0]], ['2, k, 15', [-0.301168, -1.10542, 1.0]], ['2, k, 16', [-0.0944051, -0.382571, 1.0]], ['2, k, 17', [-0.00387266, -0.742239, 1.0]], ['2, k, 18', [0.0734436, -1.05307, 1.0]], ['2, k, 19', [0.110958, -1.09989, 1.0]], ['2, k, 20', [-0.121077, 0.177336, 1.0]], ['2, k, 21', [-0.38358, -0.270561, 1.0]], ['2, k, 22', [-0.333368, -0.191108, 1.0]], ['2, k, 23', [0.0114894, -0.241633, 1.0]], ['2, k, 24', [0.0292885, -0.228452, 1.0]]]
[['2, k, 0', [-0.182204, -0.375806, 1.0]], ['2, k, 1', [-0.147294, -0.0597674, 1.0]], ['2, k, 2', [-0.117104, 0.256246, 1.0]], ['2, k, 3', [-0.0947649, 0.39889, 1.0]], ['2, k, 4', [-0.31287, 0.182906, 1.0]], ['2, k, 5', [-0.476436, 0.0326358, 1.0]], ['2, k, 6', [-0.393561, -0.14657, 1.0]], ['2, k, 7', [-0.369413, -0.217878, 1.0]], ['2, k, 8', [0.0539376, 0.119601, 1.0]], ['2, k, 9', [0.13969, -0.0536016, 1.0]], ['2, k, 10', [0.0409496, -0.218957, 1.0]], ['2, k, 11', [0.0179052, -0.223431, 1.0]], ['2, k, 12', [-0.267375, -0.359085, 1.0]], ['2, k, 13', [-0.29981, -0.708928, 1.0]], ['2, k, 14', [-0.294673, -1.05309, 1.0]], ['2, k, 15', [-0.301397, -1.10549, 1.0]], ['2, k, 16', [-0.0913276, -0.381174, 1.0]], ['2, k, 17', [-0.00168733, -0.742583, 1.0]], ['2, k, 18', [0.0733863, -1.053, 1.0]], ['2, k, 19', [0.110975, -1.0999, 1.0]], ['2, k, 20', [-0.123996, 0.178845, 1.0]], ['2, k, 21', [-0.374531, -0.282622, 1.0]], ['2, k, 22', [-0.327484, -0.193704, 1.0]], ['2, k, 23', [0.0016241, -0.273986, 1.0]], ['2, k, 24', [0.0250581, -0.247803, 1.0]]]
[['2, k, 0', [-0.179414, -0.375417, 1.0]], ['2, k, 1', [-0.147941, -0.0587545, 1.0]], ['2, k, 2', [-0.122278, 0.257028, 1.0]], ['2, k, 3', [-0.10098, 0.400599, 1.0]], ['2, k, 4', [-0.316558, 0.180934, 1.0]], ['2, k, 5', [-0.476034, 0.0259976, 1.0]], ['2, k, 6', [-0.390868, -0.15043, 1.0]], ['2, k, 7', [-0.363135, -0.21609, 1.0]], ['2, k, 8', [0.0545163, 0.119416, 1.0]], ['2, k, 9', [0.140475, -0.0511361, 1.0]], ['2, k, 10', [0.0436618, -0.217003, 1.0]], ['2, k, 11', [0.0219758, -0.22367, 1.0]], ['2, k, 12', [-0.264667, -0.359532, 1.0]], ['2, k, 13', [-0.295896, -0.709479, 1.0]], ['2, k, 14', [-0.294267, -1.05394, 1.0]], ['2, k, 15', [-0.30165, -1.10549, 1.0]], ['2, k, 16', [-0.0885003, -0.379942, 1.0]], ['2, k, 17', [0.00121748, -0.739865, 1.0]], ['2, k, 18', [0.0733492, -1.05293, 1.0]], ['2, k, 19', [0.110936, -1.09993, 1.0]], ['2, k, 20', [-0.128046, 0.179733, 1.0]], ['2, k, 21', [-0.368365, -0.283574, 1.0]], ['2, k, 22', [-0.341375, -0.265631, 1.0]], ['2, k, 23', [0.00808848, -0.267477, 1.0]], ['2, k, 24', [0.0281608, -0.243985, 1.0]]]
[['2, k, 0', [-0.175691, -0.374274, 1.0]], ['2, k, 1', [-0.148627, -0.0569446, 1.0]], ['2, k, 2', [-0.127054, 0.259161, 1.0]], ['2, k, 3', [-0.107227, 0.402809, 1.0]], ['2, k, 4', [-0.319576, 0.180208, 1.0]], ['2, k, 5', [-0.473216, 0.015615, 1.0]], ['2, k, 6', [-0.387661, -0.154333, 1.0]], ['2, k, 7', [-0.360997, -0.224906, 1.0]], ['2, k, 8', [0.0538259, 0.121086, 1.0]], ['2, k, 9', [0.141457, -0.0478898, 1.0]], ['2, k, 10', [0.0469715, -0.214905, 1.0]], ['2, k, 11', [0.0260172, -0.218554, 1.0]], ['2, k, 12', [-0.261206, -0.359615, 1.0]], ['2, k, 13', [-0.290839, -0.709054, 1.0]], ['2, k, 14', [-0.292509, -1.05446, 1.0]], ['2, k, 15', [-0.301463, -1.10525, 1.0]], ['2, k, 16', [-0.0844718, -0.377413, 1.0]], ['2, k, 17', [0.00453523, -0.735465, 1.0]], ['2, k, 18', [0.0735469, -1.05187, 1.0]], ['2, k, 19', [0.110901, -1.09977, 1.0]], ['2, k, 20', [-0.131814, 0.181747, 1.0]], ['2, k, 21', [-0.363032, -0.289175, 1.0]], ['2, k, 22', [-0.337363, -0.268762, 1.0]], ['2, k, 23', [0.0145191, -0.266853, 1.0]], ['2, k, 24', [0.0144338, -0.268492, 1.0]]]
[['2, k, 0', [-0.171015, -0.373526, 1.0]], ['2, k, 1', [-0.148806, -0.0560053, 1.0]], ['2, k, 2', [-0.130226, 0.259945, 1.0]], ['2, k, 3', [-0.113432, 0.403945, 1.0]], ['2, k, 4', [-0.319102, 0.179996, 1.0]], ['2, k, 5', [-0.472119, 0.0108405, 1.0]], ['2, k, 6', [-0.382871, -0.159558, 1.0]], ['2, k, 7', [-0.355477, -0.231555, 1.0]], ['2, k, 8', [0.0533765, 0.122519, 1.0]], ['2, k, 9', [0.142847, -0.0438782, 1.0]], ['2, k, 10', [0.0519937, -0.212266, 1.0]], ['2, k, 11', [0.0326381, -0.216268, 1.0]], ['2, k, 12', [-0.25643, -0.360251, 1.0]], ['2, k, 13', [-0.285815, -0.706358, 1.0]], ['2, k, 14', [-0.29181, -1.05444, 1.0]], ['2, k, 15', [-0.301701, -1.10528, 1.0]], ['2, k, 16', [-0.079962, -0.375312, 1.0]], ['2, k, 17', [0.00802999, -0.730851, 1.0]], ['2, k, 18', [0.073621, -1.05124, 1.0]], ['2, k, 19', [0.110908, -1.0998, 1.0]], ['2, k, 20', [-0.134188, 0.182547, 1.0]], ['2, k, 21', [-0.357809, -0.295906, 1.0]], ['2, k, 22', [-0.317441, -0.205497, 1.0]], ['2, k, 23', [0.0209508, -0.266627, 1.0]], ['2, k, 24', [0.0457508, -0.232992, 1.0]]]
[['2, k, 0', [-0.165834, -0.372118, 1.0]], ['2, k, 1', [-0.14885, -0.0548387, 1.0]], ['2, k, 2', [-0.133563, 0.26078, 1.0]], ['2, k, 3', [-0.119327, 0.405684, 1.0]], ['2, k, 4', [-0.323959, 0.176705, 1.0]], ['2, k, 5', [-0.471528, 0.00918948, 1.0]], ['2, k, 6', [-0.386705, -0.155566, 1.0]], ['2, k, 7', [-0.352568, -0.224975, 1.0]], ['2, k, 8', [0.0480165, 0.133909, 1.0]], ['2, k, 9', [0.144468, -0.040508, 1.0]], ['2, k, 10', [0.0581028, -0.210527, 1.0]], ['2, k, 11', [0.0399028, -0.211619, 1.0]], ['2, k, 12', [-0.251632, -0.360304, 1.0]], ['2, k, 13', [-0.283358, -0.708635, 1.0]], ['2, k, 14', [-0.291283, -1.05468, 1.0]], ['2, k, 15', [-0.301737, -1.10529, 1.0]], ['2, k, 16', [-0.074547, -0.372317, 1.0]], ['2, k, 17', [0.00990533, -0.730212, 1.0]], ['2, k, 18', [0.0736324, -1.05118, 1.0]], ['2, k, 19', [0.110783, -1.09989, 1.0]], ['2, k, 20', [-0.136588, 0.183422, 1.0]], ['2, k, 21', [-0.349075, -0.289672, 1.0]], ['2, k, 22', [-0.323682, -0.274432, 1.0]], ['2, k, 23', [0.0274722, -0.235068, 1.0]], ['2, k, 24', [0.0462476, -0.221542, 1.0]]]
[['2, k, 0', [-0.161737, -0.371419, 1.0]], ['2, k, 1', [-0.148851, -0.0540698, 1.0]], ['2, k, 2', [-0.136597, 0.261351, 1.0]], ['2, k, 3', [-0.124301, 0.406788, 1.0]], ['2, k, 4', [-0.323001, 0.176603, 1.0]], ['2, k, 5', [-0.470719, 0.00511989, 1.0]], ['2, k, 6', [-0.377958, -0.158776, 1.0]], ['2, k, 7', [-0.346347, -0.223032, 1.0]], ['2, k, 8', [0.0466527, 0.136782, 1.0]], ['2, k, 9', [0.146523, -0.0358514, 1.0]], ['2, k, 10', [0.0628672, -0.206918, 1.0]], ['2, k, 11', [0.0444854, -0.212446, 1.0]], ['2, k, 12', [-0.247547, -0.360673, 1.0]], ['2, k, 13', [-0.280289, -0.710309, 1.0]], ['2, k, 14', [-0.291111, -1.05509, 1.0]], ['2, k, 15', [-0.302477, -1.10619, 1.0]], ['2, k, 16', [-0.0706178, -0.370642, 1.0]], ['2, k, 17', [0.0125124, -0.728769, 1.0]], ['2, k, 18', [0.0739376, -1.05057, 1.0]], ['2, k, 19', [0.110574, -1.09973, 1.0]], ['2, k, 20', [-0.138761, 0.184027, 1.0]], ['2, k, 21', [-0.347632, -0.290428, 1.0]], ['2, k, 22', [-0.308823, -0.194232, 1.0]], ['2, k, 23', [0.0338629, -0.257143, 1.0]], ['2, k, 24', [0.033672, -0.255694, 1.0]]]
[['2, k, 0', [-0.156177, -0.370636, 1.0]], ['2, k, 1', [-0.148486, -0.0533974, 1.0]], ['2, k, 2', [-0.138508, 0.261636, 1.0]], ['2, k, 3', [-0.128815, 0.407814, 1.0]], ['2, k, 4', [-0.322107, 0.176381, 1.0]], ['2, k, 5', [-0.471428, 0.00299831, 1.0]], ['2, k, 6', [-0.373444, -0.162852, 1.0]], ['2, k, 7', [-0.340668, -0.229088, 1.0]], ['2, k, 8', [0.0463129, 0.139213, 1.0]], ['2, k, 9', [0.14846, -0.0305108, 1.0]], ['2, k, 10', [0.0679158, -0.202775, 1.0]], ['2, k, 11', [0.0488647, -0.208202, 1.0]], ['2, k, 12', [-0.241608, -0.360908, 1.0]], ['2, k, 13', [-0.276812, -0.709268, 1.0]], ['2, k, 14', [-0.290713, -1.05511, 1.0]], ['2, k, 15', [-0.302074, -1.10601, 1.0]], ['2, k, 16', [-0.0656701, -0.36901, 1.0]], ['2, k, 17', [0.0160081, -0.729964, 1.0]], ['2, k, 18', [0.0743135, -1.04975, 1.0]], ['2, k, 19', [0.110339, -1.09947, 1.0]], ['2, k, 20', [-0.139981, 0.18435, 1.0]], ['2, k, 21', [-0.344994, -0.297435, 1.0]], ['2, k, 22', [-0.304944, -0.200268, 1.0]], ['2, k, 23', [0.0370793, -0.244117, 1.0]], ['2, k, 24', [0.0607736, -0.219417, 1.0]]]
[['2, k, 0', [-0.148073, -0.370621, 1.0]], ['2, k, 1', [-0.147887, -0.0526119, 1.0]], ['2, k, 2', [-0.142356, 0.262662, 1.0]], ['2, k, 3', [-0.134472, 0.409048, 1.0]], ['2, k, 4', [-0.327163, 0.171521, 1.0]], ['2, k, 5', [-0.470178, -0.000775243, 1.0]], ['2, k, 6', [-0.378567, -0.163895, 1.0]], ['2, k, 7', [-0.336496, -0.229938, 1.0]], ['2, k, 8', [0.0456455, 0.143866, 1.0]], ['2, k, 9', [0.151081, -0.0237783, 1.0]], ['2, k, 10', [0.074522, -0.197379, 1.0]], ['2, k, 11', [0.0548449, -0.204998, 1.0]], ['2, k, 12', [-0.233493, -0.362756, 1.0]], ['2, k, 13', [-0.273467, -0.709822, 1.0]], ['2, k, 14', [-0.290636, -1.05496, 1.0]], ['2, k, 15', [-0.301562, -1.10595, 1.0]], ['2, k, 16', [-0.0577297, -0.36725, 1.0]], ['2, k, 17', [0.0202554, -0.728091, 1.0]], ['2, k, 18', [0.0746988, -1.04584, 1.0]], ['2, k, 19', [0.110401, -1.0991, 1.0]], ['2, k, 20', [-0.142323, 0.185173, 1.0]], ['2, k, 21', [-0.329672, -0.296528, 1.0]], ['2, k, 22', [-0.30338, -0.199641, 1.0]], ['2, k, 23', [0.0435455, -0.237794, 1.0]], ['2, k, 24', [0.046671, -0.240561, 1.0]]]
