[['2, k, 0', [-0.4323968, 0.009324869, 1.0]], ['2, k, 1', [-0.4388397, 0.302359, 1.0]], ['2, k, 2', [-0.4441147, 0.5858672, 1.0]], ['2, k, 3', [-0.453214, 0.7128099, 1.0]], ['2, k, 4', [-0.6122437, 0.4959933, 1.0]], ['2, k, 5', [-0.6813629, 0.2614751, 1.0]], ['2, k, 6', [-0.6351021, 0.04177187, 1.0]], ['2, k, 7', [-0.6243739, -0.01876846, 1.0]], ['2, k, 8', [-0.2623823, 0.5168933, 1.0]], ['2, k, 9', [-0.1443913, 0.3123117, 1.0]], ['2, k, 10', [-0.032025, 0.1329346, 1.0]], ['2, k, 11', [-0.006454293, 0.0761029, 1.0]], ['2, k, 12', [-0.50828, 0.004479602, 1.0]], ['2, k, 13', [-0.4866926, -0.3574467, 1.0]], ['2, k, 14', [-0.4704877, -0.6634525, 1.0]], ['2, k, 15', [-0.4930406, -0.7275459, 1.0]], ['2, k, 16', [-0.3431613, 0.01398023, 1.0]], ['2, k, 17', [-0.3151247, -0.3618503, 1.0]], ['2, k, 18', [-0.3034228, -0.6484439, 1.0]], ['2, k, 19', [-0.2875857, -0.7040949, 1.0]], ['2, k, 20', [-0.4432338, 0.5164203, 1.0]], ['2, k, 21', [-0.6060372, -0.1061471, 1.0]], ['2, k, 22', [-0.5977564, 0.01005106, 1.0]], ['2, k, 23', [0.03507611, 0.02454817, 1.0]], ['2, k, 24', [0.009895625, 0.01879819, 1.0]]]
[['2, k, 0', [-0.4285902, 0.01637525, 1.0]], ['2, k, 1', [-0.4392263, 0.3166156, 1.0]], ['2, k, 2', [-0.4474929, 0.6044143, 1.0]], ['2, k, 3', [-0.4342608, 0.7368147, 1.0]], ['2, k, 4', [-0.6012831, 0.5022602, 1.0]], ['2, k, 5', [-0.6861132, 0.265242, 1.0]], ['2, k, 6', [-0.6430268, 0.04856278, 1.0]], ['2, k, 7', [-0.6326648, -0.01583437, 1.0]], ['2, k, 8', [-0.2638368, 0.5104247, 1.0]], ['2, k, 9', [-0.1509124, 0.3124255, 1.0]], ['2, k, 10', [-0.03527257, 0.1349204, 1.0]], ['2, k, 11', [-0.01978777, 0.09894553, 1.0]], ['2, k, 12', [-0.4999098, 0.01557606, 1.0]], ['2, k, 13', [-0.4994625, -0.3246359, 1.0]], ['2, k, 14', [-0.474986, -0.6680576, 1.0]], ['2, k, 15', [-0.4894474, -0.7257372, 1.0]], ['2, k, 16', [-0.3439234, 0.01635106, 1.0]], ['2, k, 17', [-0.2486916, -0.351594, 1.0]], ['2, k, 18', [-0.1547342, -0.6350809, 1.0]], ['2, k, 19', [-0.1186706, -0.6914381, 1.0]], ['2, k, 20', [-0.4454643, 0.5337931, 1.0]], ['2, k, 21', [-0.6067759, -0.09846899, 1.0]], ['2, k, 22', [-0.6078728, 0.001807035, 1.0]], ['2, k, 23', [0.02299851, 0.0176335, 1.0]], ['2, k, 24', [-0.02333305, 0.05303426, 1.0]]]
[['2, k, 0', [-0.428565, 0.01633425, 1.0]], ['2, k, 1', [-0.4392417, 0.3165728, 1.0]], ['2, k, 2', [-0.4475325, 0.604424, 1.0]], ['2, k, 3', [-0.434359, 0.7366923, 1.0]], ['2, k, 4', [-0.6011165, 0.502054, 1.0]], ['2, k, 5', [-0.6863056, 0.2656477, 1.0]], ['2, k, 6', [-0.6430389, 0.04853486, 1.0]], ['2, k, 7', [-0.6313256, -0.0151413, 1.0]], ['2, k, 8', [-0.2640136, 0.5106137, 1.0]], ['2, k, 9', [-0.1521167, 0.3125512, 1.0]], ['2, k, 10', [-0.035435, 0.1357357, 1.0]], ['2, k, 11', [-0.01808716, 0.1001534, 1.0]], ['2, k, 12', [-0.4997819, 0.01562535, 1.0]], ['2, k, 13', [-0.5009426, -0.3235123, 1.0]], ['2, k, 14', [-0.4765966, -0.6670352, 1.0]], ['2, k, 15', [-0.4897443, -0.7260376, 1.0]], ['2, k, 16', [-0.3440764, 0.01621119, 1.0]], ['2, k, 17', [-0.2490854, -0.3517341, 1.0]], ['2, k, 18', [-0.1549821, -0.6350929, 1.0]], ['2, k, 19', [-0.1176712, -0.6921762, 1.0]], ['2, k, 20', [-0.4455408, 0.5337898, 1.0]], ['2, k, 21', [-0.6061798, -0.09867436, 1.0]], ['2, k, 22', [-0.6045253, -0.001295515, 1.0]], ['2, k, 23', [0.0302636, 0.02397101, 1.0]], ['2, k, 24', [-0.02309414, 0.05882141, 1.0]]]
[['2, k, 0', [-0.4282821, 0.01621619, 1.0]], ['2, k, 1', [-0.4391159, 0.3164367, 1.0]], ['2, k, 2', [-0.4472255, 0.6042448, 1.0]], ['2, k, 3', [-0.434321, 0.7365692, 1.0]], ['2, k, 4', [-0.600827, 0.5019578, 1.0]], ['2, k, 5', [-0.6860369, 0.2663268, 1.0]], ['2, k, 6', [-0.6428523, 0.0486794, 1.0]], ['2, k, 7', [-0.6294633, -0.01392621, 1.0]], ['2, k, 8', [-0.2642067, 0.5106013, 1.0]], ['2, k, 9', [-0.1522529, 0.3124741, 1.0]], ['2, k, 10', [-0.03564965, 0.135607, 1.0]], ['2, k, 11', [-0.01927211, 0.1001526, 1.0]], ['2, k, 12', [-0.4993639, 0.01553337, 1.0]], ['2, k, 13', [-0.5015462, -0.3224708, 1.0]], ['2, k, 14', [-0.4761173, -0.6662732, 1.0]], ['2, k, 15', [-0.4893974, -0.7262434, 1.0]], ['2, k, 16', [-0.3439222, 0.0161122, 1.0]], ['2, k, 17', [-0.2498329, -0.3521687, 1.0]], ['2, k, 18', [-0.1562389, -0.6352793, 1.0]], ['2, k, 19', [-0.1193611, -0.6910048, 1.0]], ['2, k, 20', [-0.4453391, 0.5336379, 1.0]], ['2, k, 21', [-0.6029857, -0.09760258, 1.0]], ['2, k, 22', [-0.6093192, 0.01995363, 1.0]], ['2, k, 23', [0.03538206, 0.02720385, 1.0]], ['2, k, 24', [-0.00837922, 0.03463676, 1.0]]]
[['2, k, 0', [-0.4280771, 0.01603532, 1.0]], ['2, k, 1', [-0.4391316, 0.316282, 1.0]], ['2, k, 2', [-0.4474694, 0.6040477, 1.0]], ['2, k, 3', [-0.4341369, 0.7362238, 1.0]], ['2, k, 4', [-0.6004364, 0.5014682, 1.0]], ['2, k, 5', [-0.6861799, 0.2663051, 1.0]], ['2, k, 6', [-0.6422339, 0.04804659, 1.0]], ['2, k, 7', [-0.6264117, -0.01309301, 1.0]], ['2, k, 8', [-0.2643824, 0.5103735, 1.0]], ['2, k, 9', [-0.1522819, 0.3118184, 1.0]], ['2, k, 10', [-0.03528395, 0.1352123, 1.0]], ['2, k, 11', [-0.01925235, 0.1003016, 1.0]], ['2, k, 12', [-0.4991405, 0.01548209, 1.0]], ['2, k, 13', [-0.5024514, -0.3201995, 1.0]], ['2, k, 14', [-0.4761028, -0.6659309, 1.0]], ['2, k, 15', [-0.489424, -0.7262677, 1.0]], ['2, k, 16', [-0.3437572, 0.01579966, 1.0]], ['2, k, 17', [-0.2512617, -0.3544835, 1.0]], ['2, k, 18', [-0.1573584, -0.6360192, 1.0]], ['2, k, 19', [-0.1195248, -0.6912616, 1.0]], ['2, k, 20', [-0.4455485, 0.5334525, 1.0]], ['2, k, 21', [-0.5976828, -0.09326836, 1.0]], ['2, k, 22', [-0.6053904, 0.01466216, 1.0]], ['2, k, 23', [0.02277691, 0.02177673, 1.0]], ['2, k, 24', [-0.02752138, 0.06477199, 1.0]]]
[['2, k, 0', [-0.4276411, 0.01568915, 1.0]], ['2, k, 1', [-0.4389455, 0.3160224, 1.0]], ['2, k, 2', [-0.4473381, 0.6039216, 1.0]], ['2, k, 3', [-0.4337472, 0.7357613, 1.0]], ['2, k, 4', [-0.5999511, 0.5010481, 1.0]], ['2, k, 5', [-0.6854769, 0.2655859, 1.0]], ['2, k, 6', [-0.6416583, 0.04799533, 1.0]], ['2, k, 7', [-0.6231162, -0.01239126, 1.0]], ['2, k, 8', [-0.2645423, 0.510341, 1.0]], ['2, k, 9', [-0.1522452, 0.3118069, 1.0]], ['2, k, 10', [-0.03490941, 0.1354041, 1.0]], ['2, k, 11', [-0.01898761, 0.1015641, 1.0]], ['2, k, 12', [-0.4985672, 0.01532907, 1.0]], ['2, k, 13', [-0.5023883, -0.3202769, 1.0]], ['2, k, 14', [-0.4780103, -0.6626776, 1.0]], ['2, k, 15', [-0.489035, -0.7261263, 1.0]], ['2, k, 16', [-0.3434854, 0.01525742, 1.0]], ['2, k, 17', [-0.2537147, -0.3582389, 1.0]], ['2, k, 18', [-0.159633, -0.6373327, 1.0]], ['2, k, 19', [-0.1208891, -0.6912891, 1.0]], ['2, k, 20', [-0.4454471, 0.5333256, 1.0]], ['2, k, 21', [-0.5956837, -0.09308612, 1.0]], ['2, k, 22', [-0.6041476, 0.01982979, 1.0]], ['2, k, 23', [0.03061258, 0.02253885, 1.0]], ['2, k, 24', [-0.0261973, 0.06125993, 1.0]]]
[['2, k, 0', [-0.4273474, 0.01546574, 1.0]], ['2, k, 1', [-0.4387768, 0.3157566, 1.0]], ['2, k, 2', [-0.4471896, 0.6037133, 1.0]], ['2, k, 3', [-0.433523, 0.7355517, 1.0]], ['2, k, 4', [-0.5995233, 0.5011193, 1.0]], ['2, k, 5', [-0.6847102, 0.2660999, 1.0]], ['2, k, 6', [-0.6407143, 0.04779608, 1.0]], ['2, k, 7', [-0.6207481, -0.01258171, 1.0]], ['2, k, 8', [-0.2645976, 0.5101643, 1.0]], ['2, k, 9', [-0.1525311, 0.311281, 1.0]], ['2, k, 10', [-0.03459758, 0.1352768, 1.0]], ['2, k, 11', [-0.004685799, 0.08078239, 1.0]], ['2, k, 12', [-0.4982435, 0.01522767, 1.0]], ['2, k, 13', [-0.502082, -0.3203925, 1.0]], ['2, k, 14', [-0.479726, -0.6603737, 1.0]], ['2, k, 15', [-0.4894736, -0.7264319, 1.0]], ['2, k, 16', [-0.3432483, 0.01493086, 1.0]], ['2, k, 17', [-0.2571515, -0.3579854, 1.0]], ['2, k, 18', [-0.1600562, -0.6372584, 1.0]], ['2, k, 19', [-0.1208484, -0.6915647, 1.0]], ['2, k, 20', [-0.445332, 0.5331345, 1.0]], ['2, k, 21', [-0.5913093, -0.09266363, 1.0]], ['2, k, 22', [-0.5927624, -0.004660109, 1.0]], ['2, k, 23', [0.03154174, 0.02403091, 1.0]], ['2, k, 24', [0.01110271, 0.01985587, 1.0]]]
[['2, k, 0', [-0.4272354, 0.01548342, 1.0]], ['2, k, 1', [-0.4387468, 0.3157214, 1.0]], ['2, k, 2', [-0.4471983, 0.6037087, 1.0]], ['2, k, 3', [-0.4332052, 0.7353817, 1.0]], ['2, k, 4', [-0.5992334, 0.5010799, 1.0]], ['2, k, 5', [-0.6845034, 0.2663312, 1.0]], ['2, k, 6', [-0.6398602, 0.0479948, 1.0]], ['2, k, 7', [-0.6183169, -0.01055229, 1.0]], ['2, k, 8', [-0.2646779, 0.5100896, 1.0]], ['2, k, 9', [-0.1525047, 0.3112264, 1.0]], ['2, k, 10', [-0.03442787, 0.1352978, 1.0]], ['2, k, 11', [-0.004789313, 0.08022013, 1.0]], ['2, k, 12', [-0.4981088, 0.01523949, 1.0]], ['2, k, 13', [-0.5020818, -0.3203858, 1.0]], ['2, k, 14', [-0.4798179, -0.6604125, 1.0]], ['2, k, 15', [-0.4887923, -0.7260372, 1.0]], ['2, k, 16', [-0.3431397, 0.01497961, 1.0]], ['2, k, 17', [-0.2573991, -0.3585979, 1.0]], ['2, k, 18', [-0.1628883, -0.6368977, 1.0]], ['2, k, 19', [-0.1221999, -0.6913684, 1.0]], ['2, k, 20', [-0.4453406, 0.5331277, 1.0]], ['2, k, 21', [-0.5881293, -0.08830826, 1.0]], ['2, k, 22', [-0.5975952, 0.01853471, 1.0]], ['2, k, 23', [0.03047206, 0.01895283, 1.0]], ['2, k, 24', [0.01042232, 0.01988367, 1.0]]]
[['2, k, 0', [-0.4272633, 0.01557057, 1.0]], ['2, k, 1', [-0.4387401, 0.315715, 1.0]], ['2, k, 2', [-0.4471336, 0.6036745, 1.0]], ['2, k, 3', [-0.4329462, 0.7353655, 1.0]], ['2, k, 4', [-0.5988811, 0.5011142, 1.0]], ['2, k, 5', [-0.6837622, 0.2668609, 1.0]], ['2, k, 6', [-0.6387467, 0.04924921, 1.0]], ['2, k, 7', [-0.6159045, -0.01157613, 1.0]], ['2, k, 8', [-0.264743, 0.5101153, 1.0]], ['2, k, 9', [-0.1524554, 0.310909, 1.0]], ['2, k, 10', [-0.03454422, 0.1348867, 1.0]], ['2, k, 11', [-0.00407746, 0.08038042, 1.0]], ['2, k, 12', [-0.4981214, 0.01532355, 1.0]], ['2, k, 13', [-0.502295, -0.3200667, 1.0]], ['2, k, 14', [-0.4796615, -0.6601063, 1.0]], ['2, k, 15', [-0.489825, -0.7266485, 1.0]], ['2, k, 16', [-0.3431847, 0.01508911, 1.0]], ['2, k, 17', [-0.259348, -0.3588178, 1.0]], ['2, k, 18', [-0.1700042, -0.643079, 1.0]], ['2, k, 19', [-0.1248754, -0.6926346, 1.0]], ['2, k, 20', [-0.4453042, 0.533105, 1.0]], ['2, k, 21', [-0.5842958, -0.08795552, 1.0]], ['2, k, 22', [-0.5888231, 0.00279103, 1.0]], ['2, k, 23', [0.03336382, 0.02613088, 1.0]], ['2, k, 24', [0.008121267, 0.02275474, 1.0]]]
[['2, k, 0', [-0.4272646, 0.01555479, 1.0]], ['2, k, 1', [-0.4387133, 0.3156674, 1.0]], ['2, k, 2', [-0.4470774, 0.6036494, 1.0]], ['2, k, 3', [-0.4326459, 0.7352785, 1.0]], ['2, k, 4', [-0.5985458, 0.5012002, 1.0]], ['2, k, 5', [-0.6833221, 0.2672028, 1.0]], ['2, k, 6', [-0.6372969, 0.05045, 1.0]], ['2, k, 7', [-0.6137925, -0.01031695, 1.0]], ['2, k, 8', [-0.2648004, 0.509983, 1.0]], ['2, k, 9', [-0.1523703, 0.3106644, 1.0]], ['2, k, 10', [-0.03455111, 0.1345702, 1.0]], ['2, k, 11', [-0.005018018, 0.08050707, 1.0]], ['2, k, 12', [-0.4981235, 0.0153499, 1.0]], ['2, k, 13', [-0.5021172, -0.3267083, 1.0]], ['2, k, 14', [-0.4794813, -0.6602676, 1.0]], ['2, k, 15', [-0.4896123, -0.7265021, 1.0]], ['2, k, 16', [-0.3431809, 0.01506071, 1.0]], ['2, k, 17', [-0.2702889, -0.3624776, 1.0]], ['2, k, 18', [-0.1787072, -0.6399511, 1.0]], ['2, k, 19', [-0.1341491, -0.6929535, 1.0]], ['2, k, 20', [-0.4452608, 0.5330749, 1.0]], ['2, k, 21', [-0.5793419, -0.08739422, 1.0]], ['2, k, 22', [-0.5957238, 0.02590086, 1.0]], ['2, k, 23', [0.03150984, 0.02399491, 1.0]], ['2, k, 24', [0.01057247, 0.02028046, 1.0]]]
[['2, k, 0', [-0.427265, 0.01556488, 1.0]], ['2, k, 1', [-0.4387078, 0.3156627, 1.0]], ['2, k, 2', [-0.447063, 0.6036741, 1.0]], ['2, k, 3', [-0.4325513, 0.7352259, 1.0]], ['2, k, 4', [-0.5982348, 0.5012981, 1.0]], ['2, k, 5', [-0.6827961, 0.2671981, 1.0]], ['2, k, 6', [-0.6362534, 0.0521514, 1.0]], ['2, k, 7', [-0.6132497, -0.009001241, 1.0]], ['2, k, 8', [-0.2648091, 0.5098497, 1.0]], ['2, k, 9', [-0.1523775, 0.3107476, 1.0]], ['2, k, 10', [-0.03460292, 0.1346178, 1.0]], ['2, k, 11', [-0.005645901, 0.07846742, 1.0]], ['2, k, 12', [-0.4981451, 0.01535447, 1.0]], ['2, k, 13', [-0.4972301, -0.3351376, 1.0]], ['2, k, 14', [-0.47914, -0.6601225, 1.0]], ['2, k, 15', [-0.4893413, -0.7260084, 1.0]], ['2, k, 16', [-0.3431612, 0.0150877, 1.0]], ['2, k, 17', [-0.2737252, -0.3633274, 1.0]], ['2, k, 18', [-0.1923903, -0.6332998, 1.0]], ['2, k, 19', [-0.144871, -0.6995458, 1.0]], ['2, k, 20', [-0.4452575, 0.5330858, 1.0]], ['2, k, 21', [-0.5785149, -0.08395546, 1.0]], ['2, k, 22', [-0.5913017, 0.01645945, 1.0]], ['2, k, 23', [0.02932956, 0.02234527, 1.0]], ['2, k, 24', [0.01178066, 0.01785151, 1.0]]]
[['2, k, 0', [-0.4272951, 0.01570923, 1.0]], ['2, k, 1', [-0.4387677, 0.3156874, 1.0]], ['2, k, 2', [-0.447259, 0.6037301, 1.0]], ['2, k, 3', [-0.4324758, 0.7352324, 1.0]], ['2, k, 4', [-0.5981839, 0.5013869, 1.0]], ['2, k, 5', [-0.6822984, 0.2675144, 1.0]], ['2, k, 6', [-0.6349696, 0.05363268, 1.0]], ['2, k, 7', [-0.6112372, -0.006839362, 1.0]], ['2, k, 8', [-0.2649622, 0.5098734, 1.0]], ['2, k, 9', [-0.1525817, 0.3106334, 1.0]], ['2, k, 10', [-0.03438906, 0.1347782, 1.0]], ['2, k, 11', [-0.005335168, 0.08036511, 1.0]], ['2, k, 12', [-0.4981902, 0.01541488, 1.0]], ['2, k, 13', [-0.4973129, -0.3383954, 1.0]], ['2, k, 14', [-0.4794083, -0.6602896, 1.0]], ['2, k, 15', [-0.4893456, -0.7260234, 1.0]], ['2, k, 16', [-0.3431626, 0.01538659, 1.0]], ['2, k, 17', [-0.2843498, -0.3611665, 1.0]], ['2, k, 18', [-0.2021635, -0.6328673, 1.0]], ['2, k, 19', [-0.192749, -0.6904297, 1.0]], ['2, k, 20', [-0.4454215, 0.5331376, 1.0]], ['2, k, 21', [-0.576573, -0.08281039, 1.0]], ['2, k, 22', [-0.5923866, 0.02069966, 1.0]], ['2, k, 23', [0.03331608, 0.02610588, 1.0]], ['2, k, 24', [-0.0165325, 0.04689674, 1.0]]]
[['2, k, 0', [-0.4276889, 0.01609726, 1.0]], ['2, k, 1', [-0.4387831, 0.3157039, 1.0]], ['2, k, 2', [-0.4471779, 0.6037195, 1.0]], ['2, k, 3', [-0.4323822, 0.7352502, 1.0]], ['2, k, 4', [-0.5981554, 0.5014843, 1.0]], ['2, k, 5', [-0.6819993, 0.2680947, 1.0]], ['2, k, 6', [-0.6344876, 0.05465562, 1.0]], ['2, k, 7', [-0.610868, -0.006357656, 1.0]], ['2, k, 8', [-0.2650459, 0.5099875, 1.0]], ['2, k, 9', [-0.1527708, 0.3107788, 1.0]], ['2, k, 10', [-0.03446221, 0.1349841, 1.0]], ['2, k, 11', [-0.004431859, 0.08085828, 1.0]], ['2, k, 12', [-0.4985987, 0.01562501, 1.0]], ['2, k, 13', [-0.4975084, -0.3392489, 1.0]], ['2, k, 14', [-0.4794592, -0.6604105, 1.0]], ['2, k, 15', [-0.4901686, -0.7254145, 1.0]], ['2, k, 16', [-0.3435044, 0.01603732, 1.0]], ['2, k, 17', [-0.2932634, -0.3571289, 1.0]], ['2, k, 18', [-0.2260816, -0.6265946, 1.0]], ['2, k, 19', [-0.197167, -0.6925811, 1.0]], ['2, k, 20', [-0.4453985, 0.5331386, 1.0]], ['2, k, 21', [-0.5761936, -0.08275805, 1.0]], ['2, k, 22', [-0.6432498, -0.04220816, 1.0]], ['2, k, 23', [0.03326296, 0.02606205, 1.0]], ['2, k, 24', [-0.02081951, 0.05835717, 1.0]]]
[['2, k, 0', [-0.428233, 0.01654315, 1.0]], ['2, k, 1', [-0.4388182, 0.315743, 1.0]], ['2, k, 2', [-0.447061, 0.6037338, 1.0]], ['2, k, 3', [-0.4322755, 0.7353064, 1.0]], ['2, k, 4', [-0.5979604, 0.5016941, 1.0]], ['2, k, 5', [-0.6815332, 0.2681533, 1.0]], ['2, k, 6', [-0.6340336, 0.05518471, 1.0]], ['2, k, 7', [-0.6111905, -0.006854146, 1.0]], ['2, k, 8', [-0.2649772, 0.5098939, 1.0]], ['2, k, 9', [-0.1526752, 0.3104601, 1.0]], ['2, k, 10', [-0.03425217, 0.1347366, 1.0]], ['2, k, 11', [-0.003968193, 0.08119382, 1.0]], ['2, k, 12', [-0.4992185, 0.01592057, 1.0]], ['2, k, 13', [-0.4960009, -0.3435491, 1.0]], ['2, k, 14', [-0.4804371, -0.6612413, 1.0]], ['2, k, 15', [-0.490736, -0.7258976, 1.0]], ['2, k, 16', [-0.3439458, 0.0166486, 1.0]], ['2, k, 17', [-0.299301, -0.35845, 1.0]], ['2, k, 18', [-0.2561462, -0.6215283, 1.0]], ['2, k, 19', [-0.2228884, -0.6960107, 1.0]], ['2, k, 20', [-0.445367, 0.5331532, 1.0]], ['2, k, 21', [-0.5769097, -0.08332568, 1.0]], ['2, k, 22', [-0.5909612, 0.0189813, 1.0]], ['2, k, 23', [0.03325047, 0.02605816, 1.0]], ['2, k, 24', [0.003206977, 0.02648836, 1.0]]]
[['2, k, 0', [-0.4294918, 0.01706448, 1.0]], ['2, k, 1', [-0.4389675, 0.3157533, 1.0]], ['2, k, 2', [-0.4469007, 0.6036522, 1.0]], ['2, k, 3', [-0.4321484, 0.7352585, 1.0]], ['2, k, 4', [-0.5978473, 0.5017222, 1.0]], ['2, k, 5', [-0.6807587, 0.2680078, 1.0]], ['2, k, 6', [-0.633503, 0.0557123, 1.0]], ['2, k, 7', [-0.6104642, -0.006364215, 1.0]], ['2, k, 8', [-0.2645794, 0.50971, 1.0]], ['2, k, 9', [-0.1527594, 0.310504, 1.0]], ['2, k, 10', [-0.0341383, 0.1349156, 1.0]], ['2, k, 11', [-0.005260244, 0.08101203, 1.0]], ['2, k, 12', [-0.5006441, 0.01599046, 1.0]], ['2, k, 13', [-0.4940937, -0.3500865, 1.0]], ['2, k, 14', [-0.4819837, -0.6655242, 1.0]], ['2, k, 15', [-0.4909092, -0.7261748, 1.0]], ['2, k, 16', [-0.3449897, 0.01768591, 1.0]], ['2, k, 17', [-0.3030663, -0.3624495, 1.0]], ['2, k, 18', [-0.266031, -0.6286281, 1.0]], ['2, k, 19', [-0.2448818, -0.7033651, 1.0]], ['2, k, 20', [-0.4453302, 0.5331292, 1.0]], ['2, k, 21', [-0.5772304, -0.08289465, 1.0]], ['2, k, 22', [-0.5908925, 0.01883749, 1.0]], ['2, k, 23', [0.03315933, 0.02598991, 1.0]], ['2, k, 24', [-0.0228467, 0.05826056, 1.0]]]
[['2, k, 0', [-0.4305315, 0.01819653, 1.0]], ['2, k, 1', [-0.4392308, 0.3160187, 1.0]], ['2, k, 2', [-0.4468582, 0.6036651, 1.0]], ['2, k, 3', [-0.4320469, 0.7352943, 1.0]], ['2, k, 4', [-0.5974379, 0.5019338, 1.0]], ['2, k, 5', [-0.6805588, 0.2683919, 1.0]], ['2, k, 6', [-0.6332313, 0.05590468, 1.0]], ['2, k, 7', [-0.6116086, -0.007975088, 1.0]], ['2, k, 8', [-0.2643515, 0.5099663, 1.0]], ['2, k, 9', [-0.1527143, 0.3105028, 1.0]], ['2, k, 10', [-0.03409561, 0.1349146, 1.0]], ['2, k, 11', [-0.00389402, 0.07965758, 1.0]], ['2, k, 12', [-0.501498, 0.01631563, 1.0]], ['2, k, 13', [-0.4944969, -0.351402, 1.0]], ['2, k, 14', [-0.4789595, -0.6669831, 1.0]], ['2, k, 15', [-0.4920773, -0.727059, 1.0]], ['2, k, 16', [-0.3461694, 0.01997896, 1.0]], ['2, k, 17', [-0.3109611, -0.3660713, 1.0]], ['2, k, 18', [-0.2723199, -0.6363355, 1.0]], ['2, k, 19', [-0.2570101, -0.7055384, 1.0]], ['2, k, 20', [-0.4453296, 0.5331479, 1.0]], ['2, k, 21', [-0.5793772, -0.0844311, 1.0]], ['2, k, 22', [-0.5899826, 0.01693214, 1.0]], ['2, k, 23', [0.03570717, 0.02730064, 1.0]], ['2, k, 24', [0.007653046, 0.02331672, 1.0]]]
[['2, k, 0', [-0.4326411, 0.01930594, 1.0]], ['2, k, 1', [-0.4395477, 0.3162557, 1.0]], ['2, k, 2', [-0.4464147, 0.6036993, 1.0]], ['2, k, 3', [-0.4316829, 0.7354033, 1.0]], ['2, k, 4', [-0.5973956, 0.5021998, 1.0]], ['2, k, 5', [-0.6802714, 0.2683908, 1.0]], ['2, k, 6', [-0.6329289, 0.05607659, 1.0]], ['2, k, 7', [-0.6125317, -0.007401891, 1.0]], ['2, k, 8', [-0.2638184, 0.5101871, 1.0]], ['2, k, 9', [-0.1522527, 0.3107233, 1.0]], ['2, k, 10', [-0.03375743, 0.1350378, 1.0]], ['2, k, 11', [-0.004328485, 0.07848807, 1.0]], ['2, k, 12', [-0.5035336, 0.01670423, 1.0]], ['2, k, 13', [-0.4951711, -0.3528109, 1.0]], ['2, k, 14', [-0.4784682, -0.6678334, 1.0]], ['2, k, 15', [-0.4918739, -0.72663, 1.0]], ['2, k, 16', [-0.3482748, 0.0218129, 1.0]], ['2, k, 17', [-0.3162765, -0.3627057, 1.0]], ['2, k, 18', [-0.286636, -0.6360822, 1.0]], ['2, k, 19', [-0.2702647, -0.703627, 1.0]], ['2, k, 20', [-0.4452093, 0.5332109, 1.0]], ['2, k, 21', [-0.5807652, -0.08473805, 1.0]], ['2, k, 22', [-0.5907599, 0.01813725, 1.0]], ['2, k, 23', [0.0332663, 0.02606074, 1.0]], ['2, k, 24', [-0.01276367, 0.03762332, 1.0]]]
[['2, k, 0', [-0.4340532, 0.01979724, 1.0]], ['2, k, 1', [-0.439814, 0.3163524, 1.0]], ['2, k, 2', [-0.4460363, 0.6035856, 1.0]], ['2, k, 3', [-0.4313446, 0.7354683, 1.0]], ['2, k, 4', [-0.5970036, 0.5022184, 1.0]], ['2, k, 5', [-0.6798557, 0.2685549, 1.0]], ['2, k, 6', [-0.6323699, 0.05617779, 1.0]], ['2, k, 7', [-0.6122571, -0.00711601, 1.0]], ['2, k, 8', [-0.2631201, 0.5100053, 1.0]], ['2, k, 9', [-0.1519233, 0.3106604, 1.0]], ['2, k, 10', [-0.03335614, 0.1350225, 1.0]], ['2, k, 11', [-0.00367567, 0.07883322, 1.0]], ['2, k, 12', [-0.5050462, 0.01679404, 1.0]], ['2, k, 13', [-0.4949987, -0.3568251, 1.0]], ['2, k, 14', [-0.4766583, -0.6692687, 1.0]], ['2, k, 15', [-0.4918096, -0.7269077, 1.0]], ['2, k, 16', [-0.3495022, 0.0226105, 1.0]], ['2, k, 17', [-0.3224872, -0.3640727, 1.0]], ['2, k, 18', [-0.2970374, -0.6428899, 1.0]], ['2, k, 19', [-0.282679, -0.7054576, 1.0]], ['2, k, 20', [-0.4450927, 0.5331846, 1.0]], ['2, k, 21', [-0.5824655, -0.08489946, 1.0]], ['2, k, 22', [-0.5897367, 0.008614439, 1.0]], ['2, k, 23', [0.0378218, 0.02954065, 1.0]], ['2, k, 24', [-0.01781431, 0.05126381, 1.0]]]
