[['2, k, 0', [-34.61232, 87.0821, 1.0]], ['2, k, 1', [-35.17557906171444, 117.23992891107719, 1.0]], ['2, k, 2', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 3', [-35.48029364755702, 146.4199725146249, 1.0]], ['2, k, 4', [-16.47542188084357, 137.39565513674333, 1.0]], ['2, k, 5', [3.032645651874663, 130.88081504660678, 1.0]], ['2, k, 6', [18.848873734182234, 147.35294916242427, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-50.087254512971604, 135.22836899390913, 1.0]], ['2, k, 9', [-76.36307702712432, 142.58798931045044, 1.0]], ['2, k, 10', [-80.00172786154589, 165.43365231790858, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.182299630060534, 86.69717268350195, 1.0]], ['2, k, 13', [-12.952936597351737, 50.38222666410587, 1.0]], ['2, k, 14', [-0.07604228168304239, 15.001935727642724, 1.0]], ['2, k, 15', [6.675319722805576, 11.664107953434524, 1.0]], ['2, k, 16', [-40.09016523964386, 87.20060166881781, 1.0]], ['2, k, 17', [-53.575541461701484, 51.18066089950299, 1.0]], ['2, k, 18', [-72.37627256685687, 14.962840101265165, 1.0]], ['2, k, 19', [-65.77396887759674, 11.508561083789198, 1.0]], ['2, k, 20', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-30.043392, 82.354626, 1.0]], ['2, k, 1', [-26.66832226160625, 110.7185078755071, 1.0]], ['2, k, 2', [-23.9505800930231, 132.10675916863866, 1.0]], ['2, k, 3', [-23.119779415907168, 138.15898380593626, 1.0]], ['2, k, 4', [-4.577191735318721, 130.79913478697227, 1.0]], ['2, k, 5', [20.693277076562755, 119.6879111160399, 1.0]], ['2, k, 6', [32.76441324127279, 139.49143682992673, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-38.484561283187986, 130.4025271964329, 1.0]], ['2, k, 9', [-63.255332328703574, 136.43729667059682, 1.0]], ['2, k, 10', [-63.8726069024268, 157.9755064404373, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-22.710411928697958, 81.31305189398583, 1.0]], ['2, k, 13', [-3.733608445542192, 52.059134869724986, 1.0]], ['2, k, 14', [9.269141543694623, 16.637453499678237, 1.0]], ['2, k, 15', [15.305492644597738, 12.890315283502366, 1.0]], ['2, k, 16', [-36.5815539941889, 83.1225281499874, 1.0]], ['2, k, 17', [-46.14520718807519, 49.957670126060314, 1.0]], ['2, k, 18', [-73.16898917153699, 19.51422714434357, 1.0]], ['2, k, 19', [-68.0832615918337, 15.15575334759799, 1.0]], ['2, k, 20', [-23.9505800930231, 132.10675916863866, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-30.581194, 82.66242, 1.0]], ['2, k, 1', [-27.346946137259355, 111.13656942039644, 1.0]], ['2, k, 2', [-24.735491648152426, 132.6072284103215, 1.0]], ['2, k, 3', [-23.934655889388285, 138.6830228410026, 1.0]], ['2, k, 4', [-5.299780781497184, 131.26042231465388, 1.0]], ['2, k, 5', [19.902521859080633, 119.93694270716045, 1.0]], ['2, k, 6', [32.04987900419789, 139.8299273938878, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-39.2744849574078, 130.87402397383428, 1.0]], ['2, k, 9', [-64.03855623866392, 137.15364980198635, 1.0]], ['2, k, 10', [-64.76935862555786, 158.67888296093275, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-23.32146960398545, 81.630918216915, 1.0]], ['2, k, 13', [-4.830033869855775, 51.91390137987932, 1.0]], ['2, k, 14', [8.19677011362062, 16.500220431832858, 1.0]], ['2, k, 15', [14.223539855315423, 12.748977991255934, 1.0]], ['2, k, 16', [-37.10361693039675, 83.41625266389653, 1.0]], ['2, k, 17', [-46.81453276419876, 50.06679374765424, 1.0]], ['2, k, 18', [-73.08629415753748, 19.038197373608924, 1.0]], ['2, k, 19', [-67.93271670665534, 14.756374870446459, 1.0]], ['2, k, 20', [-24.735491648152426, 132.6072284103215, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-31.037122, 82.894526, 1.0]], ['2, k, 1', [-27.90558276706252, 111.45974164522457, 1.0]], ['2, k, 2', [-25.373955140325574, 132.99986151839167, 1.0]], ['2, k, 3', [-24.59564821681899, 139.0956265976705, 1.0]], ['2, k, 4', [-5.883012886716148, 131.5955971160406, 1.0]], ['2, k, 5', [19.26011006026655, 120.02796104368134, 1.0]], ['2, k, 6', [31.46868030735073, 139.89219726997376, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-39.94993309492966, 131.21956274062185, 1.0]], ['2, k, 9', [-64.70283704274479, 137.69271723897265, 1.0]], ['2, k, 10', [-65.61607132791865, 159.2099445322134, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-23.824715115498954, 81.86470919815001, 1.0]], ['2, k, 13', [-5.61265407392942, 51.70958696867772, 1.0]], ['2, k, 14', [7.437698208286269, 16.366411727404916, 1.0]], ['2, k, 15', [13.48132854174624, 12.61546584375742, 1.0]], ['2, k, 16', [-37.52231387880327, 83.63801998206606, 1.0]], ['2, k, 17', [-47.42820134953443, 50.11476262487902, 1.0]], ['2, k, 18', [-73.06678796557092, 18.61356955799616, 1.0]], ['2, k, 19', [-67.85505495631338, 14.393678693540824, 1.0]], ['2, k, 20', [-25.373955140325574, 132.99986151839167, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-31.44887, 83.06991000000001, 1.0]], ['2, k, 1', [-28.395282767386487, 111.70896352403427, 1.0]], ['2, k, 2', [-25.924110499458212, 133.3065845883647, 1.0]], ['2, k, 3', [-25.162623529403486, 139.41857251246856, 1.0]], ['2, k, 4', [-6.409878936435312, 131.84367302598392, 1.0]], ['2, k, 5', [18.564798628673344, 120.05829497007252, 1.0]], ['2, k, 6', [30.649513205279156, 139.62639861255894, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-40.50999242128713, 131.47273784449607, 1.0]], ['2, k, 9', [-65.29559257526364, 138.12887993315056, 1.0]], ['2, k, 10', [-66.37245216746786, 159.66639694847112, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-24.27498894613209, 82.04267962857145, 1.0]], ['2, k, 13', [-6.277203023745955, 51.5556496418932, 1.0]], ['2, k, 14', [6.855255938392645, 16.14767982483165, 1.0]], ['2, k, 15', [12.933002999991508, 12.397657240243843, 1.0]], ['2, k, 16', [-37.87981977495385, 83.80388308663404, 1.0]], ['2, k, 17', [-47.96554490951143, 50.219862373363824, 1.0]], ['2, k, 18', [-73.06040904892048, 18.33367403629207, 1.0]], ['2, k, 19', [-67.7918285510013, 14.161708218340175, 1.0]], ['2, k, 20', [-25.924110499458212, 133.3065845883647, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-31.801668, 83.256142, 1.0]], ['2, k, 1', [-28.827166452877883, 111.98166347715991, 1.0]], ['2, k, 2', [-26.411380093745517, 133.64192657878027, 1.0]], ['2, k, 3', [-25.664668378724446, 139.7702615253069, 1.0]], ['2, k, 4', [-6.848879291481133, 132.1210807744471, 1.0]], ['2, k, 5', [17.82535681671307, 120.19129536211491, 1.0]], ['2, k, 6', [29.852969519911966, 139.7026817044127, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-40.97093078000523, 131.7567110101164, 1.0]], ['2, k, 9', [-65.85715344641231, 138.64258509588635, 1.0]], ['2, k, 10', [-67.01572570923396, 160.23108756421308, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-24.68199481896834, 82.23211301398183, 1.0]], ['2, k, 13', [-6.8737537926237415, 51.4321099847596, 1.0]], ['2, k, 14', [6.339104457130031, 15.957857758917982, 1.0]], ['2, k, 15', [12.449122831225203, 12.21089523784484, 1.0]], ['2, k, 16', [-38.19393241256115, 83.97722104790634, 1.0]], ['2, k, 17', [-48.40006534232805, 50.43704369273145, 1.0]], ['2, k, 18', [-72.99533274083154, 18.218655147070223, 1.0]], ['2, k, 19', [-67.67078521992349, 14.08804043570525, 1.0]], ['2, k, 20', [-26.411380093745517, 133.64192657878027, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.057186, 83.40737600000001, 1.0]], ['2, k, 1', [-29.143053963695724, 112.21123078007201, 1.0]], ['2, k, 2', [-26.763826074987676, 133.9265426848039, 1.0]], ['2, k, 3', [-26.026643137192266, 140.06825281222586, 1.0]], ['2, k, 4', [-7.11551759912658, 132.32064291019017, 1.0]], ['2, k, 5', [17.252346896682198, 120.33245325796514, 1.0]], ['2, k, 6', [29.328056571506423, 139.793579375511, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.30004868326591, 131.98628232162906, 1.0]], ['2, k, 9', [-66.29366046068498, 139.05832356261791, 1.0]], ['2, k, 10', [-67.51473406685012, 160.68084521235957, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-24.982491216493262, 82.38368116671569, 1.0]], ['2, k, 13', [-7.294093156338501, 51.33938319607198, 1.0]], ['2, k, 14', [5.968242242187356, 15.84953433770346, 1.0]], ['2, k, 15', [12.111066793563985, 12.10314680255839, 1.0]], ['2, k, 16', [-38.40334645775535, 84.12044350182343, 1.0]], ['2, k, 17', [-48.72202928171109, 50.599628339523306, 1.0]], ['2, k, 18', [-72.89984800529409, 18.116330816932354, 1.0]], ['2, k, 19', [-67.53155751208993, 14.018208083757871, 1.0]], ['2, k, 20', [-26.763826074987676, 133.9265426848039, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.253804, 83.49307, 1.0]], ['2, k, 1', [-29.36232173751594, 112.33873277329806, 1.0]], ['2, k, 2', [-26.99062750681434, 134.0790019466687, 1.0]], ['2, k, 3', [-26.25517747575172, 140.22473354446728, 1.0]], ['2, k, 4', [-7.313904138411129, 132.42499409914018, 1.0]], ['2, k, 5', [16.722412750764303, 120.39184550677984, 1.0]], ['2, k, 6', [28.811980619356692, 139.7380517297448, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.49787210063498, 132.11923620750738, 1.0]], ['2, k, 9', [-66.61356649000551, 139.2131611127635, 1.0]], ['2, k, 10', [-67.7752468924948, 160.8785599543561, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.202224549330502, 82.4590363576703, 1.0]], ['2, k, 13', [-7.654005341585986, 51.29926848113651, 1.0]], ['2, k, 14', [5.658487691918584, 15.773087837380409, 1.0]], ['2, k, 15', [11.835321137903897, 12.021963775818634, 1.0]], ['2, k, 16', [-38.53018665597796, 84.20818952715896, 1.0]], ['2, k, 17', [-48.910280184803575, 50.69586149042426, 1.0]], ['2, k, 18', [-72.7866379734111, 18.035087418212917, 1.0]], ['2, k, 19', [-67.37767801114158, 13.955666123737426, 1.0]], ['2, k, 20', [-26.99062750681434, 134.0790019466687, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.436018000000004, 83.550164, 1.0]], ['2, k, 1', [-29.55496604634837, 112.4332309822753, 1.0]], ['2, k, 2', [-27.182490926495422, 134.19618960868743, 1.0]], ['2, k, 3', [-26.446458642308897, 140.34540131186907, 1.0]], ['2, k, 4', [-7.543160171834501, 132.50418794633114, 1.0]], ['2, k, 5', [16.1025745199709, 120.44764592339004, 1.0]], ['2, k, 6', [28.22614190211479, 139.7403550845738, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.6823852340019, 132.22068259297006, 1.0]], ['2, k, 9', [-66.92358333744976, 139.357348378387, 1.0]], ['2, k, 10', [-67.99883496787636, 161.01598986465046, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.425267719619548, 82.50835593140266, 1.0]], ['2, k, 13', [-8.006987130275903, 51.272834679100384, 1.0]], ['2, k, 14', [5.353732434378031, 15.686317046731013, 1.0]], ['2, k, 15', [11.56598377328653, 11.92969489778688, 1.0]], ['2, k, 16', [-38.65171154017419, 84.26218715857156, 1.0]], ['2, k, 17', [-49.013603614672675, 50.74391180190283, 1.0]], ['2, k, 18', [-72.67173094823411, 17.957211845355076, 1.0]], ['2, k, 19', [-67.21714933393253, 13.890395139075025, 1.0]], ['2, k, 20', [-27.182490926495422, 134.19618960868743, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.549459999999996, 83.576942, 1.0]], ['2, k, 1', [-29.63763896711559, 112.48240129594643, 1.0]], ['2, k, 2', [-27.231986822173216, 134.25544007736912, 1.0]], ['2, k, 3', [-26.486000436054262, 140.40465618219923, 1.0]], ['2, k, 4', [-7.605084123884939, 132.52146286686073, 1.0]], ['2, k, 5', [15.782040761971121, 120.42741863937518, 1.0]], ['2, k, 6', [28.12244177389183, 139.6860685043915, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.767699249738456, 132.27006431246318, 1.0]], ['2, k, 9', [-67.07605041148287, 139.41622924816542, 1.0]], ['2, k, 10', [-68.10159193386546, 161.0145460143907, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.57522053301737, 82.51820162150297, 1.0]], ['2, k, 13', [-8.212923433818425, 51.202559381462564, 1.0]], ['2, k, 14', [5.156112508235205, 15.638056077141535, 1.0]], ['2, k, 15', [11.402551946635764, 11.870613823894839, 1.0]], ['2, k, 16', [-38.71826856966375, 84.2939583233666, 1.0]], ['2, k, 17', [-48.996655425477606, 50.680178911784736, 1.0]], ['2, k, 18', [-72.51740686269497, 17.811567591971922, 1.0]], ['2, k, 19', [-67.02205862415046, 13.747695519921258, 1.0]], ['2, k, 20', [-27.231986822173216, 134.25544007736912, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.63736, 83.571066, 1.0]], ['2, k, 1', [-29.645714014355104, 112.47901377703867, 1.0]], ['2, k, 2', [-27.16915717196003, 134.24965279724722, 1.0]], ['2, k, 3', [-26.40245947194222, 140.39576635378708, 1.0]], ['2, k, 4', [-7.534992228856176, 132.4274270251475, 1.0]], ['2, k, 5', [15.650158445904129, 120.27390899598414, 1.0]], ['2, k, 6', [28.265040292615176, 139.4322757414727, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.7488815639795, 132.22149433110854, 1.0]], ['2, k, 9', [-67.05828410420457, 139.44830982276247, 1.0]], ['2, k, 10', [-68.07395347986153, 160.96942755687502, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.694320066373436, 82.48813996621708, 1.0]], ['2, k, 13', [-8.337090219268624, 51.14995773430587, 1.0]], ['2, k, 14', [5.023627772285106, 15.649755239147524, 1.0]], ['2, k, 15', [11.311854804969052, 11.86849935621606, 1.0]], ['2, k, 16', [-38.74985073033892, 84.30125446487321, 1.0]], ['2, k, 17', [-48.97500394732103, 50.54598782989641, 1.0]], ['2, k, 18', [-72.4204204952547, 17.63440961349231, 1.0]], ['2, k, 19', [-66.88548145115095, 13.562979634893786, 1.0]], ['2, k, 20', [-27.16915717196003, 134.24965279724722, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.717018, 83.56349, 1.0]], ['2, k, 1', [-29.629421897084136, 112.46969116991376, 1.0]], ['2, k, 2', [-27.069679518410638, 134.23296954552933, 1.0]], ['2, k, 3', [-26.27817431799205, 140.375172780145, 1.0]], ['2, k, 4', [-7.451440642995632, 132.35074747326104, 1.0]], ['2, k, 5', [15.575411424648134, 120.19648554955806, 1.0]], ['2, k, 6', [28.410193313429573, 139.29167373601695, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.703288480455335, 132.17282136425376, 1.0]], ['2, k, 9', [-67.00325577500026, 139.399725262474, 1.0]], ['2, k, 10', [-67.97844489952172, 160.82707317238882, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.802081396044116, 82.46102270940209, 1.0]], ['2, k, 13', [-8.427428500394257, 51.13281683191502, 1.0]], ['2, k, 14', [4.898340220849027, 15.662338347966724, 1.0]], ['2, k, 15', [11.227058701202973, 11.867846085268788, 1.0]], ['2, k, 16', [-38.781960208289064, 84.3061212092391, 1.0]], ['2, k, 17', [-48.93625934391635, 50.41044072271678, 1.0]], ['2, k, 18', [-72.35992205018877, 17.486015049518777, 1.0]], ['2, k, 19', [-66.78667033071085, 13.403578145844403, 1.0]], ['2, k, 20', [-27.069679518410638, 134.23296954552933, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.767814, 83.55501999999998, 1.0]], ['2, k, 1', [-29.55050659325101, 112.44317800358553, 1.0]], ['2, k, 2', [-26.882677236804223, 134.183969238009, 1.0]], ['2, k, 3', [-26.059948127029553, 140.3200215044054, 1.0]], ['2, k, 4', [-7.276747428347555, 132.2571171004479, 1.0]], ['2, k, 5', [15.556801893363641, 119.98404202836116, 1.0]], ['2, k, 6', [28.622015454319055, 138.92407630227055, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.572964382598954, 132.1051845056502, 1.0]], ['2, k, 9', [-66.87355703294604, 139.29187687176056, 1.0]], ['2, k, 10', [-67.83332021170062, 160.50396467313857, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.862888790176584, 82.42730383137491, 1.0]], ['2, k, 13', [-8.389217322859476, 51.140144822795904, 1.0]], ['2, k, 14', [4.87682766677162, 15.715393848311543, 1.0]], ['2, k, 15', [11.255279978487405, 11.903849837497262, 1.0]], ['2, k, 16', [-38.79812198832754, 84.3128073067354, 1.0]], ['2, k, 17', [-48.89571386819447, 50.2590170508822, 1.0]], ['2, k, 18', [-72.35683104637998, 17.356777152954557, 1.0]], ['2, k, 19', [-66.74802348166189, 13.256567842922795, 1.0]], ['2, k, 20', [-26.882677236804223, 134.183969238009, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.783294, 83.537396, 1.0]], ['2, k, 1', [-29.362388003361385, 112.38625493590423, 1.0]], ['2, k, 2', [-26.519091112036975, 134.0821234361649, 1.0]], ['2, k, 3', [-25.646618543495478, 140.20647792734871, 1.0]], ['2, k, 4', [-6.895419502931272, 132.1362174180573, 1.0]], ['2, k, 5', [15.886134713222805, 119.93270048312411, 1.0]], ['2, k, 6', [29.258235797732716, 138.6676131578859, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.235941174252844, 132.01051774486257, 1.0]], ['2, k, 9', [-66.5176688158667, 139.10474699997536, 1.0]], ['2, k, 10', [-67.52483121999627, 160.06639286379655, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.888790313275287, 82.36995358677508, 1.0]], ['2, k, 13', [-8.234425247490375, 51.17619676473851, 1.0]], ['2, k, 14', [4.996190486589002, 15.818861974595464, 1.0]], ['2, k, 15', [11.431957361559189, 11.980121711329417, 1.0]], ['2, k, 16', [-38.77436316289199, 84.31772258854414, 1.0]], ['2, k, 17', [-48.78262892119482, 50.12483252338252, 1.0]], ['2, k, 18', [-72.35384086592472, 17.29931902751791, 1.0]], ['2, k, 19', [-66.7169735614836, 13.163953382211762, 1.0]], ['2, k, 20', [-26.519091112036975, 134.0821234361649, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.777761999999996, 83.49593200000001, 1.0]], ['2, k, 1', [-29.136321171647527, 112.29950755052185, 1.0]], ['2, k, 2', [-26.116848353081288, 133.94522522247286, 1.0]], ['2, k, 3', [-25.193398975278946, 140.05735872645562, 1.0]], ['2, k, 4', [-6.49395592397736, 131.9932582614406, 1.0]], ['2, k, 5', [16.23344413893299, 119.83858357240011, 1.0]], ['2, k, 6', [29.886022619422164, 138.4694893862439, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-40.8617733446626, 131.89032486545764, 1.0]], ['2, k, 9', [-66.10206862269405, 138.88226537110955, 1.0]], ['2, k, 10', [-67.09532752851145, 159.61369762691987, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.890226428041217, 82.2940163962553, 1.0]], ['2, k, 13', [-7.999725734642833, 51.168867740279566, 1.0]], ['2, k, 14', [5.130791649703543, 15.914442373209312, 1.0]], ['2, k, 15', [11.621991917228119, 12.050157738443142, 1.0]], ['2, k, 16', [-38.721483112054884, 84.29474131158891, 1.0]], ['2, k, 17', [-48.59629426791115, 50.022066691743376, 1.0]], ['2, k, 18', [-72.33386525609603, 17.289178719356805, 1.0]], ['2, k, 19', [-66.67161397205756, 13.114016068878716, 1.0]], ['2, k, 20', [-26.116848353081288, 133.94522522247286, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.735825999999996, 83.43604400000001, 1.0]], ['2, k, 1', [-28.81493792874951, 112.14443391512972, 1.0]], ['2, k, 2', [-25.572421470001807, 133.70229046996528, 1.0]], ['2, k, 3', [-24.58391305666577, 139.79175984697287, 1.0]], ['2, k, 4', [-5.916599833157068, 131.7698431572328, 1.0]], ['2, k, 5', [16.669496450364388, 119.70111745862997, 1.0]], ['2, k, 6', [30.623365374116204, 138.1336658059999, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-40.402862042853684, 131.6614338925652, 1.0]], ['2, k, 9', [-65.59928006887762, 138.54141246508507, 1.0]], ['2, k, 10', [-66.62395113549888, 158.98827215966853, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.83878512998121, 82.18471818558208, 1.0]], ['2, k, 13', [-7.393724818908556, 51.056982363384165, 1.0]], ['2, k, 14', [5.69901387502223, 16.106212776849, 1.0]], ['2, k, 15', [12.281981946747173, 12.216214910043847, 1.0]], ['2, k, 16', [-38.65980181633192, 84.26762070536431, 1.0]], ['2, k, 17', [-48.35767970794056, 50.06010390194868, 1.0]], ['2, k, 18', [-72.29528905972008, 17.434751380100316, 1.0]], ['2, k, 19', [-66.60917551347916, 13.20457073897521, 1.0]], ['2, k, 20', [-25.572421470001807, 133.70229046996528, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.654396000000006, 83.35385400000001, 1.0]], ['2, k, 1', [-28.44543821963034, 111.92962228484592, 1.0]], ['2, k, 2', [-24.968593135551593, 133.3772171587135, 1.0]], ['2, k, 3', [-23.910706297841738, 139.43808034597336, 1.0]], ['2, k, 4', [-5.319162701210907, 131.44846344663836, 1.0]], ['2, k, 5', [17.28742176092028, 119.40007027242633, 1.0]], ['2, k, 6', [31.413005094793462, 137.59541998482223, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-39.91839941097449, 131.33926973415794, 1.0]], ['2, k, 9', [-65.07640728298597, 138.07335747533344, 1.0]], ['2, k, 10', [-66.06704015976733, 158.2898538421892, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.75683518050937, 82.06195871022273, 1.0]], ['2, k, 13', [-6.764829779143746, 51.021970657303, 1.0]], ['2, k, 14', [6.246853248827845, 16.331955119346716, 1.0]], ['2, k, 15', [12.90063285303522, 12.424329008116429, 1.0]], ['2, k, 16', [-38.56179178440041, 84.22232480896038, 1.0]], ['2, k, 17', [-47.9882684317831, 50.26903483698047, 1.0]], ['2, k, 18', [-72.32538433157748, 17.90723766441458, 1.0]], ['2, k, 19', [-66.6164163752763, 13.616234289698447, 1.0]], ['2, k, 20', [-24.968593135551593, 133.3772171587135, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
