[['2, k, 0', [0.01986079, -0.2602932, 1.0]], ['2, k, 1', [0.008092734, 0.03691999, 1.0]], ['2, k, 2', [-0.003596419, 0.3245149, 1.0]], ['2, k, 3', [-0.01092628, 0.4545212, 1.0]], ['2, k, 4', [-0.1706606, 0.1964287, 1.0]], ['2, k, 5', [-0.2241163, -0.0373035, 1.0]], ['2, k, 6', [-0.263596, -0.1987273, 1.0]], ['2, k, 7', [-0.2914131, -0.2538366, 1.0]], ['2, k, 8', [0.1781906, 0.222677, 1.0]], ['2, k, 9', [0.2657134, -0.01319094, 1.0]], ['2, k, 10', [0.26271, -0.1354822, 1.0]], ['2, k, 11', [0.2574813, -0.1851349, 1.0]], ['2, k, 12', [-0.06776484, -0.2607774, 1.0]], ['2, k, 13', [-0.1268124, -0.2711277, 1.0]], ['2, k, 14', [-0.1165902, -0.6131475, 1.0]], ['2, k, 15', [-0.1529272, -0.6990362, 1.0]], ['2, k, 16', [0.1064722, -0.2536846, 1.0]], ['2, k, 17', [0.1724195, -0.2757881, 1.0]], ['2, k, 18', [0.1419767, -0.6189464, 1.0]], ['2, k, 19', [0.1860174, -0.7014222, 1.0]], ['2, k, 20', [-0.0008488133, 0.253709, 1.0]], ['2, k, 21', [-0.3166849, -0.3268431, 1.0]], ['2, k, 22', [-0.2839262, -0.2910227, 1.0]], ['2, k, 23', [0.2431029, -0.2176839, 1.0]], ['2, k, 24', [0.2365488, -0.172534, 1.0]]]
[['2, k, 0', [0.001568631, -0.2222748, 1.0]], ['2, k, 1', [-0.01576553, 0.06356738, 1.0]], ['2, k, 2', [-0.03536778, 0.3433676, 1.0]], ['2, k, 3', [-0.0696299, 0.4650367, 1.0]], ['2, k, 4', [-0.1584404, 0.2581875, 1.0]], ['2, k, 5', [-0.1696623, 0.5113904, 1.0]], ['2, k, 6', [-0.1183738, 0.7466608, 1.0]], ['2, k, 7', [-0.108027, 0.8029239, 1.0]], ['2, k, 8', [0.1663958, 0.229208, 1.0]], ['2, k, 9', [0.2636623, 0.04394242, 1.0]], ['2, k, 10', [0.2376045, -0.106141, 1.0]], ['2, k, 11', [0.1906085, -0.139309, 1.0]], ['2, k, 12', [-0.08297053, -0.2200305, 1.0]], ['2, k, 13', [-0.1280418, -0.2767407, 1.0]], ['2, k, 14', [-0.1267971, -0.6181663, 1.0]], ['2, k, 15', [-0.1253071, -0.6541253, 1.0]], ['2, k, 16', [0.08609571, -0.2156321, 1.0]], ['2, k, 17', [0.1709718, -0.2739316, 1.0]], ['2, k, 18', [0.1468846, -0.6187057, 1.0]], ['2, k, 19', [0.1857035, -0.7035905, 1.0]], ['2, k, 20', [-0.03027824, 0.2744513, 1.0]], ['2, k, 21', [-0.09808221, 0.8811493, 1.0]], ['2, k, 22', [-0.114506, 0.8578491, 1.0]], ['2, k, 23', [0.1935085, -0.1809646, 1.0]], ['2, k, 24', [0.1391616, -0.1234704, 1.0]]]
[['2, k, 0', [0.00215071, -0.2242013, 1.0]], ['2, k, 1', [-0.01581408, 0.0634882, 1.0]], ['2, k, 2', [-0.03557722, 0.343749, 1.0]], ['2, k, 3', [-0.05676717, 0.4659225, 1.0]], ['2, k, 4', [-0.1584736, 0.2576876, 1.0]], ['2, k, 5', [-0.1703407, 0.5108051, 1.0]], ['2, k, 6', [-0.1210283, 0.7444838, 1.0]], ['2, k, 7', [-0.1165647, 0.8053751, 1.0]], ['2, k, 8', [0.1664179, 0.2293125, 1.0]], ['2, k, 9', [0.2638701, 0.04101832, 1.0]], ['2, k, 10', [0.2387952, -0.09945903, 1.0]], ['2, k, 11', [0.1920998, -0.1360365, 1.0]], ['2, k, 12', [-0.08301879, -0.2219027, 1.0]], ['2, k, 13', [-0.1280134, -0.2765588, 1.0]], ['2, k, 14', [-0.1265636, -0.6179608, 1.0]], ['2, k, 15', [-0.125152, -0.6539238, 1.0]], ['2, k, 16', [0.08777311, -0.2193197, 1.0]], ['2, k, 17', [0.1709737, -0.2739858, 1.0]], ['2, k, 18', [0.1469921, -0.6188034, 1.0]], ['2, k, 19', [0.1861098, -0.7035506, 1.0]], ['2, k, 20', [-0.03043165, 0.2746325, 1.0]], ['2, k, 21', [-0.1115921, 0.8796095, 1.0]], ['2, k, 22', [-0.1302075, 0.8288911, 1.0]], ['2, k, 23', [0.1971297, -0.1820891, 1.0]], ['2, k, 24', [0.1383471, -0.1178605, 1.0]]]
[['2, k, 0', [0.002566847, -0.2256792, 1.0]], ['2, k, 1', [-0.01516567, 0.06280798, 1.0]], ['2, k, 2', [-0.0337816, 0.3433692, 1.0]], ['2, k, 3', [-0.04346651, 0.4636985, 1.0]], ['2, k, 4', [-0.1580521, 0.2570871, 1.0]], ['2, k, 5', [-0.1723843, 0.5093375, 1.0]], ['2, k, 6', [-0.1305259, 0.7404279, 1.0]], ['2, k, 7', [-0.1355491, 0.8068375, 1.0]], ['2, k, 8', [0.166573, 0.229241, 1.0]], ['2, k, 9', [0.2640954, 0.03909134, 1.0]], ['2, k, 10', [0.2283937, -0.1122257, 1.0]], ['2, k, 11', [0.1821481, -0.1451041, 1.0]], ['2, k, 12', [-0.08277487, -0.2234496, 1.0]], ['2, k, 13', [-0.1279615, -0.2765079, 1.0]], ['2, k, 14', [-0.1279451, -0.6178741, 1.0]], ['2, k, 15', [-0.1265358, -0.6538453, 1.0]], ['2, k, 16', [0.08848777, -0.2217668, 1.0]], ['2, k, 17', [0.1709477, -0.2739926, 1.0]], ['2, k, 18', [0.1468545, -0.6188719, 1.0]], ['2, k, 19', [0.186147, -0.7035358, 1.0]], ['2, k, 20', [-0.02910609, 0.2741935, 1.0]], ['2, k, 21', [-0.1322686, 0.8789192, 1.0]], ['2, k, 22', [-0.1491175, 0.8398091, 1.0]], ['2, k, 23', [0.1794579, -0.1795823, 1.0]], ['2, k, 24', [0.1299648, -0.1251038, 1.0]]]
[['2, k, 0', [0.002730001, -0.2295756, 1.0]], ['2, k, 1', [-0.01299736, 0.05974462, 1.0]], ['2, k, 2', [-0.02771701, 0.3403092, 1.0]], ['2, k, 3', [-0.03694233, 0.4616565, 1.0]], ['2, k, 4', [-0.1579144, 0.2568985, 1.0]], ['2, k, 5', [-0.1954926, 0.5054349, 1.0]], ['2, k, 6', [-0.1540237, 0.7380777, 1.0]], ['2, k, 7', [-0.1593522, 0.8182142, 1.0]], ['2, k, 8', [0.1669258, 0.228933, 1.0]], ['2, k, 9', [0.2641358, 0.03671185, 1.0]], ['2, k, 10', [0.2300338, -0.1122342, 1.0]], ['2, k, 11', [0.1834465, -0.1436292, 1.0]], ['2, k, 12', [-0.08290134, -0.2265234, 1.0]], ['2, k, 13', [-0.1279014, -0.276425, 1.0]], ['2, k, 14', [-0.1256277, -0.6176263, 1.0]], ['2, k, 15', [-0.1242309, -0.6535984, 1.0]], ['2, k, 16', [0.08879528, -0.2264161, 1.0]], ['2, k, 17', [0.1709314, -0.274014, 1.0]], ['2, k, 18', [0.1472797, -0.6190128, 1.0]], ['2, k, 19', [0.1866197, -0.703645, 1.0]], ['2, k, 20', [-0.02431712, 0.2711889, 1.0]], ['2, k, 21', [-0.158309, 0.8987726, 1.0]], ['2, k, 22', [-0.1782195, 0.8359464, 1.0]], ['2, k, 23', [0.1819419, -0.1809104, 1.0]], ['2, k, 24', [0.1295455, -0.1237934, 1.0]]]
[['2, k, 0', [0.002851828, -0.2315044, 1.0]], ['2, k, 1', [-0.01148751, 0.05800496, 1.0]], ['2, k, 2', [-0.02418491, 0.3387831, 1.0]], ['2, k, 3', [-0.0292522, 0.461293, 1.0]], ['2, k, 4', [-0.1576128, 0.2568017, 1.0]], ['2, k, 5', [-0.197592, 0.5067488, 1.0]], ['2, k, 6', [-0.1891719, 0.73927, 1.0]], ['2, k, 7', [-0.1951962, 0.8208321, 1.0]], ['2, k, 8', [0.1678308, 0.2278876, 1.0]], ['2, k, 9', [0.2644943, 0.0333326, 1.0]], ['2, k, 10', [0.2287861, -0.1130906, 1.0]], ['2, k, 11', [0.1818825, -0.1448619, 1.0]], ['2, k, 12', [-0.08290346, -0.228017, 1.0]], ['2, k, 13', [-0.1278948, -0.2765397, 1.0]], ['2, k, 14', [-0.1274891, -0.6175871, 1.0]], ['2, k, 15', [-0.1258934, -0.6535609, 1.0]], ['2, k, 16', [0.08897206, -0.2293845, 1.0]], ['2, k, 17', [0.1706127, -0.2737364, 1.0]], ['2, k, 18', [0.1471636, -0.6188399, 1.0]], ['2, k, 19', [0.1870118, -0.703245, 1.0]], ['2, k, 20', [-0.02130366, 0.2695897, 1.0]], ['2, k, 21', [-0.1945745, 0.8962107, 1.0]], ['2, k, 22', [-0.21867, 0.839034, 1.0]], ['2, k, 23', [0.1783497, -0.1790213, 1.0]], ['2, k, 24', [0.1270378, -0.1251229, 1.0]]]
[['2, k, 0', [0.002681604, -0.2329261, 1.0]], ['2, k, 1', [-0.01081676, 0.05694236, 1.0]], ['2, k, 2', [-0.02271764, 0.3380366, 1.0]], ['2, k, 3', [-0.02089196, 0.4605338, 1.0]], ['2, k, 4', [-0.1585001, 0.2612816, 1.0]], ['2, k, 5', [-0.2052793, 0.509596, 1.0]], ['2, k, 6', [-0.2254878, 0.7614036, 1.0]], ['2, k, 7', [-0.2358374, 0.8161138, 1.0]], ['2, k, 8', [0.1694046, 0.2267132, 1.0]], ['2, k, 9', [0.2650925, 0.0332459, 1.0]], ['2, k, 10', [0.2360686, -0.09772678, 1.0]], ['2, k, 11', [0.1896974, -0.1371775, 1.0]], ['2, k, 12', [-0.08310337, -0.228746, 1.0]], ['2, k, 13', [-0.1278946, -0.2765392, 1.0]], ['2, k, 14', [-0.1269701, -0.6177392, 1.0]], ['2, k, 15', [-0.1252826, -0.6537106, 1.0]], ['2, k, 16', [0.08875766, -0.2315902, 1.0]], ['2, k, 17', [0.1706523, -0.2739716, 1.0]], ['2, k, 18', [0.1471621, -0.6190898, 1.0]], ['2, k, 19', [0.1871394, -0.7034385, 1.0]], ['2, k, 20', [-0.02001459, 0.2687657, 1.0]], ['2, k, 21', [-0.247464, 0.890731, 1.0]], ['2, k, 22', [-0.2603128, 0.7908437, 1.0]], ['2, k, 23', [0.185888, -0.1794524, 1.0]], ['2, k, 24', [0.1344154, -0.1166348, 1.0]]]
[['2, k, 0', [0.002429365, -0.2336287, 1.0]], ['2, k, 1', [-0.01020286, 0.05616812, 1.0]], ['2, k, 2', [-0.02075732, 0.3371538, 1.0]], ['2, k, 3', [-0.01322287, 0.4592775, 1.0]], ['2, k, 4', [-0.159083, 0.2674023, 1.0]], ['2, k, 5', [-0.2312986, 0.5077399, 1.0]], ['2, k, 6', [-0.2748627, 0.7545164, 1.0]], ['2, k, 7', [-0.2871014, 0.8109372, 1.0]], ['2, k, 8', [0.1717796, 0.2251412, 1.0]], ['2, k, 9', [0.2655781, 0.03269003, 1.0]], ['2, k, 10', [0.2372738, -0.09574632, 1.0]], ['2, k, 11', [0.1908014, -0.1334572, 1.0]], ['2, k, 12', [-0.08330394, -0.2289388, 1.0]], ['2, k, 13', [-0.1278866, -0.2765283, 1.0]], ['2, k, 14', [-0.1254485, -0.6179491, 1.0]], ['2, k, 15', [-0.1241011, -0.653912, 1.0]], ['2, k, 16', [0.08819219, -0.2333308, 1.0]], ['2, k, 17', [0.1707816, -0.2738257, 1.0]], ['2, k, 18', [0.1471183, -0.6189189, 1.0]], ['2, k, 19', [0.1889732, -0.7024264, 1.0]], ['2, k, 20', [-0.01840702, 0.2679009, 1.0]], ['2, k, 21', [-0.3011264, 0.8798077, 1.0]], ['2, k, 22', [-0.3140905, 0.7922915, 1.0]], ['2, k, 23', [0.1831994, -0.1758459, 1.0]], ['2, k, 24', [0.1362612, -0.1204841, 1.0]]]
[['2, k, 0', [0.00205938, -0.2342497, 1.0]], ['2, k, 1', [-0.009696843, 0.05568778, 1.0]], ['2, k, 2', [-0.01881204, 0.3367566, 1.0]], ['2, k, 3', [-0.008235707, 0.4583978, 1.0]], ['2, k, 4', [-0.1595886, 0.2694878, 1.0]], ['2, k, 5', [-0.2486775, 0.5034605, 1.0]], ['2, k, 6', [-0.3086613, 0.7060043, 1.0]], ['2, k, 7', [-0.339177, 0.7878324, 1.0]], ['2, k, 8', [0.1768681, 0.222232, 1.0]], ['2, k, 9', [0.2657181, 0.03202508, 1.0]], ['2, k, 10', [0.239052, -0.09385511, 1.0]], ['2, k, 11', [0.1899846, -0.1322872, 1.0]], ['2, k, 12', [-0.08357542, -0.2291009, 1.0]], ['2, k, 13', [-0.1279103, -0.2768843, 1.0]], ['2, k, 14', [-0.1255796, -0.6184107, 1.0]], ['2, k, 15', [-0.1229607, -0.654357, 1.0]], ['2, k, 16', [0.08769466, -0.2343863, 1.0]], ['2, k, 17', [0.1708585, -0.27395, 1.0]], ['2, k, 18', [0.147631, -0.6191168, 1.0]], ['2, k, 19', [0.1890434, -0.7028251, 1.0]], ['2, k, 20', [-0.0168545, 0.2674595, 1.0]], ['2, k, 21', [-0.3657458, 0.8474068, 1.0]], ['2, k, 22', [-0.3646459, 0.7619895, 1.0]], ['2, k, 23', [0.185679, -0.178405, 1.0]], ['2, k, 24', [0.1369048, -0.1238172, 1.0]]]
[['2, k, 0', [0.001476837, -0.2365178, 1.0]], ['2, k, 1', [-0.005661716, 0.05276832, 1.0]], ['2, k, 2', [-0.005219714, 0.3330891, 1.0]], ['2, k, 3', [-0.005446054, 0.4561567, 1.0]], ['2, k, 4', [-0.1570185, 0.2705495, 1.0]], ['2, k, 5', [-0.2850862, 0.4773709, 1.0]], ['2, k, 6', [-0.3601551, 0.695183, 1.0]], ['2, k, 7', [-0.396855, 0.7726714, 1.0]], ['2, k, 8', [0.1790661, 0.2214219, 1.0]], ['2, k, 9', [0.2663387, 0.03146543, 1.0]], ['2, k, 10', [0.2283295, -0.1122891, 1.0]], ['2, k, 11', [0.1829597, -0.146713, 1.0]], ['2, k, 12', [-0.08419066, -0.23033, 1.0]], ['2, k, 13', [-0.1278826, -0.2769041, 1.0]], ['2, k, 14', [-0.1256461, -0.6183966, 1.0]], ['2, k, 15', [-0.1226573, -0.6542939, 1.0]], ['2, k, 16', [0.0870176, -0.2380731, 1.0]], ['2, k, 17', [0.1709814, -0.2738308, 1.0]], ['2, k, 18', [0.1479386, -0.6190453, 1.0]], ['2, k, 19', [0.1888822, -0.7029696, 1.0]], ['2, k, 20', [-0.00599932, 0.2639143, 1.0]], ['2, k, 21', [-0.4246624, 0.8306127, 1.0]], ['2, k, 22', [-0.4275772, 0.7567635, 1.0]], ['2, k, 23', [0.1809206, -0.1841733, 1.0]], ['2, k, 24', [0.1299292, -0.1305743, 1.0]]]
[['2, k, 0', [0.00123302, -0.2386172, 1.0]], ['2, k, 1', [-0.003987285, 0.05028491, 1.0]], ['2, k, 2', [-0.003505052, 0.3310216, 1.0]], ['2, k, 3', [-0.002780496, 0.455414, 1.0]], ['2, k, 4', [-0.156899, 0.2705382, 1.0]], ['2, k, 5', [-0.2946408, 0.4722999, 1.0]], ['2, k, 6', [-0.4079493, 0.6651347, 1.0]], ['2, k, 7', [-0.4480569, 0.7348113, 1.0]], ['2, k, 8', [0.1814342, 0.2211518, 1.0]], ['2, k, 9', [0.2664673, 0.03118723, 1.0]], ['2, k, 10', [0.2282028, -0.1127118, 1.0]], ['2, k, 11', [0.1828631, -0.1474943, 1.0]], ['2, k, 12', [-0.08437585, -0.2316976, 1.0]], ['2, k, 13', [-0.1278909, -0.2768591, 1.0]], ['2, k, 14', [-0.1255257, -0.6183987, 1.0]], ['2, k, 15', [-0.1219793, -0.6542969, 1.0]], ['2, k, 16', [0.08675531, -0.2403225, 1.0]], ['2, k, 17', [0.1709694, -0.273839, 1.0]], ['2, k, 18', [0.1480507, -0.6190939, 1.0]], ['2, k, 19', [0.1895086, -0.7027803, 1.0]], ['2, k, 20', [-0.00409048, 0.2617216, 1.0]], ['2, k, 21', [-0.4842012, 0.7831892, 1.0]], ['2, k, 22', [-0.4764262, 0.7073457, 1.0]], ['2, k, 23', [0.1821027, -0.184882, 1.0]], ['2, k, 24', [0.1306212, -0.1264205, 1.0]]]
[['2, k, 0', [0.001172231, -0.239158, 1.0]], ['2, k, 1', [-0.003992997, 0.05024013, 1.0]], ['2, k, 2', [-0.004156151, 0.331325, 1.0]], ['2, k, 3', [-0.0008695269, 0.45496, 1.0]], ['2, k, 4', [-0.1560092, 0.2700262, 1.0]], ['2, k, 5', [-0.3239401, 0.4229286, 1.0]], ['2, k, 6', [-0.4399925, 0.5954433, 1.0]], ['2, k, 7', [-0.4930967, 0.6777025, 1.0]], ['2, k, 8', [0.1839615, 0.220145, 1.0]], ['2, k, 9', [0.2667439, 0.03050989, 1.0]], ['2, k, 10', [0.2262578, -0.1010595, 1.0]], ['2, k, 11', [0.1827219, -0.143812, 1.0]], ['2, k, 12', [-0.08453508, -0.2320016, 1.0]], ['2, k, 13', [-0.1278084, -0.2768989, 1.0]], ['2, k, 14', [-0.1251757, -0.6184628, 1.0]], ['2, k, 15', [-0.1213024, -0.6543592, 1.0]], ['2, k, 16', [0.08682497, -0.2409128, 1.0]], ['2, k, 17', [0.1709812, -0.2738217, 1.0]], ['2, k, 18', [0.1478992, -0.6190391, 1.0]], ['2, k, 19', [0.1894275, -0.7026936, 1.0]], ['2, k, 20', [-0.004388723, 0.261858, 1.0]], ['2, k, 21', [-0.5431554, 0.7322115, 1.0]], ['2, k, 22', [-0.5226827, 0.6560623, 1.0]], ['2, k, 23', [0.1749496, -0.1787287, 1.0]], ['2, k, 24', [0.1313749, -0.124884, 1.0]]]
[['2, k, 0', [0.001104475, -0.2397582, 1.0]], ['2, k, 1', [-0.002971399, 0.0492348, 1.0]], ['2, k, 2', [-0.002610687, 0.330144, 1.0]], ['2, k, 3', [0.001013887, 0.4539848, 1.0]], ['2, k, 4', [-0.156858, 0.2682462, 1.0]], ['2, k, 5', [-0.3408903, 0.4130686, 1.0]], ['2, k, 6', [-0.506696, 0.5942768, 1.0]], ['2, k, 7', [-0.5576836, 0.6525083, 1.0]], ['2, k, 8', [0.1857355, 0.2196048, 1.0]], ['2, k, 9', [0.2668947, 0.0293819, 1.0]], ['2, k, 10', [0.2219717, -0.1095198, 1.0]], ['2, k, 11', [0.1770639, -0.1449692, 1.0]], ['2, k, 12', [-0.0845497, -0.2324647, 1.0]], ['2, k, 13', [-0.1277997, -0.2769199, 1.0]], ['2, k, 14', [-0.1246423, -0.6185051, 1.0]], ['2, k, 15', [-0.120931, -0.65442, 1.0]], ['2, k, 16', [0.08671902, -0.2414024, 1.0]], ['2, k, 17', [0.1709848, -0.2738261, 1.0]], ['2, k, 18', [0.1477942, -0.6190572, 1.0]], ['2, k, 19', [0.1894022, -0.7026738, 1.0]], ['2, k, 20', [-0.002925644, 0.2607597, 1.0]], ['2, k, 21', [-0.601773, 0.6994038, 1.0]], ['2, k, 22', [-0.5818552, 0.6230397, 1.0]], ['2, k, 23', [0.1656254, -0.1796656, 1.0]], ['2, k, 24', [0.1207742, -0.1199988, 1.0]]]
[['2, k, 0', [0.000920591, -0.241063, 1.0]], ['2, k, 1', [-0.001962997, 0.04801441, 1.0]], ['2, k, 2', [-0.001021664, 0.329056, 1.0]], ['2, k, 3', [0.00324402, 0.4529869, 1.0]], ['2, k, 4', [-0.1584138, 0.2665219, 1.0]], ['2, k, 5', [-0.3636636, 0.3911505, 1.0]], ['2, k, 6', [-0.5524569, 0.5477661, 1.0]], ['2, k, 7', [-0.6044599, 0.5941731, 1.0]], ['2, k, 8', [0.1862587, 0.219191, 1.0]], ['2, k, 9', [0.2667426, 0.02910914, 1.0]], ['2, k, 10', [0.2216458, -0.1093517, 1.0]], ['2, k, 11', [0.1759667, -0.1446792, 1.0]], ['2, k, 12', [-0.08477639, -0.2336283, 1.0]], ['2, k, 13', [-0.1277798, -0.2768584, 1.0]], ['2, k, 14', [-0.1239421, -0.6184542, 1.0]], ['2, k, 15', [-0.1204543, -0.6543902, 1.0]], ['2, k, 16', [0.08659632, -0.2425952, 1.0]], ['2, k, 17', [0.1710582, -0.2734073, 1.0]], ['2, k, 18', [0.1478477, -0.6187749, 1.0]], ['2, k, 19', [0.1893413, -0.7024492, 1.0]], ['2, k, 20', [-0.001451789, 0.2596741, 1.0]], ['2, k, 21', [-0.6636551, 0.640368, 1.0]], ['2, k, 22', [-0.5515339, 0.629485, 1.0]], ['2, k, 23', [0.1594438, -0.175782, 1.0]], ['2, k, 24', [0.1217887, -0.1165893, 1.0]]]
[['2, k, 0', [0.000711874, -0.2417811, 1.0]], ['2, k, 1', [-0.001355113, 0.04742867, 1.0]], ['2, k, 2', [0.00011598, 0.3286192, 1.0]], ['2, k, 3', [0.004428458, 0.4523453, 1.0]], ['2, k, 4', [-0.158949, 0.2665025, 1.0]], ['2, k, 5', [-0.3746736, 0.3400275, 1.0]], ['2, k, 6', [-0.5764846, 0.4797079, 1.0]], ['2, k, 7', [-0.6439322, 0.528659, 1.0]], ['2, k, 8', [0.1867428, 0.2186912, 1.0]], ['2, k, 9', [0.2666439, 0.02909731, 1.0]], ['2, k, 10', [0.2195059, -0.1112622, 1.0]], ['2, k, 11', [0.1726935, -0.1429275, 1.0]], ['2, k, 12', [-0.08495732, -0.2341133, 1.0]], ['2, k, 13', [-0.1277732, -0.2767596, 1.0]], ['2, k, 14', [-0.1237294, -0.6183401, 1.0]], ['2, k, 15', [-0.1201215, -0.654263, 1.0]], ['2, k, 16', [0.08638883, -0.24337, 1.0]], ['2, k, 17', [0.1711104, -0.2733743, 1.0]], ['2, k, 18', [0.1478085, -0.6187862, 1.0]], ['2, k, 19', [0.1891845, -0.7025155, 1.0]], ['2, k, 20', [-0.0004286586, 0.2592149, 1.0]], ['2, k, 21', [-0.6963531, 0.5699824, 1.0]], ['2, k, 22', [-0.5972197, 0.5544603, 1.0]], ['2, k, 23', [0.1534607, -0.1763012, 1.0]], ['2, k, 24', [0.1150195, -0.1178098, 1.0]]]
[['2, k, 0', [0.0006813051, -0.2426711, 1.0]], ['2, k, 1', [-0.001138474, 0.04684664, 1.0]], ['2, k, 2', [0.000160786, 0.3283666, 1.0]], ['2, k, 3', [0.007232321, 0.4516153, 1.0]], ['2, k, 4', [-0.159447, 0.2660168, 1.0]], ['2, k, 5', [-0.3811506, 0.3241942, 1.0]], ['2, k, 6', [-0.598631, 0.424215, 1.0]], ['2, k, 7', [-0.6729501, 0.4606123, 1.0]], ['2, k, 8', [0.187377, 0.2185546, 1.0]], ['2, k, 9', [0.2665283, 0.02876073, 1.0]], ['2, k, 10', [0.2171679, -0.1100469, 1.0]], ['2, k, 11', [0.1701402, -0.1430275, 1.0]], ['2, k, 12', [-0.0850349, -0.2348606, 1.0]], ['2, k, 13', [-0.1279446, -0.2768749, 1.0]], ['2, k, 14', [-0.1240408, -0.6185541, 1.0]], ['2, k, 15', [-0.1203617, -0.65447, 1.0]], ['2, k, 16', [0.08640681, -0.2442238, 1.0]], ['2, k, 17', [0.1711151, -0.2733585, 1.0]], ['2, k, 18', [0.147747, -0.6187505, 1.0]], ['2, k, 19', [0.1888174, -0.7026244, 1.0]], ['2, k, 20', [-0.0003386726, 0.2589123, 1.0]], ['2, k, 21', [-0.7345051, 0.4878032, 1.0]], ['2, k, 22', [-0.6410488, 0.5001716, 1.0]], ['2, k, 23', [0.1557816, -0.1791932, 1.0]], ['2, k, 24', [0.1148864, -0.1176795, 1.0]]]
[['2, k, 0', [0.0007177311, -0.2439797, 1.0]], ['2, k, 1', [-0.0003379094, 0.04578197, 1.0]], ['2, k, 2', [0.001195879, 0.3276059, 1.0]], ['2, k, 3', [0.009269563, 0.450939, 1.0]], ['2, k, 4', [-0.1599146, 0.264268, 1.0]], ['2, k, 5', [-0.4137439, 0.2630481, 1.0]], ['2, k, 6', [-0.6370386, 0.2985656, 1.0]], ['2, k, 7', [-0.7169571, 0.3208174, 1.0]], ['2, k, 8', [0.1869808, 0.2186384, 1.0]], ['2, k, 9', [0.2664897, 0.02776402, 1.0]], ['2, k, 10', [0.2239949, -0.09690179, 1.0]], ['2, k, 11', [0.1770031, -0.1263194, 1.0]], ['2, k, 12', [-0.08510742, -0.2362843, 1.0]], ['2, k, 13', [-0.1279909, -0.2770246, 1.0]], ['2, k, 14', [-0.1242192, -0.6187235, 1.0]], ['2, k, 15', [-0.120727, -0.6546402, 1.0]], ['2, k, 16', [0.08654109, -0.2455662, 1.0]], ['2, k, 17', [0.1710989, -0.2733656, 1.0]], ['2, k, 18', [0.1471647, -0.6187419, 1.0]], ['2, k, 19', [0.188723, -0.7023908, 1.0]], ['2, k, 20', [0.0006679893, 0.2580941, 1.0]], ['2, k, 21', [-0.7888424, 0.3321566, 1.0]], ['2, k, 22', [-0.6953291, 0.3511306, 1.0]], ['2, k, 23', [0.1578503, -0.1665109, 1.0]], ['2, k, 24', [0.1220545, -0.1207641, 1.0]]]
[['2, k, 0', [0.0009998691, -0.245787, 1.0]], ['2, k, 1', [0.0003165981, 0.04474555, 1.0]], ['2, k, 2', [0.001691665, 0.327192, 1.0]], ['2, k, 3', [0.01055253, 0.4503396, 1.0]], ['2, k, 4', [-0.1637103, 0.2510584, 1.0]], ['2, k, 5', [-0.4144918, 0.2280083, 1.0]], ['2, k, 6', [-0.6350508, 0.2310619, 1.0]], ['2, k, 7', [-0.725501, 0.2439151, 1.0]], ['2, k, 8', [0.1881776, 0.2180782, 1.0]], ['2, k, 9', [0.2670538, 0.02602317, 1.0]], ['2, k, 10', [0.2161866, -0.1106765, 1.0]], ['2, k, 11', [0.1687211, -0.140011, 1.0]], ['2, k, 12', [-0.08500215, -0.2387488, 1.0]], ['2, k, 13', [-0.1281675, -0.2770091, 1.0]], ['2, k, 14', [-0.1241146, -0.6187088, 1.0]], ['2, k, 15', [-0.1204352, -0.6546131, 1.0]], ['2, k, 16', [0.08690882, -0.2466128, 1.0]], ['2, k, 17', [0.1710392, -0.2733786, 1.0]], ['2, k, 18', [0.1471797, -0.6187445, 1.0]], ['2, k, 19', [0.1886745, -0.7024238, 1.0]], ['2, k, 20', [0.001219601, 0.2575632, 1.0]], ['2, k, 21', [-0.7902996, 0.2510082, 1.0]], ['2, k, 22', [-0.703407, 0.266099, 1.0]], ['2, k, 23', [0.1483189, -0.1742628, 1.0]], ['2, k, 24', [0.1139541, -0.1137756, 1.0]]]
[['2, k, 0', [0.001087161, -0.246532, 1.0]], ['2, k, 1', [0.0002372621, 0.04437926, 1.0]], ['2, k, 2', [0.001238601, 0.3269821, 1.0]], ['2, k, 3', [0.01207775, 0.4497464, 1.0]], ['2, k, 4', [-0.1637311, 0.2512938, 1.0]], ['2, k, 5', [-0.4139188, 0.1967712, 1.0]], ['2, k, 6', [-0.6320888, 0.1757581, 1.0]], ['2, k, 7', [-0.7208921, 0.1760834, 1.0]], ['2, k, 8', [0.1875974, 0.2179793, 1.0]], ['2, k, 9', [0.2669525, 0.02589721, 1.0]], ['2, k, 10', [0.219133, -0.09928844, 1.0]], ['2, k, 11', [0.1709791, -0.1286178, 1.0]], ['2, k, 12', [-0.08502673, -0.2394047, 1.0]], ['2, k, 13', [-0.1283805, -0.2770098, 1.0]], ['2, k, 14', [-0.1239269, -0.6185107, 1.0]], ['2, k, 15', [-0.1204822, -0.6544232, 1.0]], ['2, k, 16', [0.08711438, -0.247336, 1.0]], ['2, k, 17', [0.1709732, -0.2732862, 1.0]], ['2, k, 18', [0.1471149, -0.6186224, 1.0]], ['2, k, 19', [0.1882404, -0.7024778, 1.0]], ['2, k, 20', [0.0009147435, 0.2573392, 1.0]], ['2, k, 21', [-0.7844331, 0.1673469, 1.0]], ['2, k, 22', [-0.713816, 0.2025799, 1.0]], ['2, k, 23', [0.1475911, -0.1650616, 1.0]], ['2, k, 24', [0.1173047, -0.1170723, 1.0]]]
