[['2, k, 0', [-0.398347, -0.259495, 1.0]], ['2, k, 1', [-0.38234, 0.0660601, 1.0]], ['2, k, 2', [-0.364297, 0.382837, 1.0]], ['2, k, 3', [-0.356104, 0.539543, 1.0]], ['2, k, 4', [-0.53579, 0.283889, 1.0]], ['2, k, 5', [-0.690305, 0.288098, 1.0]], ['2, k, 6', [-0.656662, 0.348342, 1.0]], ['2, k, 7', [-0.646079, 0.388021, 1.0]], ['2, k, 8', [-0.184101, 0.30196, 1.0]], ['2, k, 9', [0.00572371, 0.327711, 1.0]], ['2, k, 10', [0.00627638, 0.384085, 1.0]], ['2, k, 11', [-0.0103872, 0.400509, 1.0]], ['2, k, 12', [-0.472617, -0.259724, 1.0]], ['2, k, 13', [-0.507368, -0.579081, 1.0]], ['2, k, 14', [-0.542117, -1.02587, 1.0]], ['2, k, 15', [-0.553223, -1.08984, 1.0]], ['2, k, 16', [-0.312245, -0.251569, 1.0]], ['2, k, 17', [-0.284147, -0.638759, 1.0]], ['2, k, 18', [-0.280045, -1.02815, 1.0]], ['2, k, 19', [-0.251709, -1.09766, 1.0]], ['2, k, 20', [-0.36917, 0.304944, 1.0]], ['2, k, 21', [-0.622006, 0.410443, 1.0]], ['2, k, 22', [-0.679504, 0.432235, 1.0]], ['2, k, 23', [-0.0310271, 0.408197, 1.0]], ['2, k, 24', [-0.0312998, 0.445459, 1.0]]]
[['2, k, 0', [-0.388242, -0.220105, 1.0]], ['2, k, 1', [-0.379837, 0.0881807, 1.0]], ['2, k, 2', [-0.369753, 0.388912, 1.0]], ['2, k, 3', [-0.37657, 0.529361, 1.0]], ['2, k, 4', [-0.541613, 0.311424, 1.0]], ['2, k, 5', [-0.684885, 0.342755, 1.0]], ['2, k, 6', [-0.731752, 0.426729, 1.0]], ['2, k, 7', [-0.71229, 0.489893, 1.0]], ['2, k, 8', [-0.216525, 0.304508, 1.0]], ['2, k, 9', [-0.0942227, 0.357227, 1.0]], ['2, k, 10', [-0.0812716, 0.464942, 1.0]], ['2, k, 11', [-0.0844216, 0.503656, 1.0]], ['2, k, 12', [-0.458871, -0.210533, 1.0]], ['2, k, 13', [-0.516865, -0.656426, 1.0]], ['2, k, 14', [-0.546387, -1.02762, 1.0]], ['2, k, 15', [-0.557459, -1.08449, 1.0]], ['2, k, 16', [-0.306259, -0.222541, 1.0]], ['2, k, 17', [-0.279789, -0.687864, 1.0]], ['2, k, 18', [-0.279431, -1.0394, 1.0]], ['2, k, 19', [-0.258104, -1.09541, 1.0]], ['2, k, 20', [-0.372736, 0.31473, 1.0]], ['2, k, 21', [-0.683304, 0.514842, 1.0]], ['2, k, 22', [-0.633069, 0.485962, 1.0]], ['2, k, 23', [-0.0839239, 0.525942, 1.0]], ['2, k, 24', [-0.152059, 0.506345, 1.0]]]
[['2, k, 0', [-0.388968, -0.220445, 1.0]], ['2, k, 1', [-0.379963, 0.0885269, 1.0]], ['2, k, 2', [-0.369066, 0.390093, 1.0]], ['2, k, 3', [-0.371826, 0.528756, 1.0]], ['2, k, 4', [-0.531614, 0.313683, 1.0]], ['2, k, 5', [-0.670398, 0.350171, 1.0]], ['2, k, 6', [-0.701032, 0.433291, 1.0]], ['2, k, 7', [-0.687377, 0.493208, 1.0]], ['2, k, 8', [-0.215059, 0.305456, 1.0]], ['2, k, 9', [-0.0714181, 0.355803, 1.0]], ['2, k, 10', [-0.0545508, 0.466161, 1.0]], ['2, k, 11', [-0.056126, 0.503462, 1.0]], ['2, k, 12', [-0.460834, -0.211475, 1.0]], ['2, k, 13', [-0.517531, -0.656862, 1.0]], ['2, k, 14', [-0.54634, -1.02794, 1.0]], ['2, k, 15', [-0.557658, -1.08543, 1.0]], ['2, k, 16', [-0.3065, -0.22277, 1.0]], ['2, k, 17', [-0.282193, -0.689986, 1.0]], ['2, k, 18', [-0.279761, -1.03935, 1.0]], ['2, k, 19', [-0.258216, -1.09547, 1.0]], ['2, k, 20', [-0.372281, 0.315714, 1.0]], ['2, k, 21', [-0.653331, 0.522939, 1.0]], ['2, k, 22', [-0.633338, 0.484884, 1.0]], ['2, k, 23', [-0.0544844, 0.525071, 1.0]], ['2, k, 24', [-0.120152, 0.509166, 1.0]]]
[['2, k, 0', [-0.390986, -0.220911, 1.0]], ['2, k, 1', [-0.380504, 0.0887607, 1.0]], ['2, k, 2', [-0.368925, 0.390615, 1.0]], ['2, k, 3', [-0.367421, 0.528359, 1.0]], ['2, k, 4', [-0.526986, 0.312719, 1.0]], ['2, k, 5', [-0.658077, 0.353517, 1.0]], ['2, k, 6', [-0.658311, 0.4672, 1.0]], ['2, k, 7', [-0.651307, 0.50509, 1.0]], ['2, k, 8', [-0.211056, 0.308238, 1.0]], ['2, k, 9', [-0.0651063, 0.362048, 1.0]], ['2, k, 10', [-0.024212, 0.467939, 1.0]], ['2, k, 11', [-0.0270171, 0.504805, 1.0]], ['2, k, 12', [-0.463948, -0.212214, 1.0]], ['2, k, 13', [-0.517547, -0.657134, 1.0]], ['2, k, 14', [-0.54684, -1.02869, 1.0]], ['2, k, 15', [-0.557867, -1.08608, 1.0]], ['2, k, 16', [-0.308038, -0.223175, 1.0]], ['2, k, 17', [-0.283239, -0.690923, 1.0]], ['2, k, 18', [-0.278596, -1.03973, 1.0]], ['2, k, 19', [-0.258161, -1.09539, 1.0]], ['2, k, 20', [-0.372281, 0.316166, 1.0]], ['2, k, 21', [-0.619936, 0.536343, 1.0]], ['2, k, 22', [-0.568965, 0.506168, 1.0]], ['2, k, 23', [-0.0287677, 0.52405, 1.0]], ['2, k, 24', [-0.0975446, 0.509339, 1.0]]]
[['2, k, 0', [-0.391398, -0.22058, 1.0]], ['2, k, 1', [-0.380671, 0.0894649, 1.0]], ['2, k, 2', [-0.36859, 0.391828, 1.0]], ['2, k, 3', [-0.364597, 0.528136, 1.0]], ['2, k, 4', [-0.522272, 0.312584, 1.0]], ['2, k, 5', [-0.646218, 0.358128, 1.0]], ['2, k, 6', [-0.646597, 0.47011, 1.0]], ['2, k, 7', [-0.627171, 0.513203, 1.0]], ['2, k, 8', [-0.205646, 0.311445, 1.0]], ['2, k, 9', [-0.055487, 0.367478, 1.0]], ['2, k, 10', [0.00575226, 0.469418, 1.0]], ['2, k, 11', [0.00315686, 0.506546, 1.0]], ['2, k, 12', [-0.464968, -0.211507, 1.0]], ['2, k, 13', [-0.517035, -0.656329, 1.0]], ['2, k, 14', [-0.547282, -1.02782, 1.0]], ['2, k, 15', [-0.557803, -1.08597, 1.0]], ['2, k, 16', [-0.30823, -0.222793, 1.0]], ['2, k, 17', [-0.284732, -0.690695, 1.0]], ['2, k, 18', [-0.278762, -1.03902, 1.0]], ['2, k, 19', [-0.258197, -1.09535, 1.0]], ['2, k, 20', [-0.37208, 0.317298, 1.0]], ['2, k, 21', [-0.5853, 0.544463, 1.0]], ['2, k, 22', [-0.558067, 0.510443, 1.0]], ['2, k, 23', [0.00992596, 0.526576, 1.0]], ['2, k, 24', [-0.0581597, 0.514343, 1.0]]]
[['2, k, 0', [-0.392507, -0.219794, 1.0]], ['2, k, 1', [-0.380926, 0.0901251, 1.0]], ['2, k, 2', [-0.368172, 0.39246, 1.0]], ['2, k, 3', [-0.36082, 0.527905, 1.0]], ['2, k, 4', [-0.518075, 0.312698, 1.0]], ['2, k, 5', [-0.632997, 0.361217, 1.0]], ['2, k, 6', [-0.623106, 0.474856, 1.0]], ['2, k, 7', [-0.601348, 0.520171, 1.0]], ['2, k, 8', [-0.198996, 0.316644, 1.0]], ['2, k, 9', [-0.0440585, 0.373162, 1.0]], ['2, k, 10', [0.0246366, 0.472884, 1.0]], ['2, k, 11', [0.0297712, 0.511002, 1.0]], ['2, k, 12', [-0.466527, -0.210656, 1.0]], ['2, k, 13', [-0.519304, -0.65326, 1.0]], ['2, k, 14', [-0.547638, -1.02699, 1.0]], ['2, k, 15', [-0.557913, -1.08563, 1.0]], ['2, k, 16', [-0.309298, -0.221537, 1.0]], ['2, k, 17', [-0.293721, -0.657252, 1.0]], ['2, k, 18', [-0.279865, -1.03707, 1.0]], ['2, k, 19', [-0.258375, -1.09412, 1.0]], ['2, k, 20', [-0.371829, 0.317947, 1.0]], ['2, k, 21', [-0.569882, 0.550126, 1.0]], ['2, k, 22', [-0.546793, 0.510739, 1.0]], ['2, k, 23', [0.0381222, 0.529844, 1.0]], ['2, k, 24', [-0.0373135, 0.518848, 1.0]]]
[['2, k, 0', [-0.395749, -0.218817, 1.0]], ['2, k, 1', [-0.381692, 0.0911264, 1.0]], ['2, k, 2', [-0.367587, 0.393819, 1.0]], ['2, k, 3', [-0.357003, 0.526999, 1.0]], ['2, k, 4', [-0.513625, 0.311794, 1.0]], ['2, k, 5', [-0.62027, 0.365103, 1.0]], ['2, k, 6', [-0.602992, 0.477801, 1.0]], ['2, k, 7', [-0.572704, 0.526581, 1.0]], ['2, k, 8', [-0.195199, 0.319853, 1.0]], ['2, k, 9', [-0.0346211, 0.375338, 1.0]], ['2, k, 10', [0.0440459, 0.474804, 1.0]], ['2, k, 11', [0.0563322, 0.512252, 1.0]], ['2, k, 12', [-0.470669, -0.20967, 1.0]], ['2, k, 13', [-0.520339, -0.650935, 1.0]], ['2, k, 14', [-0.547478, -1.02787, 1.0]], ['2, k, 15', [-0.556867, -1.08618, 1.0]], ['2, k, 16', [-0.312177, -0.220497, 1.0]], ['2, k, 17', [-0.295741, -0.681956, 1.0]], ['2, k, 18', [-0.280755, -1.03598, 1.0]], ['2, k, 19', [-0.258407, -1.09407, 1.0]], ['2, k, 20', [-0.371604, 0.319158, 1.0]], ['2, k, 21', [-0.544678, 0.558545, 1.0]], ['2, k, 22', [-0.516386, 0.515762, 1.0]], ['2, k, 23', [0.0683928, 0.531237, 1.0]], ['2, k, 24', [-0.0119062, 0.520705, 1.0]]]
[['2, k, 0', [-0.395887, -0.218407, 1.0]], ['2, k, 1', [-0.381829, 0.0917325, 1.0]], ['2, k, 2', [-0.367499, 0.394424, 1.0]], ['2, k, 3', [-0.353112, 0.526872, 1.0]], ['2, k, 4', [-0.510246, 0.309956, 1.0]], ['2, k, 5', [-0.604342, 0.369093, 1.0]], ['2, k, 6', [-0.579493, 0.479993, 1.0]], ['2, k, 7', [-0.55021, 0.529583, 1.0]], ['2, k, 8', [-0.190841, 0.323645, 1.0]], ['2, k, 9', [-0.0239504, 0.376568, 1.0]], ['2, k, 10', [0.06268, 0.478183, 1.0]], ['2, k, 11', [0.0810385, 0.514105, 1.0]], ['2, k, 12', [-0.470371, -0.209091, 1.0]], ['2, k, 13', [-0.522825, -0.647484, 1.0]], ['2, k, 14', [-0.547313, -1.02741, 1.0]], ['2, k, 15', [-0.555916, -1.08581, 1.0]], ['2, k, 16', [-0.312259, -0.219891, 1.0]], ['2, k, 17', [-0.295894, -0.682022, 1.0]], ['2, k, 18', [-0.282306, -1.03519, 1.0]], ['2, k, 19', [-0.258647, -1.0939, 1.0]], ['2, k, 20', [-0.371557, 0.319813, 1.0]], ['2, k, 21', [-0.535985, 0.562564, 1.0]], ['2, k, 22', [-0.49535, 0.511189, 1.0]], ['2, k, 23', [0.0940593, 0.531108, 1.0]], ['2, k, 24', [0.00836684, 0.523489, 1.0]]]
[['2, k, 0', [-0.396427, -0.217804, 1.0]], ['2, k, 1', [-0.381975, 0.0919329, 1.0]], ['2, k, 2', [-0.367457, 0.394422, 1.0]], ['2, k, 3', [-0.349413, 0.526052, 1.0]], ['2, k, 4', [-0.510225, 0.309952, 1.0]], ['2, k, 5', [-0.605353, 0.373773, 1.0]], ['2, k, 6', [-0.545609, 0.486404, 1.0]], ['2, k, 7', [-0.504965, 0.542625, 1.0]], ['2, k, 8', [-0.185835, 0.324705, 1.0]], ['2, k, 9', [-0.0127923, 0.377234, 1.0]], ['2, k, 10', [0.083936, 0.479951, 1.0]], ['2, k, 11', [0.105908, 0.513054, 1.0]], ['2, k, 12', [-0.470771, -0.208787, 1.0]], ['2, k, 13', [-0.52391, -0.645692, 1.0]], ['2, k, 14', [-0.547586, -1.0275, 1.0]], ['2, k, 15', [-0.555689, -1.0859, 1.0]], ['2, k, 16', [-0.312487, -0.21939, 1.0]], ['2, k, 17', [-0.296583, -0.683278, 1.0]], ['2, k, 18', [-0.282997, -1.03527, 1.0]], ['2, k, 19', [-0.258764, -1.09363, 1.0]], ['2, k, 20', [-0.371536, 0.319833, 1.0]], ['2, k, 21', [-0.459992, 0.572633, 1.0]], ['2, k, 22', [-0.450319, 0.531857, 1.0]], ['2, k, 23', [0.121436, 0.531463, 1.0]], ['2, k, 24', [0.0290098, 0.522913, 1.0]]]
[['2, k, 0', [-0.397041, -0.217344, 1.0]], ['2, k, 1', [-0.38236, 0.0917969, 1.0]], ['2, k, 2', [-0.367689, 0.393369, 1.0]], ['2, k, 3', [-0.344855, 0.525274, 1.0]], ['2, k, 4', [-0.509865, 0.309828, 1.0]], ['2, k, 5', [-0.596139, 0.376502, 1.0]], ['2, k, 6', [-0.528801, 0.488162, 1.0]], ['2, k, 7', [-0.480729, 0.545717, 1.0]], ['2, k, 8', [-0.182383, 0.32574, 1.0]], ['2, k, 9', [-0.00461794, 0.376417, 1.0]], ['2, k, 10', [0.0967982, 0.476892, 1.0]], ['2, k, 11', [0.128645, 0.51147, 1.0]], ['2, k, 12', [-0.471379, -0.208621, 1.0]], ['2, k, 13', [-0.524565, -0.645983, 1.0]], ['2, k, 14', [-0.548689, -1.02588, 1.0]], ['2, k, 15', [-0.555734, -1.086, 1.0]], ['2, k, 16', [-0.312841, -0.218871, 1.0]], ['2, k, 17', [-0.29793, -0.686076, 1.0]], ['2, k, 18', [-0.282962, -1.0351, 1.0]], ['2, k, 19', [-0.258461, -1.09396, 1.0]], ['2, k, 20', [-0.371783, 0.319176, 1.0]], ['2, k, 21', [-0.436904, 0.577198, 1.0]], ['2, k, 22', [-0.433257, 0.525823, 1.0]], ['2, k, 23', [0.142118, 0.528306, 1.0]], ['2, k, 24', [0.0501734, 0.522903, 1.0]]]
[['2, k, 0', [-0.400653, -0.216815, 1.0]], ['2, k, 1', [-0.383441, 0.0914722, 1.0]], ['2, k, 2', [-0.367547, 0.392383, 1.0]], ['2, k, 3', [-0.341809, 0.525059, 1.0]], ['2, k, 4', [-0.50956, 0.309698, 1.0]], ['2, k, 5', [-0.580024, 0.381455, 1.0]], ['2, k, 6', [-0.475416, 0.508792, 1.0]], ['2, k, 7', [-0.449074, 0.549546, 1.0]], ['2, k, 8', [-0.180565, 0.325231, 1.0]], ['2, k, 9', [0.00653684, 0.375343, 1.0]], ['2, k, 10', [0.113086, 0.47577, 1.0]], ['2, k, 11', [0.146083, 0.509919, 1.0]], ['2, k, 12', [-0.475799, -0.208071, 1.0]], ['2, k, 13', [-0.525091, -0.645848, 1.0]], ['2, k, 14', [-0.548462, -1.02521, 1.0]], ['2, k, 15', [-0.555857, -1.08652, 1.0]], ['2, k, 16', [-0.31465, -0.218619, 1.0]], ['2, k, 17', [-0.299409, -0.68819, 1.0]], ['2, k, 18', [-0.283136, -1.03521, 1.0]], ['2, k, 19', [-0.258472, -1.09418, 1.0]], ['2, k, 20', [-0.371886, 0.318502, 1.0]], ['2, k, 21', [-0.399316, 0.580398, 1.0]], ['2, k, 22', [-0.383221, 0.54221, 1.0]], ['2, k, 23', [0.159422, 0.5269, 1.0]], ['2, k, 24', [0.0604351, 0.523106, 1.0]]]
[['2, k, 0', [-0.403556, -0.216424, 1.0]], ['2, k, 1', [-0.384255, 0.091047, 1.0]], ['2, k, 2', [-0.366915, 0.391005, 1.0]], ['2, k, 3', [-0.339091, 0.524683, 1.0]], ['2, k, 4', [-0.50905, 0.308887, 1.0]], ['2, k, 5', [-0.562986, 0.382762, 1.0]], ['2, k, 6', [-0.46667, 0.508596, 1.0]], ['2, k, 7', [-0.424978, 0.549299, 1.0]], ['2, k, 8', [-0.174583, 0.322243, 1.0]], ['2, k, 9', [0.0145111, 0.373095, 1.0]], ['2, k, 10', [0.138012, 0.472396, 1.0]], ['2, k, 11', [0.169022, 0.505187, 1.0]], ['2, k, 12', [-0.478789, -0.207624, 1.0]], ['2, k, 13', [-0.527053, -0.64467, 1.0]], ['2, k, 14', [-0.548493, -1.02522, 1.0]], ['2, k, 15', [-0.555945, -1.08641, 1.0]], ['2, k, 16', [-0.31683, -0.218409, 1.0]], ['2, k, 17', [-0.300049, -0.688384, 1.0]], ['2, k, 18', [-0.282579, -1.03478, 1.0]], ['2, k, 19', [-0.258513, -1.09393, 1.0]], ['2, k, 20', [-0.37167, 0.31753, 1.0]], ['2, k, 21', [-0.373987, 0.580298, 1.0]], ['2, k, 22', [-0.373539, 0.53276, 1.0]], ['2, k, 23', [0.181645, 0.521533, 1.0]], ['2, k, 24', [0.0858638, 0.518069, 1.0]]]
[['2, k, 0', [-0.409667, -0.214918, 1.0]], ['2, k, 1', [-0.386079, 0.0908401, 1.0]], ['2, k, 2', [-0.366575, 0.38988, 1.0]], ['2, k, 3', [-0.336242, 0.523187, 1.0]], ['2, k, 4', [-0.507946, 0.307734, 1.0]], ['2, k, 5', [-0.550093, 0.38502, 1.0]], ['2, k, 6', [-0.442749, 0.509104, 1.0]], ['2, k, 7', [-0.394839, 0.551334, 1.0]], ['2, k, 8', [-0.17418, 0.322175, 1.0]], ['2, k, 9', [0.0229089, 0.370532, 1.0]], ['2, k, 10', [0.153533, 0.467702, 1.0]], ['2, k, 11', [0.183651, 0.498271, 1.0]], ['2, k, 12', [-0.485733, -0.205839, 1.0]], ['2, k, 13', [-0.529508, -0.643883, 1.0]], ['2, k, 14', [-0.548505, -1.02521, 1.0]], ['2, k, 15', [-0.555963, -1.08671, 1.0]], ['2, k, 16', [-0.321841, -0.217287, 1.0]], ['2, k, 17', [-0.301409, -0.689392, 1.0]], ['2, k, 18', [-0.282263, -1.03435, 1.0]], ['2, k, 19', [-0.258566, -1.09392, 1.0]], ['2, k, 20', [-0.371741, 0.316786, 1.0]], ['2, k, 21', [-0.341757, 0.578575, 1.0]], ['2, k, 22', [-0.359257, 0.525869, 1.0]], ['2, k, 23', [0.202464, 0.514693, 1.0]], ['2, k, 24', [0.095566, 0.515696, 1.0]]]
[['2, k, 0', [-0.413932, -0.211853, 1.0]], ['2, k, 1', [-0.387882, 0.0909793, 1.0]], ['2, k, 2', [-0.366429, 0.388074, 1.0]], ['2, k, 3', [-0.333158, 0.523197, 1.0]], ['2, k, 4', [-0.50684, 0.306821, 1.0]], ['2, k, 5', [-0.530448, 0.387896, 1.0]], ['2, k, 6', [-0.426053, 0.507377, 1.0]], ['2, k, 7', [-0.367605, 0.551851, 1.0]], ['2, k, 8', [-0.173499, 0.321593, 1.0]], ['2, k, 9', [0.0477346, 0.356055, 1.0]], ['2, k, 10', [0.164569, 0.464554, 1.0]], ['2, k, 11', [0.201108, 0.493993, 1.0]], ['2, k, 12', [-0.489834, -0.203321, 1.0]], ['2, k, 13', [-0.530432, -0.639704, 1.0]], ['2, k, 14', [-0.548711, -1.02568, 1.0]], ['2, k, 15', [-0.556062, -1.08667, 1.0]], ['2, k, 16', [-0.325949, -0.213883, 1.0]], ['2, k, 17', [-0.301813, -0.689625, 1.0]], ['2, k, 18', [-0.28231, -1.03376, 1.0]], ['2, k, 19', [-0.258531, -1.09388, 1.0]], ['2, k, 20', [-0.372005, 0.315625, 1.0]], ['2, k, 21', [-0.316671, 0.578956, 1.0]], ['2, k, 22', [-0.329039, 0.527703, 1.0]], ['2, k, 23', [0.223408, 0.511186, 1.0]], ['2, k, 24', [0.105284, 0.509436, 1.0]]]
[['2, k, 0', [-0.415003, -0.208988, 1.0]], ['2, k, 1', [-0.38825, 0.0912012, 1.0]], ['2, k, 2', [-0.365514, 0.386042, 1.0]], ['2, k, 3', [-0.330826, 0.523948, 1.0]], ['2, k, 4', [-0.504703, 0.305405, 1.0]], ['2, k, 5', [-0.518157, 0.388971, 1.0]], ['2, k, 6', [-0.382863, 0.511597, 1.0]], ['2, k, 7', [-0.343168, 0.550728, 1.0]], ['2, k, 8', [-0.171862, 0.320586, 1.0]], ['2, k, 9', [0.04197, 0.351501, 1.0]], ['2, k, 10', [0.191949, 0.445202, 1.0]], ['2, k, 11', [0.22892, 0.482361, 1.0]], ['2, k, 12', [-0.490617, -0.200263, 1.0]], ['2, k, 13', [-0.531695, -0.635864, 1.0]], ['2, k, 14', [-0.548865, -1.02562, 1.0]], ['2, k, 15', [-0.556246, -1.08669, 1.0]], ['2, k, 16', [-0.327146, -0.211213, 1.0]], ['2, k, 17', [-0.302505, -0.690933, 1.0]], ['2, k, 18', [-0.282689, -1.03335, 1.0]], ['2, k, 19', [-0.259066, -1.09387, 1.0]], ['2, k, 20', [-0.371623, 0.314457, 1.0]], ['2, k, 21', [-0.293761, 0.58056, 1.0]], ['2, k, 22', [-0.292964, 0.532696, 1.0]], ['2, k, 23', [0.264437, 0.502671, 1.0]], ['2, k, 24', [0.165127, 0.49926, 1.0]]]
[['2, k, 0', [-0.414173, -0.20646, 1.0]], ['2, k, 1', [-0.388539, 0.0918367, 1.0]], ['2, k, 2', [-0.365593, 0.385667, 1.0]], ['2, k, 3', [-0.328137, 0.524409, 1.0]], ['2, k, 4', [-0.505209, 0.301039, 1.0]], ['2, k, 5', [-0.510514, 0.389238, 1.0]], ['2, k, 6', [-0.368342, 0.510167, 1.0]], ['2, k, 7', [-0.317696, 0.550077, 1.0]], ['2, k, 8', [-0.170438, 0.319884, 1.0]], ['2, k, 9', [0.0381224, 0.347412, 1.0]], ['2, k, 10', [0.197145, 0.438755, 1.0]], ['2, k, 11', [0.241595, 0.474762, 1.0]], ['2, k, 12', [-0.489102, -0.196688, 1.0]], ['2, k, 13', [-0.532663, -0.632472, 1.0]], ['2, k, 14', [-0.548971, -1.02395, 1.0]], ['2, k, 15', [-0.556338, -1.08631, 1.0]], ['2, k, 16', [-0.326724, -0.209614, 1.0]], ['2, k, 17', [-0.302931, -0.691732, 1.0]], ['2, k, 18', [-0.282383, -1.0364, 1.0]], ['2, k, 19', [-0.259114, -1.09379, 1.0]], ['2, k, 20', [-0.371702, 0.314222, 1.0]], ['2, k, 21', [-0.257517, 0.577258, 1.0]], ['2, k, 22', [-0.275816, 0.527892, 1.0]], ['2, k, 23', [0.276845, 0.495345, 1.0]], ['2, k, 24', [0.166845, 0.493557, 1.0]]]
[['2, k, 0', [-0.412987, -0.203038, 1.0]], ['2, k, 1', [-0.390415, 0.103453, 1.0]], ['2, k, 2', [-0.369837, 0.405327, 1.0]], ['2, k, 3', [-0.32495, 0.528244, 1.0]], ['2, k, 4', [-0.504081, 0.300996, 1.0]], ['2, k, 5', [-0.480781, 0.3946, 1.0]], ['2, k, 6', [-0.338233, 0.512246, 1.0]], ['2, k, 7', [-0.296926, 0.54536, 1.0]], ['2, k, 8', [-0.166111, 0.317985, 1.0]], ['2, k, 9', [0.04558, 0.346505, 1.0]], ['2, k, 10', [0.204998, 0.431732, 1.0]], ['2, k, 11', [0.253393, 0.466336, 1.0]], ['2, k, 12', [-0.487241, -0.192726, 1.0]], ['2, k, 13', [-0.531719, -0.632943, 1.0]], ['2, k, 14', [-0.548969, -1.02399, 1.0]], ['2, k, 15', [-0.556398, -1.08658, 1.0]], ['2, k, 16', [-0.326166, -0.207203, 1.0]], ['2, k, 17', [-0.303401, -0.692697, 1.0]], ['2, k, 18', [-0.282332, -1.0362, 1.0]], ['2, k, 19', [-0.259109, -1.09379, 1.0]], ['2, k, 20', [-0.375174, 0.330805, 1.0]], ['2, k, 21', [-0.242094, 0.576708, 1.0]], ['2, k, 22', [-0.250149, 0.526104, 1.0]], ['2, k, 23', [0.285096, 0.486107, 1.0]], ['2, k, 24', [0.177497, 0.488994, 1.0]]]
[['2, k, 0', [-0.411989, -0.201601, 1.0]], ['2, k, 1', [-0.389186, 0.110358, 1.0]], ['2, k, 2', [-0.366704, 0.418339, 1.0]], ['2, k, 3', [-0.319664, 0.530804, 1.0]], ['2, k, 4', [-0.500351, 0.303615, 1.0]], ['2, k, 5', [-0.470731, 0.394902, 1.0]], ['2, k, 6', [-0.309938, 0.51458, 1.0]], ['2, k, 7', [-0.279566, 0.543091, 1.0]], ['2, k, 8', [-0.16781, 0.313348, 1.0]], ['2, k, 9', [0.0416694, 0.342153, 1.0]], ['2, k, 10', [0.21266, 0.425899, 1.0]], ['2, k, 11', [0.263105, 0.458546, 1.0]], ['2, k, 12', [-0.485859, -0.190997, 1.0]], ['2, k, 13', [-0.530977, -0.633791, 1.0]], ['2, k, 14', [-0.548965, -1.02376, 1.0]], ['2, k, 15', [-0.556618, -1.08699, 1.0]], ['2, k, 16', [-0.325681, -0.206259, 1.0]], ['2, k, 17', [-0.304509, -0.694277, 1.0]], ['2, k, 18', [-0.282203, -1.03633, 1.0]], ['2, k, 19', [-0.259155, -1.09379, 1.0]], ['2, k, 20', [-0.372634, 0.342418, 1.0]], ['2, k, 21', [-0.235231, 0.576531, 1.0]], ['2, k, 22', [-0.230342, 0.526413, 1.0]], ['2, k, 23', [0.296678, 0.476701, 1.0]], ['2, k, 24', [0.187216, 0.481743, 1.0]]]
[['2, k, 0', [-0.410364, -0.201337, 1.0]], ['2, k, 1', [-0.383294, 0.11762, 1.0]], ['2, k, 2', [-0.352244, 0.435767, 1.0]], ['2, k, 3', [-0.30447, 0.544792, 1.0]], ['2, k, 4', [-0.4717, 0.303118, 1.0]], ['2, k, 5', [-0.428854, 0.405591, 1.0]], ['2, k, 6', [-0.296702, 0.514218, 1.0]], ['2, k, 7', [-0.258444, 0.540928, 1.0]], ['2, k, 8', [-0.167609, 0.312695, 1.0]], ['2, k, 9', [0.043846, 0.336843, 1.0]], ['2, k, 10', [0.218459, 0.419345, 1.0]], ['2, k, 11', [0.271869, 0.449923, 1.0]], ['2, k, 12', [-0.482378, -0.190436, 1.0]], ['2, k, 13', [-0.531318, -0.6336, 1.0]], ['2, k, 14', [-0.549019, -1.02379, 1.0]], ['2, k, 15', [-0.556621, -1.08708, 1.0]], ['2, k, 16', [-0.325335, -0.206177, 1.0]], ['2, k, 17', [-0.305022, -0.694438, 1.0]], ['2, k, 18', [-0.28268, -1.03591, 1.0]], ['2, k, 19', [-0.258979, -1.09327, 1.0]], ['2, k, 20', [-0.360622, 0.357145, 1.0]], ['2, k, 21', [-0.212317, 0.57285, 1.0]], ['2, k, 22', [-0.21245, 0.52312, 1.0]], ['2, k, 23', [0.306721, 0.469946, 1.0]], ['2, k, 24', [0.195213, 0.475661, 1.0]]]
