[['2, k, 0', [0.0377507, -0.451163, 1.0]], ['2, k, 1', [0.0301378, -0.119005, 1.0]], ['2, k, 2', [0.0225468, 0.206658, 1.0]], ['2, k, 3', [0.0306951, 0.354101, 1.0]], ['2, k, 4', [-0.14818, 0.10436, 1.0]], ['2, k, 5', [-0.208681, -0.166055, 1.0]], ['2, k, 6', [-0.227903, -0.400676, 1.0]], ['2, k, 7', [-0.225118, -0.46332, 1.0]], ['2, k, 8', [0.199532, 0.0945446, 1.0]], ['2, k, 9', [0.278006, -0.156919, 1.0]], ['2, k, 10', [0.278619, -0.385686, 1.0]], ['2, k, 11', [0.283091, -0.448078, 1.0]], ['2, k, 12', [-0.0418356, -0.443533, 1.0]], ['2, k, 13', [0.0144575, -0.901491, 1.0]], ['2, k, 14', [-0.0690587, -1.21454, 1.0]], ['2, k, 15', [-0.163537, -1.28526, 1.0]], ['2, k, 16', [0.116432, -0.447994, 1.0]], ['2, k, 17', [0.0939117, -0.919294, 1.0]], ['2, k, 18', [0.146395, -1.23535, 1.0]], ['2, k, 19', [0.152974, -1.28938, 1.0]], ['2, k, 20', [0.0244468, 0.126141, 1.0]], ['2, k, 21', [-0.231457, -0.526262, 1.0]], ['2, k, 22', [-0.168288, -0.493172, 1.0]], ['2, k, 23', [0.299193, -0.499087, 1.0]], ['2, k, 24', [0.240022, -0.467836, 1.0]]]
[['2, k, 0', [0.0367434, -0.443316, 1.0]], ['2, k, 1', [0.0292411, -0.122098, 1.0]], ['2, k, 2', [0.0140251, 0.215918, 1.0]], ['2, k, 3', [0.0288879, 0.357208, 1.0]], ['2, k, 4', [-0.0900632, 0.0411518, 1.0]], ['2, k, 5', [-0.105862, 0.118007, 1.0]], ['2, k, 6', [-0.122379, 0.126107, 1.0]], ['2, k, 7', [-0.061075, 0.165895, 1.0]], ['2, k, 8', [0.155991, 0.102632, 1.0]], ['2, k, 9', [0.337406, 0.142058, 1.0]], ['2, k, 10', [0.474302, 0.167715, 1.0]], ['2, k, 11', [0.397272, 0.179679, 1.0]], ['2, k, 12', [-0.0395671, -0.443142, 1.0]], ['2, k, 13', [-0.0339694, -0.804174, 1.0]], ['2, k, 14', [-0.0347269, -1.12822, 1.0]], ['2, k, 15', [-0.0806312, -1.19512, 1.0]], ['2, k, 16', [0.113178, -0.433511, 1.0]], ['2, k, 17', [0.110867, -0.75626, 1.0]], ['2, k, 18', [0.0971478, -1.12412, 1.0]], ['2, k, 19', [0.137463, -1.18987, 1.0]], ['2, k, 20', [0.0181124, 0.130451, 1.0]], ['2, k, 21', [-0.0355188, 0.165916, 1.0]], ['2, k, 22', [-0.129304, 0.153145, 1.0]], ['2, k, 23', [0.29632, 0.173289, 1.0]], ['2, k, 24', [0.381017, 0.159512, 1.0]]]
[['2, k, 0', [0.0384299, -0.441804, 1.0]], ['2, k, 1', [0.0267349, -0.11635, 1.0]], ['2, k, 2', [0.0103348, 0.216933, 1.0]], ['2, k, 3', [0.0286951, 0.357267, 1.0]], ['2, k, 4', [-0.0898319, 0.0415239, 1.0]], ['2, k, 5', [-0.105686, 0.118257, 1.0]], ['2, k, 6', [-0.0745274, 0.163944, 1.0]], ['2, k, 7', [-0.0804942, 0.166625, 1.0]], ['2, k, 8', [0.155992, 0.10266, 1.0]], ['2, k, 9', [0.328782, 0.138931, 1.0]], ['2, k, 10', [0.37559, 0.169077, 1.0]], ['2, k, 11', [0.373544, 0.17528, 1.0]], ['2, k, 12', [-0.0387359, -0.442193, 1.0]], ['2, k, 13', [-0.0342088, -0.806562, 1.0]], ['2, k, 14', [-0.0325363, -1.12811, 1.0]], ['2, k, 15', [-0.0586648, -1.1926, 1.0]], ['2, k, 16', [0.115573, -0.431482, 1.0]], ['2, k, 17', [0.110466, -0.755916, 1.0]], ['2, k, 18', [0.0957765, -1.12292, 1.0]], ['2, k, 19', [0.137769, -1.18938, 1.0]], ['2, k, 20', [0.0145223, 0.133019, 1.0]], ['2, k, 21', [-0.0704585, 0.20022, 1.0]], ['2, k, 22', [-0.140179, 0.153386, 1.0]], ['2, k, 23', [0.285164, 0.17127, 1.0]], ['2, k, 24', [0.262562, 0.165207, 1.0]]]
[['2, k, 0', [0.0372237, -0.437878, 1.0]], ['2, k, 1', [0.0268418, -0.111982, 1.0]], ['2, k, 2', [0.0137315, 0.217347, 1.0]], ['2, k, 3', [0.027193, 0.357472, 1.0]], ['2, k, 4', [-0.0832174, 0.0674045, 1.0]], ['2, k, 5', [-0.099157, 0.142889, 1.0]], ['2, k, 6', [-0.125996, 0.16655, 1.0]], ['2, k, 7', [-0.102496, 0.167793, 1.0]], ['2, k, 8', [0.156277, 0.102611, 1.0]], ['2, k, 9', [0.328575, 0.132141, 1.0]], ['2, k, 10', [0.347316, 0.160998, 1.0]], ['2, k, 11', [0.367332, 0.176731, 1.0]], ['2, k, 12', [-0.0406508, -0.437031, 1.0]], ['2, k, 13', [-0.034249, -0.806531, 1.0]], ['2, k, 14', [-0.0325038, -1.12803, 1.0]], ['2, k, 15', [-0.0755514, -1.19533, 1.0]], ['2, k, 16', [0.114721, -0.428566, 1.0]], ['2, k, 17', [0.107858, -0.757021, 1.0]], ['2, k, 18', [0.109117, -1.10958, 1.0]], ['2, k, 19', [0.136222, -1.19003, 1.0]], ['2, k, 20', [0.0168209, 0.134904, 1.0]], ['2, k, 21', [-0.0850926, 0.1996, 1.0]], ['2, k, 22', [-0.184266, 0.167922, 1.0]], ['2, k, 23', [0.29131, 0.176025, 1.0]], ['2, k, 24', [0.280053, 0.164978, 1.0]]]
[['2, k, 0', [0.0368784, -0.436917, 1.0]], ['2, k, 1', [0.0256817, -0.109847, 1.0]], ['2, k, 2', [0.0125629, 0.218055, 1.0]], ['2, k, 3', [0.0261119, 0.357078, 1.0]], ['2, k, 4', [-0.0863822, 0.0633294, 1.0]], ['2, k, 5', [-0.102034, 0.139452, 1.0]], ['2, k, 6', [-0.130809, 0.157509, 1.0]], ['2, k, 7', [-0.114821, 0.166956, 1.0]], ['2, k, 8', [0.156223, 0.10252, 1.0]], ['2, k, 9', [0.28292, 0.138618, 1.0]], ['2, k, 10', [0.29213, 0.167156, 1.0]], ['2, k, 11', [0.329109, 0.176053, 1.0]], ['2, k, 12', [-0.0410345, -0.436308, 1.0]], ['2, k, 13', [-0.0330495, -0.804268, 1.0]], ['2, k, 14', [-0.0320283, -1.12815, 1.0]], ['2, k, 15', [-0.0883267, -1.19467, 1.0]], ['2, k, 16', [0.114285, -0.427089, 1.0]], ['2, k, 17', [0.108516, -0.756185, 1.0]], ['2, k, 18', [0.108414, -1.11613, 1.0]], ['2, k, 19', [0.136751, -1.19075, 1.0]], ['2, k, 20', [0.0156695, 0.136215, 1.0]], ['2, k, 21', [-0.0938213, 0.174582, 1.0]], ['2, k, 22', [-0.156222, 0.16838, 1.0]], ['2, k, 23', [0.329824, 0.179577, 1.0]], ['2, k, 24', [0.239773, 0.16428, 1.0]]]
[['2, k, 0', [0.037047, -0.435703, 1.0]], ['2, k, 1', [0.0263857, -0.108867, 1.0]], ['2, k, 2', [0.0151147, 0.217428, 1.0]], ['2, k, 3', [0.0229915, 0.353666, 1.0]], ['2, k, 4', [-0.0903618, 0.062033, 1.0]], ['2, k, 5', [-0.105902, 0.138377, 1.0]], ['2, k, 6', [-0.17274, 0.168601, 1.0]], ['2, k, 7', [-0.142217, 0.169653, 1.0]], ['2, k, 8', [0.156156, 0.102601, 1.0]], ['2, k, 9', [0.284903, 0.141696, 1.0]], ['2, k, 10', [0.322847, 0.152057, 1.0]], ['2, k, 11', [0.337476, 0.172405, 1.0]], ['2, k, 12', [-0.0408656, -0.435318, 1.0]], ['2, k, 13', [-0.0345975, -0.799326, 1.0]], ['2, k, 14', [-0.0323219, -1.12812, 1.0]], ['2, k, 15', [-0.0884324, -1.19573, 1.0]], ['2, k, 16', [0.114374, -0.425786, 1.0]], ['2, k, 17', [0.108606, -0.756342, 1.0]], ['2, k, 18', [0.106628, -1.11186, 1.0]], ['2, k, 19', [0.136112, -1.19127, 1.0]], ['2, k, 20', [0.0176423, 0.13632, 1.0]], ['2, k, 21', [-0.141886, 0.167647, 1.0]], ['2, k, 22', [-0.209681, 0.169516, 1.0]], ['2, k, 23', [0.356379, 0.161041, 1.0]], ['2, k, 24', [0.254686, 0.163273, 1.0]]]
[['2, k, 0', [0.0364227, -0.432838, 1.0]], ['2, k, 1', [0.0260789, -0.107675, 1.0]], ['2, k, 2', [0.0150195, 0.217146, 1.0]], ['2, k, 3', [0.0229003, 0.354174, 1.0]], ['2, k, 4', [-0.0939816, 0.0653007, 1.0]], ['2, k, 5', [-0.109518, 0.141809, 1.0]], ['2, k, 6', [-0.17815, 0.165852, 1.0]], ['2, k, 7', [-0.163078, 0.169822, 1.0]], ['2, k, 8', [0.156564, 0.10278, 1.0]], ['2, k, 9', [0.283999, 0.142658, 1.0]], ['2, k, 10', [0.31667, 0.140305, 1.0]], ['2, k, 11', [0.320552, 0.169337, 1.0]], ['2, k, 12', [-0.0417921, -0.431919, 1.0]], ['2, k, 13', [-0.0356463, -0.798866, 1.0]], ['2, k, 14', [-0.0300622, -1.13063, 1.0]], ['2, k, 15', [-0.0878866, -1.19611, 1.0]], ['2, k, 16', [0.113978, -0.423581, 1.0]], ['2, k, 17', [0.108073, -0.756835, 1.0]], ['2, k, 18', [0.105823, -1.11459, 1.0]], ['2, k, 19', [0.13898, -1.19288, 1.0]], ['2, k, 20', [0.0175534, 0.136419, 1.0]], ['2, k, 21', [-0.169263, 0.169769, 1.0]], ['2, k, 22', [-0.221836, 0.167797, 1.0]], ['2, k, 23', [0.369798, 0.148087, 1.0]], ['2, k, 24', [0.247193, 0.169196, 1.0]]]
[['2, k, 0', [0.0364474, -0.430759, 1.0]], ['2, k, 1', [0.0265395, -0.107126, 1.0]], ['2, k, 2', [0.0168491, 0.215835, 1.0]], ['2, k, 3', [0.0225282, 0.35417, 1.0]], ['2, k, 4', [-0.0977942, 0.0689825, 1.0]], ['2, k, 5', [-0.0854255, 0.140465, 1.0]], ['2, k, 6', [-0.162877, 0.161432, 1.0]], ['2, k, 7', [-0.168836, 0.171455, 1.0]], ['2, k, 8', [0.156328, 0.102847, 1.0]], ['2, k, 9', [0.282392, 0.141239, 1.0]], ['2, k, 10', [0.315291, 0.138487, 1.0]], ['2, k, 11', [0.315445, 0.172286, 1.0]], ['2, k, 12', [-0.0416881, -0.429678, 1.0]], ['2, k, 13', [-0.0333377, -0.791416, 1.0]], ['2, k, 14', [-0.0285295, -1.12968, 1.0]], ['2, k, 15', [-0.0662792, -1.19425, 1.0]], ['2, k, 16', [0.113868, -0.421539, 1.0]], ['2, k, 17', [0.108937, -0.754729, 1.0]], ['2, k, 18', [0.102176, -1.11702, 1.0]], ['2, k, 19', [0.139567, -1.19167, 1.0]], ['2, k, 20', [0.0188599, 0.135896, 1.0]], ['2, k, 21', [-0.192317, 0.176415, 1.0]], ['2, k, 22', [-0.21662, 0.182406, 1.0]], ['2, k, 23', [0.331328, 0.211233, 1.0]], ['2, k, 24', [0.25088, 0.164568, 1.0]]]
[['2, k, 0', [0.0336915, -0.425495, 1.0]], ['2, k, 1', [0.026076, -0.103044, 1.0]], ['2, k, 2', [0.0177134, 0.217431, 1.0]], ['2, k, 3', [0.022451, 0.354258, 1.0]], ['2, k, 4', [-0.107508, 0.0869502, 1.0]], ['2, k, 5', [-0.0907396, 0.12952, 1.0]], ['2, k, 6', [-0.163944, 0.15885, 1.0]], ['2, k, 7', [-0.183386, 0.170949, 1.0]], ['2, k, 8', [0.157079, 0.103205, 1.0]], ['2, k, 9', [0.273148, 0.141457, 1.0]], ['2, k, 10', [0.30854, 0.168131, 1.0]], ['2, k, 11', [0.309307, 0.172561, 1.0]], ['2, k, 12', [-0.0446832, -0.424064, 1.0]], ['2, k, 13', [-0.0343192, -0.791344, 1.0]], ['2, k, 14', [-0.0281867, -1.11997, 1.0]], ['2, k, 15', [-0.0663344, -1.19339, 1.0]], ['2, k, 16', [0.111335, -0.416861, 1.0]], ['2, k, 17', [0.109376, -0.753422, 1.0]], ['2, k, 18', [0.101279, -1.11448, 1.0]], ['2, k, 19', [0.1385, -1.19008, 1.0]], ['2, k, 20', [0.0195686, 0.137974, 1.0]], ['2, k, 21', [-0.209285, 0.177232, 1.0]], ['2, k, 22', [-0.236944, 0.181282, 1.0]], ['2, k, 23', [0.32604, 0.168876, 1.0]], ['2, k, 24', [0.233256, 0.167111, 1.0]]]
[['2, k, 0', [0.0335627, -0.424879, 1.0]], ['2, k, 1', [0.0256842, -0.102485, 1.0]], ['2, k, 2', [0.0170508, 0.217552, 1.0]], ['2, k, 3', [0.0221637, 0.354729, 1.0]], ['2, k, 4', [-0.10782, 0.0854244, 1.0]], ['2, k, 5', [-0.0936842, 0.129228, 1.0]], ['2, k, 6', [-0.164871, 0.161624, 1.0]], ['2, k, 7', [-0.196282, 0.173104, 1.0]], ['2, k, 8', [0.157016, 0.10277, 1.0]], ['2, k, 9', [0.270414, 0.141429, 1.0]], ['2, k, 10', [0.224098, 0.161666, 1.0]], ['2, k, 11', [0.276083, 0.172722, 1.0]], ['2, k, 12', [-0.0447071, -0.423643, 1.0]], ['2, k, 13', [-0.0344271, -0.792084, 1.0]], ['2, k, 14', [-0.0313754, -1.1232, 1.0]], ['2, k, 15', [-0.0809428, -1.19895, 1.0]], ['2, k, 16', [0.111063, -0.41616, 1.0]], ['2, k, 17', [0.109429, -0.753883, 1.0]], ['2, k, 18', [0.101402, -1.12417, 1.0]], ['2, k, 19', [0.139085, -1.19088, 1.0]], ['2, k, 20', [0.0190401, 0.138225, 1.0]], ['2, k, 21', [-0.225604, 0.169757, 1.0]], ['2, k, 22', [-0.241235, 0.157062, 1.0]], ['2, k, 23', [0.324792, 0.146757, 1.0]], ['2, k, 24', [0.204, 0.169563, 1.0]]]
[['2, k, 0', [0.0333636, -0.423943, 1.0]], ['2, k, 1', [0.0257773, -0.102065, 1.0]], ['2, k, 2', [0.0174152, 0.217489, 1.0]], ['2, k, 3', [0.0214058, 0.355607, 1.0]], ['2, k, 4', [-0.109132, 0.0875589, 1.0]], ['2, k, 5', [-0.200231, 0.153047, 1.0]], ['2, k, 6', [-0.251156, 0.187411, 1.0]], ['2, k, 7', [-0.243679, 0.175707, 1.0]], ['2, k, 8', [0.156296, 0.102936, 1.0]], ['2, k, 9', [0.262282, 0.140953, 1.0]], ['2, k, 10', [0.279301, 0.149443, 1.0]], ['2, k, 11', [0.278414, 0.173675, 1.0]], ['2, k, 12', [-0.0448582, -0.422677, 1.0]], ['2, k, 13', [-0.0346273, -0.79183, 1.0]], ['2, k, 14', [-0.0326028, -1.12391, 1.0]], ['2, k, 15', [-0.073753, -1.19369, 1.0]], ['2, k, 16', [0.110759, -0.415174, 1.0]], ['2, k, 17', [0.110056, -0.753687, 1.0]], ['2, k, 18', [0.101664, -1.12486, 1.0]], ['2, k, 19', [0.137477, -1.19019, 1.0]], ['2, k, 20', [0.0193054, 0.138283, 1.0]], ['2, k, 21', [-0.275656, 0.153431, 1.0]], ['2, k, 22', [-0.225311, 0.14782, 1.0]], ['2, k, 23', [0.271535, 0.198859, 1.0]], ['2, k, 24', [0.211166, 0.170804, 1.0]]]
[['2, k, 0', [0.0327566, -0.423378, 1.0]], ['2, k, 1', [0.025564, -0.103151, 1.0]], ['2, k, 2', [0.0185188, 0.208831, 1.0]], ['2, k, 3', [0.0210321, 0.355559, 1.0]], ['2, k, 4', [-0.109348, 0.0896449, 1.0]], ['2, k, 5', [-0.201798, 0.151324, 1.0]], ['2, k, 6', [-0.235235, 0.126054, 1.0]], ['2, k, 7', [-0.250757, 0.174252, 1.0]], ['2, k, 8', [0.156239, 0.102348, 1.0]], ['2, k, 9', [0.235171, 0.157133, 1.0]], ['2, k, 10', [0.259159, 0.157002, 1.0]], ['2, k, 11', [0.25913, 0.172678, 1.0]], ['2, k, 12', [-0.0455266, -0.421841, 1.0]], ['2, k, 13', [-0.0338088, -0.794144, 1.0]], ['2, k, 14', [-0.0308412, -1.13032, 1.0]], ['2, k, 15', [-0.0670928, -1.19739, 1.0]], ['2, k, 16', [0.110098, -0.41488, 1.0]], ['2, k, 17', [0.109299, -0.754599, 1.0]], ['2, k, 18', [0.0987549, -1.12744, 1.0]], ['2, k, 19', [0.136081, -1.1922, 1.0]], ['2, k, 20', [0.0199535, 0.132384, 1.0]], ['2, k, 21', [-0.2698, 0.176601, 1.0]], ['2, k, 22', [-0.316439, 0.172216, 1.0]], ['2, k, 23', [0.293511, 0.153692, 1.0]], ['2, k, 24', [0.205883, 0.170576, 1.0]]]
[['2, k, 0', [0.0331024, -0.422771, 1.0]], ['2, k, 1', [0.0256167, -0.102816, 1.0]], ['2, k, 2', [0.0183637, 0.209882, 1.0]], ['2, k, 3', [0.0207975, 0.355618, 1.0]], ['2, k, 4', [-0.110244, 0.0904306, 1.0]], ['2, k, 5', [-0.19799, 0.155835, 1.0]], ['2, k, 6', [-0.247717, 0.110299, 1.0]], ['2, k, 7', [-0.266849, 0.176995, 1.0]], ['2, k, 8', [0.155678, 0.101538, 1.0]], ['2, k, 9', [0.254312, 0.133359, 1.0]], ['2, k, 10', [0.263867, 0.130701, 1.0]], ['2, k, 11', [0.25613, 0.171428, 1.0]], ['2, k, 12', [-0.0454905, -0.42151, 1.0]], ['2, k, 13', [-0.0338168, -0.788562, 1.0]], ['2, k, 14', [-0.0307559, -1.13024, 1.0]], ['2, k, 15', [-0.0650461, -1.1969, 1.0]], ['2, k, 16', [0.111112, -0.414156, 1.0]], ['2, k, 17', [0.108812, -0.754566, 1.0]], ['2, k, 18', [0.102137, -1.09535, 1.0]], ['2, k, 19', [0.133748, -1.18263, 1.0]], ['2, k, 20', [0.0199253, 0.133002, 1.0]], ['2, k, 21', [-0.29752, 0.16805, 1.0]], ['2, k, 22', [-0.329064, 0.175402, 1.0]], ['2, k, 23', [0.250877, 0.208476, 1.0]], ['2, k, 24', [0.202729, 0.146711, 1.0]]]
[['2, k, 0', [0.0316355, -0.421968, 1.0]], ['2, k, 1', [0.0250122, -0.104331, 1.0]], ['2, k, 2', [0.0187913, 0.203427, 1.0]], ['2, k, 3', [0.0207316, 0.356091, 1.0]], ['2, k, 4', [-0.110947, 0.09146, 1.0]], ['2, k, 5', [-0.221967, 0.144454, 1.0]], ['2, k, 6', [-0.200828, 0.166225, 1.0]], ['2, k, 7', [-0.267119, 0.178758, 1.0]], ['2, k, 8', [0.155742, 0.101459, 1.0]], ['2, k, 9', [0.254706, 0.133628, 1.0]], ['2, k, 10', [0.264589, 0.130481, 1.0]], ['2, k, 11', [0.226267, 0.170598, 1.0]], ['2, k, 12', [-0.0471303, -0.420277, 1.0]], ['2, k, 13', [-0.0310444, -0.787641, 1.0]], ['2, k, 14', [-0.0306879, -1.13026, 1.0]], ['2, k, 15', [-0.067924, -1.19603, 1.0]], ['2, k, 16', [0.109579, -0.413786, 1.0]], ['2, k, 17', [0.107932, -0.755243, 1.0]], ['2, k, 18', [0.0839587, -1.12211, 1.0]], ['2, k, 19', [0.13718, -1.1917, 1.0]], ['2, k, 20', [0.0200506, 0.12791, 1.0]], ['2, k, 21', [-0.29755, 0.190631, 1.0]], ['2, k, 22', [-0.32024, 0.179847, 1.0]], ['2, k, 23', [0.229238, 0.207681, 1.0]], ['2, k, 24', [0.160934, 0.170489, 1.0]]]
[['2, k, 0', [0.0306848, -0.420574, 1.0]], ['2, k, 1', [0.0246323, -0.10339, 1.0]], ['2, k, 2', [0.0185125, 0.206132, 1.0]], ['2, k, 3', [0.0198553, 0.356781, 1.0]], ['2, k, 4', [-0.118136, 0.10788, 1.0]], ['2, k, 5', [-0.220258, 0.148432, 1.0]], ['2, k, 6', [-0.269995, 0.114174, 1.0]], ['2, k, 7', [-0.296236, 0.181391, 1.0]], ['2, k, 8', [0.155625, 0.101338, 1.0]], ['2, k, 9', [0.254761, 0.133739, 1.0]], ['2, k, 10', [0.264709, 0.130382, 1.0]], ['2, k, 11', [0.224289, 0.169503, 1.0]], ['2, k, 12', [-0.0476303, -0.418833, 1.0]], ['2, k, 13', [-0.0319062, -0.784348, 1.0]], ['2, k, 14', [-0.0362479, -1.1126, 1.0]], ['2, k, 15', [-0.0724867, -1.19377, 1.0]], ['2, k, 16', [0.10773, -0.412277, 1.0]], ['2, k, 17', [0.107287, -0.763753, 1.0]], ['2, k, 18', [0.088056, -1.12377, 1.0]], ['2, k, 19', [0.137725, -1.19121, 1.0]], ['2, k, 20', [0.0197966, 0.129817, 1.0]], ['2, k, 21', [-0.311235, 0.18826, 1.0]], ['2, k, 22', [-0.355411, 0.179087, 1.0]], ['2, k, 23', [0.198929, 0.173985, 1.0]], ['2, k, 24', [0.298833, 0.163829, 1.0]]]
[['2, k, 0', [0.0290003, -0.419001, 1.0]], ['2, k, 1', [0.0244728, -0.102754, 1.0]], ['2, k, 2', [0.0192926, 0.207121, 1.0]], ['2, k, 3', [0.0191999, 0.35652, 1.0]], ['2, k, 4', [-0.119401, 0.109252, 1.0]], ['2, k, 5', [-0.227793, 0.149954, 1.0]], ['2, k, 6', [-0.28174, 0.164726, 1.0]], ['2, k, 7', [-0.307968, 0.183836, 1.0]], ['2, k, 8', [0.155187, 0.100431, 1.0]], ['2, k, 9', [0.254739, 0.133631, 1.0]], ['2, k, 10', [0.234655, 0.126752, 1.0]], ['2, k, 11', [0.198049, 0.170645, 1.0]], ['2, k, 12', [-0.0490838, -0.41716, 1.0]], ['2, k, 13', [-0.0322417, -0.787486, 1.0]], ['2, k, 14', [-0.0333311, -1.12261, 1.0]], ['2, k, 15', [-0.0722816, -1.19358, 1.0]], ['2, k, 16', [0.105874, -0.410923, 1.0]], ['2, k, 17', [0.106874, -0.763355, 1.0]], ['2, k, 18', [0.0958159, -1.12418, 1.0]], ['2, k, 19', [0.13731, -1.19018, 1.0]], ['2, k, 20', [0.0202789, 0.130607, 1.0]], ['2, k, 21', [-0.317754, 0.190752, 1.0]], ['2, k, 22', [-0.36369, 0.191405, 1.0]], ['2, k, 23', [0.182329, 0.175746, 1.0]], ['2, k, 24', [0.2545, 0.162852, 1.0]]]
[['2, k, 0', [0.0283313, -0.418218, 1.0]], ['2, k, 1', [0.0250171, -0.101547, 1.0]], ['2, k, 2', [0.0230293, 0.210466, 1.0]], ['2, k, 3', [0.0185498, 0.356792, 1.0]], ['2, k, 4', [-0.119633, 0.111862, 1.0]], ['2, k, 5', [-0.236526, 0.145172, 1.0]], ['2, k, 6', [-0.287662, 0.166674, 1.0]], ['2, k, 7', [-0.3201, 0.185317, 1.0]], ['2, k, 8', [0.153057, 0.0980413, 1.0]], ['2, k, 9', [0.253625, 0.132476, 1.0]], ['2, k, 10', [0.219857, 0.121552, 1.0]], ['2, k, 11', [0.181127, 0.173032, 1.0]], ['2, k, 12', [-0.0494834, -0.416491, 1.0]], ['2, k, 13', [-0.0313091, -0.783205, 1.0]], ['2, k, 14', [-0.0276068, -1.13116, 1.0]], ['2, k, 15', [-0.0796856, -1.19463, 1.0]], ['2, k, 16', [0.104936, -0.410097, 1.0]], ['2, k, 17', [0.105852, -0.762505, 1.0]], ['2, k, 18', [0.0970146, -1.11951, 1.0]], ['2, k, 19', [0.137396, -1.19019, 1.0]], ['2, k, 20', [0.0230631, 0.133296, 1.0]], ['2, k, 21', [-0.328428, 0.192614, 1.0]], ['2, k, 22', [-0.226936, 0.178183, 1.0]], ['2, k, 23', [0.172758, 0.206098, 1.0]], ['2, k, 24', [0.261825, 0.161704, 1.0]]]
[['2, k, 0', [0.0278833, -0.418002, 1.0]], ['2, k, 1', [0.0252317, -0.102209, 1.0]], ['2, k, 2', [0.0246468, 0.206905, 1.0]], ['2, k, 3', [0.017871, 0.357113, 1.0]], ['2, k, 4', [-0.120033, 0.114019, 1.0]], ['2, k, 5', [-0.239701, 0.144725, 1.0]], ['2, k, 6', [-0.312521, 0.17225, 1.0]], ['2, k, 7', [-0.343903, 0.186128, 1.0]], ['2, k, 8', [0.150803, 0.0959118, 1.0]], ['2, k, 9', [0.251925, 0.130989, 1.0]], ['2, k, 10', [0.20695, 0.125644, 1.0]], ['2, k, 11', [0.163074, 0.173239, 1.0]], ['2, k, 12', [-0.0497954, -0.416014, 1.0]], ['2, k, 13', [-0.0315012, -0.799238, 1.0]], ['2, k, 14', [-0.0277079, -1.13101, 1.0]], ['2, k, 15', [-0.0810655, -1.19456, 1.0]], ['2, k, 16', [0.104246, -0.410253, 1.0]], ['2, k, 17', [0.105829, -0.761292, 1.0]], ['2, k, 18', [0.0969716, -1.12145, 1.0]], ['2, k, 19', [0.138524, -1.1894, 1.0]], ['2, k, 20', [0.0243274, 0.130708, 1.0]], ['2, k, 21', [-0.363188, 0.198279, 1.0]], ['2, k, 22', [-0.259168, 0.178552, 1.0]], ['2, k, 23', [0.152595, 0.206614, 1.0]], ['2, k, 24', [0.232735, 0.164037, 1.0]]]
[['2, k, 0', [0.0271978, -0.417451, 1.0]], ['2, k, 1', [0.0253802, -0.101852, 1.0]], ['2, k, 2', [0.0249421, 0.207186, 1.0]], ['2, k, 3', [0.0170314, 0.356876, 1.0]], ['2, k, 4', [-0.119584, 0.115543, 1.0]], ['2, k, 5', [-0.243593, 0.145257, 1.0]], ['2, k, 6', [-0.325552, 0.170562, 1.0]], ['2, k, 7', [-0.360506, 0.18798, 1.0]], ['2, k, 8', [0.144101, 0.0912544, 1.0]], ['2, k, 9', [0.245736, 0.126908, 1.0]], ['2, k, 10', [0.20364, 0.124421, 1.0]], ['2, k, 11', [0.156674, 0.171853, 1.0]], ['2, k, 12', [-0.0502623, -0.415573, 1.0]], ['2, k, 13', [-0.0389221, -0.846603, 1.0]], ['2, k, 14', [-0.0272852, -1.14745, 1.0]], ['2, k, 15', [-0.0791597, -1.19451, 1.0]], ['2, k, 16', [0.103748, -0.40992, 1.0]], ['2, k, 17', [0.105138, -0.763088, 1.0]], ['2, k, 18', [0.0976127, -1.12869, 1.0]], ['2, k, 19', [0.138473, -1.18961, 1.0]], ['2, k, 20', [0.0246441, 0.130968, 1.0]], ['2, k, 21', [-0.383329, 0.192806, 1.0]], ['2, k, 22', [-0.267828, 0.179719, 1.0]], ['2, k, 23', [0.131394, 0.194068, 1.0]], ['2, k, 24', [0.23464, 0.161696, 1.0]]]
[['2, k, 0', [0.0255196, -0.418431, 1.0]], ['2, k, 1', [0.0248045, -0.101771, 1.0]], ['2, k, 2', [0.0241813, 0.208446, 1.0]], ['2, k, 3', [0.0170134, 0.356884, 1.0]], ['2, k, 4', [-0.119829, 0.116344, 1.0]], ['2, k, 5', [-0.249503, 0.146955, 1.0]], ['2, k, 6', [-0.330333, 0.170349, 1.0]], ['2, k, 7', [-0.377073, 0.189277, 1.0]], ['2, k, 8', [0.132048, 0.0716057, 1.0]], ['2, k, 9', [0.233552, 0.107428, 1.0]], ['2, k, 10', [0.183121, 0.127642, 1.0]], ['2, k, 11', [0.10628, 0.172842, 1.0]], ['2, k, 12', [-0.0518363, -0.416133, 1.0]], ['2, k, 13', [-0.0338642, -0.773615, 1.0]], ['2, k, 14', [-0.027848, -1.13256, 1.0]], ['2, k, 15', [-0.0800241, -1.19596, 1.0]], ['2, k, 16', [0.100918, -0.411906, 1.0]], ['2, k, 17', [0.105075, -0.763139, 1.0]], ['2, k, 18', [0.0995866, -1.1084, 1.0]], ['2, k, 19', [0.138289, -1.18902, 1.0]], ['2, k, 20', [0.0240537, 0.131718, 1.0]], ['2, k, 21', [-0.393869, 0.199444, 1.0]], ['2, k, 22', [-0.333568, 0.185202, 1.0]], ['2, k, 23', [0.0873697, 0.20299, 1.0]], ['2, k, 24', [0.173745, 0.159853, 1.0]]]
