[['2, k, 0', [-0.0147218, -0.383151, 1.0]], ['2, k, 1', [-0.0221024, -0.0872587, 1.0]], ['2, k, 2', [-0.0292535, 0.20333, 1.0]], ['2, k, 3', [-0.0252605, 0.358559, 1.0]], ['2, k, 4', [-0.170362, 0.119489, 1.0]], ['2, k, 5', [-0.241153, 0.0182285, 1.0]], ['2, k, 6', [-0.307923, -0.0867698, 1.0]], ['2, k, 7', [-0.338334, -0.155493, 1.0]], ['2, k, 8', [0.124958, 0.110129, 1.0]], ['2, k, 9', [0.213278, -0.0256408, 1.0]], ['2, k, 10', [0.256164, -0.161181, 1.0]], ['2, k, 11', [0.275297, -0.213782, 1.0]], ['2, k, 12', [-0.0816888, -0.376921, 1.0]], ['2, k, 13', [-0.141798, -0.809015, 1.0]], ['2, k, 14', [-0.15163, -1.1805, 1.0]], ['2, k, 15', [-0.171283, -1.25966, 1.0]], ['2, k, 16', [0.0525588, -0.381168, 1.0]], ['2, k, 17', [0.111055, -0.767968, 1.0]], ['2, k, 18', [0.149154, -1.17055, 1.0]], ['2, k, 19', [0.158432, -1.23095, 1.0]], ['2, k, 20', [-0.0275016, 0.131411, 1.0]], ['2, k, 21', [-0.348715, -0.199397, 1.0]], ['2, k, 22', [-0.374332, -0.140742, 1.0]], ['2, k, 23', [0.258666, -0.261311, 1.0]], ['2, k, 24', [0.240569, -0.202024, 1.0]]]
[['2, k, 0', [0.111385, -0.427606, 1.0]], ['2, k, 1', [0.0756673, -0.142361, 1.0]], ['2, k, 2', [0.0419281, 0.138719, 1.0]], ['2, k, 3', [0.0304954, 0.251737, 1.0]], ['2, k, 4', [-0.0989776, 0.0535388, 1.0]], ['2, k, 5', [-0.182794, -0.0985255, 1.0]], ['2, k, 6', [-0.0933259, -0.221812, 1.0]], ['2, k, 7', [-0.02578, -0.255507, 1.0]], ['2, k, 8', [0.195421, 0.049134, 1.0]], ['2, k, 9', [0.37273, 0.0112926, 1.0]], ['2, k, 10', [0.236142, -0.108078, 1.0]], ['2, k, 11', [0.238067, -0.143132, 1.0]], ['2, k, 12', [0.0497062, -0.428768, 1.0]], ['2, k, 13', [-0.0357049, -0.792886, 1.0]], ['2, k, 14', [-0.135904, -1.11006, 1.0]], ['2, k, 15', [-0.145213, -1.14766, 1.0]], ['2, k, 16', [0.170706, -0.417438, 1.0]], ['2, k, 17', [0.202661, -0.724306, 1.0]], ['2, k, 18', [0.170033, -1.08238, 1.0]], ['2, k, 19', [0.157853, -1.12027, 1.0]], ['2, k, 20', [0.0501125, 0.068472, 1.0]], ['2, k, 21', [-0.018522, -0.30274, 1.0]], ['2, k, 22', [-0.00641194, -0.212179, 1.0]], ['2, k, 23', [0.17998, -0.189504, 1.0]], ['2, k, 24', [0.209751, -0.105289, 1.0]]]
[['2, k, 0', [0.112728, -0.424341, 1.0]], ['2, k, 1', [0.0769713, -0.139091, 1.0]], ['2, k, 2', [0.0428301, 0.142024, 1.0]], ['2, k, 3', [0.0320954, 0.259106, 1.0]], ['2, k, 4', [-0.0988373, 0.0537081, 1.0]], ['2, k, 5', [-0.182516, -0.0975434, 1.0]], ['2, k, 6', [-0.0931912, -0.219633, 1.0]], ['2, k, 7', [-0.0269133, -0.256527, 1.0]], ['2, k, 8', [0.195647, 0.0502829, 1.0]], ['2, k, 9', [0.353432, -0.00828039, 1.0]], ['2, k, 10', [0.216882, -0.127603, 1.0]], ['2, k, 11', [0.191768, -0.171383, 1.0]], ['2, k, 12', [0.051022, -0.425969, 1.0]], ['2, k, 13', [-0.0363475, -0.793445, 1.0]], ['2, k, 14', [-0.135067, -1.11039, 1.0]], ['2, k, 15', [-0.144221, -1.14835, 1.0]], ['2, k, 16', [0.172051, -0.413794, 1.0]], ['2, k, 17', [0.2031, -0.722316, 1.0]], ['2, k, 18', [0.172589, -1.07695, 1.0]], ['2, k, 19', [0.160548, -1.11526, 1.0]], ['2, k, 20', [0.0511249, 0.0718145, 1.0]], ['2, k, 21', [-0.018956, -0.306187, 1.0]], ['2, k, 22', [-0.00929087, -0.206917, 1.0]], ['2, k, 23', [0.124782, -0.215909, 1.0]], ['2, k, 24', [0.235017, -0.211075, 1.0]]]
[['2, k, 0', [0.112345, -0.422366, 1.0]], ['2, k, 1', [0.0771387, -0.136573, 1.0]], ['2, k, 2', [0.0431533, 0.145781, 1.0]], ['2, k, 3', [0.0320434, 0.261668, 1.0]], ['2, k, 4', [-0.0986481, 0.0539646, 1.0]], ['2, k, 5', [-0.180575, -0.0955707, 1.0]], ['2, k, 6', [-0.0920929, -0.221465, 1.0]], ['2, k, 7', [-0.0260336, -0.263619, 1.0]], ['2, k, 8', [0.195935, 0.0511757, 1.0]], ['2, k, 9', [0.35575, -0.00447571, 1.0]], ['2, k, 10', [0.219188, -0.123816, 1.0]], ['2, k, 11', [0.193998, -0.167714, 1.0]], ['2, k, 12', [0.0510081, -0.423986, 1.0]], ['2, k, 13', [-0.0350043, -0.790651, 1.0]], ['2, k, 14', [-0.135301, -1.11106, 1.0]], ['2, k, 15', [-0.144232, -1.14931, 1.0]], ['2, k, 16', [0.171191, -0.412004, 1.0]], ['2, k, 17', [0.203467, -0.722008, 1.0]], ['2, k, 18', [0.172478, -1.08001, 1.0]], ['2, k, 19', [0.16066, -1.11859, 1.0]], ['2, k, 20', [0.0514456, 0.0752079, 1.0]], ['2, k, 21', [-0.0177196, -0.302425, 1.0]], ['2, k, 22', [-0.00869183, -0.218241, 1.0]], ['2, k, 23', [0.12802, -0.205227, 1.0]], ['2, k, 24', [0.235826, -0.206405, 1.0]]]
[['2, k, 0', [0.112945, -0.421285, 1.0]], ['2, k, 1', [0.0772934, -0.134741, 1.0]], ['2, k, 2', [0.0428767, 0.147288, 1.0]], ['2, k, 3', [0.031716, 0.264119, 1.0]], ['2, k, 4', [-0.098552, 0.0539627, 1.0]], ['2, k, 5', [-0.181013, -0.0948632, 1.0]], ['2, k, 6', [-0.0926785, -0.22203, 1.0]], ['2, k, 7', [-0.0272381, -0.264408, 1.0]], ['2, k, 8', [0.196096, 0.0516393, 1.0]], ['2, k, 9', [0.35617, -0.0034725, 1.0]], ['2, k, 10', [0.219599, -0.122824, 1.0]], ['2, k, 11', [0.192989, -0.171814, 1.0]], ['2, k, 12', [0.051643, -0.422895, 1.0]], ['2, k, 13', [-0.0348899, -0.787689, 1.0]], ['2, k, 14', [-0.135312, -1.11114, 1.0]], ['2, k, 15', [-0.144163, -1.14967, 1.0]], ['2, k, 16', [0.171731, -0.411056, 1.0]], ['2, k, 17', [0.204703, -0.722408, 1.0]], ['2, k, 18', [0.173697, -1.06923, 1.0]], ['2, k, 19', [0.161947, -1.10818, 1.0]], ['2, k, 20', [0.0512702, 0.0769658, 1.0]], ['2, k, 21', [-0.0169252, -0.304542, 1.0]], ['2, k, 22', [-0.0072016, -0.213609, 1.0]], ['2, k, 23', [0.128667, -0.209859, 1.0]], ['2, k, 24', [0.23697, -0.212913, 1.0]]]
[['2, k, 0', [0.112686, -0.420036, 1.0]], ['2, k, 1', [0.0730944, -0.139868, 1.0]], ['2, k, 2', [0.0311024, 0.130031, 1.0]], ['2, k, 3', [0.0320051, 0.26022, 1.0]], ['2, k, 4', [-0.0986104, 0.0545317, 1.0]], ['2, k, 5', [-0.180946, -0.09423, 1.0]], ['2, k, 6', [-0.0927393, -0.222375, 1.0]], ['2, k, 7', [-0.0277037, -0.269557, 1.0]], ['2, k, 8', [0.19598, 0.0521638, 1.0]], ['2, k, 9', [0.357209, -0.00115056, 1.0]], ['2, k, 10', [0.220626, -0.120516, 1.0]], ['2, k, 11', [0.192058, -0.171385, 1.0]], ['2, k, 12', [0.0514573, -0.420308, 1.0]], ['2, k, 13', [-0.0346811, -0.783521, 1.0]], ['2, k, 14', [-0.13545, -1.11101, 1.0]], ['2, k, 15', [-0.144533, -1.14844, 1.0]], ['2, k, 16', [0.171516, -0.410732, 1.0]], ['2, k, 17', [0.205199, -0.721256, 1.0]], ['2, k, 18', [0.173291, -1.07653, 1.0]], ['2, k, 19', [0.161312, -1.11432, 1.0]], ['2, k, 20', [0.0418497, 0.0636538, 1.0]], ['2, k, 21', [-0.0182971, -0.30377, 1.0]], ['2, k, 22', [-0.00929857, -0.215866, 1.0]], ['2, k, 23', [0.131337, -0.210632, 1.0]], ['2, k, 24', [0.238029, -0.204415, 1.0]]]
[['2, k, 0', [0.111926, -0.419316, 1.0]], ['2, k, 1', [0.0732103, -0.141317, 1.0]], ['2, k, 2', [0.0322659, 0.128574, 1.0]], ['2, k, 3', [0.0319863, 0.26029, 1.0]], ['2, k, 4', [-0.098652, 0.0552008, 1.0]], ['2, k, 5', [-0.179464, -0.0934898, 1.0]], ['2, k, 6', [-0.0915826, -0.223158, 1.0]], ['2, k, 7', [-0.0274108, -0.271134, 1.0]], ['2, k, 8', [0.196, 0.0524883, 1.0]], ['2, k, 9', [0.365722, 0.010577, 1.0]], ['2, k, 10', [0.229106, -0.108833, 1.0]], ['2, k, 11', [0.210862, -0.161032, 1.0]], ['2, k, 12', [0.05086, -0.419764, 1.0]], ['2, k, 13', [-0.0384996, -0.783742, 1.0]], ['2, k, 14', [-0.135357, -1.11106, 1.0]], ['2, k, 15', [-0.144395, -1.14871, 1.0]], ['2, k, 16', [0.170728, -0.410057, 1.0]], ['2, k, 17', [0.203788, -0.721253, 1.0]], ['2, k, 18', [0.171931, -1.08152, 1.0]], ['2, k, 19', [0.160013, -1.1195, 1.0]], ['2, k, 20', [0.0426886, 0.0621934, 1.0]], ['2, k, 21', [-0.00921991, -0.311254, 1.0]], ['2, k, 22', [-0.00431437, -0.213661, 1.0]], ['2, k, 23', [0.147957, -0.201225, 1.0]], ['2, k, 24', [0.245578, -0.19576, 1.0]]]
[['2, k, 0', [0.110263, -0.417568, 1.0]], ['2, k, 1', [0.0712221, -0.135153, 1.0]], ['2, k, 2', [0.0287083, 0.159534, 1.0]], ['2, k, 3', [0.0321405, 0.273278, 1.0]], ['2, k, 4', [-0.0993464, 0.0617165, 1.0]], ['2, k, 5', [-0.185498, -0.0858387, 1.0]], ['2, k, 6', [-0.0911878, -0.222237, 1.0]], ['2, k, 7', [-0.0259328, -0.272349, 1.0]], ['2, k, 8', [0.196026, 0.0526097, 1.0]], ['2, k, 9', [0.365025, 0.00971657, 1.0]], ['2, k, 10', [0.228398, -0.109703, 1.0]], ['2, k, 11', [0.206826, -0.163342, 1.0]], ['2, k, 12', [0.0491797, -0.417513, 1.0]], ['2, k, 13', [-0.0374005, -0.781257, 1.0]], ['2, k, 14', [-0.135626, -1.11036, 1.0]], ['2, k, 15', [-0.144474, -1.14981, 1.0]], ['2, k, 16', [0.169192, -0.408945, 1.0]], ['2, k, 17', [0.203528, -0.721015, 1.0]], ['2, k, 18', [0.171556, -1.08046, 1.0]], ['2, k, 19', [0.159829, -1.12024, 1.0]], ['2, k, 20', [0.0392523, 0.084186, 1.0]], ['2, k, 21', [-0.0170197, -0.315145, 1.0]], ['2, k, 22', [-0.00688463, -0.217085, 1.0]], ['2, k, 23', [0.143369, -0.196859, 1.0]], ['2, k, 24', [0.244635, -0.205748, 1.0]]]
[['2, k, 0', [0.108506, -0.416927, 1.0]], ['2, k, 1', [0.0701612, -0.138743, 1.0]], ['2, k, 2', [0.0324615, 0.122515, 1.0]], ['2, k, 3', [0.0319748, 0.258414, 1.0]], ['2, k, 4', [-0.0993426, 0.0617178, 1.0]], ['2, k, 5', [-0.188436, -0.0756714, 1.0]], ['2, k, 6', [-0.0904125, -0.217295, 1.0]], ['2, k, 7', [-0.026802, -0.265896, 1.0]], ['2, k, 8', [0.195939, 0.0531671, 1.0]], ['2, k, 9', [0.3655, 0.0129021, 1.0]], ['2, k, 10', [0.22886, -0.106537, 1.0]], ['2, k, 11', [0.203322, -0.163894, 1.0]], ['2, k, 12', [0.0473855, -0.417119, 1.0]], ['2, k, 13', [-0.0372719, -0.777847, 1.0]], ['2, k, 14', [-0.135766, -1.11044, 1.0]], ['2, k, 15', [-0.144736, -1.14861, 1.0]], ['2, k, 16', [0.167544, -0.408064, 1.0]], ['2, k, 17', [0.192986, -0.740201, 1.0]], ['2, k, 18', [0.170505, -1.08001, 1.0]], ['2, k, 19', [0.158666, -1.11851, 1.0]], ['2, k, 20', [0.0409278, 0.0627385, 1.0]], ['2, k, 21', [-0.0128947, -0.303934, 1.0]], ['2, k, 22', [-0.00588491, -0.208986, 1.0]], ['2, k, 23', [0.144176, -0.195963, 1.0]], ['2, k, 24', [0.246986, -0.209392, 1.0]]]
[['2, k, 0', [0.107194, -0.415283, 1.0]], ['2, k, 1', [0.0686042, -0.138923, 1.0]], ['2, k, 2', [0.0311929, 0.123668, 1.0]], ['2, k, 3', [0.0310339, 0.260207, 1.0]], ['2, k, 4', [-0.0989703, 0.0657604, 1.0]], ['2, k, 5', [-0.189149, -0.074729, 1.0]], ['2, k, 6', [-0.0903642, -0.21678, 1.0]], ['2, k, 7', [-0.0267149, -0.265602, 1.0]], ['2, k, 8', [0.198822, 0.0556029, 1.0]], ['2, k, 9', [0.367403, 0.0159782, 1.0]], ['2, k, 10', [0.230745, -0.103482, 1.0]], ['2, k, 11', [0.202161, -0.165318, 1.0]], ['2, k, 12', [0.0458712, -0.415778, 1.0]], ['2, k, 13', [-0.0380108, -0.778401, 1.0]], ['2, k, 14', [-0.135704, -1.11054, 1.0]], ['2, k, 15', [-0.145405, -1.14896, 1.0]], ['2, k, 16', [0.166416, -0.406221, 1.0]], ['2, k, 17', [0.19393, -0.734076, 1.0]], ['2, k, 18', [0.170269, -1.07954, 1.0]], ['2, k, 19', [0.157701, -1.11829, 1.0]], ['2, k, 20', [0.0398056, 0.0626512, 1.0]], ['2, k, 21', [-0.0165376, -0.311529, 1.0]], ['2, k, 22', [-0.00647423, -0.209828, 1.0]], ['2, k, 23', [0.136955, -0.193702, 1.0]], ['2, k, 24', [0.249154, -0.211441, 1.0]]]
[['2, k, 0', [0.103884, -0.415206, 1.0]], ['2, k, 1', [0.0637622, -0.130228, 1.0]], ['2, k, 2', [0.0173473, 0.171535, 1.0]], ['2, k, 3', [0.0306337, 0.279485, 1.0]], ['2, k, 4', [-0.100746, 0.0705081, 1.0]], ['2, k, 5', [-0.188902, -0.0719467, 1.0]], ['2, k, 6', [-0.107387, -0.192631, 1.0]], ['2, k, 7', [-0.0580014, -0.209648, 1.0]], ['2, k, 8', [0.198339, 0.0554582, 1.0]], ['2, k, 9', [0.368188, 0.017753, 1.0]], ['2, k, 10', [0.231514, -0.101724, 1.0]], ['2, k, 11', [0.203063, -0.162171, 1.0]], ['2, k, 12', [0.0415024, -0.4153, 1.0]], ['2, k, 13', [-0.0398747, -0.776846, 1.0]], ['2, k, 14', [-0.136776, -1.11246, 1.0]], ['2, k, 15', [-0.146872, -1.15271, 1.0]], ['2, k, 16', [0.16406, -0.406435, 1.0]], ['2, k, 17', [0.192295, -0.735322, 1.0]], ['2, k, 18', [0.169431, -1.08456, 1.0]], ['2, k, 19', [0.15647, -1.1251, 1.0]], ['2, k, 20', [0.0285539, 0.096006, 1.0]], ['2, k, 21', [-0.0483602, -0.251414, 1.0]], ['2, k, 22', [-0.034894, -0.171259, 1.0]], ['2, k, 23', [0.137605, -0.187544, 1.0]], ['2, k, 24', [0.24427, -0.199235, 1.0]]]
[['2, k, 0', [0.100419, -0.411894, 1.0]], ['2, k, 1', [0.0612924, -0.126119, 1.0]], ['2, k, 2', [0.0173727, 0.171239, 1.0]], ['2, k, 3', [0.0305501, 0.280692, 1.0]], ['2, k, 4', [-0.101877, 0.0721804, 1.0]], ['2, k, 5', [-0.203261, -0.044695, 1.0]], ['2, k, 6', [-0.115668, -0.182778, 1.0]], ['2, k, 7', [-0.0582215, -0.208563, 1.0]], ['2, k, 8', [0.200695, 0.0598777, 1.0]], ['2, k, 9', [0.36774, 0.0174473, 1.0]], ['2, k, 10', [0.231059, -0.102037, 1.0]], ['2, k, 11', [0.198718, -0.161507, 1.0]], ['2, k, 12', [0.0388043, -0.411763, 1.0]], ['2, k, 13', [-0.0412851, -0.775828, 1.0]], ['2, k, 14', [-0.136584, -1.11371, 1.0]], ['2, k, 15', [-0.147072, -1.1542, 1.0]], ['2, k, 16', [0.159819, -0.403576, 1.0]], ['2, k, 17', [0.190621, -0.735398, 1.0]], ['2, k, 18', [0.169265, -1.08423, 1.0]], ['2, k, 19', [0.155916, -1.12503, 1.0]], ['2, k, 20', [0.0284678, 0.0960781, 1.0]], ['2, k, 21', [-0.0501253, -0.248429, 1.0]], ['2, k, 22', [-0.035579, -0.164872, 1.0]], ['2, k, 23', [0.132124, -0.18639, 1.0]], ['2, k, 24', [0.2462, -0.197342, 1.0]]]
[['2, k, 0', [0.0987336, -0.411031, 1.0]], ['2, k, 1', [0.0589436, -0.129745, 1.0]], ['2, k, 2', [0.017257, 0.133889, 1.0]], ['2, k, 3', [0.0292059, 0.268301, 1.0]], ['2, k, 4', [-0.101647, 0.0709591, 1.0]], ['2, k, 5', [-0.203467, -0.0443029, 1.0]], ['2, k, 6', [-0.117164, -0.18211, 1.0]], ['2, k, 7', [-0.0600829, -0.214352, 1.0]], ['2, k, 8', [0.199578, 0.0597367, 1.0]], ['2, k, 9', [0.366113, 0.0196486, 1.0]], ['2, k, 10', [0.227467, -0.106505, 1.0]], ['2, k, 11', [0.203985, -0.166468, 1.0]], ['2, k, 12', [0.0369957, -0.410226, 1.0]], ['2, k, 13', [-0.0449516, -0.777635, 1.0]], ['2, k, 14', [-0.136408, -1.11414, 1.0]], ['2, k, 15', [-0.14671, -1.15342, 1.0]], ['2, k, 16', [0.158411, -0.403234, 1.0]], ['2, k, 17', [0.187135, -0.717833, 1.0]], ['2, k, 18', [0.168107, -1.07814, 1.0]], ['2, k, 19', [0.154958, -1.11779, 1.0]], ['2, k, 20', [0.0270843, 0.0730816, 1.0]], ['2, k, 21', [-0.0536106, -0.260148, 1.0]], ['2, k, 22', [-0.0360473, -0.160342, 1.0]], ['2, k, 23', [0.137132, -0.200081, 1.0]], ['2, k, 24', [0.246548, -0.205751, 1.0]]]
[['2, k, 0', [0.0945497, -0.408463, 1.0]], ['2, k, 1', [0.0568183, -0.130137, 1.0]], ['2, k, 2', [0.0171854, 0.134083, 1.0]], ['2, k, 3', [0.0287809, 0.269719, 1.0]], ['2, k, 4', [-0.102013, 0.074575, 1.0]], ['2, k, 5', [-0.199971, -0.0531515, 1.0]], ['2, k, 6', [-0.115163, -0.186446, 1.0]], ['2, k, 7', [-0.0604796, -0.209017, 1.0]], ['2, k, 8', [0.19861, 0.0592854, 1.0]], ['2, k, 9', [0.356942, 0.00863632, 1.0]], ['2, k, 10', [0.215001, -0.119275, 1.0]], ['2, k, 11', [0.191353, -0.17383, 1.0]], ['2, k, 12', [0.0335132, -0.40723, 1.0]], ['2, k, 13', [-0.0483664, -0.776106, 1.0]], ['2, k, 14', [-0.136063, -1.11476, 1.0]], ['2, k, 15', [-0.146032, -1.15422, 1.0]], ['2, k, 16', [0.153627, -0.401296, 1.0]], ['2, k, 17', [0.186741, -0.716675, 1.0]], ['2, k, 18', [0.167539, -1.07624, 1.0]], ['2, k, 19', [0.154731, -1.11609, 1.0]], ['2, k, 20', [0.026774, 0.0727255, 1.0]], ['2, k, 21', [-0.0532898, -0.255408, 1.0]], ['2, k, 22', [-0.0359063, -0.162057, 1.0]], ['2, k, 23', [0.122605, -0.212863, 1.0]], ['2, k, 24', [0.229331, -0.220704, 1.0]]]
[['2, k, 0', [0.0924876, -0.407499, 1.0]], ['2, k, 1', [0.0556254, -0.130604, 1.0]], ['2, k, 2', [0.01717, 0.134153, 1.0]], ['2, k, 3', [0.0286257, 0.271309, 1.0]], ['2, k, 4', [-0.103249, 0.0779804, 1.0]], ['2, k, 5', [-0.21389, -0.0365097, 1.0]], ['2, k, 6', [-0.125317, -0.173537, 1.0]], ['2, k, 7', [-0.0639665, -0.216231, 1.0]], ['2, k, 8', [0.20284, 0.0621141, 1.0]], ['2, k, 9', [0.359043, 0.0119667, 1.0]], ['2, k, 10', [0.216406, -0.11654, 1.0]], ['2, k, 11', [0.197075, -0.168658, 1.0]], ['2, k, 12', [0.0315557, -0.406121, 1.0]], ['2, k, 13', [-0.0511683, -0.771998, 1.0]], ['2, k, 14', [-0.137411, -1.11579, 1.0]], ['2, k, 15', [-0.146602, -1.15536, 1.0]], ['2, k, 16', [0.151502, -0.40055, 1.0]], ['2, k, 17', [0.185454, -0.715961, 1.0]], ['2, k, 18', [0.167265, -1.07655, 1.0]], ['2, k, 19', [0.155226, -1.11651, 1.0]], ['2, k, 20', [0.0265929, 0.0723035, 1.0]], ['2, k, 21', [-0.0562509, -0.258495, 1.0]], ['2, k, 22', [-0.0364053, -0.16817, 1.0]], ['2, k, 23', [0.114297, -0.207981, 1.0]], ['2, k, 24', [0.232004, -0.216645, 1.0]]]
[['2, k, 0', [0.0889491, -0.40704, 1.0]], ['2, k, 1', [0.0534232, -0.130839, 1.0]], ['2, k, 2', [0.0166914, 0.13465, 1.0]], ['2, k, 3', [0.0278286, 0.272246, 1.0]], ['2, k, 4', [-0.104737, 0.0803387, 1.0]], ['2, k, 5', [-0.21266, -0.0370797, 1.0]], ['2, k, 6', [-0.125715, -0.174167, 1.0]], ['2, k, 7', [-0.0655452, -0.216552, 1.0]], ['2, k, 8', [0.202118, 0.0623514, 1.0]], ['2, k, 9', [0.360325, 0.0141113, 1.0]], ['2, k, 10', [0.212032, -0.105942, 1.0]], ['2, k, 11', [0.197194, -0.156436, 1.0]], ['2, k, 12', [0.0275566, -0.405071, 1.0]], ['2, k, 13', [-0.0528407, -0.771564, 1.0]], ['2, k, 14', [-0.138059, -1.1172, 1.0]], ['2, k, 15', [-0.147928, -1.15688, 1.0]], ['2, k, 16', [0.148437, -0.400555, 1.0]], ['2, k, 17', [0.176731, -0.725255, 1.0]], ['2, k, 18', [0.166833, -1.07813, 1.0]], ['2, k, 19', [0.154114, -1.1182, 1.0]], ['2, k, 20', [0.0258416, 0.0721921, 1.0]], ['2, k, 21', [-0.0611797, -0.26472, 1.0]], ['2, k, 22', [-0.0378017, -0.169113, 1.0]], ['2, k, 23', [0.144236, -0.192051, 1.0]], ['2, k, 24', [0.220494, -0.203268, 1.0]]]
[['2, k, 0', [0.0862056, -0.405149, 1.0]], ['2, k, 1', [0.0514843, -0.130132, 1.0]], ['2, k, 2', [0.0154089, 0.135801, 1.0]], ['2, k, 3', [0.0267316, 0.273945, 1.0]], ['2, k, 4', [-0.107308, 0.0845646, 1.0]], ['2, k, 5', [-0.20854, -0.037932, 1.0]], ['2, k, 6', [-0.124934, -0.177542, 1.0]], ['2, k, 7', [-0.0705542, -0.218738, 1.0]], ['2, k, 8', [0.200192, 0.0670868, 1.0]], ['2, k, 9', [0.36079, 0.0159771, 1.0]], ['2, k, 10', [0.212898, -0.10367, 1.0]], ['2, k, 11', [0.208548, -0.157886, 1.0]], ['2, k, 12', [0.0251215, -0.403296, 1.0]], ['2, k, 13', [-0.0540081, -0.771189, 1.0]], ['2, k, 14', [-0.138943, -1.11698, 1.0]], ['2, k, 15', [-0.149531, -1.15676, 1.0]], ['2, k, 16', [0.145447, -0.398615, 1.0]], ['2, k, 17', [0.175575, -0.725592, 1.0]], ['2, k, 18', [0.165883, -1.07963, 1.0]], ['2, k, 19', [0.152447, -1.11979, 1.0]], ['2, k, 20', [0.0247217, 0.0725039, 1.0]], ['2, k, 21', [-0.0630016, -0.262073, 1.0]], ['2, k, 22', [-0.044265, -0.171709, 1.0]], ['2, k, 23', [0.149996, -0.179095, 1.0]], ['2, k, 24', [0.229065, -0.205125, 1.0]]]
[['2, k, 0', [0.0823727, -0.404057, 1.0]], ['2, k, 1', [0.0494987, -0.129702, 1.0]], ['2, k, 2', [0.0149302, 0.136447, 1.0]], ['2, k, 3', [0.0262077, 0.274872, 1.0]], ['2, k, 4', [-0.106709, 0.0847429, 1.0]], ['2, k, 5', [-0.253227, -0.0129911, 1.0]], ['2, k, 6', [-0.129824, -0.169916, 1.0]], ['2, k, 7', [-0.0685187, -0.21691, 1.0]], ['2, k, 8', [0.200145, 0.067118, 1.0]], ['2, k, 9', [0.36078, 0.0160329, 1.0]], ['2, k, 10', [0.20971, -0.101036, 1.0]], ['2, k, 11', [0.206911, -0.150223, 1.0]], ['2, k, 12', [0.0210116, -0.401808, 1.0]], ['2, k, 13', [-0.0563495, -0.77108, 1.0]], ['2, k, 14', [-0.140659, -1.11978, 1.0]], ['2, k, 15', [-0.151069, -1.15966, 1.0]], ['2, k, 16', [0.142016, -0.397918, 1.0]], ['2, k, 17', [0.174207, -0.724817, 1.0]], ['2, k, 18', [0.16593, -1.08152, 1.0]], ['2, k, 19', [0.152656, -1.12179, 1.0]], ['2, k, 20', [0.024035, 0.0727233, 1.0]], ['2, k, 21', [-0.058582, -0.250362, 1.0]], ['2, k, 22', [-0.0405728, -0.170386, 1.0]], ['2, k, 23', [0.186618, -0.159419, 1.0]], ['2, k, 24', [0.224521, -0.196709, 1.0]]]
[['2, k, 0', [0.0772618, -0.402386, 1.0]], ['2, k, 1', [0.0473971, -0.129011, 1.0]], ['2, k, 2', [0.0144661, 0.137428, 1.0]], ['2, k, 3', [0.0244185, 0.277312, 1.0]], ['2, k, 4', [-0.108494, 0.0858932, 1.0]], ['2, k, 5', [-0.235282, -0.0247233, 1.0]], ['2, k, 6', [-0.11581, -0.178963, 1.0]], ['2, k, 7', [-0.0655576, -0.227226, 1.0]], ['2, k, 8', [0.199909, 0.0673517, 1.0]], ['2, k, 9', [0.359584, 0.0162627, 1.0]], ['2, k, 10', [0.209017, -0.099889, 1.0]], ['2, k, 11', [0.199752, -0.154462, 1.0]], ['2, k, 12', [0.0169231, -0.400383, 1.0]], ['2, k, 13', [-0.0605078, -0.770096, 1.0]], ['2, k, 14', [-0.140702, -1.11959, 1.0]], ['2, k, 15', [-0.150982, -1.15959, 1.0]], ['2, k, 16', [0.135955, -0.396076, 1.0]], ['2, k, 17', [0.172713, -0.724894, 1.0]], ['2, k, 18', [0.164679, -1.08593, 1.0]], ['2, k, 19', [0.151548, -1.12627, 1.0]], ['2, k, 20', [0.0234162, 0.0730621, 1.0]], ['2, k, 21', [-0.0515782, -0.262607, 1.0]], ['2, k, 22', [-0.0312521, -0.172887, 1.0]], ['2, k, 23', [0.121068, -0.200007, 1.0]], ['2, k, 24', [0.222615, -0.198273, 1.0]]]
[['2, k, 0', [0.0747789, -0.403845, 1.0]], ['2, k, 1', [0.0455093, -0.12936, 1.0]], ['2, k, 2', [0.0136962, 0.138154, 1.0]], ['2, k, 3', [0.0239045, 0.278594, 1.0]], ['2, k, 4', [-0.107678, 0.0818852, 1.0]], ['2, k, 5', [-0.214578, -0.043584, 1.0]], ['2, k, 6', [-0.127434, -0.176454, 1.0]], ['2, k, 7', [-0.0723777, -0.215146, 1.0]], ['2, k, 8', [0.19846, 0.0671729, 1.0]], ['2, k, 9', [0.34681, 0.0103399, 1.0]], ['2, k, 10', [0.198095, -0.109148, 1.0]], ['2, k, 11', [0.180529, -0.168169, 1.0]], ['2, k, 12', [0.0141541, -0.401951, 1.0]], ['2, k, 13', [-0.062441, -0.76768, 1.0]], ['2, k, 14', [-0.140939, -1.10919, 1.0]], ['2, k, 15', [-0.151272, -1.14934, 1.0]], ['2, k, 16', [0.133839, -0.3974, 1.0]], ['2, k, 17', [0.171642, -0.72454, 1.0]], ['2, k, 18', [0.163877, -1.08585, 1.0]], ['2, k, 19', [0.150698, -1.12626, 1.0]], ['2, k, 20', [0.0224006, 0.073303, 1.0]], ['2, k, 21', [-0.0657538, -0.260514, 1.0]], ['2, k, 22', [-0.0478687, -0.158754, 1.0]], ['2, k, 23', [0.0978969, -0.207452, 1.0]], ['2, k, 24', [0.216808, -0.209207, 1.0]]]
