[['2, k, 0', [-0.3805821, 0.008953178, 1.0]], ['2, k, 1', [-0.4068137, 0.3180874, 1.0]], ['2, k, 2', [-0.4300006, 0.6154908, 1.0]], ['2, k, 3', [-0.4440552, 0.750295, 1.0]], ['2, k, 4', [-0.601098, 0.4999654, 1.0]], ['2, k, 5', [-0.6771548, 0.293181, 1.0]], ['2, k, 6', [-0.6100245, 0.09337856, 1.0]], ['2, k, 7', [-0.5958892, 0.02937037, 1.0]], ['2, k, 8', [-0.2486613, 0.5339963, 1.0]], ['2, k, 9', [-0.1561728, 0.3239677, 1.0]], ['2, k, 10', [-0.1695682, 0.1354849, 1.0]], ['2, k, 11', [-0.1776822, 0.08511947, 1.0]], ['2, k, 12', [-0.4547597, 0.006841994, 1.0]], ['2, k, 13', [-0.4584133, -0.3530506, 1.0]], ['2, k, 14', [-0.4712783, -0.6519879, 1.0]], ['2, k, 15', [-0.4906688, -0.7272795, 1.0]], ['2, k, 16', [-0.294267, 0.01035195, 1.0]], ['2, k, 17', [-0.2594261, -0.3919059, 1.0]], ['2, k, 18', [-0.1874009, -0.6647576, 1.0]], ['2, k, 19', [-0.1592859, -0.7118418, 1.0]], ['2, k, 20', [-0.4246708, 0.5427124, 1.0]], ['2, k, 21', [-0.5986623, -0.04132006, 1.0]], ['2, k, 22', [-0.6226319, 0.06478098, 1.0]], ['2, k, 23', [-0.1267198, 0.01736545, 1.0]], ['2, k, 24', [-0.2428797, 0.03176742, 1.0]]]
[['2, k, 0', [-0.3913553, 0.01003701, 1.0]], ['2, k, 1', [-0.412313, 0.3180752, 1.0]], ['2, k, 2', [-0.4303907, 0.6148706, 1.0]], ['2, k, 3', [-0.4324087, 0.7504984, 1.0]], ['2, k, 4', [-0.5980331, 0.502278, 1.0]], ['2, k, 5', [-0.681983, 0.2800834, 1.0]], ['2, k, 6', [-0.6334376, 0.0743259, 1.0]], ['2, k, 7', [-0.6062586, 0.03136074, 1.0]], ['2, k, 8', [-0.2470485, 0.5325038, 1.0]], ['2, k, 9', [-0.1484042, 0.3552727, 1.0]], ['2, k, 10', [-0.1265059, 0.1818136, 1.0]], ['2, k, 11', [-0.113623, 0.1344312, 1.0]], ['2, k, 12', [-0.4660287, 0.009072801, 1.0]], ['2, k, 13', [-0.4583345, -0.3581836, 1.0]], ['2, k, 14', [-0.4739976, -0.6519424, 1.0]], ['2, k, 15', [-0.4888103, -0.7260515, 1.0]], ['2, k, 16', [-0.3045076, 0.01025077, 1.0]], ['2, k, 17', [-0.2699133, -0.3884935, 1.0]], ['2, k, 18', [-0.1929926, -0.6471409, 1.0]], ['2, k, 19', [-0.161686, -0.7061637, 1.0]], ['2, k, 20', [-0.4264478, 0.5421996, 1.0]], ['2, k, 21', [-0.5668622, -0.06937999, 1.0]], ['2, k, 22', [-0.6560133, 0.05107187, 1.0]], ['2, k, 23', [-0.08360709, 0.06674883, 1.0]], ['2, k, 24', [-0.06259105, 0.1802577, 1.0]]]
[['2, k, 0', [-0.3914162, 0.009896933, 1.0]], ['2, k, 1', [-0.4123872, 0.3179514, 1.0]], ['2, k, 2', [-0.4304532, 0.6148008, 1.0]], ['2, k, 3', [-0.4322875, 0.7503992, 1.0]], ['2, k, 4', [-0.5980334, 0.5022673, 1.0]], ['2, k, 5', [-0.6818884, 0.2797894, 1.0]], ['2, k, 6', [-0.6336223, 0.07393906, 1.0]], ['2, k, 7', [-0.6065863, 0.03043698, 1.0]], ['2, k, 8', [-0.2469161, 0.5320834, 1.0]], ['2, k, 9', [-0.1481499, 0.3539916, 1.0]], ['2, k, 10', [-0.124412, 0.1784125, 1.0]], ['2, k, 11', [-0.1080053, 0.1323346, 1.0]], ['2, k, 12', [-0.4660931, 0.008951661, 1.0]], ['2, k, 13', [-0.4586694, -0.3584302, 1.0]], ['2, k, 14', [-0.4741806, -0.6523508, 1.0]], ['2, k, 15', [-0.4886441, -0.7258719, 1.0]], ['2, k, 16', [-0.3045448, 0.01013166, 1.0]], ['2, k, 17', [-0.2695305, -0.3878973, 1.0]], ['2, k, 18', [-0.1926014, -0.6472976, 1.0]], ['2, k, 19', [-0.1613749, -0.706635, 1.0]], ['2, k, 20', [-0.4265099, 0.5421189, 1.0]], ['2, k, 21', [-0.565859, -0.07438649, 1.0]], ['2, k, 22', [-0.6491361, 0.03951105, 1.0]], ['2, k, 23', [-0.07616045, 0.06513064, 1.0]], ['2, k, 24', [-0.05839705, 0.1774612, 1.0]]]
[['2, k, 0', [-0.3895914, 0.008250671, 1.0]], ['2, k, 1', [-0.4070049, 0.3152491, 1.0]], ['2, k, 2', [-0.4214612, 0.6112866, 1.0]], ['2, k, 3', [-0.4278847, 0.7482486, 1.0]], ['2, k, 4', [-0.5918319, 0.5022346, 1.0]], ['2, k, 5', [-0.6757451, 0.2792463, 1.0]], ['2, k, 6', [-0.6285571, 0.07312478, 1.0]], ['2, k, 7', [-0.6018496, 0.03407508, 1.0]], ['2, k, 8', [-0.2408182, 0.5264671, 1.0]], ['2, k, 9', [-0.1388301, 0.3571238, 1.0]], ['2, k, 10', [-0.09459741, 0.23893, 1.0]], ['2, k, 11', [-0.07327962, 0.2281533, 1.0]], ['2, k, 12', [-0.4648865, 0.008442851, 1.0]], ['2, k, 13', [-0.4568173, -0.356835, 1.0]], ['2, k, 14', [-0.4737623, -0.6530786, 1.0]], ['2, k, 15', [-0.4890653, -0.725993, 1.0]], ['2, k, 16', [-0.3019916, 0.007631447, 1.0]], ['2, k, 17', [-0.2718421, -0.3820558, 1.0]], ['2, k, 18', [-0.1935065, -0.6429169, 1.0]], ['2, k, 19', [-0.1606634, -0.7070724, 1.0]], ['2, k, 20', [-0.4183438, 0.5388304, 1.0]], ['2, k, 21', [-0.5668789, -0.06442772, 1.0]], ['2, k, 22', [-0.6490453, 0.04652713, 1.0]], ['2, k, 23', [-0.03229108, 0.1602802, 1.0]], ['2, k, 24', [-0.03219473, 0.264136, 1.0]]]
[['2, k, 0', [-0.3895633, 0.008194039, 1.0]], ['2, k, 1', [-0.4069058, 0.3150877, 1.0]], ['2, k, 2', [-0.4212642, 0.6110427, 1.0]], ['2, k, 3', [-0.4278371, 0.7478472, 1.0]], ['2, k, 4', [-0.5917161, 0.5018481, 1.0]], ['2, k, 5', [-0.6757813, 0.2791841, 1.0]], ['2, k, 6', [-0.6285888, 0.0730291, 1.0]], ['2, k, 7', [-0.5979978, 0.02717379, 1.0]], ['2, k, 8', [-0.2411242, 0.5264779, 1.0]], ['2, k, 9', [-0.1403367, 0.3599797, 1.0]], ['2, k, 10', [-0.09695602, 0.2778777, 1.0]], ['2, k, 11', [-0.07518406, 0.2691836, 1.0]], ['2, k, 12', [-0.4648266, 0.00832772, 1.0]], ['2, k, 13', [-0.4569382, -0.3572955, 1.0]], ['2, k, 14', [-0.4736943, -0.6538327, 1.0]], ['2, k, 15', [-0.4890924, -0.7261419, 1.0]], ['2, k, 16', [-0.3019835, 0.007618849, 1.0]], ['2, k, 17', [-0.2714283, -0.3813273, 1.0]], ['2, k, 18', [-0.1930257, -0.6445205, 1.0]], ['2, k, 19', [-0.160848, -0.7069343, 1.0]], ['2, k, 20', [-0.4181733, 0.5386066, 1.0]], ['2, k, 21', [-0.5605595, -0.07675975, 1.0]], ['2, k, 22', [-0.6537017, 0.05023168, 1.0]], ['2, k, 23', [-0.02280244, 0.2142818, 1.0]], ['2, k, 24', [-0.04260097, 0.3059348, 1.0]]]
[['2, k, 0', [-0.3896607, 0.007954705, 1.0]], ['2, k, 1', [-0.406859, 0.3147613, 1.0]], ['2, k, 2', [-0.421056, 0.6106811, 1.0]], ['2, k, 3', [-0.4275619, 0.747647, 1.0]], ['2, k, 4', [-0.5913799, 0.5014876, 1.0]], ['2, k, 5', [-0.6758429, 0.280382, 1.0]], ['2, k, 6', [-0.6289811, 0.07431609, 1.0]], ['2, k, 7', [-0.5985101, 0.02807977, 1.0]], ['2, k, 8', [-0.2410499, 0.5264822, 1.0]], ['2, k, 9', [-0.1820933, 0.3236499, 1.0]], ['2, k, 10', [-0.07989441, 0.3210594, 1.0]], ['2, k, 11', [-0.06679827, 0.3223746, 1.0]], ['2, k, 12', [-0.4650027, 0.008066605, 1.0]], ['2, k, 13', [-0.4573671, -0.3569641, 1.0]], ['2, k, 14', [-0.4736803, -0.6536404, 1.0]], ['2, k, 15', [-0.4888991, -0.7260112, 1.0]], ['2, k, 16', [-0.3020025, 0.007431732, 1.0]], ['2, k, 17', [-0.27098, -0.3810303, 1.0]], ['2, k, 18', [-0.1932831, -0.6440448, 1.0]], ['2, k, 19', [-0.1611814, -0.7070386, 1.0]], ['2, k, 20', [-0.4180042, 0.5382526, 1.0]], ['2, k, 21', [-0.5612738, -0.08126149, 1.0]], ['2, k, 22', [-0.650169, 0.04687211, 1.0]], ['2, k, 23', [-0.005426247, 0.2937383, 1.0]], ['2, k, 24', [-0.04319448, 0.3610812, 1.0]]]
[['2, k, 0', [-0.3897599, 0.007745776, 1.0]], ['2, k, 1', [-0.4067903, 0.3145781, 1.0]], ['2, k, 2', [-0.4208119, 0.6105487, 1.0]], ['2, k, 3', [-0.4272545, 0.7474771, 1.0]], ['2, k, 4', [-0.5911838, 0.5015278, 1.0]], ['2, k, 5', [-0.676253, 0.2809639, 1.0]], ['2, k, 6', [-0.6292437, 0.07508519, 1.0]], ['2, k, 7', [-0.5991874, 0.02902743, 1.0]], ['2, k, 8', [-0.2409716, 0.5261838, 1.0]], ['2, k, 9', [-0.1523079, 0.3297553, 1.0]], ['2, k, 10', [-0.08600777, 0.353733, 1.0]], ['2, k, 11', [-0.06091596, 0.3788172, 1.0]], ['2, k, 12', [-0.4651725, 0.007929451, 1.0]], ['2, k, 13', [-0.4575657, -0.3568351, 1.0]], ['2, k, 14', [-0.4738867, -0.6532877, 1.0]], ['2, k, 15', [-0.4889582, -0.725539, 1.0]], ['2, k, 16', [-0.3020271, 0.007182227, 1.0]], ['2, k, 17', [-0.2692117, -0.3810288, 1.0]], ['2, k, 18', [-0.1934441, -0.644255, 1.0]], ['2, k, 19', [-0.1611925, -0.707063, 1.0]], ['2, k, 20', [-0.4178031, 0.5381082, 1.0]], ['2, k, 21', [-0.559662, -0.07992483, 1.0]], ['2, k, 22', [-0.6485883, 0.04734073, 1.0]], ['2, k, 23', [-0.01006636, 0.356306, 1.0]], ['2, k, 24', [-0.03614831, 0.4228367, 1.0]]]
[['2, k, 0', [-0.3898677, 0.007737766, 1.0]], ['2, k, 1', [-0.4068883, 0.3145736, 1.0]], ['2, k, 2', [-0.4208831, 0.6105531, 1.0]], ['2, k, 3', [-0.4271654, 0.7474515, 1.0]], ['2, k, 4', [-0.5909093, 0.501589, 1.0]], ['2, k, 5', [-0.6763692, 0.2813804, 1.0]], ['2, k, 6', [-0.6305059, 0.07533166, 1.0]], ['2, k, 7', [-0.6000522, 0.02988225, 1.0]], ['2, k, 8', [-0.2408978, 0.5262183, 1.0]], ['2, k, 9', [-0.1434835, 0.3271985, 1.0]], ['2, k, 10', [-0.08123493, 0.4012364, 1.0]], ['2, k, 11', [-0.05389722, 0.4367514, 1.0]], ['2, k, 12', [-0.4652843, 0.007946902, 1.0]], ['2, k, 13', [-0.4574632, -0.3575288, 1.0]], ['2, k, 14', [-0.4738451, -0.6532844, 1.0]], ['2, k, 15', [-0.4896117, -0.7260072, 1.0]], ['2, k, 16', [-0.3021313, 0.007159862, 1.0]], ['2, k, 17', [-0.2691631, -0.381052, 1.0]], ['2, k, 18', [-0.1937748, -0.6442637, 1.0]], ['2, k, 19', [-0.161198, -0.7073155, 1.0]], ['2, k, 20', [-0.4178822, 0.5381108, 1.0]], ['2, k, 21', [-0.5618832, -0.07853622, 1.0]], ['2, k, 22', [-0.6499066, 0.04766463, 1.0]], ['2, k, 23', [-0.002488118, 0.4467668, 1.0]], ['2, k, 24', [-0.03611326, 0.4877432, 1.0]]]
[['2, k, 0', [-0.390065, 0.007673226, 1.0]], ['2, k, 1', [-0.4068786, 0.314483, 1.0]], ['2, k, 2', [-0.4206293, 0.6104376, 1.0]], ['2, k, 3', [-0.4268478, 0.7472783, 1.0]], ['2, k, 4', [-0.5904857, 0.5016696, 1.0]], ['2, k, 5', [-0.6761035, 0.2825915, 1.0]], ['2, k, 6', [-0.6310562, 0.0763983, 1.0]], ['2, k, 7', [-0.5991558, 0.02906017, 1.0]], ['2, k, 8', [-0.2400952, 0.5257472, 1.0]], ['2, k, 9', [-0.115082, 0.3618636, 1.0]], ['2, k, 10', [-0.07439479, 0.4422101, 1.0]], ['2, k, 11', [-0.05574688, 0.4909162, 1.0]], ['2, k, 12', [-0.4655537, 0.007992316, 1.0]], ['2, k, 13', [-0.4567418, -0.3576948, 1.0]], ['2, k, 14', [-0.4738534, -0.6532837, 1.0]], ['2, k, 15', [-0.4892504, -0.725841, 1.0]], ['2, k, 16', [-0.3022594, 0.007040631, 1.0]], ['2, k, 17', [-0.268499, -0.3808449, 1.0]], ['2, k, 18', [-0.1933735, -0.6428418, 1.0]], ['2, k, 19', [-0.1611915, -0.7074332, 1.0]], ['2, k, 20', [-0.4176932, 0.5380029, 1.0]], ['2, k, 21', [-0.5611743, -0.07550609, 1.0]], ['2, k, 22', [-0.6480112, 0.04277093, 1.0]], ['2, k, 23', [-0.0278138, 0.524568, 1.0]], ['2, k, 24', [-0.04137711, 0.5439857, 1.0]]]
[['2, k, 0', [-0.3899836, 0.007675797, 1.0]], ['2, k, 1', [-0.406695, 0.3145184, 1.0]], ['2, k, 2', [-0.4203399, 0.610519, 1.0]], ['2, k, 3', [-0.4264564, 0.7471934, 1.0]], ['2, k, 4', [-0.5903168, 0.5015377, 1.0]], ['2, k, 5', [-0.6758438, 0.282074, 1.0]], ['2, k, 6', [-0.6306489, 0.0759064, 1.0]], ['2, k, 7', [-0.5993026, 0.03089223, 1.0]], ['2, k, 8', [-0.2387238, 0.5256239, 1.0]], ['2, k, 9', [-0.1103419, 0.3506456, 1.0]], ['2, k, 10', [-0.07480382, 0.4822595, 1.0]], ['2, k, 11', [-0.06333534, 0.5384775, 1.0]], ['2, k, 12', [-0.4654082, 0.008030355, 1.0]], ['2, k, 13', [-0.4561365, -0.3580067, 1.0]], ['2, k, 14', [-0.473813, -0.6530908, 1.0]], ['2, k, 15', [-0.4891533, -0.7261336, 1.0]], ['2, k, 16', [-0.3022259, 0.007021404, 1.0]], ['2, k, 17', [-0.2684252, -0.3808417, 1.0]], ['2, k, 18', [-0.1930195, -0.6427295, 1.0]], ['2, k, 19', [-0.161143, -0.707396, 1.0]], ['2, k, 20', [-0.4174299, 0.538073, 1.0]], ['2, k, 21', [-0.5606267, -0.07409114, 1.0]], ['2, k, 22', [-0.6436532, 0.03744201, 1.0]], ['2, k, 23', [-0.02749797, 0.5852029, 1.0]], ['2, k, 24', [-0.0289394, 0.5366992, 1.0]]]
[['2, k, 0', [-0.389929, 0.00765737, 1.0]], ['2, k, 1', [-0.4065219, 0.3145255, 1.0]], ['2, k, 2', [-0.4200157, 0.6105872, 1.0]], ['2, k, 3', [-0.4263908, 0.7470373, 1.0]], ['2, k, 4', [-0.5901327, 0.5014175, 1.0]], ['2, k, 5', [-0.6757826, 0.282092, 1.0]], ['2, k, 6', [-0.6308973, 0.07570471, 1.0]], ['2, k, 7', [-0.5992857, 0.03003596, 1.0]], ['2, k, 8', [-0.2375651, 0.526494, 1.0]], ['2, k, 9', [-0.1133518, 0.347487, 1.0]], ['2, k, 10', [-0.07630404, 0.5191912, 1.0]], ['2, k, 11', [-0.07383908, 0.5844435, 1.0]], ['2, k, 12', [-0.4653338, 0.008020848, 1.0]], ['2, k, 13', [-0.4561322, -0.3579499, 1.0]], ['2, k, 14', [-0.4737704, -0.6530388, 1.0]], ['2, k, 15', [-0.4890226, -0.7261302, 1.0]], ['2, k, 16', [-0.3021877, 0.007001509, 1.0]], ['2, k, 17', [-0.2698935, -0.3809999, 1.0]], ['2, k, 18', [-0.1936465, -0.641943, 1.0]], ['2, k, 19', [-0.1622835, -0.7062759, 1.0]], ['2, k, 20', [-0.4171456, 0.5381241, 1.0]], ['2, k, 21', [-0.5617563, -0.07491586, 1.0]], ['2, k, 22', [-0.6455821, 0.04532503, 1.0]], ['2, k, 23', [-0.04537, 0.636854, 1.0]], ['2, k, 24', [-0.06540675, 0.6208079, 1.0]]]
[['2, k, 0', [-0.3896706, 0.007678859, 1.0]], ['2, k, 1', [-0.4063337, 0.3145855, 1.0]], ['2, k, 2', [-0.4199164, 0.610679, 1.0]], ['2, k, 3', [-0.4263085, 0.7470534, 1.0]], ['2, k, 4', [-0.5896062, 0.5011805, 1.0]], ['2, k, 5', [-0.6757379, 0.2835067, 1.0]], ['2, k, 6', [-0.6308275, 0.07717076, 1.0]], ['2, k, 7', [-0.6000866, 0.03109443, 1.0]], ['2, k, 8', [-0.2370549, 0.5268345, 1.0]], ['2, k, 9', [-0.07981233, 0.3868287, 1.0]], ['2, k, 10', [-0.08462033, 0.5390423, 1.0]], ['2, k, 11', [-0.09594607, 0.6140391, 1.0]], ['2, k, 12', [-0.465021, 0.008046062, 1.0]], ['2, k, 13', [-0.4551517, -0.3576207, 1.0]], ['2, k, 14', [-0.4737679, -0.6529287, 1.0]], ['2, k, 15', [-0.4889856, -0.726235, 1.0]], ['2, k, 16', [-0.3019825, 0.007023229, 1.0]], ['2, k, 17', [-0.2719902, -0.380075, 1.0]], ['2, k, 18', [-0.1937395, -0.6422284, 1.0]], ['2, k, 19', [-0.1612883, -0.7073518, 1.0]], ['2, k, 20', [-0.4170237, 0.5382094, 1.0]], ['2, k, 21', [-0.5610602, -0.06986766, 1.0]], ['2, k, 22', [-0.6485968, 0.04788878, 1.0]], ['2, k, 23', [-0.09809604, 0.6727347, 1.0]], ['2, k, 24', [-0.06828526, 0.6656708, 1.0]]]
[['2, k, 0', [-0.3896048, 0.007638254, 1.0]], ['2, k, 1', [-0.4061229, 0.3145516, 1.0]], ['2, k, 2', [-0.4195167, 0.6106754, 1.0]], ['2, k, 3', [-0.4261765, 0.7469444, 1.0]], ['2, k, 4', [-0.5896073, 0.5010912, 1.0]], ['2, k, 5', [-0.6755473, 0.2832878, 1.0]], ['2, k, 6', [-0.6303145, 0.07699642, 1.0]], ['2, k, 7', [-0.5994064, 0.031369, 1.0]], ['2, k, 8', [-0.2352982, 0.526185, 1.0]], ['2, k, 9', [-0.06276127, 0.3638885, 1.0]], ['2, k, 10', [-0.101845, 0.56558, 1.0]], ['2, k, 11', [-0.1225155, 0.6380209, 1.0]], ['2, k, 12', [-0.464905, 0.008072377, 1.0]], ['2, k, 13', [-0.4538315, -0.3568459, 1.0]], ['2, k, 14', [-0.4737521, -0.6529518, 1.0]], ['2, k, 15', [-0.4888964, -0.7261134, 1.0]], ['2, k, 16', [-0.3019381, 0.006934665, 1.0]], ['2, k, 17', [-0.2715807, -0.3750992, 1.0]], ['2, k, 18', [-0.1937713, -0.6421632, 1.0]], ['2, k, 19', [-0.1613589, -0.7073278, 1.0]], ['2, k, 20', [-0.4166741, 0.5381972, 1.0]], ['2, k, 21', [-0.5606529, -0.07346347, 1.0]], ['2, k, 22', [-0.6482983, 0.04021041, 1.0]], ['2, k, 23', [-0.1314624, 0.6998084, 1.0]], ['2, k, 24', [-0.1126617, 0.6937219, 1.0]]]
[['2, k, 0', [-0.3894307, 0.007739231, 1.0]], ['2, k, 1', [-0.4058495, 0.3146181, 1.0]], ['2, k, 2', [-0.419109, 0.6106728, 1.0]], ['2, k, 3', [-0.4256329, 0.7468592, 1.0]], ['2, k, 4', [-0.5896075, 0.5010466, 1.0]], ['2, k, 5', [-0.6754611, 0.2832629, 1.0]], ['2, k, 6', [-0.6301343, 0.07704949, 1.0]], ['2, k, 7', [-0.5988488, 0.03118842, 1.0]], ['2, k, 8', [-0.2347525, 0.5264089, 1.0]], ['2, k, 9', [-0.05942328, 0.3626667, 1.0]], ['2, k, 10', [-0.1139344, 0.5679451, 1.0]], ['2, k, 11', [-0.1487458, 0.6369487, 1.0]], ['2, k, 12', [-0.4645407, 0.008269938, 1.0]], ['2, k, 13', [-0.4532568, -0.3560014, 1.0]], ['2, k, 14', [-0.4738171, -0.6530747, 1.0]], ['2, k, 15', [-0.4887685, -0.7260766, 1.0]], ['2, k, 16', [-0.3018868, 0.006970611, 1.0]], ['2, k, 17', [-0.2700274, -0.3740881, 1.0]], ['2, k, 18', [-0.1932163, -0.6429107, 1.0]], ['2, k, 19', [-0.1617162, -0.707351, 1.0]], ['2, k, 20', [-0.4163008, 0.5382171, 1.0]], ['2, k, 21', [-0.5600426, -0.07920447, 1.0]], ['2, k, 22', [-0.6450902, 0.03910163, 1.0]], ['2, k, 23', [-0.1758383, 0.699186, 1.0]], ['2, k, 24', [-0.1457953, 0.6867476, 1.0]]]
[['2, k, 0', [-0.3878394, 0.009124956, 1.0]], ['2, k, 1', [-0.4052199, 0.3150901, 1.0]], ['2, k, 2', [-0.4190134, 0.610671, 1.0]], ['2, k, 3', [-0.424689, 0.746725, 1.0]], ['2, k, 4', [-0.5895946, 0.5010154, 1.0]], ['2, k, 5', [-0.6748455, 0.2817298, 1.0]], ['2, k, 6', [-0.6296408, 0.07552906, 1.0]], ['2, k, 7', [-0.599063, 0.03178191, 1.0]], ['2, k, 8', [-0.2345262, 0.5293236, 1.0]], ['2, k, 9', [-0.05514102, 0.389282, 1.0]], ['2, k, 10', [-0.115043, 0.5647062, 1.0]], ['2, k, 11', [-0.1769241, 0.6238626, 1.0]], ['2, k, 12', [-0.4631843, 0.009397184, 1.0]], ['2, k, 13', [-0.4533372, -0.3551798, 1.0]], ['2, k, 14', [-0.4738124, -0.6531737, 1.0]], ['2, k, 15', [-0.4893838, -0.7265829, 1.0]], ['2, k, 16', [-0.3001253, 0.008572273, 1.0]], ['2, k, 17', [-0.2698844, -0.3711469, 1.0]], ['2, k, 18', [-0.1932373, -0.6405111, 1.0]], ['2, k, 19', [-0.1617238, -0.7073829, 1.0]], ['2, k, 20', [-0.4161091, 0.5382997, 1.0]], ['2, k, 21', [-0.5596293, -0.07143436, 1.0]], ['2, k, 22', [-0.6514733, 0.04064161, 1.0]], ['2, k, 23', [-0.2179746, 0.6788661, 1.0]], ['2, k, 24', [-0.1373375, 0.6403373, 1.0]]]
[['2, k, 0', [-0.3862566, 0.01172756, 1.0]], ['2, k, 1', [-0.4046892, 0.3160904, 1.0]], ['2, k, 2', [-0.4190201, 0.6107914, 1.0]], ['2, k, 3', [-0.4247917, 0.746877, 1.0]], ['2, k, 4', [-0.589562, 0.5009766, 1.0]], ['2, k, 5', [-0.6740802, 0.2815283, 1.0]], ['2, k, 6', [-0.6294994, 0.07509847, 1.0]], ['2, k, 7', [-0.6001276, 0.03466736, 1.0]], ['2, k, 8', [-0.2335228, 0.5456459, 1.0]], ['2, k, 9', [-0.07048633, 0.410382, 1.0]], ['2, k, 10', [-0.1263805, 0.5818961, 1.0]], ['2, k, 11', [-0.2009076, 0.61244, 1.0]], ['2, k, 12', [-0.4615525, 0.0116501, 1.0]], ['2, k, 13', [-0.4530887, -0.35469, 1.0]], ['2, k, 14', [-0.4738827, -0.6525936, 1.0]], ['2, k, 15', [-0.4894525, -0.7262655, 1.0]], ['2, k, 16', [-0.2986377, 0.0114759, 1.0]], ['2, k, 17', [-0.2690622, -0.370978, 1.0]], ['2, k, 18', [-0.1932852, -0.6406102, 1.0]], ['2, k, 19', [-0.1618659, -0.7073062, 1.0]], ['2, k, 20', [-0.4160424, 0.5385557, 1.0]], ['2, k, 21', [-0.5631636, -0.06921136, 1.0]], ['2, k, 22', [-0.6476661, 0.04462793, 1.0]], ['2, k, 23', [-0.2388069, 0.6619288, 1.0]], ['2, k, 24', [-0.1497782, 0.6289058, 1.0]]]
[['2, k, 0', [-0.3853628, 0.01233515, 1.0]], ['2, k, 1', [-0.4041927, 0.3165678, 1.0]], ['2, k, 2', [-0.4189478, 0.6109818, 1.0]], ['2, k, 3', [-0.4249582, 0.7469129, 1.0]], ['2, k, 4', [-0.5894284, 0.5009562, 1.0]], ['2, k, 5', [-0.6732399, 0.2810335, 1.0]], ['2, k, 6', [-0.6286297, 0.07460559, 1.0]], ['2, k, 7', [-0.5991049, 0.03413742, 1.0]], ['2, k, 8', [-0.2337326, 0.5458195, 1.0]], ['2, k, 9', [-0.07091721, 0.4103185, 1.0]], ['2, k, 10', [-0.1304707, 0.5818846, 1.0]], ['2, k, 11', [-0.1986871, 0.5956372, 1.0]], ['2, k, 12', [-0.4606881, 0.01220144, 1.0]], ['2, k, 13', [-0.4525901, -0.3547365, 1.0]], ['2, k, 14', [-0.4738576, -0.6526561, 1.0]], ['2, k, 15', [-0.48939, -0.7262355, 1.0]], ['2, k, 16', [-0.2977412, 0.01212091, 1.0]], ['2, k, 17', [-0.2690347, -0.3706618, 1.0]], ['2, k, 18', [-0.1939441, -0.6399957, 1.0]], ['2, k, 19', [-0.1621678, -0.7066347, 1.0]], ['2, k, 20', [-0.415879, 0.5388202, 1.0]], ['2, k, 21', [-0.5628076, -0.06887797, 1.0]], ['2, k, 22', [-0.6380507, 0.031537, 1.0]], ['2, k, 23', [-0.2311597, 0.6437781, 1.0]], ['2, k, 24', [-0.1344516, 0.6084382, 1.0]]]
[['2, k, 0', [-0.3848462, 0.01252831, 1.0]], ['2, k, 1', [-0.4037882, 0.3167654, 1.0]], ['2, k, 2', [-0.4187981, 0.6110567, 1.0]], ['2, k, 3', [-0.4251153, 0.7468588, 1.0]], ['2, k, 4', [-0.5894688, 0.5007861, 1.0]], ['2, k, 5', [-0.6730638, 0.2809316, 1.0]], ['2, k, 6', [-0.6282263, 0.0745308, 1.0]], ['2, k, 7', [-0.5989824, 0.0340122, 1.0]], ['2, k, 8', [-0.2339032, 0.5455199, 1.0]], ['2, k, 9', [-0.07074908, 0.4105547, 1.0]], ['2, k, 10', [-0.1315645, 0.5815884, 1.0]], ['2, k, 11', [-0.1969986, 0.5891922, 1.0]], ['2, k, 12', [-0.4602451, 0.01238482, 1.0]], ['2, k, 13', [-0.4525768, -0.3546878, 1.0]], ['2, k, 14', [-0.4732384, -0.6516992, 1.0]], ['2, k, 15', [-0.4907907, -0.7258008, 1.0]], ['2, k, 16', [-0.2971759, 0.01230833, 1.0]], ['2, k, 17', [-0.2686447, -0.3702112, 1.0]], ['2, k, 18', [-0.1938798, -0.6398906, 1.0]], ['2, k, 19', [-0.1625222, -0.7064759, 1.0]], ['2, k, 20', [-0.4156588, 0.5389335, 1.0]], ['2, k, 21', [-0.5615069, -0.08211249, 1.0]], ['2, k, 22', [-0.6444318, 0.04079114, 1.0]], ['2, k, 23', [-0.2526295, 0.6314661, 1.0]], ['2, k, 24', [-0.1487355, 0.6146951, 1.0]]]
