[['2, k, 0', [0.1501954, -0.008177675, 1.0]], ['2, k, 1', [0.1556887, 0.3069738, 1.0]], ['2, k, 2', [0.1605845, 0.6118718, 1.0]], ['2, k, 3', [0.1471489, 0.7532835, 1.0]], ['2, k, 4', [-0.01918318, 0.4986825, 1.0]], ['2, k, 5', [-0.06197544, 0.2516079, 1.0]], ['2, k, 6', [-0.05830207, 0.003963704, 1.0]], ['2, k, 7', [-0.04231108, -0.05879861, 1.0]], ['2, k, 8', [0.3334177, 0.4897058, 1.0]], ['2, k, 9', [0.3758206, 0.2340013, 1.0]], ['2, k, 10', [0.3632106, -0.02257729, 1.0]], ['2, k, 11', [0.3536881, -0.09857262, 1.0]], ['2, k, 12', [0.06904323, -0.006567335, 1.0]], ['2, k, 13', [0.07308795, -0.3234951, 1.0]], ['2, k, 14', [0.1016525, -0.646989, 1.0]], ['2, k, 15', [0.02113342, -0.7075195, 1.0]], ['2, k, 16', [0.2267366, -0.009442842, 1.0]], ['2, k, 17', [0.2428527, -0.3434594, 1.0]], ['2, k, 18', [0.2300307, -0.6541198, 1.0]], ['2, k, 19', [0.2188845, -0.7273027, 1.0]], ['2, k, 20', [0.159495, 0.5370626, 1.0]], ['2, k, 21', [-0.04459211, -0.1393935, 1.0]], ['2, k, 22', [-0.003790505, -0.07730018, 1.0]], ['2, k, 23', [0.3522178, -0.1766309, 1.0]], ['2, k, 24', [0.3975312, -0.111069, 1.0]]]
[['2, k, 0', [0.1631996, 0.007516275, 1.0]], ['2, k, 1', [0.1589925, 0.3226679, 1.0]], ['2, k, 2', [0.153065, 0.6245543, 1.0]], ['2, k, 3', [0.1530259, 0.763039, 1.0]], ['2, k, 4', [-0.02076203, 0.4985495, 1.0]], ['2, k, 5', [-0.06387158, 0.2555986, 1.0]], ['2, k, 6', [-0.05638187, 0.01420102, 1.0]], ['2, k, 7', [-0.03978752, -0.04757937, 1.0]], ['2, k, 8', [0.3133364, 0.523968, 1.0]], ['2, k, 9', [0.4013132, 0.3712173, 1.0]], ['2, k, 10', [0.4118013, 0.2880552, 1.0]], ['2, k, 11', [0.406297, 0.2635794, 1.0]], ['2, k, 12', [0.08080374, 0.005918397, 1.0]], ['2, k, 13', [0.07418946, -0.3136673, 1.0]], ['2, k, 14', [0.1024033, -0.653201, 1.0]], ['2, k, 15', [0.04477713, -0.7274798, 1.0]], ['2, k, 16', [0.2404632, 0.00873766, 1.0]], ['2, k, 17', [0.2413809, -0.3476684, 1.0]], ['2, k, 18', [0.2275203, -0.6574616, 1.0]], ['2, k, 19', [0.2196259, -0.7298988, 1.0]], ['2, k, 20', [0.1547114, 0.5508466, 1.0]], ['2, k, 21', [-0.03746298, -0.1294975, 1.0]], ['2, k, 22', [-0.002216391, -0.06015765, 1.0]], ['2, k, 23', [0.4382341, 0.2423199, 1.0]], ['2, k, 24', [0.4419008, 0.2420729, 1.0]]]
[['2, k, 0', [0.162507, 0.006074007, 1.0]], ['2, k, 1', [0.1589839, 0.3220904, 1.0]], ['2, k, 2', [0.1535331, 0.6245068, 1.0]], ['2, k, 3', [0.1528415, 0.763175, 1.0]], ['2, k, 4', [-0.02089221, 0.4986883, 1.0]], ['2, k, 5', [-0.06384514, 0.2555709, 1.0]], ['2, k, 6', [-0.05642191, 0.01431769, 1.0]], ['2, k, 7', [-0.04049879, -0.04711904, 1.0]], ['2, k, 8', [0.3145196, 0.5224535, 1.0]], ['2, k, 9', [0.39814, 0.3551449, 1.0]], ['2, k, 10', [0.4180025, 0.2501402, 1.0]], ['2, k, 11', [0.4073438, 0.2023401, 1.0]], ['2, k, 12', [0.08019435, 0.004729937, 1.0]], ['2, k, 13', [0.0742356, -0.3138368, 1.0]], ['2, k, 14', [0.1026297, -0.6519685, 1.0]], ['2, k, 15', [0.05486317, -0.7269837, 1.0]], ['2, k, 16', [0.2396544, 0.006976124, 1.0]], ['2, k, 17', [0.241396, -0.3459988, 1.0]], ['2, k, 18', [0.2284809, -0.6568273, 1.0]], ['2, k, 19', [0.2205971, -0.7290899, 1.0]], ['2, k, 20', [0.1549902, 0.5506888, 1.0]], ['2, k, 21', [-0.03880599, -0.1298007, 1.0]], ['2, k, 22', [-0.00203685, -0.06507345, 1.0]], ['2, k, 23', [0.433037, 0.169855, 1.0]], ['2, k, 24', [0.4494185, 0.1673098, 1.0]]]
[['2, k, 0', [0.1620192, 0.005211237, 1.0]], ['2, k, 1', [0.1590016, 0.3214583, 1.0]], ['2, k, 2', [0.1540915, 0.6242297, 1.0]], ['2, k, 3', [0.1528937, 0.7631763, 1.0]], ['2, k, 4', [-0.02080367, 0.4987081, 1.0]], ['2, k, 5', [-0.06381803, 0.2555226, 1.0]], ['2, k, 6', [-0.05645932, 0.01413687, 1.0]], ['2, k, 7', [-0.04053912, -0.05101303, 1.0]], ['2, k, 8', [0.3201511, 0.5157458, 1.0]], ['2, k, 9', [0.3800572, 0.3136229, 1.0]], ['2, k, 10', [0.3940038, 0.1736581, 1.0]], ['2, k, 11', [0.399557, 0.1041633, 1.0]], ['2, k, 12', [0.07981303, 0.004155322, 1.0]], ['2, k, 13', [0.07395905, -0.3139946, 1.0]], ['2, k, 14', [0.1025154, -0.6513455, 1.0]], ['2, k, 15', [0.05658299, -0.7255625, 1.0]], ['2, k, 16', [0.2390809, 0.005838825, 1.0]], ['2, k, 17', [0.2413535, -0.3450216, 1.0]], ['2, k, 18', [0.2286801, -0.6552073, 1.0]], ['2, k, 19', [0.2216486, -0.7278415, 1.0]], ['2, k, 20', [0.1553857, 0.5503232, 1.0]], ['2, k, 21', [-0.03831274, -0.1308413, 1.0]], ['2, k, 22', [0.0001559197, -0.05861871, 1.0]], ['2, k, 23', [0.4075766, 0.0465373, 1.0]], ['2, k, 24', [0.4391071, 0.06856419, 1.0]]]
[['2, k, 0', [0.1614274, 0.004721761, 1.0]], ['2, k, 1', [0.1590444, 0.321287, 1.0]], ['2, k, 2', [0.1551432, 0.6243553, 1.0]], ['2, k, 3', [0.1529357, 0.7632724, 1.0]], ['2, k, 4', [-0.02077496, 0.4987091, 1.0]], ['2, k, 5', [-0.0634267, 0.2545699, 1.0]], ['2, k, 6', [-0.05635098, 0.01433765, 1.0]], ['2, k, 7', [-0.04010055, -0.04927516, 1.0]], ['2, k, 8', [0.3226285, 0.5135139, 1.0]], ['2, k, 9', [0.3795504, 0.3090538, 1.0]], ['2, k, 10', [0.3950493, 0.1515349, 1.0]], ['2, k, 11', [0.393684, 0.07036612, 1.0]], ['2, k, 12', [0.07933932, 0.003862067, 1.0]], ['2, k, 13', [0.07475324, -0.3167995, 1.0]], ['2, k, 14', [0.1025721, -0.6509498, 1.0]], ['2, k, 15', [0.03375244, -0.7109375, 1.0]], ['2, k, 16', [0.2383454, 0.00511943, 1.0]], ['2, k, 17', [0.2411958, -0.3444933, 1.0]], ['2, k, 18', [0.2283124, -0.6550134, 1.0]], ['2, k, 19', [0.2234427, -0.7278274, 1.0]], ['2, k, 20', [0.1560352, 0.5502887, 1.0]], ['2, k, 21', [-0.03620729, -0.1304083, 1.0]], ['2, k, 22', [-0.005594568, -0.0414362, 1.0]], ['2, k, 23', [0.3959975, 0.01460984, 1.0]], ['2, k, 24', [0.4331891, 0.02816804, 1.0]]]
[['2, k, 0', [0.1610121, 0.0040307, 1.0]], ['2, k, 1', [0.1592668, 0.3209693, 1.0]], ['2, k, 2', [0.1566647, 0.6246939, 1.0]], ['2, k, 3', [0.1532385, 0.7635383, 1.0]], ['2, k, 4', [-0.0206463, 0.4986714, 1.0]], ['2, k, 5', [-0.06339277, 0.2545038, 1.0]], ['2, k, 6', [-0.05624997, 0.01425436, 1.0]], ['2, k, 7', [-0.04169243, -0.05312857, 1.0]], ['2, k, 8', [0.3249202, 0.5113381, 1.0]], ['2, k, 9', [0.3769144, 0.2921913, 1.0]], ['2, k, 10', [0.3872393, 0.09384627, 1.0]], ['2, k, 11', [0.3925036, 0.01771207, 1.0]], ['2, k, 12', [0.07902099, 0.003420528, 1.0]], ['2, k, 13', [0.07449696, -0.316668, 1.0]], ['2, k, 14', [0.1027018, -0.6502812, 1.0]], ['2, k, 15', [0.05397556, -0.7242621, 1.0]], ['2, k, 16', [0.2378634, 0.004200208, 1.0]], ['2, k, 17', [0.2410441, -0.3442036, 1.0]], ['2, k, 18', [0.2293946, -0.6543266, 1.0]], ['2, k, 19', [0.2248752, -0.7270941, 1.0]], ['2, k, 20', [0.1571397, 0.5503588, 1.0]], ['2, k, 21', [-0.03784638, -0.1370105, 1.0]], ['2, k, 22', [-0.004075631, -0.04884747, 1.0]], ['2, k, 23', [0.4031426, -0.04554188, 1.0]], ['2, k, 24', [0.433958, -0.02374039, 1.0]]]
[['2, k, 0', [0.1611206, 0.00323249, 1.0]], ['2, k, 1', [0.1596022, 0.3202218, 1.0]], ['2, k, 2', [0.1573347, 0.6244068, 1.0]], ['2, k, 3', [0.1536121, 0.763459, 1.0]], ['2, k, 4', [-0.02051472, 0.4985903, 1.0]], ['2, k, 5', [-0.06335938, 0.2543795, 1.0]], ['2, k, 6', [-0.05627071, 0.01421528, 1.0]], ['2, k, 7', [-0.04108583, -0.04912897, 1.0]], ['2, k, 8', [0.326335, 0.510652, 1.0]], ['2, k, 9', [0.3749692, 0.2785106, 1.0]], ['2, k, 10', [0.386939, 0.07561395, 1.0]], ['2, k, 11', [0.3906019, -0.006338391, 1.0]], ['2, k, 12', [0.07917485, 0.002713579, 1.0]], ['2, k, 13', [0.07442947, -0.3167798, 1.0]], ['2, k, 14', [0.1027958, -0.6502328, 1.0]], ['2, k, 15', [0.05422226, -0.7242237, 1.0]], ['2, k, 16', [0.2379303, 0.003405935, 1.0]], ['2, k, 17', [0.241243, -0.3436238, 1.0]], ['2, k, 18', [0.2294674, -0.6541201, 1.0]], ['2, k, 19', [0.224541, -0.7266874, 1.0]], ['2, k, 20', [0.1577685, 0.54993, 1.0]], ['2, k, 21', [-0.03328989, -0.1317788, 1.0]], ['2, k, 22', [-0.003637812, -0.04949768, 1.0]], ['2, k, 23', [0.40016, -0.07040097, 1.0]], ['2, k, 24', [0.4372885, -0.05040145, 1.0]]]
[['2, k, 0', [0.160889, 0.002352825, 1.0]], ['2, k, 1', [0.1598982, 0.3192805, 1.0]], ['2, k, 2', [0.1582182, 0.6236978, 1.0]], ['2, k, 3', [0.154608, 0.7628611, 1.0]], ['2, k, 4', [-0.02000332, 0.4985546, 1.0]], ['2, k, 5', [-0.06331661, 0.2542553, 1.0]], ['2, k, 6', [-0.05622914, 0.01434106, 1.0]], ['2, k, 7', [-0.04230972, -0.05256614, 1.0]], ['2, k, 8', [0.3285372, 0.5075285, 1.0]], ['2, k, 9', [0.3748541, 0.2603335, 1.0]], ['2, k, 10', [0.386885, 0.05362506, 1.0]], ['2, k, 11', [0.3883807, -0.03473542, 1.0]], ['2, k, 12', [0.07899838, 0.002170586, 1.0]], ['2, k, 13', [0.07443492, -0.3167826, 1.0]], ['2, k, 14', [0.1026228, -0.6483136, 1.0]], ['2, k, 15', [0.04365542, -0.7217455, 1.0]], ['2, k, 16', [0.2376723, 0.002205305, 1.0]], ['2, k, 17', [0.2412407, -0.34295, 1.0]], ['2, k, 18', [0.2308721, -0.6538096, 1.0]], ['2, k, 19', [0.2245203, -0.7260741, 1.0]], ['2, k, 20', [0.1585467, 0.5491527, 1.0]], ['2, k, 21', [-0.03821588, -0.1372876, 1.0]], ['2, k, 22', [-0.003530081, -0.05083177, 1.0]], ['2, k, 23', [0.392704, -0.1003492, 1.0]], ['2, k, 24', [0.4313569, -0.06650294, 1.0]]]
[['2, k, 0', [0.1608085, 0.00154288, 1.0]], ['2, k, 1', [0.1600756, 0.3185051, 1.0]], ['2, k, 2', [0.1586931, 0.6232507, 1.0]], ['2, k, 3', [0.1551076, 0.763132, 1.0]], ['2, k, 4', [-0.01962288, 0.4980072, 1.0]], ['2, k, 5', [-0.06304723, 0.2539243, 1.0]], ['2, k, 6', [-0.05622081, 0.01433859, 1.0]], ['2, k, 7', [-0.04125563, -0.05075244, 1.0]], ['2, k, 8', [0.3305675, 0.504732, 1.0]], ['2, k, 9', [0.3746939, 0.2527791, 1.0]], ['2, k, 10', [0.3872792, 0.02218944, 1.0]], ['2, k, 11', [0.3889682, -0.05983146, 1.0]], ['2, k, 12', [0.07893479, 0.001566568, 1.0]], ['2, k, 13', [0.07439321, -0.3168762, 1.0]], ['2, k, 14', [0.1025817, -0.6483157, 1.0]], ['2, k, 15', [0.06146376, -0.723866, 1.0]], ['2, k, 16', [0.2375903, 0.001270423, 1.0]], ['2, k, 17', [0.2415643, -0.342442, 1.0]], ['2, k, 18', [0.230941, -0.6539052, 1.0]], ['2, k, 19', [0.2246455, -0.7260009, 1.0]], ['2, k, 20', [0.1589811, 0.548614, 1.0]], ['2, k, 21', [-0.03246266, -0.1366649, 1.0]], ['2, k, 22', [-0.004763055, -0.05889429, 1.0]], ['2, k, 23', [0.3933187, -0.1267843, 1.0]], ['2, k, 24', [0.4290541, -0.07344291, 1.0]]]
[['2, k, 0', [0.1609099, 0.0008303542, 1.0]], ['2, k, 1', [0.1604665, 0.3178743, 1.0]], ['2, k, 2', [0.1594087, 0.6228753, 1.0]], ['2, k, 3', [0.1558734, 0.7630311, 1.0]], ['2, k, 4', [-0.01919134, 0.4979522, 1.0]], ['2, k, 5', [-0.06299236, 0.253801, 1.0]], ['2, k, 6', [-0.05642388, 0.01515669, 1.0]], ['2, k, 7', [-0.0408038, -0.05032761, 1.0]], ['2, k, 8', [0.3317884, 0.5032326, 1.0]], ['2, k, 9', [0.3761919, 0.247009, 1.0]], ['2, k, 10', [0.3833784, 0.008711627, 1.0]], ['2, k, 11', [0.3851847, -0.06797909, 1.0]], ['2, k, 12', [0.07906321, 0.001057313, 1.0]], ['2, k, 13', [0.07457052, -0.3177016, 1.0]], ['2, k, 14', [0.1026166, -0.6480829, 1.0]], ['2, k, 15', [0.03899163, -0.708498, 1.0]], ['2, k, 16', [0.2376561, 0.0003681428, 1.0]], ['2, k, 17', [0.241506, -0.3424342, 1.0]], ['2, k, 18', [0.2310335, -0.6536674, 1.0]], ['2, k, 19', [0.2253586, -0.7265888, 1.0]], ['2, k, 20', [0.1596421, 0.548167, 1.0]], ['2, k, 21', [-0.03073263, -0.1364689, 1.0]], ['2, k, 22', [-0.003229321, -0.06478612, 1.0]], ['2, k, 23', [0.3905449, -0.1406003, 1.0]], ['2, k, 24', [0.4313461, -0.08693699, 1.0]]]
[['2, k, 0', [0.1608911, 0.0002272481, 1.0]], ['2, k, 1', [0.1609753, 0.3172857, 1.0]], ['2, k, 2', [0.1608937, 0.6225132, 1.0]], ['2, k, 3', [0.1566676, 0.7633337, 1.0]], ['2, k, 4', [-0.01852968, 0.4978178, 1.0]], ['2, k, 5', [-0.06250643, 0.2531287, 1.0]], ['2, k, 6', [-0.05609193, 0.01477032, 1.0]], ['2, k, 7', [-0.04137624, -0.05241752, 1.0]], ['2, k, 8', [0.3330617, 0.501784, 1.0]], ['2, k, 9', [0.3761945, 0.2416568, 1.0]], ['2, k, 10', [0.3830315, 0.00186905, 1.0]], ['2, k, 11', [0.384587, -0.07886141, 1.0]], ['2, k, 12', [0.0790854, 0.0007420352, 1.0]], ['2, k, 13', [0.07452004, -0.3176629, 1.0]], ['2, k, 14', [0.1028835, -0.6464251, 1.0]], ['2, k, 15', [0.03459912, -0.7124345, 1.0]], ['2, k, 16', [0.2375821, -0.000536711, 1.0]], ['2, k, 17', [0.2415259, -0.3424571, 1.0]], ['2, k, 18', [0.2309369, -0.6538274, 1.0]], ['2, k, 19', [0.2254075, -0.7265989, 1.0]], ['2, k, 20', [0.160877, 0.5477182, 1.0]], ['2, k, 21', [-0.03727935, -0.1319401, 1.0]], ['2, k, 22', [-0.003706526, -0.05669097, 1.0]], ['2, k, 23', [0.3900737, -0.1545262, 1.0]], ['2, k, 24', [0.4256751, -0.08129487, 1.0]]]
[['2, k, 0', [0.1609774, -0.0004653424, 1.0]], ['2, k, 1', [0.1610623, 0.3168339, 1.0]], ['2, k, 2', [0.1609142, 0.6222736, 1.0]], ['2, k, 3', [0.1577714, 0.7630096, 1.0]], ['2, k, 4', [-0.01840293, 0.4977458, 1.0]], ['2, k, 5', [-0.06248267, 0.2531383, 1.0]], ['2, k, 6', [-0.05597327, 0.01472229, 1.0]], ['2, k, 7', [-0.03999264, -0.05174897, 1.0]], ['2, k, 8', [0.3339586, 0.5002792, 1.0]], ['2, k, 9', [0.3759575, 0.2373273, 1.0]], ['2, k, 10', [0.3833437, -0.008411088, 1.0]], ['2, k, 11', [0.3852268, -0.08861376, 1.0]], ['2, k, 12', [0.07923428, 0.0001699947, 1.0]], ['2, k, 13', [0.07430589, -0.3210261, 1.0]], ['2, k, 14', [0.1028012, -0.6463957, 1.0]], ['2, k, 15', [0.04123789, -0.7179945, 1.0]], ['2, k, 16', [0.2376086, -0.001318581, 1.0]], ['2, k, 17', [0.2414476, -0.3427197, 1.0]], ['2, k, 18', [0.2281833, -0.6528279, 1.0]], ['2, k, 19', [0.2261343, -0.7268957, 1.0]], ['2, k, 20', [0.1609404, 0.5474271, 1.0]], ['2, k, 21', [-0.03558629, -0.1314415, 1.0]], ['2, k, 22', [-0.004075195, -0.0461175, 1.0]], ['2, k, 23', [0.3890469, -0.1610782, 1.0]], ['2, k, 24', [0.4303371, -0.09898832, 1.0]]]
[['2, k, 0', [0.1614218, -0.001223262, 1.0]], ['2, k, 1', [0.1616398, 0.3162688, 1.0]], ['2, k, 2', [0.1615597, 0.6221582, 1.0]], ['2, k, 3', [0.158552, 0.7627768, 1.0]], ['2, k, 4', [-0.01795145, 0.4973178, 1.0]], ['2, k, 5', [-0.06177356, 0.2526847, 1.0]], ['2, k, 6', [-0.0551492, 0.01335538, 1.0]], ['2, k, 7', [-0.03959047, -0.05253862, 1.0]], ['2, k, 8', [0.3346489, 0.4992532, 1.0]], ['2, k, 9', [0.3765893, 0.2325755, 1.0]], ['2, k, 10', [0.3824108, -0.01278285, 1.0]], ['2, k, 11', [0.3853876, -0.09112902, 1.0]], ['2, k, 12', [0.079697, -0.000361382, 1.0]], ['2, k, 13', [0.07426333, -0.3210588, 1.0]], ['2, k, 14', [0.1017576, -0.6461079, 1.0]], ['2, k, 15', [0.04446714, -0.7201855, 1.0]], ['2, k, 16', [0.2380188, -0.002272865, 1.0]], ['2, k, 17', [0.2415218, -0.3429562, 1.0]], ['2, k, 18', [0.2280455, -0.6529117, 1.0]], ['2, k, 19', [0.226226, -0.7269342, 1.0]], ['2, k, 20', [0.1616052, 0.5471856, 1.0]], ['2, k, 21', [-0.03245433, -0.1366651, 1.0]], ['2, k, 22', [-0.001201304, -0.05333131, 1.0]], ['2, k, 23', [0.3925488, -0.1674565, 1.0]], ['2, k, 24', [0.4292737, -0.09701513, 1.0]]]
[['2, k, 0', [0.1619591, -0.00176448, 1.0]], ['2, k, 1', [0.1621091, 0.3158525, 1.0]], ['2, k, 2', [0.1618306, 0.6220083, 1.0]], ['2, k, 3', [0.1594817, 0.7625675, 1.0]], ['2, k, 4', [-0.01745586, 0.4968749, 1.0]], ['2, k, 5', [-0.06108266, 0.2513109, 1.0]], ['2, k, 6', [-0.0544179, 0.01255627, 1.0]], ['2, k, 7', [-0.03819522, -0.05635308, 1.0]], ['2, k, 8', [0.3351244, 0.4985785, 1.0]], ['2, k, 9', [0.3769643, 0.2300282, 1.0]], ['2, k, 10', [0.3822811, -0.01536853, 1.0]], ['2, k, 11', [0.3848695, -0.09578344, 1.0]], ['2, k, 12', [0.08031118, -0.0008537847, 1.0]], ['2, k, 13', [0.07490784, -0.3222794, 1.0]], ['2, k, 14', [0.1018419, -0.6456725, 1.0]], ['2, k, 15', [0.03691008, -0.7094299, 1.0]], ['2, k, 16', [0.2384678, -0.00280659, 1.0]], ['2, k, 17', [0.241512, -0.3429475, 1.0]], ['2, k, 18', [0.228131, -0.6528524, 1.0]], ['2, k, 19', [0.2226247, -0.7267188, 1.0]], ['2, k, 20', [0.1619514, 0.5469729, 1.0]], ['2, k, 21', [-0.03647722, -0.1379647, 1.0]], ['2, k, 22', [-0.001415026, -0.05360937, 1.0]], ['2, k, 23', [0.3992753, -0.1744675, 1.0]], ['2, k, 24', [0.4245412, -0.09597722, 1.0]]]
[['2, k, 0', [0.1620529, -0.002385269, 1.0]], ['2, k, 1', [0.1627771, 0.3152743, 1.0]], ['2, k, 2', [0.163302, 0.6216503, 1.0]], ['2, k, 3', [0.1604675, 0.7618295, 1.0]], ['2, k, 4', [-0.01707951, 0.4963111, 1.0]], ['2, k, 5', [-0.06045552, 0.2509543, 1.0]], ['2, k, 6', [-0.05403978, 0.01266848, 1.0]], ['2, k, 7', [-0.03684682, -0.05593149, 1.0]], ['2, k, 8', [0.3360936, 0.4969085, 1.0]], ['2, k, 9', [0.3772097, 0.2282603, 1.0]], ['2, k, 10', [0.3826928, -0.01799801, 1.0]], ['2, k, 11', [0.3842978, -0.09652514, 1.0]], ['2, k, 12', [0.08043138, -0.001260313, 1.0]], ['2, k, 13', [0.07497741, -0.322473, 1.0]], ['2, k, 14', [0.101946, -0.6463476, 1.0]], ['2, k, 15', [0.05330316, -0.7209187, 1.0]], ['2, k, 16', [0.23852, -0.003625051, 1.0]], ['2, k, 17', [0.2415715, -0.3429897, 1.0]], ['2, k, 18', [0.2284202, -0.6530525, 1.0]], ['2, k, 19', [0.2241708, -0.7260689, 1.0]], ['2, k, 20', [0.1632237, 0.5465509, 1.0]], ['2, k, 21', [-0.0301123, -0.1369331, 1.0]], ['2, k, 22', [-0.001627003, -0.05462302, 1.0]], ['2, k, 23', [0.3953843, -0.1764166, 1.0]], ['2, k, 24', [0.425861, -0.09906163, 1.0]]]
[['2, k, 0', [0.1625378, -0.002904347, 1.0]], ['2, k, 1', [0.1631242, 0.314945, 1.0]], ['2, k, 2', [0.1634262, 0.6215383, 1.0]], ['2, k, 3', [0.1609485, 0.7617462, 1.0]], ['2, k, 4', [-0.01677865, 0.4960613, 1.0]], ['2, k, 5', [-0.05986282, 0.2511037, 1.0]], ['2, k, 6', [-0.05376966, 0.01325234, 1.0]], ['2, k, 7', [-0.03599795, -0.05619736, 1.0]], ['2, k, 8', [0.3369948, 0.496835, 1.0]], ['2, k, 9', [0.3776009, 0.2281597, 1.0]], ['2, k, 10', [0.3827741, -0.01886627, 1.0]], ['2, k, 11', [0.3844979, -0.09832773, 1.0]], ['2, k, 12', [0.08105592, -0.001876705, 1.0]], ['2, k, 13', [0.07503174, -0.3225556, 1.0]], ['2, k, 14', [0.1019197, -0.6463746, 1.0]], ['2, k, 15', [0.05352952, -0.7214984, 1.0]], ['2, k, 16', [0.2388775, -0.004017117, 1.0]], ['2, k, 17', [0.2416096, -0.3430303, 1.0]], ['2, k, 18', [0.2283633, -0.6533547, 1.0]], ['2, k, 19', [0.224731, -0.7257443, 1.0]], ['2, k, 20', [0.1634062, 0.5463974, 1.0]], ['2, k, 21', [-0.02801685, -0.1369645, 1.0]], ['2, k, 22', [-0.0007621063, -0.05463547, 1.0]], ['2, k, 23', [0.3955161, -0.1775426, 1.0]], ['2, k, 24', [0.4257501, -0.09660262, 1.0]]]
[['2, k, 0', [0.1630337, -0.003336746, 1.0]], ['2, k, 1', [0.1633163, 0.3146473, 1.0]], ['2, k, 2', [0.1633965, 0.6213655, 1.0]], ['2, k, 3', [0.1612743, 0.7616202, 1.0]], ['2, k, 4', [-0.01631214, 0.4960875, 1.0]], ['2, k, 5', [-0.05951507, 0.2505747, 1.0]], ['2, k, 6', [-0.05346203, 0.01294213, 1.0]], ['2, k, 7', [-0.03611589, -0.05643044, 1.0]], ['2, k, 8', [0.3378195, 0.4960918, 1.0]], ['2, k, 9', [0.3791511, 0.227154, 1.0]], ['2, k, 10', [0.3833577, -0.02050977, 1.0]], ['2, k, 11', [0.3830415, -0.09868349, 1.0]], ['2, k, 12', [0.08155172, -0.002160645, 1.0]], ['2, k, 13', [0.07456659, -0.3216091, 1.0]], ['2, k, 14', [0.1021128, -0.6460921, 1.0]], ['2, k, 15', [0.0551656, -0.722052, 1.0]], ['2, k, 16', [0.2393739, -0.004595616, 1.0]], ['2, k, 17', [0.2421559, -0.342798, 1.0]], ['2, k, 18', [0.2292167, -0.6531519, 1.0]], ['2, k, 19', [0.2248833, -0.725538, 1.0]], ['2, k, 20', [0.1634251, 0.5462106, 1.0]], ['2, k, 21', [-0.03049411, -0.1377968, 1.0]], ['2, k, 22', [0.002968139, -0.06895512, 1.0]], ['2, k, 23', [0.3884561, -0.173475, 1.0]], ['2, k, 24', [0.4263496, -0.09860414, 1.0]]]
[['2, k, 0', [0.1637056, -0.003908357, 1.0]], ['2, k, 1', [0.1636463, 0.3143261, 1.0]], ['2, k, 2', [0.163413, 0.6212495, 1.0]], ['2, k, 3', [0.1616345, 0.7615715, 1.0]], ['2, k, 4', [-0.01549498, 0.4964299, 1.0]], ['2, k, 5', [-0.05874142, 0.2499012, 1.0]], ['2, k, 6', [-0.0527726, 0.01230843, 1.0]], ['2, k, 7', [-0.03635395, -0.05821559, 1.0]], ['2, k, 8', [0.3383862, 0.4955811, 1.0]], ['2, k, 9', [0.3797333, 0.2278632, 1.0]], ['2, k, 10', [0.3836917, -0.02156808, 1.0]], ['2, k, 11', [0.3808164, -0.0979372, 1.0]], ['2, k, 12', [0.08212548, -0.002553395, 1.0]], ['2, k, 13', [0.074857, -0.3221653, 1.0]], ['2, k, 14', [0.1020508, -0.645985, 1.0]], ['2, k, 15', [0.05109661, -0.7238552, 1.0]], ['2, k, 16', [0.2401255, -0.005322707, 1.0]], ['2, k, 17', [0.242092, -0.343063, 1.0]], ['2, k, 18', [0.2291698, -0.6535816, 1.0]], ['2, k, 19', [0.2245225, -0.7257199, 1.0]], ['2, k, 20', [0.1635225, 0.5460545, 1.0]], ['2, k, 21', [-0.03493574, -0.1378324, 1.0]], ['2, k, 22', [0.001408466, -0.07380708, 1.0]], ['2, k, 23', [0.3870114, -0.1743695, 1.0]], ['2, k, 24', [0.4242281, -0.09769736, 1.0]]]
[['2, k, 0', [0.1659942, -0.005364981, 1.0]], ['2, k, 1', [0.1657284, 0.3134726, 1.0]], ['2, k, 2', [0.165186, 0.621097, 1.0]], ['2, k, 3', [0.1643615, 0.761453, 1.0]], ['2, k, 4', [-0.01190039, 0.4952723, 1.0]], ['2, k, 5', [-0.05581154, 0.2490084, 1.0]], ['2, k, 6', [-0.05040335, 0.01114408, 1.0]], ['2, k, 7', [-0.03476245, -0.0553269, 1.0]], ['2, k, 8', [0.3405597, 0.4948566, 1.0]], ['2, k, 9', [0.3809239, 0.2314775, 1.0]], ['2, k, 10', [0.380118, -0.02051136, 1.0]], ['2, k, 11', [0.3721462, -0.1025291, 1.0]], ['2, k, 12', [0.08442236, -0.003859, 1.0]], ['2, k, 13', [0.07600514, -0.3235347, 1.0]], ['2, k, 14', [0.1026847, -0.6464018, 1.0]], ['2, k, 15', [0.05580616, -0.7242637, 1.0]], ['2, k, 16', [0.2423895, -0.006837173, 1.0]], ['2, k, 17', [0.2435, -0.3431666, 1.0]], ['2, k, 18', [0.2299141, -0.6538423, 1.0]], ['2, k, 19', [0.2215965, -0.7271783, 1.0]], ['2, k, 20', [0.1654131, 0.5457402, 1.0]], ['2, k, 21', [-0.02454429, -0.1360637, 1.0]], ['2, k, 22', [0.001752418, -0.05101445, 1.0]], ['2, k, 23', [0.3825718, -0.1816108, 1.0]], ['2, k, 24', [0.415146, -0.09866843, 1.0]]]
