[['2, k, 0', [0.212205, -1.11582, 1.0]], ['2, k, 1', [0.217632, -0.839189, 1.0]], ['2, k, 2', [0.221988, -0.564744, 1.0]], ['2, k, 3', [0.233521, -0.423824, 1.0]], ['2, k, 4', [0.0568046, -0.667866, 1.0]], ['2, k, 5', [-0.0909144, -0.811749, 1.0]], ['2, k, 6', [-0.0177411, -0.9663, 1.0]], ['2, k, 7', [0.0204161, -0.976785, 1.0]], ['2, k, 8', [0.391661, -0.660554, 1.0]], ['2, k, 9', [0.547666, -0.810881, 1.0]], ['2, k, 10', [0.436942, -0.940185, 1.0]], ['2, k, 11', [0.385402, -0.96175, 1.0]], ['2, k, 12', [0.133468, -1.1042, 1.0]], ['2, k, 13', [0.134586, -1.35132, 1.0]], ['2, k, 14', [0.138172, -1.7142, 1.0]], ['2, k, 15', [0.118857, -1.74914, 1.0]], ['2, k, 16', [0.28594, -1.10105, 1.0]], ['2, k, 17', [0.326201, -1.35239, 1.0]], ['2, k, 18', [0.383801, -1.70221, 1.0]], ['2, k, 19', [0.3755, -1.74031, 1.0]], ['2, k, 20', [0.221088, -0.633205, 1.0]], ['2, k, 21', [0.0341387, -1.03337, 1.0]], ['2, k, 22', [0.0567851, -0.93578, 1.0]], ['2, k, 23', [0.35615, -1.0148, 1.0]], ['2, k, 24', [0.349635, -0.910244, 1.0]]]
[['2, k, 0', [0.248198, -1.12027, 1.0]], ['2, k, 1', [0.26316, -0.834965, 1.0]], ['2, k, 2', [0.275578, -0.550931, 1.0]], ['2, k, 3', [0.300738, -0.415956, 1.0]], ['2, k, 4', [0.105292, -0.640862, 1.0]], ['2, k, 5', [-0.0425768, -0.783911, 1.0]], ['2, k, 6', [0.0288961, -0.942738, 1.0]], ['2, k, 7', [0.0585718, -0.969548, 1.0]], ['2, k, 8', [0.441503, -0.654962, 1.0]], ['2, k, 9', [0.586868, -0.809491, 1.0]], ['2, k, 10', [0.477482, -0.929858, 1.0]], ['2, k, 11', [0.421839, -0.946474, 1.0]], ['2, k, 12', [0.167096, -1.10589, 1.0]], ['2, k, 13', [0.153772, -1.3477, 1.0]], ['2, k, 14', [0.136336, -1.73362, 1.0]], ['2, k, 15', [0.121791, -1.7658, 1.0]], ['2, k, 16', [0.323175, -1.10805, 1.0]], ['2, k, 17', [0.360002, -1.34126, 1.0]], ['2, k, 18', [0.4237, -1.72813, 1.0]], ['2, k, 19', [0.422874, -1.7592, 1.0]], ['2, k, 20', [0.272971, -0.621918, 1.0]], ['2, k, 21', [0.0631351, -1.03118, 1.0]], ['2, k, 22', [0.0855382, -0.931521, 1.0]], ['2, k, 23', [0.377935, -0.985273, 1.0]], ['2, k, 24', [0.384812, -0.892378, 1.0]]]
[['2, k, 0', [0.242297, -1.12058, 1.0]], ['2, k, 1', [0.258737, -0.835381, 1.0]], ['2, k, 2', [0.272731, -0.551665, 1.0]], ['2, k, 3', [0.298588, -0.416033, 1.0]], ['2, k, 4', [0.102201, -0.641236, 1.0]], ['2, k, 5', [-0.0432715, -0.783837, 1.0]], ['2, k, 6', [0.0261509, -0.943735, 1.0]], ['2, k, 7', [0.0546184, -0.972141, 1.0]], ['2, k, 8', [0.437983, -0.655585, 1.0]], ['2, k, 9', [0.584387, -0.810514, 1.0]], ['2, k, 10', [0.474714, -0.932469, 1.0]], ['2, k, 11', [0.416601, -0.949629, 1.0]], ['2, k, 12', [0.161747, -1.1061, 1.0]], ['2, k, 13', [0.152296, -1.34748, 1.0]], ['2, k, 14', [0.140611, -1.73419, 1.0]], ['2, k, 15', [0.125697, -1.76652, 1.0]], ['2, k, 16', [0.316929, -1.10848, 1.0]], ['2, k, 17', [0.354448, -1.33824, 1.0]], ['2, k, 18', [0.420562, -1.72811, 1.0]], ['2, k, 19', [0.418707, -1.75925, 1.0]], ['2, k, 20', [0.26969, -0.622546, 1.0]], ['2, k, 21', [0.0570638, -1.03337, 1.0]], ['2, k, 22', [0.080572, -0.933721, 1.0]], ['2, k, 23', [0.369889, -0.992062, 1.0]], ['2, k, 24', [0.379456, -0.899922, 1.0]]]
[['2, k, 0', [0.236875, -1.12019, 1.0]], ['2, k, 1', [0.25444, -0.835774, 1.0]], ['2, k, 2', [0.269675, -0.552861, 1.0]], ['2, k, 3', [0.295328, -0.416106, 1.0]], ['2, k, 4', [0.0990646, -0.641205, 1.0]], ['2, k, 5', [-0.0442281, -0.784484, 1.0]], ['2, k, 6', [0.0234936, -0.943605, 1.0]], ['2, k, 7', [0.0494621, -0.975203, 1.0]], ['2, k, 8', [0.433903, -0.655907, 1.0]], ['2, k, 9', [0.582718, -0.811036, 1.0]], ['2, k, 10', [0.472804, -0.93413, 1.0]], ['2, k, 11', [0.414647, -0.949572, 1.0]], ['2, k, 12', [0.156581, -1.10581, 1.0]], ['2, k, 13', [0.149486, -1.34772, 1.0]], ['2, k, 14', [0.141324, -1.73425, 1.0]], ['2, k, 15', [0.125223, -1.76614, 1.0]], ['2, k, 16', [0.311279, -1.10797, 1.0]], ['2, k, 17', [0.348971, -1.34199, 1.0]], ['2, k, 18', [0.413426, -1.72778, 1.0]], ['2, k, 19', [0.40966, -1.75973, 1.0]], ['2, k, 20', [0.266281, -0.623535, 1.0]], ['2, k, 21', [0.054366, -1.0341, 1.0]], ['2, k, 22', [0.0735411, -0.93689, 1.0]], ['2, k, 23', [0.371078, -0.99697, 1.0]], ['2, k, 24', [0.37413, -0.899621, 1.0]]]
[['2, k, 0', [0.232564, -1.12007, 1.0]], ['2, k, 1', [0.250658, -0.836036, 1.0]], ['2, k, 2', [0.266656, -0.553632, 1.0]], ['2, k, 3', [0.293078, -0.416259, 1.0]], ['2, k, 4', [0.0952291, -0.640994, 1.0]], ['2, k, 5', [-0.0447725, -0.784526, 1.0]], ['2, k, 6', [0.0189907, -0.946707, 1.0]], ['2, k, 7', [0.0442994, -0.977961, 1.0]], ['2, k, 8', [0.431471, -0.656546, 1.0]], ['2, k, 9', [0.580494, -0.811169, 1.0]], ['2, k, 10', [0.46974, -0.935738, 1.0]], ['2, k, 11', [0.41, -0.952048, 1.0]], ['2, k, 12', [0.152136, -1.10583, 1.0]], ['2, k, 13', [0.143524, -1.34909, 1.0]], ['2, k, 14', [0.133063, -1.73426, 1.0]], ['2, k, 15', [0.114775, -1.76576, 1.0]], ['2, k, 16', [0.307237, -1.10775, 1.0]], ['2, k, 17', [0.345874, -1.34316, 1.0]], ['2, k, 18', [0.411103, -1.72742, 1.0]], ['2, k, 19', [0.405723, -1.75921, 1.0]], ['2, k, 20', [0.263028, -0.624161, 1.0]], ['2, k, 21', [0.0473728, -1.0379, 1.0]], ['2, k, 22', [0.0665569, -0.937128, 1.0]], ['2, k, 23', [0.364572, -1.00159, 1.0]], ['2, k, 24', [0.37098, -0.906022, 1.0]]]
[['2, k, 0', [0.227274, -1.12009, 1.0]], ['2, k, 1', [0.24693, -0.836197, 1.0]], ['2, k, 2', [0.264406, -0.553997, 1.0]], ['2, k, 3', [0.289526, -0.416609, 1.0]], ['2, k, 4', [0.093202, -0.640832, 1.0]], ['2, k, 5', [-0.0457839, -0.785176, 1.0]], ['2, k, 6', [0.0183261, -0.944535, 1.0]], ['2, k, 7', [0.0421708, -0.972746, 1.0]], ['2, k, 8', [0.426134, -0.657519, 1.0]], ['2, k, 9', [0.5788, -0.810916, 1.0]], ['2, k, 10', [0.466, -0.93708, 1.0]], ['2, k, 11', [0.407437, -0.950695, 1.0]], ['2, k, 12', [0.147451, -1.10578, 1.0]], ['2, k, 13', [0.138963, -1.34981, 1.0]], ['2, k, 14', [0.128657, -1.73422, 1.0]], ['2, k, 15', [0.108296, -1.76565, 1.0]], ['2, k, 16', [0.301523, -1.10786, 1.0]], ['2, k, 17', [0.34116, -1.3427, 1.0]], ['2, k, 18', [0.408033, -1.72717, 1.0]], ['2, k, 19', [0.400864, -1.75906, 1.0]], ['2, k, 20', [0.260401, -0.624468, 1.0]], ['2, k, 21', [0.0449936, -1.03206, 1.0]], ['2, k, 22', [0.0664778, -0.933021, 1.0]], ['2, k, 23', [0.364399, -1.00443, 1.0]], ['2, k, 24', [0.371342, -0.90953, 1.0]]]
[['2, k, 0', [0.221859, -1.12063, 1.0]], ['2, k, 1', [0.241951, -0.83577, 1.0]], ['2, k, 2', [0.260112, -0.552883, 1.0]], ['2, k, 3', [0.288006, -0.416691, 1.0]], ['2, k, 4', [0.0897032, -0.641798, 1.0]], ['2, k, 5', [-0.0449909, -0.785002, 1.0]], ['2, k, 6', [0.0163245, -0.945566, 1.0]], ['2, k, 7', [0.0382662, -0.974057, 1.0]], ['2, k, 8', [0.419225, -0.658568, 1.0]], ['2, k, 9', [0.577414, -0.810627, 1.0]], ['2, k, 10', [0.462285, -0.935556, 1.0]], ['2, k, 11', [0.401333, -0.951406, 1.0]], ['2, k, 12', [0.142378, -1.10627, 1.0]], ['2, k, 13', [0.134785, -1.35125, 1.0]], ['2, k, 14', [0.125786, -1.73483, 1.0]], ['2, k, 15', [0.10293, -1.76601, 1.0]], ['2, k, 16', [0.295909, -1.10845, 1.0]], ['2, k, 17', [0.33732, -1.34212, 1.0]], ['2, k, 18', [0.407249, -1.72694, 1.0]], ['2, k, 19', [0.397968, -1.75935, 1.0]], ['2, k, 20', [0.255887, -0.623485, 1.0]], ['2, k, 21', [0.0393094, -1.03522, 1.0]], ['2, k, 22', [0.0602371, -0.935639, 1.0]], ['2, k, 23', [0.355009, -1.00277, 1.0]], ['2, k, 24', [0.364956, -0.90793, 1.0]]]
[['2, k, 0', [0.218006, -1.12052, 1.0]], ['2, k, 1', [0.239391, -0.835869, 1.0]], ['2, k, 2', [0.258643, -0.553138, 1.0]], ['2, k, 3', [0.28654, -0.416715, 1.0]], ['2, k, 4', [0.0868894, -0.641249, 1.0]], ['2, k, 5', [-0.0442135, -0.785372, 1.0]], ['2, k, 6', [0.0141494, -0.945909, 1.0]], ['2, k, 7', [0.0365868, -0.975583, 1.0]], ['2, k, 8', [0.419088, -0.658454, 1.0]], ['2, k, 9', [0.576974, -0.810019, 1.0]], ['2, k, 10', [0.460562, -0.935935, 1.0]], ['2, k, 11', [0.40072, -0.951154, 1.0]], ['2, k, 12', [0.13813, -1.10633, 1.0]], ['2, k, 13', [0.132034, -1.35202, 1.0]], ['2, k, 14', [0.125212, -1.73548, 1.0]], ['2, k, 15', [0.101823, -1.765, 1.0]], ['2, k, 16', [0.292326, -1.10823, 1.0]], ['2, k, 17', [0.331519, -1.34441, 1.0]], ['2, k, 18', [0.397007, -1.72784, 1.0]], ['2, k, 19', [0.385877, -1.76068, 1.0]], ['2, k, 20', [0.254167, -0.623704, 1.0]], ['2, k, 21', [0.0393106, -1.0353, 1.0]], ['2, k, 22', [0.0590624, -0.933601, 1.0]], ['2, k, 23', [0.35847, -1.00628, 1.0]], ['2, k, 24', [0.363395, -0.910952, 1.0]]]
[['2, k, 0', [0.213807, -1.12078, 1.0]], ['2, k, 1', [0.235693, -0.836263, 1.0]], ['2, k, 2', [0.25571, -0.553699, 1.0]], ['2, k, 3', [0.284063, -0.41688, 1.0]], ['2, k, 4', [0.0837386, -0.640833, 1.0]], ['2, k, 5', [-0.0434736, -0.78647, 1.0]], ['2, k, 6', [0.0121239, -0.948997, 1.0]], ['2, k, 7', [0.0327738, -0.976553, 1.0]], ['2, k, 8', [0.415934, -0.65786, 1.0]], ['2, k, 9', [0.575786, -0.808694, 1.0]], ['2, k, 10', [0.458143, -0.937008, 1.0]], ['2, k, 11', [0.395781, -0.951486, 1.0]], ['2, k, 12', [0.13487, -1.10662, 1.0]], ['2, k, 13', [0.129732, -1.35311, 1.0]], ['2, k, 14', [0.124303, -1.73593, 1.0]], ['2, k, 15', [0.0992715, -1.76497, 1.0]], ['2, k, 16', [0.287486, -1.10846, 1.0]], ['2, k, 17', [0.328308, -1.34497, 1.0]], ['2, k, 18', [0.395982, -1.72756, 1.0]], ['2, k, 19', [0.383311, -1.76021, 1.0]], ['2, k, 20', [0.251017, -0.624218, 1.0]], ['2, k, 21', [0.0343897, -1.03815, 1.0]], ['2, k, 22', [0.0524192, -0.937545, 1.0]], ['2, k, 23', [0.35045, -1.00395, 1.0]], ['2, k, 24', [0.357081, -0.906236, 1.0]]]
[['2, k, 0', [0.211296, -1.12102, 1.0]], ['2, k, 1', [0.233165, -0.836108, 1.0]], ['2, k, 2', [0.253224, -0.553273, 1.0]], ['2, k, 3', [0.281799, -0.416678, 1.0]], ['2, k, 4', [0.0813843, -0.640609, 1.0]], ['2, k, 5', [-0.0429371, -0.787942, 1.0]], ['2, k, 6', [0.0120641, -0.948384, 1.0]], ['2, k, 7', [0.0327019, -0.977478, 1.0]], ['2, k, 8', [0.412593, -0.65702, 1.0]], ['2, k, 9', [0.574926, -0.807603, 1.0]], ['2, k, 10', [0.456265, -0.937698, 1.0]], ['2, k, 11', [0.394176, -0.951914, 1.0]], ['2, k, 12', [0.132671, -1.10716, 1.0]], ['2, k, 13', [0.127435, -1.35453, 1.0]], ['2, k, 14', [0.121851, -1.73651, 1.0]], ['2, k, 15', [0.0954204, -1.76533, 1.0]], ['2, k, 16', [0.28483, -1.10841, 1.0]], ['2, k, 17', [0.325468, -1.34562, 1.0]], ['2, k, 18', [0.392546, -1.72776, 1.0]], ['2, k, 19', [0.378288, -1.76018, 1.0]], ['2, k, 20', [0.248509, -0.623846, 1.0]], ['2, k, 21', [0.0321644, -1.03709, 1.0]], ['2, k, 22', [0.0525257, -0.938849, 1.0]], ['2, k, 23', [0.352279, -1.00546, 1.0]], ['2, k, 24', [0.354303, -0.906264, 1.0]]]
[['2, k, 0', [0.208186, -1.12112, 1.0]], ['2, k, 1', [0.230586, -0.836384, 1.0]], ['2, k, 2', [0.251039, -0.553707, 1.0]], ['2, k, 3', [0.277951, -0.416715, 1.0]], ['2, k, 4', [0.078433, -0.639402, 1.0]], ['2, k, 5', [-0.042755, -0.790218, 1.0]], ['2, k, 6', [0.00615062, -0.957611, 1.0]], ['2, k, 7', [0.0278012, -0.979228, 1.0]], ['2, k, 8', [0.40571, -0.656325, 1.0]], ['2, k, 9', [0.573599, -0.806266, 1.0]], ['2, k, 10', [0.454067, -0.938407, 1.0]], ['2, k, 11', [0.389624, -0.954948, 1.0]], ['2, k, 12', [0.129745, -1.1079, 1.0]], ['2, k, 13', [0.124155, -1.35537, 1.0]], ['2, k, 14', [0.117999, -1.7374, 1.0]], ['2, k, 15', [0.0889404, -1.76531, 1.0]], ['2, k, 16', [0.281524, -1.10802, 1.0]], ['2, k, 17', [0.32307, -1.34656, 1.0]], ['2, k, 18', [0.39084, -1.72713, 1.0]], ['2, k, 19', [0.374127, -1.75998, 1.0]], ['2, k, 20', [0.246245, -0.624235, 1.0]], ['2, k, 21', [0.0261844, -1.03902, 1.0]], ['2, k, 22', [0.0415394, -0.953269, 1.0]], ['2, k, 23', [0.343529, -1.00996, 1.0]], ['2, k, 24', [0.353767, -0.912293, 1.0]]]
[['2, k, 0', [0.205315, -1.12147, 1.0]], ['2, k, 1', [0.228157, -0.836269, 1.0]], ['2, k, 2', [0.249064, -0.553331, 1.0]], ['2, k, 3', [0.275355, -0.417112, 1.0]], ['2, k, 4', [0.0771865, -0.639321, 1.0]], ['2, k, 5', [-0.0423352, -0.792698, 1.0]], ['2, k, 6', [0.00601201, -0.960463, 1.0]], ['2, k, 7', [0.0257724, -0.978822, 1.0]], ['2, k, 8', [0.405325, -0.656271, 1.0]], ['2, k, 9', [0.57286, -0.805434, 1.0]], ['2, k, 10', [0.451761, -0.935709, 1.0]], ['2, k, 11', [0.388017, -0.954264, 1.0]], ['2, k, 12', [0.127492, -1.10829, 1.0]], ['2, k, 13', [0.122028, -1.35624, 1.0]], ['2, k, 14', [0.116035, -1.73783, 1.0]], ['2, k, 15', [0.0864596, -1.76558, 1.0]], ['2, k, 16', [0.278278, -1.10829, 1.0]], ['2, k, 17', [0.320856, -1.34741, 1.0]], ['2, k, 18', [0.389804, -1.72704, 1.0]], ['2, k, 19', [0.372651, -1.75985, 1.0]], ['2, k, 20', [0.24417, -0.623911, 1.0]], ['2, k, 21', [0.027534, -1.03791, 1.0]], ['2, k, 22', [0.0397791, -0.9526, 1.0]], ['2, k, 23', [0.346008, -1.01503, 1.0]], ['2, k, 24', [0.349343, -0.911064, 1.0]]]
[['2, k, 0', [0.203926, -1.1217, 1.0]], ['2, k, 1', [0.226541, -0.836211, 1.0]], ['2, k, 2', [0.247311, -0.55305, 1.0]], ['2, k, 3', [0.272981, -0.416802, 1.0]], ['2, k, 4', [0.0765071, -0.63893, 1.0]], ['2, k, 5', [-0.0418587, -0.794011, 1.0]], ['2, k, 6', [0.00370715, -0.959674, 1.0]], ['2, k, 7', [0.0267622, -0.98752, 1.0]], ['2, k, 8', [0.404115, -0.655937, 1.0]], ['2, k, 9', [0.571916, -0.8046, 1.0]], ['2, k, 10', [0.448841, -0.932652, 1.0]], ['2, k, 11', [0.387283, -0.955175, 1.0]], ['2, k, 12', [0.126532, -1.10836, 1.0]], ['2, k, 13', [0.120779, -1.35585, 1.0]], ['2, k, 14', [0.114322, -1.73805, 1.0]], ['2, k, 15', [0.0841803, -1.7649, 1.0]], ['2, k, 16', [0.276523, -1.10869, 1.0]], ['2, k, 17', [0.319531, -1.34643, 1.0]], ['2, k, 18', [0.389684, -1.72719, 1.0]], ['2, k, 19', [0.372021, -1.75983, 1.0]], ['2, k, 20', [0.242466, -0.623683, 1.0]], ['2, k, 21', [0.0260644, -1.05135, 1.0]], ['2, k, 22', [0.0415524, -0.954332, 1.0]], ['2, k, 23', [0.347391, -1.01541, 1.0]], ['2, k, 24', [0.351309, -0.914208, 1.0]]]
[['2, k, 0', [0.202935, -1.12173, 1.0]], ['2, k, 1', [0.225158, -0.835939, 1.0]], ['2, k, 2', [0.245309, -0.552404, 1.0]], ['2, k, 3', [0.271248, -0.416828, 1.0]], ['2, k, 4', [0.0758943, -0.638484, 1.0]], ['2, k, 5', [-0.0420423, -0.794393, 1.0]], ['2, k, 6', [0.00319082, -0.958217, 1.0]], ['2, k, 7', [0.02801, -0.988517, 1.0]], ['2, k, 8', [0.400551, -0.655056, 1.0]], ['2, k, 9', [0.571304, -0.802589, 1.0]], ['2, k, 10', [0.448477, -0.932528, 1.0]], ['2, k, 11', [0.386546, -0.955235, 1.0]], ['2, k, 12', [0.125831, -1.10864, 1.0]], ['2, k, 13', [0.119548, -1.35447, 1.0]], ['2, k, 14', [0.112227, -1.7382, 1.0]], ['2, k, 15', [0.0809928, -1.76553, 1.0]], ['2, k, 16', [0.275297, -1.1085, 1.0]], ['2, k, 17', [0.318887, -1.34699, 1.0]], ['2, k, 18', [0.389527, -1.72685, 1.0]], ['2, k, 19', [0.37096, -1.75947, 1.0]], ['2, k, 20', [0.240661, -0.623151, 1.0]], ['2, k, 21', [0.0280118, -1.04822, 1.0]], ['2, k, 22', [0.0425351, -0.951175, 1.0]], ['2, k, 23', [0.349304, -1.0169, 1.0]], ['2, k, 24', [0.350344, -0.916064, 1.0]]]
[['2, k, 0', [0.201736, -1.12217, 1.0]], ['2, k, 1', [0.22408, -0.835891, 1.0]], ['2, k, 2', [0.244445, -0.552133, 1.0]], ['2, k, 3', [0.269088, -0.41646, 1.0]], ['2, k, 4', [0.0750855, -0.637656, 1.0]], ['2, k, 5', [-0.0416938, -0.794917, 1.0]], ['2, k, 6', [0.00350642, -0.958259, 1.0]], ['2, k, 7', [0.0305104, -0.98504, 1.0]], ['2, k, 8', [0.399746, -0.65458, 1.0]], ['2, k, 9', [0.570858, -0.801727, 1.0]], ['2, k, 10', [0.448276, -0.932537, 1.0]], ['2, k, 11', [0.385917, -0.955732, 1.0]], ['2, k, 12', [0.124786, -1.1093, 1.0]], ['2, k, 13', [0.118089, -1.3541, 1.0]], ['2, k, 14', [0.110077, -1.73901, 1.0]], ['2, k, 15', [0.0781621, -1.76534, 1.0]], ['2, k, 16', [0.274081, -1.10876, 1.0]], ['2, k, 17', [0.317881, -1.34849, 1.0]], ['2, k, 18', [0.38823, -1.72708, 1.0]], ['2, k, 19', [0.368846, -1.75997, 1.0]], ['2, k, 20', [0.239794, -0.622932, 1.0]], ['2, k, 21', [0.0309837, -1.04292, 1.0]], ['2, k, 22', [0.0449665, -0.947722, 1.0]], ['2, k, 23', [0.346621, -1.01685, 1.0]], ['2, k, 24', [0.351911, -0.915057, 1.0]]]
[['2, k, 0', [0.20187, -1.12236, 1.0]], ['2, k, 1', [0.223663, -0.835823, 1.0]], ['2, k, 2', [0.24372, -0.551853, 1.0]], ['2, k, 3', [0.267672, -0.415636, 1.0]], ['2, k, 4', [0.0738983, -0.637521, 1.0]], ['2, k, 5', [-0.041337, -0.795669, 1.0]], ['2, k, 6', [0.0040937, -0.957992, 1.0]], ['2, k, 7', [0.0294585, -0.984161, 1.0]], ['2, k, 8', [0.399259, -0.654144, 1.0]], ['2, k, 9', [0.570355, -0.801329, 1.0]], ['2, k, 10', [0.44758, -0.932614, 1.0]], ['2, k, 11', [0.385917, -0.956508, 1.0]], ['2, k, 12', [0.125111, -1.10976, 1.0]], ['2, k, 13', [0.118107, -1.35385, 1.0]], ['2, k, 14', [0.109605, -1.73933, 1.0]], ['2, k, 15', [0.0770087, -1.7663, 1.0]], ['2, k, 16', [0.273986, -1.10867, 1.0]], ['2, k, 17', [0.317296, -1.34983, 1.0]], ['2, k, 18', [0.386292, -1.72722, 1.0]], ['2, k, 19', [0.36613, -1.7607, 1.0]], ['2, k, 20', [0.239175, -0.622719, 1.0]], ['2, k, 21', [0.0352901, -1.04099, 1.0]], ['2, k, 22', [0.0455917, -0.945862, 1.0]], ['2, k, 23', [0.348182, -1.01844, 1.0]], ['2, k, 24', [0.351129, -0.914072, 1.0]]]
[['2, k, 0', [0.202203, -1.12251, 1.0]], ['2, k, 1', [0.22296, -0.835585, 1.0]], ['2, k, 2', [0.242234, -0.551227, 1.0]], ['2, k, 3', [0.266572, -0.415203, 1.0]], ['2, k, 4', [0.0735367, -0.636968, 1.0]], ['2, k, 5', [-0.0408203, -0.795294, 1.0]], ['2, k, 6', [0.00445591, -0.957389, 1.0]], ['2, k, 7', [0.0320977, -0.984681, 1.0]], ['2, k, 8', [0.401667, -0.654045, 1.0]], ['2, k, 9', [0.569925, -0.800702, 1.0]], ['2, k, 10', [0.447391, -0.932649, 1.0]], ['2, k, 11', [0.386274, -0.957442, 1.0]], ['2, k, 12', [0.125542, -1.10997, 1.0]], ['2, k, 13', [0.118137, -1.35448, 1.0]], ['2, k, 14', [0.109064, -1.73942, 1.0]], ['2, k, 15', [0.0766831, -1.76689, 1.0]], ['2, k, 16', [0.274152, -1.10873, 1.0]], ['2, k, 17', [0.317983, -1.35123, 1.0]], ['2, k, 18', [0.387143, -1.72728, 1.0]], ['2, k, 19', [0.367198, -1.76012, 1.0]], ['2, k, 20', [0.237903, -0.622207, 1.0]], ['2, k, 21', [0.0346562, -1.04402, 1.0]], ['2, k, 22', [0.0498815, -0.941981, 1.0]], ['2, k, 23', [0.34847, -1.0206, 1.0]], ['2, k, 24', [0.351848, -0.916635, 1.0]]]
[['2, k, 0', [0.203478, -1.12357, 1.0]], ['2, k, 1', [0.222917, -0.835999, 1.0]], ['2, k, 2', [0.24189, -0.551279, 1.0]], ['2, k, 3', [0.265781, -0.415121, 1.0]], ['2, k, 4', [0.0734007, -0.636879, 1.0]], ['2, k, 5', [-0.0408082, -0.7952, 1.0]], ['2, k, 6', [0.00464683, -0.956933, 1.0]], ['2, k, 7', [0.0337699, -0.986531, 1.0]], ['2, k, 8', [0.400869, -0.653445, 1.0]], ['2, k, 9', [0.569633, -0.800399, 1.0]], ['2, k, 10', [0.446924, -0.933166, 1.0]], ['2, k, 11', [0.382527, -0.959081, 1.0]], ['2, k, 12', [0.127051, -1.11139, 1.0]], ['2, k, 13', [0.117742, -1.35363, 1.0]], ['2, k, 14', [0.10567, -1.74062, 1.0]], ['2, k, 15', [0.0725565, -1.76817, 1.0]], ['2, k, 16', [0.275169, -1.10945, 1.0]], ['2, k, 17', [0.320505, -1.35448, 1.0]], ['2, k, 18', [0.390628, -1.72753, 1.0]], ['2, k, 19', [0.370484, -1.76044, 1.0]], ['2, k, 20', [0.237617, -0.622287, 1.0]], ['2, k, 21', [0.0396934, -1.04513, 1.0]], ['2, k, 22', [0.0500051, -0.941118, 1.0]], ['2, k, 23', [0.342867, -1.02097, 1.0]], ['2, k, 24', [0.343468, -0.914545, 1.0]]]
[['2, k, 0', [0.204208, -1.12424, 1.0]], ['2, k, 1', [0.222664, -0.836172, 1.0]], ['2, k, 2', [0.241184, -0.551107, 1.0]], ['2, k, 3', [0.265037, -0.414796, 1.0]], ['2, k, 4', [0.0734113, -0.636843, 1.0]], ['2, k, 5', [-0.0407458, -0.794921, 1.0]], ['2, k, 6', [0.00517771, -0.956467, 1.0]], ['2, k, 7', [0.0342149, -0.988365, 1.0]], ['2, k, 8', [0.400191, -0.652495, 1.0]], ['2, k, 9', [0.569616, -0.799558, 1.0]], ['2, k, 10', [0.447002, -0.932815, 1.0]], ['2, k, 11', [0.382859, -0.959287, 1.0]], ['2, k, 12', [0.127771, -1.11229, 1.0]], ['2, k, 13', [0.11867, -1.3554, 1.0]], ['2, k, 14', [0.106987, -1.74146, 1.0]], ['2, k, 15', [0.0736815, -1.76933, 1.0]], ['2, k, 16', [0.275892, -1.10992, 1.0]], ['2, k, 17', [0.322589, -1.35163, 1.0]], ['2, k, 18', [0.396123, -1.72712, 1.0]], ['2, k, 19', [0.376088, -1.75996, 1.0]], ['2, k, 20', [0.236984, -0.622179, 1.0]], ['2, k, 21', [0.0396768, -1.04816, 1.0]], ['2, k, 22', [0.049062, -0.945434, 1.0]], ['2, k, 23', [0.343992, -1.02166, 1.0]], ['2, k, 24', [0.344528, -0.91074, 1.0]]]
[['2, k, 0', [0.206515, -1.12528, 1.0]], ['2, k, 1', [0.223012, -0.836502, 1.0]], ['2, k, 2', [0.24045, -0.550943, 1.0]], ['2, k, 3', [0.264725, -0.414716, 1.0]], ['2, k, 4', [0.0733182, -0.636808, 1.0]], ['2, k, 5', [-0.0405901, -0.794547, 1.0]], ['2, k, 6', [0.00553748, -0.956339, 1.0]], ['2, k, 7', [0.037723, -0.984468, 1.0]], ['2, k, 8', [0.402738, -0.652307, 1.0]], ['2, k, 9', [0.569667, -0.798915, 1.0]], ['2, k, 10', [0.447307, -0.932765, 1.0]], ['2, k, 11', [0.384793, -0.956852, 1.0]], ['2, k, 12', [0.129674, -1.11338, 1.0]], ['2, k, 13', [0.11959, -1.3548, 1.0]], ['2, k, 14', [0.106311, -1.74247, 1.0]], ['2, k, 15', [0.0733611, -1.77026, 1.0]], ['2, k, 16', [0.278591, -1.11087, 1.0]], ['2, k, 17', [0.325451, -1.35403, 1.0]], ['2, k, 18', [0.398565, -1.72809, 1.0]], ['2, k, 19', [0.378875, -1.76084, 1.0]], ['2, k, 20', [0.236416, -0.622104, 1.0]], ['2, k, 21', [0.0427569, -1.04574, 1.0]], ['2, k, 22', [0.0521573, -0.944476, 1.0]], ['2, k, 23', [0.341476, -1.0152, 1.0]], ['2, k, 24', [0.346759, -0.911672, 1.0]]]
