[['2, k, 0', [-0.258651, -0.474012, 1.0]], ['2, k, 1', [-0.263422, -0.179654, 1.0]], ['2, k, 2', [-0.266436, 0.108365, 1.0]], ['2, k, 3', [-0.284031, 0.255705, 1.0]], ['2, k, 4', [-0.460757, 0.0202642, 1.0]], ['2, k, 5', [-0.574345, -0.132322, 1.0]], ['2, k, 6', [-0.410367, -0.168164, 1.0]], ['2, k, 7', [-0.345854, -0.176998, 1.0]], ['2, k, 8', [-0.0790104, 0.0212204, 1.0]], ['2, k, 9', [0.08207, -0.09229, 1.0]], ['2, k, 10', [-0.000829089, -0.263295, 1.0]], ['2, k, 11', [-0.0517396, -0.296759, 1.0]], ['2, k, 12', [-0.341943, -0.467209, 1.0]], ['2, k, 13', [-0.41367, -0.771653, 1.0]], ['2, k, 14', [-0.470296, -1.08442, 1.0]], ['2, k, 15', [-0.530802, -1.14534, 1.0]], ['2, k, 16', [-0.167776, -0.466987, 1.0]], ['2, k, 17', [-0.0981064, -0.784354, 1.0]], ['2, k, 18', [-0.0296182, -1.1055, 1.0]], ['2, k, 19', [0.0214822, -1.15148, 1.0]], ['2, k, 20', [-0.265984, 0.0372562, 1.0]], ['2, k, 21', [-0.298817, -0.189029, 1.0]], ['2, k, 22', [-0.326767, -0.110045, 1.0]], ['2, k, 23', [-0.0592645, -0.383444, 1.0]], ['2, k, 24', [-0.0841319, -0.271636, 1.0]]]
[['2, k, 0', [-0.246515, -0.47059, 1.0]], ['2, k, 1', [-0.264935, -0.178805, 1.0]], ['2, k, 2', [-0.279674, 0.10732, 1.0]], ['2, k, 3', [-0.308522, 0.254632, 1.0]], ['2, k, 4', [-0.475189, 0.0191169, 1.0]], ['2, k, 5', [-0.570413, -0.16553, 1.0]], ['2, k, 6', [-0.418473, -0.167467, 1.0]], ['2, k, 7', [-0.354134, -0.166216, 1.0]], ['2, k, 8', [-0.0936081, 0.0206645, 1.0]], ['2, k, 9', [0.0726996, -0.0870158, 1.0]], ['2, k, 10', [-0.00572062, -0.256259, 1.0]], ['2, k, 11', [-0.0531586, -0.300371, 1.0]], ['2, k, 12', [-0.329948, -0.471231, 1.0]], ['2, k, 13', [-0.413738, -0.774296, 1.0]], ['2, k, 14', [-0.481981, -1.08307, 1.0]], ['2, k, 15', [-0.523323, -1.14192, 1.0]], ['2, k, 16', [-0.155895, -0.456378, 1.0]], ['2, k, 17', [-0.0735595, -0.752706, 1.0]], ['2, k, 18', [-0.0354262, -1.08572, 1.0]], ['2, k, 19', [0.0142619, -1.14622, 1.0]], ['2, k, 20', [-0.276651, 0.0365993, 1.0]], ['2, k, 21', [-0.300244, -0.181908, 1.0]], ['2, k, 22', [-0.341631, -0.0982805, 1.0]], ['2, k, 23', [-0.0740731, -0.371185, 1.0]], ['2, k, 24', [-0.0934183, -0.256179, 1.0]]]
[['2, k, 0', [-0.242286, -0.46919, 1.0]], ['2, k, 1', [-0.262041, -0.178009, 1.0]], ['2, k, 2', [-0.278271, 0.107547, 1.0]], ['2, k, 3', [-0.307477, 0.254951, 1.0]], ['2, k, 4', [-0.473324, 0.0183169, 1.0]], ['2, k, 5', [-0.570553, -0.1549, 1.0]], ['2, k, 6', [-0.416631, -0.165548, 1.0]], ['2, k, 7', [-0.353092, -0.166092, 1.0]], ['2, k, 8', [-0.0915338, 0.0215552, 1.0]], ['2, k, 9', [0.0740352, -0.0859096, 1.0]], ['2, k, 10', [-0.0056445, -0.254406, 1.0]], ['2, k, 11', [-0.0512229, -0.30056, 1.0]], ['2, k, 12', [-0.325965, -0.470349, 1.0]], ['2, k, 13', [-0.411831, -0.772894, 1.0]], ['2, k, 14', [-0.481836, -1.08273, 1.0]], ['2, k, 15', [-0.522874, -1.1422, 1.0]], ['2, k, 16', [-0.151568, -0.454503, 1.0]], ['2, k, 17', [-0.0698041, -0.75058, 1.0]], ['2, k, 18', [-0.0341247, -1.08621, 1.0]], ['2, k, 19', [0.014117, -1.14694, 1.0]], ['2, k, 20', [-0.274846, 0.0369589, 1.0]], ['2, k, 21', [-0.301386, -0.191527, 1.0]], ['2, k, 22', [-0.33731, -0.0964958, 1.0]], ['2, k, 23', [-0.074068, -0.371167, 1.0]], ['2, k, 24', [-0.0961505, -0.255324, 1.0]]]
[['2, k, 0', [-0.238958, -0.467592, 1.0]], ['2, k, 1', [-0.260333, -0.176959, 1.0]], ['2, k, 2', [-0.277829, 0.108066, 1.0]], ['2, k, 3', [-0.306602, 0.255181, 1.0]], ['2, k, 4', [-0.472734, 0.0182722, 1.0]], ['2, k, 5', [-0.563531, -0.167221, 1.0]], ['2, k, 6', [-0.411475, -0.166749, 1.0]], ['2, k, 7', [-0.347684, -0.165682, 1.0]], ['2, k, 8', [-0.0899473, 0.0222908, 1.0]], ['2, k, 9', [0.0746368, -0.0849366, 1.0]], ['2, k, 10', [-0.00531283, -0.253183, 1.0]], ['2, k, 11', [-0.0509909, -0.300956, 1.0]], ['2, k, 12', [-0.322862, -0.469273, 1.0]], ['2, k, 13', [-0.410106, -0.771345, 1.0]], ['2, k, 14', [-0.481836, -1.08259, 1.0]], ['2, k, 15', [-0.522774, -1.14255, 1.0]], ['2, k, 16', [-0.148121, -0.452413, 1.0]], ['2, k, 17', [-0.0658917, -0.748113, 1.0]], ['2, k, 18', [-0.0309229, -1.08906, 1.0]], ['2, k, 19', [0.0137099, -1.14725, 1.0]], ['2, k, 20', [-0.274129, 0.0375922, 1.0]], ['2, k, 21', [-0.294582, -0.182766, 1.0]], ['2, k, 22', [-0.336392, -0.0968093, 1.0]], ['2, k, 23', [-0.0769774, -0.372197, 1.0]], ['2, k, 24', [-0.096994, -0.252906, 1.0]]]
[['2, k, 0', [-0.236664, -0.466284, 1.0]], ['2, k, 1', [-0.258534, -0.176004, 1.0]], ['2, k, 2', [-0.276869, 0.108575, 1.0]], ['2, k, 3', [-0.3058, 0.255531, 1.0]], ['2, k, 4', [-0.471624, 0.0181948, 1.0]], ['2, k, 5', [-0.545917, -0.201897, 1.0]], ['2, k, 6', [-0.403182, -0.170173, 1.0]], ['2, k, 7', [-0.338989, -0.161247, 1.0]], ['2, k, 8', [-0.0882725, 0.0236818, 1.0]], ['2, k, 9', [0.075489, -0.084224, 1.0]], ['2, k, 10', [-0.00495165, -0.252067, 1.0]], ['2, k, 11', [-0.0494482, -0.300355, 1.0]], ['2, k, 12', [-0.320683, -0.468451, 1.0]], ['2, k, 13', [-0.408612, -0.771253, 1.0]], ['2, k, 14', [-0.482001, -1.08248, 1.0]], ['2, k, 15', [-0.522219, -1.14282, 1.0]], ['2, k, 16', [-0.145775, -0.45062, 1.0]], ['2, k, 17', [-0.06286, -0.746051, 1.0]], ['2, k, 18', [-0.0291945, -1.09008, 1.0]], ['2, k, 19', [0.0132318, -1.14733, 1.0]], ['2, k, 20', [-0.272917, 0.0382206, 1.0]], ['2, k, 21', [-0.282783, -0.150129, 1.0]], ['2, k, 22', [-0.352479, -0.0883652, 1.0]], ['2, k, 23', [-0.0768325, -0.371526, 1.0]], ['2, k, 24', [-0.0939798, -0.250431, 1.0]]]
[['2, k, 0', [-0.233115, -0.46444, 1.0]], ['2, k, 1', [-0.256588, -0.174895, 1.0]], ['2, k, 2', [-0.2762, 0.109097, 1.0]], ['2, k, 3', [-0.305394, 0.255665, 1.0]], ['2, k, 4', [-0.47038, 0.0178151, 1.0]], ['2, k, 5', [-0.549703, -0.191493, 1.0]], ['2, k, 6', [-0.40284, -0.17171, 1.0]], ['2, k, 7', [-0.337971, -0.165711, 1.0]], ['2, k, 8', [-0.0866772, 0.025171, 1.0]], ['2, k, 9', [0.0771445, -0.0827617, 1.0]], ['2, k, 10', [-0.00441975, -0.249608, 1.0]], ['2, k, 11', [-0.0496201, -0.294739, 1.0]], ['2, k, 12', [-0.317392, -0.467258, 1.0]], ['2, k, 13', [-0.406665, -0.770034, 1.0]], ['2, k, 14', [-0.482182, -1.08246, 1.0]], ['2, k, 15', [-0.521388, -1.1428, 1.0]], ['2, k, 16', [-0.142067, -0.448158, 1.0]], ['2, k, 17', [-0.0599664, -0.744658, 1.0]], ['2, k, 18', [-0.0273405, -1.09057, 1.0]], ['2, k, 19', [0.0124883, -1.14842, 1.0]], ['2, k, 20', [-0.271963, 0.0388651, 1.0]], ['2, k, 21', [-0.282551, -0.153962, 1.0]], ['2, k, 22', [-0.346458, -0.0948863, 1.0]], ['2, k, 23', [-0.0815361, -0.363914, 1.0]], ['2, k, 24', [-0.0952192, -0.24643, 1.0]]]
[['2, k, 0', [-0.230441, -0.46327, 1.0]], ['2, k, 1', [-0.254762, -0.174066, 1.0]], ['2, k, 2', [-0.275456, 0.109482, 1.0]], ['2, k, 3', [-0.304631, 0.256016, 1.0]], ['2, k, 4', [-0.469408, 0.0179833, 1.0]], ['2, k, 5', [-0.550875, -0.187786, 1.0]], ['2, k, 6', [-0.402477, -0.173161, 1.0]], ['2, k, 7', [-0.33792, -0.166833, 1.0]], ['2, k, 8', [-0.0851044, 0.0258549, 1.0]], ['2, k, 9', [0.0781151, -0.0814738, 1.0]], ['2, k, 10', [-0.0111847, -0.242104, 1.0]], ['2, k, 11', [-0.0579004, -0.291841, 1.0]], ['2, k, 12', [-0.314845, -0.466381, 1.0]], ['2, k, 13', [-0.404366, -0.767981, 1.0]], ['2, k, 14', [-0.482478, -1.08226, 1.0]], ['2, k, 15', [-0.523162, -1.14474, 1.0]], ['2, k, 16', [-0.13937, -0.446774, 1.0]], ['2, k, 17', [-0.0566274, -0.744111, 1.0]], ['2, k, 18', [-0.0264952, -1.09042, 1.0]], ['2, k, 19', [0.0125317, -1.14812, 1.0]], ['2, k, 20', [-0.270931, 0.0393677, 1.0]], ['2, k, 21', [-0.283209, -0.157916, 1.0]], ['2, k, 22', [-0.345502, -0.0952142, 1.0]], ['2, k, 23', [-0.106324, -0.359975, 1.0]], ['2, k, 24', [-0.107596, -0.234365, 1.0]]]
[['2, k, 0', [-0.228502, -0.462442, 1.0]], ['2, k, 1', [-0.25339, -0.173245, 1.0]], ['2, k, 2', [-0.274824, 0.110121, 1.0]], ['2, k, 3', [-0.304321, 0.256267, 1.0]], ['2, k, 4', [-0.468513, 0.0172905, 1.0]], ['2, k, 5', [-0.551856, -0.182942, 1.0]], ['2, k, 6', [-0.39998, -0.170405, 1.0]], ['2, k, 7', [-0.336506, -0.165131, 1.0]], ['2, k, 8', [-0.0838515, 0.0265271, 1.0]], ['2, k, 9', [0.0793841, -0.0804831, 1.0]], ['2, k, 10', [-0.0112717, -0.239526, 1.0]], ['2, k, 11', [-0.0580651, -0.2909, 1.0]], ['2, k, 12', [-0.313185, -0.465772, 1.0]], ['2, k, 13', [-0.402282, -0.766424, 1.0]], ['2, k, 14', [-0.482461, -1.08178, 1.0]], ['2, k, 15', [-0.526018, -1.14552, 1.0]], ['2, k, 16', [-0.137212, -0.445767, 1.0]], ['2, k, 17', [-0.0533536, -0.742258, 1.0]], ['2, k, 18', [-0.0251003, -1.09077, 1.0]], ['2, k, 19', [0.0122947, -1.14831, 1.0]], ['2, k, 20', [-0.270091, 0.040071, 1.0]], ['2, k, 21', [-0.281205, -0.164381, 1.0]], ['2, k, 22', [-0.340198, -0.0946138, 1.0]], ['2, k, 23', [-0.106093, -0.359938, 1.0]], ['2, k, 24', [-0.108453, -0.226299, 1.0]]]
[['2, k, 0', [-0.226994, -0.461659, 1.0]], ['2, k, 1', [-0.25205, -0.172724, 1.0]], ['2, k, 2', [-0.273564, 0.110476, 1.0]], ['2, k, 3', [-0.30413, 0.25634, 1.0]], ['2, k, 4', [-0.468062, 0.0169322, 1.0]], ['2, k, 5', [-0.545814, -0.196071, 1.0]], ['2, k, 6', [-0.397389, -0.172732, 1.0]], ['2, k, 7', [-0.332753, -0.165599, 1.0]], ['2, k, 8', [-0.0829563, 0.0268924, 1.0]], ['2, k, 9', [0.0796803, -0.0803345, 1.0]], ['2, k, 10', [-0.0125316, -0.237837, 1.0]], ['2, k, 11', [-0.0586102, -0.286178, 1.0]], ['2, k, 12', [-0.311752, -0.465015, 1.0]], ['2, k, 13', [-0.401001, -0.7658, 1.0]], ['2, k, 14', [-0.482476, -1.0818, 1.0]], ['2, k, 15', [-0.524965, -1.14514, 1.0]], ['2, k, 16', [-0.135695, -0.445018, 1.0]], ['2, k, 17', [-0.0512275, -0.742537, 1.0]], ['2, k, 18', [-0.0242322, -1.09131, 1.0]], ['2, k, 19', [0.0131883, -1.14772, 1.0]], ['2, k, 20', [-0.2688, 0.0404706, 1.0]], ['2, k, 21', [-0.275235, -0.154995, 1.0]], ['2, k, 22', [-0.34395, -0.0949773, 1.0]], ['2, k, 23', [-0.107726, -0.353314, 1.0]], ['2, k, 24', [-0.106936, -0.223699, 1.0]]]
[['2, k, 0', [-0.224328, -0.460674, 1.0]], ['2, k, 1', [-0.250668, -0.172101, 1.0]], ['2, k, 2', [-0.273125, 0.110789, 1.0]], ['2, k, 3', [-0.303537, 0.256744, 1.0]], ['2, k, 4', [-0.465407, 0.0160774, 1.0]], ['2, k, 5', [-0.547412, -0.190242, 1.0]], ['2, k, 6', [-0.396394, -0.173789, 1.0]], ['2, k, 7', [-0.332772, -0.16716, 1.0]], ['2, k, 8', [-0.0818447, 0.027243, 1.0]], ['2, k, 9', [0.0799234, -0.0802587, 1.0]], ['2, k, 10', [-0.0118751, -0.237516, 1.0]], ['2, k, 11', [-0.0583334, -0.285403, 1.0]], ['2, k, 12', [-0.308879, -0.464203, 1.0]], ['2, k, 13', [-0.399461, -0.765715, 1.0]], ['2, k, 14', [-0.482284, -1.08228, 1.0]], ['2, k, 15', [-0.524647, -1.14522, 1.0]], ['2, k, 16', [-0.133296, -0.443947, 1.0]], ['2, k, 17', [-0.0498351, -0.741692, 1.0]], ['2, k, 18', [-0.0239378, -1.09132, 1.0]], ['2, k, 19', [0.0133152, -1.14759, 1.0]], ['2, k, 20', [-0.268178, 0.0408393, 1.0]], ['2, k, 21', [-0.276519, -0.154705, 1.0]], ['2, k, 22', [-0.344313, -0.0950952, 1.0]], ['2, k, 23', [-0.107707, -0.35325, 1.0]], ['2, k, 24', [-0.107681, -0.221151, 1.0]]]
[['2, k, 0', [-0.223071, -0.459968, 1.0]], ['2, k, 1', [-0.249623, -0.171637, 1.0]], ['2, k, 2', [-0.272383, 0.111059, 1.0]], ['2, k, 3', [-0.30301, 0.257043, 1.0]], ['2, k, 4', [-0.464118, 0.0155859, 1.0]], ['2, k, 5', [-0.54764, -0.187945, 1.0]], ['2, k, 6', [-0.39607, -0.174507, 1.0]], ['2, k, 7', [-0.332186, -0.170784, 1.0]], ['2, k, 8', [-0.0810781, 0.0274095, 1.0]], ['2, k, 9', [0.0801636, -0.0802063, 1.0]], ['2, k, 10', [-0.0119075, -0.237054, 1.0]], ['2, k, 11', [-0.0573461, -0.28596, 1.0]], ['2, k, 12', [-0.30772, -0.463781, 1.0]], ['2, k, 13', [-0.398057, -0.765435, 1.0]], ['2, k, 14', [-0.482488, -1.08206, 1.0]], ['2, k, 15', [-0.524215, -1.14536, 1.0]], ['2, k, 16', [-0.131974, -0.442963, 1.0]], ['2, k, 17', [-0.0485439, -0.741291, 1.0]], ['2, k, 18', [-0.0231975, -1.09149, 1.0]], ['2, k, 19', [0.0127964, -1.14761, 1.0]], ['2, k, 20', [-0.267354, 0.0411542, 1.0]], ['2, k, 21', [-0.276679, -0.156636, 1.0]], ['2, k, 22', [-0.340611, -0.099354, 1.0]], ['2, k, 23', [-0.107752, -0.353391, 1.0]], ['2, k, 24', [-0.107003, -0.221893, 1.0]]]
[['2, k, 0', [-0.222331, -0.459982, 1.0]], ['2, k, 1', [-0.248901, -0.171427, 1.0]], ['2, k, 2', [-0.271871, 0.111376, 1.0]], ['2, k, 3', [-0.302709, 0.257293, 1.0]], ['2, k, 4', [-0.46344, 0.0153643, 1.0]], ['2, k, 5', [-0.542141, -0.198712, 1.0]], ['2, k, 6', [-0.394897, -0.176172, 1.0]], ['2, k, 7', [-0.331859, -0.169695, 1.0]], ['2, k, 8', [-0.0865542, 0.0235294, 1.0]], ['2, k, 9', [0.0804041, -0.0800385, 1.0]], ['2, k, 10', [-0.0117216, -0.236703, 1.0]], ['2, k, 11', [-0.0577769, -0.285267, 1.0]], ['2, k, 12', [-0.307017, -0.463822, 1.0]], ['2, k, 13', [-0.396975, -0.764333, 1.0]], ['2, k, 14', [-0.482639, -1.08185, 1.0]], ['2, k, 15', [-0.523463, -1.14434, 1.0]], ['2, k, 16', [-0.131226, -0.442969, 1.0]], ['2, k, 17', [-0.0468924, -0.741172, 1.0]], ['2, k, 18', [-0.0226363, -1.09239, 1.0]], ['2, k, 19', [0.0123992, -1.14633, 1.0]], ['2, k, 20', [-0.266766, 0.0414553, 1.0]], ['2, k, 21', [-0.275983, -0.152605, 1.0]], ['2, k, 22', [-0.343931, -0.0976519, 1.0]], ['2, k, 23', [-0.108408, -0.352447, 1.0]], ['2, k, 24', [-0.106364, -0.220022, 1.0]]]
[['2, k, 0', [-0.221045, -0.459076, 1.0]], ['2, k, 1', [-0.247826, -0.170905, 1.0]], ['2, k, 2', [-0.270997, 0.111678, 1.0]], ['2, k, 3', [-0.301507, 0.257629, 1.0]], ['2, k, 4', [-0.462869, 0.0151912, 1.0]], ['2, k, 5', [-0.540096, -0.19992, 1.0]], ['2, k, 6', [-0.393056, -0.177622, 1.0]], ['2, k, 7', [-0.328666, -0.169913, 1.0]], ['2, k, 8', [-0.0831876, 0.0248457, 1.0]], ['2, k, 9', [0.0808705, -0.0798117, 1.0]], ['2, k, 10', [-0.011531, -0.236392, 1.0]], ['2, k, 11', [-0.0570383, -0.285827, 1.0]], ['2, k, 12', [-0.305658, -0.462796, 1.0]], ['2, k, 13', [-0.396262, -0.763181, 1.0]], ['2, k, 14', [-0.4828, -1.08123, 1.0]], ['2, k, 15', [-0.522476, -1.14344, 1.0]], ['2, k, 16', [-0.130074, -0.442225, 1.0]], ['2, k, 17', [-0.0459511, -0.740684, 1.0]], ['2, k, 18', [-0.0222674, -1.09283, 1.0]], ['2, k, 19', [0.0122597, -1.14624, 1.0]], ['2, k, 20', [-0.265858, 0.0417991, 1.0]], ['2, k, 21', [-0.272002, -0.154191, 1.0]], ['2, k, 22', [-0.344395, -0.0977227, 1.0]], ['2, k, 23', [-0.107061, -0.353157, 1.0]], ['2, k, 24', [-0.10618, -0.225193, 1.0]]]
[['2, k, 0', [-0.220208, -0.458134, 1.0]], ['2, k, 1', [-0.24684, -0.170409, 1.0]], ['2, k, 2', [-0.270153, 0.111832, 1.0]], ['2, k, 3', [-0.301074, 0.257816, 1.0]], ['2, k, 4', [-0.462277, 0.0151004, 1.0]], ['2, k, 5', [-0.544293, -0.185869, 1.0]], ['2, k, 6', [-0.39457, -0.176362, 1.0]], ['2, k, 7', [-0.331217, -0.169911, 1.0]], ['2, k, 8', [-0.0807772, 0.0261151, 1.0]], ['2, k, 9', [0.0812831, -0.0797617, 1.0]], ['2, k, 10', [-0.00677635, -0.239749, 1.0]], ['2, k, 11', [-0.054693, -0.290851, 1.0]], ['2, k, 12', [-0.304678, -0.461917, 1.0]], ['2, k, 13', [-0.395655, -0.762428, 1.0]], ['2, k, 14', [-0.482657, -1.07925, 1.0]], ['2, k, 15', [-0.521411, -1.14207, 1.0]], ['2, k, 16', [-0.129403, -0.441296, 1.0]], ['2, k, 17', [-0.0454889, -0.740377, 1.0]], ['2, k, 18', [-0.0219533, -1.09331, 1.0]], ['2, k, 19', [0.012278, -1.14585, 1.0]], ['2, k, 20', [-0.264961, 0.0420313, 1.0]], ['2, k, 21', [-0.275554, -0.156139, 1.0]], ['2, k, 22', [-0.340793, -0.0990497, 1.0]], ['2, k, 23', [-0.102253, -0.360384, 1.0]], ['2, k, 24', [-0.104325, -0.229395, 1.0]]]
[['2, k, 0', [-0.219994, -0.457458, 1.0]], ['2, k, 1', [-0.246224, -0.169942, 1.0]], ['2, k, 2', [-0.269361, 0.112126, 1.0]], ['2, k, 3', [-0.300646, 0.257966, 1.0]], ['2, k, 4', [-0.461772, 0.0150203, 1.0]], ['2, k, 5', [-0.537564, -0.195921, 1.0]], ['2, k, 6', [-0.39267, -0.17863, 1.0]], ['2, k, 7', [-0.328225, -0.171007, 1.0]], ['2, k, 8', [-0.0800717, 0.0266939, 1.0]], ['2, k, 9', [0.0816571, -0.0796134, 1.0]], ['2, k, 10', [-0.00371593, -0.241623, 1.0]], ['2, k, 11', [-0.0518101, -0.291713, 1.0]], ['2, k, 12', [-0.304498, -0.461187, 1.0]], ['2, k, 13', [-0.394623, -0.76185, 1.0]], ['2, k, 14', [-0.482374, -1.07849, 1.0]], ['2, k, 15', [-0.521301, -1.142, 1.0]], ['2, k, 16', [-0.129177, -0.440711, 1.0]], ['2, k, 17', [-0.0446662, -0.73895, 1.0]], ['2, k, 18', [-0.0217363, -1.09353, 1.0]], ['2, k, 19', [0.0118561, -1.14649, 1.0]], ['2, k, 20', [-0.264197, 0.0423661, 1.0]], ['2, k, 21', [-0.272113, -0.156238, 1.0]], ['2, k, 22', [-0.341556, -0.0986928, 1.0]], ['2, k, 23', [-0.0949156, -0.362348, 1.0]], ['2, k, 24', [-0.0996378, -0.230454, 1.0]]]
[['2, k, 0', [-0.219995, -0.45657, 1.0]], ['2, k, 1', [-0.245826, -0.16953, 1.0]], ['2, k, 2', [-0.268581, 0.112453, 1.0]], ['2, k, 3', [-0.300143, 0.258494, 1.0]], ['2, k, 4', [-0.461517, 0.0149942, 1.0]], ['2, k, 5', [-0.536222, -0.197613, 1.0]], ['2, k, 6', [-0.39266, -0.179001, 1.0]], ['2, k, 7', [-0.330561, -0.16888, 1.0]], ['2, k, 8', [-0.0796691, 0.0270139, 1.0]], ['2, k, 9', [0.0822035, -0.0797035, 1.0]], ['2, k, 10', [-0.00170635, -0.243019, 1.0]], ['2, k, 11', [-0.0514648, -0.296414, 1.0]], ['2, k, 12', [-0.304542, -0.460037, 1.0]], ['2, k, 13', [-0.393918, -0.760345, 1.0]], ['2, k, 14', [-0.482673, -1.07807, 1.0]], ['2, k, 15', [-0.521116, -1.14199, 1.0]], ['2, k, 16', [-0.129145, -0.440109, 1.0]], ['2, k, 17', [-0.0444509, -0.737406, 1.0]], ['2, k, 18', [-0.0217463, -1.09391, 1.0]], ['2, k, 19', [0.0116175, -1.14653, 1.0]], ['2, k, 20', [-0.263589, 0.0426772, 1.0]], ['2, k, 21', [-0.277897, -0.146822, 1.0]], ['2, k, 22', [-0.347347, -0.0990102, 1.0]], ['2, k, 23', [-0.0948236, -0.368951, 1.0]], ['2, k, 24', [-0.0997798, -0.235826, 1.0]]]
[['2, k, 0', [-0.220459, -0.455691, 1.0]], ['2, k, 1', [-0.245584, -0.169114, 1.0]], ['2, k, 2', [-0.267911, 0.112714, 1.0]], ['2, k, 3', [-0.29991, 0.258854, 1.0]], ['2, k, 4', [-0.461049, 0.0152566, 1.0]], ['2, k, 5', [-0.534667, -0.198247, 1.0]], ['2, k, 6', [-0.391803, -0.179389, 1.0]], ['2, k, 7', [-0.330933, -0.168695, 1.0]], ['2, k, 8', [-0.0793652, 0.0271121, 1.0]], ['2, k, 9', [0.0824913, -0.0797541, 1.0]], ['2, k, 10', [0.000242634, -0.24447, 1.0]], ['2, k, 11', [-0.051915, -0.296553, 1.0]], ['2, k, 12', [-0.304885, -0.459169, 1.0]], ['2, k, 13', [-0.39325, -0.758928, 1.0]], ['2, k, 14', [-0.482944, -1.07772, 1.0]], ['2, k, 15', [-0.521045, -1.14211, 1.0]], ['2, k, 16', [-0.12973, -0.439268, 1.0]], ['2, k, 17', [-0.0447045, -0.736065, 1.0]], ['2, k, 18', [-0.0216834, -1.09398, 1.0]], ['2, k, 19', [0.0115653, -1.1467, 1.0]], ['2, k, 20', [-0.263085, 0.0429455, 1.0]], ['2, k, 21', [-0.278333, -0.153839, 1.0]], ['2, k, 22', [-0.345069, -0.0986727, 1.0]], ['2, k, 23', [-0.0953754, -0.36817, 1.0]], ['2, k, 24', [-0.096316, -0.243191, 1.0]]]
[['2, k, 0', [-0.221135, -0.454703, 1.0]], ['2, k, 1', [-0.245392, -0.168644, 1.0]], ['2, k, 2', [-0.267263, 0.112931, 1.0]], ['2, k, 3', [-0.299684, 0.259237, 1.0]], ['2, k, 4', [-0.460498, 0.0162715, 1.0]], ['2, k, 5', [-0.541354, -0.180446, 1.0]], ['2, k, 6', [-0.396231, -0.177703, 1.0]], ['2, k, 7', [-0.335016, -0.174122, 1.0]], ['2, k, 8', [-0.079193, 0.0272421, 1.0]], ['2, k, 9', [0.0827869, -0.0803083, 1.0]], ['2, k, 10', [-0.00141993, -0.244254, 1.0]], ['2, k, 11', [-0.0536406, -0.29552, 1.0]], ['2, k, 12', [-0.305569, -0.458035, 1.0]], ['2, k, 13', [-0.394833, -0.757866, 1.0]], ['2, k, 14', [-0.483155, -1.0769, 1.0]], ['2, k, 15', [-0.520679, -1.14195, 1.0]], ['2, k, 16', [-0.130377, -0.438458, 1.0]], ['2, k, 17', [-0.0449039, -0.73313, 1.0]], ['2, k, 18', [-0.0216325, -1.09417, 1.0]], ['2, k, 19', [0.0114869, -1.14688, 1.0]], ['2, k, 20', [-0.262599, 0.0431917, 1.0]], ['2, k, 21', [-0.282443, -0.155298, 1.0]], ['2, k, 22', [-0.346274, -0.104445, 1.0]], ['2, k, 23', [-0.0965788, -0.368693, 1.0]], ['2, k, 24', [-0.100094, -0.236838, 1.0]]]
[['2, k, 0', [-0.22294, -0.453638, 1.0]], ['2, k, 1', [-0.245481, -0.168059, 1.0]], ['2, k, 2', [-0.266583, 0.113279, 1.0]], ['2, k, 3', [-0.299094, 0.260036, 1.0]], ['2, k, 4', [-0.459965, 0.0172493, 1.0]], ['2, k, 5', [-0.535444, -0.192908, 1.0]], ['2, k, 6', [-0.395407, -0.179412, 1.0]], ['2, k, 7', [-0.334621, -0.172579, 1.0]], ['2, k, 8', [-0.0789955, 0.0274054, 1.0]], ['2, k, 9', [0.0829795, -0.0805565, 1.0]], ['2, k, 10', [0.00306149, -0.247886, 1.0]], ['2, k, 11', [-0.0492412, -0.29412, 1.0]], ['2, k, 12', [-0.307328, -0.456505, 1.0]], ['2, k, 13', [-0.39681, -0.756637, 1.0]], ['2, k, 14', [-0.483551, -1.0762, 1.0]], ['2, k, 15', [-0.520424, -1.14176, 1.0]], ['2, k, 16', [-0.132171, -0.43783, 1.0]], ['2, k, 17', [-0.0450168, -0.73323, 1.0]], ['2, k, 18', [-0.0219125, -1.09435, 1.0]], ['2, k, 19', [0.0113992, -1.14599, 1.0]], ['2, k, 20', [-0.262152, 0.043533, 1.0]], ['2, k, 21', [-0.284575, -0.150913, 1.0]], ['2, k, 22', [-0.352072, -0.106667, 1.0]], ['2, k, 23', [-0.0866049, -0.366703, 1.0]], ['2, k, 24', [-0.0932855, -0.244331, 1.0]]]
