[['2, k, 0', [0.0246618, -0.341418, 1.0]], ['2, k, 1', [0.0221992, -0.0179044, 1.0]], ['2, k, 2', [0.0196966, 0.298717, 1.0]], ['2, k, 3', [0.0236434, 0.418468, 1.0]], ['2, k, 4', [-0.123191, 0.254457, 1.0]], ['2, k, 5', [-0.0122958, -0.0116994, 1.0]], ['2, k, 6', [-0.187522, 0.0462821, 1.0]], ['2, k, 7', [-0.205677, 0.143824, 1.0]], ['2, k, 8', [0.134938, 0.208869, 1.0]], ['2, k, 9', [0.160721, -0.0816214, 1.0]], ['2, k, 10', [0.235802, 0.0319068, 1.0]], ['2, k, 11', [0.222665, 0.139668, 1.0]], ['2, k, 12', [-0.0343868, -0.326999, 1.0]], ['2, k, 13', [-0.0721665, -0.75524, 1.0]], ['2, k, 14', [-0.0818607, -1.08967, 1.0]], ['2, k, 15', [-0.0818477, -1.12788, 1.0]], ['2, k, 16', [0.0831277, -0.347762, 1.0]], ['2, k, 17', [0.10568, -0.742361, 1.0]], ['2, k, 18', [0.107085, -1.0748, 1.0]], ['2, k, 19', [0.105103, -1.11324, 1.0]], ['2, k, 20', [0.020332, 0.220499, 1.0]], ['2, k, 21', [-0.276394, 0.127963, 1.0]], ['2, k, 22', [-0.147579, 0.135124, 1.0]], ['2, k, 23', [0.203724, 0.135641, 1.0]], ['2, k, 24', [0.275468, 0.144997, 1.0]]]
[['2, k, 0', [0.0207516, -0.322054, 1.0]], ['2, k, 1', [0.0249752, -0.00815239, 1.0]], ['2, k, 2', [0.0291604, 0.299888, 1.0]], ['2, k, 3', [0.0324537, 0.440225, 1.0]], ['2, k, 4', [-0.121912, 0.230658, 1.0]], ['2, k, 5', [-0.250769, 0.310836, 1.0]], ['2, k, 6', [-0.206919, 0.44984, 1.0]], ['2, k, 7', [-0.190926, 0.486579, 1.0]], ['2, k, 8', [0.172952, 0.224482, 1.0]], ['2, k, 9', [0.287547, 0.288699, 1.0]], ['2, k, 10', [0.27446, 0.423909, 1.0]], ['2, k, 11', [0.25588, 0.47857, 1.0]], ['2, k, 12', [-0.0494025, -0.322834, 1.0]], ['2, k, 13', [-0.0681292, -0.733949, 1.0]], ['2, k, 14', [-0.0817612, -1.10968, 1.0]], ['2, k, 15', [-0.0922265, -1.17816, 1.0]], ['2, k, 16', [0.0897392, -0.315248, 1.0]], ['2, k, 17', [0.106128, -0.717943, 1.0]], ['2, k, 18', [0.104296, -1.08623, 1.0]], ['2, k, 19', [0.111012, -1.16942, 1.0]], ['2, k, 20', [0.028153, 0.2236, 1.0]], ['2, k, 21', [-0.143422, 0.504647, 1.0]], ['2, k, 22', [-0.252094, 0.488705, 1.0]], ['2, k, 23', [0.2475, 0.506585, 1.0]], ['2, k, 24', [0.336495, 0.477727, 1.0]]]
[['2, k, 0', [0.0207436, -0.321486, 1.0]], ['2, k, 1', [0.0249268, -0.00736883, 1.0]], ['2, k, 2', [0.0290382, 0.300639, 1.0]], ['2, k, 3', [0.0318937, 0.438453, 1.0]], ['2, k, 4', [-0.122396, 0.227413, 1.0]], ['2, k, 5', [-0.241492, 0.287853, 1.0]], ['2, k, 6', [-0.209163, 0.403396, 1.0]], ['2, k, 7', [-0.191859, 0.445532, 1.0]], ['2, k, 8', [0.171106, 0.223492, 1.0]], ['2, k, 9', [0.283294, 0.261892, 1.0]], ['2, k, 10', [0.276205, 0.377153, 1.0]], ['2, k, 11', [0.25066, 0.442046, 1.0]], ['2, k, 12', [-0.0491688, -0.321111, 1.0]], ['2, k, 13', [-0.0678696, -0.736533, 1.0]], ['2, k, 14', [-0.0815955, -1.11045, 1.0]], ['2, k, 15', [-0.0930156, -1.17836, 1.0]], ['2, k, 16', [0.0896794, -0.315042, 1.0]], ['2, k, 17', [0.104708, -0.723109, 1.0]], ['2, k, 18', [0.104779, -1.0857, 1.0]], ['2, k, 19', [0.11258, -1.17037, 1.0]], ['2, k, 20', [0.0280476, 0.224401, 1.0]], ['2, k, 21', [-0.16883, 0.46843, 1.0]], ['2, k, 22', [-0.255193, 0.439242, 1.0]], ['2, k, 23', [0.23296, 0.470346, 1.0]], ['2, k, 24', [0.329456, 0.448341, 1.0]]]
[['2, k, 0', [0.0209827, -0.32192, 1.0]], ['2, k, 1', [0.0251659, -0.00762332, 1.0]], ['2, k, 2', [0.0292155, 0.300516, 1.0]], ['2, k, 3', [0.0317892, 0.438401, 1.0]], ['2, k, 4', [-0.121973, 0.225517, 1.0]], ['2, k, 5', [-0.240835, 0.264502, 1.0]], ['2, k, 6', [-0.226431, 0.349188, 1.0]], ['2, k, 7', [-0.192371, 0.402679, 1.0]], ['2, k, 8', [0.169266, 0.222349, 1.0]], ['2, k, 9', [0.285455, 0.241876, 1.0]], ['2, k, 10', [0.280065, 0.347338, 1.0]], ['2, k, 11', [0.258635, 0.402538, 1.0]], ['2, k, 12', [-0.0478658, -0.321215, 1.0]], ['2, k, 13', [-0.06738, -0.7389, 1.0]], ['2, k, 14', [-0.0813181, -1.11022, 1.0]], ['2, k, 15', [-0.0759789, -1.14362, 1.0]], ['2, k, 16', [0.0893188, -0.315862, 1.0]], ['2, k, 17', [0.10604, -0.728197, 1.0]], ['2, k, 18', [0.103828, -1.0895, 1.0]], ['2, k, 19', [0.107312, -1.12315, 1.0]], ['2, k, 20', [0.0282292, 0.224268, 1.0]], ['2, k, 21', [-0.154351, 0.426738, 1.0]], ['2, k, 22', [-0.262123, 0.403353, 1.0]], ['2, k, 23', [0.254007, 0.432423, 1.0]], ['2, k, 24', [0.333569, 0.406433, 1.0]]]
[['2, k, 0', [0.0209201, -0.322056, 1.0]], ['2, k, 1', [0.0252051, -0.0127997, 1.0]], ['2, k, 2', [0.0299795, 0.282085, 1.0]], ['2, k, 3', [0.0317421, 0.438896, 1.0]], ['2, k, 4', [-0.11733, 0.22116, 1.0]], ['2, k, 5', [-0.237566, 0.250514, 1.0]], ['2, k, 6', [-0.229202, 0.32881, 1.0]], ['2, k, 7', [-0.203817, 0.353453, 1.0]], ['2, k, 8', [0.168958, 0.215042, 1.0]], ['2, k, 9', [0.282233, 0.229198, 1.0]], ['2, k, 10', [0.284929, 0.312398, 1.0]], ['2, k, 11', [0.255523, 0.368498, 1.0]], ['2, k, 12', [-0.0477384, -0.321192, 1.0]], ['2, k, 13', [-0.0666074, -0.74104, 1.0]], ['2, k, 14', [-0.0810116, -1.10956, 1.0]], ['2, k, 15', [-0.0943548, -1.17752, 1.0]], ['2, k, 16', [0.0887365, -0.316601, 1.0]], ['2, k, 17', [0.107589, -0.701154, 1.0]], ['2, k, 18', [0.103313, -1.0862, 1.0]], ['2, k, 19', [0.107169, -1.11986, 1.0]], ['2, k, 20', [0.0287514, 0.210007, 1.0]], ['2, k, 21', [-0.177138, 0.375755, 1.0]], ['2, k, 22', [-0.272501, 0.3549, 1.0]], ['2, k, 23', [0.258244, 0.397652, 1.0]], ['2, k, 24', [0.33309, 0.371339, 1.0]]]
[['2, k, 0', [0.020558, -0.322232, 1.0]], ['2, k, 1', [0.0242276, -0.0117569, 1.0]], ['2, k, 2', [0.0268714, 0.292004, 1.0]], ['2, k, 3', [0.0300475, 0.441422, 1.0]], ['2, k, 4', [-0.113384, 0.221042, 1.0]], ['2, k, 5', [-0.239121, 0.240282, 1.0]], ['2, k, 6', [-0.242717, 0.29607, 1.0]], ['2, k, 7', [-0.201421, 0.318715, 1.0]], ['2, k, 8', [0.165794, 0.212948, 1.0]], ['2, k, 9', [0.279877, 0.218434, 1.0]], ['2, k, 10', [0.283503, 0.26724, 1.0]], ['2, k, 11', [0.252905, 0.330212, 1.0]], ['2, k, 12', [-0.0477811, -0.32113, 1.0]], ['2, k, 13', [-0.0677392, -0.746676, 1.0]], ['2, k, 14', [-0.0811573, -1.10925, 1.0]], ['2, k, 15', [-0.0938026, -1.17709, 1.0]], ['2, k, 16', [0.0877527, -0.317297, 1.0]], ['2, k, 17', [0.105701, -0.69758, 1.0]], ['2, k, 18', [0.104031, -1.08564, 1.0]], ['2, k, 19', [0.112622, -1.16649, 1.0]], ['2, k, 20', [0.0263947, 0.216272, 1.0]], ['2, k, 21', [-0.171689, 0.33642, 1.0]], ['2, k, 22', [-0.276722, 0.310925, 1.0]], ['2, k, 23', [0.236563, 0.361059, 1.0]], ['2, k, 24', [0.330614, 0.332069, 1.0]]]
[['2, k, 0', [0.0198851, -0.32216, 1.0]], ['2, k, 1', [0.0232894, -0.0121831, 1.0]], ['2, k, 2', [0.0253382, 0.290003, 1.0]], ['2, k, 3', [0.030113, 0.447121, 1.0]], ['2, k, 4', [-0.112916, 0.224681, 1.0]], ['2, k, 5', [-0.245739, 0.185639, 1.0]], ['2, k, 6', [-0.242407, 0.270107, 1.0]], ['2, k, 7', [-0.202983, 0.274646, 1.0]], ['2, k, 8', [0.166012, 0.212664, 1.0]], ['2, k, 9', [0.279274, 0.193761, 1.0]], ['2, k, 10', [0.277703, 0.262248, 1.0]], ['2, k, 11', [0.255527, 0.292367, 1.0]], ['2, k, 12', [-0.0483527, -0.320419, 1.0]], ['2, k, 13', [-0.0672587, -0.743969, 1.0]], ['2, k, 14', [-0.0812658, -1.10934, 1.0]], ['2, k, 15', [-0.100831, -1.18149, 1.0]], ['2, k, 16', [0.0865769, -0.317753, 1.0]], ['2, k, 17', [0.108276, -0.722768, 1.0]], ['2, k, 18', [0.104002, -1.08568, 1.0]], ['2, k, 19', [0.118868, -1.16848, 1.0]], ['2, k, 20', [0.0249528, 0.215055, 1.0]], ['2, k, 21', [-0.177096, 0.284965, 1.0]], ['2, k, 22', [-0.275417, 0.265328, 1.0]], ['2, k, 23', [0.238482, 0.322693, 1.0]], ['2, k, 24', [0.332922, 0.294548, 1.0]]]
[['2, k, 0', [0.0218798, -0.334484, 1.0]], ['2, k, 1', [0.0226611, -0.0149636, 1.0]], ['2, k, 2', [0.0226196, 0.291238, 1.0]], ['2, k, 3', [0.0306846, 0.445884, 1.0]], ['2, k, 4', [-0.114754, 0.22268, 1.0]], ['2, k, 5', [-0.247346, 0.166379, 1.0]], ['2, k, 6', [-0.208715, 0.211317, 1.0]], ['2, k, 7', [-0.191722, 0.237455, 1.0]], ['2, k, 8', [0.162229, 0.195083, 1.0]], ['2, k, 9', [0.304096, 0.167645, 1.0]], ['2, k, 10', [0.274865, 0.233485, 1.0]], ['2, k, 11', [0.254328, 0.254811, 1.0]], ['2, k, 12', [-0.0454048, -0.331843, 1.0]], ['2, k, 13', [-0.0670247, -0.745549, 1.0]], ['2, k, 14', [-0.0806742, -1.10742, 1.0]], ['2, k, 15', [-0.0955084, -1.1781, 1.0]], ['2, k, 16', [0.0880176, -0.329568, 1.0]], ['2, k, 17', [0.10764, -0.731084, 1.0]], ['2, k, 18', [0.107306, -1.08698, 1.0]], ['2, k, 19', [0.118063, -1.16854, 1.0]], ['2, k, 20', [0.023002, 0.215091, 1.0]], ['2, k, 21', [-0.149191, 0.248248, 1.0]], ['2, k, 22', [-0.242857, 0.237311, 1.0]], ['2, k, 23', [0.234763, 0.280966, 1.0]], ['2, k, 24', [0.330685, 0.255519, 1.0]]]
[['2, k, 0', [0.022072, -0.338345, 1.0]], ['2, k, 1', [0.0223775, -0.0151452, 1.0]], ['2, k, 2', [0.0201424, 0.297101, 1.0]], ['2, k, 3', [0.0309264, 0.443333, 1.0]], ['2, k, 4', [-0.110536, 0.218242, 1.0]], ['2, k, 5', [-0.22248, 0.128042, 1.0]], ['2, k, 6', [-0.182956, 0.184942, 1.0]], ['2, k, 7', [-0.179871, 0.200831, 1.0]], ['2, k, 8', [0.162839, 0.191552, 1.0]], ['2, k, 9', [0.300877, 0.161266, 1.0]], ['2, k, 10', [0.27697, 0.197588, 1.0]], ['2, k, 11', [0.25269, 0.220729, 1.0]], ['2, k, 12', [-0.0456545, -0.334519, 1.0]], ['2, k, 13', [-0.0662929, -0.751158, 1.0]], ['2, k, 14', [-0.0818119, -1.10854, 1.0]], ['2, k, 15', [-0.0920632, -1.17674, 1.0]], ['2, k, 16', [0.0890575, -0.334922, 1.0]], ['2, k, 17', [0.10661, -0.733965, 1.0]], ['2, k, 18', [0.107253, -1.08699, 1.0]], ['2, k, 19', [0.120939, -1.16927, 1.0]], ['2, k, 20', [0.0212443, 0.218432, 1.0]], ['2, k, 21', [-0.167395, 0.211415, 1.0]], ['2, k, 22', [-0.225284, 0.19372, 1.0]], ['2, k, 23', [0.234903, 0.255205, 1.0]], ['2, k, 24', [0.329689, 0.216854, 1.0]]]
[['2, k, 0', [0.0220594, -0.338319, 1.0]], ['2, k, 1', [0.0226762, -0.0142651, 1.0]], ['2, k, 2', [0.0226895, 0.302589, 1.0]], ['2, k, 3', [0.0306042, 0.440732, 1.0]], ['2, k, 4', [-0.112177, 0.220833, 1.0]], ['2, k, 5', [-0.228874, 0.136352, 1.0]], ['2, k, 6', [-0.247661, 0.147661, 1.0]], ['2, k, 7', [-0.20317, 0.162658, 1.0]], ['2, k, 8', [0.162758, 0.193995, 1.0]], ['2, k, 9', [0.299406, 0.160506, 1.0]], ['2, k, 10', [0.28476, 0.147495, 1.0]], ['2, k, 11', [0.264798, 0.184949, 1.0]], ['2, k, 12', [-0.0455831, -0.334466, 1.0]], ['2, k, 13', [-0.0657807, -0.762504, 1.0]], ['2, k, 14', [-0.0813362, -1.10742, 1.0]], ['2, k, 15', [-0.0921755, -1.17699, 1.0]], ['2, k, 16', [0.0889116, -0.334839, 1.0]], ['2, k, 17', [0.105856, -0.735528, 1.0]], ['2, k, 18', [0.107682, -1.08784, 1.0]], ['2, k, 19', [0.120742, -1.16983, 1.0]], ['2, k, 20', [0.0229483, 0.223111, 1.0]], ['2, k, 21', [-0.169781, 0.170875, 1.0]], ['2, k, 22', [-0.282546, 0.146599, 1.0]], ['2, k, 23', [0.237933, 0.219416, 1.0]], ['2, k, 24', [0.342088, 0.180285, 1.0]]]
[['2, k, 0', [0.0220125, -0.34195, 1.0]], ['2, k, 1', [0.0231282, -0.0163441, 1.0]], ['2, k, 2', [0.0239775, 0.301283, 1.0]], ['2, k, 3', [0.0304187, 0.445321, 1.0]], ['2, k, 4', [-0.112095, 0.221293, 1.0]], ['2, k, 5', [-0.232752, 0.203572, 1.0]], ['2, k, 6', [-0.248066, 0.139617, 1.0]], ['2, k, 7', [-0.197848, 0.127444, 1.0]], ['2, k, 8', [0.163504, 0.199556, 1.0]], ['2, k, 9', [0.289592, 0.18153, 1.0]], ['2, k, 10', [0.290184, 0.122956, 1.0]], ['2, k, 11', [0.257445, 0.152149, 1.0]], ['2, k, 12', [-0.0466719, -0.33788, 1.0]], ['2, k, 13', [-0.0652958, -0.768333, 1.0]], ['2, k, 14', [-0.0809929, -1.10832, 1.0]], ['2, k, 15', [-0.0920255, -1.17722, 1.0]], ['2, k, 16', [0.0900855, -0.338894, 1.0]], ['2, k, 17', [0.105744, -0.737929, 1.0]], ['2, k, 18', [0.107654, -1.08802, 1.0]], ['2, k, 19', [0.120791, -1.16901, 1.0]], ['2, k, 20', [0.0238697, 0.221954, 1.0]], ['2, k, 21', [-0.156645, 0.122275, 1.0]], ['2, k, 22', [-0.268185, 0.112725, 1.0]], ['2, k, 23', [0.233552, 0.156471, 1.0]], ['2, k, 24', [0.326465, 0.147656, 1.0]]]
[['2, k, 0', [0.0260174, -0.336283, 1.0]], ['2, k, 1', [0.0241481, -0.0133436, 1.0]], ['2, k, 2', [0.0233659, 0.303698, 1.0]], ['2, k, 3', [0.0306734, 0.448095, 1.0]], ['2, k, 4', [-0.113636, 0.221786, 1.0]], ['2, k, 5', [-0.266605, 0.158629, 1.0]], ['2, k, 6', [-0.176521, 0.109661, 1.0]], ['2, k, 7', [-0.177863, 0.0952349, 1.0]], ['2, k, 8', [0.164205, 0.20219, 1.0]], ['2, k, 9', [0.286432, 0.181969, 1.0]], ['2, k, 10', [0.290056, 0.120594, 1.0]], ['2, k, 11', [0.256258, 0.11719, 1.0]], ['2, k, 12', [-0.0430014, -0.333208, 1.0]], ['2, k, 13', [-0.0660297, -0.768419, 1.0]], ['2, k, 14', [-0.0809794, -1.1076, 1.0]], ['2, k, 15', [-0.0920585, -1.17725, 1.0]], ['2, k, 16', [0.0945942, -0.331718, 1.0]], ['2, k, 17', [0.107034, -0.739209, 1.0]], ['2, k, 18', [0.107832, -1.0881, 1.0]], ['2, k, 19', [0.119812, -1.16835, 1.0]], ['2, k, 20', [0.0236335, 0.224724, 1.0]], ['2, k, 21', [-0.144495, 0.088903, 1.0]], ['2, k, 22', [-0.214544, 0.0894461, 1.0]], ['2, k, 23', [0.243203, 0.116095, 1.0]], ['2, k, 24', [0.337733, 0.113384, 1.0]]]
[['2, k, 0', [0.0235745, -0.328779, 1.0]], ['2, k, 1', [0.0236249, -0.0104089, 1.0]], ['2, k, 2', [0.0234463, 0.304153, 1.0]], ['2, k, 3', [0.0308038, 0.452068, 1.0]], ['2, k, 4', [-0.115363, 0.221754, 1.0]], ['2, k, 5', [-0.253338, 0.15374, 1.0]], ['2, k, 6', [-0.252453, 0.0746893, 1.0]], ['2, k, 7', [-0.201006, 0.0612605, 1.0]], ['2, k, 8', [0.165556, 0.20319, 1.0]], ['2, k, 9', [0.284231, 0.161753, 1.0]], ['2, k, 10', [0.296731, 0.0915716, 1.0]], ['2, k, 11', [0.25975, 0.0847178, 1.0]], ['2, k, 12', [-0.0447898, -0.325053, 1.0]], ['2, k, 13', [-0.0665458, -0.761626, 1.0]], ['2, k, 14', [-0.0809387, -1.10757, 1.0]], ['2, k, 15', [-0.0960264, -1.17884, 1.0]], ['2, k, 16', [0.0913192, -0.324545, 1.0]], ['2, k, 17', [0.106669, -0.740505, 1.0]], ['2, k, 18', [0.107187, -1.08797, 1.0]], ['2, k, 19', [0.112277, -1.12165, 1.0]], ['2, k, 20', [0.0236298, 0.225709, 1.0]], ['2, k, 21', [-0.152972, 0.0518886, 1.0]], ['2, k, 22', [-0.274136, 0.0543147, 1.0]], ['2, k, 23', [0.259867, 0.0772259, 1.0]], ['2, k, 24', [0.342755, 0.0816659, 1.0]]]
[['2, k, 0', [0.022958, -0.327799, 1.0]], ['2, k, 1', [0.0235537, -0.0107491, 1.0]], ['2, k, 2', [0.0247123, 0.298555, 1.0]], ['2, k, 3', [0.0306154, 0.452545, 1.0]], ['2, k, 4', [-0.117088, 0.221328, 1.0]], ['2, k, 5', [-0.244376, 0.149406, 1.0]], ['2, k, 6', [-0.219682, 0.037335, 1.0]], ['2, k, 7', [-0.193315, 0.0298153, 1.0]], ['2, k, 8', [0.166131, 0.20257, 1.0]], ['2, k, 9', [0.283972, 0.144835, 1.0]], ['2, k, 10', [0.305965, 0.0798504, 1.0]], ['2, k, 11', [0.248749, 0.0463507, 1.0]], ['2, k, 12', [-0.0452577, -0.324096, 1.0]], ['2, k, 13', [-0.0671141, -0.760048, 1.0]], ['2, k, 14', [-0.0808226, -1.10216, 1.0]], ['2, k, 15', [-0.094416, -1.17846, 1.0]], ['2, k, 16', [0.0905766, -0.323658, 1.0]], ['2, k, 17', [0.108033, -0.742934, 1.0]], ['2, k, 18', [0.108957, -1.0917, 1.0]], ['2, k, 19', [0.114036, -1.12547, 1.0]], ['2, k, 20', [0.0243255, 0.222302, 1.0]], ['2, k, 21', [-0.163747, 0.0267469, 1.0]], ['2, k, 22', [-0.26424, 0.018843, 1.0]], ['2, k, 23', [0.21183, 0.0381446, 1.0]], ['2, k, 24', [0.31753, 0.0496984, 1.0]]]
[['2, k, 0', [0.022654, -0.327615, 1.0]], ['2, k, 1', [0.023455, -0.01028, 1.0]], ['2, k, 2', [0.0248257, 0.300337, 1.0]], ['2, k, 3', [0.0307079, 0.452472, 1.0]], ['2, k, 4', [-0.121222, 0.214868, 1.0]], ['2, k, 5', [-0.297779, 0.119592, 1.0]], ['2, k, 6', [-0.216032, 0.05746, 1.0]], ['2, k, 7', [-0.185103, 0.00114428, 1.0]], ['2, k, 8', [0.167851, 0.200093, 1.0]], ['2, k, 9', [0.288298, 0.116483, 1.0]], ['2, k, 10', [0.303991, 0.0640802, 1.0]], ['2, k, 11', [0.251156, 0.0157819, 1.0]], ['2, k, 12', [-0.0457262, -0.323837, 1.0]], ['2, k, 13', [-0.0675808, -0.759127, 1.0]], ['2, k, 14', [-0.0807038, -1.10221, 1.0]], ['2, k, 15', [-0.0990668, -1.18133, 1.0]], ['2, k, 16', [0.0904123, -0.32357, 1.0]], ['2, k, 17', [0.109672, -0.737975, 1.0]], ['2, k, 18', [0.108922, -1.09238, 1.0]], ['2, k, 19', [0.122947, -1.16933, 1.0]], ['2, k, 20', [0.0243722, 0.22354, 1.0]], ['2, k, 21', [-0.151227, -0.00395374, 1.0]], ['2, k, 22', [-0.246838, -0.00909856, 1.0]], ['2, k, 23', [0.195888, 0.018853, 1.0]], ['2, k, 24', [0.311256, 0.0166304, 1.0]]]
[['2, k, 0', [0.0223787, -0.326602, 1.0]], ['2, k, 1', [0.0233567, -0.00945995, 1.0]], ['2, k, 2', [0.0247474, 0.30134, 1.0]], ['2, k, 3', [0.030738, 0.452323, 1.0]], ['2, k, 4', [-0.121287, 0.214899, 1.0]], ['2, k, 5', [-0.241659, 0.0780819, 1.0]], ['2, k, 6', [-0.241552, 0.00528051, 1.0]], ['2, k, 7', [-0.192015, -0.0304521, 1.0]], ['2, k, 8', [0.167936, 0.200108, 1.0]], ['2, k, 9', [0.285754, 0.0730291, 1.0]], ['2, k, 10', [0.258803, 0.0194533, 1.0]], ['2, k, 11', [0.242931, -0.0207469, 1.0]], ['2, k, 12', [-0.0459379, -0.322829, 1.0]], ['2, k, 13', [-0.0673591, -0.758875, 1.0]], ['2, k, 14', [-0.08293, -1.10576, 1.0]], ['2, k, 15', [-0.0973927, -1.18115, 1.0]], ['2, k, 16', [0.0901004, -0.322664, 1.0]], ['2, k, 17', [0.109977, -0.736018, 1.0]], ['2, k, 18', [0.108371, -1.09185, 1.0]], ['2, k, 19', [0.118548, -1.1696, 1.0]], ['2, k, 20', [0.0243124, 0.224425, 1.0]], ['2, k, 21', [-0.153387, -0.0369026, 1.0]], ['2, k, 22', [-0.266636, -0.0364522, 1.0]], ['2, k, 23', [0.203171, -0.0372099, 1.0]], ['2, k, 24', [0.288867, -0.0203441, 1.0]]]
[['2, k, 0', [0.0220105, -0.326816, 1.0]], ['2, k, 1', [0.0232686, -0.0093961, 1.0]], ['2, k, 2', [0.0247184, 0.301904, 1.0]], ['2, k, 3', [0.0303344, 0.452699, 1.0]], ['2, k, 4', [-0.122395, 0.213902, 1.0]], ['2, k, 5', [-0.243988, 0.076758, 1.0]], ['2, k, 6', [-0.236922, -0.0144952, 1.0]], ['2, k, 7', [-0.192036, -0.0615809, 1.0]], ['2, k, 8', [0.169478, 0.195849, 1.0]], ['2, k, 9', [0.281619, 0.0713609, 1.0]], ['2, k, 10', [0.264121, -9.28334e-05, 1.0]], ['2, k, 11', [0.252517, -0.0481864, 1.0]], ['2, k, 12', [-0.0459728, -0.322969, 1.0]], ['2, k, 13', [-0.0671689, -0.752255, 1.0]], ['2, k, 14', [-0.0828229, -1.10514, 1.0]], ['2, k, 15', [-0.0939391, -1.17902, 1.0]], ['2, k, 16', [0.0890161, -0.323016, 1.0]], ['2, k, 17', [0.109933, -0.735969, 1.0]], ['2, k, 18', [0.108166, -1.08988, 1.0]], ['2, k, 19', [0.120676, -1.16778, 1.0]], ['2, k, 20', [0.0242616, 0.224808, 1.0]], ['2, k, 21', [-0.161817, -0.0900066, 1.0]], ['2, k, 22', [-0.262824, -0.0674712, 1.0]], ['2, k, 23', [0.237189, -0.0658145, 1.0]], ['2, k, 24', [0.297191, -0.0506341, 1.0]]]
[['2, k, 0', [0.021837, -0.326675, 1.0]], ['2, k, 1', [0.0234683, -0.00921228, 1.0]], ['2, k, 2', [0.02526, 0.302124, 1.0]], ['2, k, 3', [0.0303877, 0.452626, 1.0]], ['2, k, 4', [-0.122939, 0.213911, 1.0]], ['2, k, 5', [-0.245987, 0.0765106, 1.0]], ['2, k, 6', [-0.197866, -0.0638725, 1.0]], ['2, k, 7', [-0.192335, -0.089962, 1.0]], ['2, k, 8', [0.171934, 0.193591, 1.0]], ['2, k, 9', [0.274609, 0.0596387, 1.0]], ['2, k, 10', [0.262421, -0.0324647, 1.0]], ['2, k, 11', [0.251685, -0.0812929, 1.0]], ['2, k, 12', [-0.0461115, -0.322739, 1.0]], ['2, k, 13', [-0.0674522, -0.75312, 1.0]], ['2, k, 14', [-0.0832664, -1.10572, 1.0]], ['2, k, 15', [-0.0950536, -1.17931, 1.0]], ['2, k, 16', [0.0888686, -0.322984, 1.0]], ['2, k, 17', [0.109605, -0.733024, 1.0]], ['2, k, 18', [0.108072, -1.08895, 1.0]], ['2, k, 19', [0.120407, -1.1676, 1.0]], ['2, k, 20', [0.0247148, 0.225029, 1.0]], ['2, k, 21', [-0.158383, -0.107379, 1.0]], ['2, k, 22', [-0.254998, -0.0965301, 1.0]], ['2, k, 23', [0.254107, -0.0976453, 1.0]], ['2, k, 24', [0.306168, -0.0841068, 1.0]]]
[['2, k, 0', [0.0212951, -0.327114, 1.0]], ['2, k, 1', [0.0233849, -0.00918697, 1.0]], ['2, k, 2', [0.0252917, 0.302544, 1.0]], ['2, k, 3', [0.0303314, 0.452628, 1.0]], ['2, k, 4', [-0.127821, 0.208789, 1.0]], ['2, k, 5', [-0.252882, 0.0633455, 1.0]], ['2, k, 6', [-0.205208, -0.075371, 1.0]], ['2, k, 7', [-0.189001, -0.127042, 1.0]], ['2, k, 8', [0.173773, 0.193487, 1.0]], ['2, k, 9', [0.272315, 0.0479495, 1.0]], ['2, k, 10', [0.272263, -0.0752232, 1.0]], ['2, k, 11', [0.257843, -0.109764, 1.0]], ['2, k, 12', [-0.0460868, -0.323015, 1.0]], ['2, k, 13', [-0.0675943, -0.754405, 1.0]], ['2, k, 14', [-0.0856032, -1.10837, 1.0]], ['2, k, 15', [-0.0958317, -1.18068, 1.0]], ['2, k, 16', [0.0870852, -0.323759, 1.0]], ['2, k, 17', [0.108192, -0.734247, 1.0]], ['2, k, 18', [0.105253, -1.08969, 1.0]], ['2, k, 19', [0.119301, -1.17097, 1.0]], ['2, k, 20', [0.0247061, 0.225304, 1.0]], ['2, k, 21', [-0.162655, -0.139853, 1.0]], ['2, k, 22', [-0.247247, -0.132171, 1.0]], ['2, k, 23', [0.258264, -0.128286, 1.0]], ['2, k, 24', [0.325932, -0.126164, 1.0]]]
