[['2, k, 0', [-0.30545, -0.200873, 1.0]], ['2, k, 1', [-0.296022, 0.116038, 1.0]], ['2, k, 2', [-0.285065, 0.424218, 1.0]], ['2, k, 3', [-0.32279, 0.575414, 1.0]], ['2, k, 4', [-0.496958, 0.363804, 1.0]], ['2, k, 5', [-0.600755, 0.175179, 1.0]], ['2, k, 6', [-0.311813, 0.115015, 1.0]], ['2, k, 7', [-0.21634, 0.0952101, 1.0]], ['2, k, 8', [-0.104338, 0.329437, 1.0]], ['2, k, 9', [0.0889555, 0.164035, 1.0]], ['2, k, 10', [0.0324086, -0.0427039, 1.0]], ['2, k, 11', [-0.0486682, -0.0837145, 1.0]], ['2, k, 12', [-0.390565, -0.189915, 1.0]], ['2, k, 13', [-0.379725, -0.59245, 1.0]], ['2, k, 14', [-0.381645, -0.990695, 1.0]], ['2, k, 15', [-0.408447, -1.05664, 1.0]], ['2, k, 16', [-0.211435, -0.206037, 1.0]], ['2, k, 17', [-0.179829, -0.637293, 1.0]], ['2, k, 18', [-0.130666, -1.00775, 1.0]], ['2, k, 19', [-0.13562, -1.07129, 1.0]], ['2, k, 20', [-0.288077, 0.348452, 1.0]], ['2, k, 21', [-0.215459, 0.0948224, 1.0]], ['2, k, 22', [-0.21431, 0.0943167, 1.0]], ['2, k, 23', [-0.0759611, -0.159301, 1.0]], ['2, k, 24', [-0.0836559, -0.0636008, 1.0]]]
[['2, k, 0', [-0.262204, -0.461425, 1.0]], ['2, k, 1', [-0.269037, -0.183494, 1.0]], ['2, k, 2', [-0.27448, 0.0903916, 1.0]], ['2, k, 3', [-0.292895, 0.227621, 1.0]], ['2, k, 4', [-0.475834, 0.0460325, 1.0]], ['2, k, 5', [-0.63232, -0.111829, 1.0]], ['2, k, 6', [-0.503142, -0.247369, 1.0]], ['2, k, 7', [-0.509221, -0.277011, 1.0]], ['2, k, 8', [-0.0998614, 0.032994, 1.0]], ['2, k, 9', [0.103366, -0.10342, 1.0]], ['2, k, 10', [0.00956714, -0.277242, 1.0]], ['2, k, 11', [-0.0478531, -0.305606, 1.0]], ['2, k, 12', [-0.35016, -0.457668, 1.0]], ['2, k, 13', [-0.391439, -0.628941, 1.0]], ['2, k, 14', [-0.356429, -1.01219, 1.0]], ['2, k, 15', [-0.414517, -1.06663, 1.0]], ['2, k, 16', [-0.167024, -0.452626, 1.0]], ['2, k, 17', [-0.0939803, -0.618787, 1.0]], ['2, k, 18', [-0.142924, -1.01116, 1.0]], ['2, k, 19', [-0.129856, -1.06921, 1.0]], ['2, k, 20', [-0.273401, 0.0226705, 1.0]], ['2, k, 21', [-0.50867, -0.300764, 1.0]], ['2, k, 22', [-0.523367, -0.264015, 1.0]], ['2, k, 23', [-0.0661573, -0.367304, 1.0]], ['2, k, 24', [-0.0151147, -0.313834, 1.0]]]
[['2, k, 0', [-0.26116, -0.461388, 1.0]], ['2, k, 1', [-0.268597, -0.183318, 1.0]], ['2, k, 2', [-0.274444, 0.0905156, 1.0]], ['2, k, 3', [-0.292581, 0.227237, 1.0]], ['2, k, 4', [-0.475452, 0.0460965, 1.0]], ['2, k, 5', [-0.632028, -0.111908, 1.0]], ['2, k, 6', [-0.502791, -0.246724, 1.0]], ['2, k, 7', [-0.510852, -0.280691, 1.0]], ['2, k, 8', [-0.0996628, 0.0328149, 1.0]], ['2, k, 9', [0.103884, -0.103313, 1.0]], ['2, k, 10', [0.00981184, -0.277532, 1.0]], ['2, k, 11', [-0.0478572, -0.306747, 1.0]], ['2, k, 12', [-0.349228, -0.457698, 1.0]], ['2, k, 13', [-0.391081, -0.628491, 1.0]], ['2, k, 14', [-0.356598, -1.01221, 1.0]], ['2, k, 15', [-0.41443, -1.06658, 1.0]], ['2, k, 16', [-0.165913, -0.452524, 1.0]], ['2, k, 17', [-0.0940005, -0.61862, 1.0]], ['2, k, 18', [-0.142972, -1.01121, 1.0]], ['2, k, 19', [-0.129804, -1.06925, 1.0]], ['2, k, 20', [-0.273285, 0.0228167, 1.0]], ['2, k, 21', [-0.5143, -0.295761, 1.0]], ['2, k, 22', [-0.530138, -0.270916, 1.0]], ['2, k, 23', [-0.0672041, -0.374457, 1.0]], ['2, k, 24', [-0.0194057, -0.316319, 1.0]]]
[['2, k, 0', [-0.260682, -0.461281, 1.0]], ['2, k, 1', [-0.268348, -0.183243, 1.0]], ['2, k, 2', [-0.274367, 0.0904844, 1.0]], ['2, k, 3', [-0.29243, 0.22738, 1.0]], ['2, k, 4', [-0.474887, 0.0462769, 1.0]], ['2, k, 5', [-0.631872, -0.11175, 1.0]], ['2, k, 6', [-0.502633, -0.246195, 1.0]], ['2, k, 7', [-0.513716, -0.276957, 1.0]], ['2, k, 8', [-0.0992798, 0.0326291, 1.0]], ['2, k, 9', [0.104479, -0.103375, 1.0]], ['2, k, 10', [0.0101283, -0.277587, 1.0]], ['2, k, 11', [-0.0462948, -0.305555, 1.0]], ['2, k, 12', [-0.348719, -0.457493, 1.0]], ['2, k, 13', [-0.390839, -0.628359, 1.0]], ['2, k, 14', [-0.356881, -1.01224, 1.0]], ['2, k, 15', [-0.414216, -1.06671, 1.0]], ['2, k, 16', [-0.165495, -0.452498, 1.0]], ['2, k, 17', [-0.0939172, -0.618685, 1.0]], ['2, k, 18', [-0.142966, -1.01127, 1.0]], ['2, k, 19', [-0.129753, -1.06929, 1.0]], ['2, k, 20', [-0.273171, 0.0228039, 1.0]], ['2, k, 21', [-0.507696, -0.30669, 1.0]], ['2, k, 22', [-0.528174, -0.269292, 1.0]], ['2, k, 23', [-0.0628207, -0.370746, 1.0]], ['2, k, 24', [-0.0130716, -0.309236, 1.0]]]
[['2, k, 0', [-0.260374, -0.461227, 1.0]], ['2, k, 1', [-0.268191, -0.182719, 1.0]], ['2, k, 2', [-0.274317, 0.0917094, 1.0]], ['2, k, 3', [-0.292092, 0.227909, 1.0]], ['2, k, 4', [-0.474467, 0.0464438, 1.0]], ['2, k, 5', [-0.63173, -0.111574, 1.0]], ['2, k, 6', [-0.502291, -0.245537, 1.0]], ['2, k, 7', [-0.509487, -0.273832, 1.0]], ['2, k, 8', [-0.0988358, 0.0327205, 1.0]], ['2, k, 9', [0.104742, -0.10329, 1.0]], ['2, k, 10', [0.010267, -0.277625, 1.0]], ['2, k, 11', [-0.04842, -0.306198, 1.0]], ['2, k, 12', [-0.348422, -0.457354, 1.0]], ['2, k, 13', [-0.390359, -0.627924, 1.0]], ['2, k, 14', [-0.356546, -1.01144, 1.0]], ['2, k, 15', [-0.41421, -1.06678, 1.0]], ['2, k, 16', [-0.16519, -0.45253, 1.0]], ['2, k, 17', [-0.0937583, -0.618633, 1.0]], ['2, k, 18', [-0.144005, -1.01224, 1.0]], ['2, k, 19', [-0.129732, -1.06893, 1.0]], ['2, k, 20', [-0.273092, 0.0238087, 1.0]], ['2, k, 21', [-0.506925, -0.30811, 1.0]], ['2, k, 22', [-0.518307, -0.261581, 1.0]], ['2, k, 23', [-0.0617225, -0.371924, 1.0]], ['2, k, 24', [-0.0130675, -0.307926, 1.0]]]
[['2, k, 0', [-0.259988, -0.460822, 1.0]], ['2, k, 1', [-0.267905, -0.181534, 1.0]], ['2, k, 2', [-0.274207, 0.0937492, 1.0]], ['2, k, 3', [-0.291703, 0.228619, 1.0]], ['2, k, 4', [-0.47423, 0.047147, 1.0]], ['2, k, 5', [-0.631831, -0.110755, 1.0]], ['2, k, 6', [-0.502446, -0.244499, 1.0]], ['2, k, 7', [-0.50773, -0.278694, 1.0]], ['2, k, 8', [-0.0986975, 0.0329038, 1.0]], ['2, k, 9', [0.104666, -0.10267, 1.0]], ['2, k, 10', [0.00965289, -0.278307, 1.0]], ['2, k, 11', [-0.0496405, -0.306316, 1.0]], ['2, k, 12', [-0.348088, -0.457021, 1.0]], ['2, k, 13', [-0.389807, -0.627412, 1.0]], ['2, k, 14', [-0.35694, -1.01145, 1.0]], ['2, k, 15', [-0.414185, -1.06675, 1.0]], ['2, k, 16', [-0.164768, -0.452066, 1.0]], ['2, k, 17', [-0.0935584, -0.618512, 1.0]], ['2, k, 18', [-0.143911, -1.01235, 1.0]], ['2, k, 19', [-0.129578, -1.06898, 1.0]], ['2, k, 20', [-0.272934, 0.0256417, 1.0]], ['2, k, 21', [-0.503182, -0.328132, 1.0]], ['2, k, 22', [-0.513953, -0.268517, 1.0]], ['2, k, 23', [-0.0647928, -0.376776, 1.0]], ['2, k, 24', [-0.0161509, -0.310825, 1.0]]]
[['2, k, 0', [-0.259588, -0.46009, 1.0]], ['2, k, 1', [-0.267889, -0.17996, 1.0]], ['2, k, 2', [-0.274729, 0.0961905, 1.0]], ['2, k, 3', [-0.291296, 0.230045, 1.0]], ['2, k, 4', [-0.474117, 0.048188, 1.0]], ['2, k, 5', [-0.631992, -0.109818, 1.0]], ['2, k, 6', [-0.502311, -0.243407, 1.0]], ['2, k, 7', [-0.508696, -0.273573, 1.0]], ['2, k, 8', [-0.0981358, 0.0338418, 1.0]], ['2, k, 9', [0.104713, -0.101223, 1.0]], ['2, k, 10', [0.00649851, -0.275348, 1.0]], ['2, k, 11', [-0.0509971, -0.305521, 1.0]], ['2, k, 12', [-0.347713, -0.456325, 1.0]], ['2, k, 13', [-0.389144, -0.626494, 1.0]], ['2, k, 14', [-0.360014, -1.01263, 1.0]], ['2, k, 15', [-0.413915, -1.06664, 1.0]], ['2, k, 16', [-0.164357, -0.451327, 1.0]], ['2, k, 17', [-0.0932327, -0.617458, 1.0]], ['2, k, 18', [-0.14399, -1.0122, 1.0]], ['2, k, 19', [-0.129509, -1.06885, 1.0]], ['2, k, 20', [-0.273312, 0.0278701, 1.0]], ['2, k, 21', [-0.506137, -0.299854, 1.0]], ['2, k, 22', [-0.518502, -0.262573, 1.0]], ['2, k, 23', [-0.0649696, -0.376756, 1.0]], ['2, k, 24', [-0.00811424, -0.299779, 1.0]]]
[['2, k, 0', [-0.259082, -0.458799, 1.0]], ['2, k, 1', [-0.267479, -0.178949, 1.0]], ['2, k, 2', [-0.274379, 0.0967264, 1.0]], ['2, k, 3', [-0.290621, 0.23212, 1.0]], ['2, k, 4', [-0.473826, 0.0501623, 1.0]], ['2, k, 5', [-0.632188, -0.107976, 1.0]], ['2, k, 6', [-0.50242, -0.241459, 1.0]], ['2, k, 7', [-0.509156, -0.272435, 1.0]], ['2, k, 8', [-0.0978722, 0.035045, 1.0]], ['2, k, 9', [0.104878, -0.0997051, 1.0]], ['2, k, 10', [0.00471982, -0.278286, 1.0]], ['2, k, 11', [-0.051609, -0.30923, 1.0]], ['2, k, 12', [-0.347254, -0.455291, 1.0]], ['2, k, 13', [-0.421717, -0.752682, 1.0]], ['2, k, 14', [-0.393789, -1.1263, 1.0]], ['2, k, 15', [-0.400617, -1.18123, 1.0]], ['2, k, 16', [-0.163819, -0.449773, 1.0]], ['2, k, 17', [-0.0931095, -0.616986, 1.0]], ['2, k, 18', [-0.14419, -1.01205, 1.0]], ['2, k, 19', [-0.129343, -1.06875, 1.0]], ['2, k, 20', [-0.272949, 0.0285273, 1.0]], ['2, k, 21', [-0.508971, -0.294277, 1.0]], ['2, k, 22', [-0.526352, -0.253557, 1.0]], ['2, k, 23', [-0.0650357, -0.374917, 1.0]], ['2, k, 24', [-0.0296729, -0.327853, 1.0]]]
[['2, k, 0', [-0.259158, -0.457124, 1.0]], ['2, k, 1', [-0.267482, -0.177076, 1.0]], ['2, k, 2', [-0.274214, 0.0984544, 1.0]], ['2, k, 3', [-0.290341, 0.234478, 1.0]], ['2, k, 4', [-0.4734, 0.0514454, 1.0]], ['2, k, 5', [-0.632041, -0.105992, 1.0]], ['2, k, 6', [-0.502638, -0.240946, 1.0]], ['2, k, 7', [-0.511462, -0.264699, 1.0]], ['2, k, 8', [-0.0973895, 0.0371567, 1.0]], ['2, k, 9', [0.105696, -0.0978462, 1.0]], ['2, k, 10', [0.00360223, -0.280102, 1.0]], ['2, k, 11', [-0.0501648, -0.316014, 1.0]], ['2, k, 12', [-0.347206, -0.45355, 1.0]], ['2, k, 13', [-0.42056, -0.751229, 1.0]], ['2, k, 14', [-0.393133, -1.12585, 1.0]], ['2, k, 15', [-0.39959, -1.18075, 1.0]], ['2, k, 16', [-0.164019, -0.448231, 1.0]], ['2, k, 17', [-0.0928587, -0.616605, 1.0]], ['2, k, 18', [-0.144228, -1.01198, 1.0]], ['2, k, 19', [-0.12929, -1.06874, 1.0]], ['2, k, 20', [-0.272834, 0.0303196, 1.0]], ['2, k, 21', [-0.509933, -0.287678, 1.0]], ['2, k, 22', [-0.527197, -0.257431, 1.0]], ['2, k, 23', [-0.0630378, -0.381031, 1.0]], ['2, k, 24', [-0.021945, -0.321803, 1.0]]]
[['2, k, 0', [-0.259536, -0.454322, 1.0]], ['2, k, 1', [-0.267876, -0.17342, 1.0]], ['2, k, 2', [-0.274502, 0.102711, 1.0]], ['2, k, 3', [-0.290014, 0.237685, 1.0]], ['2, k, 4', [-0.475025, 0.0605857, 1.0]], ['2, k, 5', [-0.632147, -0.103167, 1.0]], ['2, k, 6', [-0.501477, -0.2361, 1.0]], ['2, k, 7', [-0.507888, -0.267127, 1.0]], ['2, k, 8', [-0.0967892, 0.0391744, 1.0]], ['2, k, 9', [0.106104, -0.0952929, 1.0]], ['2, k, 10', [0.0019914, -0.281459, 1.0]], ['2, k, 11', [-0.0525715, -0.318931, 1.0]], ['2, k, 12', [-0.34734, -0.45, 1.0]], ['2, k, 13', [-0.419042, -0.748763, 1.0]], ['2, k, 14', [-0.390482, -1.12364, 1.0]], ['2, k, 15', [-0.396919, -1.17846, 1.0]], ['2, k, 16', [-0.164578, -0.446153, 1.0]], ['2, k, 17', [-0.0445977, -0.737118, 1.0]], ['2, k, 18', [-0.0956975, -1.12927, 1.0]], ['2, k, 19', [-0.105813, -1.18372, 1.0]], ['2, k, 20', [-0.273162, 0.0344489, 1.0]], ['2, k, 21', [-0.505811, -0.290163, 1.0]], ['2, k, 22', [-0.511507, -0.255132, 1.0]], ['2, k, 23', [-0.0650068, -0.374306, 1.0]], ['2, k, 24', [-0.00937345, -0.297729, 1.0]]]
[['2, k, 0', [-0.25955, -0.452618, 1.0]], ['2, k, 1', [-0.268313, -0.16913, 1.0]], ['2, k, 2', [-0.275566, 0.110411, 1.0]], ['2, k, 3', [-0.289454, 0.241138, 1.0]], ['2, k, 4', [-0.474729, 0.0619005, 1.0]], ['2, k, 5', [-0.632116, -0.101132, 1.0]], ['2, k, 6', [-0.531449, -0.244434, 1.0]], ['2, k, 7', [-0.513166, -0.26315, 1.0]], ['2, k, 8', [-0.0963617, 0.0421198, 1.0]], ['2, k, 9', [0.105814, -0.0918112, 1.0]], ['2, k, 10', [0.0153256, -0.244514, 1.0]], ['2, k, 11', [-0.0295638, -0.271761, 1.0]], ['2, k, 12', [-0.347264, -0.448671, 1.0]], ['2, k, 13', [-0.418549, -0.748259, 1.0]], ['2, k, 14', [-0.390965, -1.12531, 1.0]], ['2, k, 15', [-0.397239, -1.17981, 1.0]], ['2, k, 16', [-0.164724, -0.444083, 1.0]], ['2, k, 17', [-0.0446907, -0.735209, 1.0]], ['2, k, 18', [-0.0954449, -1.12834, 1.0]], ['2, k, 19', [-0.105408, -1.1825, 1.0]], ['2, k, 20', [-0.274055, 0.0412289, 1.0]], ['2, k, 21', [-0.508574, -0.289574, 1.0]], ['2, k, 22', [-0.534342, -0.240995, 1.0]], ['2, k, 23', [-0.0541219, -0.346271, 1.0]], ['2, k, 24', [0.00191107, -0.273294, 1.0]]]
[['2, k, 0', [-0.259235, -0.449515, 1.0]], ['2, k, 1', [-0.268279, -0.166156, 1.0]], ['2, k, 2', [-0.275695, 0.112688, 1.0]], ['2, k, 3', [-0.289181, 0.245663, 1.0]], ['2, k, 4', [-0.474249, 0.0639195, 1.0]], ['2, k, 5', [-0.633371, -0.0958699, 1.0]], ['2, k, 6', [-0.534804, -0.242834, 1.0]], ['2, k, 7', [-0.510216, -0.258702, 1.0]], ['2, k, 8', [-0.0959568, 0.0466607, 1.0]], ['2, k, 9', [0.106068, -0.0867566, 1.0]], ['2, k, 10', [0.0156651, -0.247676, 1.0]], ['2, k, 11', [-0.040903, -0.276672, 1.0]], ['2, k, 12', [-0.346749, -0.445614, 1.0]], ['2, k, 13', [-0.418133, -0.746427, 1.0]], ['2, k, 14', [-0.391899, -1.12493, 1.0]], ['2, k, 15', [-0.397797, -1.17945, 1.0]], ['2, k, 16', [-0.164625, -0.441106, 1.0]], ['2, k, 17', [-0.0448636, -0.733234, 1.0]], ['2, k, 18', [-0.0955413, -1.12776, 1.0]], ['2, k, 19', [-0.105137, -1.18194, 1.0]], ['2, k, 20', [-0.274155, 0.0437164, 1.0]], ['2, k, 21', [-0.516856, -0.273707, 1.0]], ['2, k, 22', [-0.522619, -0.248642, 1.0]], ['2, k, 23', [-0.0550672, -0.328009, 1.0]], ['2, k, 24', [-0.0609622, -0.24047, 1.0]]]
[['2, k, 0', [-0.259488, -0.445752, 1.0]], ['2, k, 1', [-0.268629, -0.160921, 1.0]], ['2, k, 2', [-0.276033, 0.119054, 1.0]], ['2, k, 3', [-0.289464, 0.251217, 1.0]], ['2, k, 4', [-0.473687, 0.067622, 1.0]], ['2, k, 5', [-0.634063, -0.090323, 1.0]], ['2, k, 6', [-0.538871, -0.239982, 1.0]], ['2, k, 7', [-0.514957, -0.250338, 1.0]], ['2, k, 8', [-0.0958096, 0.0516735, 1.0]], ['2, k, 9', [0.106567, -0.0827338, 1.0]], ['2, k, 10', [0.0144345, -0.24244, 1.0]], ['2, k, 11', [-0.0403005, -0.27223, 1.0]], ['2, k, 12', [-0.346854, -0.441618, 1.0]], ['2, k, 13', [-0.416601, -0.743952, 1.0]], ['2, k, 14', [-0.394367, -1.12288, 1.0]], ['2, k, 15', [-0.400102, -1.17732, 1.0]], ['2, k, 16', [-0.165011, -0.43772, 1.0]], ['2, k, 17', [-0.045158, -0.730761, 1.0]], ['2, k, 18', [-0.0956164, -1.12643, 1.0]], ['2, k, 19', [-0.105076, -1.18052, 1.0]], ['2, k, 20', [-0.274506, 0.0498419, 1.0]], ['2, k, 21', [-0.528945, -0.264356, 1.0]], ['2, k, 22', [-0.533114, -0.245795, 1.0]], ['2, k, 23', [-0.0566708, -0.325897, 1.0]], ['2, k, 24', [-0.0717408, -0.248653, 1.0]]]
[['2, k, 0', [-0.25978, -0.440933, 1.0]], ['2, k, 1', [-0.269154, -0.155555, 1.0]], ['2, k, 2', [-0.276744, 0.124766, 1.0]], ['2, k, 3', [-0.289103, 0.257819, 1.0]], ['2, k, 4', [-0.473801, 0.0726309, 1.0]], ['2, k, 5', [-0.634713, -0.0843606, 1.0]], ['2, k, 6', [-0.550718, -0.243474, 1.0]], ['2, k, 7', [-0.510767, -0.25462, 1.0]], ['2, k, 8', [-0.0947918, 0.0568432, 1.0]], ['2, k, 9', [0.106302, -0.0775216, 1.0]], ['2, k, 10', [0.0148902, -0.237241, 1.0]], ['2, k, 11', [-0.0389689, -0.266692, 1.0]], ['2, k, 12', [-0.347283, -0.436785, 1.0]], ['2, k, 13', [-0.416074, -0.742379, 1.0]], ['2, k, 14', [-0.395127, -1.12215, 1.0]], ['2, k, 15', [-0.400978, -1.17649, 1.0]], ['2, k, 16', [-0.165165, -0.433066, 1.0]], ['2, k, 17', [-0.0464751, -0.729436, 1.0]], ['2, k, 18', [-0.0966496, -1.12569, 1.0]], ['2, k, 19', [-0.106219, -1.17968, 1.0]], ['2, k, 20', [-0.275174, 0.0554841, 1.0]], ['2, k, 21', [-0.503816, -0.297894, 1.0]], ['2, k, 22', [-0.55957, -0.28215, 1.0]], ['2, k, 23', [-0.0564463, -0.321657, 1.0]], ['2, k, 24', [-0.0729947, -0.248764, 1.0]]]
[['2, k, 0', [-0.259585, -0.435891, 1.0]], ['2, k, 1', [-0.268756, -0.151664, 1.0]], ['2, k, 2', [-0.276184, 0.127542, 1.0]], ['2, k, 3', [-0.288774, 0.265634, 1.0]], ['2, k, 4', [-0.473385, 0.0781644, 1.0]], ['2, k, 5', [-0.63546, -0.0786952, 1.0]], ['2, k, 6', [-0.549279, -0.242721, 1.0]], ['2, k, 7', [-0.509206, -0.249685, 1.0]], ['2, k, 8', [-0.0943285, 0.06421, 1.0]], ['2, k, 9', [0.106929, -0.0733522, 1.0]], ['2, k, 10', [0.0146538, -0.234309, 1.0]], ['2, k, 11', [-0.0414856, -0.262447, 1.0]], ['2, k, 12', [-0.34687, -0.431811, 1.0]], ['2, k, 13', [-0.415764, -0.739392, 1.0]], ['2, k, 14', [-0.394465, -1.11771, 1.0]], ['2, k, 15', [-0.400272, -1.17221, 1.0]], ['2, k, 16', [-0.165197, -0.428103, 1.0]], ['2, k, 17', [-0.0454543, -0.725719, 1.0]], ['2, k, 18', [-0.0945633, -1.12558, 1.0]], ['2, k, 19', [-0.1041, -1.17965, 1.0]], ['2, k, 20', [-0.274649, 0.058528, 1.0]], ['2, k, 21', [-0.518301, -0.263043, 1.0]], ['2, k, 22', [-0.491854, -0.279908, 1.0]], ['2, k, 23', [-0.0574904, -0.31749, 1.0]], ['2, k, 24', [-0.0679783, -0.231557, 1.0]]]
[['2, k, 0', [-0.26144, -0.426899, 1.0]], ['2, k, 1', [-0.268088, -0.142946, 1.0]], ['2, k, 2', [-0.272855, 0.136781, 1.0]], ['2, k, 3', [-0.288251, 0.271681, 1.0]], ['2, k, 4', [-0.473247, 0.0859457, 1.0]], ['2, k, 5', [-0.640041, -0.0627305, 1.0]], ['2, k, 6', [-0.538046, -0.214835, 1.0]], ['2, k, 7', [-0.514957, -0.226572, 1.0]], ['2, k, 8', [-0.0939527, 0.0698533, 1.0]], ['2, k, 9', [0.107125, -0.0689814, 1.0]], ['2, k, 10', [0.01488, -0.230651, 1.0]], ['2, k, 11', [-0.0414464, -0.258916, 1.0]], ['2, k, 12', [-0.349154, -0.422111, 1.0]], ['2, k, 13', [-0.413573, -0.73772, 1.0]], ['2, k, 14', [-0.393702, -1.11839, 1.0]], ['2, k, 15', [-0.400108, -1.17259, 1.0]], ['2, k, 16', [-0.166597, -0.419998, 1.0]], ['2, k, 17', [-0.0446918, -0.723291, 1.0]], ['2, k, 18', [-0.0935491, -1.12477, 1.0]], ['2, k, 19', [-0.103684, -1.17855, 1.0]], ['2, k, 20', [-0.272038, 0.0675731, 1.0]], ['2, k, 21', [-0.510219, -0.261424, 1.0]], ['2, k, 22', [-0.493895, -0.231781, 1.0]], ['2, k, 23', [-0.0620817, -0.313463, 1.0]], ['2, k, 24', [-0.072138, -0.23548, 1.0]]]
[['2, k, 0', [-0.261978, -0.421198, 1.0]], ['2, k, 1', [-0.268712, -0.134537, 1.0]], ['2, k, 2', [-0.273542, 0.147405, 1.0]], ['2, k, 3', [-0.288702, 0.280692, 1.0]], ['2, k, 4', [-0.473259, 0.0941678, 1.0]], ['2, k, 5', [-0.63915, -0.0606344, 1.0]], ['2, k, 6', [-0.522527, -0.212323, 1.0]], ['2, k, 7', [-0.513451, -0.223402, 1.0]], ['2, k, 8', [-0.0941171, 0.0754611, 1.0]], ['2, k, 9', [0.107913, -0.0557232, 1.0]], ['2, k, 10', [0.0218344, -0.222024, 1.0]], ['2, k, 11', [-0.0368057, -0.249329, 1.0]], ['2, k, 12', [-0.349898, -0.416283, 1.0]], ['2, k, 13', [-0.41263, -0.735253, 1.0]], ['2, k, 14', [-0.393566, -1.11725, 1.0]], ['2, k, 15', [-0.40035, -1.1712, 1.0]], ['2, k, 16', [-0.166909, -0.414561, 1.0]], ['2, k, 17', [-0.0451343, -0.721469, 1.0]], ['2, k, 18', [-0.0926725, -1.12458, 1.0]], ['2, k, 19', [-0.103191, -1.17811, 1.0]], ['2, k, 20', [-0.27269, 0.0777166, 1.0]], ['2, k, 21', [-0.517611, -0.247184, 1.0]], ['2, k, 22', [-0.498831, -0.218881, 1.0]], ['2, k, 23', [-0.056199, -0.296979, 1.0]], ['2, k, 24', [-0.0581858, -0.218463, 1.0]]]
[['2, k, 0', [-0.261093, -0.413155, 1.0]], ['2, k, 1', [-0.268532, -0.126789, 1.0]], ['2, k, 2', [-0.274026, 0.154326, 1.0]], ['2, k, 3', [-0.288714, 0.287806, 1.0]], ['2, k, 4', [-0.473646, 0.101516, 1.0]], ['2, k, 5', [-0.639455, -0.0527301, 1.0]], ['2, k, 6', [-0.537804, -0.199837, 1.0]], ['2, k, 7', [-0.511078, -0.217422, 1.0]], ['2, k, 8', [-0.0939156, 0.0800296, 1.0]], ['2, k, 9', [0.108354, -0.049301, 1.0]], ['2, k, 10', [0.021464, -0.216249, 1.0]], ['2, k, 11', [-0.0360136, -0.24211, 1.0]], ['2, k, 12', [-0.349451, -0.409118, 1.0]], ['2, k, 13', [-0.415059, -0.730322, 1.0]], ['2, k, 14', [-0.391908, -1.11804, 1.0]], ['2, k, 15', [-0.39914, -1.17191, 1.0]], ['2, k, 16', [-0.165549, -0.405851, 1.0]], ['2, k, 17', [-0.0474, -0.719456, 1.0]], ['2, k, 18', [-0.0935586, -1.12414, 1.0]], ['2, k, 19', [-0.104504, -1.17763, 1.0]], ['2, k, 20', [-0.273006, 0.084875, 1.0]], ['2, k, 21', [-0.509324, -0.252617, 1.0]], ['2, k, 22', [-0.496285, -0.196586, 1.0]], ['2, k, 23', [-0.0559993, -0.294654, 1.0]], ['2, k, 24', [-0.0553001, -0.209921, 1.0]]]
[['2, k, 0', [-0.262338, -0.403895, 1.0]], ['2, k, 1', [-0.269507, -0.116857, 1.0]], ['2, k, 2', [-0.274736, 0.164621, 1.0]], ['2, k, 3', [-0.288398, 0.297112, 1.0]], ['2, k, 4', [-0.473415, 0.108729, 1.0]], ['2, k, 5', [-0.639219, -0.0426721, 1.0]], ['2, k, 6', [-0.537877, -0.195671, 1.0]], ['2, k, 7', [-0.513962, -0.210305, 1.0]], ['2, k, 8', [-0.094012, 0.089961, 1.0]], ['2, k, 9', [0.107855, -0.0432151, 1.0]], ['2, k, 10', [0.0231487, -0.212303, 1.0]], ['2, k, 11', [-0.0382173, -0.238743, 1.0]], ['2, k, 12', [-0.3513, -0.399561, 1.0]], ['2, k, 13', [-0.412682, -0.724638, 1.0]], ['2, k, 14', [-0.390301, -1.11411, 1.0]], ['2, k, 15', [-0.397313, -1.1679, 1.0]], ['2, k, 16', [-0.166197, -0.397147, 1.0]], ['2, k, 17', [-0.0502496, -0.715547, 1.0]], ['2, k, 18', [-0.0951122, -1.12194, 1.0]], ['2, k, 19', [-0.105797, -1.17535, 1.0]], ['2, k, 20', [-0.273772, 0.095112, 1.0]], ['2, k, 21', [-0.509192, -0.244951, 1.0]], ['2, k, 22', [-0.4948, -0.253701, 1.0]], ['2, k, 23', [-0.0626126, -0.290838, 1.0]], ['2, k, 24', [-0.061116, -0.205679, 1.0]]]
