[['2, k, 0', [-0.179335, -0.330881, 1.0]], ['2, k, 1', [-0.175102, -0.0411708, 1.0]], ['2, k, 2', [-0.16995, 0.242304, 1.0]], ['2, k, 3', [-0.170194, 0.360436, 1.0]], ['2, k, 4', [-0.344879, 0.15461, 1.0]], ['2, k, 5', [-0.404741, 0.0220453, 1.0]], ['2, k, 6', [-0.452045, -0.0658461, 1.0]], ['2, k, 7', [-0.471599, -0.0954748, 1.0]], ['2, k, 8', [-0.00797819, 0.149415, 1.0]], ['2, k, 9', [0.0801222, 0.0324702, 1.0]], ['2, k, 10', [0.11202, -0.0817669, 1.0]], ['2, k, 11', [0.129015, -0.0829921, 1.0]], ['2, k, 12', [-0.253633, -0.325298, 1.0]], ['2, k, 13', [-0.324586, -0.621633, 1.0]], ['2, k, 14', [-0.312924, -0.749436, 1.0]], ['2, k, 15', [-0.31539, -0.864959, 1.0]], ['2, k, 16', [-0.100295, -0.327738, 1.0]], ['2, k, 17', [-0.0527482, -0.625834, 1.0]], ['2, k, 18', [-0.0401986, -0.748973, 1.0]], ['2, k, 19', [-0.0296109, -0.863846, 1.0]], ['2, k, 20', [-0.171402, 0.172364, 1.0]], ['2, k, 21', [-0.47525, -0.104891, 1.0]], ['2, k, 22', [-0.513625, -0.0860506, 1.0]], ['2, k, 23', [0.14042, -0.0858784, 1.0]], ['2, k, 24', [0.188714, -0.0675205, 1.0]]]
[['2, k, 0', [-0.155456, -0.286149, 1.0]], ['2, k, 1', [-0.154927, -0.00667921, 1.0]], ['2, k, 2', [-0.153526, 0.266451, 1.0]], ['2, k, 3', [-0.138475, 0.388204, 1.0]], ['2, k, 4', [-0.297794, 0.183319, 1.0]], ['2, k, 5', [-0.436299, 0.190184, 1.0]], ['2, k, 6', [-0.440108, 0.292149, 1.0]], ['2, k, 7', [-0.429932, 0.341921, 1.0]], ['2, k, 8', [0.0143929, 0.190223, 1.0]], ['2, k, 9', [0.169043, 0.249585, 1.0]], ['2, k, 10', [0.207959, 0.366901, 1.0]], ['2, k, 11', [0.203093, 0.404689, 1.0]], ['2, k, 12', [-0.22665, -0.282848, 1.0]], ['2, k, 13', [-0.273265, -0.580923, 1.0]], ['2, k, 14', [-0.31912, -0.814769, 1.0]], ['2, k, 15', [-0.315896, -0.927483, 1.0]], ['2, k, 16', [-0.0802037, -0.28192, 1.0]], ['2, k, 17', [-0.0493947, -0.572692, 1.0]], ['2, k, 18', [-0.0346348, -0.809224, 1.0]], ['2, k, 19', [-0.0367003, -0.864957, 1.0]], ['2, k, 20', [-0.154027, 0.199093, 1.0]], ['2, k, 21', [-0.40092, 0.374343, 1.0]], ['2, k, 22', [-0.466587, 0.360103, 1.0]], ['2, k, 23', [0.203909, 0.442863, 1.0]], ['2, k, 24', [0.143287, 0.408636, 1.0]]]
[['2, k, 0', [-0.155706, -0.28613, 1.0]], ['2, k, 1', [-0.155217, -0.00696462, 1.0]], ['2, k, 2', [-0.153916, 0.265457, 1.0]], ['2, k, 3', [-0.140079, 0.386143, 1.0]], ['2, k, 4', [-0.298238, 0.183074, 1.0]], ['2, k, 5', [-0.437329, 0.180661, 1.0]], ['2, k, 6', [-0.439825, 0.278797, 1.0]], ['2, k, 7', [-0.429334, 0.324684, 1.0]], ['2, k, 8', [0.0140582, 0.189436, 1.0]], ['2, k, 9', [0.170096, 0.237994, 1.0]], ['2, k, 10', [0.208073, 0.34118, 1.0]], ['2, k, 11', [0.204767, 0.383904, 1.0]], ['2, k, 12', [-0.226924, -0.282896, 1.0]], ['2, k, 13', [-0.27353, -0.581152, 1.0]], ['2, k, 14', [-0.332128, -0.865262, 1.0]], ['2, k, 15', [-0.319405, -0.977307, 1.0]], ['2, k, 16', [-0.0804439, -0.281844, 1.0]], ['2, k, 17', [-0.0496265, -0.57251, 1.0]], ['2, k, 18', [-0.0344222, -0.808891, 1.0]], ['2, k, 19', [-0.036324, -0.864683, 1.0]], ['2, k, 20', [-0.1544, 0.198311, 1.0]], ['2, k, 21', [-0.40409, 0.356071, 1.0]], ['2, k, 22', [-0.465235, 0.338412, 1.0]], ['2, k, 23', [0.207873, 0.425247, 1.0]], ['2, k, 24', [0.147253, 0.388763, 1.0]]]
[['2, k, 0', [-0.155847, -0.286262, 1.0]], ['2, k, 1', [-0.155248, -0.00753867, 1.0]], ['2, k, 2', [-0.153678, 0.264096, 1.0]], ['2, k, 3', [-0.142224, 0.382605, 1.0]], ['2, k, 4', [-0.299129, 0.182003, 1.0]], ['2, k, 5', [-0.436488, 0.170906, 1.0]], ['2, k, 6', [-0.438949, 0.27053, 1.0]], ['2, k, 7', [-0.42966, 0.304606, 1.0]], ['2, k, 8', [0.0137416, 0.187836, 1.0]], ['2, k, 9', [0.165719, 0.21366, 1.0]], ['2, k, 10', [0.208792, 0.323001, 1.0]], ['2, k, 11', [0.204611, 0.357422, 1.0]], ['2, k, 12', [-0.22712, -0.283037, 1.0]], ['2, k, 13', [-0.275372, -0.586586, 1.0]], ['2, k, 14', [-0.318158, -0.825169, 1.0]], ['2, k, 15', [-0.316673, -0.880811, 1.0]], ['2, k, 16', [-0.0805438, -0.28198, 1.0]], ['2, k, 17', [-0.0516353, -0.578831, 1.0]], ['2, k, 18', [-0.0355135, -0.814812, 1.0]], ['2, k, 19', [-0.0372548, -0.870561, 1.0]], ['2, k, 20', [-0.154245, 0.197166, 1.0]], ['2, k, 21', [-0.407305, 0.334298, 1.0]], ['2, k, 22', [-0.46785, 0.317185, 1.0]], ['2, k, 23', [0.206395, 0.391086, 1.0]], ['2, k, 24', [0.149084, 0.364107, 1.0]]]
[['2, k, 0', [-0.156576, -0.286914, 1.0]], ['2, k, 1', [-0.155826, -0.00905331, 1.0]], ['2, k, 2', [-0.15435, 0.260654, 1.0]], ['2, k, 3', [-0.144001, 0.37931, 1.0]], ['2, k, 4', [-0.300861, 0.181471, 1.0]], ['2, k, 5', [-0.434509, 0.151957, 1.0]], ['2, k, 6', [-0.44063, 0.245255, 1.0]], ['2, k, 7', [-0.429543, 0.280871, 1.0]], ['2, k, 8', [0.0132876, 0.185496, 1.0]], ['2, k, 9', [0.162901, 0.198111, 1.0]], ['2, k, 10', [0.207923, 0.28828, 1.0]], ['2, k, 11', [0.207793, 0.327334, 1.0]], ['2, k, 12', [-0.227711, -0.283388, 1.0]], ['2, k, 13', [-0.275752, -0.585947, 1.0]], ['2, k, 14', [-0.318147, -0.824234, 1.0]], ['2, k, 15', [-0.316858, -0.880056, 1.0]], ['2, k, 16', [-0.0814302, -0.283036, 1.0]], ['2, k, 17', [-0.0522241, -0.583548, 1.0]], ['2, k, 18', [-0.0337225, -0.819343, 1.0]], ['2, k, 19', [-0.0356803, -0.875219, 1.0]], ['2, k, 20', [-0.154898, 0.194274, 1.0]], ['2, k, 21', [-0.407756, 0.30909, 1.0]], ['2, k, 22', [-0.473567, 0.288887, 1.0]], ['2, k, 23', [0.212913, 0.369695, 1.0]], ['2, k, 24', [0.151855, 0.331006, 1.0]]]
[['2, k, 0', [-0.157729, -0.288029, 1.0]], ['2, k, 1', [-0.156285, -0.0105466, 1.0]], ['2, k, 2', [-0.15425, 0.259045, 1.0]], ['2, k, 3', [-0.145159, 0.377496, 1.0]], ['2, k, 4', [-0.303066, 0.17875, 1.0]], ['2, k, 5', [-0.436328, 0.139392, 1.0]], ['2, k, 6', [-0.43932, 0.226563, 1.0]], ['2, k, 7', [-0.429846, 0.254488, 1.0]], ['2, k, 8', [0.0116138, 0.181115, 1.0]], ['2, k, 9', [0.158252, 0.173025, 1.0]], ['2, k, 10', [0.206279, 0.244587, 1.0]], ['2, k, 11', [0.205007, 0.296594, 1.0]], ['2, k, 12', [-0.228765, -0.284194, 1.0]], ['2, k, 13', [-0.276801, -0.588589, 1.0]], ['2, k, 14', [-0.31574, -0.923691, 1.0]], ['2, k, 15', [-0.314382, -0.978614, 1.0]], ['2, k, 16', [-0.0826537, -0.284482, 1.0]], ['2, k, 17', [-0.052139, -0.585292, 1.0]], ['2, k, 18', [-0.0308842, -0.821739, 1.0]], ['2, k, 19', [-0.0327172, -0.877637, 1.0]], ['2, k, 20', [-0.15493, 0.19267, 1.0]], ['2, k, 21', [-0.411156, 0.287424, 1.0]], ['2, k, 22', [-0.469386, 0.26912, 1.0]], ['2, k, 23', [0.203236, 0.334479, 1.0]], ['2, k, 24', [0.149217, 0.301625, 1.0]]]
[['2, k, 0', [-0.159873, -0.289381, 1.0]], ['2, k, 1', [-0.157268, -0.0123522, 1.0]], ['2, k, 2', [-0.154538, 0.25697, 1.0]], ['2, k, 3', [-0.146301, 0.375586, 1.0]], ['2, k, 4', [-0.305588, 0.176548, 1.0]], ['2, k, 5', [-0.433152, 0.131516, 1.0]], ['2, k, 6', [-0.441488, 0.191794, 1.0]], ['2, k, 7', [-0.430648, 0.223007, 1.0]], ['2, k, 8', [0.00854327, 0.175833, 1.0]], ['2, k, 9', [0.152066, 0.150713, 1.0]], ['2, k, 10', [0.204248, 0.195177, 1.0]], ['2, k, 11', [0.209775, 0.255813, 1.0]], ['2, k, 12', [-0.230643, -0.28517, 1.0]], ['2, k, 13', [-0.277948, -0.591602, 1.0]], ['2, k, 14', [-0.327451, -0.880118, 1.0]], ['2, k, 15', [-0.325925, -0.935557, 1.0]], ['2, k, 16', [-0.0850137, -0.286216, 1.0]], ['2, k, 17', [-0.0501826, -0.592733, 1.0]], ['2, k, 18', [-0.0281479, -0.834638, 1.0]], ['2, k, 19', [-0.0300191, -0.890502, 1.0]], ['2, k, 20', [-0.155369, 0.190673, 1.0]], ['2, k, 21', [-0.412504, 0.255964, 1.0]], ['2, k, 22', [-0.463635, 0.236128, 1.0]], ['2, k, 23', [0.226103, 0.295288, 1.0]], ['2, k, 24', [0.159084, 0.258551, 1.0]]]
[['2, k, 0', [-0.162981, -0.301472, 1.0]], ['2, k, 1', [-0.159422, -0.0279466, 1.0]], ['2, k, 2', [-0.15548, 0.233774, 1.0]], ['2, k, 3', [-0.147784, 0.362405, 1.0]], ['2, k, 4', [-0.312662, 0.158987, 1.0]], ['2, k, 5', [-0.434036, 0.10978, 1.0]], ['2, k, 6', [-0.456377, 0.126997, 1.0]], ['2, k, 7', [-0.432877, 0.189804, 1.0]], ['2, k, 8', [0.00745958, 0.162929, 1.0]], ['2, k, 9', [0.139673, 0.12472, 1.0]], ['2, k, 10', [0.199376, 0.175084, 1.0]], ['2, k, 11', [0.198488, 0.218377, 1.0]], ['2, k, 12', [-0.234345, -0.296812, 1.0]], ['2, k, 13', [-0.282376, -0.600925, 1.0]], ['2, k, 14', [-0.30806, -0.944639, 1.0]], ['2, k, 15', [-0.305298, -1.00068, 1.0]], ['2, k, 16', [-0.0874153, -0.298456, 1.0]], ['2, k, 17', [-0.0491049, -0.601575, 1.0]], ['2, k, 18', [-0.0175986, -0.935091, 1.0]], ['2, k, 19', [-0.0181169, -0.991269, 1.0]], ['2, k, 20', [-0.156682, 0.169621, 1.0]], ['2, k, 21', [-0.413214, 0.219301, 1.0]], ['2, k, 22', [-0.46415, 0.204416, 1.0]], ['2, k, 23', [0.191301, 0.2551, 1.0]], ['2, k, 24', [0.131314, 0.220747, 1.0]]]
[['2, k, 0', [-0.167123, -0.320026, 1.0]], ['2, k, 1', [-0.163638, -0.038377, 1.0]], ['2, k, 2', [-0.159265, 0.230442, 1.0]], ['2, k, 3', [-0.150349, 0.356235, 1.0]], ['2, k, 4', [-0.313237, 0.134855, 1.0]], ['2, k, 5', [-0.437906, 0.0849479, 1.0]], ['2, k, 6', [-0.464902, 0.0944826, 1.0]], ['2, k, 7', [-0.433556, 0.152833, 1.0]], ['2, k, 8', [0.00101193, 0.122724, 1.0]], ['2, k, 9', [0.13696, 0.0988307, 1.0]], ['2, k, 10', [0.198746, 0.115272, 1.0]], ['2, k, 11', [0.197989, 0.175675, 1.0]], ['2, k, 12', [-0.239817, -0.314173, 1.0]], ['2, k, 13', [-0.284521, -0.603022, 1.0]], ['2, k, 14', [-0.309768, -0.939872, 1.0]], ['2, k, 15', [-0.309371, -0.996556, 1.0]], ['2, k, 16', [-0.090085, -0.317816, 1.0]], ['2, k, 17', [-0.0485315, -0.607522, 1.0]], ['2, k, 18', [-0.00722283, -0.845846, 1.0]], ['2, k, 19', [-0.00473385, -0.958251, 1.0]], ['2, k, 20', [-0.160489, 0.164797, 1.0]], ['2, k, 21', [-0.417779, 0.183028, 1.0]], ['2, k, 22', [-0.462817, 0.164155, 1.0]], ['2, k, 23', [0.202374, 0.209751, 1.0]], ['2, k, 24', [0.132654, 0.178361, 1.0]]]
[['2, k, 0', [-0.169161, -0.325051, 1.0]], ['2, k, 1', [-0.165059, -0.0424379, 1.0]], ['2, k, 2', [-0.15979, 0.229622, 1.0]], ['2, k, 3', [-0.152873, 0.35166, 1.0]], ['2, k, 4', [-0.313453, 0.131891, 1.0]], ['2, k, 5', [-0.434607, 0.0569636, 1.0]], ['2, k, 6', [-0.469462, 0.061351, 1.0]], ['2, k, 7', [-0.428474, 0.11888, 1.0]], ['2, k, 8', [-0.000163011, 0.120029, 1.0]], ['2, k, 9', [0.133952, 0.0802229, 1.0]], ['2, k, 10', [0.195196, 0.0879783, 1.0]], ['2, k, 11', [0.19642, 0.128434, 1.0]], ['2, k, 12', [-0.242234, -0.319355, 1.0]], ['2, k, 13', [-0.289304, -0.609548, 1.0]], ['2, k, 14', [-0.307832, -0.946074, 1.0]], ['2, k, 15', [-0.307445, -1.00286, 1.0]], ['2, k, 16', [-0.0917398, -0.322504, 1.0]], ['2, k, 17', [-0.04636, -0.612212, 1.0]], ['2, k, 18', [-0.0233068, -0.877694, 1.0]], ['2, k, 19', [-0.0190887, -0.977539, 1.0]], ['2, k, 20', [-0.16124, 0.163218, 1.0]], ['2, k, 21', [-0.397729, 0.143963, 1.0]], ['2, k, 22', [-0.461433, 0.138161, 1.0]], ['2, k, 23', [0.202053, 0.161979, 1.0]], ['2, k, 24', [0.13228, 0.132895, 1.0]]]
[['2, k, 0', [-0.170014, -0.327603, 1.0]], ['2, k, 1', [-0.167598, -0.0532195, 1.0]], ['2, k, 2', [-0.164547, 0.210721, 1.0]], ['2, k, 3', [-0.15698, 0.329386, 1.0]], ['2, k, 4', [-0.314018, 0.130518, 1.0]], ['2, k, 5', [-0.427929, 0.028245, 1.0]], ['2, k, 6', [-0.446462, 0.0449272, 1.0]], ['2, k, 7', [-0.437696, 0.0742099, 1.0]], ['2, k, 8', [-0.00352481, 0.1172, 1.0]], ['2, k, 9', [0.139018, 0.0269606, 1.0]], ['2, k, 10', [0.199756, 0.0347849, 1.0]], ['2, k, 11', [0.194057, 0.0817206, 1.0]], ['2, k, 12', [-0.242707, -0.321787, 1.0]], ['2, k, 13', [-0.292653, -0.609759, 1.0]], ['2, k, 14', [-0.31143, -0.947699, 1.0]], ['2, k, 15', [-0.309495, -1.00457, 1.0]], ['2, k, 16', [-0.0929668, -0.325148, 1.0]], ['2, k, 17', [-0.0454476, -0.614852, 1.0]], ['2, k, 18', [-0.0215135, -0.876247, 1.0]], ['2, k, 19', [-0.00865182, -0.984457, 1.0]], ['2, k, 20', [-0.165484, 0.14572, 1.0]], ['2, k, 21', [-0.42272, 0.101998, 1.0]], ['2, k, 22', [-0.465535, 0.0892215, 1.0]], ['2, k, 23', [0.194372, 0.11201, 1.0]], ['2, k, 24', [0.12692, 0.0847292, 1.0]]]
[['2, k, 0', [-0.170096, -0.328939, 1.0]], ['2, k, 1', [-0.168236, -0.06011, 1.0]], ['2, k, 2', [-0.165922, 0.198121, 1.0]], ['2, k, 3', [-0.158252, 0.315431, 1.0]], ['2, k, 4', [-0.316518, 0.128809, 1.0]], ['2, k, 5', [-0.425328, 0.0151203, 1.0]], ['2, k, 6', [-0.444214, 0.0172288, 1.0]], ['2, k, 7', [-0.43559, 0.0320821, 1.0]], ['2, k, 8', [-0.0039903, 0.118638, 1.0]], ['2, k, 9', [0.114317, 0.0108991, 1.0]], ['2, k, 10', [0.193338, -0.0333827, 1.0]], ['2, k, 11', [0.19564, 0.0289549, 1.0]], ['2, k, 12', [-0.242392, -0.323437, 1.0]], ['2, k, 13', [-0.29646, -0.610355, 1.0]], ['2, k, 14', [-0.310864, -0.944235, 1.0]], ['2, k, 15', [-0.309222, -1.0014, 1.0]], ['2, k, 16', [-0.0934553, -0.326204, 1.0]], ['2, k, 17', [-0.0451641, -0.619994, 1.0]], ['2, k, 18', [-0.021693, -0.87727, 1.0]], ['2, k, 19', [-0.0233127, -0.935059, 1.0]], ['2, k, 20', [-0.166649, 0.134573, 1.0]], ['2, k, 21', [-0.426916, 0.0482778, 1.0]], ['2, k, 22', [-0.473504, 0.0346635, 1.0]], ['2, k, 23', [0.225648, 0.0554394, 1.0]], ['2, k, 24', [0.151933, 0.0333516, 1.0]]]
[['2, k, 0', [-0.171143, -0.33168, 1.0]], ['2, k, 1', [-0.169662, -0.0685753, 1.0]], ['2, k, 2', [-0.167172, 0.185604, 1.0]], ['2, k, 3', [-0.159966, 0.299758, 1.0]], ['2, k, 4', [-0.317538, 0.125056, 1.0]], ['2, k, 5', [-0.429959, 0.0125224, 1.0]], ['2, k, 6', [-0.447894, -0.0377799, 1.0]], ['2, k, 7', [-0.43919, -0.0143637, 1.0]], ['2, k, 8', [-0.0053351, 0.111855, 1.0]], ['2, k, 9', [0.110681, 0.010757, 1.0]], ['2, k, 10', [0.189718, -0.0335256, 1.0]], ['2, k, 11', [0.178798, -0.0218462, 1.0]], ['2, k, 12', [-0.24345, -0.326363, 1.0]], ['2, k, 13', [-0.300852, -0.619108, 1.0]], ['2, k, 14', [-0.313125, -0.951255, 1.0]], ['2, k, 15', [-0.31138, -1.0085, 1.0]], ['2, k, 16', [-0.0944823, -0.328731, 1.0]], ['2, k, 17', [-0.0438081, -0.626181, 1.0]], ['2, k, 18', [-0.0219414, -0.875456, 1.0]], ['2, k, 19', [-0.0234822, -0.93339, 1.0]], ['2, k, 20', [-0.167972, 0.12295, 1.0]], ['2, k, 21', [-0.428909, -0.00627131, 1.0]], ['2, k, 22', [-0.474515, -0.0189951, 1.0]], ['2, k, 23', [0.179156, -0.00920963, 1.0]], ['2, k, 24', [0.111056, -0.0176382, 1.0]]]
[['2, k, 0', [-0.175653, -0.345602, 1.0]], ['2, k, 1', [-0.172744, -0.0922544, 1.0]], ['2, k, 2', [-0.168509, 0.151631, 1.0]], ['2, k, 3', [-0.162297, 0.268845, 1.0]], ['2, k, 4', [-0.327704, 0.088574, 1.0]], ['2, k, 5', [-0.434856, -0.0160578, 1.0]], ['2, k, 6', [-0.429644, -0.0560658, 1.0]], ['2, k, 7', [-0.438677, -0.0602414, 1.0]], ['2, k, 8', [-0.00688355, 0.0803396, 1.0]], ['2, k, 9', [0.106099, -0.0109299, 1.0]], ['2, k, 10', [0.154879, -0.0738674, 1.0]], ['2, k, 11', [0.170709, -0.0752186, 1.0]], ['2, k, 12', [-0.248582, -0.340022, 1.0]], ['2, k, 13', [-0.303603, -0.625447, 1.0]], ['2, k, 14', [-0.328702, -0.881644, 1.0]], ['2, k, 15', [-0.328173, -0.940811, 1.0]], ['2, k, 16', [-0.0982305, -0.342334, 1.0]], ['2, k, 17', [-0.0422781, -0.625765, 1.0]], ['2, k, 18', [-0.0213784, -0.875597, 1.0]], ['2, k, 19', [-0.00844962, -0.987069, 1.0]], ['2, k, 20', [-0.16979, 0.091716, 1.0]], ['2, k, 21', [-0.434932, -0.0590798, 1.0]], ['2, k, 22', [-0.476793, -0.0519261, 1.0]], ['2, k, 23', [0.179305, -0.0716891, 1.0]], ['2, k, 24', [0.0928408, -0.0751846, 1.0]]]
[['2, k, 0', [-0.176738, -0.367689, 1.0]], ['2, k, 1', [-0.174438, -0.108193, 1.0]], ['2, k, 2', [-0.170389, 0.14402, 1.0]], ['2, k, 3', [-0.163552, 0.255729, 1.0]], ['2, k, 4', [-0.331637, 0.0620722, 1.0]], ['2, k, 5', [-0.444737, -0.0645537, 1.0]], ['2, k, 6', [-0.420347, -0.111549, 1.0]], ['2, k, 7', [-0.437585, -0.107703, 1.0]], ['2, k, 8', [-0.00807149, 0.0630603, 1.0]], ['2, k, 9', [0.100729, -0.0538089, 1.0]], ['2, k, 10', [0.15306, -0.105206, 1.0]], ['2, k, 11', [0.172805, -0.126702, 1.0]], ['2, k, 12', [-0.249798, -0.360997, 1.0]], ['2, k, 13', [-0.30557, -0.628865, 1.0]], ['2, k, 14', [-0.327196, -0.870691, 1.0]], ['2, k, 15', [-0.325687, -0.930249, 1.0]], ['2, k, 16', [-0.0992003, -0.365153, 1.0]], ['2, k, 17', [-0.039257, -0.632178, 1.0]], ['2, k, 18', [-0.0116947, -0.87741, 1.0]], ['2, k, 19', [-0.00114475, -0.988753, 1.0]], ['2, k, 20', [-0.171674, 0.0820718, 1.0]], ['2, k, 21', [-0.365482, -0.109388, 1.0]], ['2, k, 22', [-0.462807, -0.11728, 1.0]], ['2, k, 23', [0.18748, -0.12893, 1.0]], ['2, k, 24', [0.10219, -0.127817, 1.0]]]
[['2, k, 0', [-0.17846, -0.389343, 1.0]], ['2, k, 1', [-0.175936, -0.132981, 1.0]], ['2, k, 2', [-0.172199, 0.11833, 1.0]], ['2, k, 3', [-0.166436, 0.228096, 1.0]], ['2, k, 4', [-0.333413, 0.0406587, 1.0]], ['2, k, 5', [-0.447285, -0.0951561, 1.0]], ['2, k, 6', [-0.420985, -0.164838, 1.0]], ['2, k, 7', [-0.439135, -0.157904, 1.0]], ['2, k, 8', [-0.00969181, 0.0348759, 1.0]], ['2, k, 9', [0.09866, -0.0833152, 1.0]], ['2, k, 10', [0.160911, -0.161306, 1.0]], ['2, k, 11', [0.168987, -0.182548, 1.0]], ['2, k, 12', [-0.251125, -0.382925, 1.0]], ['2, k, 13', [-0.311496, -0.646638, 1.0]], ['2, k, 14', [-0.336742, -0.910241, 1.0]], ['2, k, 15', [-0.318201, -1.02032, 1.0]], ['2, k, 16', [-0.10129, -0.385989, 1.0]], ['2, k, 17', [-0.0345888, -0.64886, 1.0]], ['2, k, 18', [-0.012574, -0.87654, 1.0]], ['2, k, 19', [-0.000395117, -0.987948, 1.0]], ['2, k, 20', [-0.173341, 0.0561465, 1.0]], ['2, k, 21', [-0.372627, -0.161866, 1.0]], ['2, k, 22', [-0.468897, -0.154803, 1.0]], ['2, k, 23', [0.17721, -0.186846, 1.0]], ['2, k, 24', [0.102989, -0.18169, 1.0]]]
[['2, k, 0', [-0.179237, -0.412289, 1.0]], ['2, k, 1', [-0.175338, -0.159183, 1.0]], ['2, k, 2', [-0.170284, 0.0885761, 1.0]], ['2, k, 3', [-0.16623, 0.199286, 1.0]], ['2, k, 4', [-0.334372, 0.0084375, 1.0]], ['2, k, 5', [-0.450961, -0.124058, 1.0]], ['2, k, 6', [-0.48451, -0.209172, 1.0]], ['2, k, 7', [-0.459816, -0.206307, 1.0]], ['2, k, 8', [-0.00707472, 0.00460952, 1.0]], ['2, k, 9', [0.0964763, -0.119667, 1.0]], ['2, k, 10', [0.158891, -0.210879, 1.0]], ['2, k, 11', [0.167152, -0.23954, 1.0]], ['2, k, 12', [-0.250798, -0.404545, 1.0]], ['2, k, 13', [-0.320175, -0.664477, 1.0]], ['2, k, 14', [-0.337552, -0.8996, 1.0]], ['2, k, 15', [-0.336893, -0.960343, 1.0]], ['2, k, 16', [-0.103236, -0.409801, 1.0]], ['2, k, 17', [-0.0274124, -0.66841, 1.0]], ['2, k, 18', [-0.0195786, -0.977033, 1.0]], ['2, k, 19', [-0.0225933, -1.03711, 1.0]], ['2, k, 20', [-0.171743, 0.0273977, 1.0]], ['2, k, 21', [-0.437682, -0.220082, 1.0]], ['2, k, 22', [-0.498201, -0.206284, 1.0]], ['2, k, 23', [0.170282, -0.245977, 1.0]], ['2, k, 24', [0.098192, -0.234755, 1.0]]]
[['2, k, 0', [-0.183168, -0.445636, 1.0]], ['2, k, 1', [-0.175846, -0.193702, 1.0]], ['2, k, 2', [-0.167628, 0.0539263, 1.0]], ['2, k, 3', [-0.16577, 0.162506, 1.0]], ['2, k, 4', [-0.336753, -0.0189781, 1.0]], ['2, k, 5', [-0.439777, -0.150688, 1.0]], ['2, k, 6', [-0.481373, -0.2294, 1.0]], ['2, k, 7', [-0.459991, -0.257526, 1.0]], ['2, k, 8', [-0.0060645, -0.0325902, 1.0]], ['2, k, 9', [0.0949341, -0.155396, 1.0]], ['2, k, 10', [0.1488, -0.264462, 1.0]], ['2, k, 11', [0.164669, -0.290892, 1.0]], ['2, k, 12', [-0.25297, -0.437209, 1.0]], ['2, k, 13', [-0.32989, -0.692204, 1.0]], ['2, k, 14', [-0.35144, -0.921731, 1.0]], ['2, k, 15', [-0.352399, -0.982809, 1.0]], ['2, k, 16', [-0.108866, -0.443049, 1.0]], ['2, k, 17', [-0.0196371, -0.693647, 1.0]], ['2, k, 18', [-0.0189496, -0.961701, 1.0]], ['2, k, 19', [-0.0237348, -1.02246, 1.0]], ['2, k, 20', [-0.169842, -0.00738795, 1.0]], ['2, k, 21', [-0.400148, -0.261641, 1.0]], ['2, k, 22', [-0.495589, -0.256209, 1.0]], ['2, k, 23', [0.173443, -0.301286, 1.0]], ['2, k, 24', [0.10311, -0.286418, 1.0]]]
[['2, k, 0', [-0.179621, -0.461526, 1.0]], ['2, k, 1', [-0.176421, -0.210377, 1.0]], ['2, k, 2', [-0.171508, 0.0323946, 1.0]], ['2, k, 3', [-0.1666, 0.137476, 1.0]], ['2, k, 4', [-0.338488, -0.04724, 1.0]], ['2, k, 5', [-0.443464, -0.176426, 1.0]], ['2, k, 6', [-0.479906, -0.280424, 1.0]], ['2, k, 7', [-0.464909, -0.304787, 1.0]], ['2, k, 8', [-0.00572448, -0.050518, 1.0]], ['2, k, 9', [0.109541, -0.220442, 1.0]], ['2, k, 10', [0.152323, -0.339411, 1.0]], ['2, k, 11', [0.155107, -0.341923, 1.0]], ['2, k, 12', [-0.249744, -0.454916, 1.0]], ['2, k, 13', [-0.32962, -0.695763, 1.0]], ['2, k, 14', [-0.351231, -0.923343, 1.0]], ['2, k, 15', [-0.351405, -0.986911, 1.0]], ['2, k, 16', [-0.105139, -0.456917, 1.0]], ['2, k, 17', [-0.0229652, -0.699664, 1.0]], ['2, k, 18', [-0.013755, -0.905019, 1.0]], ['2, k, 19', [-0.00998549, -1.01559, 1.0]], ['2, k, 20', [-0.172772, -0.0269418, 1.0]], ['2, k, 21', [-0.419684, -0.310604, 1.0]], ['2, k, 22', [-0.502587, -0.299962, 1.0]], ['2, k, 23', [0.16045, -0.351238, 1.0]], ['2, k, 24', [0.0888967, -0.344189, 1.0]]]
