[['2, k, 0', [-0.197237, -0.436064, 1.0]], ['2, k, 1', [-0.200451, -0.134394, 1.0]], ['2, k, 2', [-0.202289, 0.160704, 1.0]], ['2, k, 3', [-0.206346, 0.288295, 1.0]], ['2, k, 4', [-0.337182, 0.0857952, 1.0]], ['2, k, 5', [-0.439121, 0.0249627, 1.0]], ['2, k, 6', [-0.376215, -0.00262719, 1.0]], ['2, k, 7', [-0.342023, -0.0193744, 1.0]], ['2, k, 8', [-0.0453039, 0.0782351, 1.0]], ['2, k, 9', [0.0653412, 0.0455775, 1.0]], ['2, k, 10', [0.0739484, 0.0113373, 1.0]], ['2, k, 11', [0.112189, -0.00192781, 1.0]], ['2, k, 12', [-0.26088, -0.428011, 1.0]], ['2, k, 13', [-0.257941, -0.6699, 1.0]], ['2, k, 14', [-0.269549, -1.0594, 1.0]], ['2, k, 15', [-0.265625, -1.13086, 1.0]], ['2, k, 16', [-0.127872, -0.431469, 1.0]], ['2, k, 17', [-0.0607896, -0.686863, 1.0]], ['2, k, 18', [-0.0490618, -1.07237, 1.0]], ['2, k, 19', [-0.0382385, -1.13184, 1.0]], ['2, k, 20', [-0.202066, 0.0878947, 1.0]], ['2, k, 21', [-0.281041, -0.0193458, 1.0]], ['2, k, 22', [-0.297162, -0.00912481, 1.0]], ['2, k, 23', [0.14084, -0.00317254, 1.0]], ['2, k, 24', [0.169196, 0.00371748, 1.0]]]
[['2, k, 0', [-0.156831, -0.422488, 1.0]], ['2, k, 1', [-0.149079, -0.106724, 1.0]], ['2, k, 2', [-0.140105, 0.201743, 1.0]], ['2, k, 3', [-0.136514, 0.319345, 1.0]], ['2, k, 4', [-0.298534, 0.119411, 1.0]], ['2, k, 5', [-0.359244, 0.150851, 1.0]], ['2, k, 6', [-0.529299, 0.177876, 1.0]], ['2, k, 7', [-0.535187, 0.192229, 1.0]], ['2, k, 8', [-0.0975718, 0.0668685, 1.0]], ['2, k, 9', [-0.342258, 0.0187047, 1.0]], ['2, k, 10', [-0.554628, 0.0192367, 1.0]], ['2, k, 11', [-0.633574, 0.024396, 1.0]], ['2, k, 12', [-0.189382, -0.41652, 1.0]], ['2, k, 13', [-0.236389, -0.748206, 1.0]], ['2, k, 14', [-0.261438, -1.08907, 1.0]], ['2, k, 15', [-0.266276, -1.12594, 1.0]], ['2, k, 16', [-0.118177, -0.415607, 1.0]], ['2, k, 17', [-0.0451759, -0.736421, 1.0]], ['2, k, 18', [-0.0323224, -1.08118, 1.0]], ['2, k, 19', [-0.0517299, -1.12409, 1.0]], ['2, k, 20', [-0.142522, 0.125721, 1.0]], ['2, k, 21', [-0.573294, 0.200908, 1.0]], ['2, k, 22', [-0.530872, 0.162413, 1.0]], ['2, k, 23', [-0.69719, 0.0366485, 1.0]], ['2, k, 24', [-0.623962, 0.0430983, 1.0]]]
[['2, k, 0', [-0.156388, -0.422747, 1.0]], ['2, k, 1', [-0.148462, -0.10695, 1.0]], ['2, k, 2', [-0.13944, 0.201614, 1.0]], ['2, k, 3', [-0.136422, 0.319202, 1.0]], ['2, k, 4', [-0.297877, 0.119193, 1.0]], ['2, k, 5', [-0.366676, 0.15002, 1.0]], ['2, k, 6', [-0.537752, 0.180285, 1.0]], ['2, k, 7', [-0.54125, 0.192105, 1.0]], ['2, k, 8', [-0.0975544, 0.0668472, 1.0]], ['2, k, 9', [-0.342282, 0.018537, 1.0]], ['2, k, 10', [-0.554046, 0.0175837, 1.0]], ['2, k, 11', [-0.63165, 0.022576, 1.0]], ['2, k, 12', [-0.188944, -0.4171, 1.0]], ['2, k, 13', [-0.236404, -0.74822, 1.0]], ['2, k, 14', [-0.26174, -1.08956, 1.0]], ['2, k, 15', [-0.26618, -1.12601, 1.0]], ['2, k, 16', [-0.117978, -0.415661, 1.0]], ['2, k, 17', [-0.0450867, -0.73645, 1.0]], ['2, k, 18', [-0.0321342, -1.08185, 1.0]], ['2, k, 19', [-0.0480599, -1.12307, 1.0]], ['2, k, 20', [-0.141857, 0.12556, 1.0]], ['2, k, 21', [-0.578625, 0.204171, 1.0]], ['2, k, 22', [-0.528485, 0.158405, 1.0]], ['2, k, 23', [-0.69453, 0.036568, 1.0]], ['2, k, 24', [-0.652391, -0.00497867, 1.0]]]
[['2, k, 0', [-0.156332, -0.422929, 1.0]], ['2, k, 1', [-0.148194, -0.107224, 1.0]], ['2, k, 2', [-0.138743, 0.201263, 1.0]], ['2, k, 3', [-0.136213, 0.318777, 1.0]], ['2, k, 4', [-0.297163, 0.118748, 1.0]], ['2, k, 5', [-0.368129, 0.150231, 1.0]], ['2, k, 6', [-0.540396, 0.180409, 1.0]], ['2, k, 7', [-0.547745, 0.18878, 1.0]], ['2, k, 8', [-0.0975497, 0.0667167, 1.0]], ['2, k, 9', [-0.341731, 0.016296, 1.0]], ['2, k, 10', [-0.553662, 0.0160844, 1.0]], ['2, k, 11', [-0.630291, 0.0221004, 1.0]], ['2, k, 12', [-0.188936, -0.417186, 1.0]], ['2, k, 13', [-0.236421, -0.748196, 1.0]], ['2, k, 14', [-0.261735, -1.08959, 1.0]], ['2, k, 15', [-0.268688, -1.13107, 1.0]], ['2, k, 16', [-0.117926, -0.416232, 1.0]], ['2, k, 17', [-0.0450572, -0.736474, 1.0]], ['2, k, 18', [-0.0321216, -1.08175, 1.0]], ['2, k, 19', [-0.0479848, -1.12303, 1.0]], ['2, k, 20', [-0.141278, 0.125213, 1.0]], ['2, k, 21', [-0.584406, 0.202916, 1.0]], ['2, k, 22', [-0.579994, 0.196494, 1.0]], ['2, k, 23', [-0.693022, 0.0379487, 1.0]], ['2, k, 24', [-0.645831, 0.00248735, 1.0]]]
[['2, k, 0', [-0.156401, -0.422904, 1.0]], ['2, k, 1', [-0.1485, -0.107226, 1.0]], ['2, k, 2', [-0.1396, 0.201159, 1.0]], ['2, k, 3', [-0.135815, 0.318633, 1.0]], ['2, k, 4', [-0.297945, 0.118584, 1.0]], ['2, k, 5', [-0.373327, 0.148491, 1.0]], ['2, k, 6', [-0.544895, 0.181589, 1.0]], ['2, k, 7', [-0.555188, 0.187449, 1.0]], ['2, k, 8', [-0.0975697, 0.0665998, 1.0]], ['2, k, 9', [-0.309808, 0.00736586, 1.0]], ['2, k, 10', [-0.551588, 0.0132312, 1.0]], ['2, k, 11', [-0.637508, 0.0221026, 1.0]], ['2, k, 12', [-0.189044, -0.417193, 1.0]], ['2, k, 13', [-0.236426, -0.748208, 1.0]], ['2, k, 14', [-0.261707, -1.08941, 1.0]], ['2, k, 15', [-0.268574, -1.12996, 1.0]], ['2, k, 16', [-0.118122, -0.416109, 1.0]], ['2, k, 17', [-0.0447771, -0.735733, 1.0]], ['2, k, 18', [-0.0321451, -1.07977, 1.0]], ['2, k, 19', [-0.0518958, -1.12186, 1.0]], ['2, k, 20', [-0.141974, 0.125141, 1.0]], ['2, k, 21', [-0.597098, 0.196889, 1.0]], ['2, k, 22', [-0.555611, 0.156538, 1.0]], ['2, k, 23', [-0.701012, 0.0411303, 1.0]], ['2, k, 24', [-0.654416, 0.0016548, 1.0]]]
[['2, k, 0', [-0.155859, -0.423406, 1.0]], ['2, k, 1', [-0.14828, -0.107504, 1.0]], ['2, k, 2', [-0.139616, 0.20108, 1.0]], ['2, k, 3', [-0.135701, 0.318604, 1.0]], ['2, k, 4', [-0.297952, 0.118486, 1.0]], ['2, k, 5', [-0.410094, 0.143416, 1.0]], ['2, k, 6', [-0.572843, 0.195993, 1.0]], ['2, k, 7', [-0.579281, 0.196189, 1.0]], ['2, k, 8', [-0.0974587, 0.066537, 1.0]], ['2, k, 9', [-0.337712, 0.00797974, 1.0]], ['2, k, 10', [-0.546987, 0.0106156, 1.0]], ['2, k, 11', [-0.623629, 0.0185414, 1.0]], ['2, k, 12', [-0.188952, -0.417424, 1.0]], ['2, k, 13', [-0.236447, -0.748038, 1.0]], ['2, k, 14', [-0.261846, -1.0895, 1.0]], ['2, k, 15', [-0.264494, -1.12778, 1.0]], ['2, k, 16', [-0.117239, -0.416881, 1.0]], ['2, k, 17', [-0.0449587, -0.736128, 1.0]], ['2, k, 18', [-0.0318942, -1.07987, 1.0]], ['2, k, 19', [-0.0509093, -1.1222, 1.0]], ['2, k, 20', [-0.141952, 0.125021, 1.0]], ['2, k, 21', [-0.596844, 0.206189, 1.0]], ['2, k, 22', [-0.570453, 0.173129, 1.0]], ['2, k, 23', [-0.686842, 0.027752, 1.0]], ['2, k, 24', [-0.625636, -0.00520532, 1.0]]]
[['2, k, 0', [-0.155884, -0.423423, 1.0]], ['2, k, 1', [-0.148388, -0.107569, 1.0]], ['2, k, 2', [-0.139857, 0.200975, 1.0]], ['2, k, 3', [-0.135543, 0.318526, 1.0]], ['2, k, 4', [-0.29817, 0.118349, 1.0]], ['2, k, 5', [-0.397149, 0.139013, 1.0]], ['2, k, 6', [-0.568454, 0.185106, 1.0]], ['2, k, 7', [-0.580644, 0.188873, 1.0]], ['2, k, 8', [-0.0973254, 0.0663606, 1.0]], ['2, k, 9', [-0.338431, 0.0129791, 1.0]], ['2, k, 10', [-0.521668, 0.00662008, 1.0]], ['2, k, 11', [-0.587055, 0.00920329, 1.0]], ['2, k, 12', [-0.188987, -0.417465, 1.0]], ['2, k, 13', [-0.236529, -0.747873, 1.0]], ['2, k, 14', [-0.261826, -1.08951, 1.0]], ['2, k, 15', [-0.26484, -1.12749, 1.0]], ['2, k, 16', [-0.117328, -0.416888, 1.0]], ['2, k, 17', [-0.0450275, -0.736492, 1.0]], ['2, k, 18', [-0.0318837, -1.07997, 1.0]], ['2, k, 19', [-0.0506717, -1.12186, 1.0]], ['2, k, 20', [-0.142157, 0.124923, 1.0]], ['2, k, 21', [-0.61562, 0.197819, 1.0]], ['2, k, 22', [-0.574013, 0.158546, 1.0]], ['2, k, 23', [-0.650877, 0.0216369, 1.0]], ['2, k, 24', [-0.628708, -0.00546143, 1.0]]]
[['2, k, 0', [-0.156324, -0.423065, 1.0]], ['2, k, 1', [-0.148483, -0.107619, 1.0]], ['2, k, 2', [-0.139983, 0.200366, 1.0]], ['2, k, 3', [-0.136138, 0.317985, 1.0]], ['2, k, 4', [-0.276756, 0.134729, 1.0]], ['2, k, 5', [-0.393636, 0.135371, 1.0]], ['2, k, 6', [-0.562692, 0.181338, 1.0]], ['2, k, 7', [-0.582618, 0.185606, 1.0]], ['2, k, 8', [-0.0968014, 0.0655825, 1.0]], ['2, k, 9', [-0.337681, 0.0133459, 1.0]], ['2, k, 10', [-0.528606, 0.00703874, 1.0]], ['2, k, 11', [-0.595504, 0.011378, 1.0]], ['2, k, 12', [-0.188467, -0.417268, 1.0]], ['2, k, 13', [-0.236657, -0.747701, 1.0]], ['2, k, 14', [-0.261884, -1.08933, 1.0]], ['2, k, 15', [-0.263549, -1.12671, 1.0]], ['2, k, 16', [-0.119797, -0.415914, 1.0]], ['2, k, 17', [-0.0448783, -0.737594, 1.0]], ['2, k, 18', [-0.0318391, -1.08016, 1.0]], ['2, k, 19', [-0.050717, -1.12198, 1.0]], ['2, k, 20', [-0.142286, 0.124515, 1.0]], ['2, k, 21', [-0.625932, 0.198098, 1.0]], ['2, k, 22', [-0.590027, 0.166623, 1.0]], ['2, k, 23', [-0.657403, 0.0246543, 1.0]], ['2, k, 24', [-0.607833, -0.00796526, 1.0]]]
[['2, k, 0', [-0.156581, -0.422957, 1.0]], ['2, k, 1', [-0.148511, -0.10775, 1.0]], ['2, k, 2', [-0.139883, 0.199662, 1.0]], ['2, k, 3', [-0.137182, 0.317374, 1.0]], ['2, k, 4', [-0.277089, 0.134856, 1.0]], ['2, k, 5', [-0.423679, 0.135304, 1.0]], ['2, k, 6', [-0.594972, 0.186128, 1.0]], ['2, k, 7', [-0.613, 0.190189, 1.0]], ['2, k, 8', [-0.0955987, 0.0644829, 1.0]], ['2, k, 9', [-0.335245, 0.0123569, 1.0]], ['2, k, 10', [-0.517854, 0.00445787, 1.0]], ['2, k, 11', [-0.579876, 0.00820044, 1.0]], ['2, k, 12', [-0.188019, -0.417406, 1.0]], ['2, k, 13', [-0.236689, -0.74769, 1.0]], ['2, k, 14', [-0.261921, -1.08927, 1.0]], ['2, k, 15', [-0.264432, -1.12635, 1.0]], ['2, k, 16', [-0.120832, -0.415603, 1.0]], ['2, k, 17', [-0.0447561, -0.737571, 1.0]], ['2, k, 18', [-0.0317715, -1.08034, 1.0]], ['2, k, 19', [-0.0507764, -1.12217, 1.0]], ['2, k, 20', [-0.142234, 0.123997, 1.0]], ['2, k, 21', [-0.643608, 0.19561, 1.0]], ['2, k, 22', [-0.60462, 0.16645, 1.0]], ['2, k, 23', [-0.642486, 0.0253254, 1.0]], ['2, k, 24', [-0.608361, -0.0110403, 1.0]]]
[['2, k, 0', [-0.157328, -0.422718, 1.0]], ['2, k, 1', [-0.148555, -0.107764, 1.0]], ['2, k, 2', [-0.139666, 0.199489, 1.0]], ['2, k, 3', [-0.13797, 0.317272, 1.0]], ['2, k, 4', [-0.277253, 0.135228, 1.0]], ['2, k, 5', [-0.430406, 0.134252, 1.0]], ['2, k, 6', [-0.608819, 0.175111, 1.0]], ['2, k, 7', [-0.622278, 0.183929, 1.0]], ['2, k, 8', [-0.0945199, 0.0647011, 1.0]], ['2, k, 9', [-0.332073, 0.0120107, 1.0]], ['2, k, 10', [-0.514363, 0.00289112, 1.0]], ['2, k, 11', [-0.598407, 0.0152064, 1.0]], ['2, k, 12', [-0.188391, -0.417203, 1.0]], ['2, k, 13', [-0.236668, -0.747645, 1.0]], ['2, k, 14', [-0.262014, -1.08934, 1.0]], ['2, k, 15', [-0.264852, -1.12622, 1.0]], ['2, k, 16', [-0.122021, -0.415364, 1.0]], ['2, k, 17', [-0.0445437, -0.738057, 1.0]], ['2, k, 18', [-0.0315353, -1.08046, 1.0]], ['2, k, 19', [-0.0510745, -1.12245, 1.0]], ['2, k, 20', [-0.142129, 0.12388, 1.0]], ['2, k, 21', [-0.660984, 0.186843, 1.0]], ['2, k, 22', [-0.610685, 0.193938, 1.0]], ['2, k, 23', [-0.658051, 0.0312109, 1.0]], ['2, k, 24', [-0.591422, -0.0104869, 1.0]]]
[['2, k, 0', [-0.157893, -0.422633, 1.0]], ['2, k, 1', [-0.148609, -0.107818, 1.0]], ['2, k, 2', [-0.139447, 0.199218, 1.0]], ['2, k, 3', [-0.138964, 0.317073, 1.0]], ['2, k, 4', [-0.277966, 0.135356, 1.0]], ['2, k, 5', [-0.426195, 0.136532, 1.0]], ['2, k, 6', [-0.602695, 0.169821, 1.0]], ['2, k, 7', [-0.624068, 0.179349, 1.0]], ['2, k, 8', [-0.0921234, 0.0646983, 1.0]], ['2, k, 9', [-0.327428, 0.0121128, 1.0]], ['2, k, 10', [-0.508584, 0.000309021, 1.0]], ['2, k, 11', [-0.593184, 0.0154405, 1.0]], ['2, k, 12', [-0.188943, -0.417051, 1.0]], ['2, k, 13', [-0.236777, -0.747405, 1.0]], ['2, k, 14', [-0.261908, -1.08935, 1.0]], ['2, k, 15', [-0.265036, -1.12596, 1.0]], ['2, k, 16', [-0.122512, -0.415381, 1.0]], ['2, k, 17', [-0.0443191, -0.737629, 1.0]], ['2, k, 18', [-0.0317199, -1.07582, 1.0]], ['2, k, 19', [-0.0513196, -1.11876, 1.0]], ['2, k, 20', [-0.142012, 0.123674, 1.0]], ['2, k, 21', [-0.676439, 0.189115, 1.0]], ['2, k, 22', [-0.631314, 0.159548, 1.0]], ['2, k, 23', [-0.652154, 0.0317743, 1.0]], ['2, k, 24', [-0.595131, 0.00665825, 1.0]]]
[['2, k, 0', [-0.158162, -0.422745, 1.0]], ['2, k, 1', [-0.148763, -0.107987, 1.0]], ['2, k, 2', [-0.139476, 0.198906, 1.0]], ['2, k, 3', [-0.139781, 0.316793, 1.0]], ['2, k, 4', [-0.281136, 0.131661, 1.0]], ['2, k, 5', [-0.429232, 0.132168, 1.0]], ['2, k, 6', [-0.606551, 0.163721, 1.0]], ['2, k, 7', [-0.633712, 0.172424, 1.0]], ['2, k, 8', [-0.0887023, 0.0643581, 1.0]], ['2, k, 9', [-0.297284, 0.0158794, 1.0]], ['2, k, 10', [-0.49376, 0.00120208, 1.0]], ['2, k, 11', [-0.576919, 0.0142555, 1.0]], ['2, k, 12', [-0.18969, -0.417269, 1.0]], ['2, k, 13', [-0.236984, -0.747211, 1.0]], ['2, k, 14', [-0.261859, -1.08933, 1.0]], ['2, k, 15', [-0.265232, -1.12568, 1.0]], ['2, k, 16', [-0.122561, -0.415451, 1.0]], ['2, k, 17', [-0.044304, -0.736936, 1.0]], ['2, k, 18', [-0.0314237, -1.07312, 1.0]], ['2, k, 19', [-0.0507241, -1.11697, 1.0]], ['2, k, 20', [-0.142075, 0.12338, 1.0]], ['2, k, 21', [-0.685844, 0.181782, 1.0]], ['2, k, 22', [-0.643257, 0.152797, 1.0]], ['2, k, 23', [-0.635331, 0.0360975, 1.0]], ['2, k, 24', [-0.597134, 0.037966, 1.0]]]
[['2, k, 0', [-0.158216, -0.422771, 1.0]], ['2, k, 1', [-0.148784, -0.108067, 1.0]], ['2, k, 2', [-0.139378, 0.198781, 1.0]], ['2, k, 3', [-0.140854, 0.316742, 1.0]], ['2, k, 4', [-0.285114, 0.128594, 1.0]], ['2, k, 5', [-0.432154, 0.125495, 1.0]], ['2, k, 6', [-0.61063, 0.154733, 1.0]], ['2, k, 7', [-0.644586, 0.166959, 1.0]], ['2, k, 8', [-0.083243, 0.0644248, 1.0]], ['2, k, 9', [-0.296933, 0.0153446, 1.0]], ['2, k, 10', [-0.484599, 0.00142582, 1.0]], ['2, k, 11', [-0.571174, 0.0140079, 1.0]], ['2, k, 12', [-0.191418, -0.416455, 1.0]], ['2, k, 13', [-0.237596, -0.748128, 1.0]], ['2, k, 14', [-0.262258, -1.08967, 1.0]], ['2, k, 15', [-0.265169, -1.12629, 1.0]], ['2, k, 16', [-0.122093, -0.417299, 1.0]], ['2, k, 17', [-0.0444701, -0.737073, 1.0]], ['2, k, 18', [-0.0321323, -1.07596, 1.0]], ['2, k, 19', [-0.0491731, -1.12154, 1.0]], ['2, k, 20', [-0.141998, 0.123249, 1.0]], ['2, k, 21', [-0.709469, 0.17693, 1.0]], ['2, k, 22', [-0.660175, 0.153407, 1.0]], ['2, k, 23', [-0.628596, 0.0299783, 1.0]], ['2, k, 24', [-0.558531, -0.00409853, 1.0]]]
[['2, k, 0', [-0.158547, -0.424163, 1.0]], ['2, k, 1', [-0.149068, -0.109071, 1.0]], ['2, k, 2', [-0.139501, 0.198267, 1.0]], ['2, k, 3', [-0.141918, 0.316247, 1.0]], ['2, k, 4', [-0.284721, 0.125915, 1.0]], ['2, k, 5', [-0.433831, 0.114801, 1.0]], ['2, k, 6', [-0.610221, 0.147983, 1.0]], ['2, k, 7', [-0.650684, 0.159002, 1.0]], ['2, k, 8', [-0.0769022, 0.0655316, 1.0]], ['2, k, 9', [-0.297781, 0.0130112, 1.0]], ['2, k, 10', [-0.473919, 0.00026502, 1.0]], ['2, k, 11', [-0.559017, 0.0120517, 1.0]], ['2, k, 12', [-0.1936, -0.418687, 1.0]], ['2, k, 13', [-0.237737, -0.748003, 1.0]], ['2, k, 14', [-0.261993, -1.08924, 1.0]], ['2, k, 15', [-0.265243, -1.12636, 1.0]], ['2, k, 16', [-0.120648, -0.421778, 1.0]], ['2, k, 17', [-0.0444828, -0.736648, 1.0]], ['2, k, 18', [-0.032739, -1.07596, 1.0]], ['2, k, 19', [-0.0501113, -1.11967, 1.0]], ['2, k, 20', [-0.142143, 0.122604, 1.0]], ['2, k, 21', [-0.71395, 0.171194, 1.0]], ['2, k, 22', [-0.651991, 0.182191, 1.0]], ['2, k, 23', [-0.614376, 0.0239654, 1.0]], ['2, k, 24', [-0.569118, 0.0290922, 1.0]]]
[['2, k, 0', [-0.158662, -0.424196, 1.0]], ['2, k, 1', [-0.149139, -0.109187, 1.0]], ['2, k, 2', [-0.139535, 0.19802, 1.0]], ['2, k, 3', [-0.143195, 0.316016, 1.0]], ['2, k, 4', [-0.288918, 0.120145, 1.0]], ['2, k, 5', [-0.470803, 0.114284, 1.0]], ['2, k, 6', [-0.645603, 0.147356, 1.0]], ['2, k, 7', [-0.677954, 0.158669, 1.0]], ['2, k, 8', [-0.0716643, 0.0651866, 1.0]], ['2, k, 9', [-0.288189, 0.0121554, 1.0]], ['2, k, 10', [-0.458273, -0.00697564, 1.0]], ['2, k, 11', [-0.537628, 0.00873775, 1.0]], ['2, k, 12', [-0.195043, -0.417333, 1.0]], ['2, k, 13', [-0.238236, -0.747325, 1.0]], ['2, k, 14', [-0.262021, -1.08926, 1.0]], ['2, k, 15', [-0.265467, -1.12647, 1.0]], ['2, k, 16', [-0.119388, -0.421675, 1.0]], ['2, k, 17', [-0.0454201, -0.73657, 1.0]], ['2, k, 18', [-0.0322252, -1.07632, 1.0]], ['2, k, 19', [-0.0492374, -1.11961, 1.0]], ['2, k, 20', [-0.142179, 0.122403, 1.0]], ['2, k, 21', [-0.735311, 0.164991, 1.0]], ['2, k, 22', [-0.678153, 0.139425, 1.0]], ['2, k, 23', [-0.593094, 0.0237822, 1.0]], ['2, k, 24', [-0.545179, 0.0225785, 1.0]]]
[['2, k, 0', [-0.15892, -0.424425, 1.0]], ['2, k, 1', [-0.149229, -0.109577, 1.0]], ['2, k, 2', [-0.139352, 0.197221, 1.0]], ['2, k, 3', [-0.144966, 0.315154, 1.0]], ['2, k, 4', [-0.289668, 0.118649, 1.0]], ['2, k, 5', [-0.468593, 0.115234, 1.0]], ['2, k, 6', [-0.646917, 0.138768, 1.0]], ['2, k, 7', [-0.693283, 0.154205, 1.0]], ['2, k, 8', [-0.0668625, 0.0639925, 1.0]], ['2, k, 9', [-0.278255, 0.0102519, 1.0]], ['2, k, 10', [-0.444243, -0.00823435, 1.0]], ['2, k, 11', [-0.522136, 0.00794095, 1.0]], ['2, k, 12', [-0.19594, -0.417547, 1.0]], ['2, k, 13', [-0.23877, -0.747072, 1.0]], ['2, k, 14', [-0.262187, -1.08932, 1.0]], ['2, k, 15', [-0.265425, -1.12622, 1.0]], ['2, k, 16', [-0.119134, -0.42175, 1.0]], ['2, k, 17', [-0.0455193, -0.735034, 1.0]], ['2, k, 18', [-0.0331299, -1.07266, 1.0]], ['2, k, 19', [-0.050377, -1.11682, 1.0]], ['2, k, 20', [-0.142075, 0.121724, 1.0]], ['2, k, 21', [-0.745728, 0.16705, 1.0]], ['2, k, 22', [-0.682769, 0.144399, 1.0]], ['2, k, 23', [-0.577957, 0.0261643, 1.0]], ['2, k, 24', [-0.53089, 0.0220291, 1.0]]]
[['2, k, 0', [-0.159733, -0.429599, 1.0]], ['2, k, 1', [-0.150056, -0.113531, 1.0]], ['2, k, 2', [-0.140125, 0.194123, 1.0]], ['2, k, 3', [-0.146173, 0.311852, 1.0]], ['2, k, 4', [-0.295493, 0.114884, 1.0]], ['2, k, 5', [-0.47863, 0.114869, 1.0]], ['2, k, 6', [-0.695702, 0.142885, 1.0]], ['2, k, 7', [-0.725877, 0.153022, 1.0]], ['2, k, 8', [-0.060407, 0.0635468, 1.0]], ['2, k, 9', [-0.266117, 0.0101147, 1.0]], ['2, k, 10', [-0.422477, -0.0104907, 1.0]], ['2, k, 11', [-0.491644, 0.00138571, 1.0]], ['2, k, 12', [-0.199532, -0.423098, 1.0]], ['2, k, 13', [-0.239097, -0.747007, 1.0]], ['2, k, 14', [-0.262026, -1.08938, 1.0]], ['2, k, 15', [-0.265607, -1.12628, 1.0]], ['2, k, 16', [-0.116999, -0.42613, 1.0]], ['2, k, 17', [-0.0456171, -0.73414, 1.0]], ['2, k, 18', [-0.0341092, -1.07301, 1.0]], ['2, k, 19', [-0.0509283, -1.11626, 1.0]], ['2, k, 20', [-0.142814, 0.118433, 1.0]], ['2, k, 21', [-0.762415, 0.156302, 1.0]], ['2, k, 22', [-0.726587, 0.172398, 1.0]], ['2, k, 23', [-0.543023, 0.0159519, 1.0]], ['2, k, 24', [-0.500086, 0.0181161, 1.0]]]
[['2, k, 0', [-0.160802, -0.429949, 1.0]], ['2, k, 1', [-0.151098, -0.114638, 1.0]], ['2, k, 2', [-0.140997, 0.192093, 1.0]], ['2, k, 3', [-0.148824, 0.309473, 1.0]], ['2, k, 4', [-0.302587, 0.11297, 1.0]], ['2, k, 5', [-0.536146, 0.11507, 1.0]], ['2, k, 6', [-0.717206, 0.135907, 1.0]], ['2, k, 7', [-0.733959, 0.148745, 1.0]], ['2, k, 8', [-0.0553193, 0.0648499, 1.0]], ['2, k, 9', [-0.253326, 0.0100397, 1.0]], ['2, k, 10', [-0.409594, -0.0103522, 1.0]], ['2, k, 11', [-0.477954, 0.000709781, 1.0]], ['2, k, 12', [-0.203083, -0.423041, 1.0]], ['2, k, 13', [-0.239546, -0.746984, 1.0]], ['2, k, 14', [-0.26379, -1.08961, 1.0]], ['2, k, 15', [-0.265531, -1.12656, 1.0]], ['2, k, 16', [-0.11705, -0.426309, 1.0]], ['2, k, 17', [-0.0472596, -0.732675, 1.0]], ['2, k, 18', [-0.0359847, -1.07431, 1.0]], ['2, k, 19', [-0.0516372, -1.1159, 1.0]], ['2, k, 20', [-0.14373, 0.116628, 1.0]], ['2, k, 21', [-0.767589, 0.146408, 1.0]], ['2, k, 22', [-0.712226, 0.159318, 1.0]], ['2, k, 23', [-0.525782, 0.0153507, 1.0]], ['2, k, 24', [-0.505126, -0.0182046, 1.0]]]
[['2, k, 0', [-0.162018, -0.431452, 1.0]], ['2, k, 1', [-0.15279, -0.117365, 1.0]], ['2, k, 2', [-0.143159, 0.188095, 1.0]], ['2, k, 3', [-0.151326, 0.304835, 1.0]], ['2, k, 4', [-0.310831, 0.109061, 1.0]], ['2, k, 5', [-0.536122, 0.110931, 1.0]], ['2, k, 6', [-0.716928, 0.123597, 1.0]], ['2, k, 7', [-0.735535, 0.141139, 1.0]], ['2, k, 8', [-0.0511405, 0.0624842, 1.0]], ['2, k, 9', [-0.241483, 0.00953185, 1.0]], ['2, k, 10', [-0.390215, -0.0099056, 1.0]], ['2, k, 11', [-0.458698, -0.000723442, 1.0]], ['2, k, 12', [-0.206493, -0.424766, 1.0]], ['2, k, 13', [-0.240874, -0.746858, 1.0]], ['2, k, 14', [-0.265187, -1.08946, 1.0]], ['2, k, 15', [-0.265539, -1.12615, 1.0]], ['2, k, 16', [-0.116543, -0.427436, 1.0]], ['2, k, 17', [-0.0477041, -0.731933, 1.0]], ['2, k, 18', [-0.0363349, -1.07188, 1.0]], ['2, k, 19', [-0.0514178, -1.1134, 1.0]], ['2, k, 20', [-0.145752, 0.112915, 1.0]], ['2, k, 21', [-0.766709, 0.146161, 1.0]], ['2, k, 22', [-0.740829, 0.170966, 1.0]], ['2, k, 23', [-0.504663, 0.0111952, 1.0]], ['2, k, 24', [-0.473793, 0.0414937, 1.0]]]
