[['2, k, 0', [-0.193401, -0.276315, 1.0]], ['2, k, 1', [-0.19079, 0.0379122, 1.0]], ['2, k, 2', [-0.186945, 0.343276, 1.0]], ['2, k, 3', [-0.181148, 0.469126, 1.0]], ['2, k, 4', [-0.372849, 0.246606, 1.0]], ['2, k, 5', [-0.554042, 0.0626521, 1.0]], ['2, k, 6', [-0.498089, -0.146856, 1.0]], ['2, k, 7', [-0.457725, -0.169062, 1.0]], ['2, k, 8', [0.000681187, 0.255821, 1.0]], ['2, k, 9', [0.161319, 0.0847515, 1.0]], ['2, k, 10', [0.0945409, -0.12956, 1.0]], ['2, k, 11', [0.0276464, -0.176728, 1.0]], ['2, k, 12', [-0.275636, -0.274071, 1.0]], ['2, k, 13', [-0.3039, -0.692424, 1.0]], ['2, k, 14', [-0.288736, -1.05795, 1.0]], ['2, k, 15', [-0.299561, -1.12598, 1.0]], ['2, k, 16', [-0.10507, -0.269853, 1.0]], ['2, k, 17', [-0.0719574, -0.667785, 1.0]], ['2, k, 18', [-0.101636, -1.05608, 1.0]], ['2, k, 19', [-0.101196, -1.11621, 1.0]], ['2, k, 20', [-0.188119, 0.268239, 1.0]], ['2, k, 21', [-0.440039, -0.214459, 1.0]], ['2, k, 22', [-0.468301, -0.163565, 1.0]], ['2, k, 23', [0.00475764, -0.26466, 1.0]], ['2, k, 24', [-0.013061, -0.15385, 1.0]]]
[['2, k, 0', [-0.165416, -0.306379, 1.0]], ['2, k, 1', [-0.192386, 0.00110465, 1.0]], ['2, k, 2', [-0.203851, 0.297656, 1.0]], ['2, k, 3', [-0.228158, 0.409608, 1.0]], ['2, k, 4', [-0.401209, 0.20041, 1.0]], ['2, k, 5', [-0.523454, -0.0139957, 1.0]], ['2, k, 6', [-0.447102, -0.228704, 1.0]], ['2, k, 7', [-0.391643, -0.245517, 1.0]], ['2, k, 8', [-0.0253529, 0.227967, 1.0]], ['2, k, 9', [0.181134, 0.0712314, 1.0]], ['2, k, 10', [0.139514, -0.152713, 1.0]], ['2, k, 11', [0.0783253, -0.222978, 1.0]], ['2, k, 12', [-0.245397, -0.309035, 1.0]], ['2, k, 13', [-0.275668, -0.679644, 1.0]], ['2, k, 14', [-0.287139, -1.06201, 1.0]], ['2, k, 15', [-0.297083, -1.12547, 1.0]], ['2, k, 16', [-0.0797652, -0.29361, 1.0]], ['2, k, 17', [-0.0538382, -0.657398, 1.0]], ['2, k, 18', [-0.0985564, -1.0502, 1.0]], ['2, k, 19', [-0.0964075, -1.11927, 1.0]], ['2, k, 20', [-0.198932, 0.22419, 1.0]], ['2, k, 21', [-0.357321, -0.291558, 1.0]], ['2, k, 22', [-0.356745, -0.221452, 1.0]], ['2, k, 23', [0.051987, -0.300816, 1.0]], ['2, k, 24', [0.0303804, -0.169726, 1.0]]]
[['2, k, 0', [-0.159515, -0.306814, 1.0]], ['2, k, 1', [-0.191146, 0.000452917, 1.0]], ['2, k, 2', [-0.208783, 0.296285, 1.0]], ['2, k, 3', [-0.234813, 0.407857, 1.0]], ['2, k, 4', [-0.401038, 0.200163, 1.0]], ['2, k, 5', [-0.519452, -0.0184187, 1.0]], ['2, k, 6', [-0.443328, -0.233045, 1.0]], ['2, k, 7', [-0.384507, -0.245053, 1.0]], ['2, k, 8', [-0.0280226, 0.229248, 1.0]], ['2, k, 9', [0.181862, 0.073956, 1.0]], ['2, k, 10', [0.143616, -0.150554, 1.0]], ['2, k, 11', [0.0843061, -0.222438, 1.0]], ['2, k, 12', [-0.238938, -0.31022, 1.0]], ['2, k, 13', [-0.269744, -0.682059, 1.0]], ['2, k, 14', [-0.285912, -1.06187, 1.0]], ['2, k, 15', [-0.296882, -1.12518, 1.0]], ['2, k, 16', [-0.0745756, -0.293384, 1.0]], ['2, k, 17', [-0.0481158, -0.65812, 1.0]], ['2, k, 18', [-0.0988368, -1.05007, 1.0]], ['2, k, 19', [-0.0969908, -1.1194, 1.0]], ['2, k, 20', [-0.202006, 0.223293, 1.0]], ['2, k, 21', [-0.351587, -0.297566, 1.0]], ['2, k, 22', [-0.347716, -0.225825, 1.0]], ['2, k, 23', [0.0584363, -0.299799, 1.0]], ['2, k, 24', [0.0365325, -0.172549, 1.0]]]
[['2, k, 0', [-0.153468, -0.308079, 1.0]], ['2, k, 1', [-0.189376, -0.00072648, 1.0]], ['2, k, 2', [-0.211573, 0.294998, 1.0]], ['2, k, 3', [-0.24078, 0.405649, 1.0]], ['2, k, 4', [-0.406284, 0.189962, 1.0]], ['2, k, 5', [-0.517455, -0.0217337, 1.0]], ['2, k, 6', [-0.437773, -0.234621, 1.0]], ['2, k, 7', [-0.382751, -0.24611, 1.0]], ['2, k, 8', [-0.0304016, 0.230041, 1.0]], ['2, k, 9', [0.182866, 0.0776095, 1.0]], ['2, k, 10', [0.148063, -0.147367, 1.0]], ['2, k, 11', [0.0908187, -0.221758, 1.0]], ['2, k, 12', [-0.232269, -0.312537, 1.0]], ['2, k, 13', [-0.265361, -0.68426, 1.0]], ['2, k, 14', [-0.285432, -1.06211, 1.0]], ['2, k, 15', [-0.296825, -1.12513, 1.0]], ['2, k, 16', [-0.0693183, -0.293715, 1.0]], ['2, k, 17', [-0.044169, -0.657061, 1.0]], ['2, k, 18', [-0.0991602, -1.04922, 1.0]], ['2, k, 19', [-0.0961844, -1.11879, 1.0]], ['2, k, 20', [-0.203855, 0.222276, 1.0]], ['2, k, 21', [-0.348367, -0.2881, 1.0]], ['2, k, 22', [-0.347895, -0.224875, 1.0]], ['2, k, 23', [0.0639575, -0.299928, 1.0]], ['2, k, 24', [0.0431863, -0.172369, 1.0]]]
[['2, k, 0', [-0.147082, -0.309606, 1.0]], ['2, k, 1', [-0.187468, -0.00222503, 1.0]], ['2, k, 2', [-0.214515, 0.293235, 1.0]], ['2, k, 3', [-0.246597, 0.402371, 1.0]], ['2, k, 4', [-0.407647, 0.183159, 1.0]], ['2, k, 5', [-0.512653, -0.0252275, 1.0]], ['2, k, 6', [-0.418661, -0.231273, 1.0]], ['2, k, 7', [-0.379302, -0.246712, 1.0]], ['2, k, 8', [-0.0326795, 0.230613, 1.0]], ['2, k, 9', [0.182296, 0.0815442, 1.0]], ['2, k, 10', [0.152482, -0.143975, 1.0]], ['2, k, 11', [0.0961364, -0.2172, 1.0]], ['2, k, 12', [-0.225723, -0.31513, 1.0]], ['2, k, 13', [-0.260793, -0.68847, 1.0]], ['2, k, 14', [-0.285237, -1.06205, 1.0]], ['2, k, 15', [-0.29703, -1.12485, 1.0]], ['2, k, 16', [-0.0633445, -0.294168, 1.0]], ['2, k, 17', [-0.038244, -0.663042, 1.0]], ['2, k, 18', [-0.0993262, -1.05496, 1.0]], ['2, k, 19', [-0.0964188, -1.11847, 1.0]], ['2, k, 20', [-0.205766, 0.220825, 1.0]], ['2, k, 21', [-0.339477, -0.288899, 1.0]], ['2, k, 22', [-0.341364, -0.226275, 1.0]], ['2, k, 23', [0.0706433, -0.294217, 1.0]], ['2, k, 24', [0.0484674, -0.164351, 1.0]]]
[['2, k, 0', [-0.141607, -0.310123, 1.0]], ['2, k, 1', [-0.186086, -0.00336826, 1.0]], ['2, k, 2', [-0.217962, 0.291171, 1.0]], ['2, k, 3', [-0.251657, 0.399643, 1.0]], ['2, k, 4', [-0.405542, 0.185011, 1.0]], ['2, k, 5', [-0.508681, -0.0277389, 1.0]], ['2, k, 6', [-0.417866, -0.234589, 1.0]], ['2, k, 7', [-0.372207, -0.247557, 1.0]], ['2, k, 8', [-0.0410591, 0.231992, 1.0]], ['2, k, 9', [0.18216, 0.0829704, 1.0]], ['2, k, 10', [0.156137, -0.142805, 1.0]], ['2, k, 11', [0.100899, -0.216419, 1.0]], ['2, k, 12', [-0.219667, -0.315849, 1.0]], ['2, k, 13', [-0.254685, -0.698148, 1.0]], ['2, k, 14', [-0.284586, -1.0628, 1.0]], ['2, k, 15', [-0.297198, -1.12491, 1.0]], ['2, k, 16', [-0.0586735, -0.294409, 1.0]], ['2, k, 17', [-0.0343671, -0.663954, 1.0]], ['2, k, 18', [-0.0984926, -1.05675, 1.0]], ['2, k, 19', [-0.096567, -1.11869, 1.0]], ['2, k, 20', [-0.208052, 0.219145, 1.0]], ['2, k, 21', [-0.332449, -0.296442, 1.0]], ['2, k, 22', [-0.331701, -0.225498, 1.0]], ['2, k, 23', [0.0736525, -0.295036, 1.0]], ['2, k, 24', [0.0553925, -0.167071, 1.0]]]
[['2, k, 0', [-0.13635, -0.312551, 1.0]], ['2, k, 1', [-0.186495, 0.00182273, 1.0]], ['2, k, 2', [-0.242434, 0.323163, 1.0]], ['2, k, 3', [-0.266321, 0.424896, 1.0]], ['2, k, 4', [-0.40627, 0.179611, 1.0]], ['2, k, 5', [-0.504316, -0.0305505, 1.0]], ['2, k, 6', [-0.3834, -0.222065, 1.0]], ['2, k, 7', [-0.399592, -0.225535, 1.0]], ['2, k, 8', [-0.0415441, 0.231915, 1.0]], ['2, k, 9', [0.181952, 0.084277, 1.0]], ['2, k, 10', [0.160435, -0.141641, 1.0]], ['2, k, 11', [0.106882, -0.215389, 1.0]], ['2, k, 12', [-0.214234, -0.318938, 1.0]], ['2, k, 13', [-0.252056, -0.701616, 1.0]], ['2, k, 14', [-0.284381, -1.06274, 1.0]], ['2, k, 15', [-0.29727, -1.12492, 1.0]], ['2, k, 16', [-0.0539502, -0.296027, 1.0]], ['2, k, 17', [-0.0307491, -0.670116, 1.0]], ['2, k, 18', [-0.0993235, -1.06228, 1.0]], ['2, k, 19', [-0.0976178, -1.11901, 1.0]], ['2, k, 20', [-0.229053, 0.245774, 1.0]], ['2, k, 21', [-0.365776, -0.277814, 1.0]], ['2, k, 22', [-0.325954, -0.270298, 1.0]], ['2, k, 23', [0.0834836, -0.295084, 1.0]], ['2, k, 24', [0.0608745, -0.165482, 1.0]]]
[['2, k, 0', [-0.130772, -0.313553, 1.0]], ['2, k, 1', [-0.186207, 0.00339266, 1.0]], ['2, k, 2', [-0.242685, 0.323136, 1.0]], ['2, k, 3', [-0.270885, 0.423188, 1.0]], ['2, k, 4', [-0.406012, 0.176658, 1.0]], ['2, k, 5', [-0.498203, -0.0340552, 1.0]], ['2, k, 6', [-0.381042, -0.22799, 1.0]], ['2, k, 7', [-0.390792, -0.229212, 1.0]], ['2, k, 8', [-0.04257, 0.231868, 1.0]], ['2, k, 9', [0.181855, 0.0860253, 1.0]], ['2, k, 10', [0.168136, -0.139808, 1.0]], ['2, k, 11', [0.114315, -0.214051, 1.0]], ['2, k, 12', [-0.208291, -0.320787, 1.0]], ['2, k, 13', [-0.2505, -0.701815, 1.0]], ['2, k, 14', [-0.284392, -1.06271, 1.0]], ['2, k, 15', [-0.296753, -1.12431, 1.0]], ['2, k, 16', [-0.0489034, -0.296205, 1.0]], ['2, k, 17', [-0.0284881, -0.674797, 1.0]], ['2, k, 18', [-0.0991882, -1.06242, 1.0]], ['2, k, 19', [-0.0976947, -1.11897, 1.0]], ['2, k, 20', [-0.229152, 0.245766, 1.0]], ['2, k, 21', [-0.353434, -0.284327, 1.0]], ['2, k, 22', [-0.422868, -0.238657, 1.0]], ['2, k, 23', [0.0927826, -0.299204, 1.0]], ['2, k, 24', [0.0742159, -0.168799, 1.0]]]
[['2, k, 0', [-0.126852, -0.314659, 1.0]], ['2, k, 1', [-0.186162, 0.00369077, 1.0]], ['2, k, 2', [-0.243332, 0.322576, 1.0]], ['2, k, 3', [-0.27515, 0.420751, 1.0]], ['2, k, 4', [-0.40612, 0.173712, 1.0]], ['2, k, 5', [-0.495177, -0.0357541, 1.0]], ['2, k, 6', [-0.381163, -0.231374, 1.0]], ['2, k, 7', [-0.389095, -0.229812, 1.0]], ['2, k, 8', [-0.0435942, 0.231602, 1.0]], ['2, k, 9', [0.18158, 0.0878268, 1.0]], ['2, k, 10', [0.171004, -0.137448, 1.0]], ['2, k, 11', [0.116798, -0.208578, 1.0]], ['2, k, 12', [-0.204487, -0.322115, 1.0]], ['2, k, 13', [-0.247724, -0.70155, 1.0]], ['2, k, 14', [-0.283924, -1.063, 1.0]], ['2, k, 15', [-0.296578, -1.124, 1.0]], ['2, k, 16', [-0.04506, -0.297013, 1.0]], ['2, k, 17', [-0.0261929, -0.677639, 1.0]], ['2, k, 18', [-0.0988067, -1.06366, 1.0]], ['2, k, 19', [-0.0979456, -1.11918, 1.0]], ['2, k, 20', [-0.229449, 0.245439, 1.0]], ['2, k, 21', [-0.349288, -0.280014, 1.0]], ['2, k, 22', [-0.340311, -0.211883, 1.0]], ['2, k, 23', [0.0972361, -0.2918, 1.0]], ['2, k, 24', [0.0746904, -0.163473, 1.0]]]
[['2, k, 0', [-0.12282, -0.3155, 1.0]], ['2, k, 1', [-0.186082, 0.00374459, 1.0]], ['2, k, 2', [-0.245089, 0.320878, 1.0]], ['2, k, 3', [-0.279428, 0.417175, 1.0]], ['2, k, 4', [-0.405952, 0.170317, 1.0]], ['2, k, 5', [-0.493879, -0.0366454, 1.0]], ['2, k, 6', [-0.377439, -0.229904, 1.0]], ['2, k, 7', [-0.379331, -0.230885, 1.0]], ['2, k, 8', [-0.0448442, 0.231296, 1.0]], ['2, k, 9', [0.181434, 0.089043, 1.0]], ['2, k, 10', [0.17439, -0.13552, 1.0]], ['2, k, 11', [0.117519, -0.206376, 1.0]], ['2, k, 12', [-0.201332, -0.323184, 1.0]], ['2, k, 13', [-0.245951, -0.701199, 1.0]], ['2, k, 14', [-0.284001, -1.06282, 1.0]], ['2, k, 15', [-0.296212, -1.12369, 1.0]], ['2, k, 16', [-0.0401938, -0.29751, 1.0]], ['2, k, 17', [-0.0252923, -0.685183, 1.0]], ['2, k, 18', [-0.0987829, -1.06361, 1.0]], ['2, k, 19', [-0.0979814, -1.11907, 1.0]], ['2, k, 20', [-0.230366, 0.244288, 1.0]], ['2, k, 21', [-0.346123, -0.278501, 1.0]], ['2, k, 22', [-0.330593, -0.20943, 1.0]], ['2, k, 23', [0.0928669, -0.292799, 1.0]], ['2, k, 24', [0.0748645, -0.161071, 1.0]]]
[['2, k, 0', [-0.12078, -0.31686, 1.0]], ['2, k, 1', [-0.186098, 0.00373847, 1.0]], ['2, k, 2', [-0.247466, 0.319342, 1.0]], ['2, k, 3', [-0.283076, 0.415871, 1.0]], ['2, k, 4', [-0.405122, 0.166937, 1.0]], ['2, k, 5', [-0.493003, -0.0370853, 1.0]], ['2, k, 6', [-0.374312, -0.227026, 1.0]], ['2, k, 7', [-0.366791, -0.235686, 1.0]], ['2, k, 8', [-0.0618602, 0.227061, 1.0]], ['2, k, 9', [0.181155, 0.0893247, 1.0]], ['2, k, 10', [0.177934, -0.133686, 1.0]], ['2, k, 11', [0.130148, -0.180399, 1.0]], ['2, k, 12', [-0.198945, -0.324764, 1.0]], ['2, k, 13', [-0.24449, -0.700722, 1.0]], ['2, k, 14', [-0.284721, -1.06273, 1.0]], ['2, k, 15', [-0.296736, -1.12394, 1.0]], ['2, k, 16', [-0.0386062, -0.298653, 1.0]], ['2, k, 17', [-0.023968, -0.688512, 1.0]], ['2, k, 18', [-0.0989635, -1.06422, 1.0]], ['2, k, 19', [-0.0983288, -1.11885, 1.0]], ['2, k, 20', [-0.231911, 0.243033, 1.0]], ['2, k, 21', [-0.333367, -0.279846, 1.0]], ['2, k, 22', [-0.323083, -0.20994, 1.0]], ['2, k, 23', [0.10929, -0.258489, 1.0]], ['2, k, 24', [0.0867326, -0.138243, 1.0]]]
[['2, k, 0', [-0.118307, -0.317738, 1.0]], ['2, k, 1', [-0.186061, 0.00350533, 1.0]], ['2, k, 2', [-0.249548, 0.316318, 1.0]], ['2, k, 3', [-0.286074, 0.41154, 1.0]], ['2, k, 4', [-0.403899, 0.162095, 1.0]], ['2, k, 5', [-0.493007, -0.0370464, 1.0]], ['2, k, 6', [-0.373031, -0.224907, 1.0]], ['2, k, 7', [-0.35232, -0.237925, 1.0]], ['2, k, 8', [-0.0603865, 0.227195, 1.0]], ['2, k, 9', [0.18083, 0.0896432, 1.0]], ['2, k, 10', [0.180787, -0.132213, 1.0]], ['2, k, 11', [0.133616, -0.180216, 1.0]], ['2, k, 12', [-0.19648, -0.325887, 1.0]], ['2, k, 13', [-0.243902, -0.700583, 1.0]], ['2, k, 14', [-0.284703, -1.06272, 1.0]], ['2, k, 15', [-0.296704, -1.12394, 1.0]], ['2, k, 16', [-0.0362739, -0.299229, 1.0]], ['2, k, 17', [-0.0231533, -0.688512, 1.0]], ['2, k, 18', [-0.0985892, -1.06421, 1.0]], ['2, k, 19', [-0.0983656, -1.11858, 1.0]], ['2, k, 20', [-0.233393, 0.240506, 1.0]], ['2, k, 21', [-0.32366, -0.284529, 1.0]], ['2, k, 22', [-0.313861, -0.210713, 1.0]], ['2, k, 23', [0.111288, -0.258966, 1.0]], ['2, k, 24', [0.0867339, -0.140955, 1.0]]]
[['2, k, 0', [-0.116625, -0.318705, 1.0]], ['2, k, 1', [-0.185941, 0.00243241, 1.0]], ['2, k, 2', [-0.250529, 0.312511, 1.0]], ['2, k, 3', [-0.288895, 0.406681, 1.0]], ['2, k, 4', [-0.402341, 0.158354, 1.0]], ['2, k, 5', [-0.493292, -0.0368012, 1.0]], ['2, k, 6', [-0.373542, -0.223488, 1.0]], ['2, k, 7', [-0.34491, -0.237976, 1.0]], ['2, k, 8', [-0.067488, 0.223784, 1.0]], ['2, k, 9', [0.180542, 0.0899825, 1.0]], ['2, k, 10', [0.18543, -0.129867, 1.0]], ['2, k, 11', [0.127422, -0.194801, 1.0]], ['2, k, 12', [-0.194414, -0.327484, 1.0]], ['2, k, 13', [-0.243568, -0.698675, 1.0]], ['2, k, 14', [-0.28462, -1.06395, 1.0]], ['2, k, 15', [-0.296613, -1.12394, 1.0]], ['2, k, 16', [-0.0350609, -0.299603, 1.0]], ['2, k, 17', [-0.0231841, -0.691213, 1.0]], ['2, k, 18', [-0.0983936, -1.06434, 1.0]], ['2, k, 19', [-0.0984005, -1.1186, 1.0]], ['2, k, 20', [-0.2342, 0.237318, 1.0]], ['2, k, 21', [-0.314305, -0.285532, 1.0]], ['2, k, 22', [-0.29934, -0.214877, 1.0]], ['2, k, 23', [0.109262, -0.277197, 1.0]], ['2, k, 24', [0.0877929, -0.151894, 1.0]]]
[['2, k, 0', [-0.115339, -0.31923, 1.0]], ['2, k, 1', [-0.185701, 0.00112626, 1.0]], ['2, k, 2', [-0.2513, 0.307626, 1.0]], ['2, k, 3', [-0.291993, 0.399305, 1.0]], ['2, k, 4', [-0.400827, 0.1544, 1.0]], ['2, k, 5', [-0.493984, -0.0370369, 1.0]], ['2, k, 6', [-0.397208, -0.228544, 1.0]], ['2, k, 7', [-0.341756, -0.236951, 1.0]], ['2, k, 8', [-0.071443, 0.221362, 1.0]], ['2, k, 9', [0.180297, 0.0901459, 1.0]], ['2, k, 10', [0.18406, -0.128537, 1.0]], ['2, k, 11', [0.126486, -0.194515, 1.0]], ['2, k, 12', [-0.193061, -0.328625, 1.0]], ['2, k, 13', [-0.243386, -0.70263, 1.0]], ['2, k, 14', [-0.284483, -1.06391, 1.0]], ['2, k, 15', [-0.296643, -1.12395, 1.0]], ['2, k, 16', [-0.0338801, -0.299557, 1.0]], ['2, k, 17', [-0.0224454, -0.691753, 1.0]], ['2, k, 18', [-0.0985924, -1.06486, 1.0]], ['2, k, 19', [-0.0985656, -1.11879, 1.0]], ['2, k, 20', [-0.234827, 0.233104, 1.0]], ['2, k, 21', [-0.301606, -0.280355, 1.0]], ['2, k, 22', [-0.308091, -0.212251, 1.0]], ['2, k, 23', [0.111264, -0.277627, 1.0]], ['2, k, 24', [0.0878927, -0.15252, 1.0]]]
[['2, k, 0', [-0.113687, -0.318839, 1.0]], ['2, k, 1', [-0.185204, -9.45064e-05, 1.0]], ['2, k, 2', [-0.251047, 0.30437, 1.0]], ['2, k, 3', [-0.294453, 0.39407, 1.0]], ['2, k, 4', [-0.399906, 0.152469, 1.0]], ['2, k, 5', [-0.494702, -0.0383822, 1.0]], ['2, k, 6', [-0.35245, -0.218894, 1.0]], ['2, k, 7', [-0.312491, -0.247073, 1.0]], ['2, k, 8', [-0.0745337, 0.218769, 1.0]], ['2, k, 9', [0.179949, 0.0905204, 1.0]], ['2, k, 10', [0.187306, -0.125665, 1.0]], ['2, k, 11', [0.127326, -0.189706, 1.0]], ['2, k, 12', [-0.191296, -0.328686, 1.0]], ['2, k, 13', [-0.243069, -0.704618, 1.0]], ['2, k, 14', [-0.284224, -1.06394, 1.0]], ['2, k, 15', [-0.296455, -1.12385, 1.0]], ['2, k, 16', [-0.0324086, -0.298785, 1.0]], ['2, k, 17', [-0.0216572, -0.69078, 1.0]], ['2, k, 18', [-0.0984831, -1.06358, 1.0]], ['2, k, 19', [-0.0986356, -1.11874, 1.0]], ['2, k, 20', [-0.234645, 0.230251, 1.0]], ['2, k, 21', [-0.292328, -0.317419, 1.0]], ['2, k, 22', [-0.276657, -0.220303, 1.0]], ['2, k, 23', [0.113699, -0.274961, 1.0]], ['2, k, 24', [0.0887345, -0.144298, 1.0]]]
[['2, k, 0', [-0.114191, -0.318957, 1.0]], ['2, k, 1', [-0.184966, -0.00203474, 1.0]], ['2, k, 2', [-0.250699, 0.300186, 1.0]], ['2, k, 3', [-0.296744, 0.387736, 1.0]], ['2, k, 4', [-0.397973, 0.149112, 1.0]], ['2, k, 5', [-0.496369, -0.040958, 1.0]], ['2, k, 6', [-0.352981, -0.218467, 1.0]], ['2, k, 7', [-0.307967, -0.245804, 1.0]], ['2, k, 8', [-0.0770144, 0.214753, 1.0]], ['2, k, 9', [0.179657, 0.0902043, 1.0]], ['2, k, 10', [0.187078, -0.124388, 1.0]], ['2, k, 11', [0.130862, -0.187904, 1.0]], ['2, k, 12', [-0.191767, -0.329134, 1.0]], ['2, k, 13', [-0.24246, -0.705913, 1.0]], ['2, k, 14', [-0.284323, -1.06403, 1.0]], ['2, k, 15', [-0.294847, -1.12316, 1.0]], ['2, k, 16', [-0.0329399, -0.298611, 1.0]], ['2, k, 17', [-0.0220296, -0.691343, 1.0]], ['2, k, 18', [-0.0981174, -1.06217, 1.0]], ['2, k, 19', [-0.0986591, -1.11887, 1.0]], ['2, k, 20', [-0.234487, 0.226555, 1.0]], ['2, k, 21', [-0.283462, -0.31315, 1.0]], ['2, k, 22', [-0.273147, -0.217517, 1.0]], ['2, k, 23', [0.110935, -0.271769, 1.0]], ['2, k, 24', [0.0991605, -0.143463, 1.0]]]
[['2, k, 0', [-0.115991, -0.320475, 1.0]], ['2, k, 1', [-0.185074, -0.00541934, 1.0]], ['2, k, 2', [-0.250325, 0.294192, 1.0]], ['2, k, 3', [-0.298425, 0.381382, 1.0]], ['2, k, 4', [-0.397669, 0.143922, 1.0]], ['2, k, 5', [-0.500368, -0.0427265, 1.0]], ['2, k, 6', [-0.353656, -0.213295, 1.0]], ['2, k, 7', [-0.30917, -0.241771, 1.0]], ['2, k, 8', [-0.0792345, 0.210338, 1.0]], ['2, k, 9', [0.17902, 0.0889299, 1.0]], ['2, k, 10', [0.187222, -0.12381, 1.0]], ['2, k, 11', [0.130809, -0.186784, 1.0]], ['2, k, 12', [-0.193492, -0.330417, 1.0]], ['2, k, 13', [-0.243508, -0.707944, 1.0]], ['2, k, 14', [-0.283626, -1.06498, 1.0]], ['2, k, 15', [-0.294685, -1.12315, 1.0]], ['2, k, 16', [-0.034763, -0.300392, 1.0]], ['2, k, 17', [-0.0220813, -0.691712, 1.0]], ['2, k, 18', [-0.097453, -1.0605, 1.0]], ['2, k, 19', [-0.0993101, -1.11932, 1.0]], ['2, k, 20', [-0.234397, 0.221278, 1.0]], ['2, k, 21', [-0.283935, -0.305154, 1.0]], ['2, k, 22', [-0.271298, -0.206393, 1.0]], ['2, k, 23', [0.112797, -0.267893, 1.0]], ['2, k, 24', [0.0963316, -0.142073, 1.0]]]
[['2, k, 0', [-0.11831, -0.321536, 1.0]], ['2, k, 1', [-0.185709, -0.00899282, 1.0]], ['2, k, 2', [-0.250243, 0.288183, 1.0]], ['2, k, 3', [-0.299283, 0.374338, 1.0]], ['2, k, 4', [-0.398082, 0.140255, 1.0]], ['2, k, 5', [-0.501569, -0.0455951, 1.0]], ['2, k, 6', [-0.358612, -0.201924, 1.0]], ['2, k, 7', [-0.31701, -0.231685, 1.0]], ['2, k, 8', [-0.0812186, 0.205797, 1.0]], ['2, k, 9', [0.178188, 0.0862945, 1.0]], ['2, k, 10', [0.186463, -0.12395, 1.0]], ['2, k, 11', [0.129699, -0.187074, 1.0]], ['2, k, 12', [-0.195913, -0.331907, 1.0]], ['2, k, 13', [-0.244469, -0.710029, 1.0]], ['2, k, 14', [-0.284337, -1.06448, 1.0]], ['2, k, 15', [-0.294078, -1.12691, 1.0]], ['2, k, 16', [-0.0368987, -0.300967, 1.0]], ['2, k, 17', [-0.0236754, -0.697661, 1.0]], ['2, k, 18', [-0.0979125, -1.06232, 1.0]], ['2, k, 19', [-0.0993602, -1.11935, 1.0]], ['2, k, 20', [-0.234603, 0.215796, 1.0]], ['2, k, 21', [-0.285664, -0.294735, 1.0]], ['2, k, 22', [-0.275505, -0.192333, 1.0]], ['2, k, 23', [0.115833, -0.269639, 1.0]], ['2, k, 24', [0.0979951, -0.14485, 1.0]]]
[['2, k, 0', [-0.120493, -0.321714, 1.0]], ['2, k, 1', [-0.186514, -0.0102169, 1.0]], ['2, k, 2', [-0.250757, 0.287461, 1.0]], ['2, k, 3', [-0.299622, 0.369368, 1.0]], ['2, k, 4', [-0.398384, 0.138155, 1.0]], ['2, k, 5', [-0.502944, -0.0472738, 1.0]], ['2, k, 6', [-0.358179, -0.200391, 1.0]], ['2, k, 7', [-0.314183, -0.22922, 1.0]], ['2, k, 8', [-0.0825441, 0.20279, 1.0]], ['2, k, 9', [0.175864, 0.0827616, 1.0]], ['2, k, 10', [0.181158, -0.122079, 1.0]], ['2, k, 11', [0.140009, -0.162098, 1.0]], ['2, k, 12', [-0.198051, -0.332169, 1.0]], ['2, k, 13', [-0.245836, -0.710347, 1.0]], ['2, k, 14', [-0.28535, -1.06565, 1.0]], ['2, k, 15', [-0.294211, -1.12659, 1.0]], ['2, k, 16', [-0.0390712, -0.301104, 1.0]], ['2, k, 17', [-0.0243614, -0.697281, 1.0]], ['2, k, 18', [-0.0973481, -1.06398, 1.0]], ['2, k, 19', [-0.0994496, -1.11941, 1.0]], ['2, k, 20', [-0.235114, 0.214933, 1.0]], ['2, k, 21', [-0.290081, -0.295115, 1.0]], ['2, k, 22', [-0.274378, -0.196847, 1.0]], ['2, k, 23', [0.115811, -0.243461, 1.0]], ['2, k, 24', [0.0881426, -0.141089, 1.0]]]
