[['2, k, 0', [-0.1752016, -0.1291343, 1.0]], ['2, k, 1', [-0.1764055, 0.1176139, 1.0]], ['2, k, 2', [-0.176819, 0.3583751, 1.0]], ['2, k, 3', [-0.1662857, 0.4849998, 1.0]], ['2, k, 4', [-0.3148325, 0.2510451, 1.0]], ['2, k, 5', [-0.3811466, 0.007616721, 1.0]], ['2, k, 6', [-0.3967097, -0.1864787, 1.0]], ['2, k, 7', [-0.4119357, -0.2356543, 1.0]], ['2, k, 8', [-0.02020514, 0.2507922, 1.0]], ['2, k, 9', [0.02904074, 0.0338561, 1.0]], ['2, k, 10', [-0.002983388, -0.1189438, 1.0]], ['2, k, 11', [-0.02100005, -0.1671518, 1.0]], ['2, k, 12', [-0.2417227, -0.1272779, 1.0]], ['2, k, 13', [-0.2677442, -0.2669664, 1.0]], ['2, k, 14', [-0.2531966, -0.6038011, 1.0]], ['2, k, 15', [-0.2480898, -0.6649625, 1.0]], ['2, k, 16', [-0.1050239, -0.1285148, 1.0]], ['2, k, 17', [0.02168087, -0.2515889, 1.0]], ['2, k, 18', [0.01379462, -0.6011773, 1.0]], ['2, k, 19', [0.02461736, -0.6633236, 1.0]], ['2, k, 20', [-0.1769352, 0.2989383, 1.0]], ['2, k, 21', [-0.4299414, -0.3104662, 1.0]], ['2, k, 22', [-0.3710585, -0.2283696, 1.0]], ['2, k, 23', [-0.03039853, -0.2230144, 1.0]], ['2, k, 24', [0.02085008, -0.1649035, 1.0]]]
[['2, k, 0', [-0.1840661, -0.1177218, 1.0]], ['2, k, 1', [-0.1829333, 0.128099, 1.0]], ['2, k, 2', [-0.1801218, 0.3685662, 1.0]], ['2, k, 3', [-0.167857, 0.4926234, 1.0]], ['2, k, 4', [-0.2991632, 0.286355, 1.0]], ['2, k, 5', [-0.3675775, 0.3520148, 1.0]], ['2, k, 6', [-0.354013, 0.4191678, 1.0]], ['2, k, 7', [-0.3545324, 0.454787, 1.0]], ['2, k, 8', [-0.02545753, 0.2509316, 1.0]], ['2, k, 9', [0.03114177, 0.04234155, 1.0]], ['2, k, 10', [0.00246391, -0.1206677, 1.0]], ['2, k, 11', [-0.02086932, -0.146772, 1.0]], ['2, k, 12', [-0.2510556, -0.1112968, 1.0]], ['2, k, 13', [-0.2620697, -0.2643419, 1.0]], ['2, k, 14', [-0.2507027, -0.604484, 1.0]], ['2, k, 15', [-0.2482302, -0.6648508, 1.0]], ['2, k, 16', [-0.1130989, -0.1216535, 1.0]], ['2, k, 17', [0.0231547, -0.2550496, 1.0]], ['2, k, 18', [0.01343744, -0.6031359, 1.0]], ['2, k, 19', [0.02495275, -0.6652852, 1.0]], ['2, k, 20', [-0.1810523, 0.3092205, 1.0]], ['2, k, 21', [-0.3511293, 0.4911738, 1.0]], ['2, k, 22', [-0.3114625, 0.4464828, 1.0]], ['2, k, 23', [-0.0430103, -0.2004915, 1.0]], ['2, k, 24', [0.01904898, -0.1414057, 1.0]]]
[['2, k, 0', [-0.1827616, -0.1185334, 1.0]], ['2, k, 1', [-0.182175, 0.1275304, 1.0]], ['2, k, 2', [-0.1798824, 0.3682437, 1.0]], ['2, k, 3', [-0.1673812, 0.4915977, 1.0]], ['2, k, 4', [-0.2990456, 0.2849864, 1.0]], ['2, k, 5', [-0.375292, 0.3111921, 1.0]], ['2, k, 6', [-0.3510748, 0.365108, 1.0]], ['2, k, 7', [-0.357431, 0.3890989, 1.0]], ['2, k, 8', [-0.02411865, 0.250037, 1.0]], ['2, k, 9', [0.03048223, 0.04188033, 1.0]], ['2, k, 10', [0.002033598, -0.12115, 1.0]], ['2, k, 11', [-0.02129241, -0.1459429, 1.0]], ['2, k, 12', [-0.2494993, -0.1125182, 1.0]], ['2, k, 13', [-0.2619336, -0.2644834, 1.0]], ['2, k, 14', [-0.2506779, -0.6043923, 1.0]], ['2, k, 15', [-0.248481, -0.6649959, 1.0]], ['2, k, 16', [-0.1120509, -0.122097, 1.0]], ['2, k, 17', [0.0231661, -0.2550218, 1.0]], ['2, k, 18', [0.01319953, -0.60303, 1.0]], ['2, k, 19', [0.02461683, -0.6646358, 1.0]], ['2, k, 20', [-0.1807031, 0.3088418, 1.0]], ['2, k, 21', [-0.3388861, 0.4141324, 1.0]], ['2, k, 22', [-0.3155831, 0.3821391, 1.0]], ['2, k, 23', [-0.04227443, -0.1988002, 1.0]], ['2, k, 24', [0.01270863, -0.1512326, 1.0]]]
[['2, k, 0', [-0.1826372, -0.1187749, 1.0]], ['2, k, 1', [-0.181987, 0.1273672, 1.0]], ['2, k, 2', [-0.1795976, 0.3680533, 1.0]], ['2, k, 3', [-0.1671866, 0.4915704, 1.0]], ['2, k, 4', [-0.2989989, 0.2835769, 1.0]], ['2, k, 5', [-0.3915311, 0.2354878, 1.0]], ['2, k, 6', [-0.3710334, 0.2497766, 1.0]], ['2, k, 7', [-0.3664222, 0.2662803, 1.0]], ['2, k, 8', [-0.02368511, 0.2500731, 1.0]], ['2, k, 9', [0.03050992, 0.0415244, 1.0]], ['2, k, 10', [0.002062165, -0.1211516, 1.0]], ['2, k, 11', [-0.02218794, -0.1473069, 1.0]], ['2, k, 12', [-0.2493676, -0.1128619, 1.0]], ['2, k, 13', [-0.2618806, -0.2645208, 1.0]], ['2, k, 14', [-0.2506832, -0.6045173, 1.0]], ['2, k, 15', [-0.2485889, -0.6643048, 1.0]], ['2, k, 16', [-0.1119326, -0.1222654, 1.0]], ['2, k, 17', [0.02320382, -0.2549796, 1.0]], ['2, k, 18', [0.01349309, -0.6020836, 1.0]], ['2, k, 19', [0.02506921, -0.6640281, 1.0]], ['2, k, 20', [-0.1804334, 0.3086554, 1.0]], ['2, k, 21', [-0.3458015, 0.2887693, 1.0]], ['2, k, 22', [-0.3325783, 0.2629117, 1.0]], ['2, k, 23', [-0.04039625, -0.2014478, 1.0]], ['2, k, 24', [0.0200239, -0.1453823, 1.0]]]
[['2, k, 0', [-0.1823857, -0.119377, 1.0]], ['2, k, 1', [-0.1817101, 0.1270719, 1.0]], ['2, k, 2', [-0.1792707, 0.3678794, 1.0]], ['2, k, 3', [-0.1670194, 0.491303, 1.0]], ['2, k, 4', [-0.298363, 0.2821003, 1.0]], ['2, k, 5', [-0.3789085, 0.2290505, 1.0]], ['2, k, 6', [-0.3669744, 0.2427915, 1.0]], ['2, k, 7', [-0.359376, 0.1581203, 1.0]], ['2, k, 8', [-0.02340685, 0.2501165, 1.0]], ['2, k, 9', [0.0302148, 0.04076006, 1.0]], ['2, k, 10', [0.001789729, -0.1216547, 1.0]], ['2, k, 11', [-0.01977649, -0.1455478, 1.0]], ['2, k, 12', [-0.2491444, -0.113501, 1.0]], ['2, k, 13', [-0.2618837, -0.2644732, 1.0]], ['2, k, 14', [-0.2508712, -0.6038219, 1.0]], ['2, k, 15', [-0.2489175, -0.6640605, 1.0]], ['2, k, 16', [-0.1116576, -0.1228005, 1.0]], ['2, k, 17', [0.02321679, -0.2549885, 1.0]], ['2, k, 18', [0.01380525, -0.6017875, 1.0]], ['2, k, 19', [0.0251632, -0.6637174, 1.0]], ['2, k, 20', [-0.180114, 0.3084491, 1.0]], ['2, k, 21', [-0.3800699, 0.1484225, 1.0]], ['2, k, 22', [-0.3289135, 0.1545506, 1.0]], ['2, k, 23', [-0.04475146, -0.2013201, 1.0]], ['2, k, 24', [0.01844859, -0.1436078, 1.0]]]
[['2, k, 0', [-0.1819615, -0.1203195, 1.0]], ['2, k, 1', [-0.181632, 0.1264791, 1.0]], ['2, k, 2', [-0.1795818, 0.3672574, 1.0]], ['2, k, 3', [-0.1670569, 0.49185, 1.0]], ['2, k, 4', [-0.2981135, 0.2762272, 1.0]], ['2, k, 5', [-0.3763236, 0.1529363, 1.0]], ['2, k, 6', [-0.3614646, 0.05171172, 1.0]], ['2, k, 7', [-0.3665633, -0.00520488, 1.0]], ['2, k, 8', [-0.02308731, 0.2502017, 1.0]], ['2, k, 9', [0.02976876, 0.03996613, 1.0]], ['2, k, 10', [0.005542091, -0.1198545, 1.0]], ['2, k, 11', [-0.01921174, -0.161928, 1.0]], ['2, k, 12', [-0.2486345, -0.1148412, 1.0]], ['2, k, 13', [-0.2614977, -0.2651211, 1.0]], ['2, k, 14', [-0.2505979, -0.604018, 1.0]], ['2, k, 15', [-0.248913, -0.6640688, 1.0]], ['2, k, 16', [-0.1113234, -0.1233789, 1.0]], ['2, k, 17', [0.02321528, -0.2549897, 1.0]], ['2, k, 18', [0.01412687, -0.6014795, 1.0]], ['2, k, 19', [0.02539919, -0.6639256, 1.0]], ['2, k, 20', [-0.1802909, 0.3078609, 1.0]], ['2, k, 21', [-0.372793, -0.03552414, 1.0]], ['2, k, 22', [-0.3257918, -0.006700283, 1.0]], ['2, k, 23', [-0.04271005, -0.2233907, 1.0]], ['2, k, 24', [0.02265782, -0.1624896, 1.0]]]
[['2, k, 0', [-0.1803924, -0.1212734, 1.0]], ['2, k, 1', [-0.1814054, 0.1260473, 1.0]], ['2, k, 2', [-0.1800813, 0.366976, 1.0]], ['2, k, 3', [-0.1667401, 0.4914048, 1.0]], ['2, k, 4', [-0.2971854, 0.2736026, 1.0]], ['2, k, 5', [-0.3637738, 0.1344191, 1.0]], ['2, k, 6', [-0.3587001, 0.01068757, 1.0]], ['2, k, 7', [-0.3660462, -0.04565527, 1.0]], ['2, k, 8', [-0.020929, 0.2510136, 1.0]], ['2, k, 9', [0.02970064, 0.03950534, 1.0]], ['2, k, 10', [0.006582786, -0.1224072, 1.0]], ['2, k, 11', [-0.01813789, -0.1633417, 1.0]], ['2, k, 12', [-0.2465603, -0.1161162, 1.0]], ['2, k, 13', [-0.2605452, -0.2660124, 1.0]], ['2, k, 14', [-0.2498823, -0.6040455, 1.0]], ['2, k, 15', [-0.248772, -0.6638581, 1.0]], ['2, k, 16', [-0.1102212, -0.1239935, 1.0]], ['2, k, 17', [0.02319589, -0.2549373, 1.0]], ['2, k, 18', [0.01391482, -0.6015132, 1.0]], ['2, k, 19', [0.0257742, -0.6633552, 1.0]], ['2, k, 20', [-0.1805519, 0.3075906, 1.0]], ['2, k, 21', [-0.3667485, -0.07327303, 1.0]], ['2, k, 22', [-0.3263572, -0.05013019, 1.0]], ['2, k, 23', [-0.03798015, -0.2230183, 1.0]], ['2, k, 24', [0.02158698, -0.164853, 1.0]]]
[['2, k, 0', [-0.1794795, -0.1221211, 1.0]], ['2, k, 1', [-0.1811057, 0.1255031, 1.0]], ['2, k, 2', [-0.1802072, 0.3667088, 1.0]], ['2, k, 3', [-0.1665404, 0.4906522, 1.0]], ['2, k, 4', [-0.2967195, 0.2706149, 1.0]], ['2, k, 5', [-0.3585222, 0.1207274, 1.0]], ['2, k, 6', [-0.3591999, -0.01323994, 1.0]], ['2, k, 7', [-0.3657942, -0.08736537, 1.0]], ['2, k, 8', [-0.01919903, 0.2507692, 1.0]], ['2, k, 9', [0.02938317, 0.03816929, 1.0]], ['2, k, 10', [0.003652438, -0.1231913, 1.0]], ['2, k, 11', [-0.01920485, -0.1493791, 1.0]], ['2, k, 12', [-0.2452859, -0.1172297, 1.0]], ['2, k, 13', [-0.2600115, -0.2666371, 1.0]], ['2, k, 14', [-0.2500487, -0.6042553, 1.0]], ['2, k, 15', [-0.2488852, -0.6637612, 1.0]], ['2, k, 16', [-0.1096178, -0.1245681, 1.0]], ['2, k, 17', [0.02320804, -0.2548808, 1.0]], ['2, k, 18', [0.01429575, -0.6014711, 1.0]], ['2, k, 19', [0.02539554, -0.6642522, 1.0]], ['2, k, 20', [-0.1805983, 0.3072887, 1.0]], ['2, k, 21', [-0.3786166, -0.1297831, 1.0]], ['2, k, 22', [-0.3280669, -0.09146611, 1.0]], ['2, k, 23', [-0.04302954, -0.2042701, 1.0]], ['2, k, 24', [0.02171558, -0.1441972, 1.0]]]
[['2, k, 0', [-0.1783227, -0.1228048, 1.0]], ['2, k, 1', [-0.180637, 0.124955, 1.0]], ['2, k, 2', [-0.1803066, 0.3663877, 1.0]], ['2, k, 3', [-0.1664837, 0.4898168, 1.0]], ['2, k, 4', [-0.2975988, 0.2693237, 1.0]], ['2, k, 5', [-0.3580788, 0.1055322, 1.0]], ['2, k, 6', [-0.3645017, -0.06119125, 1.0]], ['2, k, 7', [-0.3695283, -0.1148052, 1.0]], ['2, k, 8', [-0.01919565, 0.2506521, 1.0]], ['2, k, 9', [0.02928773, 0.03779346, 1.0]], ['2, k, 10', [0.006403108, -0.1224219, 1.0]], ['2, k, 11', [-0.01988782, -0.1645808, 1.0]], ['2, k, 12', [-0.2442233, -0.1181116, 1.0]], ['2, k, 13', [-0.2593279, -0.2675383, 1.0]], ['2, k, 14', [-0.25018, -0.603921, 1.0]], ['2, k, 15', [-0.2485575, -0.6633602, 1.0]], ['2, k, 16', [-0.1084243, -0.1249995, 1.0]], ['2, k, 17', [0.02324153, -0.2548687, 1.0]], ['2, k, 18', [0.01385804, -0.6018327, 1.0]], ['2, k, 19', [0.02746216, -0.6641026, 1.0]], ['2, k, 20', [-0.1805885, 0.3069312, 1.0]], ['2, k, 21', [-0.3766132, -0.1645067, 1.0]], ['2, k, 22', [-0.3305232, -0.1220236, 1.0]], ['2, k, 23', [-0.02898604, -0.2210922, 1.0]], ['2, k, 24', [0.02147062, -0.1570514, 1.0]]]
[['2, k, 0', [-0.1778604, -0.1234865, 1.0]], ['2, k, 1', [-0.1804726, 0.1246209, 1.0]], ['2, k, 2', [-0.1804058, 0.366323, 1.0]], ['2, k, 3', [-0.1664097, 0.4899427, 1.0]], ['2, k, 4', [-0.2980671, 0.2668787, 1.0]], ['2, k, 5', [-0.3566595, 0.03967343, 1.0]], ['2, k, 6', [-0.36483, -0.1177146, 1.0]], ['2, k, 7', [-0.3700601, -0.1502644, 1.0]], ['2, k, 8', [-0.01828906, 0.2509388, 1.0]], ['2, k, 9', [0.02915654, 0.03789546, 1.0]], ['2, k, 10', [0.00149363, -0.1237291, 1.0]], ['2, k, 11', [-0.02256237, -0.1548315, 1.0]], ['2, k, 12', [-0.2437102, -0.1190435, 1.0]], ['2, k, 13', [-0.2585953, -0.2684425, 1.0]], ['2, k, 14', [-0.2499842, -0.6069567, 1.0]], ['2, k, 15', [-0.2483597, -0.6637478, 1.0]], ['2, k, 16', [-0.1080508, -0.1254188, 1.0]], ['2, k, 17', [0.02318231, -0.2548479, 1.0]], ['2, k, 18', [0.01369787, -0.5998662, 1.0]], ['2, k, 19', [0.02615977, -0.6575313, 1.0]], ['2, k, 20', [-0.1806374, 0.3068225, 1.0]], ['2, k, 21', [-0.3827745, -0.1923048, 1.0]], ['2, k, 22', [-0.3326374, -0.1491261, 1.0]], ['2, k, 23', [-0.04082234, -0.2117795, 1.0]], ['2, k, 24', [0.01980141, -0.1468295, 1.0]]]
[['2, k, 0', [-0.1774356, -0.1243897, 1.0]], ['2, k, 1', [-0.1800193, 0.1235478, 1.0]], ['2, k, 2', [-0.1803008, 0.3653885, 1.0]], ['2, k, 3', [-0.1662182, 0.4900738, 1.0]], ['2, k, 4', [-0.3004723, 0.262926, 1.0]], ['2, k, 5', [-0.3555832, 0.006917977, 1.0]], ['2, k, 6', [-0.3690684, -0.1802284, 1.0]], ['2, k, 7', [-0.3701105, -0.2193749, 1.0]], ['2, k, 8', [-0.01766754, 0.2510444, 1.0]], ['2, k, 9', [0.02896243, 0.03717186, 1.0]], ['2, k, 10', [0.001792883, -0.1248204, 1.0]], ['2, k, 11', [-0.02261381, -0.1504886, 1.0]], ['2, k, 12', [-0.2431493, -0.1204507, 1.0]], ['2, k, 13', [-0.2598875, -0.2680556, 1.0]], ['2, k, 14', [-0.2500207, -0.6065093, 1.0]], ['2, k, 15', [-0.2486928, -0.6636707, 1.0]], ['2, k, 16', [-0.1077709, -0.1258836, 1.0]], ['2, k, 17', [0.02297853, -0.2550096, 1.0]], ['2, k, 18', [0.01334827, -0.5987353, 1.0]], ['2, k, 19', [0.02626292, -0.6579292, 1.0]], ['2, k, 20', [-0.1804325, 0.3058179, 1.0]], ['2, k, 21', [-0.3934086, -0.2737701, 1.0]], ['2, k, 22', [-0.3162864, -0.2274285, 1.0]], ['2, k, 23', [-0.0460383, -0.2069996, 1.0]], ['2, k, 24', [0.01740542, -0.1457823, 1.0]]]
[['2, k, 0', [-0.1770303, -0.1250437, 1.0]], ['2, k, 1', [-0.1797326, 0.1229475, 1.0]], ['2, k, 2', [-0.1803655, 0.3649691, 1.0]], ['2, k, 3', [-0.1661752, 0.4901084, 1.0]], ['2, k, 4', [-0.3028005, 0.2614096, 1.0]], ['2, k, 5', [-0.353775, 0.008096102, 1.0]], ['2, k, 6', [-0.3697099, -0.1844804, 1.0]], ['2, k, 7', [-0.3703159, -0.2262501, 1.0]], ['2, k, 8', [-0.01767031, 0.2511062, 1.0]], ['2, k, 9', [0.02907101, 0.03637773, 1.0]], ['2, k, 10', [0.001682827, -0.1255125, 1.0]], ['2, k, 11', [-0.02096283, -0.1481752, 1.0]], ['2, k, 12', [-0.2426799, -0.1213901, 1.0]], ['2, k, 13', [-0.2598592, -0.2681519, 1.0]], ['2, k, 14', [-0.2496718, -0.6067851, 1.0]], ['2, k, 15', [-0.2485249, -0.663663, 1.0]], ['2, k, 16', [-0.10745, -0.1262201, 1.0]], ['2, k, 17', [0.02297742, -0.2550133, 1.0]], ['2, k, 18', [0.01357569, -0.5980089, 1.0]], ['2, k, 19', [0.02680673, -0.6588092, 1.0]], ['2, k, 20', [-0.1804036, 0.3053378, 1.0]], ['2, k, 21', [-0.3903307, -0.2797633, 1.0]], ['2, k, 22', [-0.3147657, -0.2272849, 1.0]], ['2, k, 23', [-0.04773584, -0.208916, 1.0]], ['2, k, 24', [0.01895459, -0.1502462, 1.0]]]
[['2, k, 0', [-0.1760279, -0.1261044, 1.0]], ['2, k, 1', [-0.1792175, 0.1219314, 1.0]], ['2, k, 2', [-0.1807463, 0.3640088, 1.0]], ['2, k, 3', [-0.1659995, 0.4888531, 1.0]], ['2, k, 4', [-0.3053255, 0.2593403, 1.0]], ['2, k, 5', [-0.3530748, 0.008029286, 1.0]], ['2, k, 6', [-0.3697478, -0.1769888, 1.0]], ['2, k, 7', [-0.372451, -0.2201854, 1.0]], ['2, k, 8', [-0.01667654, 0.2508515, 1.0]], ['2, k, 9', [0.02865007, 0.03542148, 1.0]], ['2, k, 10', [0.00524737, -0.1240356, 1.0]], ['2, k, 11', [-0.02167866, -0.1638589, 1.0]], ['2, k, 12', [-0.2416003, -0.1226954, 1.0]], ['2, k, 13', [-0.2597165, -0.2684188, 1.0]], ['2, k, 14', [-0.2500074, -0.6060974, 1.0]], ['2, k, 15', [-0.2485062, -0.6634598, 1.0]], ['2, k, 16', [-0.1065297, -0.1269829, 1.0]], ['2, k, 17', [0.02298329, -0.2550136, 1.0]], ['2, k, 18', [0.01239565, -0.5996308, 1.0]], ['2, k, 19', [0.02657972, -0.6603416, 1.0]], ['2, k, 20', [-0.1805342, 0.3043509, 1.0]], ['2, k, 21', [-0.393096, -0.2791889, 1.0]], ['2, k, 22', [-0.314331, -0.2252696, 1.0]], ['2, k, 23', [-0.03413741, -0.2187717, 1.0]], ['2, k, 24', [0.02240389, -0.1590504, 1.0]]]
[['2, k, 0', [-0.176096, -0.126405, 1.0]], ['2, k, 1', [-0.1791294, 0.1213325, 1.0]], ['2, k, 2', [-0.1805541, 0.3630278, 1.0]], ['2, k, 3', [-0.165882, 0.4878733, 1.0]], ['2, k, 4', [-0.3058538, 0.258761, 1.0]], ['2, k, 5', [-0.3535039, 0.00796649, 1.0]], ['2, k, 6', [-0.3705303, -0.1750846, 1.0]], ['2, k, 7', [-0.3714051, -0.2177669, 1.0]], ['2, k, 8', [-0.01652949, 0.2508335, 1.0]], ['2, k, 9', [0.02868139, 0.0354288, 1.0]], ['2, k, 10', [0.005382597, -0.1240237, 1.0]], ['2, k, 11', [-0.01975018, -0.1630826, 1.0]], ['2, k, 12', [-0.2416983, -0.1230503, 1.0]], ['2, k, 13', [-0.2595921, -0.2687411, 1.0]], ['2, k, 14', [-0.2507059, -0.6075191, 1.0]], ['2, k, 15', [-0.2485093, -0.6639922, 1.0]], ['2, k, 16', [-0.1065708, -0.1271821, 1.0]], ['2, k, 17', [0.02297594, -0.2550142, 1.0]], ['2, k, 18', [0.0131019, -0.5987324, 1.0]], ['2, k, 19', [0.02632142, -0.6606041, 1.0]], ['2, k, 20', [-0.1803651, 0.3034547, 1.0]], ['2, k, 21', [-0.3840878, -0.2766962, 1.0]], ['2, k, 22', [-0.3149921, -0.2290267, 1.0]], ['2, k, 23', [-0.03879379, -0.2200692, 1.0]], ['2, k, 24', [0.02263238, -0.1623743, 1.0]]]
[['2, k, 0', [-0.1761388, -0.1264627, 1.0]], ['2, k, 1', [-0.1791329, 0.1213182, 1.0]], ['2, k, 2', [-0.1805784, 0.3630253, 1.0]], ['2, k, 3', [-0.1658103, 0.4878377, 1.0]], ['2, k, 4', [-0.306587, 0.2580865, 1.0]], ['2, k, 5', [-0.3536041, 0.00781135, 1.0]], ['2, k, 6', [-0.3702708, -0.168714, 1.0]], ['2, k, 7', [-0.3684011, -0.2102931, 1.0]], ['2, k, 8', [-0.01628048, 0.2508426, 1.0]], ['2, k, 9', [0.02864789, 0.03539162, 1.0]], ['2, k, 10', [0.006004683, -0.1234784, 1.0]], ['2, k, 11', [-0.01833072, -0.1642549, 1.0]], ['2, k, 12', [-0.241724, -0.1230854, 1.0]], ['2, k, 13', [-0.2595702, -0.2689488, 1.0]], ['2, k, 14', [-0.2503406, -0.6078164, 1.0]], ['2, k, 15', [-0.2485141, -0.6648195, 1.0]], ['2, k, 16', [-0.1066277, -0.1272358, 1.0]], ['2, k, 17', [0.0230178, -0.2549915, 1.0]], ['2, k, 18', [0.01390176, -0.6001297, 1.0]], ['2, k, 19', [0.02665083, -0.6620923, 1.0]], ['2, k, 20', [-0.1803793, 0.3034438, 1.0]], ['2, k, 21', [-0.3827208, -0.2647353, 1.0]], ['2, k, 22', [-0.3200669, -0.212109, 1.0]], ['2, k, 23', [-0.03086075, -0.2205302, 1.0]], ['2, k, 24', [0.02572318, -0.1601685, 1.0]]]
[['2, k, 0', [-0.1762848, -0.1264697, 1.0]], ['2, k, 1', [-0.1792445, 0.1212603, 1.0]], ['2, k, 2', [-0.1807238, 0.362943, 1.0]], ['2, k, 3', [-0.1659252, 0.4882518, 1.0]], ['2, k, 4', [-0.3066913, 0.2581254, 1.0]], ['2, k, 5', [-0.3531749, 0.009261411, 1.0]], ['2, k, 6', [-0.3655227, -0.1634206, 1.0]], ['2, k, 7', [-0.3620591, -0.2036034, 1.0]], ['2, k, 8', [-0.01636854, 0.2510141, 1.0]], ['2, k, 9', [0.02862284, 0.03554149, 1.0]], ['2, k, 10', [0.006222042, -0.1228346, 1.0]], ['2, k, 11', [-0.02000438, -0.1658879, 1.0]], ['2, k, 12', [-0.2418518, -0.1230555, 1.0]], ['2, k, 13', [-0.2601143, -0.2685446, 1.0]], ['2, k, 14', [-0.2504901, -0.6078423, 1.0]], ['2, k, 15', [-0.2485094, -0.6648344, 1.0]], ['2, k, 16', [-0.1067943, -0.1272768, 1.0]], ['2, k, 17', [0.02296265, -0.2549932, 1.0]], ['2, k, 18', [0.01155427, -0.6028308, 1.0]], ['2, k, 19', [0.02529134, -0.6640173, 1.0]], ['2, k, 20', [-0.1805137, 0.3033631, 1.0]], ['2, k, 21', [-0.3810349, -0.2551826, 1.0]], ['2, k, 22', [-0.3085058, -0.2135838, 1.0]], ['2, k, 23', [-0.03404441, -0.2213683, 1.0]], ['2, k, 24', [0.02149916, -0.1610214, 1.0]]]
[['2, k, 0', [-0.1763318, -0.1264879, 1.0]], ['2, k, 1', [-0.1792121, 0.1211721, 1.0]], ['2, k, 2', [-0.1805624, 0.3627014, 1.0]], ['2, k, 3', [-0.1661756, 0.4885039, 1.0]], ['2, k, 4', [-0.3066871, 0.2581177, 1.0]], ['2, k, 5', [-0.3528619, 0.01859147, 1.0]], ['2, k, 6', [-0.3607666, -0.1581122, 1.0]], ['2, k, 7', [-0.3619612, -0.194796, 1.0]], ['2, k, 8', [-0.0164787, 0.2511283, 1.0]], ['2, k, 9', [0.02853827, 0.03420221, 1.0]], ['2, k, 10', [0.002880038, -0.1247871, 1.0]], ['2, k, 11', [-0.02071615, -0.1533722, 1.0]], ['2, k, 12', [-0.2419197, -0.123076, 1.0]], ['2, k, 13', [-0.2595373, -0.2690988, 1.0]], ['2, k, 14', [-0.2504903, -0.6076788, 1.0]], ['2, k, 15', [-0.2488387, -0.6653832, 1.0]], ['2, k, 16', [-0.1068195, -0.1272849, 1.0]], ['2, k, 17', [0.02297909, -0.2549702, 1.0]], ['2, k, 18', [0.01201928, -0.6038064, 1.0]], ['2, k, 19', [0.02588443, -0.6650515, 1.0]], ['2, k, 20', [-0.1803898, 0.3031579, 1.0]], ['2, k, 21', [-0.3758781, -0.2376256, 1.0]], ['2, k, 22', [-0.3169694, -0.2199682, 1.0]], ['2, k, 23', [-0.0430002, -0.2073671, 1.0]], ['2, k, 24', [0.01930972, -0.1518029, 1.0]]]
[['2, k, 0', [-0.1760879, -0.12655, 1.0]], ['2, k, 1', [-0.1790633, 0.1211021, 1.0]], ['2, k, 2', [-0.1805468, 0.3626634, 1.0]], ['2, k, 3', [-0.1662176, 0.4883642, 1.0]], ['2, k, 4', [-0.3053311, 0.2589755, 1.0]], ['2, k, 5', [-0.3549238, 0.08959541, 1.0]], ['2, k, 6', [-0.3674588, -0.06485291, 1.0]], ['2, k, 7', [-0.3697845, -0.1241472, 1.0]], ['2, k, 8', [-0.01660906, 0.2510213, 1.0]], ['2, k, 9', [0.0291997, 0.03406676, 1.0]], ['2, k, 10', [0.001868978, -0.1254206, 1.0]], ['2, k, 11', [-0.02120076, -0.1500898, 1.0]], ['2, k, 12', [-0.2417582, -0.1231286, 1.0]], ['2, k, 13', [-0.259318, -0.2696507, 1.0]], ['2, k, 14', [-0.2506835, -0.6076159, 1.0]], ['2, k, 15', [-0.2459777, -0.665296, 1.0]], ['2, k, 16', [-0.1064606, -0.1273475, 1.0]], ['2, k, 17', [0.02298053, -0.254965, 1.0]], ['2, k, 18', [0.01220849, -0.6037018, 1.0]], ['2, k, 19', [0.01968339, -0.6631886, 1.0]], ['2, k, 20', [-0.1803356, 0.303106, 1.0]], ['2, k, 21', [-0.3637544, -0.167225, 1.0]], ['2, k, 22', [-0.3432874, -0.1122906, 1.0]], ['2, k, 23', [-0.04378848, -0.2059987, 1.0]], ['2, k, 24', [0.01938642, -0.1549711, 1.0]]]
