[['2, k, 0', [-0.20805, -0.276297, 1.0]], ['2, k, 1', [-0.206217, 0.0143318, 1.0]], ['2, k, 2', [-0.20347, 0.298539, 1.0]], ['2, k, 3', [-0.211304, 0.427561, 1.0]], ['2, k, 4', [-0.383946, 0.178669, 1.0]], ['2, k, 5', [-0.440228, -0.0423605, 1.0]], ['2, k, 6', [-0.481547, -0.227602, 1.0]], ['2, k, 7', [-0.4873, -0.298147, 1.0]], ['2, k, 8', [-0.0469307, 0.170555, 1.0]], ['2, k, 9', [-0.0102311, -0.0627773, 1.0]], ['2, k, 10', [0.0073038, -0.249484, 1.0]], ['2, k, 11', [0.00946159, -0.316629, 1.0]], ['2, k, 12', [-0.282207, -0.271008, 1.0]], ['2, k, 13', [-0.308097, -0.615202, 1.0]], ['2, k, 14', [-0.310679, -0.964362, 1.0]], ['2, k, 15', [-0.332764, -1.02539, 1.0]], ['2, k, 16', [-0.128782, -0.274829, 1.0]], ['2, k, 17', [-0.0677414, -0.629691, 1.0]], ['2, k, 18', [-0.0539249, -0.963492, 1.0]], ['2, k, 19', [-0.0518188, -1.02539, 1.0]], ['2, k, 20', [-0.204323, 0.228389, 1.0]], ['2, k, 21', [-0.473233, -0.341015, 1.0]], ['2, k, 22', [-0.416766, -0.326286, 1.0]], ['2, k, 23', [-0.0115236, -0.363178, 1.0]], ['2, k, 24', [0.0897057, -0.331882, 1.0]]]
[['2, k, 0', [-0.24292, -0.280023, 1.0]], ['2, k, 1', [-0.198695, 0.0124558, 1.0]], ['2, k, 2', [-0.158636, 0.301261, 1.0]], ['2, k, 3', [-0.09592, 0.42544, 1.0]], ['2, k, 4', [-0.23409, 0.25972, 1.0]], ['2, k, 5', [-0.128697, 0.510163, 1.0]], ['2, k, 6', [0.0376012, 0.695476, 1.0]], ['2, k, 7', [0.0327765, 0.702561, 1.0]], ['2, k, 8', [0.00318296, 0.153422, 1.0]], ['2, k, 9', [0.202248, 0.215295, 1.0]], ['2, k, 10', [0.399569, 0.357466, 1.0]], ['2, k, 11', [0.449369, 0.424216, 1.0]], ['2, k, 12', [-0.307661, -0.258557, 1.0]], ['2, k, 13', [-0.34756, -0.595903, 1.0]], ['2, k, 14', [-0.310346, -0.963468, 1.0]], ['2, k, 15', [-0.329706, -1.02078, 1.0]], ['2, k, 16', [-0.174625, -0.2924, 1.0]], ['2, k, 17', [-0.0986098, -0.616552, 1.0]], ['2, k, 18', [-0.05483, -0.964923, 1.0]], ['2, k, 19', [-0.0555629, -1.0212, 1.0]], ['2, k, 20', [-0.168567, 0.22988, 1.0]], ['2, k, 21', [0.0870699, 0.711341, 1.0]], ['2, k, 22', [-0.0107168, 0.747975, 1.0]], ['2, k, 23', [0.485801, 0.458879, 1.0]], ['2, k, 24', [0.404624, 0.47601, 1.0]]]
[['2, k, 0', [-0.242112, -0.279412, 1.0]], ['2, k, 1', [-0.197874, 0.0131873, 1.0]], ['2, k, 2', [-0.156776, 0.301869, 1.0]], ['2, k, 3', [-0.102539, 0.424784, 1.0]], ['2, k, 4', [-0.237398, 0.25804, 1.0]], ['2, k, 5', [-0.138828, 0.510692, 1.0]], ['2, k, 6', [0.0226467, 0.686018, 1.0]], ['2, k, 7', [0.0213494, 0.708765, 1.0]], ['2, k, 8', [0.00229045, 0.155046, 1.0]], ['2, k, 9', [0.198685, 0.24319, 1.0]], ['2, k, 10', [0.395974, 0.37269, 1.0]], ['2, k, 11', [0.440997, 0.440672, 1.0]], ['2, k, 12', [-0.306484, -0.258432, 1.0]], ['2, k, 13', [-0.346926, -0.592145, 1.0]], ['2, k, 14', [-0.310226, -0.963518, 1.0]], ['2, k, 15', [-0.330126, -1.02086, 1.0]], ['2, k, 16', [-0.172523, -0.291075, 1.0]], ['2, k, 17', [-0.0963268, -0.607717, 1.0]], ['2, k, 18', [-0.0563269, -0.947777, 1.0]], ['2, k, 19', [-0.0498561, -0.986865, 1.0]], ['2, k, 20', [-0.167053, 0.230533, 1.0]], ['2, k, 21', [0.07136, 0.718479, 1.0]], ['2, k, 22', [-0.0209838, 0.75057, 1.0]], ['2, k, 23', [0.486844, 0.453464, 1.0]], ['2, k, 24', [0.396789, 0.488411, 1.0]]]
[['2, k, 0', [-0.23457, -0.250617, 1.0]], ['2, k, 1', [-0.195665, 0.0196196, 1.0]], ['2, k, 2', [-0.155789, 0.301177, 1.0]], ['2, k, 3', [-0.122807, 0.437089, 1.0]], ['2, k, 4', [-0.24022, 0.258166, 1.0]], ['2, k, 5', [-0.14845, 0.512813, 1.0]], ['2, k, 6', [-0.00267486, 0.730826, 1.0]], ['2, k, 7', [0.00108879, 0.718247, 1.0]], ['2, k, 8', [0.00230185, 0.157405, 1.0]], ['2, k, 9', [0.197784, 0.247401, 1.0]], ['2, k, 10', [0.389432, 0.387936, 1.0]], ['2, k, 11', [0.428299, 0.455387, 1.0]], ['2, k, 12', [-0.298781, -0.238751, 1.0]], ['2, k, 13', [-0.346201, -0.590627, 1.0]], ['2, k, 14', [-0.309903, -0.962977, 1.0]], ['2, k, 15', [-0.330414, -1.02081, 1.0]], ['2, k, 16', [-0.16531, -0.255339, 1.0]], ['2, k, 17', [-0.0955536, -0.608362, 1.0]], ['2, k, 18', [-0.0516711, -0.957437, 1.0]], ['2, k, 19', [-0.0570068, -1.02539, 1.0]], ['2, k, 20', [-0.166237, 0.230752, 1.0]], ['2, k, 21', [0.0404929, 0.737493, 1.0]], ['2, k, 22', [-0.0531289, 0.761391, 1.0]], ['2, k, 23', [0.467676, 0.478405, 1.0]], ['2, k, 24', [0.379106, 0.505974, 1.0]]]
[['2, k, 0', [-0.232416, -0.248687, 1.0]], ['2, k, 1', [-0.193152, 0.0213504, 1.0]], ['2, k, 2', [-0.152095, 0.297952, 1.0]], ['2, k, 3', [-0.120299, 0.431927, 1.0]], ['2, k, 4', [-0.243356, 0.257973, 1.0]], ['2, k, 5', [-0.156825, 0.513849, 1.0]], ['2, k, 6', [-0.00628344, 0.72879, 1.0]], ['2, k, 7', [-0.00889356, 0.72374, 1.0]], ['2, k, 8', [-0.00226154, 0.166842, 1.0]], ['2, k, 9', [0.196869, 0.256068, 1.0]], ['2, k, 10', [0.375725, 0.403933, 1.0]], ['2, k, 11', [0.416647, 0.471595, 1.0]], ['2, k, 12', [-0.297049, -0.236567, 1.0]], ['2, k, 13', [-0.344663, -0.589366, 1.0]], ['2, k, 14', [-0.309866, -0.962976, 1.0]], ['2, k, 15', [-0.331433, -1.02106, 1.0]], ['2, k, 16', [-0.162584, -0.253957, 1.0]], ['2, k, 17', [-0.0950782, -0.608604, 1.0]], ['2, k, 18', [-0.05191, -0.957712, 1.0]], ['2, k, 19', [-0.0572591, -1.0253, 1.0]], ['2, k, 20', [-0.163266, 0.229483, 1.0]], ['2, k, 21', [0.0295345, 0.743633, 1.0]], ['2, k, 22', [-0.0620948, 0.762532, 1.0]], ['2, k, 23', [0.456201, 0.497642, 1.0]], ['2, k, 24', [0.368374, 0.521083, 1.0]]]
[['2, k, 0', [-0.231065, -0.246618, 1.0]], ['2, k, 1', [-0.192649, 0.024212, 1.0]], ['2, k, 2', [-0.152604, 0.2987, 1.0]], ['2, k, 3', [-0.116485, 0.427366, 1.0]], ['2, k, 4', [-0.267726, 0.26108, 1.0]], ['2, k, 5', [-0.171214, 0.510694, 1.0]], ['2, k, 6', [-0.0469445, 0.704394, 1.0]], ['2, k, 7', [-0.0319919, 0.727844, 1.0]], ['2, k, 8', [-0.0115346, 0.183604, 1.0]], ['2, k, 9', [0.190667, 0.260979, 1.0]], ['2, k, 10', [0.342842, 0.402374, 1.0]], ['2, k, 11', [0.404931, 0.485752, 1.0]], ['2, k, 12', [-0.296349, -0.235275, 1.0]], ['2, k, 13', [-0.343346, -0.588882, 1.0]], ['2, k, 14', [-0.30979, -0.962227, 1.0]], ['2, k, 15', [-0.331516, -1.02095, 1.0]], ['2, k, 16', [-0.160389, -0.251276, 1.0]], ['2, k, 17', [-0.0958337, -0.609997, 1.0]], ['2, k, 18', [-0.0522465, -0.95793, 1.0]], ['2, k, 19', [-0.0561707, -1.0251, 1.0]], ['2, k, 20', [-0.163361, 0.230546, 1.0]], ['2, k, 21', [0.0157674, 0.754326, 1.0]], ['2, k, 22', [-0.0873899, 0.766089, 1.0]], ['2, k, 23', [0.447533, 0.507947, 1.0]], ['2, k, 24', [0.355853, 0.533936, 1.0]]]
[['2, k, 0', [-0.230826, -0.245865, 1.0]], ['2, k, 1', [-0.189872, 0.0239469, 1.0]], ['2, k, 2', [-0.142102, 0.290425, 1.0]], ['2, k, 3', [-0.0793786, 0.415064, 1.0]], ['2, k, 4', [-0.265299, 0.261787, 1.0]], ['2, k, 5', [-0.180948, 0.515806, 1.0]], ['2, k, 6', [-0.086766, 0.687175, 1.0]], ['2, k, 7', [-0.0456733, 0.734027, 1.0]], ['2, k, 8', [-0.0105715, 0.182981, 1.0]], ['2, k, 9', [0.189643, 0.274015, 1.0]], ['2, k, 10', [0.337437, 0.409096, 1.0]], ['2, k, 11', [0.389887, 0.484733, 1.0]], ['2, k, 12', [-0.296282, -0.234507, 1.0]], ['2, k, 13', [-0.342534, -0.588275, 1.0]], ['2, k, 14', [-0.309707, -0.962041, 1.0]], ['2, k, 15', [-0.331834, -1.02091, 1.0]], ['2, k, 16', [-0.159992, -0.250705, 1.0]], ['2, k, 17', [-0.0952076, -0.60989, 1.0]], ['2, k, 18', [-0.0529327, -0.957954, 1.0]], ['2, k, 19', [-0.0565933, -1.02312, 1.0]], ['2, k, 20', [-0.15497, 0.225244, 1.0]], ['2, k, 21', [-0.000820212, 0.758051, 1.0]], ['2, k, 22', [-0.0998982, 0.766847, 1.0]], ['2, k, 23', [0.442223, 0.510492, 1.0]], ['2, k, 24', [0.374334, 0.51267, 1.0]]]
[['2, k, 0', [-0.229825, -0.24592, 1.0]], ['2, k, 1', [-0.187488, 0.0235497, 1.0]], ['2, k, 2', [-0.140378, 0.289286, 1.0]], ['2, k, 3', [-0.0802212, 0.414478, 1.0]], ['2, k, 4', [-0.265933, 0.262068, 1.0]], ['2, k, 5', [-0.211901, 0.525943, 1.0]], ['2, k, 6', [-0.0923378, 0.69092, 1.0]], ['2, k, 7', [-0.0643394, 0.736519, 1.0]], ['2, k, 8', [-0.00909821, 0.182659, 1.0]], ['2, k, 9', [0.196396, 0.307393, 1.0]], ['2, k, 10', [0.341957, 0.435942, 1.0]], ['2, k, 11', [0.374262, 0.521454, 1.0]], ['2, k, 12', [-0.295949, -0.234636, 1.0]], ['2, k, 13', [-0.341045, -0.588858, 1.0]], ['2, k, 14', [-0.309729, -0.962267, 1.0]], ['2, k, 15', [-0.330472, -1.02084, 1.0]], ['2, k, 16', [-0.157796, -0.250675, 1.0]], ['2, k, 17', [-0.0918437, -0.615064, 1.0]], ['2, k, 18', [-0.0534457, -0.962, 1.0]], ['2, k, 19', [-0.0565059, -1.02302, 1.0]], ['2, k, 20', [-0.152729, 0.224059, 1.0]], ['2, k, 21', [-0.0186103, 0.761371, 1.0]], ['2, k, 22', [-0.118556, 0.769264, 1.0]], ['2, k, 23', [0.395456, 0.567988, 1.0]], ['2, k, 24', [0.305133, 0.567667, 1.0]]]
[['2, k, 0', [-0.229006, -0.245556, 1.0]], ['2, k, 1', [-0.185129, 0.0226861, 1.0]], ['2, k, 2', [-0.136734, 0.285448, 1.0]], ['2, k, 3', [-0.0885669, 0.40728, 1.0]], ['2, k, 4', [-0.266865, 0.262669, 1.0]], ['2, k, 5', [-0.239002, 0.505191, 1.0]], ['2, k, 6', [-0.101625, 0.702989, 1.0]], ['2, k, 7', [-0.0934962, 0.733424, 1.0]], ['2, k, 8', [-0.00859571, 0.18293, 1.0]], ['2, k, 9', [0.194218, 0.314064, 1.0]], ['2, k, 10', [0.326557, 0.455805, 1.0]], ['2, k, 11', [0.359136, 0.534502, 1.0]], ['2, k, 12', [-0.29568, -0.234517, 1.0]], ['2, k, 13', [-0.338677, -0.589338, 1.0]], ['2, k, 14', [-0.309562, -0.962216, 1.0]], ['2, k, 15', [-0.330098, -1.0208, 1.0]], ['2, k, 16', [-0.156399, -0.25017, 1.0]], ['2, k, 17', [-0.0908022, -0.616923, 1.0]], ['2, k, 18', [-0.0536486, -0.962893, 1.0]], ['2, k, 19', [-0.0564465, -1.02304, 1.0]], ['2, k, 20', [-0.149163, 0.220918, 1.0]], ['2, k, 21', [-0.0441977, 0.765728, 1.0]], ['2, k, 22', [-0.14926, 0.772826, 1.0]], ['2, k, 23', [0.384964, 0.578073, 1.0]], ['2, k, 24', [0.290042, 0.578507, 1.0]]]
[['2, k, 0', [-0.22839, -0.245216, 1.0]], ['2, k, 1', [-0.184742, 0.0229185, 1.0]], ['2, k, 2', [-0.1368, 0.28554, 1.0]], ['2, k, 3', [-0.0918312, 0.407663, 1.0]], ['2, k, 4', [-0.270303, 0.267377, 1.0]], ['2, k, 5', [-0.239859, 0.535325, 1.0]], ['2, k, 6', [-0.122196, 0.70788, 1.0]], ['2, k, 7', [-0.109078, 0.74068, 1.0]], ['2, k, 8', [-0.0078795, 0.183464, 1.0]], ['2, k, 9', [0.188538, 0.31993, 1.0]], ['2, k, 10', [0.309644, 0.486427, 1.0]], ['2, k, 11', [0.343253, 0.548092, 1.0]], ['2, k, 12', [-0.295392, -0.234434, 1.0]], ['2, k, 13', [-0.338073, -0.589418, 1.0]], ['2, k, 14', [-0.309561, -0.962148, 1.0]], ['2, k, 15', [-0.330623, -1.02077, 1.0]], ['2, k, 16', [-0.15535, -0.249481, 1.0]], ['2, k, 17', [-0.0906419, -0.616497, 1.0]], ['2, k, 18', [-0.0540632, -0.963275, 1.0]], ['2, k, 19', [-0.0562967, -1.02359, 1.0]], ['2, k, 20', [-0.149153, 0.220978, 1.0]], ['2, k, 21', [-0.0486368, 0.763435, 1.0]], ['2, k, 22', [-0.163205, 0.777737, 1.0]], ['2, k, 23', [0.370316, 0.58996, 1.0]], ['2, k, 24', [0.275893, 0.595823, 1.0]]]
[['2, k, 0', [-0.227651, -0.244252, 1.0]], ['2, k, 1', [-0.18465, 0.0231461, 1.0]], ['2, k, 2', [-0.137669, 0.285626, 1.0]], ['2, k, 3', [-0.0951745, 0.40798, 1.0]], ['2, k, 4', [-0.277067, 0.27278, 1.0]], ['2, k, 5', [-0.241954, 0.537883, 1.0]], ['2, k, 6', [-0.127367, 0.717077, 1.0]], ['2, k, 7', [-0.125046, 0.744732, 1.0]], ['2, k, 8', [-0.00697471, 0.18459, 1.0]], ['2, k, 9', [0.179244, 0.326302, 1.0]], ['2, k, 10', [0.309111, 0.502679, 1.0]], ['2, k, 11', [0.329218, 0.574399, 1.0]], ['2, k, 12', [-0.294908, -0.234061, 1.0]], ['2, k, 13', [-0.33675, -0.590044, 1.0]], ['2, k, 14', [-0.309536, -0.962234, 1.0]], ['2, k, 15', [-0.329299, -1.02115, 1.0]], ['2, k, 16', [-0.15458, -0.247986, 1.0]], ['2, k, 17', [-0.0895229, -0.616881, 1.0]], ['2, k, 18', [-0.0548406, -0.963244, 1.0]], ['2, k, 19', [-0.0564902, -1.0229, 1.0]], ['2, k, 20', [-0.149552, 0.221078, 1.0]], ['2, k, 21', [-0.0751898, 0.770034, 1.0]], ['2, k, 22', [-0.179783, 0.777902, 1.0]], ['2, k, 23', [0.344456, 0.61414, 1.0]], ['2, k, 24', [0.258458, 0.612893, 1.0]]]
[['2, k, 0', [-0.226724, -0.243478, 1.0]], ['2, k, 1', [-0.18455, 0.0237962, 1.0]], ['2, k, 2', [-0.139361, 0.286752, 1.0]], ['2, k, 3', [-0.101661, 0.415458, 1.0]], ['2, k, 4', [-0.27971, 0.27494, 1.0]], ['2, k, 5', [-0.250157, 0.540116, 1.0]], ['2, k, 6', [-0.17575, 0.701929, 1.0]], ['2, k, 7', [-0.15311, 0.746424, 1.0]], ['2, k, 8', [-0.015383, 0.211359, 1.0]], ['2, k, 9', [0.173985, 0.339154, 1.0]], ['2, k, 10', [0.29902, 0.515587, 1.0]], ['2, k, 11', [0.315238, 0.58381, 1.0]], ['2, k, 12', [-0.294392, -0.233858, 1.0]], ['2, k, 13', [-0.335479, -0.590047, 1.0]], ['2, k, 14', [-0.309487, -0.962146, 1.0]], ['2, k, 15', [-0.328562, -1.02104, 1.0]], ['2, k, 16', [-0.153303, -0.246565, 1.0]], ['2, k, 17', [-0.0883183, -0.616891, 1.0]], ['2, k, 18', [-0.054435, -0.963134, 1.0]], ['2, k, 19', [-0.0561706, -1.02225, 1.0]], ['2, k, 20', [-0.150534, 0.221961, 1.0]], ['2, k, 21', [-0.0959232, 0.768022, 1.0]], ['2, k, 22', [-0.212167, 0.78295, 1.0]], ['2, k, 23', [0.33286, 0.631476, 1.0]], ['2, k, 24', [0.248534, 0.620559, 1.0]]]
[['2, k, 0', [-0.226074, -0.24258, 1.0]], ['2, k, 1', [-0.185092, 0.0257082, 1.0]], ['2, k, 2', [-0.143609, 0.290629, 1.0]], ['2, k, 3', [-0.107673, 0.419281, 1.0]], ['2, k, 4', [-0.281823, 0.277143, 1.0]], ['2, k, 5', [-0.263111, 0.542091, 1.0]], ['2, k, 6', [-0.179648, 0.700782, 1.0]], ['2, k, 7', [-0.168309, 0.74679, 1.0]], ['2, k, 8', [-0.0142196, 0.214186, 1.0]], ['2, k, 9', [0.168814, 0.354575, 1.0]], ['2, k, 10', [0.286243, 0.522855, 1.0]], ['2, k, 11', [0.30129, 0.594506, 1.0]], ['2, k, 12', [-0.293221, -0.233042, 1.0]], ['2, k, 13', [-0.334445, -0.591439, 1.0]], ['2, k, 14', [-0.309411, -0.962114, 1.0]], ['2, k, 15', [-0.327692, -1.02079, 1.0]], ['2, k, 16', [-0.153098, -0.245713, 1.0]], ['2, k, 17', [-0.0870117, -0.617242, 1.0]], ['2, k, 18', [-0.0544486, -0.963541, 1.0]], ['2, k, 19', [-0.0563447, -1.02256, 1.0]], ['2, k, 20', [-0.153623, 0.22522, 1.0]], ['2, k, 21', [-0.116789, 0.771331, 1.0]], ['2, k, 22', [-0.21938, 0.77895, 1.0]], ['2, k, 23', [0.31258, 0.648251, 1.0]], ['2, k, 24', [0.241712, 0.627414, 1.0]]]
[['2, k, 0', [-0.226572, -0.240714, 1.0]], ['2, k, 1', [-0.187079, 0.028878, 1.0]], ['2, k, 2', [-0.148211, 0.295019, 1.0]], ['2, k, 3', [-0.113274, 0.422738, 1.0]], ['2, k, 4', [-0.284394, 0.278716, 1.0]], ['2, k, 5', [-0.277868, 0.54355, 1.0]], ['2, k, 6', [-0.195941, 0.701644, 1.0]], ['2, k, 7', [-0.188712, 0.74919, 1.0]], ['2, k, 8', [-0.0145583, 0.216353, 1.0]], ['2, k, 9', [0.161605, 0.361796, 1.0]], ['2, k, 10', [0.265176, 0.534927, 1.0]], ['2, k, 11', [0.286185, 0.607783, 1.0]], ['2, k, 12', [-0.294395, -0.231371, 1.0]], ['2, k, 13', [-0.333209, -0.591854, 1.0]], ['2, k, 14', [-0.309266, -0.961669, 1.0]], ['2, k, 15', [-0.329586, -1.02074, 1.0]], ['2, k, 16', [-0.153003, -0.243827, 1.0]], ['2, k, 17', [-0.0865505, -0.617266, 1.0]], ['2, k, 18', [-0.0553168, -0.961786, 1.0]], ['2, k, 19', [-0.0566228, -1.02229, 1.0]], ['2, k, 20', [-0.157653, 0.229337, 1.0]], ['2, k, 21', [-0.136936, 0.77547, 1.0]], ['2, k, 22', [-0.239199, 0.779618, 1.0]], ['2, k, 23', [0.296935, 0.660146, 1.0]], ['2, k, 24', [0.225494, 0.640206, 1.0]]]
[['2, k, 0', [-0.225285, -0.239218, 1.0]], ['2, k, 1', [-0.187304, 0.0299848, 1.0]], ['2, k, 2', [-0.149957, 0.295974, 1.0]], ['2, k, 3', [-0.117895, 0.425473, 1.0]], ['2, k, 4', [-0.290939, 0.273549, 1.0]], ['2, k, 5', [-0.288948, 0.538301, 1.0]], ['2, k, 6', [-0.214929, 0.701353, 1.0]], ['2, k, 7', [-0.205943, 0.752247, 1.0]], ['2, k, 8', [-0.013845, 0.218958, 1.0]], ['2, k, 9', [0.15477, 0.388083, 1.0]], ['2, k, 10', [0.256249, 0.549691, 1.0]], ['2, k, 11', [0.270858, 0.621693, 1.0]], ['2, k, 12', [-0.293329, -0.230207, 1.0]], ['2, k, 13', [-0.331113, -0.591384, 1.0]], ['2, k, 14', [-0.309315, -0.961622, 1.0]], ['2, k, 15', [-0.330541, -1.02101, 1.0]], ['2, k, 16', [-0.151605, -0.24213, 1.0]], ['2, k, 17', [-0.0835755, -0.619483, 1.0]], ['2, k, 18', [-0.0530817, -0.963868, 1.0]], ['2, k, 19', [-0.0565294, -1.02234, 1.0]], ['2, k, 20', [-0.158975, 0.230319, 1.0]], ['2, k, 21', [-0.161574, 0.779482, 1.0]], ['2, k, 22', [-0.253372, 0.776758, 1.0]], ['2, k, 23', [0.279873, 0.67664, 1.0]], ['2, k, 24', [0.211348, 0.655395, 1.0]]]
[['2, k, 0', [-0.224652, -0.238944, 1.0]], ['2, k, 1', [-0.187291, 0.0301299, 1.0]], ['2, k, 2', [-0.150291, 0.296019, 1.0]], ['2, k, 3', [-0.123896, 0.427925, 1.0]], ['2, k, 4', [-0.292901, 0.273025, 1.0]], ['2, k, 5', [-0.306873, 0.535703, 1.0]], ['2, k, 6', [-0.238932, 0.700776, 1.0]], ['2, k, 7', [-0.229647, 0.751192, 1.0]], ['2, k, 8', [-0.0143578, 0.220196, 1.0]], ['2, k, 9', [0.150552, 0.398337, 1.0]], ['2, k, 10', [0.240053, 0.566844, 1.0]], ['2, k, 11', [0.256222, 0.633659, 1.0]], ['2, k, 12', [-0.292518, -0.230094, 1.0]], ['2, k, 13', [-0.328626, -0.59259, 1.0]], ['2, k, 14', [-0.309314, -0.961583, 1.0]], ['2, k, 15', [-0.331809, -1.0209, 1.0]], ['2, k, 16', [-0.151151, -0.241726, 1.0]], ['2, k, 17', [-0.0825041, -0.618851, 1.0]], ['2, k, 18', [-0.0532612, -0.962903, 1.0]], ['2, k, 19', [-0.0567303, -1.02208, 1.0]], ['2, k, 20', [-0.159192, 0.230389, 1.0]], ['2, k, 21', [-0.181812, 0.780429, 1.0]], ['2, k, 22', [-0.28545, 0.779529, 1.0]], ['2, k, 23', [0.268924, 0.681422, 1.0]], ['2, k, 24', [0.200699, 0.661901, 1.0]]]
[['2, k, 0', [-0.223773, -0.239271, 1.0]], ['2, k, 1', [-0.187865, 0.0309112, 1.0]], ['2, k, 2', [-0.155124, 0.299758, 1.0]], ['2, k, 3', [-0.129076, 0.428946, 1.0]], ['2, k, 4', [-0.296553, 0.271466, 1.0]], ['2, k, 5', [-0.318086, 0.53211, 1.0]], ['2, k, 6', [-0.259686, 0.698811, 1.0]], ['2, k, 7', [-0.251988, 0.75022, 1.0]], ['2, k, 8', [-0.014538, 0.220647, 1.0]], ['2, k, 9', [0.137175, 0.400991, 1.0]], ['2, k, 10', [0.222336, 0.579752, 1.0]], ['2, k, 11', [0.240184, 0.646939, 1.0]], ['2, k, 12', [-0.291613, -0.23056, 1.0]], ['2, k, 13', [-0.327579, -0.592508, 1.0]], ['2, k, 14', [-0.309355, -0.96137, 1.0]], ['2, k, 15', [-0.332114, -1.02095, 1.0]], ['2, k, 16', [-0.150285, -0.242016, 1.0]], ['2, k, 17', [-0.0817248, -0.617137, 1.0]], ['2, k, 18', [-0.0533216, -0.962792, 1.0]], ['2, k, 19', [-0.056694, -1.022, 1.0]], ['2, k, 20', [-0.162753, 0.233226, 1.0]], ['2, k, 21', [-0.203786, 0.782111, 1.0]], ['2, k, 22', [-0.307725, 0.777495, 1.0]], ['2, k, 23', [0.26668, 0.682124, 1.0]], ['2, k, 24', [0.187935, 0.67015, 1.0]]]
[['2, k, 0', [-0.222518, -0.239349, 1.0]], ['2, k, 1', [-0.188371, 0.0318977, 1.0]], ['2, k, 2', [-0.157877, 0.301962, 1.0]], ['2, k, 3', [-0.136754, 0.43124, 1.0]], ['2, k, 4', [-0.30128, 0.27044, 1.0]], ['2, k, 5', [-0.335842, 0.518383, 1.0]], ['2, k, 6', [-0.278955, 0.686429, 1.0]], ['2, k, 7', [-0.26888, 0.74999, 1.0]], ['2, k, 8', [-0.0146456, 0.22115, 1.0]], ['2, k, 9', [0.12583, 0.3957, 1.0]], ['2, k, 10', [0.207946, 0.591021, 1.0]], ['2, k, 11', [0.219954, 0.660322, 1.0]], ['2, k, 12', [-0.290182, -0.230975, 1.0]], ['2, k, 13', [-0.326551, -0.591652, 1.0]], ['2, k, 14', [-0.309382, -0.960498, 1.0]], ['2, k, 15', [-0.332601, -1.02111, 1.0]], ['2, k, 16', [-0.149236, -0.241894, 1.0]], ['2, k, 17', [-0.0808734, -0.61436, 1.0]], ['2, k, 18', [-0.0533337, -0.962742, 1.0]], ['2, k, 19', [-0.0567267, -1.0225, 1.0]], ['2, k, 20', [-0.165014, 0.235175, 1.0]], ['2, k, 21', [-0.225922, 0.781372, 1.0]], ['2, k, 22', [-0.313967, 0.772178, 1.0]], ['2, k, 23', [0.243249, 0.698365, 1.0]], ['2, k, 24', [0.162566, 0.683902, 1.0]]]
[['2, k, 0', [-0.221699, -0.238969, 1.0]], ['2, k, 1', [-0.188948, 0.0334575, 1.0]], ['2, k, 2', [-0.159213, 0.304001, 1.0]], ['2, k, 3', [-0.141843, 0.431835, 1.0]], ['2, k, 4', [-0.304973, 0.270974, 1.0]], ['2, k, 5', [-0.341368, 0.519479, 1.0]], ['2, k, 6', [-0.301944, 0.691941, 1.0]], ['2, k, 7', [-0.29, 0.749663, 1.0]], ['2, k, 8', [-0.0149978, 0.22221, 1.0]], ['2, k, 9', [0.115369, 0.406149, 1.0]], ['2, k, 10', [0.200481, 0.598512, 1.0]], ['2, k, 11', [0.197718, 0.673959, 1.0]], ['2, k, 12', [-0.289339, -0.230834, 1.0]], ['2, k, 13', [-0.325562, -0.590836, 1.0]], ['2, k, 14', [-0.309363, -0.960447, 1.0]], ['2, k, 15', [-0.333128, -1.02163, 1.0]], ['2, k, 16', [-0.148552, -0.241316, 1.0]], ['2, k, 17', [-0.0803939, -0.61422, 1.0]], ['2, k, 18', [-0.0526421, -0.962267, 1.0]], ['2, k, 19', [-0.0563195, -1.02265, 1.0]], ['2, k, 20', [-0.166271, 0.237121, 1.0]], ['2, k, 21', [-0.245258, 0.780427, 1.0]], ['2, k, 22', [-0.344793, 0.771323, 1.0]], ['2, k, 23', [0.200147, 0.720807, 1.0]], ['2, k, 24', [0.12006, 0.695865, 1.0]]]
