[['2, k, 0', [-0.312334, -0.153383, 1.0]], ['2, k, 1', [-0.326915, -0.0780408, 1.0]], ['2, k, 2', [-0.340142, -0.00387936, 1.0]], ['2, k, 3', [-0.353434, 0.121635, 1.0]], ['2, k, 4', [-0.474495, -0.0522155, 1.0]], ['2, k, 5', [-0.492131, -0.111618, 1.0]], ['2, k, 6', [-0.606329, -0.117387, 1.0]], ['2, k, 7', [-0.599503, -0.131786, 1.0]], ['2, k, 8', [-0.212207, -0.0821186, 1.0]], ['2, k, 9', [-0.0774221, -0.168663, 1.0]], ['2, k, 10', [-0.29508, -0.165869, 1.0]], ['2, k, 11', [-0.380835, -0.197172, 1.0]], ['2, k, 12', [-0.368751, -0.145005, 1.0]], ['2, k, 13', [-0.558688, -0.042976, 1.0]], ['2, k, 14', [-0.518251, -0.188344, 1.0]], ['2, k, 15', [-0.402492, -0.194822, 1.0]], ['2, k, 16', [-0.249444, -0.158575, 1.0]], ['2, k, 17', [0.0015856, -0.186004, 1.0]], ['2, k, 18', [-0.41988, -0.159713, 1.0]], ['2, k, 19', [-0.312915, -0.173037, 1.0]], ['2, k, 20', [-0.337083, -0.0222783, 1.0]], ['2, k, 21', [-0.597517, -0.13135, 1.0]], ['2, k, 22', [-0.594927, -0.13078, 1.0]], ['2, k, 23', [-0.396293, -0.194321, 1.0]], ['2, k, 24', [-0.394078, -0.197049, 1.0]]]
[['2, k, 0', [-0.259341, -0.629421, 1.0]], ['2, k, 1', [-0.321838, -0.327029, 1.0]], ['2, k, 2', [-0.39164, -0.0320561, 1.0]], ['2, k, 3', [-0.443633, 0.0794096, 1.0]], ['2, k, 4', [-0.530505, -0.204017, 1.0]], ['2, k, 5', [-0.681861, -0.361238, 1.0]], ['2, k, 6', [-0.897368, -0.385983, 1.0]], ['2, k, 7', [-0.965058, -0.351164, 1.0]], ['2, k, 8', [-0.224408, -0.0865512, 1.0]], ['2, k, 9', [-0.428843, 0.122572, 1.0]], ['2, k, 10', [-0.65863, 0.242932, 1.0]], ['2, k, 11', [-0.734356, 0.253462, 1.0]], ['2, k, 12', [-0.326944, -0.655848, 1.0]], ['2, k, 13', [-0.416935, -1.14212, 1.0]], ['2, k, 14', [-0.505016, -1.49383, 1.0]], ['2, k, 15', [-0.461794, -1.56434, 1.0]], ['2, k, 16', [-0.186075, -0.590563, 1.0]], ['2, k, 17', [-0.0841944, -0.949899, 1.0]], ['2, k, 18', [-0.0803491, -1.30058, 1.0]], ['2, k, 19', [-0.131408, -1.36346, 1.0]], ['2, k, 20', [-0.374697, -0.105329, 1.0]], ['2, k, 21', [-1.01228, -0.350481, 1.0]], ['2, k, 22', [-0.95603, -0.266474, 1.0]], ['2, k, 23', [-0.794923, 0.27844, 1.0]], ['2, k, 24', [-0.766192, 0.202548, 1.0]]]
[['2, k, 0', [-0.260612, -0.631824, 1.0]], ['2, k, 1', [-0.328762, -0.331792, 1.0]], ['2, k, 2', [-0.399723, -0.036942, 1.0]], ['2, k, 3', [-0.454241, 0.0746712, 1.0]], ['2, k, 4', [-0.537661, -0.207596, 1.0]], ['2, k, 5', [-0.679299, -0.373676, 1.0]], ['2, k, 6', [-0.895977, -0.391731, 1.0]], ['2, k, 7', [-0.961006, -0.372539, 1.0]], ['2, k, 8', [-0.236423, -0.0950419, 1.0]], ['2, k, 9', [-0.454748, 0.101613, 1.0]], ['2, k, 10', [-0.683071, 0.225564, 1.0]], ['2, k, 11', [-0.755672, 0.232446, 1.0]], ['2, k, 12', [-0.327731, -0.659163, 1.0]], ['2, k, 13', [-0.417529, -1.14325, 1.0]], ['2, k, 14', [-0.503918, -1.49532, 1.0]], ['2, k, 15', [-0.466579, -1.57013, 1.0]], ['2, k, 16', [-0.187534, -0.591635, 1.0]], ['2, k, 17', [-0.0875235, -0.950669, 1.0]], ['2, k, 18', [-0.0820207, -1.30175, 1.0]], ['2, k, 19', [-0.133665, -1.36386, 1.0]], ['2, k, 20', [-0.382405, -0.110067, 1.0]], ['2, k, 21', [-1.00864, -0.3663, 1.0]], ['2, k, 22', [-0.945674, -0.272075, 1.0]], ['2, k, 23', [-0.815562, 0.246134, 1.0]], ['2, k, 24', [-0.789242, 0.173779, 1.0]]]
[['2, k, 0', [-0.264101, -0.638552, 1.0]], ['2, k, 1', [-0.336321, -0.33707, 1.0]], ['2, k, 2', [-0.408699, -0.0403, 1.0]], ['2, k, 3', [-0.465241, 0.0610788, 1.0]], ['2, k, 4', [-0.551865, -0.221069, 1.0]], ['2, k, 5', [-0.685294, -0.393214, 1.0]], ['2, k, 6', [-0.895501, -0.447048, 1.0]], ['2, k, 7', [-0.965562, -0.404055, 1.0]], ['2, k, 8', [-0.242716, -0.118603, 1.0]], ['2, k, 9', [-0.45203, 0.0887604, 1.0]], ['2, k, 10', [-0.693752, 0.209038, 1.0]], ['2, k, 11', [-0.772016, 0.214563, 1.0]], ['2, k, 12', [-0.330187, -0.665399, 1.0]], ['2, k, 13', [-0.417863, -1.14345, 1.0]], ['2, k, 14', [-0.503139, -1.49567, 1.0]], ['2, k, 15', [-0.474827, -1.57037, 1.0]], ['2, k, 16', [-0.191395, -0.597008, 1.0]], ['2, k, 17', [-0.0872461, -0.953936, 1.0]], ['2, k, 18', [-0.0813025, -1.30537, 1.0]], ['2, k, 19', [-0.133164, -1.36679, 1.0]], ['2, k, 20', [-0.391001, -0.113859, 1.0]], ['2, k, 21', [-1.01458, -0.406132, 1.0]], ['2, k, 22', [-0.963147, -0.338767, 1.0]], ['2, k, 23', [-0.830002, 0.235515, 1.0]], ['2, k, 24', [-0.790688, 0.167827, 1.0]]]
[['2, k, 0', [-0.266169, -0.642118, 1.0]], ['2, k, 1', [-0.340735, -0.34018, 1.0]], ['2, k, 2', [-0.415131, -0.0433223, 1.0]], ['2, k, 3', [-0.473406, 0.0555036, 1.0]], ['2, k, 4', [-0.550412, -0.217472, 1.0]], ['2, k, 5', [-0.677249, -0.395027, 1.0]], ['2, k, 6', [-0.887536, -0.448691, 1.0]], ['2, k, 7', [-0.959444, -0.42125, 1.0]], ['2, k, 8', [-0.246248, -0.117933, 1.0]], ['2, k, 9', [-0.458006, 0.0862944, 1.0]], ['2, k, 10', [-0.739557, 0.180647, 1.0]], ['2, k, 11', [-0.793218, 0.195837, 1.0]], ['2, k, 12', [-0.331535, -0.667948, 1.0]], ['2, k, 13', [-0.418142, -1.14313, 1.0]], ['2, k, 14', [-0.504186, -1.49503, 1.0]], ['2, k, 15', [-0.4737, -1.57002, 1.0]], ['2, k, 16', [-0.194258, -0.601328, 1.0]], ['2, k, 17', [-0.0878517, -0.956553, 1.0]], ['2, k, 18', [-0.0812586, -1.30841, 1.0]], ['2, k, 19', [-0.132941, -1.36916, 1.0]], ['2, k, 20', [-0.396891, -0.116889, 1.0]], ['2, k, 21', [-1.01338, -0.419053, 1.0]], ['2, k, 22', [-0.957313, -0.336278, 1.0]], ['2, k, 23', [-0.849873, 0.211952, 1.0]], ['2, k, 24', [-0.820948, 0.145985, 1.0]]]
[['2, k, 0', [-0.266969, -0.646699, 1.0]], ['2, k, 1', [-0.343758, -0.343283, 1.0]], ['2, k, 2', [-0.420377, -0.045626, 1.0]], ['2, k, 3', [-0.477639, 0.0499921, 1.0]], ['2, k, 4', [-0.551918, -0.218908, 1.0]], ['2, k, 5', [-0.669908, -0.402621, 1.0]], ['2, k, 6', [-0.880535, -0.45585, 1.0]], ['2, k, 7', [-0.961159, -0.445306, 1.0]], ['2, k, 8', [-0.250121, -0.119053, 1.0]], ['2, k, 9', [-0.464029, 0.0825275, 1.0]], ['2, k, 10', [-0.744389, 0.180309, 1.0]], ['2, k, 11', [-0.80615, 0.180531, 1.0]], ['2, k, 12', [-0.331946, -0.67303, 1.0]], ['2, k, 13', [-0.418542, -1.14303, 1.0]], ['2, k, 14', [-0.508667, -1.49423, 1.0]], ['2, k, 15', [-0.47194, -1.56979, 1.0]], ['2, k, 16', [-0.19532, -0.604988, 1.0]], ['2, k, 17', [-0.088743, -0.958378, 1.0]], ['2, k, 18', [-0.0821785, -1.31133, 1.0]], ['2, k, 19', [-0.133745, -1.3706, 1.0]], ['2, k, 20', [-0.401542, -0.119411, 1.0]], ['2, k, 21', [-1.01496, -0.456696, 1.0]], ['2, k, 22', [-0.966568, -0.391667, 1.0]], ['2, k, 23', [-0.863202, 0.189288, 1.0]], ['2, k, 24', [-0.824238, 0.122829, 1.0]]]
[['2, k, 0', [-0.267107, -0.649386, 1.0]], ['2, k, 1', [-0.345622, -0.345234, 1.0]], ['2, k, 2', [-0.424628, -0.0473516, 1.0]], ['2, k, 3', [-0.488443, 0.046805, 1.0]], ['2, k, 4', [-0.554261, -0.223346, 1.0]], ['2, k, 5', [-0.67012, -0.408579, 1.0]], ['2, k, 6', [-0.879006, -0.468764, 1.0]], ['2, k, 7', [-0.958928, -0.459163, 1.0]], ['2, k, 8', [-0.260447, -0.119333, 1.0]], ['2, k, 9', [-0.463844, 0.0897939, 1.0]], ['2, k, 10', [-0.749457, 0.170846, 1.0]], ['2, k, 11', [-0.816545, 0.168621, 1.0]], ['2, k, 12', [-0.331691, -0.676614, 1.0]], ['2, k, 13', [-0.418944, -1.14283, 1.0]], ['2, k, 14', [-0.508893, -1.49407, 1.0]], ['2, k, 15', [-0.47734, -1.57006, 1.0]], ['2, k, 16', [-0.195717, -0.606742, 1.0]], ['2, k, 17', [-0.0904152, -0.959253, 1.0]], ['2, k, 18', [-0.0994662, -1.2559, 1.0]], ['2, k, 19', [-0.154114, -1.31196, 1.0]], ['2, k, 20', [-0.405143, -0.121243, 1.0]], ['2, k, 21', [-1.0062, -0.481475, 1.0]], ['2, k, 22', [-0.963845, -0.394842, 1.0]], ['2, k, 23', [-0.875901, 0.170196, 1.0]], ['2, k, 24', [-0.84721, 0.104222, 1.0]]]
[['2, k, 0', [-0.266333, -0.65548, 1.0]], ['2, k, 1', [-0.347921, -0.349465, 1.0]], ['2, k, 2', [-0.429183, -0.05073, 1.0]], ['2, k, 3', [-0.492933, 0.0427078, 1.0]], ['2, k, 4', [-0.562186, -0.242978, 1.0]], ['2, k, 5', [-0.675836, -0.42969, 1.0]], ['2, k, 6', [-0.887245, -0.4811, 1.0]], ['2, k, 7', [-0.960185, -0.474482, 1.0]], ['2, k, 8', [-0.268573, -0.122224, 1.0]], ['2, k, 9', [-0.465515, 0.0929485, 1.0]], ['2, k, 10', [-0.749063, 0.164076, 1.0]], ['2, k, 11', [-0.821623, 0.158907, 1.0]], ['2, k, 12', [-0.330367, -0.683699, 1.0]], ['2, k, 13', [-0.419527, -1.14363, 1.0]], ['2, k, 14', [-0.507712, -1.49551, 1.0]], ['2, k, 15', [-0.477481, -1.5706, 1.0]], ['2, k, 16', [-0.195518, -0.611441, 1.0]], ['2, k, 17', [-0.0903736, -0.962964, 1.0]], ['2, k, 18', [-0.107226, -1.20103, 1.0]], ['2, k, 19', [-0.163929, -1.25545, 1.0]], ['2, k, 20', [-0.409136, -0.124796, 1.0]], ['2, k, 21', [-1.00527, -0.490507, 1.0]], ['2, k, 22', [-0.95934, -0.413879, 1.0]], ['2, k, 23', [-0.883352, 0.16777, 1.0]], ['2, k, 24', [-0.832757, 0.108779, 1.0]]]
[['2, k, 0', [-0.266929, -0.659212, 1.0]], ['2, k, 1', [-0.350122, -0.353345, 1.0]], ['2, k, 2', [-0.432362, -0.054377, 1.0]], ['2, k, 3', [-0.500958, 0.040181, 1.0]], ['2, k, 4', [-0.565614, -0.247072, 1.0]], ['2, k, 5', [-0.675828, -0.435906, 1.0]], ['2, k, 6', [-0.885495, -0.494658, 1.0]], ['2, k, 7', [-0.958434, -0.483998, 1.0]], ['2, k, 8', [-0.272865, -0.124927, 1.0]], ['2, k, 9', [-0.466119, 0.0934925, 1.0]], ['2, k, 10', [-0.752897, 0.153426, 1.0]], ['2, k, 11', [-0.826185, 0.148026, 1.0]], ['2, k, 12', [-0.330739, -0.687396, 1.0]], ['2, k, 13', [-0.419768, -1.14345, 1.0]], ['2, k, 14', [-0.508666, -1.49517, 1.0]], ['2, k, 15', [-0.479615, -1.57282, 1.0]], ['2, k, 16', [-0.196363, -0.614991, 1.0]], ['2, k, 17', [-0.089134, -0.965515, 1.0]], ['2, k, 18', [-0.109396, -1.23581, 1.0]], ['2, k, 19', [-0.166297, -1.29211, 1.0]], ['2, k, 20', [-0.412139, -0.128498, 1.0]], ['2, k, 21', [-1.00489, -0.497456, 1.0]], ['2, k, 22', [-0.953307, -0.41471, 1.0]], ['2, k, 23', [-0.890579, 0.15565, 1.0]], ['2, k, 24', [-0.841748, 0.0930749, 1.0]]]
[['2, k, 0', [-0.268074, -0.660671, 1.0]], ['2, k, 1', [-0.35374, -0.356633, 1.0]], ['2, k, 2', [-0.439194, -0.0601722, 1.0]], ['2, k, 3', [-0.507626, 0.037637, 1.0]], ['2, k, 4', [-0.567394, -0.249196, 1.0]], ['2, k, 5', [-0.674699, -0.439629, 1.0]], ['2, k, 6', [-0.88244, -0.505038, 1.0]], ['2, k, 7', [-0.954645, -0.494701, 1.0]], ['2, k, 8', [-0.276952, -0.125945, 1.0]], ['2, k, 9', [-0.516264, 0.0412972, 1.0]], ['2, k, 10', [-0.753655, 0.146704, 1.0]], ['2, k, 11', [-0.826725, 0.141641, 1.0]], ['2, k, 12', [-0.331566, -0.688949, 1.0]], ['2, k, 13', [-0.420041, -1.14414, 1.0]], ['2, k, 14', [-0.507972, -1.49608, 1.0]], ['2, k, 15', [-0.475068, -1.57032, 1.0]], ['2, k, 16', [-0.197753, -0.616337, 1.0]], ['2, k, 17', [-0.0905457, -0.965787, 1.0]], ['2, k, 18', [-0.10566, -1.225, 1.0]], ['2, k, 19', [-0.160493, -1.28042, 1.0]], ['2, k, 20', [-0.41814, -0.133582, 1.0]], ['2, k, 21', [-1.00428, -0.507957, 1.0]], ['2, k, 22', [-0.956219, -0.431438, 1.0]], ['2, k, 23', [-0.895021, 0.155957, 1.0]], ['2, k, 24', [-0.851156, 0.0911202, 1.0]]]
[['2, k, 0', [-0.271481, -0.664384, 1.0]], ['2, k, 1', [-0.356503, -0.358895, 1.0]], ['2, k, 2', [-0.441051, -0.0612154, 1.0]], ['2, k, 3', [-0.511853, 0.0342593, 1.0]], ['2, k, 4', [-0.571729, -0.255093, 1.0]], ['2, k, 5', [-0.675713, -0.447422, 1.0]], ['2, k, 6', [-0.883684, -0.512081, 1.0]], ['2, k, 7', [-0.954685, -0.503906, 1.0]], ['2, k, 8', [-0.280163, -0.127315, 1.0]], ['2, k, 9', [-0.517967, 0.0417451, 1.0]], ['2, k, 10', [-0.755252, 0.142241, 1.0]], ['2, k, 11', [-0.83101, 0.135023, 1.0]], ['2, k, 12', [-0.334985, -0.693101, 1.0]], ['2, k, 13', [-0.420219, -1.14414, 1.0]], ['2, k, 14', [-0.508919, -1.49596, 1.0]], ['2, k, 15', [-0.471456, -1.57157, 1.0]], ['2, k, 16', [-0.20107, -0.619501, 1.0]], ['2, k, 17', [-0.0899681, -0.967839, 1.0]], ['2, k, 18', [-0.105135, -1.22287, 1.0]], ['2, k, 19', [-0.158592, -1.27773, 1.0]], ['2, k, 20', [-0.420182, -0.134862, 1.0]], ['2, k, 21', [-1.001, -0.515119, 1.0]], ['2, k, 22', [-0.955255, -0.441841, 1.0]], ['2, k, 23', [-0.901136, 0.147884, 1.0]], ['2, k, 24', [-0.844632, 0.0843074, 1.0]]]
[['2, k, 0', [-0.271888, -0.666817, 1.0]], ['2, k, 1', [-0.357284, -0.360578, 1.0]], ['2, k, 2', [-0.441691, -0.0621818, 1.0]], ['2, k, 3', [-0.520424, 0.0319135, 1.0]], ['2, k, 4', [-0.575406, -0.261639, 1.0]], ['2, k, 5', [-0.678211, -0.454524, 1.0]], ['2, k, 6', [-0.886395, -0.518366, 1.0]], ['2, k, 7', [-0.955373, -0.509322, 1.0]], ['2, k, 8', [-0.283245, -0.129817, 1.0]], ['2, k, 9', [-0.519383, 0.0409336, 1.0]], ['2, k, 10', [-0.76295, 0.135682, 1.0]], ['2, k, 11', [-0.834601, 0.130936, 1.0]], ['2, k, 12', [-0.335052, -0.69526, 1.0]], ['2, k, 13', [-0.42036, -1.14391, 1.0]], ['2, k, 14', [-0.505188, -1.49673, 1.0]], ['2, k, 15', [-0.473342, -1.57098, 1.0]], ['2, k, 16', [-0.201889, -0.62211, 1.0]], ['2, k, 17', [-0.0910191, -0.969955, 1.0]], ['2, k, 18', [-0.109432, -1.18327, 1.0]], ['2, k, 19', [-0.163772, -1.23901, 1.0]], ['2, k, 20', [-0.420874, -0.135973, 1.0]], ['2, k, 21', [-1.0027, -0.525498, 1.0]], ['2, k, 22', [-0.955896, -0.447141, 1.0]], ['2, k, 23', [-0.903984, 0.150017, 1.0]], ['2, k, 24', [-0.844212, 0.0830588, 1.0]]]
[['2, k, 0', [-0.271977, -0.668945, 1.0]], ['2, k, 1', [-0.357397, -0.361066, 1.0]], ['2, k, 2', [-0.441635, -0.0619801, 1.0]], ['2, k, 3', [-0.521824, 0.0307429, 1.0]], ['2, k, 4', [-0.577284, -0.26358, 1.0]], ['2, k, 5', [-0.678721, -0.457053, 1.0]], ['2, k, 6', [-0.886023, -0.523395, 1.0]], ['2, k, 7', [-0.956746, -0.513236, 1.0]], ['2, k, 8', [-0.2789, -0.130762, 1.0]], ['2, k, 9', [-0.515821, 0.0383522, 1.0]], ['2, k, 10', [-0.764421, 0.133234, 1.0]], ['2, k, 11', [-0.834842, 0.127901, 1.0]], ['2, k, 12', [-0.335389, -0.697182, 1.0]], ['2, k, 13', [-0.421194, -1.1461, 1.0]], ['2, k, 14', [-0.500164, -1.50013, 1.0]], ['2, k, 15', [-0.476104, -1.56918, 1.0]], ['2, k, 16', [-0.201689, -0.624469, 1.0]], ['2, k, 17', [-0.0906495, -0.972264, 1.0]], ['2, k, 18', [-0.101436, -1.21597, 1.0]], ['2, k, 19', [-0.151465, -1.27347, 1.0]], ['2, k, 20', [-0.420872, -0.135952, 1.0]], ['2, k, 21', [-1.00155, -0.529974, 1.0]], ['2, k, 22', [-0.954658, -0.450881, 1.0]], ['2, k, 23', [-0.90358, 0.142214, 1.0]], ['2, k, 24', [-0.848425, 0.0767421, 1.0]]]
[['2, k, 0', [-0.27285, -0.67047, 1.0]], ['2, k, 1', [-0.358492, -0.362428, 1.0]], ['2, k, 2', [-0.442138, -0.062293, 1.0]], ['2, k, 3', [-0.531454, 0.0286484, 1.0]], ['2, k, 4', [-0.578539, -0.265807, 1.0]], ['2, k, 5', [-0.680042, -0.459163, 1.0]], ['2, k, 6', [-0.886641, -0.526903, 1.0]], ['2, k, 7', [-0.959465, -0.516181, 1.0]], ['2, k, 8', [-0.277604, -0.13087, 1.0]], ['2, k, 9', [-0.514707, 0.0373735, 1.0]], ['2, k, 10', [-0.795828, 0.124678, 1.0]], ['2, k, 11', [-0.846174, 0.126012, 1.0]], ['2, k, 12', [-0.336451, -0.698523, 1.0]], ['2, k, 13', [-0.42175, -1.14681, 1.0]], ['2, k, 14', [-0.499919, -1.50082, 1.0]], ['2, k, 15', [-0.475928, -1.56951, 1.0]], ['2, k, 16', [-0.202368, -0.626167, 1.0]], ['2, k, 17', [-0.0899767, -0.973326, 1.0]], ['2, k, 18', [-0.0954665, -1.23312, 1.0]], ['2, k, 19', [-0.143039, -1.29193, 1.0]], ['2, k, 20', [-0.421551, -0.136491, 1.0]], ['2, k, 21', [-1.00804, -0.522019, 1.0]], ['2, k, 22', [-0.958404, -0.457948, 1.0]], ['2, k, 23', [-0.914003, 0.149152, 1.0]], ['2, k, 24', [-0.871459, 0.0751222, 1.0]]]
[['2, k, 0', [-0.274209, -0.671261, 1.0]], ['2, k, 1', [-0.364532, -0.366677, 1.0]], ['2, k, 2', [-0.454724, -0.0706902, 1.0]], ['2, k, 3', [-0.536918, 0.0271052, 1.0]], ['2, k, 4', [-0.579857, -0.267422, 1.0]], ['2, k, 5', [-0.681379, -0.460648, 1.0]], ['2, k, 6', [-0.886987, -0.529752, 1.0]], ['2, k, 7', [-0.958556, -0.515054, 1.0]], ['2, k, 8', [-0.278979, -0.130807, 1.0]], ['2, k, 9', [-0.515762, 0.0373687, 1.0]], ['2, k, 10', [-0.761626, 0.132189, 1.0]], ['2, k, 11', [-0.833274, 0.131379, 1.0]], ['2, k, 12', [-0.337634, -0.699534, 1.0]], ['2, k, 13', [-0.421896, -1.14693, 1.0]], ['2, k, 14', [-0.500787, -1.50125, 1.0]], ['2, k, 15', [-0.476934, -1.57083, 1.0]], ['2, k, 16', [-0.203899, -0.626691, 1.0]], ['2, k, 17', [-0.0896183, -0.973317, 1.0]], ['2, k, 18', [-0.0990689, -1.21673, 1.0]], ['2, k, 19', [-0.146472, -1.27278, 1.0]], ['2, k, 20', [-0.43249, -0.143886, 1.0]], ['2, k, 21', [-1.00684, -0.533045, 1.0]], ['2, k, 22', [-0.962936, -0.460285, 1.0]], ['2, k, 23', [-0.908416, 0.14846, 1.0]], ['2, k, 24', [-0.8464, 0.0776891, 1.0]]]
[['2, k, 0', [-0.274308, -0.671617, 1.0]], ['2, k, 1', [-0.366678, -0.36838, 1.0]], ['2, k, 2', [-0.458954, -0.0730257, 1.0]], ['2, k, 3', [-0.538999, 0.0272474, 1.0]], ['2, k, 4', [-0.581054, -0.267661, 1.0]], ['2, k, 5', [-0.682079, -0.460991, 1.0]], ['2, k, 6', [-0.887647, -0.529379, 1.0]], ['2, k, 7', [-0.962721, -0.511847, 1.0]], ['2, k, 8', [-0.279965, -0.131077, 1.0]], ['2, k, 9', [-0.516651, 0.0370203, 1.0]], ['2, k, 10', [-0.762614, 0.13233, 1.0]], ['2, k, 11', [-0.833461, 0.133609, 1.0]], ['2, k, 12', [-0.33775, -0.700008, 1.0]], ['2, k, 13', [-0.422013, -1.14719, 1.0]], ['2, k, 14', [-0.502177, -1.50147, 1.0]], ['2, k, 15', [-0.476833, -1.57172, 1.0]], ['2, k, 16', [-0.204018, -0.626949, 1.0]], ['2, k, 17', [-0.0897139, -0.973361, 1.0]], ['2, k, 18', [-0.0991898, -1.21678, 1.0]], ['2, k, 19', [-0.146127, -1.27233, 1.0]], ['2, k, 20', [-0.43627, -0.146146, 1.0]], ['2, k, 21', [-1.01167, -0.524094, 1.0]], ['2, k, 22', [-0.962334, -0.453701, 1.0]], ['2, k, 23', [-0.90269, 0.148626, 1.0]], ['2, k, 24', [-0.853968, 0.0782661, 1.0]]]
[['2, k, 0', [-0.274579, -0.671214, 1.0]], ['2, k, 1', [-0.368654, -0.368583, 1.0]], ['2, k, 2', [-0.462677, -0.0737666, 1.0]], ['2, k, 3', [-0.542858, 0.0272837, 1.0]], ['2, k, 4', [-0.583079, -0.266915, 1.0]], ['2, k, 5', [-0.683984, -0.45995, 1.0]], ['2, k, 6', [-0.890209, -0.525768, 1.0]], ['2, k, 7', [-0.963241, -0.510003, 1.0]], ['2, k, 8', [-0.281637, -0.12978, 1.0]], ['2, k, 9', [-0.517884, 0.0384876, 1.0]], ['2, k, 10', [-0.79802, 0.128835, 1.0]], ['2, k, 11', [-0.850505, 0.133653, 1.0]], ['2, k, 12', [-0.337896, -0.699848, 1.0]], ['2, k, 13', [-0.422822, -1.14824, 1.0]], ['2, k, 14', [-0.501916, -1.50306, 1.0]], ['2, k, 15', [-0.476748, -1.57425, 1.0]], ['2, k, 16', [-0.204437, -0.626214, 1.0]], ['2, k, 17', [-0.0900041, -0.972457, 1.0]], ['2, k, 18', [-0.0994454, -1.22056, 1.0]], ['2, k, 19', [-0.14589, -1.27613, 1.0]], ['2, k, 20', [-0.439597, -0.146763, 1.0]], ['2, k, 21', [-1.0149, -0.528032, 1.0]], ['2, k, 22', [-0.968763, -0.462726, 1.0]], ['2, k, 23', [-0.907157, 0.152447, 1.0]], ['2, k, 24', [-0.871764, 0.0830478, 1.0]]]
[['2, k, 0', [-0.275507, -0.670969, 1.0]], ['2, k, 1', [-0.370798, -0.368735, 1.0]], ['2, k, 2', [-0.464904, -0.0738506, 1.0]], ['2, k, 3', [-0.546524, 0.027798, 1.0]], ['2, k, 4', [-0.584709, -0.266006, 1.0]], ['2, k, 5', [-0.684941, -0.459075, 1.0]], ['2, k, 6', [-0.892286, -0.519552, 1.0]], ['2, k, 7', [-0.965281, -0.504796, 1.0]], ['2, k, 8', [-0.282828, -0.12931, 1.0]], ['2, k, 9', [-0.518762, 0.0391332, 1.0]], ['2, k, 10', [-0.79778, 0.132934, 1.0]], ['2, k, 11', [-0.850685, 0.139512, 1.0]], ['2, k, 12', [-0.338778, -0.699748, 1.0]], ['2, k, 13', [-0.423097, -1.14833, 1.0]], ['2, k, 14', [-0.505399, -1.50273, 1.0]], ['2, k, 15', [-0.470801, -1.57467, 1.0]], ['2, k, 16', [-0.205384, -0.62582, 1.0]], ['2, k, 17', [-0.0904101, -0.971829, 1.0]], ['2, k, 18', [-0.0995432, -1.2209, 1.0]], ['2, k, 19', [-0.145449, -1.27619, 1.0]], ['2, k, 20', [-0.441861, -0.146884, 1.0]], ['2, k, 21', [-1.01704, -0.518688, 1.0]], ['2, k, 22', [-0.964989, -0.444232, 1.0]], ['2, k, 23', [-0.907556, 0.165902, 1.0]], ['2, k, 24', [-0.872891, 0.0856944, 1.0]]]
[['2, k, 0', [-0.276073, -0.670488, 1.0]], ['2, k, 1', [-0.37037, -0.367575, 1.0]], ['2, k, 2', [-0.460457, -0.0691602, 1.0]], ['2, k, 3', [-0.548933, 0.0290138, 1.0]], ['2, k, 4', [-0.586497, -0.266854, 1.0]], ['2, k, 5', [-0.68822, -0.458431, 1.0]], ['2, k, 6', [-0.895075, -0.521028, 1.0]], ['2, k, 7', [-0.968287, -0.498955, 1.0]], ['2, k, 8', [-0.283517, -0.128766, 1.0]], ['2, k, 9', [-0.518565, 0.0407095, 1.0]], ['2, k, 10', [-0.797581, 0.134072, 1.0]], ['2, k, 11', [-0.849687, 0.143619, 1.0]], ['2, k, 12', [-0.339166, -0.699422, 1.0]], ['2, k, 13', [-0.423073, -1.14778, 1.0]], ['2, k, 14', [-0.505203, -1.50248, 1.0]], ['2, k, 15', [-0.471377, -1.57324, 1.0]], ['2, k, 16', [-0.206144, -0.625183, 1.0]], ['2, k, 17', [-0.0903663, -0.971051, 1.0]], ['2, k, 18', [-0.0994073, -1.22233, 1.0]], ['2, k, 19', [-0.14511, -1.27784, 1.0]], ['2, k, 20', [-0.438859, -0.143366, 1.0]], ['2, k, 21', [-1.02066, -0.512971, 1.0]], ['2, k, 22', [-0.967656, -0.429198, 1.0]], ['2, k, 23', [-0.904263, 0.16091, 1.0]], ['2, k, 24', [-0.87529, 0.0859513, 1.0]]]
