[['2, k, 0', [0.015014, 0.02050807, 1.0]], ['2, k, 1', [0.008143025, 0.3318504, 1.0]], ['2, k, 2', [0.0003201387, 0.6300445, 1.0]], ['2, k, 3', [-0.01968085, 0.7531926, 1.0]], ['2, k, 4', [-0.1529943, 0.5039415, 1.0]], ['2, k, 5', [-0.2131346, 0.2390567, 1.0]], ['2, k, 6', [-0.2782865, 0.03242216, 1.0]], ['2, k, 7', [-0.3225193, -0.03530575, 1.0]], ['2, k, 8', [0.1668971, 0.54471, 1.0]], ['2, k, 9', [0.2351863, 0.2794003, 1.0]], ['2, k, 10', [0.2953346, 0.04080306, 1.0]], ['2, k, 11', [0.3022002, -0.0002573538, 1.0]], ['2, k, 12', [-0.05609011, 0.02099757, 1.0]], ['2, k, 13', [-0.07374398, -0.3777177, 1.0]], ['2, k, 14', [-0.07260682, -0.7007865, 1.0]], ['2, k, 15', [-0.09127873, -0.7472457, 1.0]], ['2, k, 16', [0.08524084, 0.01932137, 1.0]], ['2, k, 17', [0.1458993, -0.4400197, 1.0]], ['2, k, 18', [0.2359863, -0.7107954, 1.0]], ['2, k, 19', [0.2322781, -0.7516774, 1.0]], ['2, k, 20', [0.002295431, 0.5574138, 1.0]], ['2, k, 21', [-0.3558786, -0.1181332, 1.0]], ['2, k, 22', [-0.316179, -0.06770809, 1.0]], ['2, k, 23', [0.3099171, -0.08728868, 1.0]], ['2, k, 24', [0.3366797, 0.01773861, 1.0]]]
[['2, k, 0', [0.05105637, 0.06742061, 1.0]], ['2, k, 1', [0.05503363, 0.3603496, 1.0]], ['2, k, 2', [0.06037243, 0.6409948, 1.0]], ['2, k, 3', [0.04792036, 0.759403, 1.0]], ['2, k, 4', [-0.09487732, 0.6506369, 1.0]], ['2, k, 5', [-0.1933348, 0.846621, 1.0]], ['2, k, 6', [-0.296405, 1.058148, 1.0]], ['2, k, 7', [-0.3296555, 1.127337, 1.0]], ['2, k, 8', [0.2133711, 0.5522772, 1.0]], ['2, k, 9', [0.2701966, 0.2968815, 1.0]], ['2, k, 10', [0.3081935, 0.07215091, 1.0]], ['2, k, 11', [0.3142919, 0.03310697, 1.0]], ['2, k, 12', [-0.01883919, 0.07483134, 1.0]], ['2, k, 13', [-0.02989916, -0.3648527, 1.0]], ['2, k, 14', [-0.04644649, -0.6941668, 1.0]], ['2, k, 15', [-0.08213492, -0.7403277, 1.0]], ['2, k, 16', [0.1189432, 0.05885548, 1.0]], ['2, k, 17', [0.177676, -0.4250509, 1.0]], ['2, k, 18', [0.2260621, -0.7138544, 1.0]], ['2, k, 19', [0.2384377, -0.7504371, 1.0]], ['2, k, 20', [0.05897493, 0.5726467, 1.0]], ['2, k, 21', [-0.3297335, 1.122127, 1.0]], ['2, k, 22', [-0.3255174, 1.10856, 1.0]], ['2, k, 23', [0.3090906, -0.03643221, 1.0]], ['2, k, 24', [0.2823838, 0.02518152, 1.0]]]
[['2, k, 0', [0.05140695, 0.06767894, 1.0]], ['2, k, 1', [0.05508925, 0.3604089, 1.0]], ['2, k, 2', [0.06022532, 0.640993, 1.0]], ['2, k, 3', [0.04916748, 0.7594313, 1.0]], ['2, k, 4', [-0.09245967, 0.6554323, 1.0]], ['2, k, 5', [-0.1945223, 0.8470879, 1.0]], ['2, k, 6', [-0.2993034, 1.064787, 1.0]], ['2, k, 7', [-0.3325757, 1.135143, 1.0]], ['2, k, 8', [0.213674, 0.5522456, 1.0]], ['2, k, 9', [0.2707931, 0.2968708, 1.0]], ['2, k, 10', [0.308347, 0.07145025, 1.0]], ['2, k, 11', [0.3139734, 0.03305758, 1.0]], ['2, k, 12', [-0.01798246, 0.07573014, 1.0]], ['2, k, 13', [-0.0297872, -0.3649397, 1.0]], ['2, k, 14', [-0.04617978, -0.6939176, 1.0]], ['2, k, 15', [-0.08223408, -0.7403989, 1.0]], ['2, k, 16', [0.1190426, 0.05876411, 1.0]], ['2, k, 17', [0.1777445, -0.4250804, 1.0]], ['2, k, 18', [0.2184775, -0.710736, 1.0]], ['2, k, 19', [0.2369188, -0.7456717, 1.0]], ['2, k, 20', [0.05892709, 0.5726578, 1.0]], ['2, k, 21', [-0.3326502, 1.129932, 1.0]], ['2, k, 22', [-0.3284295, 1.116364, 1.0]], ['2, k, 23', [0.3130995, -0.03652046, 1.0]], ['2, k, 24', [0.2856534, 0.008684684, 1.0]]]
[['2, k, 0', [0.05159452, 0.0679182, 1.0]], ['2, k, 1', [0.05615245, 0.3605088, 1.0]], ['2, k, 2', [0.06223882, 0.6406873, 1.0]], ['2, k, 3', [0.05368505, 0.7589412, 1.0]], ['2, k, 4', [-0.09137459, 0.6575686, 1.0]], ['2, k, 5', [-0.1956237, 0.8480157, 1.0]], ['2, k, 6', [-0.3030504, 1.070678, 1.0]], ['2, k, 7', [-0.3370099, 1.142426, 1.0]], ['2, k, 8', [0.2150561, 0.5526458, 1.0]], ['2, k, 9', [0.271001, 0.2967101, 1.0]], ['2, k, 10', [0.3083245, 0.07170519, 1.0]], ['2, k, 11', [0.3149325, 0.03025231, 1.0]], ['2, k, 12', [-0.01777585, 0.07634151, 1.0]], ['2, k, 13', [-0.02976835, -0.3650477, 1.0]], ['2, k, 14', [-0.04575004, -0.6938372, 1.0]], ['2, k, 15', [-0.0820019, -0.7400657, 1.0]], ['2, k, 16', [0.1192294, 0.05857104, 1.0]], ['2, k, 17', [0.1779416, -0.4249859, 1.0]], ['2, k, 18', [0.2170093, -0.7086349, 1.0]], ['2, k, 19', [0.2349828, -0.7426955, 1.0]], ['2, k, 20', [0.06070931, 0.5724791, 1.0]], ['2, k, 21', [-0.3370779, 1.137234, 1.0]], ['2, k, 22', [-0.3328491, 1.123692, 1.0]], ['2, k, 23', [0.3151238, -0.03661565, 1.0]], ['2, k, 24', [0.323351, -0.01051768, 1.0]]]
[['2, k, 0', [0.05194294, 0.06804127, 1.0]], ['2, k, 1', [0.05733311, 0.3605874, 1.0]], ['2, k, 2', [0.0639733, 0.6406034, 1.0]], ['2, k, 3', [0.05707541, 0.7581112, 1.0]], ['2, k, 4', [-0.09056388, 0.6588516, 1.0]], ['2, k, 5', [-0.1988389, 0.851756, 1.0]], ['2, k, 6', [-0.3031437, 1.071964, 1.0]], ['2, k, 7', [-0.3362525, 1.143334, 1.0]], ['2, k, 8', [0.2158658, 0.5529356, 1.0]], ['2, k, 9', [0.2713949, 0.2965757, 1.0]], ['2, k, 10', [0.3086077, 0.07262227, 1.0]], ['2, k, 11', [0.3137379, 0.03042119, 1.0]], ['2, k, 12', [-0.01733747, 0.07677397, 1.0]], ['2, k, 13', [-0.02956184, -0.3651438, 1.0]], ['2, k, 14', [-0.04557919, -0.6940237, 1.0]], ['2, k, 15', [-0.08127993, -0.7392788, 1.0]], ['2, k, 16', [0.1195492, 0.05832195, 1.0]], ['2, k, 17', [0.1781155, -0.4248518, 1.0]], ['2, k, 18', [0.2159068, -0.7073898, 1.0]], ['2, k, 19', [0.2345609, -0.7417803, 1.0]], ['2, k, 20', [0.06233447, 0.5724423, 1.0]], ['2, k, 21', [-0.3364744, 1.139881, 1.0]], ['2, k, 22', [-0.3321006, 1.124588, 1.0]], ['2, k, 23', [0.3231798, -0.04778841, 1.0]], ['2, k, 24', [0.2844467, 0.01099364, 1.0]]]
[['2, k, 0', [0.05243333, 0.06858774, 1.0]], ['2, k, 1', [0.05817243, 0.3607168, 1.0]], ['2, k, 2', [0.06492695, 0.6403385, 1.0]], ['2, k, 3', [0.05968881, 0.7588762, 1.0]], ['2, k, 4', [-0.09028787, 0.658959, 1.0]], ['2, k, 5', [-0.2015631, 0.853467, 1.0]], ['2, k, 6', [-0.3155257, 1.07245, 1.0]], ['2, k, 7', [-0.3520665, 1.143858, 1.0]], ['2, k, 8', [0.2166746, 0.5529288, 1.0]], ['2, k, 9', [0.2718159, 0.2967947, 1.0]], ['2, k, 10', [0.3085999, 0.07306749, 1.0]], ['2, k, 11', [0.3144318, 0.03122553, 1.0]], ['2, k, 12', [-0.01682565, 0.07763309, 1.0]], ['2, k, 13', [-0.02944383, -0.3651704, 1.0]], ['2, k, 14', [-0.0449018, -0.691928, 1.0]], ['2, k, 15', [-0.08133665, -0.7393889, 1.0]], ['2, k, 16', [0.1199211, 0.05838669, 1.0]], ['2, k, 17', [0.1782993, -0.424486, 1.0]], ['2, k, 18', [0.2159713, -0.7071134, 1.0]], ['2, k, 19', [0.2340103, -0.7415792, 1.0]], ['2, k, 20', [0.06326479, 0.5722777, 1.0]], ['2, k, 21', [-0.3520741, 1.138717, 1.0]], ['2, k, 22', [-0.3477667, 1.125241, 1.0]], ['2, k, 23', [0.3129975, -0.03240103, 1.0]], ['2, k, 24', [0.2999265, -0.007137998, 1.0]]]
[['2, k, 0', [0.05289648, 0.0687611, 1.0]], ['2, k, 1', [0.05872132, 0.3607426, 1.0]], ['2, k, 2', [0.06535672, 0.6402589, 1.0]], ['2, k, 3', [0.06134623, 0.7586349, 1.0]], ['2, k, 4', [-0.08988976, 0.6589853, 1.0]], ['2, k, 5', [-0.2036294, 0.8536255, 1.0]], ['2, k, 6', [-0.3262226, 1.072232, 1.0]], ['2, k, 7', [-0.3656316, 1.143564, 1.0]], ['2, k, 8', [0.2187351, 0.5534793, 1.0]], ['2, k, 9', [0.2727761, 0.295379, 1.0]], ['2, k, 10', [0.3084301, 0.07200825, 1.0]], ['2, k, 11', [0.3152795, 0.02940161, 1.0]], ['2, k, 12', [-0.01647355, 0.07805796, 1.0]], ['2, k, 13', [-0.02931205, -0.3649525, 1.0]], ['2, k, 14', [-0.04487257, -0.6921437, 1.0]], ['2, k, 15', [-0.08134498, -0.7394305, 1.0]], ['2, k, 16', [0.1204161, 0.05822489, 1.0]], ['2, k, 17', [0.1784043, -0.424495, 1.0]], ['2, k, 18', [0.2148779, -0.7067414, 1.0]], ['2, k, 19', [0.2333811, -0.741223, 1.0]], ['2, k, 20', [0.0637246, 0.5722207, 1.0]], ['2, k, 21', [-0.365587, 1.138479, 1.0]], ['2, k, 22', [-0.3612117, 1.125077, 1.0]], ['2, k, 23', [0.3198086, -0.04242369, 1.0]], ['2, k, 24', [0.285268, 0.01133347, 1.0]]]
[['2, k, 0', [0.05298537, 0.06919049, 1.0]], ['2, k, 1', [0.05916365, 0.360884, 1.0]], ['2, k, 2', [0.0659345, 0.6402552, 1.0]], ['2, k, 3', [0.06254175, 0.7590147, 1.0]], ['2, k, 4', [-0.08940198, 0.6590409, 1.0]], ['2, k, 5', [-0.2064577, 0.852743, 1.0]], ['2, k, 6', [-0.3587376, 1.060292, 1.0]], ['2, k, 7', [-0.4078818, 1.127777, 1.0]], ['2, k, 8', [0.2195814, 0.5534319, 1.0]], ['2, k, 9', [0.2737135, 0.2932258, 1.0]], ['2, k, 10', [0.3086338, 0.07188623, 1.0]], ['2, k, 11', [0.3143106, 0.03060657, 1.0]], ['2, k, 12', [-0.01652076, 0.07831548, 1.0]], ['2, k, 13', [-0.0287159, -0.3647467, 1.0]], ['2, k, 14', [-0.0448282, -0.6921789, 1.0]], ['2, k, 15', [-0.08144951, -0.7395036, 1.0]], ['2, k, 16', [0.1206301, 0.05853737, 1.0]], ['2, k, 17', [0.1787373, -0.4246745, 1.0]], ['2, k, 18', [0.2137614, -0.7064921, 1.0]], ['2, k, 19', [0.2328183, -0.7405515, 1.0]], ['2, k, 20', [0.06424359, 0.5722483, 1.0]], ['2, k, 21', [-0.407657, 1.122869, 1.0]], ['2, k, 22', [-0.4030467, 1.109698, 1.0]], ['2, k, 23', [0.3163068, -0.03396289, 1.0]], ['2, k, 24', [0.2849182, 0.01226781, 1.0]]]
[['2, k, 0', [0.05412534, 0.06901047, 1.0]], ['2, k, 1', [0.06017392, 0.3608568, 1.0]], ['2, k, 2', [0.06659258, 0.6403078, 1.0]], ['2, k, 3', [0.06374232, 0.7595068, 1.0]], ['2, k, 4', [-0.08890834, 0.6590617, 1.0]], ['2, k, 5', [-0.2096045, 0.8508906, 1.0]], ['2, k, 6', [-0.3645838, 1.056099, 1.0]], ['2, k, 7', [-0.4143802, 1.122515, 1.0]], ['2, k, 8', [0.2211583, 0.5536885, 1.0]], ['2, k, 9', [0.2740863, 0.2929894, 1.0]], ['2, k, 10', [0.3087857, 0.07201646, 1.0]], ['2, k, 11', [0.3157151, 0.02830352, 1.0]], ['2, k, 12', [-0.01535664, 0.07795168, 1.0]], ['2, k, 13', [-0.02831483, -0.3646589, 1.0]], ['2, k, 14', [-0.04462783, -0.6924571, 1.0]], ['2, k, 15', [-0.08145986, -0.7395526, 1.0]], ['2, k, 16', [0.1217073, 0.05836817, 1.0]], ['2, k, 17', [0.1788092, -0.4243793, 1.0]], ['2, k, 18', [0.2134673, -0.7061483, 1.0]], ['2, k, 19', [0.2326442, -0.7402469, 1.0]], ['2, k, 20', [0.0649948, 0.5722852, 1.0]], ['2, k, 21', [-0.4141157, 1.117613, 1.0]], ['2, k, 22', [-0.4094536, 1.104452, 1.0]], ['2, k, 23', [0.3169451, -0.03553, 1.0]], ['2, k, 24', [0.3094539, -0.008788332, 1.0]]]
[['2, k, 0', [0.05460684, 0.06875852, 1.0]], ['2, k, 1', [0.06053708, 0.3608368, 1.0]], ['2, k, 2', [0.06684562, 0.6403752, 1.0]], ['2, k, 3', [0.06559198, 0.7591249, 1.0]], ['2, k, 4', [-0.08881641, 0.6591918, 1.0]], ['2, k, 5', [-0.2121259, 0.8470169, 1.0]], ['2, k, 6', [-0.368328, 0.9846154, 1.0]], ['2, k, 7', [-0.4207996, 1.03218, 1.0]], ['2, k, 8', [0.2226203, 0.5540214, 1.0]], ['2, k, 9', [0.2742259, 0.2928922, 1.0]], ['2, k, 10', [0.3087837, 0.07290848, 1.0]], ['2, k, 11', [0.3147195, 0.03092817, 1.0]], ['2, k, 12', [-0.01509904, 0.07791256, 1.0]], ['2, k, 13', [-0.02806061, -0.3647265, 1.0]], ['2, k, 14', [-0.04522251, -0.6928561, 1.0]], ['2, k, 15', [-0.08200115, -0.7348258, 1.0]], ['2, k, 16', [0.1223787, 0.05780276, 1.0]], ['2, k, 17', [0.1790957, -0.4227229, 1.0]], ['2, k, 18', [0.2133713, -0.7058237, 1.0]], ['2, k, 19', [0.232406, -0.7400067, 1.0]], ['2, k, 20', [0.06524973, 0.5723301, 1.0]], ['2, k, 21', [-0.4204724, 1.027657, 1.0]], ['2, k, 22', [-0.4157274, 1.014989, 1.0]], ['2, k, 23', [0.3163666, -0.03576948, 1.0]], ['2, k, 24', [0.3094236, -0.01175653, 1.0]]]
[['2, k, 0', [0.05484792, 0.06875338, 1.0]], ['2, k, 1', [0.06091776, 0.3609024, 1.0]], ['2, k, 2', [0.06743199, 0.6405262, 1.0]], ['2, k, 3', [0.06785604, 0.7591912, 1.0]], ['2, k, 4', [-0.08872014, 0.6591222, 1.0]], ['2, k, 5', [-0.2140282, 0.8416359, 1.0]], ['2, k, 6', [-0.3704522, 0.9819949, 1.0]], ['2, k, 7', [-0.3566282, 0.9811541, 1.0]], ['2, k, 8', [0.2240471, 0.5540347, 1.0]], ['2, k, 9', [0.2746728, 0.2925087, 1.0]], ['2, k, 10', [0.3087556, 0.07281093, 1.0]], ['2, k, 11', [0.3144303, 0.02924518, 1.0]], ['2, k, 12', [-0.01501054, 0.07799237, 1.0]], ['2, k, 13', [-0.0277744, -0.3643274, 1.0]], ['2, k, 14', [-0.04781189, -0.6943205, 1.0]], ['2, k, 15', [-0.08179066, -0.7420844, 1.0]], ['2, k, 16', [0.1227051, 0.05765725, 1.0]], ['2, k, 17', [0.1794358, -0.4226339, 1.0]], ['2, k, 18', [0.2133519, -0.7057623, 1.0]], ['2, k, 19', [0.2321856, -0.7397343, 1.0]], ['2, k, 20', [0.0657663, 0.5724513, 1.0]], ['2, k, 21', [-0.3503223, 0.9911785, 1.0]], ['2, k, 22', [-0.3557339, 0.9590672, 1.0]], ['2, k, 23', [0.3214564, -0.04992454, 1.0]], ['2, k, 24', [0.2835172, 0.01542903, 1.0]]]
[['2, k, 0', [0.05580898, 0.06980377, 1.0]], ['2, k, 1', [0.06170016, 0.3615541, 1.0]], ['2, k, 2', [0.06808656, 0.6410189, 1.0]], ['2, k, 3', [0.07036317, 0.7595398, 1.0]], ['2, k, 4', [-0.08844796, 0.658828, 1.0]], ['2, k, 5', [-0.2175375, 0.8367431, 1.0]], ['2, k, 6', [-0.3843802, 0.9637246, 1.0]], ['2, k, 7', [-0.3795749, 0.9693478, 1.0]], ['2, k, 8', [0.2254614, 0.5540865, 1.0]], ['2, k, 9', [0.2750286, 0.2921049, 1.0]], ['2, k, 10', [0.3087258, 0.07353353, 1.0]], ['2, k, 11', [0.3147927, 0.02729149, 1.0]], ['2, k, 12', [-0.01435638, 0.07819767, 1.0]], ['2, k, 13', [-0.02744023, -0.3642595, 1.0]], ['2, k, 14', [-0.04811286, -0.69447, 1.0]], ['2, k, 15', [-0.08107917, -0.7412804, 1.0]], ['2, k, 16', [0.1239774, 0.0596383, 1.0]], ['2, k, 17', [0.1795079, -0.4220751, 1.0]], ['2, k, 18', [0.2133621, -0.7057369, 1.0]], ['2, k, 19', [0.2321314, -0.7396168, 1.0]], ['2, k, 20', [0.06642964, 0.5729512, 1.0]], ['2, k, 21', [-0.3936145, 0.978578, 1.0]], ['2, k, 22', [-0.370922, 0.9609405, 1.0]], ['2, k, 23', [0.3199116, -0.03749348, 1.0]], ['2, k, 24', [0.2920783, -0.003583297, 1.0]]]
[['2, k, 0', [0.05645218, 0.07002169, 1.0]], ['2, k, 1', [0.06230384, 0.3618063, 1.0]], ['2, k, 2', [0.06864822, 0.6413108, 1.0]], ['2, k, 3', [0.07299092, 0.7591788, 1.0]], ['2, k, 4', [-0.08514362, 0.6595739, 1.0]], ['2, k, 5', [-0.2210047, 0.8320425, 1.0]], ['2, k, 6', [-0.3869589, 0.9600856, 1.0]], ['2, k, 7', [-0.4032889, 0.9817988, 1.0]], ['2, k, 8', [0.2268, 0.5541698, 1.0]], ['2, k, 9', [0.2754691, 0.2924646, 1.0]], ['2, k, 10', [0.3087418, 0.07365799, 1.0]], ['2, k, 11', [0.3149559, 0.0289196, 1.0]], ['2, k, 12', [-0.01356758, 0.07771061, 1.0]], ['2, k, 13', [-0.02726129, -0.3642598, 1.0]], ['2, k, 14', [-0.0494139, -0.6955712, 1.0]], ['2, k, 15', [-0.08098006, -0.7409838, 1.0]], ['2, k, 16', [0.124613, 0.06057997, 1.0]], ['2, k, 17', [0.1798422, -0.4210569, 1.0]], ['2, k, 18', [0.2132582, -0.7059115, 1.0]], ['2, k, 19', [0.2319498, -0.7393135, 1.0]], ['2, k, 20', [0.06699979, 0.573227, 1.0]], ['2, k, 21', [-0.4221855, 0.9939314, 1.0]], ['2, k, 22', [-0.4052242, 0.9672194, 1.0]], ['2, k, 23', [0.3144805, -0.0341025, 1.0]], ['2, k, 24', [0.2923093, 0.00350279, 1.0]]]
[['2, k, 0', [0.05694109, 0.07025975, 1.0]], ['2, k, 1', [0.06291471, 0.3620812, 1.0]], ['2, k, 2', [0.06952052, 0.6417046, 1.0]], ['2, k, 3', [0.07496551, 0.7594235, 1.0]], ['2, k, 4', [-0.08529796, 0.6583029, 1.0]], ['2, k, 5', [-0.2245727, 0.8251506, 1.0]], ['2, k, 6', [-0.393741, 0.9498878, 1.0]], ['2, k, 7', [-0.4256881, 0.9770296, 1.0]], ['2, k, 8', [0.2282512, 0.554196, 1.0]], ['2, k, 9', [0.275478, 0.2924428, 1.0]], ['2, k, 10', [0.3088805, 0.07273326, 1.0]], ['2, k, 11', [0.3152252, 0.02844621, 1.0]], ['2, k, 12', [-0.01318528, 0.07764854, 1.0]], ['2, k, 13', [-0.02721204, -0.3642172, 1.0]], ['2, k, 14', [-0.04934679, -0.6952228, 1.0]], ['2, k, 15', [-0.08050807, -0.7402686, 1.0]], ['2, k, 16', [0.1251403, 0.06096182, 1.0]], ['2, k, 17', [0.1799672, -0.4205805, 1.0]], ['2, k, 18', [0.2131896, -0.7058222, 1.0]], ['2, k, 19', [0.2318417, -0.7392436, 1.0]], ['2, k, 20', [0.06780051, 0.5735842, 1.0]], ['2, k, 21', [-0.4630028, 0.9995236, 1.0]], ['2, k, 22', [-0.4440699, 0.9626554, 1.0]], ['2, k, 23', [0.318317, -0.03807155, 1.0]], ['2, k, 24', [0.3263956, -0.009906363, 1.0]]]
[['2, k, 0', [0.05761944, 0.06987804, 1.0]], ['2, k, 1', [0.06362323, 0.3621105, 1.0]], ['2, k, 2', [0.07030685, 0.6421375, 1.0]], ['2, k, 3', [0.07633336, 0.7595851, 1.0]], ['2, k, 4', [-0.08398646, 0.6575382, 1.0]], ['2, k, 5', [-0.2261454, 0.8185626, 1.0]], ['2, k, 6', [-0.3999119, 0.9375049, 1.0]], ['2, k, 7', [-0.4407564, 0.9656129, 1.0]], ['2, k, 8', [0.2290065, 0.5543116, 1.0]], ['2, k, 9', [0.2756693, 0.2933079, 1.0]], ['2, k, 10', [0.3087176, 0.07291902, 1.0]], ['2, k, 11', [0.3157009, 0.02886015, 1.0]], ['2, k, 12', [-0.01263137, 0.07773472, 1.0]], ['2, k, 13', [-0.02699875, -0.3641194, 1.0]], ['2, k, 14', [-0.04835252, -0.6940172, 1.0]], ['2, k, 15', [-0.08169243, -0.7401533, 1.0]], ['2, k, 16', [0.126212, 0.05962026, 1.0]], ['2, k, 17', [0.1800889, -0.4199002, 1.0]], ['2, k, 18', [0.2133595, -0.7057135, 1.0]], ['2, k, 19', [0.2316664, -0.7391865, 1.0]], ['2, k, 20', [0.06858647, 0.5739065, 1.0]], ['2, k, 21', [-0.4904245, 0.9909286, 1.0]], ['2, k, 22', [-0.4606009, 0.9579825, 1.0]], ['2, k, 23', [0.3162592, -0.03342564, 1.0]], ['2, k, 24', [0.2983989, -0.009789283, 1.0]]]
[['2, k, 0', [0.05786101, 0.06973213, 1.0]], ['2, k, 1', [0.06394506, 0.3622079, 1.0]], ['2, k, 2', [0.07081364, 0.6425463, 1.0]], ['2, k, 3', [0.07753086, 0.7594587, 1.0]], ['2, k, 4', [-0.08466601, 0.6568279, 1.0]], ['2, k, 5', [-0.2301549, 0.8142396, 1.0]], ['2, k, 6', [-0.4071725, 0.9292622, 1.0]], ['2, k, 7', [-0.4528407, 0.9588002, 1.0]], ['2, k, 8', [0.229687, 0.5542813, 1.0]], ['2, k, 9', [0.2758216, 0.2935587, 1.0]], ['2, k, 10', [0.3087665, 0.07277212, 1.0]], ['2, k, 11', [0.3148508, 0.02899526, 1.0]], ['2, k, 12', [-0.012434, 0.07806222, 1.0]], ['2, k, 13', [-0.02724381, -0.3633221, 1.0]], ['2, k, 14', [-0.04879849, -0.6936552, 1.0]], ['2, k, 15', [-0.08160144, -0.7397188, 1.0]], ['2, k, 16', [0.1265603, 0.0589616, 1.0]], ['2, k, 17', [0.1800903, -0.4196446, 1.0]], ['2, k, 18', [0.2131653, -0.7049659, 1.0]], ['2, k, 19', [0.2319413, -0.7383884, 1.0]], ['2, k, 20', [0.06905405, 0.5742219, 1.0]], ['2, k, 21', [-0.5028235, 0.9804001, 1.0]], ['2, k, 22', [-0.4671215, 0.9563017, 1.0]], ['2, k, 23', [0.3197823, -0.03869729, 1.0]], ['2, k, 24', [0.2852726, 0.01211448, 1.0]]]
[['2, k, 0', [0.05803524, 0.0692286, 1.0]], ['2, k, 1', [0.06426819, 0.3621815, 1.0]], ['2, k, 2', [0.0712228, 0.6427526, 1.0]], ['2, k, 3', [0.07804064, 0.7596321, 1.0]], ['2, k, 4', [-0.08549593, 0.6557804, 1.0]], ['2, k, 5', [-0.2344528, 0.8058895, 1.0]], ['2, k, 6', [-0.4108985, 0.9218581, 1.0]], ['2, k, 7', [-0.4387645, 0.9319962, 1.0]], ['2, k, 8', [0.2303923, 0.5543165, 1.0]], ['2, k, 9', [0.2759486, 0.2941797, 1.0]], ['2, k, 10', [0.3083754, 0.07339291, 1.0]], ['2, k, 11', [0.3145718, 0.03149709, 1.0]], ['2, k, 12', [-0.01257027, 0.07794288, 1.0]], ['2, k, 13', [-0.02728003, -0.3629413, 1.0]], ['2, k, 14', [-0.04802541, -0.6932153, 1.0]], ['2, k, 15', [-0.08167075, -0.7395158, 1.0]], ['2, k, 16', [0.1269415, 0.05803657, 1.0]], ['2, k, 17', [0.1802618, -0.4194453, 1.0]], ['2, k, 18', [0.2131931, -0.7056049, 1.0]], ['2, k, 19', [0.2319285, -0.7386816, 1.0]], ['2, k, 20', [0.06942867, 0.5743667, 1.0]], ['2, k, 21', [-0.5111882, 0.9822519, 1.0]], ['2, k, 22', [-0.494742, 0.9327586, 1.0]], ['2, k, 23', [0.3171136, -0.03496571, 1.0]], ['2, k, 24', [0.2846144, 0.01571983, 1.0]]]
[['2, k, 0', [0.05813545, 0.06960011, 1.0]], ['2, k, 1', [0.06469291, 0.3624326, 1.0]], ['2, k, 2', [0.07182829, 0.6429426, 1.0]], ['2, k, 3', [0.0782765, 0.7596882, 1.0]], ['2, k, 4', [-0.08611645, 0.6545709, 1.0]], ['2, k, 5', [-0.2536999, 0.8041707, 1.0]], ['2, k, 6', [-0.4283469, 0.9222732, 1.0]], ['2, k, 7', [-0.4479011, 0.9247254, 1.0]], ['2, k, 8', [0.2341332, 0.5543863, 1.0]], ['2, k, 9', [0.2759438, 0.2945115, 1.0]], ['2, k, 10', [0.3083262, 0.07336178, 1.0]], ['2, k, 11', [0.3148004, 0.03212271, 1.0]], ['2, k, 12', [-0.01256197, 0.07783103, 1.0]], ['2, k, 13', [-0.02732137, -0.3625565, 1.0]], ['2, k, 14', [-0.04794755, -0.6928024, 1.0]], ['2, k, 15', [-0.07971051, -0.7385645, 1.0]], ['2, k, 16', [0.1270558, 0.05881916, 1.0]], ['2, k, 17', [0.1802131, -0.4182985, 1.0]], ['2, k, 18', [0.2134197, -0.7061382, 1.0]], ['2, k, 19', [0.2322255, -0.7383507, 1.0]], ['2, k, 20', [0.06998418, 0.5745729, 1.0]], ['2, k, 21', [-0.5091195, 0.9519178, 1.0]], ['2, k, 22', [-0.4780832, 0.9304029, 1.0]], ['2, k, 23', [0.3152576, -0.04010607, 1.0]], ['2, k, 24', [0.3229499, -0.02279288, 1.0]]]
[['2, k, 0', [0.05898085, 0.06867032, 1.0]], ['2, k, 1', [0.06490719, 0.362399, 1.0]], ['2, k, 2', [0.07177536, 0.6432066, 1.0]], ['2, k, 3', [0.07827706, 0.7596641, 1.0]], ['2, k, 4', [-0.08700243, 0.653565, 1.0]], ['2, k, 5', [-0.297184, 0.8159811, 1.0]], ['2, k, 6', [-0.4647776, 0.9415435, 1.0]], ['2, k, 7', [-0.5163668, 0.9515029, 1.0]], ['2, k, 8', [0.2357904, 0.5544255, 1.0]], ['2, k, 9', [0.2757874, 0.2948616, 1.0]], ['2, k, 10', [0.3080437, 0.07392898, 1.0]], ['2, k, 11', [0.31438, 0.02859251, 1.0]], ['2, k, 12', [-0.0118739, 0.07732163, 1.0]], ['2, k, 13', [-0.02576187, -0.36116, 1.0]], ['2, k, 14', [-0.04784553, -0.6927, 1.0]], ['2, k, 15', [-0.07975895, -0.7385396, 1.0]], ['2, k, 16', [0.1279701, 0.05748411, 1.0]], ['2, k, 17', [0.1798819, -0.417543, 1.0]], ['2, k, 18', [0.2253716, -0.7074149, 1.0]], ['2, k, 19', [0.2324404, -0.742386, 1.0]], ['2, k, 20', [0.06999759, 0.5747097, 1.0]], ['2, k, 21', [-0.5485119, 0.9782063, 1.0]], ['2, k, 22', [-0.5185497, 0.9395179, 1.0]], ['2, k, 23', [0.3218399, -0.04393433, 1.0]], ['2, k, 24', [0.284282, 0.01397209, 1.0]]]
