[['2, k, 0', [0.1366353, -0.3672993, 1.0]], ['2, k, 1', [0.1295306, -0.02907589, 1.0]], ['2, k, 2', [0.1208862, 0.2980378, 1.0]], ['2, k, 3', [0.1282912, 0.4359621, 1.0]], ['2, k, 4', [-0.04999016, 0.176749, 1.0]], ['2, k, 5', [-0.08311996, -0.07875283, 1.0]], ['2, k, 6', [-0.08745492, -0.2911845, 1.0]], ['2, k, 7', [-0.09272137, -0.3430076, 1.0]], ['2, k, 8', [0.2877257, 0.2037694, 1.0]], ['2, k, 9', [0.3285705, -0.07330631, 1.0]], ['2, k, 10', [0.3830988, -0.3567173, 1.0]], ['2, k, 11', [0.3955256, -0.4367258, 1.0]], ['2, k, 12', [0.05286849, -0.3613252, 1.0]], ['2, k, 13', [0.05029938, -0.6201152, 1.0]], ['2, k, 14', [0.0761027, -0.9154995, 1.0]], ['2, k, 15', [0.1250453, -0.9756625, 1.0]], ['2, k, 16', [0.2151108, -0.3591352, 1.0]], ['2, k, 17', [0.2238507, -0.6315694, 1.0]], ['2, k, 18', [0.1755199, -0.865608, 1.0]], ['2, k, 19', [0.14538, -0.9382012, 1.0]], ['2, k, 20', [0.1232094, 0.2178848, 1.0]], ['2, k, 21', [-0.08080827, -0.4128267, 1.0]], ['2, k, 22', [-0.05844958, -0.3362089, 1.0]], ['2, k, 23', [0.4009666, -0.5129067, 1.0]], ['2, k, 24', [0.4147268, -0.4510742, 1.0]]]
[['2, k, 0', [0.1762473, -0.2853863, 1.0]], ['2, k, 1', [0.1547489, -0.00291714, 1.0]], ['2, k, 2', [0.1331987, 0.2709235, 1.0]], ['2, k, 3', [0.133663, 0.4063518, 1.0]], ['2, k, 4', [-0.02363715, 0.1419242, 1.0]], ['2, k, 5', [-0.04564978, -0.1038271, 1.0]], ['2, k, 6', [-0.0239465, -0.3075511, 1.0]], ['2, k, 7', [-0.01088477, -0.3651027, 1.0]], ['2, k, 8', [0.3024808, 0.1985617, 1.0]], ['2, k, 9', [0.3440417, -0.05441434, 1.0]], ['2, k, 10', [0.3463261, -0.2335134, 1.0]], ['2, k, 11', [0.3478877, -0.2596527, 1.0]], ['2, k, 12', [0.1050601, -0.2832844, 1.0]], ['2, k, 13', [0.009447887, -0.5613807, 1.0]], ['2, k, 14', [-0.07580259, -0.8338422, 1.0]], ['2, k, 15', [-0.05245122, -0.8699631, 1.0]], ['2, k, 16', [0.2414861, -0.2778302, 1.0]], ['2, k, 17', [0.2972045, -0.5613365, 1.0]], ['2, k, 18', [0.380833, -0.9102363, 1.0]], ['2, k, 19', [0.3979361, -0.9470847, 1.0]], ['2, k, 20', [0.1386472, 0.2036887, 1.0]], ['2, k, 21', [0.00119414, -0.4345148, 1.0]], ['2, k, 22', [0.02348251, -0.3647627, 1.0]], ['2, k, 23', [0.3490778, -0.2977758, 1.0]], ['2, k, 24', [0.3838852, -0.256887, 1.0]]]
[['2, k, 0', [0.1765645, -0.2856205, 1.0]], ['2, k, 1', [0.1548444, -0.003062769, 1.0]], ['2, k, 2', [0.133182, 0.2707693, 1.0]], ['2, k, 3', [0.1335873, 0.4061124, 1.0]], ['2, k, 4', [-0.02392824, 0.1416382, 1.0]], ['2, k, 5', [-0.04544622, -0.1054113, 1.0]], ['2, k, 6', [-0.02398234, -0.3073337, 1.0]], ['2, k, 7', [-0.01410588, -0.3625172, 1.0]], ['2, k, 8', [0.302425, 0.1984785, 1.0]], ['2, k, 9', [0.3443207, -0.05444472, 1.0]], ['2, k, 10', [0.3469425, -0.2319241, 1.0]], ['2, k, 11', [0.3467975, -0.257957, 1.0]], ['2, k, 12', [0.1052701, -0.2835585, 1.0]], ['2, k, 13', [0.01008127, -0.5617867, 1.0]], ['2, k, 14', [-0.07602409, -0.8337748, 1.0]], ['2, k, 15', [-0.05297688, -0.8698707, 1.0]], ['2, k, 16', [0.2419736, -0.2779957, 1.0]], ['2, k, 17', [0.2979752, -0.5615489, 1.0]], ['2, k, 18', [0.3807386, -0.9117464, 1.0]], ['2, k, 19', [0.3975357, -0.9485441, 1.0]], ['2, k, 20', [0.1386593, 0.2035513, 1.0]], ['2, k, 21', [-0.002455254, -0.4322968, 1.0]], ['2, k, 22', [0.02038115, -0.3455571, 1.0]], ['2, k, 23', [0.3494653, -0.2976882, 1.0]], ['2, k, 24', [0.3789927, -0.2546399, 1.0]]]
[['2, k, 0', [0.1765124, -0.2857741, 1.0]], ['2, k, 1', [0.1546451, -0.003188511, 1.0]], ['2, k, 2', [0.1327132, 0.2706307, 1.0]], ['2, k, 3', [0.1325824, 0.4059865, 1.0]], ['2, k, 4', [-0.02471978, 0.141074, 1.0]], ['2, k, 5', [-0.04617537, -0.1052673, 1.0]], ['2, k, 6', [-0.02555419, -0.3072793, 1.0]], ['2, k, 7', [-0.01941715, -0.364412, 1.0]], ['2, k, 8', [0.3023016, 0.1985434, 1.0]], ['2, k, 9', [0.3442318, -0.05442765, 1.0]], ['2, k, 10', [0.3462852, -0.2346576, 1.0]], ['2, k, 11', [0.3440224, -0.2578855, 1.0]], ['2, k, 12', [0.1052201, -0.2837014, 1.0]], ['2, k, 13', [0.0101588, -0.5619684, 1.0]], ['2, k, 14', [-0.07696276, -0.8335896, 1.0]], ['2, k, 15', [-0.05404928, -0.8696575, 1.0]], ['2, k, 16', [0.2419057, -0.2781253, 1.0]], ['2, k, 17', [0.2979205, -0.5616909, 1.0]], ['2, k, 18', [0.3809282, -0.9124364, 1.0]], ['2, k, 19', [0.4213932, -0.9818444, 1.0]], ['2, k, 20', [0.1382822, 0.2034192, 1.0]], ['2, k, 21', [-0.006543429, -0.4354584, 1.0]], ['2, k, 22', [0.01524249, -0.3453568, 1.0]], ['2, k, 23', [0.3479591, -0.296327, 1.0]], ['2, k, 24', [0.3650168, -0.2458334, 1.0]]]
[['2, k, 0', [0.174636, -0.2851872, 1.0]], ['2, k, 1', [0.1527074, -0.002869585, 1.0]], ['2, k, 2', [0.130539, 0.2707418, 1.0]], ['2, k, 3', [0.1288081, 0.4060354, 1.0]], ['2, k, 4', [-0.03518685, 0.1437458, 1.0]], ['2, k, 5', [-0.04946111, -0.1064638, 1.0]], ['2, k, 6', [-0.02984608, -0.3074163, 1.0]], ['2, k, 7', [-0.02728208, -0.363629, 1.0]], ['2, k, 8', [0.3018408, 0.1985887, 1.0]], ['2, k, 9', [0.3420728, -0.05276606, 1.0]], ['2, k, 10', [0.3446365, -0.2360605, 1.0]], ['2, k, 11', [0.3405089, -0.2574196, 1.0]], ['2, k, 12', [0.1036504, -0.2833328, 1.0]], ['2, k, 13', [0.009709031, -0.561977, 1.0]], ['2, k, 14', [-0.07778427, -0.8334882, 1.0]], ['2, k, 15', [-0.05418867, -0.8694948, 1.0]], ['2, k, 16', [0.2397017, -0.277278, 1.0]], ['2, k, 17', [0.2963805, -0.5607221, 1.0]], ['2, k, 18', [0.3804598, -0.9118737, 1.0]], ['2, k, 19', [0.397776, -0.9485655, 1.0]], ['2, k, 20', [0.1361759, 0.2035777, 1.0]], ['2, k, 21', [-0.01494131, -0.4340834, 1.0]], ['2, k, 22', [0.009517682, -0.3493581, 1.0]], ['2, k, 23', [0.3455801, -0.2959634, 1.0]], ['2, k, 24', [0.3639152, -0.242659, 1.0]]]
[['2, k, 0', [0.1696329, -0.2838942, 1.0]], ['2, k, 1', [0.1470497, -0.001635248, 1.0]], ['2, k, 2', [0.124098, 0.2719432, 1.0]], ['2, k, 3', [0.1225241, 0.4075686, 1.0]], ['2, k, 4', [-0.04049175, 0.1452178, 1.0]], ['2, k, 5', [-0.05686675, -0.1079672, 1.0]], ['2, k, 6', [-0.03775498, -0.3051718, 1.0]], ['2, k, 7', [-0.03719877, -0.3647008, 1.0]], ['2, k, 8', [0.2943636, 0.2002348, 1.0]], ['2, k, 9', [0.3380454, -0.05237425, 1.0]], ['2, k, 10', [0.3420328, -0.236595, 1.0]], ['2, k, 11', [0.3381504, -0.2574943, 1.0]], ['2, k, 12', [0.09845857, -0.2821149, 1.0]], ['2, k, 13', [0.007851779, -0.5618579, 1.0]], ['2, k, 14', [-0.07923234, -0.8338525, 1.0]], ['2, k, 15', [-0.05666415, -0.8698159, 1.0]], ['2, k, 16', [0.2350498, -0.2759657, 1.0]], ['2, k, 17', [0.2929722, -0.5590661, 1.0]], ['2, k, 18', [0.3817662, -0.9109672, 1.0]], ['2, k, 19', [0.3980081, -0.9476357, 1.0]], ['2, k, 20', [0.1299291, 0.2047842, 1.0]], ['2, k, 21', [-0.02245531, -0.4373263, 1.0]], ['2, k, 22', [-0.001929561, -0.3505933, 1.0]], ['2, k, 23', [0.3450673, -0.294026, 1.0]], ['2, k, 24', [0.3642268, -0.2379556, 1.0]]]
[['2, k, 0', [0.1593456, -0.2826515, 1.0]], ['2, k, 1', [0.136505, -0.0001147394, 1.0]], ['2, k, 2', [0.1133858, 0.2737268, 1.0]], ['2, k, 3', [0.1133424, 0.4093998, 1.0]], ['2, k, 4', [-0.0451645, 0.145907, 1.0]], ['2, k, 5', [-0.06693529, -0.1079253, 1.0]], ['2, k, 6', [-0.0461637, -0.3067978, 1.0]], ['2, k, 7', [-0.04793754, -0.363263, 1.0]], ['2, k, 8', [0.2842107, 0.2012396, 1.0]], ['2, k, 9', [0.3302223, -0.05099189, 1.0]], ['2, k, 10', [0.334941, -0.2393934, 1.0]], ['2, k, 11', [0.3318028, -0.2561176, 1.0]], ['2, k, 12', [0.08785378, -0.280889, 1.0]], ['2, k, 13', [0.002299215, -0.5621581, 1.0]], ['2, k, 14', [-0.08437611, -0.8353422, 1.0]], ['2, k, 15', [-0.06348294, -0.8712826, 1.0]], ['2, k, 16', [0.2253734, -0.2747245, 1.0]], ['2, k, 17', [0.2853355, -0.5570705, 1.0]], ['2, k, 18', [0.3811245, -0.90874, 1.0]], ['2, k, 19', [0.3955977, -0.945446, 1.0]], ['2, k, 20', [0.1192364, 0.2065048, 1.0]], ['2, k, 21', [-0.03315865, -0.4345746, 1.0]], ['2, k, 22', [-0.0136001, -0.3464883, 1.0]], ['2, k, 23', [0.3372434, -0.294365, 1.0]], ['2, k, 24', [0.3615244, -0.2451141, 1.0]]]
[['2, k, 0', [0.1501676, -0.2801029, 1.0]], ['2, k, 1', [0.1280181, 0.002553754, 1.0]], ['2, k, 2', [0.1055819, 0.2764829, 1.0]], ['2, k, 3', [0.1044745, 0.4117419, 1.0]], ['2, k, 4', [-0.05578958, 0.1506157, 1.0]], ['2, k, 5', [-0.08019172, -0.1047113, 1.0]], ['2, k, 6', [-0.0559085, -0.3078367, 1.0]], ['2, k, 7', [-0.05979844, -0.3610264, 1.0]], ['2, k, 8', [0.284178, 0.2012886, 1.0]], ['2, k, 9', [0.3214017, -0.05161392, 1.0]], ['2, k, 10', [0.3308703, -0.2380309, 1.0]], ['2, k, 11', [0.3257611, -0.2562596, 1.0]], ['2, k, 12', [0.07882398, -0.2782464, 1.0]], ['2, k, 13', [-0.001942574, -0.5609051, 1.0]], ['2, k, 14', [-0.08753701, -0.8336148, 1.0]], ['2, k, 15', [-0.06574377, -0.8696275, 1.0]], ['2, k, 16', [0.2163215, -0.2723323, 1.0]], ['2, k, 17', [0.2793622, -0.5537803, 1.0]], ['2, k, 18', [0.3798951, -0.9056726, 1.0]], ['2, k, 19', [0.3952256, -0.9424337, 1.0]], ['2, k, 20', [0.111255, 0.2092441, 1.0]], ['2, k, 21', [-0.04319594, -0.434143, 1.0]], ['2, k, 22', [-0.02139803, -0.3603756, 1.0]], ['2, k, 23', [0.3319083, -0.2935368, 1.0]], ['2, k, 24', [0.3471524, -0.2459353, 1.0]]]
[['2, k, 0', [0.1386919, -0.2771553, 1.0]], ['2, k, 1', [0.1178288, 0.005723216, 1.0]], ['2, k, 2', [0.09664428, 0.2798053, 1.0]], ['2, k, 3', [0.09422384, 0.4142318, 1.0]], ['2, k, 4', [-0.06748632, 0.153601, 1.0]], ['2, k, 5', [-0.09225503, -0.1024768, 1.0]], ['2, k, 6', [-0.06911343, -0.3073708, 1.0]], ['2, k, 7', [-0.07207257, -0.3577253, 1.0]], ['2, k, 8', [0.263188, 0.2081899, 1.0]], ['2, k, 9', [0.3098086, -0.04393198, 1.0]], ['2, k, 10', [0.3230422, -0.2350263, 1.0]], ['2, k, 11', [0.3170767, -0.2561559, 1.0]], ['2, k, 12', [0.0674125, -0.2756683, 1.0]], ['2, k, 13', [-0.009221845, -0.55943, 1.0]], ['2, k, 14', [-0.08965895, -0.8331404, 1.0]], ['2, k, 15', [-0.06878142, -0.8692313, 1.0]], ['2, k, 16', [0.2051348, -0.2690825, 1.0]], ['2, k, 17', [0.2686058, -0.5504596, 1.0]], ['2, k, 18', [0.3664414, -0.8558808, 1.0]], ['2, k, 19', [0.3809265, -0.8932131, 1.0]], ['2, k, 20', [0.102002, 0.2125374, 1.0]], ['2, k, 21', [-0.05907772, -0.4313779, 1.0]], ['2, k, 22', [-0.02941205, -0.3709676, 1.0]], ['2, k, 23', [0.3330645, -0.3566134, 1.0]], ['2, k, 24', [0.3538373, -0.2450726, 1.0]]]
[['2, k, 0', [0.1249368, -0.2749815, 1.0]], ['2, k, 1', [0.105137, 0.008357709, 1.0]], ['2, k, 2', [0.08511382, 0.2827995, 1.0]], ['2, k, 3', [0.08381255, 0.4174224, 1.0]], ['2, k, 4', [-0.07880429, 0.1567018, 1.0]], ['2, k, 5', [-0.1089794, -0.09637708, 1.0]], ['2, k, 6', [-0.09054664, -0.3028883, 1.0]], ['2, k, 7', [-0.08890129, -0.3574522, 1.0]], ['2, k, 8', [0.2544115, 0.2096208, 1.0]], ['2, k, 9', [0.298835, -0.04307867, 1.0]], ['2, k, 10', [0.3157672, -0.2323917, 1.0]], ['2, k, 11', [0.3085339, -0.2556934, 1.0]], ['2, k, 12', [0.05441159, -0.2737495, 1.0]], ['2, k, 13', [-0.01832536, -0.5584601, 1.0]], ['2, k, 14', [-0.09302584, -0.8322677, 1.0]], ['2, k, 15', [-0.07146327, -0.8683774, 1.0]], ['2, k, 16', [0.1910655, -0.2666811, 1.0]], ['2, k, 17', [0.2570128, -0.547021, 1.0]], ['2, k, 18', [0.3530001, -0.8768067, 1.0]], ['2, k, 19', [0.3682652, -0.9137558, 1.0]], ['2, k, 20', [0.09016636, 0.2154545, 1.0]], ['2, k, 21', [-0.07345585, -0.4295767, 1.0]], ['2, k, 22', [-0.05648066, -0.335138, 1.0]], ['2, k, 23', [0.313118, -0.2951593, 1.0]], ['2, k, 24', [0.3403116, -0.251413, 1.0]]]
[['2, k, 0', [0.114091, -0.2736307, 1.0]], ['2, k, 1', [0.09306929, 0.01034006, 1.0]], ['2, k, 2', [0.07188042, 0.2854572, 1.0]], ['2, k, 3', [0.07449509, 0.4198943, 1.0]], ['2, k, 4', [-0.09028845, 0.159602, 1.0]], ['2, k, 5', [-0.1206954, -0.09453683, 1.0]], ['2, k, 6', [-0.1051485, -0.3039231, 1.0]], ['2, k, 7', [-0.1045572, -0.3551415, 1.0]], ['2, k, 8', [0.24564, 0.2110452, 1.0]], ['2, k, 9', [0.2879669, -0.04229184, 1.0]], ['2, k, 10', [0.308345, -0.2319491, 1.0]], ['2, k, 11', [0.3021071, -0.2551073, 1.0]], ['2, k, 12', [0.04337732, -0.27226, 1.0]], ['2, k, 13', [-0.02640782, -0.5576386, 1.0]], ['2, k, 14', [-0.09671261, -0.8317532, 1.0]], ['2, k, 15', [-0.07492979, -0.8680376, 1.0]], ['2, k, 16', [0.1807748, -0.2654881, 1.0]], ['2, k, 17', [0.2488195, -0.54489, 1.0]], ['2, k, 18', [0.3502572, -0.8760363, 1.0]], ['2, k, 19', [0.3657175, -0.9131458, 1.0]], ['2, k, 20', [0.07720912, 0.2179443, 1.0]], ['2, k, 21', [-0.09019773, -0.4284304, 1.0]], ['2, k, 22', [-0.07379178, -0.3326088, 1.0]], ['2, k, 23', [0.3064215, -0.2957245, 1.0]], ['2, k, 24', [0.3281944, -0.2483709, 1.0]]]
[['2, k, 0', [0.09849921, -0.2738657, 1.0]], ['2, k, 1', [0.08022813, 0.01126642, 1.0]], ['2, k, 2', [0.06160913, 0.2872647, 1.0]], ['2, k, 3', [0.06452977, 0.4210877, 1.0]], ['2, k, 4', [-0.1008393, 0.1616199, 1.0]], ['2, k, 5', [-0.1391796, -0.08402442, 1.0]], ['2, k, 6', [-0.1214144, -0.3047079, 1.0]], ['2, k, 7', [-0.1214434, -0.3545888, 1.0]], ['2, k, 8', [0.2301155, 0.2094825, 1.0]], ['2, k, 9', [0.2779535, -0.04214691, 1.0]], ['2, k, 10', [0.3025051, -0.2295687, 1.0]], ['2, k, 11', [0.2971689, -0.2546751, 1.0]], ['2, k, 12', [0.02837014, -0.2720283, 1.0]], ['2, k, 13', [-0.03787372, -0.5581459, 1.0]], ['2, k, 14', [-0.1053134, -0.831669, 1.0]], ['2, k, 15', [-0.08347806, -0.8679817, 1.0]], ['2, k, 16', [0.1651156, -0.2661539, 1.0]], ['2, k, 17', [0.2376435, -0.5439022, 1.0]], ['2, k, 18', [0.3367037, -0.8844003, 1.0]], ['2, k, 19', [0.3066138, -0.9598836, 1.0]], ['2, k, 20', [0.06631033, 0.2195598, 1.0]], ['2, k, 21', [-0.1072301, -0.4264397, 1.0]], ['2, k, 22', [-0.08832339, -0.335801, 1.0]], ['2, k, 23', [0.3019574, -0.2977647, 1.0]], ['2, k, 24', [0.3241811, -0.2466348, 1.0]]]
[['2, k, 0', [0.0836588, -0.2743434, 1.0]], ['2, k, 1', [0.0666569, 0.01209007, 1.0]], ['2, k, 2', [0.04952816, 0.2892879, 1.0]], ['2, k, 3', [0.05431253, 0.4228014, 1.0]], ['2, k, 4', [-0.1140147, 0.162579, 1.0]], ['2, k, 5', [-0.1486764, -0.08197473, 1.0]], ['2, k, 6', [-0.136891, -0.3019077, 1.0]], ['2, k, 7', [-0.1369956, -0.3536958, 1.0]], ['2, k, 8', [0.2233117, 0.2099309, 1.0]], ['2, k, 9', [0.2708852, -0.04188563, 1.0]], ['2, k, 10', [0.2979642, -0.231503, 1.0]], ['2, k, 11', [0.294075, -0.253833, 1.0]], ['2, k, 12', [0.01407307, -0.2720137, 1.0]], ['2, k, 13', [-0.04711222, -0.559149, 1.0]], ['2, k, 14', [-0.1129597, -0.8328891, 1.0]], ['2, k, 15', [-0.09024529, -0.8691706, 1.0]], ['2, k, 16', [0.1502354, -0.2670787, 1.0]], ['2, k, 17', [0.2178659, -0.5468481, 1.0]], ['2, k, 18', [0.3082952, -0.8901483, 1.0]], ['2, k, 19', [0.3249689, -0.9269887, 1.0]], ['2, k, 20', [0.05383325, 0.2212981, 1.0]], ['2, k, 21', [-0.1231786, -0.4274569, 1.0]], ['2, k, 22', [-0.1048161, -0.3339886, 1.0]], ['2, k, 23', [0.2994574, -0.2963359, 1.0]], ['2, k, 24', [0.3315868, -0.2556233, 1.0]]]
[['2, k, 0', [0.06929284, -0.2736311, 1.0]], ['2, k, 1', [0.05560902, 0.01287458, 1.0]], ['2, k, 2', [0.04150233, 0.2901215, 1.0]], ['2, k, 3', [0.04565066, 0.4238665, 1.0]], ['2, k, 4', [-0.1218996, 0.1632906, 1.0]], ['2, k, 5', [-0.1595875, -0.08045997, 1.0]], ['2, k, 6', [-0.1502758, -0.30094, 1.0]], ['2, k, 7', [-0.1523515, -0.3528088, 1.0]], ['2, k, 8', [0.2140161, 0.2116079, 1.0]], ['2, k, 9', [0.2648003, -0.03958737, 1.0]], ['2, k, 10', [0.2937443, -0.2325367, 1.0]], ['2, k, 11', [0.2906508, -0.2551109, 1.0]], ['2, k, 12', [-0.0004774749, -0.2703846, 1.0]], ['2, k, 13', [-0.05667053, -0.5585039, 1.0]], ['2, k, 14', [-0.1290336, -0.8318728, 1.0]], ['2, k, 15', [-0.10594, -0.8680218, 1.0]], ['2, k, 16', [0.1365203, -0.2672313, 1.0]], ['2, k, 17', [0.1938003, -0.5510021, 1.0]], ['2, k, 18', [0.2606495, -0.8889529, 1.0]], ['2, k, 19', [0.3262413, -0.9406956, 1.0]], ['2, k, 20', [0.04507864, 0.2221238, 1.0]], ['2, k, 21', [-0.1400814, -0.4275184, 1.0]], ['2, k, 22', [-0.1200887, -0.3348041, 1.0]], ['2, k, 23', [0.2955103, -0.2989106, 1.0]], ['2, k, 24', [0.3201616, -0.2487943, 1.0]]]
[['2, k, 0', [0.06040131, -0.2734672, 1.0]], ['2, k, 1', [0.04678629, 0.01325072, 1.0]], ['2, k, 2', [0.0331573, 0.2907106, 1.0]], ['2, k, 3', [0.03700361, 0.4248235, 1.0]], ['2, k, 4', [-0.1307512, 0.1637238, 1.0]], ['2, k, 5', [-0.1705827, -0.07914573, 1.0]], ['2, k, 6', [-0.1626533, -0.2998829, 1.0]], ['2, k, 7', [-0.1656078, -0.3537772, 1.0]], ['2, k, 8', [0.2074554, 0.2113142, 1.0]], ['2, k, 9', [0.2598473, -0.0395733, 1.0]], ['2, k, 10', [0.2850899, -0.256445, 1.0]], ['2, k, 11', [0.2834105, -0.2859283, 1.0]], ['2, k, 12', [-0.009197108, -0.2700208, 1.0]], ['2, k, 13', [-0.06629649, -0.5579664, 1.0]], ['2, k, 14', [-0.1349453, -0.8318264, 1.0]], ['2, k, 15', [-0.1113383, -0.8678954, 1.0]], ['2, k, 16', [0.1278038, -0.267262, 1.0]], ['2, k, 17', [0.1806624, -0.553444, 1.0]], ['2, k, 18', [0.2182918, -0.8977922, 1.0]], ['2, k, 19', [0.275319, -0.9576117, 1.0]], ['2, k, 20', [0.03657048, 0.2226609, 1.0]], ['2, k, 21', [-0.1510093, -0.4238009, 1.0]], ['2, k, 22', [-0.131207, -0.3419444, 1.0]], ['2, k, 23', [0.2889079, -0.3435627, 1.0]], ['2, k, 24', [0.3014491, -0.2827612, 1.0]]]
[['2, k, 0', [0.05133438, -0.2727884, 1.0]], ['2, k, 1', [0.03868282, 0.01415577, 1.0]], ['2, k, 2', [0.02601576, 0.2917955, 1.0]], ['2, k, 3', [0.0295366, 0.425789, 1.0]], ['2, k, 4', [-0.1381112, 0.1641385, 1.0]], ['2, k, 5', [-0.1793352, -0.07808733, 1.0]], ['2, k, 6', [-0.1708099, -0.2977197, 1.0]], ['2, k, 7', [-0.1758848, -0.3549247, 1.0]], ['2, k, 8', [0.1984259, 0.2111005, 1.0]], ['2, k, 9', [0.2540113, -0.03892454, 1.0]], ['2, k, 10', [0.28262, -0.2622746, 1.0]], ['2, k, 11', [0.2798336, -0.2909904, 1.0]], ['2, k, 12', [-0.01846564, -0.2692838, 1.0]], ['2, k, 13', [-0.07535348, -0.5572501, 1.0]], ['2, k, 14', [-0.1443162, -0.830811, 1.0]], ['2, k, 15', [-0.1205616, -0.8667458, 1.0]], ['2, k, 16', [0.1192496, -0.2666449, 1.0]], ['2, k, 17', [0.1600152, -0.5563847, 1.0]], ['2, k, 18', [0.1807199, -0.9022694, 1.0]], ['2, k, 19', [0.2254408, -0.9718986, 1.0]], ['2, k, 20', [0.02918549, 0.2237049, 1.0]], ['2, k, 21', [-0.1659948, -0.4262051, 1.0]], ['2, k, 22', [-0.1409897, -0.3453709, 1.0]], ['2, k, 23', [0.2666277, -0.3537482, 1.0]], ['2, k, 24', [0.2464115, -0.3454486, 1.0]]]
[['2, k, 0', [0.04503229, -0.2723724, 1.0]], ['2, k, 1', [0.0322123, 0.01464475, 1.0]], ['2, k, 2', [0.01949489, 0.2923532, 1.0]], ['2, k, 3', [0.02304085, 0.4263899, 1.0]], ['2, k, 4', [-0.1437193, 0.1644236, 1.0]], ['2, k, 5', [-0.1858325, -0.07734308, 1.0]], ['2, k, 6', [-0.1780746, -0.2963333, 1.0]], ['2, k, 7', [-0.1836592, -0.3541715, 1.0]], ['2, k, 8', [0.1943163, 0.2111093, 1.0]], ['2, k, 9', [0.2484528, -0.03937677, 1.0]], ['2, k, 10', [0.2792799, -0.2604524, 1.0]], ['2, k, 11', [0.2770881, -0.2916188, 1.0]], ['2, k, 12', [-0.02465843, -0.2691737, 1.0]], ['2, k, 13', [-0.07877829, -0.557641, 1.0]], ['2, k, 14', [-0.1162112, -0.8336341, 1.0]], ['2, k, 15', [-0.09237649, -0.8695076, 1.0]], ['2, k, 16', [0.1130551, -0.2659222, 1.0]], ['2, k, 17', [0.1486918, -0.5566995, 1.0]], ['2, k, 18', [0.1260701, -0.9010667, 1.0]], ['2, k, 19', [0.1734994, -0.9671495, 1.0]], ['2, k, 20', [0.02266214, 0.224246, 1.0]], ['2, k, 21', [-0.1750819, -0.426793, 1.0]], ['2, k, 22', [-0.151977, -0.3289123, 1.0]], ['2, k, 23', [0.2829395, -0.3480159, 1.0]], ['2, k, 24', [0.2864977, -0.2900447, 1.0]]]
[['2, k, 0', [0.04024595, -0.2719839, 1.0]], ['2, k, 1', [0.02708581, 0.01508044, 1.0]], ['2, k, 2', [0.01398892, 0.2928343, 1.0]], ['2, k, 3', [0.01836633, 0.4269949, 1.0]], ['2, k, 4', [-0.1474098, 0.1648516, 1.0]], ['2, k, 5', [-0.190473, -0.07788188, 1.0]], ['2, k, 6', [-0.1824078, -0.2953193, 1.0]], ['2, k, 7', [-0.1890835, -0.3539805, 1.0]], ['2, k, 8', [0.1894753, 0.2114431, 1.0]], ['2, k, 9', [0.2426012, -0.03917795, 1.0]], ['2, k, 10', [0.2700291, -0.2486049, 1.0]], ['2, k, 11', [0.2700674, -0.2855283, 1.0]], ['2, k, 12', [-0.0291434, -0.2691409, 1.0]], ['2, k, 13', [-0.08241799, -0.5577349, 1.0]], ['2, k, 14', [-0.1132334, -0.8336247, 1.0]], ['2, k, 15', [-0.08903246, -0.869393, 1.0]], ['2, k, 16', [0.1081216, -0.2651561, 1.0]], ['2, k, 17', [0.1367257, -0.5569127, 1.0]], ['2, k, 18', [0.09085157, -0.9015975, 1.0]], ['2, k, 19', [0.116337, -0.9725537, 1.0]], ['2, k, 20', [0.01725184, 0.2247155, 1.0]], ['2, k, 21', [-0.1790079, -0.4260784, 1.0]], ['2, k, 22', [-0.1536947, -0.3454361, 1.0]], ['2, k, 23', [0.2765004, -0.3433251, 1.0]], ['2, k, 24', [0.2863763, -0.2897486, 1.0]]]
[['2, k, 0', [0.03363433, -0.2713163, 1.0]], ['2, k, 1', [0.02107554, 0.0157471, 1.0]], ['2, k, 2', [0.00859646, 0.29348, 1.0]], ['2, k, 3', [0.014126, 0.4274335, 1.0]], ['2, k, 4', [-0.1515783, 0.1656978, 1.0]], ['2, k, 5', [-0.1956181, -0.07558458, 1.0]], ['2, k, 6', [-0.1855546, -0.2949695, 1.0]], ['2, k, 7', [-0.1916251, -0.3541596, 1.0]], ['2, k, 8', [0.1844696, 0.2115998, 1.0]], ['2, k, 9', [0.2367245, -0.03901071, 1.0]], ['2, k, 10', [0.2671625, -0.2468237, 1.0]], ['2, k, 11', [0.2681787, -0.2846472, 1.0]], ['2, k, 12', [-0.03546047, -0.268606, 1.0]], ['2, k, 13', [-0.08518286, -0.5577886, 1.0]], ['2, k, 14', [-0.1117613, -0.8297064, 1.0]], ['2, k, 15', [-0.1320368, -0.9213839, 1.0]], ['2, k, 16', [0.1014651, -0.2643697, 1.0]], ['2, k, 17', [0.1230315, -0.556809, 1.0]], ['2, k, 18', [0.04859337, -0.8944401, 1.0]], ['2, k, 19', [0.07186262, -0.9637999, 1.0]], ['2, k, 20', [0.0117019, 0.2253675, 1.0]], ['2, k, 21', [-0.1823542, -0.4303859, 1.0]], ['2, k, 22', [-0.1598875, -0.3259378, 1.0]], ['2, k, 23', [0.2790816, -0.362334, 1.0]], ['2, k, 24', [0.2777386, -0.3594007, 1.0]]]
