[['2, k, 0', [0.0731498, -1.26329, 1.0]], ['2, k, 1', [0.0706584, -0.983726, 1.0]], ['2, k, 2', [0.0679452, -0.704745, 1.0]], ['2, k, 3', [0.0603692, -0.584765, 1.0]], ['2, k, 4', [-0.107534, -0.746925, 1.0]], ['2, k, 5', [-0.217081, -0.902308, 1.0]], ['2, k, 6', [-0.147133, -1.08674, 1.0]], ['2, k, 7', [-0.108857, -1.12784, 1.0]], ['2, k, 8', [0.229348, -0.752528, 1.0]], ['2, k, 9', [0.374615, -0.892575, 1.0]], ['2, k, 10', [0.304713, -1.0823, 1.0]], ['2, k, 11', [0.252046, -1.12325, 1.0]], ['2, k, 12', [-0.00390806, -1.25084, 1.0]], ['2, k, 13', [-0.0383734, -1.55198, 1.0]], ['2, k, 14', [-0.039359, -1.85821, 1.0]], ['2, k, 15', [0.00974258, -1.9386, 1.0]], ['2, k, 16', [0.148915, -1.25336, 1.0]], ['2, k, 17', [0.208964, -1.54821, 1.0]], ['2, k, 18', [0.243868, -1.84162, 1.0]], ['2, k, 19', [0.203979, -1.93359, 1.0]], ['2, k, 20', [0.0686653, -0.774526, 1.0]], ['2, k, 21', [-0.0913165, -1.19018, 1.0]], ['2, k, 22', [-0.0777002, -1.0968, 1.0]], ['2, k, 23', [0.22478, -1.1865, 1.0]], ['2, k, 24', [0.225921, -1.09288, 1.0]]]
[['2, k, 0', [0.146941, -1.28675, 1.0]], ['2, k, 1', [0.18687, -0.996576, 1.0]], ['2, k, 2', [0.226512, -0.71, 1.0]], ['2, k, 3', [0.286154, -0.574996, 1.0]], ['2, k, 4', [0.075277, -0.759867, 1.0]], ['2, k, 5', [-0.133717, -0.838958, 1.0]], ['2, k, 6', [-0.0957205, -1.05286, 1.0]], ['2, k, 7', [-0.057764, -1.09015, 1.0]], ['2, k, 8', [0.367881, -0.785849, 1.0]], ['2, k, 9', [0.4337, -0.972694, 1.0]], ['2, k, 10', [0.389799, -1.18365, 1.0]], ['2, k, 11', [0.345946, -1.19189, 1.0]], ['2, k, 12', [0.0710669, -1.26525, 1.0]], ['2, k, 13', [0.00275416, -1.52957, 1.0]], ['2, k, 14', [-0.00680226, -1.87448, 1.0]], ['2, k, 15', [0.00490937, -1.91425, 1.0]], ['2, k, 16', [0.219996, -1.28504, 1.0]], ['2, k, 17', [0.252876, -1.55465, 1.0]], ['2, k, 18', [0.263258, -1.83609, 1.0]], ['2, k, 19', [0.275405, -1.87332, 1.0]], ['2, k, 20', [0.21624, -0.78175, 1.0]], ['2, k, 21', [-0.0451126, -1.14829, 1.0]], ['2, k, 22', [-0.0221029, -1.06705, 1.0]], ['2, k, 23', [0.318967, -1.22667, 1.0]], ['2, k, 24', [0.345955, -1.17531, 1.0]]]
[['2, k, 0', [0.146575, -1.28445, 1.0]], ['2, k, 1', [0.186493, -0.995633, 1.0]], ['2, k, 2', [0.225008, -0.7075, 1.0]], ['2, k, 3', [0.283921, -0.575407, 1.0]], ['2, k, 4', [0.0744229, -0.758738, 1.0]], ['2, k, 5', [-0.134663, -0.839144, 1.0]], ['2, k, 6', [-0.0977864, -1.05327, 1.0]], ['2, k, 7', [-0.0568351, -1.09077, 1.0]], ['2, k, 8', [0.36559, -0.782384, 1.0]], ['2, k, 9', [0.433677, -0.972917, 1.0]], ['2, k, 10', [0.379057, -1.16625, 1.0]], ['2, k, 11', [0.321525, -1.18575, 1.0]], ['2, k, 12', [0.0708331, -1.26267, 1.0]], ['2, k, 13', [0.001439, -1.53341, 1.0]], ['2, k, 14', [-0.0108021, -1.8666, 1.0]], ['2, k, 15', [0.000207013, -1.90582, 1.0]], ['2, k, 16', [0.21959, -1.283, 1.0]], ['2, k, 17', [0.253036, -1.54754, 1.0]], ['2, k, 18', [0.261298, -1.83985, 1.0]], ['2, k, 19', [0.272891, -1.87753, 1.0]], ['2, k, 20', [0.215236, -0.779671, 1.0]], ['2, k, 21', [-0.0794177, -1.17361, 1.0]], ['2, k, 22', [-0.0239955, -1.10169, 1.0]], ['2, k, 23', [0.297929, -1.21166, 1.0]], ['2, k, 24', [0.305624, -1.15827, 1.0]]]
[['2, k, 0', [0.147514, -1.28016, 1.0]], ['2, k, 1', [0.186197, -0.993303, 1.0]], ['2, k, 2', [0.223499, -0.704763, 1.0]], ['2, k, 3', [0.279621, -0.572368, 1.0]], ['2, k, 4', [0.0709513, -0.756113, 1.0]], ['2, k, 5', [-0.135921, -0.839667, 1.0]], ['2, k, 6', [-0.0963792, -1.05307, 1.0]], ['2, k, 7', [-0.0590748, -1.09313, 1.0]], ['2, k, 8', [0.364053, -0.778568, 1.0]], ['2, k, 9', [0.437047, -0.958462, 1.0]], ['2, k, 10', [0.38133, -1.15471, 1.0]], ['2, k, 11', [0.335355, -1.1736, 1.0]], ['2, k, 12', [0.0716235, -1.25924, 1.0]], ['2, k, 13', [0.00497451, -1.53248, 1.0]], ['2, k, 14', [-0.0120408, -1.87967, 1.0]], ['2, k, 15', [0.0453172, -1.9301, 1.0]], ['2, k, 16', [0.220675, -1.27785, 1.0]], ['2, k, 17', [0.257802, -1.54437, 1.0]], ['2, k, 18', [0.266966, -1.8328, 1.0]], ['2, k, 19', [0.27741, -1.87072, 1.0]], ['2, k, 20', [0.214199, -0.777034, 1.0]], ['2, k, 21', [-0.0703418, -1.16146, 1.0]], ['2, k, 22', [-0.0248844, -1.07984, 1.0]], ['2, k, 23', [0.313625, -1.20372, 1.0]], ['2, k, 24', [0.31194, -1.1426, 1.0]]]
[['2, k, 0', [0.149115, -1.2765, 1.0]], ['2, k, 1', [0.186144, -0.989954, 1.0]], ['2, k, 2', [0.22204, -0.700934, 1.0]], ['2, k, 3', [0.272941, -0.564671, 1.0]], ['2, k, 4', [0.0645176, -0.75172, 1.0]], ['2, k, 5', [-0.136315, -0.838572, 1.0]], ['2, k, 6', [-0.0965359, -1.05171, 1.0]], ['2, k, 7', [-0.057113, -1.08886, 1.0]], ['2, k, 8', [0.362983, -0.775482, 1.0]], ['2, k, 9', [0.439262, -0.955591, 1.0]], ['2, k, 10', [0.383932, -1.15101, 1.0]], ['2, k, 11', [0.335223, -1.16975, 1.0]], ['2, k, 12', [0.0726184, -1.25578, 1.0]], ['2, k, 13', [0.00727929, -1.5352, 1.0]], ['2, k, 14', [-0.00571763, -1.8746, 1.0]], ['2, k, 15', [0.0349455, -1.96258, 1.0]], ['2, k, 16', [0.222926, -1.27402, 1.0]], ['2, k, 17', [0.26026, -1.54398, 1.0]], ['2, k, 18', [0.261273, -1.84927, 1.0]], ['2, k, 19', [0.268356, -1.88722, 1.0]], ['2, k, 20', [0.213206, -0.773383, 1.0]], ['2, k, 21', [-0.0791474, -1.14538, 1.0]], ['2, k, 22', [-0.0228024, -1.08613, 1.0]], ['2, k, 23', [0.309316, -1.19583, 1.0]], ['2, k, 24', [0.312341, -1.14162, 1.0]]]
[['2, k, 0', [0.15148, -1.27297, 1.0]], ['2, k, 1', [0.18536, -0.985791, 1.0]], ['2, k, 2', [0.216417, -0.693855, 1.0]], ['2, k, 3', [0.265511, -0.561228, 1.0]], ['2, k, 4', [0.0603687, -0.75063, 1.0]], ['2, k, 5', [-0.136252, -0.841446, 1.0]], ['2, k, 6', [-0.0957398, -1.05406, 1.0]], ['2, k, 7', [-0.055321, -1.09067, 1.0]], ['2, k, 8', [0.364451, -0.774043, 1.0]], ['2, k, 9', [0.439308, -0.95507, 1.0]], ['2, k, 10', [0.384351, -1.15027, 1.0]], ['2, k, 11', [0.343314, -1.16917, 1.0]], ['2, k, 12', [0.0758582, -1.2528, 1.0]], ['2, k, 13', [0.0114723, -1.53287, 1.0]], ['2, k, 14', [-0.00344605, -1.87285, 1.0]], ['2, k, 15', [0.0416057, -1.94333, 1.0]], ['2, k, 16', [0.224389, -1.26988, 1.0]], ['2, k, 17', [0.262527, -1.54342, 1.0]], ['2, k, 18', [0.263416, -1.85343, 1.0]], ['2, k, 19', [0.271014, -1.89075, 1.0]], ['2, k, 20', [0.209193, -0.767091, 1.0]], ['2, k, 21', [-0.0678254, -1.15434, 1.0]], ['2, k, 22', [-0.0228065, -1.08755, 1.0]], ['2, k, 23', [0.319164, -1.19728, 1.0]], ['2, k, 24', [0.31851, -1.13877, 1.0]]]
[['2, k, 0', [0.156639, -1.26857, 1.0]], ['2, k, 1', [0.185394, -0.980489, 1.0]], ['2, k, 2', [0.211982, -0.687683, 1.0]], ['2, k, 3', [0.25279, -0.552419, 1.0]], ['2, k, 4', [0.0572713, -0.749846, 1.0]], ['2, k, 5', [-0.138153, -0.850223, 1.0]], ['2, k, 6', [-0.0935825, -1.06182, 1.0]], ['2, k, 7', [-0.0478451, -1.09894, 1.0]], ['2, k, 8', [0.366863, -0.771643, 1.0]], ['2, k, 9', [0.439073, -0.971455, 1.0]], ['2, k, 10', [0.382925, -1.16107, 1.0]], ['2, k, 11', [0.337725, -1.171, 1.0]], ['2, k, 12', [0.0803138, -1.24923, 1.0]], ['2, k, 13', [0.0137131, -1.5338, 1.0]], ['2, k, 14', [-0.00315979, -1.87789, 1.0]], ['2, k, 15', [0.00545346, -1.91729, 1.0]], ['2, k, 16', [0.230133, -1.26467, 1.0]], ['2, k, 17', [0.267907, -1.53869, 1.0]], ['2, k, 18', [0.28029, -1.82772, 1.0]], ['2, k, 19', [0.222645, -1.87617, 1.0]], ['2, k, 20', [0.20593, -0.761102, 1.0]], ['2, k, 21', [-0.0582425, -1.17353, 1.0]], ['2, k, 22', [-0.0161315, -1.08442, 1.0]], ['2, k, 23', [0.311367, -1.19271, 1.0]], ['2, k, 24', [0.314341, -1.14494, 1.0]]]
[['2, k, 0', [0.159868, -1.26661, 1.0]], ['2, k, 1', [0.185805, -0.979407, 1.0]], ['2, k, 2', [0.210906, -0.687452, 1.0]], ['2, k, 3', [0.246946, -0.549736, 1.0]], ['2, k, 4', [0.0523075, -0.750338, 1.0]], ['2, k, 5', [-0.13668, -0.855926, 1.0]], ['2, k, 6', [-0.0884843, -1.06624, 1.0]], ['2, k, 7', [-0.0414972, -1.09899, 1.0]], ['2, k, 8', [0.366464, -0.770611, 1.0]], ['2, k, 9', [0.445628, -0.952669, 1.0]], ['2, k, 10', [0.392447, -1.13596, 1.0]], ['2, k, 11', [0.354874, -1.16213, 1.0]], ['2, k, 12', [0.0834456, -1.24758, 1.0]], ['2, k, 13', [0.0194229, -1.54221, 1.0]], ['2, k, 14', [-0.00256651, -1.8776, 1.0]], ['2, k, 15', [0.0370943, -1.94695, 1.0]], ['2, k, 16', [0.233375, -1.26245, 1.0]], ['2, k, 17', [0.270049, -1.53912, 1.0]], ['2, k, 18', [0.280345, -1.82456, 1.0]], ['2, k, 19', [0.28993, -1.85949, 1.0]], ['2, k, 20', [0.205251, -0.760586, 1.0]], ['2, k, 21', [-0.0165497, -1.13269, 1.0]], ['2, k, 22', [-0.0123564, -1.07173, 1.0]], ['2, k, 23', [0.325365, -1.22535, 1.0]], ['2, k, 24', [0.317995, -1.13128, 1.0]]]
[['2, k, 0', [0.163208, -1.26501, 1.0]], ['2, k, 1', [0.186022, -0.977626, 1.0]], ['2, k, 2', [0.208408, -0.685645, 1.0]], ['2, k, 3', [0.237666, -0.54711, 1.0]], ['2, k, 4', [0.0491206, -0.749477, 1.0]], ['2, k, 5', [-0.135322, -0.864278, 1.0]], ['2, k, 6', [-0.0858533, -1.07381, 1.0]], ['2, k, 7', [-0.0395619, -1.11186, 1.0]], ['2, k, 8', [0.366046, -0.769262, 1.0]], ['2, k, 9', [0.448905, -0.960577, 1.0]], ['2, k, 10', [0.39342, -1.13632, 1.0]], ['2, k, 11', [0.354352, -1.16255, 1.0]], ['2, k, 12', [0.0871968, -1.24689, 1.0]], ['2, k, 13', [0.0248488, -1.53853, 1.0]], ['2, k, 14', [-0.00255231, -1.87802, 1.0]], ['2, k, 15', [0.0422172, -1.95716, 1.0]], ['2, k, 16', [0.236458, -1.25985, 1.0]], ['2, k, 17', [0.274871, -1.53636, 1.0]], ['2, k, 18', [0.274946, -1.83435, 1.0]], ['2, k, 19', [0.282641, -1.87021, 1.0]], ['2, k, 20', [0.203537, -0.758812, 1.0]], ['2, k, 21', [-0.0488173, -1.17688, 1.0]], ['2, k, 22', [-0.014632, -1.09888, 1.0]], ['2, k, 23', [0.323306, -1.22966, 1.0]], ['2, k, 24', [0.319336, -1.13132, 1.0]]]
[['2, k, 0', [0.165109, -1.26431, 1.0]], ['2, k, 1', [0.186047, -0.977339, 1.0]], ['2, k, 2', [0.206699, -0.685911, 1.0]], ['2, k, 3', [0.231212, -0.545618, 1.0]], ['2, k, 4', [0.0479339, -0.749527, 1.0]], ['2, k, 5', [-0.134792, -0.866655, 1.0]], ['2, k, 6', [-0.0759828, -1.07254, 1.0]], ['2, k, 7', [-0.0260243, -1.10968, 1.0]], ['2, k, 8', [0.364106, -0.76734, 1.0]], ['2, k, 9', [0.451447, -0.968065, 1.0]], ['2, k, 10', [0.402038, -1.12354, 1.0]], ['2, k, 11', [0.362798, -1.16047, 1.0]], ['2, k, 12', [0.0887815, -1.2469, 1.0]], ['2, k, 13', [0.0271843, -1.53883, 1.0]], ['2, k, 14', [-0.00245865, -1.87713, 1.0]], ['2, k, 15', [0.00772982, -1.94573, 1.0]], ['2, k, 16', [0.238754, -1.25822, 1.0]], ['2, k, 17', [0.276085, -1.53612, 1.0]], ['2, k, 18', [0.251844, -1.87061, 1.0]], ['2, k, 19', [0.255975, -1.90888, 1.0]], ['2, k, 20', [0.202459, -0.758806, 1.0]], ['2, k, 21', [0.00236679, -1.19075, 1.0]], ['2, k, 22', [0.0062719, -1.08152, 1.0]], ['2, k, 23', [0.330072, -1.22223, 1.0]], ['2, k, 24', [0.327878, -1.13336, 1.0]]]
[['2, k, 0', [0.167785, -1.26323, 1.0]], ['2, k, 1', [0.18584, -0.976446, 1.0]], ['2, k, 2', [0.202631, -0.685109, 1.0]], ['2, k, 3', [0.225875, -0.544669, 1.0]], ['2, k, 4', [0.0463089, -0.748034, 1.0]], ['2, k, 5', [-0.133028, -0.87081, 1.0]], ['2, k, 6', [-0.0749618, -1.07673, 1.0]], ['2, k, 7', [-0.0239925, -1.11434, 1.0]], ['2, k, 8', [0.361377, -0.763715, 1.0]], ['2, k, 9', [0.416052, -0.935714, 1.0]], ['2, k, 10', [0.410751, -1.09705, 1.0]], ['2, k, 11', [0.382695, -1.13131, 1.0]], ['2, k, 12', [0.0913908, -1.24648, 1.0]], ['2, k, 13', [0.0314713, -1.53762, 1.0]], ['2, k, 14', [-0.00227568, -1.87442, 1.0]], ['2, k, 15', [0.010546, -1.94385, 1.0]], ['2, k, 16', [0.241413, -1.25658, 1.0]], ['2, k, 17', [0.277168, -1.53607, 1.0]], ['2, k, 18', [0.278772, -1.81054, 1.0]], ['2, k, 19', [0.286127, -1.84747, 1.0]], ['2, k, 20', [0.199551, -0.757889, 1.0]], ['2, k, 21', [0.00237243, -1.19358, 1.0]], ['2, k, 22', [0.00664575, -1.08311, 1.0]], ['2, k, 23', [0.35364, -1.19225, 1.0]], ['2, k, 24', [0.340305, -1.09875, 1.0]]]
[['2, k, 0', [0.169282, -1.26245, 1.0]], ['2, k, 1', [0.18626, -0.976758, 1.0]], ['2, k, 2', [0.202889, -0.691292, 1.0]], ['2, k, 3', [0.219211, -0.543044, 1.0]], ['2, k, 4', [0.0439359, -0.746547, 1.0]], ['2, k, 5', [-0.131383, -0.873641, 1.0]], ['2, k, 6', [-0.0740177, -1.07972, 1.0]], ['2, k, 7', [-0.0219872, -1.11547, 1.0]], ['2, k, 8', [0.358237, -0.760569, 1.0]], ['2, k, 9', [0.454408, -0.951692, 1.0]], ['2, k, 10', [0.406061, -1.11436, 1.0]], ['2, k, 11', [0.36958, -1.15032, 1.0]], ['2, k, 12', [0.0928304, -1.24637, 1.0]], ['2, k, 13', [0.0333057, -1.54547, 1.0]], ['2, k, 14', [0.00282237, -1.90465, 1.0]], ['2, k, 15', [0.00695811, -1.96274, 1.0]], ['2, k, 16', [0.242948, -1.25517, 1.0]], ['2, k, 17', [0.279644, -1.53627, 1.0]], ['2, k, 18', [0.276466, -1.81098, 1.0]], ['2, k, 19', [0.281703, -1.84806, 1.0]], ['2, k, 20', [0.199683, -0.761835, 1.0]], ['2, k, 21', [0.00237579, -1.19527, 1.0]], ['2, k, 22', [0.00707796, -1.09122, 1.0]], ['2, k, 23', [0.334374, -1.21722, 1.0]], ['2, k, 24', [0.330381, -1.13272, 1.0]]]
[['2, k, 0', [0.170161, -1.26228, 1.0]], ['2, k, 1', [0.186348, -0.976974, 1.0]], ['2, k, 2', [0.202292, -0.693181, 1.0]], ['2, k, 3', [0.214078, -0.542674, 1.0]], ['2, k, 4', [0.0431654, -0.746448, 1.0]], ['2, k, 5', [-0.129976, -0.876692, 1.0]], ['2, k, 6', [-0.073448, -1.08267, 1.0]], ['2, k, 7', [-0.0210905, -1.12423, 1.0]], ['2, k, 8', [0.356629, -0.758835, 1.0]], ['2, k, 9', [0.451677, -0.958095, 1.0]], ['2, k, 10', [0.395648, -1.12236, 1.0]], ['2, k, 11', [0.351442, -1.16944, 1.0]], ['2, k, 12', [0.0940978, -1.24667, 1.0]], ['2, k, 13', [0.0344352, -1.54445, 1.0]], ['2, k, 14', [-0.00389374, -1.89394, 1.0]], ['2, k, 15', [0.0457812, -1.96967, 1.0]], ['2, k, 16', [0.243436, -1.2547, 1.0]], ['2, k, 17', [0.281575, -1.53638, 1.0]], ['2, k, 18', [0.262915, -1.83895, 1.0]], ['2, k, 19', [0.265078, -1.87749, 1.0]], ['2, k, 20', [0.199161, -0.763481, 1.0]], ['2, k, 21', [0.00237038, -1.20198, 1.0]], ['2, k, 22', [0.00866782, -1.09517, 1.0]], ['2, k, 23', [0.325292, -1.22815, 1.0]], ['2, k, 24', [0.320646, -1.13342, 1.0]]]
[['2, k, 0', [0.170507, -1.26214, 1.0]], ['2, k, 1', [0.185875, -0.977135, 1.0]], ['2, k, 2', [0.199626, -0.693873, 1.0]], ['2, k, 3', [0.210625, -0.543076, 1.0]], ['2, k, 4', [0.0427451, -0.746363, 1.0]], ['2, k, 5', [-0.129799, -0.880149, 1.0]], ['2, k, 6', [-0.0643346, -1.08265, 1.0]], ['2, k, 7', [-0.0171064, -1.12243, 1.0]], ['2, k, 8', [0.354113, -0.757108, 1.0]], ['2, k, 9', [0.450035, -0.955328, 1.0]], ['2, k, 10', [0.395314, -1.12379, 1.0]], ['2, k, 11', [0.349594, -1.16929, 1.0]], ['2, k, 12', [0.0942996, -1.24684, 1.0]], ['2, k, 13', [0.0323297, -1.55222, 1.0]], ['2, k, 14', [-0.0036243, -1.89164, 1.0]], ['2, k, 15', [-0.00302605, -1.93193, 1.0]], ['2, k, 16', [0.243813, -1.25437, 1.0]], ['2, k, 17', [0.282467, -1.53687, 1.0]], ['2, k, 18', [0.258614, -1.8677, 1.0]], ['2, k, 19', [0.258844, -1.90661, 1.0]], ['2, k, 20', [0.196936, -0.764185, 1.0]], ['2, k, 21', [0.00859641, -1.1967, 1.0]], ['2, k, 22', [0.0153308, -1.09098, 1.0]], ['2, k, 23', [0.318546, -1.22991, 1.0]], ['2, k, 24', [0.318781, -1.1293, 1.0]]]
[['2, k, 0', [0.169051, -1.26153, 1.0]], ['2, k, 1', [0.183438, -0.97698, 1.0]], ['2, k, 2', [0.195222, -0.693779, 1.0]], ['2, k, 3', [0.207886, -0.543759, 1.0]], ['2, k, 4', [0.0384403, -0.74451, 1.0]], ['2, k, 5', [-0.128965, -0.881038, 1.0]], ['2, k, 6', [-0.0594066, -1.08324, 1.0]], ['2, k, 7', [-0.0119442, -1.12059, 1.0]], ['2, k, 8', [0.348299, -0.756226, 1.0]], ['2, k, 9', [0.447861, -0.958078, 1.0]], ['2, k, 10', [0.392488, -1.1316, 1.0]], ['2, k, 11', [0.340388, -1.17483, 1.0]], ['2, k, 12', [0.0931093, -1.24646, 1.0]], ['2, k, 13', [0.0318488, -1.5505, 1.0]], ['2, k, 14', [-0.000418716, -1.892, 1.0]], ['2, k, 15', [0.0533146, -1.96158, 1.0]], ['2, k, 16', [0.242043, -1.25355, 1.0]], ['2, k, 17', [0.281601, -1.53928, 1.0]], ['2, k, 18', [0.260885, -1.84211, 1.0]], ['2, k, 19', [0.258226, -1.88019, 1.0]], ['2, k, 20', [0.192861, -0.764218, 1.0]], ['2, k, 21', [0.00272624, -1.19596, 1.0]], ['2, k, 22', [0.0235695, -1.09137, 1.0]], ['2, k, 23', [0.318983, -1.24093, 1.0]], ['2, k, 24', [0.311599, -1.14, 1.0]]]
[['2, k, 0', [0.166668, -1.26114, 1.0]], ['2, k, 1', [0.180872, -0.977191, 1.0]], ['2, k, 2', [0.192238, -0.694334, 1.0]], ['2, k, 3', [0.204619, -0.549299, 1.0]], ['2, k, 4', [0.0356394, -0.743622, 1.0]], ['2, k, 5', [-0.127624, -0.884627, 1.0]], ['2, k, 6', [-0.0605112, -1.08611, 1.0]], ['2, k, 7', [-0.0109682, -1.13179, 1.0]], ['2, k, 8', [0.344545, -0.756916, 1.0]], ['2, k, 9', [0.446958, -0.950176, 1.0]], ['2, k, 10', [0.392944, -1.12655, 1.0]], ['2, k, 11', [0.341341, -1.16503, 1.0]], ['2, k, 12', [0.0906833, -1.24582, 1.0]], ['2, k, 13', [0.0285885, -1.54799, 1.0]], ['2, k, 14', [-0.00982723, -1.8292, 1.0]], ['2, k, 15', [-0.015009, -1.86586, 1.0]], ['2, k, 16', [0.23974, -1.25344, 1.0]], ['2, k, 17', [0.279154, -1.53908, 1.0]], ['2, k, 18', [0.262048, -1.8409, 1.0]], ['2, k, 19', [0.258149, -1.87824, 1.0]], ['2, k, 20', [0.189892, -0.764777, 1.0]], ['2, k, 21', [-0.000350235, -1.20328, 1.0]], ['2, k, 22', [0.0202246, -1.09853, 1.0]], ['2, k, 23', [0.313242, -1.23761, 1.0]], ['2, k, 24', [0.310084, -1.13336, 1.0]]]
[['2, k, 0', [0.164799, -1.2621, 1.0]], ['2, k, 1', [0.177717, -0.978617, 1.0]], ['2, k, 2', [0.187375, -0.696555, 1.0]], ['2, k, 3', [0.203126, -0.549731, 1.0]], ['2, k, 4', [0.0338662, -0.743664, 1.0]], ['2, k, 5', [-0.128088, -0.885034, 1.0]], ['2, k, 6', [-0.0676977, -1.09048, 1.0]], ['2, k, 7', [-0.01977, -1.13083, 1.0]], ['2, k, 8', [0.343275, -0.756649, 1.0]], ['2, k, 9', [0.445876, -0.94724, 1.0]], ['2, k, 10', [0.391566, -1.12782, 1.0]], ['2, k, 11', [0.336814, -1.17127, 1.0]], ['2, k, 12', [0.0887751, -1.24712, 1.0]], ['2, k, 13', [0.0244983, -1.55203, 1.0]], ['2, k, 14', [-0.00467849, -1.87928, 1.0]], ['2, k, 15', [-0.016294, -1.93005, 1.0]], ['2, k, 16', [0.237899, -1.25408, 1.0]], ['2, k, 17', [0.274859, -1.5416, 1.0]], ['2, k, 18', [0.265198, -1.82557, 1.0]], ['2, k, 19', [0.261555, -1.86275, 1.0]], ['2, k, 20', [0.185338, -0.766894, 1.0]], ['2, k, 21', [-0.0118424, -1.20673, 1.0]], ['2, k, 22', [0.0129591, -1.10366, 1.0]], ['2, k, 23', [0.315343, -1.24449, 1.0]], ['2, k, 24', [0.310828, -1.13945, 1.0]]]
[['2, k, 0', [0.161042, -1.26329, 1.0]], ['2, k, 1', [0.17711, -0.979317, 1.0]], ['2, k, 2', [0.188674, -0.698165, 1.0]], ['2, k, 3', [0.201416, -0.552011, 1.0]], ['2, k, 4', [0.031896, -0.743403, 1.0]], ['2, k, 5', [-0.12903, -0.8839, 1.0]], ['2, k, 6', [-0.0736353, -1.09075, 1.0]], ['2, k, 7', [-0.0238316, -1.12709, 1.0]], ['2, k, 8', [0.33843, -0.758149, 1.0]], ['2, k, 9', [0.445841, -0.907446, 1.0]], ['2, k, 10', [0.383895, -1.13288, 1.0]], ['2, k, 11', [0.323798, -1.1835, 1.0]], ['2, k, 12', [0.0851008, -1.24863, 1.0]], ['2, k, 13', [0.0171404, -1.5576, 1.0]], ['2, k, 14', [0.000203515, -1.88605, 1.0]], ['2, k, 15', [0.0375061, -1.96387, 1.0]], ['2, k, 16', [0.23411, -1.25498, 1.0]], ['2, k, 17', [0.269516, -1.54408, 1.0]], ['2, k, 18', [0.267382, -1.82005, 1.0]], ['2, k, 19', [0.263175, -1.85676, 1.0]], ['2, k, 20', [0.185826, -0.768182, 1.0]], ['2, k, 21', [-0.0213291, -1.20763, 1.0]], ['2, k, 22', [0.00550543, -1.10708, 1.0]], ['2, k, 23', [0.312106, -1.26034, 1.0]], ['2, k, 24', [0.300382, -1.15507, 1.0]]]
[['2, k, 0', [0.15391, -1.26346, 1.0]], ['2, k, 1', [0.170236, -0.9794, 1.0]], ['2, k, 2', [0.184346, -0.697533, 1.0]], ['2, k, 3', [0.200452, -0.552263, 1.0]], ['2, k, 4', [0.0290956, -0.740806, 1.0]], ['2, k, 5', [-0.130438, -0.883761, 1.0]], ['2, k, 6', [-0.078167, -1.09217, 1.0]], ['2, k, 7', [-0.0375189, -1.12594, 1.0]], ['2, k, 8', [0.337066, -0.758319, 1.0]], ['2, k, 9', [0.436939, -0.935831, 1.0]], ['2, k, 10', [0.379509, -1.1354, 1.0]], ['2, k, 11', [0.323475, -1.17559, 1.0]], ['2, k, 12', [0.0783231, -1.24763, 1.0]], ['2, k, 13', [0.0150234, -1.55524, 1.0]], ['2, k, 14', [0.000662149, -1.8888, 1.0]], ['2, k, 15', [0.041415, -1.97097, 1.0]], ['2, k, 16', [0.226447, -1.25637, 1.0]], ['2, k, 17', [0.265317, -1.54181, 1.0]], ['2, k, 18', [0.265161, -1.83817, 1.0]], ['2, k, 19', [0.261112, -1.87536, 1.0]], ['2, k, 20', [0.181063, -0.767796, 1.0]], ['2, k, 21', [-0.0325201, -1.20447, 1.0]], ['2, k, 22', [-0.00235236, -1.13628, 1.0]], ['2, k, 23', [0.30563, -1.25437, 1.0]], ['2, k, 24', [0.301344, -1.14232, 1.0]]]
[['2, k, 0', [0.15016, -1.26287, 1.0]], ['2, k, 1', [0.166555, -0.978614, 1.0]], ['2, k, 2', [0.181298, -0.696225, 1.0]], ['2, k, 3', [0.198523, -0.551961, 1.0]], ['2, k, 4', [0.0264176, -0.73893, 1.0]], ['2, k, 5', [-0.135069, -0.88433, 1.0]], ['2, k, 6', [-0.0778754, -1.09047, 1.0]], ['2, k, 7', [-0.0325202, -1.12164, 1.0]], ['2, k, 8', [0.334639, -0.756839, 1.0]], ['2, k, 9', [0.435883, -0.920884, 1.0]], ['2, k, 10', [0.364909, -1.12141, 1.0]], ['2, k, 11', [0.313725, -1.15803, 1.0]], ['2, k, 12', [0.0750249, -1.24674, 1.0]], ['2, k, 13', [0.0125357, -1.55241, 1.0]], ['2, k, 14', [-0.000389153, -1.88315, 1.0]], ['2, k, 15', [0.0283967, -1.94589, 1.0]], ['2, k, 16', [0.222407, -1.25613, 1.0]], ['2, k, 17', [0.258932, -1.54432, 1.0]], ['2, k, 18', [0.264263, -1.84432, 1.0]], ['2, k, 19', [0.260591, -1.88171, 1.0]], ['2, k, 20', [0.177877, -0.766686, 1.0]], ['2, k, 21', [-0.0355256, -1.19734, 1.0]], ['2, k, 22', [-0.00258833, -1.09965, 1.0]], ['2, k, 23', [0.299518, -1.23471, 1.0]], ['2, k, 24', [0.283501, -1.12868, 1.0]]]
