[['2, k, 0', [-0.387372, -0.4937, 1.0]], ['2, k, 1', [-0.379, -0.211387, 1.0]], ['2, k, 2', [-0.36766, 0.0658514, 1.0]], ['2, k, 3', [-0.389981, 0.179669, 1.0]], ['2, k, 4', [-0.547895, 0.0116732, 1.0]], ['2, k, 5', [-0.653316, -0.0891903, 1.0]], ['2, k, 6', [-0.714016, -0.15698, 1.0]], ['2, k, 7', [-0.735819, -0.199874, 1.0]], ['2, k, 8', [-0.221666, 0.0197804, 1.0]], ['2, k, 9', [-0.146537, -0.0531133, 1.0]], ['2, k, 10', [-0.127862, -0.147934, 1.0]], ['2, k, 11', [-0.124789, -0.185006, 1.0]], ['2, k, 12', [-0.455455, -0.487551, 1.0]], ['2, k, 13', [-0.492748, -0.763286, 1.0]], ['2, k, 14', [-0.446006, -1.12764, 1.0]], ['2, k, 15', [-0.489327, -1.18671, 1.0]], ['2, k, 16', [-0.306973, -0.484217, 1.0]], ['2, k, 17', [-0.233944, -0.767266, 1.0]], ['2, k, 18', [-0.1998, -1.13096, 1.0]], ['2, k, 19', [-0.182142, -1.18325, 1.0]], ['2, k, 20', [-0.371019, -0.00261147, 1.0]], ['2, k, 21', [-0.724974, -0.227509, 1.0]], ['2, k, 22', [-0.708209, -0.230759, 1.0]], ['2, k, 23', [-0.120775, -0.212827, 1.0]], ['2, k, 24', [-0.130667, -0.20556, 1.0]]]
[['2, k, 0', [-0.352765, -0.417335, 1.0]], ['2, k, 1', [-0.340923, -0.146571, 1.0]], ['2, k, 2', [-0.327359, 0.120798, 1.0]], ['2, k, 3', [-0.357805, 0.261152, 1.0]], ['2, k, 4', [-0.503255, 0.0562826, 1.0]], ['2, k, 5', [-0.615765, -0.0290225, 1.0]], ['2, k, 6', [-0.643187, -0.0769565, 1.0]], ['2, k, 7', [-0.671246, -0.110385, 1.0]], ['2, k, 8', [-0.190793, 0.0678036, 1.0]], ['2, k, 9', [-0.0943154, -0.00162682, 1.0]], ['2, k, 10', [-0.151469, -0.0748884, 1.0]], ['2, k, 11', [-0.133499, -0.0667553, 1.0]], ['2, k, 12', [-0.414444, -0.412017, 1.0]], ['2, k, 13', [-0.469112, -0.754953, 1.0]], ['2, k, 14', [-0.44659, -1.12002, 1.0]], ['2, k, 15', [-0.473881, -1.18815, 1.0]], ['2, k, 16', [-0.280086, -0.409603, 1.0]], ['2, k, 17', [-0.209709, -0.746892, 1.0]], ['2, k, 18', [-0.192634, -1.12685, 1.0]], ['2, k, 19', [-0.157367, -1.19672, 1.0]], ['2, k, 20', [-0.331143, 0.0546732, 1.0]], ['2, k, 21', [-0.676703, -0.132536, 1.0]], ['2, k, 22', [-0.578622, -0.107443, 1.0]], ['2, k, 23', [-0.127396, -0.0826751, 1.0]], ['2, k, 24', [-0.212646, -0.0778653, 1.0]]]
[['2, k, 0', [-0.354325, -0.415177, 1.0]], ['2, k, 1', [-0.34297, -0.143515, 1.0]], ['2, k, 2', [-0.329986, 0.124539, 1.0]], ['2, k, 3', [-0.359175, 0.264903, 1.0]], ['2, k, 4', [-0.505389, 0.0600247, 1.0]], ['2, k, 5', [-0.617401, -0.0253705, 1.0]], ['2, k, 6', [-0.685762, -0.0566366, 1.0]], ['2, k, 7', [-0.685269, -0.0966496, 1.0]], ['2, k, 8', [-0.191777, 0.0696301, 1.0]], ['2, k, 9', [-0.0957762, 0.00485263, 1.0]], ['2, k, 10', [-0.152043, -0.0602435, 1.0]], ['2, k, 11', [-0.149706, -0.0587311, 1.0]], ['2, k, 12', [-0.416048, -0.409994, 1.0]], ['2, k, 13', [-0.470758, -0.760734, 1.0]], ['2, k, 14', [-0.446815, -1.12023, 1.0]], ['2, k, 15', [-0.472146, -1.19081, 1.0]], ['2, k, 16', [-0.281533, -0.407383, 1.0]], ['2, k, 17', [-0.210979, -0.747723, 1.0]], ['2, k, 18', [-0.192227, -1.12689, 1.0]], ['2, k, 19', [-0.15924, -1.19708, 1.0]], ['2, k, 20', [-0.333616, 0.0582756, 1.0]], ['2, k, 21', [-0.669149, -0.126665, 1.0]], ['2, k, 22', [-0.5896, -0.0956799, 1.0]], ['2, k, 23', [-0.163413, -0.0984367, 1.0]], ['2, k, 24', [-0.239765, -0.0670152, 1.0]]]
[['2, k, 0', [-0.356018, -0.412745, 1.0]], ['2, k, 1', [-0.344837, -0.140332, 1.0]], ['2, k, 2', [-0.331876, 0.128026, 1.0]], ['2, k, 3', [-0.360373, 0.268564, 1.0]], ['2, k, 4', [-0.50747, 0.0629165, 1.0]], ['2, k, 5', [-0.620851, -0.0183008, 1.0]], ['2, k, 6', [-0.685452, -0.0535258, 1.0]], ['2, k, 7', [-0.687144, -0.0835726, 1.0]], ['2, k, 8', [-0.201712, 0.0875156, 1.0]], ['2, k, 9', [-0.103069, 0.0165663, 1.0]], ['2, k, 10', [-0.151491, -0.0510739, 1.0]], ['2, k, 11', [-0.139192, -0.0444999, 1.0]], ['2, k, 12', [-0.417745, -0.407884, 1.0]], ['2, k, 13', [-0.470911, -0.75918, 1.0]], ['2, k, 14', [-0.447099, -1.11958, 1.0]], ['2, k, 15', [-0.473294, -1.18919, 1.0]], ['2, k, 16', [-0.283169, -0.404675, 1.0]], ['2, k, 17', [-0.212508, -0.747723, 1.0]], ['2, k, 18', [-0.192435, -1.12691, 1.0]], ['2, k, 19', [-0.160524, -1.19774, 1.0]], ['2, k, 20', [-0.335511, 0.0617284, 1.0]], ['2, k, 21', [-0.669696, -0.110131, 1.0]], ['2, k, 22', [-0.595383, -0.0829164, 1.0]], ['2, k, 23', [-0.154521, -0.0768407, 1.0]], ['2, k, 24', [-0.224215, -0.0540824, 1.0]]]
[['2, k, 0', [-0.357604, -0.4108, 1.0]], ['2, k, 1', [-0.347055, -0.137763, 1.0]], ['2, k, 2', [-0.335138, 0.131384, 1.0]], ['2, k, 3', [-0.361491, 0.272498, 1.0]], ['2, k, 4', [-0.509977, 0.0663833, 1.0]], ['2, k, 5', [-0.624084, -0.0109951, 1.0]], ['2, k, 6', [-0.685376, -0.0400519, 1.0]], ['2, k, 7', [-0.691519, -0.0696239, 1.0]], ['2, k, 8', [-0.203622, 0.0909762, 1.0]], ['2, k, 9', [-0.0994492, 0.0274675, 1.0]], ['2, k, 10', [-0.148195, -0.0397884, 1.0]], ['2, k, 11', [-0.133652, -0.0331278, 1.0]], ['2, k, 12', [-0.419168, -0.406237, 1.0]], ['2, k, 13', [-0.471119, -0.759892, 1.0]], ['2, k, 14', [-0.446707, -1.11999, 1.0]], ['2, k, 15', [-0.472957, -1.1887, 1.0]], ['2, k, 16', [-0.284849, -0.402481, 1.0]], ['2, k, 17', [-0.215445, -0.747472, 1.0]], ['2, k, 18', [-0.192633, -1.12596, 1.0]], ['2, k, 19', [-0.160686, -1.19703, 1.0]], ['2, k, 20', [-0.338467, 0.0648791, 1.0]], ['2, k, 21', [-0.669048, -0.10125, 1.0]], ['2, k, 22', [-0.600873, -0.0694925, 1.0]], ['2, k, 23', [-0.134243, -0.0498542, 1.0]], ['2, k, 24', [-0.215737, -0.0424082, 1.0]]]
[['2, k, 0', [-0.359818, -0.40844, 1.0]], ['2, k, 1', [-0.349816, -0.134457, 1.0]], ['2, k, 2', [-0.338581, 0.135614, 1.0]], ['2, k, 3', [-0.36263, 0.275763, 1.0]], ['2, k, 4', [-0.512895, 0.0706753, 1.0]], ['2, k, 5', [-0.625648, -0.00264753, 1.0]], ['2, k, 6', [-0.691133, -0.00727402, 1.0]], ['2, k, 7', [-0.698339, -0.055139, 1.0]], ['2, k, 8', [-0.206386, 0.0962525, 1.0]], ['2, k, 9', [-0.0989792, 0.0302288, 1.0]], ['2, k, 10', [-0.14789, -0.0312894, 1.0]], ['2, k, 11', [-0.134162, -0.0228416, 1.0]], ['2, k, 12', [-0.421588, -0.403944, 1.0]], ['2, k, 13', [-0.471588, -0.758453, 1.0]], ['2, k, 14', [-0.446644, -1.11966, 1.0]], ['2, k, 15', [-0.472825, -1.18982, 1.0]], ['2, k, 16', [-0.2868, -0.400128, 1.0]], ['2, k, 17', [-0.217884, -0.749149, 1.0]], ['2, k, 18', [-0.192626, -1.12613, 1.0]], ['2, k, 19', [-0.161525, -1.19692, 1.0]], ['2, k, 20', [-0.341739, 0.0688907, 1.0]], ['2, k, 21', [-0.697657, -0.0650921, 1.0]], ['2, k, 22', [-0.615242, -0.057979, 1.0]], ['2, k, 23', [-0.141893, -0.0427078, 1.0]], ['2, k, 24', [-0.216286, -0.030679, 1.0]]]
[['2, k, 0', [-0.361759, -0.407019, 1.0]], ['2, k, 1', [-0.351941, -0.132079, 1.0]], ['2, k, 2', [-0.340856, 0.138786, 1.0]], ['2, k, 3', [-0.363569, 0.278307, 1.0]], ['2, k, 4', [-0.512817, 0.0707218, 1.0]], ['2, k, 5', [-0.629055, 0.0110237, 1.0]], ['2, k, 6', [-0.691842, -0.00753787, 1.0]], ['2, k, 7', [-0.696545, -0.0426776, 1.0]], ['2, k, 8', [-0.208089, 0.100682, 1.0]], ['2, k, 9', [-0.0971964, 0.048304, 1.0]], ['2, k, 10', [-0.145583, -0.0157516, 1.0]], ['2, k, 11', [-0.13022, -0.0130417, 1.0]], ['2, k, 12', [-0.423996, -0.4028, 1.0]], ['2, k, 13', [-0.47174, -0.758951, 1.0]], ['2, k, 14', [-0.446909, -1.12057, 1.0]], ['2, k, 15', [-0.472958, -1.19004, 1.0]], ['2, k, 16', [-0.288261, -0.398504, 1.0]], ['2, k, 17', [-0.219893, -0.749359, 1.0]], ['2, k, 18', [-0.193269, -1.12559, 1.0]], ['2, k, 19', [-0.163339, -1.19844, 1.0]], ['2, k, 20', [-0.34399, 0.0718779, 1.0]], ['2, k, 21', [-0.68283, -0.0628326, 1.0]], ['2, k, 22', [-0.609022, -0.0442101, 1.0]], ['2, k, 23', [-0.142278, -0.0323368, 1.0]], ['2, k, 24', [-0.209317, -0.0202431, 1.0]]]
[['2, k, 0', [-0.363525, -0.405876, 1.0]], ['2, k, 1', [-0.354339, -0.129774, 1.0]], ['2, k, 2', [-0.343972, 0.142268, 1.0]], ['2, k, 3', [-0.364273, 0.281213, 1.0]], ['2, k, 4', [-0.512576, 0.0713148, 1.0]], ['2, k, 5', [-0.630099, 0.0182985, 1.0]], ['2, k, 6', [-0.691708, 0.00205442, 1.0]], ['2, k, 7', [-0.701733, -0.0287033, 1.0]], ['2, k, 8', [-0.209122, 0.104433, 1.0]], ['2, k, 9', [-0.0981639, 0.0508672, 1.0]], ['2, k, 10', [-0.144784, -0.00437433, 1.0]], ['2, k, 11', [-0.131395, -0.00415616, 1.0]], ['2, k, 12', [-0.425811, -0.401826, 1.0]], ['2, k, 13', [-0.472034, -0.760194, 1.0]], ['2, k, 14', [-0.446555, -1.11935, 1.0]], ['2, k, 15', [-0.472798, -1.18888, 1.0]], ['2, k, 16', [-0.289879, -0.397233, 1.0]], ['2, k, 17', [-0.222025, -0.750087, 1.0]], ['2, k, 18', [-0.193714, -1.12554, 1.0]], ['2, k, 19', [-0.161692, -1.19687, 1.0]], ['2, k, 20', [-0.346935, 0.0750771, 1.0]], ['2, k, 21', [-0.699204, -0.0365985, 1.0]], ['2, k, 22', [-0.61946, -0.0332374, 1.0]], ['2, k, 23', [-0.13606, -0.0186537, 1.0]], ['2, k, 24', [-0.20854, -0.0108522, 1.0]]]
[['2, k, 0', [-0.364926, -0.404781, 1.0]], ['2, k, 1', [-0.356069, -0.127695, 1.0]], ['2, k, 2', [-0.345816, 0.145124, 1.0]], ['2, k, 3', [-0.3649, 0.284138, 1.0]], ['2, k, 4', [-0.512309, 0.072775, 1.0]], ['2, k, 5', [-0.633373, 0.031077, 1.0]], ['2, k, 6', [-0.693091, 0.00706032, 1.0]], ['2, k, 7', [-0.703567, -0.0172332, 1.0]], ['2, k, 8', [-0.209936, 0.108048, 1.0]], ['2, k, 9', [-0.0986205, 0.0518516, 1.0]], ['2, k, 10', [-0.145971, -0.00161727, 1.0]], ['2, k, 11', [-0.134274, 0.00374973, 1.0]], ['2, k, 12', [-0.427038, -0.400837, 1.0]], ['2, k, 13', [-0.472087, -0.758984, 1.0]], ['2, k, 14', [-0.446, -1.1197, 1.0]], ['2, k, 15', [-0.474302, -1.18699, 1.0]], ['2, k, 16', [-0.291388, -0.396052, 1.0]], ['2, k, 17', [-0.224698, -0.749013, 1.0]], ['2, k, 18', [-0.193805, -1.12256, 1.0]], ['2, k, 19', [-0.165552, -1.19525, 1.0]], ['2, k, 20', [-0.348776, 0.0777684, 1.0]], ['2, k, 21', [-0.702217, -0.0262845, 1.0]], ['2, k, 22', [-0.625757, -0.0221141, 1.0]], ['2, k, 23', [-0.123799, -0.00597746, 1.0]], ['2, k, 24', [-0.211629, -0.00305455, 1.0]]]
[['2, k, 0', [-0.366463, -0.403871, 1.0]], ['2, k, 1', [-0.357171, -0.125978, 1.0]], ['2, k, 2', [-0.346467, 0.147597, 1.0]], ['2, k, 3', [-0.365704, 0.287266, 1.0]], ['2, k, 4', [-0.511818, 0.0740209, 1.0]], ['2, k, 5', [-0.635138, 0.043152, 1.0]], ['2, k, 6', [-0.693165, 0.0164327, 1.0]], ['2, k, 7', [-0.706488, -0.00581663, 1.0]], ['2, k, 8', [-0.210754, 0.110472, 1.0]], ['2, k, 9', [-0.132166, 0.0768783, 1.0]], ['2, k, 10', [-0.15491, 0.00797651, 1.0]], ['2, k, 11', [-0.136027, 0.0111277, 1.0]], ['2, k, 12', [-0.429216, -0.399884, 1.0]], ['2, k, 13', [-0.472064, -0.760769, 1.0]], ['2, k, 14', [-0.445501, -1.11988, 1.0]], ['2, k, 15', [-0.474223, -1.18674, 1.0]], ['2, k, 16', [-0.292359, -0.395239, 1.0]], ['2, k, 17', [-0.228657, -0.748562, 1.0]], ['2, k, 18', [-0.19457, -1.12226, 1.0]], ['2, k, 19', [-0.168766, -1.19593, 1.0]], ['2, k, 20', [-0.34955, 0.0800374, 1.0]], ['2, k, 21', [-0.696882, -0.0125141, 1.0]], ['2, k, 22', [-0.625817, -0.0115265, 1.0]], ['2, k, 23', [-0.118558, 0.00436993, 1.0]], ['2, k, 24', [-0.211627, 0.00396223, 1.0]]]
[['2, k, 0', [-0.368472, -0.400589, 1.0]], ['2, k, 1', [-0.358583, -0.123054, 1.0]], ['2, k, 2', [-0.347136, 0.149659, 1.0]], ['2, k, 3', [-0.36614, 0.289185, 1.0]], ['2, k, 4', [-0.513847, 0.0882127, 1.0]], ['2, k, 5', [-0.632046, 0.0564982, 1.0]], ['2, k, 6', [-0.685472, 0.0258835, 1.0]], ['2, k, 7', [-0.705661, 0.00417282, 1.0]], ['2, k, 8', [-0.21427, 0.125861, 1.0]], ['2, k, 9', [-0.0960329, 0.0604459, 1.0]], ['2, k, 10', [-0.145765, 0.0164746, 1.0]], ['2, k, 11', [-0.135853, 0.0195825, 1.0]], ['2, k, 12', [-0.431166, -0.396549, 1.0]], ['2, k, 13', [-0.47132, -0.761286, 1.0]], ['2, k, 14', [-0.444727, -1.12176, 1.0]], ['2, k, 15', [-0.475139, -1.18615, 1.0]], ['2, k, 16', [-0.294254, -0.392131, 1.0]], ['2, k, 17', [-0.23, -0.754838, 1.0]], ['2, k, 18', [-0.194143, -1.12334, 1.0]], ['2, k, 19', [-0.16411, -1.19255, 1.0]], ['2, k, 20', [-0.350387, 0.0823236, 1.0]], ['2, k, 21', [-0.70665, -0.00242667, 1.0]], ['2, k, 22', [-0.625674, -0.000440965, 1.0]], ['2, k, 23', [-0.145515, 0.00291729, 1.0]], ['2, k, 24', [-0.211301, 0.0143551, 1.0]]]
[['2, k, 0', [-0.368886, -0.400462, 1.0]], ['2, k, 1', [-0.359194, -0.122058, 1.0]], ['2, k, 2', [-0.347736, 0.15188, 1.0]], ['2, k, 3', [-0.366838, 0.291153, 1.0]], ['2, k, 4', [-0.512805, 0.0869704, 1.0]], ['2, k, 5', [-0.63179, 0.056705, 1.0]], ['2, k, 6', [-0.690272, 0.0310677, 1.0]], ['2, k, 7', [-0.708645, 0.0133987, 1.0]], ['2, k, 8', [-0.214249, 0.125843, 1.0]], ['2, k, 9', [-0.0961859, 0.0600753, 1.0]], ['2, k, 10', [-0.153162, 0.0224966, 1.0]], ['2, k, 11', [-0.13803, 0.0264776, 1.0]], ['2, k, 12', [-0.431361, -0.396542, 1.0]], ['2, k, 13', [-0.471366, -0.76118, 1.0]], ['2, k, 14', [-0.444815, -1.12168, 1.0]], ['2, k, 15', [-0.475756, -1.18673, 1.0]], ['2, k, 16', [-0.295044, -0.391793, 1.0]], ['2, k, 17', [-0.2317, -0.752871, 1.0]], ['2, k, 18', [-0.19437, -1.12193, 1.0]], ['2, k, 19', [-0.163229, -1.19418, 1.0]], ['2, k, 20', [-0.351019, 0.0842323, 1.0]], ['2, k, 21', [-0.702711, 0.00803093, 1.0]], ['2, k, 22', [-0.629773, 0.00771341, 1.0]], ['2, k, 23', [-0.131795, 0.0211434, 1.0]], ['2, k, 24', [-0.214798, 0.0214958, 1.0]]]
[['2, k, 0', [-0.370696, -0.398287, 1.0]], ['2, k, 1', [-0.360739, -0.11967, 1.0]], ['2, k, 2', [-0.348794, 0.153922, 1.0]], ['2, k, 3', [-0.367772, 0.29413, 1.0]], ['2, k, 4', [-0.513421, 0.0926403, 1.0]], ['2, k, 5', [-0.631675, 0.0556305, 1.0]], ['2, k, 6', [-0.677407, 0.0261886, 1.0]], ['2, k, 7', [-0.706688, 0.0203423, 1.0]], ['2, k, 8', [-0.216498, 0.138802, 1.0]], ['2, k, 9', [-0.0995903, 0.0625293, 1.0]], ['2, k, 10', [-0.14845, 0.0258037, 1.0]], ['2, k, 11', [-0.138641, 0.0329187, 1.0]], ['2, k, 12', [-0.433116, -0.394426, 1.0]], ['2, k, 13', [-0.470349, -0.760485, 1.0]], ['2, k, 14', [-0.444523, -1.12046, 1.0]], ['2, k, 15', [-0.475355, -1.18589, 1.0]], ['2, k, 16', [-0.296787, -0.389611, 1.0]], ['2, k, 17', [-0.23317, -0.752203, 1.0]], ['2, k, 18', [-0.194864, -1.12116, 1.0]], ['2, k, 19', [-0.166751, -1.19572, 1.0]], ['2, k, 20', [-0.3522, 0.0863961, 1.0]], ['2, k, 21', [-0.712354, 0.0155951, 1.0]], ['2, k, 22', [-0.617825, 0.0164586, 1.0]], ['2, k, 23', [-0.133103, 0.0261198, 1.0]], ['2, k, 24', [-0.212063, 0.0288758, 1.0]]]
[['2, k, 0', [-0.371273, -0.397386, 1.0]], ['2, k, 1', [-0.361459, -0.118257, 1.0]], ['2, k, 2', [-0.349475, 0.155536, 1.0]], ['2, k, 3', [-0.368244, 0.295467, 1.0]], ['2, k, 4', [-0.514815, 0.0946006, 1.0]], ['2, k, 5', [-0.632934, 0.0548784, 1.0]], ['2, k, 6', [-0.70484, 0.0467644, 1.0]], ['2, k, 7', [-0.711458, 0.0258406, 1.0]], ['2, k, 8', [-0.217218, 0.144505, 1.0]], ['2, k, 9', [-0.101341, 0.0623397, 1.0]], ['2, k, 10', [-0.148268, 0.0282328, 1.0]], ['2, k, 11', [-0.138602, 0.0369061, 1.0]], ['2, k, 12', [-0.433523, -0.393785, 1.0]], ['2, k, 13', [-0.469601, -0.760901, 1.0]], ['2, k, 14', [-0.444484, -1.12043, 1.0]], ['2, k, 15', [-0.474252, -1.18595, 1.0]], ['2, k, 16', [-0.297519, -0.388415, 1.0]], ['2, k, 17', [-0.233817, -0.75255, 1.0]], ['2, k, 18', [-0.195148, -1.11984, 1.0]], ['2, k, 19', [-0.166751, -1.1951, 1.0]], ['2, k, 20', [-0.352903, 0.0879942, 1.0]], ['2, k, 21', [-0.708206, 0.0233456, 1.0]], ['2, k, 22', [-0.631752, 0.0218104, 1.0]], ['2, k, 23', [-0.133109, 0.034793, 1.0]], ['2, k, 24', [-0.212609, 0.0320506, 1.0]]]
[['2, k, 0', [-0.371866, -0.395868, 1.0]], ['2, k, 1', [-0.362032, -0.116437, 1.0]], ['2, k, 2', [-0.349905, 0.15735, 1.0]], ['2, k, 3', [-0.368648, 0.296822, 1.0]], ['2, k, 4', [-0.5152, 0.0951089, 1.0]], ['2, k, 5', [-0.638143, 0.0548458, 1.0]], ['2, k, 6', [-0.690479, 0.0306081, 1.0]], ['2, k, 7', [-0.710879, 0.0297509, 1.0]], ['2, k, 8', [-0.217152, 0.147258, 1.0]], ['2, k, 9', [-0.10185, 0.0628872, 1.0]], ['2, k, 10', [-0.187989, 0.0417931, 1.0]], ['2, k, 11', [-0.151015, 0.0393943, 1.0]], ['2, k, 12', [-0.433971, -0.392385, 1.0]], ['2, k, 13', [-0.469504, -0.759992, 1.0]], ['2, k, 14', [-0.444215, -1.11981, 1.0]], ['2, k, 15', [-0.474101, -1.1848, 1.0]], ['2, k, 16', [-0.298206, -0.386832, 1.0]], ['2, k, 17', [-0.234975, -0.750609, 1.0]], ['2, k, 18', [-0.195469, -1.11892, 1.0]], ['2, k, 19', [-0.166939, -1.19434, 1.0]], ['2, k, 20', [-0.353374, 0.089836, 1.0]], ['2, k, 21', [-0.713652, 0.0275282, 1.0]], ['2, k, 22', [-0.6257, 0.0249551, 1.0]], ['2, k, 23', [-0.133773, 0.0378246, 1.0]], ['2, k, 24', [-0.22892, 0.0358216, 1.0]]]
[['2, k, 0', [-0.372516, -0.394738, 1.0]], ['2, k, 1', [-0.362561, -0.115151, 1.0]], ['2, k, 2', [-0.350257, 0.158689, 1.0]], ['2, k, 3', [-0.368905, 0.297752, 1.0]], ['2, k, 4', [-0.515977, 0.0961775, 1.0]], ['2, k, 5', [-0.640689, 0.0536987, 1.0]], ['2, k, 6', [-0.685337, 0.0384798, 1.0]], ['2, k, 7', [-0.71099, 0.0325923, 1.0]], ['2, k, 8', [-0.217278, 0.149958, 1.0]], ['2, k, 9', [-0.102515, 0.0637088, 1.0]], ['2, k, 10', [-0.187861, 0.0421666, 1.0]], ['2, k, 11', [-0.149414, 0.0419699, 1.0]], ['2, k, 12', [-0.434438, -0.391485, 1.0]], ['2, k, 13', [-0.469277, -0.75967, 1.0]], ['2, k, 14', [-0.444391, -1.11946, 1.0]], ['2, k, 15', [-0.473644, -1.18504, 1.0]], ['2, k, 16', [-0.299037, -0.385447, 1.0]], ['2, k, 17', [-0.235785, -0.75011, 1.0]], ['2, k, 18', [-0.19586, -1.11827, 1.0]], ['2, k, 19', [-0.167579, -1.19389, 1.0]], ['2, k, 20', [-0.353774, 0.0911719, 1.0]], ['2, k, 21', [-0.71579, 0.0302737, 1.0]], ['2, k, 22', [-0.627175, 0.0281175, 1.0]], ['2, k, 23', [-0.133911, 0.0410112, 1.0]], ['2, k, 24', [-0.228467, 0.0370726, 1.0]]]
[['2, k, 0', [-0.372608, -0.394754, 1.0]], ['2, k, 1', [-0.362698, -0.114941, 1.0]], ['2, k, 2', [-0.350431, 0.159314, 1.0]], ['2, k, 3', [-0.369157, 0.298727, 1.0]], ['2, k, 4', [-0.513771, 0.0881457, 1.0]], ['2, k, 5', [-0.641784, 0.053945, 1.0]], ['2, k, 6', [-0.694887, 0.0523869, 1.0]], ['2, k, 7', [-0.712681, 0.0351037, 1.0]], ['2, k, 8', [-0.217514, 0.151692, 1.0]], ['2, k, 9', [-0.102948, 0.0622564, 1.0]], ['2, k, 10', [-0.187745, 0.0422004, 1.0]], ['2, k, 11', [-0.150535, 0.0441496, 1.0]], ['2, k, 12', [-0.434448, -0.391512, 1.0]], ['2, k, 13', [-0.469397, -0.760121, 1.0]], ['2, k, 14', [-0.444366, -1.11932, 1.0]], ['2, k, 15', [-0.472706, -1.18533, 1.0]], ['2, k, 16', [-0.299291, -0.385426, 1.0]], ['2, k, 17', [-0.235414, -0.752585, 1.0]], ['2, k, 18', [-0.195716, -1.11731, 1.0]], ['2, k, 19', [-0.167781, -1.19301, 1.0]], ['2, k, 20', [-0.353943, 0.09168, 1.0]], ['2, k, 21', [-0.712996, 0.0332043, 1.0]], ['2, k, 22', [-0.632731, 0.0299589, 1.0]], ['2, k, 23', [-0.135704, 0.0412422, 1.0]], ['2, k, 24', [-0.229776, 0.0391683, 1.0]]]
[['2, k, 0', [-0.373667, -0.396145, 1.0]], ['2, k, 1', [-0.363317, -0.115044, 1.0]], ['2, k, 2', [-0.350989, 0.16001, 1.0]], ['2, k, 3', [-0.369494, 0.299215, 1.0]], ['2, k, 4', [-0.512789, 0.0856263, 1.0]], ['2, k, 5', [-0.642247, 0.0539302, 1.0]], ['2, k, 6', [-0.681273, 0.0423424, 1.0]], ['2, k, 7', [-0.710965, 0.0371686, 1.0]], ['2, k, 8', [-0.218181, 0.144383, 1.0]], ['2, k, 9', [-0.103448, 0.0586883, 1.0]], ['2, k, 10', [-0.187794, 0.0422745, 1.0]], ['2, k, 11', [-0.150847, 0.0470849, 1.0]], ['2, k, 12', [-0.435338, -0.392593, 1.0]], ['2, k, 13', [-0.46931, -0.760151, 1.0]], ['2, k, 14', [-0.444094, -1.12036, 1.0]], ['2, k, 15', [-0.471618, -1.18728, 1.0]], ['2, k, 16', [-0.300487, -0.387244, 1.0]], ['2, k, 17', [-0.235998, -0.753236, 1.0]], ['2, k, 18', [-0.19566, -1.11784, 1.0]], ['2, k, 19', [-0.16839, -1.19349, 1.0]], ['2, k, 20', [-0.354492, 0.0921472, 1.0]], ['2, k, 21', [-0.714244, 0.0359746, 1.0]], ['2, k, 22', [-0.62689, 0.0331658, 1.0]], ['2, k, 23', [-0.135681, 0.0478047, 1.0]], ['2, k, 24', [-0.229643, 0.0425204, 1.0]]]
[['2, k, 0', [-0.373969, -0.395956, 1.0]], ['2, k, 1', [-0.363768, -0.114663, 1.0]], ['2, k, 2', [-0.351472, 0.160552, 1.0]], ['2, k, 3', [-0.369997, 0.300024, 1.0]], ['2, k, 4', [-0.515557, 0.0905033, 1.0]], ['2, k, 5', [-0.642515, 0.0525385, 1.0]], ['2, k, 6', [-0.709896, 0.0629822, 1.0]], ['2, k, 7', [-0.714162, 0.0394228, 1.0]], ['2, k, 8', [-0.219124, 0.152906, 1.0]], ['2, k, 9', [-0.105953, 0.0587202, 1.0]], ['2, k, 10', [-0.188009, 0.0437977, 1.0]], ['2, k, 11', [-0.150808, 0.0501534, 1.0]], ['2, k, 12', [-0.435422, -0.392493, 1.0]], ['2, k, 13', [-0.469238, -0.759947, 1.0]], ['2, k, 14', [-0.444077, -1.11975, 1.0]], ['2, k, 15', [-0.471556, -1.18617, 1.0]], ['2, k, 16', [-0.301089, -0.386967, 1.0]], ['2, k, 17', [-0.235909, -0.753419, 1.0]], ['2, k, 18', [-0.195727, -1.11757, 1.0]], ['2, k, 19', [-0.179653, -1.19642, 1.0]], ['2, k, 20', [-0.354979, 0.0926665, 1.0]], ['2, k, 21', [-0.713336, 0.0371475, 1.0]], ['2, k, 22', [-0.639327, 0.0343224, 1.0]], ['2, k, 23', [-0.133036, 0.050413, 1.0]], ['2, k, 24', [-0.229687, 0.04636, 1.0]]]
