[['2, k, 0', [-0.05869945, -0.2156582, 1.0]], ['2, k, 1', [-0.06564461, 0.03875199, 1.0]], ['2, k, 2', [-0.06737226, 0.2864912, 1.0]], ['2, k, 3', [-0.05696398, 0.4144846, 1.0]], ['2, k, 4', [-0.2370974, 0.1893365, 1.0]], ['2, k, 5', [-0.2966967, -0.003256302, 1.0]], ['2, k, 6', [-0.2376805, -0.1455385, 1.0]], ['2, k, 7', [-0.2062435, -0.1943976, 1.0]], ['2, k, 8', [0.1039554, 0.1828047, 1.0]], ['2, k, 9', [0.1589833, -0.004699746, 1.0]], ['2, k, 10', [0.08380178, -0.145549, 1.0]], ['2, k, 11', [0.06341747, -0.1929646, 1.0]], ['2, k, 12', [-0.1430945, -0.2146806, 1.0]], ['2, k, 13', [-0.2183545, -0.3602723, 1.0]], ['2, k, 14', [-0.1928261, -0.6603205, 1.0]], ['2, k, 15', [-0.2221587, -0.7126628, 1.0]], ['2, k, 16', [0.02687292, -0.2110273, 1.0]], ['2, k, 17', [0.07707977, -0.3498592, 1.0]], ['2, k, 18', [-0.007860373, -0.660525, 1.0]], ['2, k, 19', [0.03433941, -0.7032995, 1.0]], ['2, k, 20', [-0.06736758, 0.2253934, 1.0]], ['2, k, 21', [-0.1824976, -0.2407446, 1.0]], ['2, k, 22', [-0.2460049, -0.2142441, 1.0]], ['2, k, 23', [0.04742281, -0.2388612, 1.0]], ['2, k, 24', [0.02968468, -0.180113, 1.0]]]
[['2, k, 0', [-0.0308534, -0.2187781, 1.0]], ['2, k, 1', [-0.03689886, 0.03506871, 1.0]], ['2, k, 2', [-0.04299399, 0.2834975, 1.0]], ['2, k, 3', [-0.03587686, 0.4117016, 1.0]], ['2, k, 4', [-0.2134349, 0.1851138, 1.0]], ['2, k, 5', [-0.2707576, -0.01425361, 1.0]], ['2, k, 6', [-0.2077788, -0.1395753, 1.0]], ['2, k, 7', [-0.1851139, -0.1757017, 1.0]], ['2, k, 8', [0.1284, 0.1830465, 1.0]], ['2, k, 9', [0.1801509, -0.008164008, 1.0]], ['2, k, 10', [0.1229693, -0.1574979, 1.0]], ['2, k, 11', [0.09484261, -0.217444, 1.0]], ['2, k, 12', [-0.1151034, -0.2178627, 1.0]], ['2, k, 13', [-0.1589811, -0.3696898, 1.0]], ['2, k, 14', [-0.1030572, -0.6655154, 1.0]], ['2, k, 15', [-0.1124392, -0.7031876, 1.0]], ['2, k, 16', [0.05438803, -0.2141467, 1.0]], ['2, k, 17', [0.103245, -0.3645095, 1.0]], ['2, k, 18', [0.02273278, -0.6622219, 1.0]], ['2, k, 19', [0.03145515, -0.7119602, 1.0]], ['2, k, 20', [-0.04103416, 0.2222471, 1.0]], ['2, k, 21', [-0.1619956, -0.2233991, 1.0]], ['2, k, 22', [-0.2221901, -0.2045692, 1.0]], ['2, k, 23', [0.08061942, -0.2705271, 1.0]], ['2, k, 24', [0.05759183, -0.2066916, 1.0]]]
[['2, k, 0', [-0.03094822, -0.218757, 1.0]], ['2, k, 1', [-0.03703875, 0.03508348, 1.0]], ['2, k, 2', [-0.04321231, 0.2834434, 1.0]], ['2, k, 3', [-0.03606667, 0.4117135, 1.0]], ['2, k, 4', [-0.2141775, 0.1852593, 1.0]], ['2, k, 5', [-0.2715455, -0.0148566, 1.0]], ['2, k, 6', [-0.2072651, -0.1436275, 1.0]], ['2, k, 7', [-0.1862113, -0.1772034, 1.0]], ['2, k, 8', [0.1274637, 0.1828456, 1.0]], ['2, k, 9', [0.1788207, -0.009266097, 1.0]], ['2, k, 10', [0.1226372, -0.1594644, 1.0]], ['2, k, 11', [0.09462834, -0.2166482, 1.0]], ['2, k, 12', [-0.1151989, -0.2178599, 1.0]], ['2, k, 13', [-0.1604511, -0.3692268, 1.0]], ['2, k, 14', [-0.1075665, -0.6651558, 1.0]], ['2, k, 15', [-0.1134657, -0.7022898, 1.0]], ['2, k, 16', [0.05424484, -0.2140867, 1.0]], ['2, k, 17', [0.1031011, -0.3643077, 1.0]], ['2, k, 18', [0.02187257, -0.6619917, 1.0]], ['2, k, 19', [0.03280827, -0.7115211, 1.0]], ['2, k, 20', [-0.04129152, 0.2222109, 1.0]], ['2, k, 21', [-0.1596457, -0.2246662, 1.0]], ['2, k, 22', [-0.2216475, -0.2031894, 1.0]], ['2, k, 23', [0.0775515, -0.2684911, 1.0]], ['2, k, 24', [0.05697136, -0.2035936, 1.0]]]
[['2, k, 0', [-0.03084698, -0.2186586, 1.0]], ['2, k, 1', [-0.03711138, 0.03518617, 1.0]], ['2, k, 2', [-0.0436988, 0.2835425, 1.0]], ['2, k, 3', [-0.03660063, 0.4120422, 1.0]], ['2, k, 4', [-0.2144807, 0.1859622, 1.0]], ['2, k, 5', [-0.2716762, -0.01485111, 1.0]], ['2, k, 6', [-0.20616, -0.1511617, 1.0]], ['2, k, 7', [-0.1835883, -0.1825501, 1.0]], ['2, k, 8', [0.1267948, 0.1824557, 1.0]], ['2, k, 9', [0.1786792, -0.008141551, 1.0]], ['2, k, 10', [0.1227269, -0.158726, 1.0]], ['2, k, 11', [0.09324469, -0.2159043, 1.0]], ['2, k, 12', [-0.1151366, -0.2178212, 1.0]], ['2, k, 13', [-0.1664836, -0.3648337, 1.0]], ['2, k, 14', [-0.1180009, -0.6652668, 1.0]], ['2, k, 15', [-0.1154946, -0.7022613, 1.0]], ['2, k, 16', [0.05441316, -0.213861, 1.0]], ['2, k, 17', [0.104926, -0.3578371, 1.0]], ['2, k, 18', [0.01870026, -0.661446, 1.0]], ['2, k, 19', [0.03296985, -0.7097166, 1.0]], ['2, k, 20', [-0.04170873, 0.222322, 1.0]], ['2, k, 21', [-0.1554227, -0.2324102, 1.0]], ['2, k, 22', [-0.2229064, -0.2092318, 1.0]], ['2, k, 23', [0.07960255, -0.2667674, 1.0]], ['2, k, 24', [0.05630637, -0.204943, 1.0]]]
[['2, k, 0', [-0.03202695, -0.2183473, 1.0]], ['2, k, 1', [-0.03785326, 0.03535897, 1.0]], ['2, k, 2', [-0.04427493, 0.2835928, 1.0]], ['2, k, 3', [-0.03672855, 0.4119628, 1.0]], ['2, k, 4', [-0.2144584, 0.1859597, 1.0]], ['2, k, 5', [-0.2727463, -0.01339521, 1.0]], ['2, k, 6', [-0.2060436, -0.1510265, 1.0]], ['2, k, 7', [-0.1852176, -0.1802025, 1.0]], ['2, k, 8', [0.1259971, 0.1828098, 1.0]], ['2, k, 9', [0.1782841, -0.008437112, 1.0]], ['2, k, 10', [0.1295804, -0.1442877, 1.0]], ['2, k, 11', [0.09887855, -0.1932761, 1.0]], ['2, k, 12', [-0.1164049, -0.2175771, 1.0]], ['2, k, 13', [-0.1780062, -0.3590644, 1.0]], ['2, k, 14', [-0.1459443, -0.6653619, 1.0]], ['2, k, 15', [-0.1318202, -0.7013591, 1.0]], ['2, k, 16', [0.05327768, -0.2135006, 1.0]], ['2, k, 17', [0.1058115, -0.3518647, 1.0]], ['2, k, 18', [0.01128725, -0.6612531, 1.0]], ['2, k, 19', [0.03236878, -0.7063189, 1.0]], ['2, k, 20', [-0.04237415, 0.222399, 1.0]], ['2, k, 21', [-0.153666, -0.2297711, 1.0]], ['2, k, 22', [-0.2216877, -0.211841, 1.0]], ['2, k, 23', [0.07959172, -0.2424533, 1.0]], ['2, k, 24', [0.06234279, -0.1818016, 1.0]]]
[['2, k, 0', [-0.03317481, -0.2182437, 1.0]], ['2, k, 1', [-0.03857874, 0.03549369, 1.0]], ['2, k, 2', [-0.04455256, 0.283689, 1.0]], ['2, k, 3', [-0.03667362, 0.4121451, 1.0]], ['2, k, 4', [-0.2143258, 0.1860863, 1.0]], ['2, k, 5', [-0.2735019, -0.01243654, 1.0]], ['2, k, 6', [-0.2061214, -0.1509892, 1.0]], ['2, k, 7', [-0.1811475, -0.1836582, 1.0]], ['2, k, 8', [0.1256887, 0.1827933, 1.0]], ['2, k, 9', [0.1775261, -0.00916259, 1.0]], ['2, k, 10', [0.1273063, -0.1467388, 1.0]], ['2, k, 11', [0.09928025, -0.1966946, 1.0]], ['2, k, 12', [-0.1176199, -0.2173187, 1.0]], ['2, k, 13', [-0.194147, -0.3544897, 1.0]], ['2, k, 14', [-0.1922889, -0.6647878, 1.0]], ['2, k, 15', [-0.1826597, -0.7015944, 1.0]], ['2, k, 16', [0.05217087, -0.2135575, 1.0]], ['2, k, 17', [0.1060557, -0.3483703, 1.0]], ['2, k, 18', [0.01048946, -0.6612186, 1.0]], ['2, k, 19', [0.03206237, -0.7063096, 1.0]], ['2, k, 20', [-0.04283065, 0.2225001, 1.0]], ['2, k, 21', [-0.147272, -0.2338072, 1.0]], ['2, k, 22', [-0.2242992, -0.2064753, 1.0]], ['2, k, 23', [0.08387668, -0.2431185, 1.0]], ['2, k, 24', [0.06273536, -0.185965, 1.0]]]
[['2, k, 0', [-0.03399982, -0.2181717, 1.0]], ['2, k, 1', [-0.03918166, 0.03550553, 1.0]], ['2, k, 2', [-0.04480934, 0.2835507, 1.0]], ['2, k, 3', [-0.036335, 0.4117393, 1.0]], ['2, k, 4', [-0.2140204, 0.1864476, 1.0]], ['2, k, 5', [-0.275687, -0.009943689, 1.0]], ['2, k, 6', [-0.2068207, -0.1514508, 1.0]], ['2, k, 7', [-0.1799241, -0.187768, 1.0]], ['2, k, 8', [0.1249155, 0.1829639, 1.0]], ['2, k, 9', [0.1777798, -0.008135695, 1.0]], ['2, k, 10', [0.1259331, -0.1484042, 1.0]], ['2, k, 11', [0.09759049, -0.1965399, 1.0]], ['2, k, 12', [-0.1184021, -0.2172086, 1.0]], ['2, k, 13', [-0.2107148, -0.3457001, 1.0]], ['2, k, 14', [-0.2208972, -0.6588176, 1.0]], ['2, k, 15', [-0.2327881, -0.6962891, 1.0]], ['2, k, 16', [0.05130181, -0.2135429, 1.0]], ['2, k, 17', [0.1059778, -0.3467212, 1.0]], ['2, k, 18', [0.01032083, -0.6608986, 1.0]], ['2, k, 19', [0.03154048, -0.7066393, 1.0]], ['2, k, 20', [-0.04323189, 0.222395, 1.0]], ['2, k, 21', [-0.1451198, -0.2414412, 1.0]], ['2, k, 22', [-0.2246992, -0.2049054, 1.0]], ['2, k, 23', [0.0805589, -0.2437433, 1.0]], ['2, k, 24', [0.06201586, -0.186555, 1.0]]]
[['2, k, 0', [-0.03796646, -0.2179642, 1.0]], ['2, k, 1', [-0.04026203, 0.03568514, 1.0]], ['2, k, 2', [-0.04395476, 0.2836916, 1.0]], ['2, k, 3', [-0.03493116, 0.4111992, 1.0]], ['2, k, 4', [-0.2142019, 0.1866496, 1.0]], ['2, k, 5', [-0.2781033, -0.009794864, 1.0]], ['2, k, 6', [-0.2081553, -0.151207, 1.0]], ['2, k, 7', [-0.1833746, -0.1938258, 1.0]], ['2, k, 8', [0.1250595, 0.1827035, 1.0]], ['2, k, 9', [0.1776606, -0.007181562, 1.0]], ['2, k, 10', [0.1263625, -0.1489632, 1.0]], ['2, k, 11', [0.09670491, -0.1960115, 1.0]], ['2, k, 12', [-0.1225266, -0.2165851, 1.0]], ['2, k, 13', [-0.2529637, -0.3280978, 1.0]], ['2, k, 14', [-0.3059734, -0.6490494, 1.0]], ['2, k, 15', [-0.3234863, -0.6884766, 1.0]], ['2, k, 16', [0.04753419, -0.2137559, 1.0]], ['2, k, 17', [0.1056913, -0.3429412, 1.0]], ['2, k, 18', [0.008373725, -0.6606008, 1.0]], ['2, k, 19', [0.03090993, -0.7056302, 1.0]], ['2, k, 20', [-0.04295503, 0.2225322, 1.0]], ['2, k, 21', [-0.165255, -0.2488397, 1.0]], ['2, k, 22', [-0.22618, -0.200213, 1.0]], ['2, k, 23', [0.08271463, -0.2430053, 1.0]], ['2, k, 24', [0.05808194, -0.1837929, 1.0]]]
[['2, k, 0', [-0.04048942, -0.2183105, 1.0]], ['2, k, 1', [-0.04089617, 0.03569384, 1.0]], ['2, k, 2', [-0.04311831, 0.2839237, 1.0]], ['2, k, 3', [-0.03391197, 0.4109607, 1.0]], ['2, k, 4', [-0.2133805, 0.1865287, 1.0]], ['2, k, 5', [-0.2848647, -0.00893098, 1.0]], ['2, k, 6', [-0.2190468, -0.1423223, 1.0]], ['2, k, 7', [-0.1931257, -0.184692, 1.0]], ['2, k, 8', [0.125201, 0.1822286, 1.0]], ['2, k, 9', [0.1775432, -0.007115076, 1.0]], ['2, k, 10', [0.1268172, -0.1498554, 1.0]], ['2, k, 11', [0.09581924, -0.1970058, 1.0]], ['2, k, 12', [-0.1252555, -0.2167363, 1.0]], ['2, k, 13', [-0.2721655, -0.3289034, 1.0]], ['2, k, 14', [-0.3348635, -0.6405587, 1.0]], ['2, k, 15', [-0.3668958, -0.6787761, 1.0]], ['2, k, 16', [0.04525901, -0.2142929, 1.0]], ['2, k, 17', [0.1049201, -0.33911, 1.0]], ['2, k, 18', [0.007653723, -0.6598849, 1.0]], ['2, k, 19', [0.03069471, -0.7051919, 1.0]], ['2, k, 20', [-0.04258714, 0.2226876, 1.0]], ['2, k, 21', [-0.168611, -0.2389027, 1.0]], ['2, k, 22', [-0.2317018, -0.1917346, 1.0]], ['2, k, 23', [0.08054706, -0.2419449, 1.0]], ['2, k, 24', [0.06341793, -0.1799959, 1.0]]]
[['2, k, 0', [-0.043479, -0.2187735, 1.0]], ['2, k, 1', [-0.0414962, 0.03556851, 1.0]], ['2, k, 2', [-0.04126328, 0.2839805, 1.0]], ['2, k, 3', [-0.03158303, 0.4107875, 1.0]], ['2, k, 4', [-0.2125797, 0.186878, 1.0]], ['2, k, 5', [-0.2880206, -0.00697171, 1.0]], ['2, k, 6', [-0.2241503, -0.1414387, 1.0]], ['2, k, 7', [-0.1990163, -0.1827364, 1.0]], ['2, k, 8', [0.1251692, 0.1820362, 1.0]], ['2, k, 9', [0.1775843, -0.006905276, 1.0]], ['2, k, 10', [0.1265707, -0.1495611, 1.0]], ['2, k, 11', [0.09561497, -0.2011013, 1.0]], ['2, k, 12', [-0.1281367, -0.2169485, 1.0]], ['2, k, 13', [-0.2950945, -0.3268889, 1.0]], ['2, k, 14', [-0.3711852, -0.6406767, 1.0]], ['2, k, 15', [-0.4041491, -0.6812569, 1.0]], ['2, k, 16', [0.04222692, -0.2150348, 1.0]], ['2, k, 17', [0.1049238, -0.336357, 1.0]], ['2, k, 18', [0.007154046, -0.6594967, 1.0]], ['2, k, 19', [0.03042536, -0.7050695, 1.0]], ['2, k, 20', [-0.04152021, 0.2226895, 1.0]], ['2, k, 21', [-0.1764174, -0.2393359, 1.0]], ['2, k, 22', [-0.2447949, -0.1855794, 1.0]], ['2, k, 23', [0.08394638, -0.2489082, 1.0]], ['2, k, 24', [0.0604283, -0.1883045, 1.0]]]
[['2, k, 0', [-0.05300127, -0.2194198, 1.0]], ['2, k, 1', [-0.04380224, 0.0353241, 1.0]], ['2, k, 2', [-0.04086109, 0.2838683, 1.0]], ['2, k, 3', [-0.03044113, 0.4106411, 1.0]], ['2, k, 4', [-0.2119505, 0.187165, 1.0]], ['2, k, 5', [-0.2880813, -0.006430107, 1.0]], ['2, k, 6', [-0.2304733, -0.143195, 1.0]], ['2, k, 7', [-0.2063006, -0.186889, 1.0]], ['2, k, 8', [0.1255174, 0.1814668, 1.0]], ['2, k, 9', [0.1775458, -0.007061368, 1.0]], ['2, k, 10', [0.1312976, -0.1399733, 1.0]], ['2, k, 11', [0.09421869, -0.1988447, 1.0]], ['2, k, 12', [-0.1382911, -0.2160581, 1.0]], ['2, k, 13', [-0.314122, -0.3323375, 1.0]], ['2, k, 14', [-0.411667, -0.6360968, 1.0]], ['2, k, 15', [-0.4427896, -0.6781527, 1.0]], ['2, k, 16', [0.03334602, -0.2171436, 1.0]], ['2, k, 17', [0.1072012, -0.332452, 1.0]], ['2, k, 18', [0.005808764, -0.6588147, 1.0]], ['2, k, 19', [0.03055799, -0.7047287, 1.0]], ['2, k, 20', [-0.04154319, 0.222584, 1.0]], ['2, k, 21', [-0.1869557, -0.2458849, 1.0]], ['2, k, 22', [-0.2490799, -0.1912582, 1.0]], ['2, k, 23', [0.07680792, -0.2451351, 1.0]], ['2, k, 24', [0.06375478, -0.1789222, 1.0]]]
[['2, k, 0', [-0.05532765, -0.2196997, 1.0]], ['2, k, 1', [-0.04466502, 0.03513968, 1.0]], ['2, k, 2', [-0.03964486, 0.2837307, 1.0]], ['2, k, 3', [-0.02915649, 0.4101997, 1.0]], ['2, k, 4', [-0.211627, 0.1878123, 1.0]], ['2, k, 5', [-0.2885954, -0.005223005, 1.0]], ['2, k, 6', [-0.234836, -0.1434006, 1.0]], ['2, k, 7', [-0.2141889, -0.1867055, 1.0]], ['2, k, 8', [0.125715, 0.181197, 1.0]], ['2, k, 9', [0.1774867, -0.008225518, 1.0]], ['2, k, 10', [0.1291911, -0.1431049, 1.0]], ['2, k, 11', [0.09266198, -0.1997834, 1.0]], ['2, k, 12', [-0.1407366, -0.216043, 1.0]], ['2, k, 13', [-0.3250485, -0.3328187, 1.0]], ['2, k, 14', [-0.4251224, -0.6341373, 1.0]], ['2, k, 15', [-0.4819387, -0.6828323, 1.0]], ['2, k, 16', [0.03125916, -0.2177296, 1.0]], ['2, k, 17', [0.1061547, -0.3294607, 1.0]], ['2, k, 18', [0.004495488, -0.65797, 1.0]], ['2, k, 19', [0.03063133, -0.7046413, 1.0]], ['2, k, 20', [-0.0409518, 0.222444, 1.0]], ['2, k, 21', [-0.1918662, -0.2461728, 1.0]], ['2, k, 22', [-0.2573072, -0.1917336, 1.0]], ['2, k, 23', [0.07508019, -0.247791, 1.0]], ['2, k, 24', [0.06010669, -0.1840149, 1.0]]]
[['2, k, 0', [-0.0630669, -0.2211688, 1.0]], ['2, k, 1', [-0.04738775, 0.03476808, 1.0]], ['2, k, 2', [-0.03911285, 0.2838833, 1.0]], ['2, k, 3', [-0.02759698, 0.410108, 1.0]], ['2, k, 4', [-0.2110074, 0.1878381, 1.0]], ['2, k, 5', [-0.289813, -0.005832807, 1.0]], ['2, k, 6', [-0.2297606, -0.150259, 1.0]], ['2, k, 7', [-0.2132234, -0.1958396, 1.0]], ['2, k, 8', [0.1261554, 0.1803198, 1.0]], ['2, k, 9', [0.1774401, -0.009240437, 1.0]], ['2, k, 10', [0.1275121, -0.1469728, 1.0]], ['2, k, 11', [0.09193092, -0.198356, 1.0]], ['2, k, 12', [-0.1473589, -0.2162771, 1.0]], ['2, k, 13', [-0.3419719, -0.3389425, 1.0]], ['2, k, 14', [-0.4769635, -0.6402395, 1.0]], ['2, k, 15', [-0.5190927, -0.6890519, 1.0]], ['2, k, 16', [0.02253645, -0.2206393, 1.0]], ['2, k, 17', [0.108021, -0.3262699, 1.0]], ['2, k, 18', [0.003862975, -0.6578086, 1.0]], ['2, k, 19', [0.02956224, -0.7046338, 1.0]], ['2, k, 20', [-0.04100273, 0.2224872, 1.0]], ['2, k, 21', [-0.2011234, -0.2551236, 1.0]], ['2, k, 22', [-0.2512099, -0.1940049, 1.0]], ['2, k, 23', [0.07590877, -0.2428252, 1.0]], ['2, k, 24', [0.05705209, -0.1855569, 1.0]]]
[['2, k, 0', [-0.06427887, -0.2216541, 1.0]], ['2, k, 1', [-0.04797865, 0.03445752, 1.0]], ['2, k, 2', [-0.03847653, 0.2836858, 1.0]], ['2, k, 3', [-0.02631694, 0.4097624, 1.0]], ['2, k, 4', [-0.2107061, 0.18878, 1.0]], ['2, k, 5', [-0.2914288, -0.004291028, 1.0]], ['2, k, 6', [-0.2395721, -0.1485589, 1.0]], ['2, k, 7', [-0.2230284, -0.1950738, 1.0]], ['2, k, 8', [0.125595, 0.1810734, 1.0]], ['2, k, 9', [0.1775004, -0.009246814, 1.0]], ['2, k, 10', [0.1268877, -0.1472867, 1.0]], ['2, k, 11', [0.09274878, -0.198007, 1.0]], ['2, k, 12', [-0.1479892, -0.2165448, 1.0]], ['2, k, 13', [-0.34876, -0.3408951, 1.0]], ['2, k, 14', [-0.4812639, -0.6359445, 1.0]], ['2, k, 15', [-0.5282379, -0.6830514, 1.0]], ['2, k, 16', [0.02066655, -0.2213489, 1.0]], ['2, k, 17', [0.1084707, -0.3253207, 1.0]], ['2, k, 18', [0.003775853, -0.6578335, 1.0]], ['2, k, 19', [0.02958587, -0.7046685, 1.0]], ['2, k, 20', [-0.04077309, 0.2222933, 1.0]], ['2, k, 21', [-0.2108262, -0.2536396, 1.0]], ['2, k, 22', [-0.2634993, -0.1972234, 1.0]], ['2, k, 23', [0.07422016, -0.2432331, 1.0]], ['2, k, 24', [0.06012661, -0.1838012, 1.0]]]
[['2, k, 0', [-0.06537538, -0.2219917, 1.0]], ['2, k, 1', [-0.04827992, 0.0343382, 1.0]], ['2, k, 2', [-0.03744506, 0.2837178, 1.0]], ['2, k, 3', [-0.02518841, 0.4096542, 1.0]], ['2, k, 4', [-0.2098158, 0.1896867, 1.0]], ['2, k, 5', [-0.2915302, -0.00305221, 1.0]], ['2, k, 6', [-0.236061, -0.1637528, 1.0]], ['2, k, 7', [-0.2255152, -0.2101536, 1.0]], ['2, k, 8', [0.125673, 0.1805261, 1.0]], ['2, k, 9', [0.1778199, -0.009553783, 1.0]], ['2, k, 10', [0.1252054, -0.1506311, 1.0]], ['2, k, 11', [0.09152744, -0.1978184, 1.0]], ['2, k, 12', [-0.1487592, -0.216681, 1.0]], ['2, k, 13', [-0.3568721, -0.3457942, 1.0]], ['2, k, 14', [-0.5022877, -0.6391135, 1.0]], ['2, k, 15', [-0.5423088, -0.6817814, 1.0]], ['2, k, 16', [0.01934135, -0.2218806, 1.0]], ['2, k, 17', [0.1083347, -0.3241774, 1.0]], ['2, k, 18', [0.003740166, -0.657318, 1.0]], ['2, k, 19', [0.02884628, -0.7042258, 1.0]], ['2, k, 20', [-0.04030723, 0.2222612, 1.0]], ['2, k, 21', [-0.2250202, -0.2735267, 1.0]], ['2, k, 22', [-0.2660228, -0.2098707, 1.0]], ['2, k, 23', [0.0729316, -0.242785, 1.0]], ['2, k, 24', [0.05643804, -0.1835643, 1.0]]]
[['2, k, 0', [-0.06881145, -0.2219974, 1.0]], ['2, k, 1', [-0.04969083, 0.03425238, 1.0]], ['2, k, 2', [-0.03706183, 0.2837085, 1.0]], ['2, k, 3', [-0.02433258, 0.4094019, 1.0]], ['2, k, 4', [-0.2096115, 0.1898334, 1.0]], ['2, k, 5', [-0.2921611, -0.002539058, 1.0]], ['2, k, 6', [-0.2501267, -0.154072, 1.0]], ['2, k, 7', [-0.2335476, -0.2038496, 1.0]], ['2, k, 8', [0.126514, 0.179373, 1.0]], ['2, k, 9', [0.1780191, -0.008881017, 1.0]], ['2, k, 10', [0.1251837, -0.1508289, 1.0]], ['2, k, 11', [0.091198, -0.1982623, 1.0]], ['2, k, 12', [-0.1526332, -0.216111, 1.0]], ['2, k, 13', [-0.3621272, -0.3505452, 1.0]], ['2, k, 14', [-0.5134733, -0.6444247, 1.0]], ['2, k, 15', [-0.5499193, -0.6823058, 1.0]], ['2, k, 16', [0.01643188, -0.2223333, 1.0]], ['2, k, 17', [0.1089575, -0.3236685, 1.0]], ['2, k, 18', [0.004143497, -0.6568109, 1.0]], ['2, k, 19', [0.02883149, -0.7042415, 1.0]], ['2, k, 20', [-0.04025023, 0.2222344, 1.0]], ['2, k, 21', [-0.224501, -0.2608899, 1.0]], ['2, k, 22', [-0.2765723, -0.2022388, 1.0]], ['2, k, 23', [0.07542897, -0.2425673, 1.0]], ['2, k, 24', [0.05947507, -0.1839683, 1.0]]]
[['2, k, 0', [-0.07062921, -0.2222319, 1.0]], ['2, k, 1', [-0.05099968, 0.03396684, 1.0]], ['2, k, 2', [-0.03708, 0.2836123, 1.0]], ['2, k, 3', [-0.02412361, 0.4092498, 1.0]], ['2, k, 4', [-0.2098363, 0.1899297, 1.0]], ['2, k, 5', [-0.2922155, -0.002513864, 1.0]], ['2, k, 6', [-0.2511334, -0.1536561, 1.0]], ['2, k, 7', [-0.2348217, -0.2046751, 1.0]], ['2, k, 8', [0.1267326, 0.1790736, 1.0]], ['2, k, 9', [0.1780798, -0.006810579, 1.0]], ['2, k, 10', [0.1256363, -0.1509356, 1.0]], ['2, k, 11', [0.09305403, -0.1977593, 1.0]], ['2, k, 12', [-0.1544954, -0.21631, 1.0]], ['2, k, 13', [-0.3642437, -0.3572225, 1.0]], ['2, k, 14', [-0.5162079, -0.648165, 1.0]], ['2, k, 15', [-0.5615889, -0.6866149, 1.0]], ['2, k, 16', [0.01480971, -0.2225767, 1.0]], ['2, k, 17', [0.1097078, -0.322868, 1.0]], ['2, k, 18', [0.005005322, -0.656198, 1.0]], ['2, k, 19', [0.02893746, -0.7042893, 1.0]], ['2, k, 20', [-0.04042564, 0.2221009, 1.0]], ['2, k, 21', [-0.2281721, -0.260446, 1.0]], ['2, k, 22', [-0.2763706, -0.2056706, 1.0]], ['2, k, 23', [0.07877354, -0.2426121, 1.0]], ['2, k, 24', [0.06019121, -0.1854641, 1.0]]]
[['2, k, 0', [-0.07165485, -0.2224014, 1.0]], ['2, k, 1', [-0.05159434, 0.03393297, 1.0]], ['2, k, 2', [-0.03697067, 0.2836779, 1.0]], ['2, k, 3', [-0.02409649, 0.4091985, 1.0]], ['2, k, 4', [-0.2099945, 0.1897213, 1.0]], ['2, k, 5', [-0.2920862, -0.00285307, 1.0]], ['2, k, 6', [-0.252538, -0.1538083, 1.0]], ['2, k, 7', [-0.235552, -0.2062208, 1.0]], ['2, k, 8', [0.1264088, 0.1789431, 1.0]], ['2, k, 9', [0.1783902, -0.005693857, 1.0]], ['2, k, 10', [0.1254427, -0.150919, 1.0]], ['2, k, 11', [0.09345668, -0.1977431, 1.0]], ['2, k, 12', [-0.155495, -0.216452, 1.0]], ['2, k, 13', [-0.3630253, -0.3667233, 1.0]], ['2, k, 14', [-0.5107707, -0.6502114, 1.0]], ['2, k, 15', [-0.5617587, -0.6908919, 1.0]], ['2, k, 16', [0.01384204, -0.2227579, 1.0]], ['2, k, 17', [0.1103621, -0.3222503, 1.0]], ['2, k, 18', [0.005462185, -0.6558673, 1.0]], ['2, k, 19', [0.02918375, -0.7044773, 1.0]], ['2, k, 20', [-0.04043692, 0.2221365, 1.0]], ['2, k, 21', [-0.2261405, -0.2603287, 1.0]], ['2, k, 22', [-0.2771788, -0.2101809, 1.0]], ['2, k, 23', [0.07537832, -0.2427703, 1.0]], ['2, k, 24', [0.05976163, -0.1855036, 1.0]]]
