[['2, k, 0', [-0.1631262, 0.06107363, 1.0]], ['2, k, 1', [-0.1686638, 0.3316034, 1.0]], ['2, k, 2', [-0.1741219, 0.595399, 1.0]], ['2, k, 3', [-0.1651895, 0.7321769, 1.0]], ['2, k, 4', [-0.317324, 0.477324, 1.0]], ['2, k, 5', [-0.3540781, 0.2508425, 1.0]], ['2, k, 6', [-0.359796, 0.06846566, 1.0]], ['2, k, 7', [-0.369777, 0.007403781, 1.0]], ['2, k, 8', [-0.004189958, 0.4770063, 1.0]], ['2, k, 9', [0.03431775, 0.2375683, 1.0]], ['2, k, 10', [0.04604107, 0.05583368, 1.0]], ['2, k, 11', [0.0366633, 0.005129147, 1.0]], ['2, k, 12', [-0.2241597, 0.061324, 1.0]], ['2, k, 13', [-0.2217036, -0.2526059, 1.0]], ['2, k, 14', [-0.214001, -0.5264079, 1.0]], ['2, k, 15', [-0.1979871, -0.5731723, 1.0]], ['2, k, 16', [-0.09843157, 0.05946385, 1.0]], ['2, k, 17', [-0.1161695, -0.2557181, 1.0]], ['2, k, 18', [-0.1051894, -0.5288826, 1.0]], ['2, k, 19', [-0.1141478, -0.6228489, 1.0]], ['2, k, 20', [-0.1728168, 0.5304025, 1.0]], ['2, k, 21', [-0.3730934, -0.05399203, 1.0]], ['2, k, 22', [-0.3966764, 0.02720723, 1.0]], ['2, k, 23', [0.04975297, -0.04869231, 1.0]], ['2, k, 24', [0.0004666563, -0.0003596556, 1.0]]]
[['2, k, 0', [-0.1423145, 0.1166628, 1.0]], ['2, k, 1', [-0.1501509, 0.3688036, 1.0]], ['2, k, 2', [-0.1570244, 0.6134467, 1.0]], ['2, k, 3', [-0.1312762, 0.7323619, 1.0]], ['2, k, 4', [-0.3213461, 0.4797969, 1.0]], ['2, k, 5', [-0.3643025, 0.2708972, 1.0]], ['2, k, 6', [-0.3593878, 0.09049345, 1.0]], ['2, k, 7', [-0.3419096, 0.0324502, 1.0]], ['2, k, 8', [-0.03764392, 0.5885202, 1.0]], ['2, k, 9', [-0.01441636, 0.833855, 1.0]], ['2, k, 10', [-0.09527987, 1.068597, 1.0]], ['2, k, 11', [-0.1107304, 1.10206, 1.0]], ['2, k, 12', [-0.2033137, 0.1081638, 1.0]], ['2, k, 13', [-0.2124038, -0.2092959, 1.0]], ['2, k, 14', [-0.2167986, -0.5614613, 1.0]], ['2, k, 15', [-0.2102285, -0.6313193, 1.0]], ['2, k, 16', [-0.07785463, 0.1220822, 1.0]], ['2, k, 17', [-0.1062758, -0.199463, 1.0]], ['2, k, 18', [-0.1100529, -0.5692112, 1.0]], ['2, k, 19', [-0.1141129, -0.6383382, 1.0]], ['2, k, 20', [-0.1554569, 0.553041, 1.0]], ['2, k, 21', [-0.34071, -0.03531416, 1.0]], ['2, k, 22', [-0.3720672, 0.03787349, 1.0]], ['2, k, 23', [-0.151838, 1.131376, 1.0]], ['2, k, 24', [-0.1024181, 1.080652, 1.0]]]
[['2, k, 0', [-0.1407857, 0.1193423, 1.0]], ['2, k, 1', [-0.1495961, 0.3696762, 1.0]], ['2, k, 2', [-0.1569424, 0.6135728, 1.0]], ['2, k, 3', [-0.1299309, 0.7325912, 1.0]], ['2, k, 4', [-0.3212753, 0.4797446, 1.0]], ['2, k, 5', [-0.3641371, 0.2710907, 1.0]], ['2, k, 6', [-0.3588083, 0.09054984, 1.0]], ['2, k, 7', [-0.3409267, 0.03291669, 1.0]], ['2, k, 8', [-0.03776491, 0.5883334, 1.0]], ['2, k, 9', [-0.01173426, 0.8337523, 1.0]], ['2, k, 10', [-0.08158906, 1.066422, 1.0]], ['2, k, 11', [-0.09810129, 1.100065, 1.0]], ['2, k, 12', [-0.2017597, 0.1107481, 1.0]], ['2, k, 13', [-0.2103115, -0.2068338, 1.0]], ['2, k, 14', [-0.217125, -0.5593868, 1.0]], ['2, k, 15', [-0.2104298, -0.6299537, 1.0]], ['2, k, 16', [-0.07641582, 0.1249227, 1.0]], ['2, k, 17', [-0.1058367, -0.1966738, 1.0]], ['2, k, 18', [-0.1094141, -0.5715755, 1.0]], ['2, k, 19', [-0.1144201, -0.6395918, 1.0]], ['2, k, 20', [-0.1552924, 0.553315, 1.0]], ['2, k, 21', [-0.3394693, -0.03404851, 1.0]], ['2, k, 22', [-0.3662562, 0.01079017, 1.0]], ['2, k, 23', [-0.1371263, 1.13282, 1.0]], ['2, k, 24', [-0.102073, 1.085768, 1.0]]]
[['2, k, 0', [-0.1404416, 0.120917, 1.0]], ['2, k, 1', [-0.1494387, 0.3702132, 1.0]], ['2, k, 2', [-0.1569305, 0.613608, 1.0]], ['2, k, 3', [-0.15046, 0.7351769, 1.0]], ['2, k, 4', [-0.3210098, 0.4796597, 1.0]], ['2, k, 5', [-0.3641628, 0.2710238, 1.0]], ['2, k, 6', [-0.3588777, 0.09038391, 1.0]], ['2, k, 7', [-0.3432343, 0.03141267, 1.0]], ['2, k, 8', [-0.03665217, 0.5878977, 1.0]], ['2, k, 9', [-0.01042812, 0.8336772, 1.0]], ['2, k, 10', [-0.07905303, 1.072349, 1.0]], ['2, k, 11', [-0.08640689, 1.104621, 1.0]], ['2, k, 12', [-0.201351, 0.1120554, 1.0]], ['2, k, 13', [-0.2101967, -0.2058736, 1.0]], ['2, k, 14', [-0.2171337, -0.5620917, 1.0]], ['2, k, 15', [-0.2116793, -0.6318441, 1.0]], ['2, k, 16', [-0.07615774, 0.1269409, 1.0]], ['2, k, 17', [-0.1066047, -0.1948583, 1.0]], ['2, k, 18', [-0.1092132, -0.5718639, 1.0]], ['2, k, 19', [-0.113323, -0.640124, 1.0]], ['2, k, 20', [-0.1552555, 0.5534394, 1.0]], ['2, k, 21', [-0.3428232, -0.03486276, 1.0]], ['2, k, 22', [-0.3699001, 0.02083654, 1.0]], ['2, k, 23', [-0.1217982, 1.132805, 1.0]], ['2, k, 24', [-0.1005566, 1.089758, 1.0]]]
[['2, k, 0', [-0.144335, 0.1203348, 1.0]], ['2, k, 1', [-0.1501216, 0.3699742, 1.0]], ['2, k, 2', [-0.156737, 0.613344, 1.0]], ['2, k, 3', [-0.1519272, 0.7347684, 1.0]], ['2, k, 4', [-0.3209488, 0.4796879, 1.0]], ['2, k, 5', [-0.364416, 0.2707144, 1.0]], ['2, k, 6', [-0.3588549, 0.08992033, 1.0]], ['2, k, 7', [-0.3433118, 0.02979761, 1.0]], ['2, k, 8', [-0.03661776, 0.5878667, 1.0]], ['2, k, 9', [-0.008771489, 0.8336589, 1.0]], ['2, k, 10', [-0.0571698, 1.055557, 1.0]], ['2, k, 11', [-0.06655727, 1.098242, 1.0]], ['2, k, 12', [-0.204087, 0.1116155, 1.0]], ['2, k, 13', [-0.2107681, -0.2064934, 1.0]], ['2, k, 14', [-0.2168418, -0.5635446, 1.0]], ['2, k, 15', [-0.2129098, -0.6333542, 1.0]], ['2, k, 16', [-0.08159542, 0.1261912, 1.0]], ['2, k, 17', [-0.1065203, -0.1957686, 1.0]], ['2, k, 18', [-0.1121839, -0.5781496, 1.0]], ['2, k, 19', [-0.108706, -0.6433227, 1.0]], ['2, k, 20', [-0.1552446, 0.553268, 1.0]], ['2, k, 21', [-0.3406757, -0.042128, 1.0]], ['2, k, 22', [-0.3707695, 0.02668537, 1.0]], ['2, k, 23', [-0.093257, 1.137234, 1.0]], ['2, k, 24', [-0.09689271, 1.084693, 1.0]]]
[['2, k, 0', [-0.1442098, 0.1266034, 1.0]], ['2, k, 1', [-0.1501144, 0.3716703, 1.0]], ['2, k, 2', [-0.1566894, 0.6133474, 1.0]], ['2, k, 3', [-0.1527692, 0.7347035, 1.0]], ['2, k, 4', [-0.3208814, 0.4796092, 1.0]], ['2, k, 5', [-0.364583, 0.2699886, 1.0]], ['2, k, 6', [-0.3584637, 0.08907392, 1.0]], ['2, k, 7', [-0.3444115, 0.02839574, 1.0]], ['2, k, 8', [-0.03573273, 0.5885714, 1.0]], ['2, k, 9', [0.01312536, 0.8325729, 1.0]], ['2, k, 10', [-0.03537915, 1.048288, 1.0]], ['2, k, 11', [-0.04408568, 1.097373, 1.0]], ['2, k, 12', [-0.2033912, 0.1172552, 1.0]], ['2, k, 13', [-0.2105494, -0.2024847, 1.0]], ['2, k, 14', [-0.2166088, -0.5636777, 1.0]], ['2, k, 15', [-0.2127914, -0.6328493, 1.0]], ['2, k, 16', [-0.08192306, 0.1334163, 1.0]], ['2, k, 17', [-0.1093251, -0.1893045, 1.0]], ['2, k, 18', [-0.1111982, -0.572976, 1.0]], ['2, k, 19', [-0.1090641, -0.6394958, 1.0]], ['2, k, 20', [-0.1551771, 0.553437, 1.0]], ['2, k, 21', [-0.3460685, -0.0401811, 1.0]], ['2, k, 22', [-0.3745238, 0.01872062, 1.0]], ['2, k, 23', [-0.06364272, 1.141487, 1.0]], ['2, k, 24', [-0.08900782, 1.084317, 1.0]]]
[['2, k, 0', [-0.1445635, 0.1260839, 1.0]], ['2, k, 1', [-0.1502176, 0.3716792, 1.0]], ['2, k, 2', [-0.1566031, 0.6134106, 1.0]], ['2, k, 3', [-0.1528881, 0.7347481, 1.0]], ['2, k, 4', [-0.3208264, 0.4796024, 1.0]], ['2, k, 5', [-0.364721, 0.2687789, 1.0]], ['2, k, 6', [-0.3576439, 0.06488831, 1.0]], ['2, k, 7', [-0.3455468, 0.02422377, 1.0]], ['2, k, 8', [-0.03191242, 0.5915666, 1.0]], ['2, k, 9', [0.01601602, 0.8356898, 1.0]], ['2, k, 10', [-0.00308148, 1.031768, 1.0]], ['2, k, 11', [-0.01812351, 1.096099, 1.0]], ['2, k, 12', [-0.2042238, 0.1162454, 1.0]], ['2, k, 13', [-0.2107761, -0.2041557, 1.0]], ['2, k, 14', [-0.2148771, -0.5644343, 1.0]], ['2, k, 15', [-0.2124366, -0.6333134, 1.0]], ['2, k, 16', [-0.08216366, 0.1328743, 1.0]], ['2, k, 17', [-0.1090514, -0.1899949, 1.0]], ['2, k, 18', [-0.1126759, -0.5702626, 1.0]], ['2, k, 19', [-0.1088512, -0.6374463, 1.0]], ['2, k, 20', [-0.1551281, 0.5535203, 1.0]], ['2, k, 21', [-0.3453658, -0.04066403, 1.0]], ['2, k, 22', [-0.3762065, 0.01928856, 1.0]], ['2, k, 23', [-0.02550532, 1.143453, 1.0]], ['2, k, 24', [-0.07150898, 1.075921, 1.0]]]
[['2, k, 0', [-0.1450385, 0.1226906, 1.0]], ['2, k, 1', [-0.151787, 0.3707546, 1.0]], ['2, k, 2', [-0.160331, 0.6134112, 1.0]], ['2, k, 3', [-0.1530412, 0.7340039, 1.0]], ['2, k, 4', [-0.3207752, 0.4795267, 1.0]], ['2, k, 5', [-0.3651437, 0.2673453, 1.0]], ['2, k, 6', [-0.3624676, 0.08567174, 1.0]], ['2, k, 7', [-0.3485921, 0.03403601, 1.0]], ['2, k, 8', [-0.02913673, 0.5933059, 1.0]], ['2, k, 9', [0.02470631, 0.8363772, 1.0]], ['2, k, 10', [0.01168526, 1.030969, 1.0]], ['2, k, 11', [0.008208244, 1.092913, 1.0]], ['2, k, 12', [-0.2055362, 0.1117726, 1.0]], ['2, k, 13', [-0.2165102, -0.207943, 1.0]], ['2, k, 14', [-0.2148473, -0.5646524, 1.0]], ['2, k, 15', [-0.2137793, -0.6341664, 1.0]], ['2, k, 16', [-0.08181157, 0.1302013, 1.0]], ['2, k, 17', [-0.1088478, -0.1918657, 1.0]], ['2, k, 18', [-0.1134255, -0.565093, 1.0]], ['2, k, 19', [-0.1098697, -0.634953, 1.0]], ['2, k, 20', [-0.1581634, 0.5533237, 1.0]], ['2, k, 21', [-0.3515055, -0.03441278, 1.0]], ['2, k, 22', [-0.3801483, 0.04535023, 1.0]], ['2, k, 23', [0.001137239, 1.148179, 1.0]], ['2, k, 24', [-0.04494108, 1.071671, 1.0]]]
[['2, k, 0', [-0.1457977, 0.1197186, 1.0]], ['2, k, 1', [-0.1532119, 0.3699574, 1.0]], ['2, k, 2', [-0.1624408, 0.6138337, 1.0]], ['2, k, 3', [-0.1546182, 0.7341487, 1.0]], ['2, k, 4', [-0.3208298, 0.4795142, 1.0]], ['2, k, 5', [-0.3653661, 0.2667822, 1.0]], ['2, k, 6', [-0.3629348, 0.08514377, 1.0]], ['2, k, 7', [-0.3503909, 0.03499778, 1.0]], ['2, k, 8', [-0.02804929, 0.5910017, 1.0]], ['2, k, 9', [0.04393517, 0.8297597, 1.0]], ['2, k, 10', [0.03704255, 1.018473, 1.0]], ['2, k, 11', [0.03900798, 1.085247, 1.0]], ['2, k, 12', [-0.2061508, 0.1097928, 1.0]], ['2, k, 13', [-0.2190342, -0.2095626, 1.0]], ['2, k, 14', [-0.2181313, -0.5642642, 1.0]], ['2, k, 15', [-0.2129895, -0.6342174, 1.0]], ['2, k, 16', [-0.08249623, 0.1264369, 1.0]], ['2, k, 17', [-0.109459, -0.1953397, 1.0]], ['2, k, 18', [-0.1120088, -0.5663619, 1.0]], ['2, k, 19', [-0.1095155, -0.6364497, 1.0]], ['2, k, 20', [-0.1601003, 0.5534872, 1.0]], ['2, k, 21', [-0.3537968, -0.03389107, 1.0]], ['2, k, 22', [-0.3844427, 0.04120628, 1.0]], ['2, k, 23', [0.06078696, 1.138825, 1.0]], ['2, k, 24', [-0.01809777, 1.067952, 1.0]]]
[['2, k, 0', [-0.1495976, 0.1126602, 1.0]], ['2, k, 1', [-0.1549056, 0.36778, 1.0]], ['2, k, 2', [-0.1626047, 0.6137393, 1.0]], ['2, k, 3', [-0.1575925, 0.7352977, 1.0]], ['2, k, 4', [-0.3210173, 0.4793045, 1.0]], ['2, k, 5', [-0.365867, 0.2649614, 1.0]], ['2, k, 6', [-0.3636738, 0.0834288, 1.0]], ['2, k, 7', [-0.3518889, 0.03329774, 1.0]], ['2, k, 8', [-0.02695498, 0.5897039, 1.0]], ['2, k, 9', [0.05782534, 0.8243408, 1.0]], ['2, k, 10', [0.06442249, 1.004898, 1.0]], ['2, k, 11', [0.0665549, 1.076534, 1.0]], ['2, k, 12', [-0.210494, 0.1037725, 1.0]], ['2, k, 13', [-0.2182381, -0.2151786, 1.0]], ['2, k, 14', [-0.2181767, -0.5645576, 1.0]], ['2, k, 15', [-0.2121743, -0.6360532, 1.0]], ['2, k, 16', [-0.08541699, 0.1187194, 1.0]], ['2, k, 17', [-0.1097975, -0.2024622, 1.0]], ['2, k, 18', [-0.110119, -0.5662152, 1.0]], ['2, k, 19', [-0.110439, -0.6374435, 1.0]], ['2, k, 20', [-0.1604767, 0.5531886, 1.0]], ['2, k, 21', [-0.3566834, -0.03342719, 1.0]], ['2, k, 22', [-0.3837722, 0.01984231, 1.0]], ['2, k, 23', [0.08678281, 1.132326, 1.0]], ['2, k, 24', [0.012174, 1.063412, 1.0]]]
[['2, k, 0', [-0.1518123, 0.108595, 1.0]], ['2, k, 1', [-0.1581824, 0.365007, 1.0]], ['2, k, 2', [-0.165557, 0.6129282, 1.0]], ['2, k, 3', [-0.1585995, 0.7354124, 1.0]], ['2, k, 4', [-0.3212472, 0.4791606, 1.0]], ['2, k, 5', [-0.3665769, 0.2639873, 1.0]], ['2, k, 6', [-0.3644004, 0.08252165, 1.0]], ['2, k, 7', [-0.3532861, 0.0309282, 1.0]], ['2, k, 8', [-0.0262204, 0.5883592, 1.0]], ['2, k, 9', [0.0758977, 0.8015819, 1.0]], ['2, k, 10', [0.089354, 1.003573, 1.0]], ['2, k, 11', [0.0980297, 1.06519, 1.0]], ['2, k, 12', [-0.21286, 0.1002492, 1.0]], ['2, k, 13', [-0.2173065, -0.2184286, 1.0]], ['2, k, 14', [-0.2187012, -0.5660691, 1.0]], ['2, k, 15', [-0.2098256, -0.6363786, 1.0]], ['2, k, 16', [-0.08735248, 0.1142626, 1.0]], ['2, k, 17', [-0.1073198, -0.2066017, 1.0]], ['2, k, 18', [-0.1101105, -0.5659617, 1.0]], ['2, k, 19', [-0.1087796, -0.6348516, 1.0]], ['2, k, 20', [-0.1636222, 0.5519466, 1.0]], ['2, k, 21', [-0.3593423, -0.03345196, 1.0]], ['2, k, 22', [-0.3837841, 0.03468203, 1.0]], ['2, k, 23', [0.1264568, 1.124683, 1.0]], ['2, k, 24', [0.03979177, 1.057283, 1.0]]]
[['2, k, 0', [-0.1526079, 0.1050349, 1.0]], ['2, k, 1', [-0.1597704, 0.3627631, 1.0]], ['2, k, 2', [-0.1673402, 0.6120958, 1.0]], ['2, k, 3', [-0.1607262, 0.7357771, 1.0]], ['2, k, 4', [-0.3217805, 0.4785079, 1.0]], ['2, k, 5', [-0.3675008, 0.2635623, 1.0]], ['2, k, 6', [-0.3659879, 0.07850918, 1.0]], ['2, k, 7', [-0.3566304, 0.03137832, 1.0]], ['2, k, 8', [-0.02547932, 0.586836, 1.0]], ['2, k, 9', [0.087145, 0.7909393, 1.0]], ['2, k, 10', [0.1258027, 1.008769, 1.0]], ['2, k, 11', [0.1298104, 1.052943, 1.0]], ['2, k, 12', [-0.2140061, 0.09603108, 1.0]], ['2, k, 13', [-0.2175688, -0.2223537, 1.0]], ['2, k, 14', [-0.2192315, -0.5672738, 1.0]], ['2, k, 15', [-0.2092949, -0.6369513, 1.0]], ['2, k, 16', [-0.08780651, 0.1114429, 1.0]], ['2, k, 17', [-0.1090692, -0.208926, 1.0]], ['2, k, 18', [-0.1099395, -0.5661018, 1.0]], ['2, k, 19', [-0.1090424, -0.6350057, 1.0]], ['2, k, 20', [-0.1654141, 0.5507932, 1.0]], ['2, k, 21', [-0.3578756, -0.04014307, 1.0]], ['2, k, 22', [-0.3904983, 0.01691793, 1.0]], ['2, k, 23', [0.1567464, 1.099281, 1.0]], ['2, k, 24', [0.07505792, 1.044553, 1.0]]]
[['2, k, 0', [-0.1539761, 0.1032286, 1.0]], ['2, k, 1', [-0.1607382, 0.3621001, 1.0]], ['2, k, 2', [-0.167887, 0.6122386, 1.0]], ['2, k, 3', [-0.162167, 0.7357647, 1.0]], ['2, k, 4', [-0.3235199, 0.477738, 1.0]], ['2, k, 5', [-0.3693491, 0.2611076, 1.0]], ['2, k, 6', [-0.3715099, 0.08021495, 1.0]], ['2, k, 7', [-0.359296, 0.02972172, 1.0]], ['2, k, 8', [-0.02480361, 0.5848058, 1.0]], ['2, k, 9', [0.1075054, 0.7586926, 1.0]], ['2, k, 10', [0.1473352, 0.9366483, 1.0]], ['2, k, 11', [0.1598331, 1.015065, 1.0]], ['2, k, 12', [-0.2150574, 0.0952334, 1.0]], ['2, k, 13', [-0.2164916, -0.2228643, 1.0]], ['2, k, 14', [-0.2190108, -0.5671116, 1.0]], ['2, k, 15', [-0.2087025, -0.6367375, 1.0]], ['2, k, 16', [-0.0894575, 0.1082945, 1.0]], ['2, k, 17', [-0.1100914, -0.2116816, 1.0]], ['2, k, 18', [-0.1098081, -0.5665125, 1.0]], ['2, k, 19', [-0.1106633, -0.6355965, 1.0]], ['2, k, 20', [-0.1660462, 0.5507782, 1.0]], ['2, k, 21', [-0.3561185, -0.04083572, 1.0]], ['2, k, 22', [-0.3938034, 0.02461595, 1.0]], ['2, k, 23', [0.189108, 1.062663, 1.0]], ['2, k, 24', [0.1123601, 1.016085, 1.0]]]
[['2, k, 0', [-0.1548, 0.1007722, 1.0]], ['2, k, 1', [-0.161209, 0.3612036, 1.0]], ['2, k, 2', [-0.1680259, 0.6122522, 1.0]], ['2, k, 3', [-0.163583, 0.7357082, 1.0]], ['2, k, 4', [-0.3252888, 0.4774745, 1.0]], ['2, k, 5', [-0.3703211, 0.2596628, 1.0]], ['2, k, 6', [-0.3716309, 0.07882542, 1.0]], ['2, k, 7', [-0.3599408, 0.02903693, 1.0]], ['2, k, 8', [-0.01684734, 0.5726157, 1.0]], ['2, k, 9', [0.1219934, 0.7356261, 1.0]], ['2, k, 10', [0.1628111, 0.930242, 1.0]], ['2, k, 11', [0.1903947, 0.9939839, 1.0]], ['2, k, 12', [-0.215753, 0.0935255, 1.0]], ['2, k, 13', [-0.2150184, -0.2244186, 1.0]], ['2, k, 14', [-0.218023, -0.5659654, 1.0]], ['2, k, 15', [-0.2102344, -0.6355165, 1.0]], ['2, k, 16', [-0.09032938, 0.10526, 1.0]], ['2, k, 17', [-0.1104923, -0.2143342, 1.0]], ['2, k, 18', [-0.1093556, -0.5672093, 1.0]], ['2, k, 19', [-0.1110553, -0.636135, 1.0]], ['2, k, 20', [-0.1662433, 0.5506505, 1.0]], ['2, k, 21', [-0.3626912, -0.04073583, 1.0]], ['2, k, 22', [-0.391464, 0.0329546, 1.0]], ['2, k, 23', [0.2193338, 1.032618, 1.0]], ['2, k, 24', [0.1463522, 0.9935622, 1.0]]]
[['2, k, 0', [-0.1561149, 0.09860206, 1.0]], ['2, k, 1', [-0.1630424, 0.3599773, 1.0]], ['2, k, 2', [-0.1704909, 0.6124086, 1.0]], ['2, k, 3', [-0.1649285, 0.7354895, 1.0]], ['2, k, 4', [-0.3260334, 0.4770413, 1.0]], ['2, k, 5', [-0.3711564, 0.2586945, 1.0]], ['2, k, 6', [-0.3721598, 0.07768198, 1.0]], ['2, k, 7', [-0.3616024, 0.02767294, 1.0]], ['2, k, 8', [-0.01682035, 0.5723394, 1.0]], ['2, k, 9', [0.1411251, 0.722638, 1.0]], ['2, k, 10', [0.210071, 0.9042401, 1.0]], ['2, k, 11', [0.2241952, 0.9584324, 1.0]], ['2, k, 12', [-0.2170213, 0.09148679, 1.0]], ['2, k, 13', [-0.2162551, -0.2259355, 1.0]], ['2, k, 14', [-0.2197299, -0.5666552, 1.0]], ['2, k, 15', [-0.2090788, -0.6359893, 1.0]], ['2, k, 16', [-0.09160515, 0.103172, 1.0]], ['2, k, 17', [-0.1108661, -0.216233, 1.0]], ['2, k, 18', [-0.1072554, -0.5781897, 1.0]], ['2, k, 19', [-0.1079139, -0.6448829, 1.0]], ['2, k, 20', [-0.16856, 0.5503902, 1.0]], ['2, k, 21', [-0.3649378, -0.04134268, 1.0]], ['2, k, 22', [-0.3914047, 0.02979747, 1.0]], ['2, k, 23', [0.2616426, 0.992674, 1.0]], ['2, k, 24', [0.1804258, 0.9593831, 1.0]]]
[['2, k, 0', [-0.1574623, 0.09645168, 1.0]], ['2, k, 1', [-0.164656, 0.3586954, 1.0]], ['2, k, 2', [-0.1720289, 0.6122269, 1.0]], ['2, k, 3', [-0.1673098, 0.7359667, 1.0]], ['2, k, 4', [-0.326762, 0.476728, 1.0]], ['2, k, 5', [-0.3722289, 0.2576062, 1.0]], ['2, k, 6', [-0.3730656, 0.07650094, 1.0]], ['2, k, 7', [-0.3615749, 0.0263213, 1.0]], ['2, k, 8', [-0.01682357, 0.5710179, 1.0]], ['2, k, 9', [0.1599256, 0.701269, 1.0]], ['2, k, 10', [0.239198, 0.8501407, 1.0]], ['2, k, 11', [0.2553099, 0.9093427, 1.0]], ['2, k, 12', [-0.2180594, 0.08985437, 1.0]], ['2, k, 13', [-0.2173599, -0.2272561, 1.0]], ['2, k, 14', [-0.2198878, -0.5666158, 1.0]], ['2, k, 15', [-0.2075806, -0.6374068, 1.0]], ['2, k, 16', [-0.09324087, 0.1005954, 1.0]], ['2, k, 17', [-0.1112705, -0.2186521, 1.0]], ['2, k, 18', [-0.1108099, -0.5744464, 1.0]], ['2, k, 19', [-0.1090156, -0.642971, 1.0]], ['2, k, 20', [-0.1701553, 0.5499407, 1.0]], ['2, k, 21', [-0.3719635, -0.04130053, 1.0]], ['2, k, 22', [-0.3932101, 0.0426316, 1.0]], ['2, k, 23', [0.2992247, 0.9419571, 1.0]], ['2, k, 24', [0.2213338, 0.912062, 1.0]]]
[['2, k, 0', [-0.1582882, 0.09381673, 1.0]], ['2, k, 1', [-0.1672685, 0.3561707, 1.0]], ['2, k, 2', [-0.1767809, 0.6103797, 1.0]], ['2, k, 3', [-0.1701652, 0.7357135, 1.0]], ['2, k, 4', [-0.3272207, 0.4763781, 1.0]], ['2, k, 5', [-0.3730044, 0.2571673, 1.0]], ['2, k, 6', [-0.3734791, 0.07594588, 1.0]], ['2, k, 7', [-0.3637313, 0.0154549, 1.0]], ['2, k, 8', [-0.01408405, 0.5642262, 1.0]], ['2, k, 9', [0.1827586, 0.6668748, 1.0]], ['2, k, 10', [0.2679825, 0.8083763, 1.0]], ['2, k, 11', [0.2883235, 0.8615445, 1.0]], ['2, k, 12', [-0.2189466, 0.08788159, 1.0]], ['2, k, 13', [-0.2149557, -0.228862, 1.0]], ['2, k, 14', [-0.2210843, -0.5657712, 1.0]], ['2, k, 15', [-0.2051629, -0.6361783, 1.0]], ['2, k, 16', [-0.09396859, 0.09724687, 1.0]], ['2, k, 17', [-0.1116207, -0.2218061, 1.0]], ['2, k, 18', [-0.1120794, -0.5752583, 1.0]], ['2, k, 19', [-0.1085825, -0.6432907, 1.0]], ['2, k, 20', [-0.174382, 0.5478593, 1.0]], ['2, k, 21', [-0.3587331, -0.05536436, 1.0]], ['2, k, 22', [-0.3962214, 0.0008861541, 1.0]], ['2, k, 23', [0.3264819, 0.8921393, 1.0]], ['2, k, 24', [0.2499936, 0.8622286, 1.0]]]
[['2, k, 0', [-0.1590292, 0.0921579, 1.0]], ['2, k, 1', [-0.1686554, 0.3545867, 1.0]], ['2, k, 2', [-0.1784738, 0.6092499, 1.0]], ['2, k, 3', [-0.172947, 0.736173, 1.0]], ['2, k, 4', [-0.333775, 0.4772212, 1.0]], ['2, k, 5', [-0.3741054, 0.2568103, 1.0]], ['2, k, 6', [-0.3736884, 0.07558761, 1.0]], ['2, k, 7', [-0.3634289, 0.01574726, 1.0]], ['2, k, 8', [-0.01340705, 0.5603434, 1.0]], ['2, k, 9', [0.1915583, 0.6244695, 1.0]], ['2, k, 10', [0.2902943, 0.7470664, 1.0]], ['2, k, 11', [0.3214939, 0.7959213, 1.0]], ['2, k, 12', [-0.2197239, 0.08626075, 1.0]], ['2, k, 13', [-0.2144174, -0.2298296, 1.0]], ['2, k, 14', [-0.2214695, -0.5651791, 1.0]], ['2, k, 15', [-0.2056977, -0.6353905, 1.0]], ['2, k, 16', [-0.09473918, 0.09546989, 1.0]], ['2, k, 17', [-0.1128035, -0.2235301, 1.0]], ['2, k, 18', [-0.1083135, -0.5707991, 1.0]], ['2, k, 19', [-0.1108026, -0.6388353, 1.0]], ['2, k, 20', [-0.1760478, 0.5465984, 1.0]], ['2, k, 21', [-0.3627038, -0.05253629, 1.0]], ['2, k, 22', [-0.3907899, 0.02311785, 1.0]], ['2, k, 23', [0.371178, 0.818138, 1.0]], ['2, k, 24', [0.2898635, 0.8092678, 1.0]]]
