[['2, k, 0', [0.0491049, -0.435843, 1.0]], ['2, k, 1', [0.0511594, -0.144177, 1.0]], ['2, k, 2', [0.0529768, 0.142721, 1.0]], ['2, k, 3', [0.0578019, 0.285855, 1.0]], ['2, k, 4', [-0.0840798, 0.0763291, 1.0]], ['2, k, 5', [-0.167331, 0.196856, 1.0]], ['2, k, 6', [-0.215691, 0.387128, 1.0]], ['2, k, 7', [-0.251008, 0.570262, 1.0]], ['2, k, 8', [0.203236, 0.0819641, 1.0]], ['2, k, 9', [0.167533, -0.0984584, 1.0]], ['2, k, 10', [0.160607, -0.31006, 1.0]], ['2, k, 11', [0.145463, -0.382862, 1.0]], ['2, k, 12', [-0.0166833, -0.432653, 1.0]], ['2, k, 13', [-0.0560087, -0.851674, 1.0]], ['2, k, 14', [-0.0308991, -0.701198, 1.0]], ['2, k, 15', [-0.0343118, -0.805012, 1.0]], ['2, k, 16', [0.113872, -0.430039, 1.0]], ['2, k, 17', [0.141222, -0.849954, 1.0]], ['2, k, 18', [0.165104, -0.775415, 1.0]], ['2, k, 19', [0.170106, -0.874327, 1.0]], ['2, k, 20', [0.0525642, 0.0716463, 1.0]], ['2, k, 21', [-0.26876, 0.614995, 1.0]], ['2, k, 22', [-0.290928, 0.568879, 1.0]], ['2, k, 23', [0.153324, -0.450156, 1.0]], ['2, k, 24', [0.0939887, -0.379144, 1.0]]]
[['2, k, 0', [0.0183872, -0.478468, 1.0]], ['2, k, 1', [0.0755032, -0.173025, 1.0]], ['2, k, 2', [0.132326, 0.128553, 1.0]], ['2, k, 3', [0.208378, 0.239486, 1.0]], ['2, k, 4', [0.0206106, 0.160943, 1.0]], ['2, k, 5', [0.136556, 0.344382, 1.0]], ['2, k, 6', [0.291237, 0.560336, 1.0]], ['2, k, 7', [0.315321, 0.569244, 1.0]], ['2, k, 8', [0.275808, -0.0110182, 1.0]], ['2, k, 9', [0.480132, 0.0134141, 1.0]], ['2, k, 10', [0.713871, 0.163652, 1.0]], ['2, k, 11', [0.744802, 0.192892, 1.0]], ['2, k, 12', [-0.0350531, -0.455223, 1.0]], ['2, k, 13', [-0.0756202, -0.849462, 1.0]], ['2, k, 14', [-0.0723168, -1.13976, 1.0]], ['2, k, 15', [-0.0307707, -1.18934, 1.0]], ['2, k, 16', [0.0691023, -0.487433, 1.0]], ['2, k, 17', [0.101188, -0.850769, 1.0]], ['2, k, 18', [0.151168, -1.13734, 1.0]], ['2, k, 19', [0.127065, -1.21546, 1.0]], ['2, k, 20', [0.118045, 0.0537272, 1.0]], ['2, k, 21', [0.363169, 0.564955, 1.0]], ['2, k, 22', [0.387393, 0.518908, 1.0]], ['2, k, 23', [0.787118, 0.231797, 1.0]], ['2, k, 24', [0.724429, 0.256617, 1.0]]]
[['2, k, 0', [0.0210706, -0.46873, 1.0]], ['2, k, 1', [0.0758608, -0.164335, 1.0]], ['2, k, 2', [0.13026, 0.1359, 1.0]], ['2, k, 3', [0.166607, 0.254809, 1.0]], ['2, k, 4', [0.0206309, 0.160951, 1.0]], ['2, k, 5', [0.103946, 0.333701, 1.0]], ['2, k, 6', [0.240695, 0.537228, 1.0]], ['2, k, 7', [0.274655, 0.579723, 1.0]], ['2, k, 8', [0.272085, -0.0111728, 1.0]], ['2, k, 9', [0.465519, 0.059429, 1.0]], ['2, k, 10', [0.714273, 0.183053, 1.0]], ['2, k, 11', [0.736209, 0.225954, 1.0]], ['2, k, 12', [-0.0320916, -0.450484, 1.0]], ['2, k, 13', [-0.069508, -0.848973, 1.0]], ['2, k, 14', [-0.0714569, -1.13915, 1.0]], ['2, k, 15', [-0.0712476, -1.21122, 1.0]], ['2, k, 16', [0.073527, -0.469922, 1.0]], ['2, k, 17', [0.100947, -0.850542, 1.0]], ['2, k, 18', [0.153245, -1.13656, 1.0]], ['2, k, 19', [0.121654, -1.21025, 1.0]], ['2, k, 20', [0.116672, 0.0614023, 1.0]], ['2, k, 21', [0.307267, 0.609193, 1.0]], ['2, k, 22', [0.34174, 0.548711, 1.0]], ['2, k, 23', [0.779406, 0.275075, 1.0]], ['2, k, 24', [0.719884, 0.280168, 1.0]]]
[['2, k, 0', [0.0217467, -0.459567, 1.0]], ['2, k, 1', [0.0753897, -0.162054, 1.0]], ['2, k, 2', [0.129312, 0.13579, 1.0]], ['2, k, 3', [0.160054, 0.25193, 1.0]], ['2, k, 4', [0.0193915, 0.16064, 1.0]], ['2, k, 5', [0.0851737, 0.330871, 1.0]], ['2, k, 6', [0.221659, 0.563223, 1.0]], ['2, k, 7', [0.240277, 0.616309, 1.0]], ['2, k, 8', [0.267249, -0.00230289, 1.0]], ['2, k, 9', [0.477398, 0.0827119, 1.0]], ['2, k, 10', [0.657479, 0.216303, 1.0]], ['2, k, 11', [0.725079, 0.265781, 1.0]], ['2, k, 12', [-0.0314317, -0.439178, 1.0]], ['2, k, 13', [-0.0692573, -0.849209, 1.0]], ['2, k, 14', [-0.0706533, -1.13945, 1.0]], ['2, k, 15', [-0.0687511, -1.21434, 1.0]], ['2, k, 16', [0.0741497, -0.466433, 1.0]], ['2, k, 17', [0.0969822, -0.827795, 1.0]], ['2, k, 18', [0.14951, -1.09685, 1.0]], ['2, k, 19', [0.133545, -1.18348, 1.0]], ['2, k, 20', [0.116036, 0.0616536, 1.0]], ['2, k, 21', [0.232374, 0.647432, 1.0]], ['2, k, 22', [0.292861, 0.590782, 1.0]], ['2, k, 23', [0.776772, 0.306118, 1.0]], ['2, k, 24', [0.72257, 0.316333, 1.0]]]
[['2, k, 0', [0.0276714, -0.452001, 1.0]], ['2, k, 1', [0.072609, -0.154875, 1.0]], ['2, k, 2', [0.111861, 0.14557, 1.0]], ['2, k, 3', [0.1775, 0.24378, 1.0]], ['2, k, 4', [0.0148791, 0.157302, 1.0]], ['2, k, 5', [0.0753071, 0.375795, 1.0]], ['2, k, 6', [0.157607, 0.555707, 1.0]], ['2, k, 7', [0.191785, 0.606825, 1.0]], ['2, k, 8', [0.260047, 0.0281785, 1.0]], ['2, k, 9', [0.447511, 0.113004, 1.0]], ['2, k, 10', [0.660862, 0.290615, 1.0]], ['2, k, 11', [0.707402, 0.309266, 1.0]], ['2, k, 12', [-0.0280504, -0.434648, 1.0]], ['2, k, 13', [-0.0669607, -0.848287, 1.0]], ['2, k, 14', [-0.0677457, -1.13853, 1.0]], ['2, k, 15', [-0.0580914, -1.21827, 1.0]], ['2, k, 16', [0.0908134, -0.44976, 1.0]], ['2, k, 17', [0.0971813, -0.795642, 1.0]], ['2, k, 18', [0.14986, -1.09709, 1.0]], ['2, k, 19', [0.188957, -1.14536, 1.0]], ['2, k, 20', [0.103647, 0.0707507, 1.0]], ['2, k, 21', [0.220812, 0.641323, 1.0]], ['2, k, 22', [0.264905, 0.584144, 1.0]], ['2, k, 23', [0.773783, 0.327406, 1.0]], ['2, k, 24', [0.68854, 0.356861, 1.0]]]
[['2, k, 0', [0.0300584, -0.446794, 1.0]], ['2, k, 1', [0.0736968, -0.152363, 1.0]], ['2, k, 2', [0.112973, 0.145366, 1.0]], ['2, k, 3', [0.182744, 0.246907, 1.0]], ['2, k, 4', [0.0139744, 0.157162, 1.0]], ['2, k, 5', [0.0553687, 0.372913, 1.0]], ['2, k, 6', [0.119553, 0.560825, 1.0]], ['2, k, 7', [0.139799, 0.625067, 1.0]], ['2, k, 8', [0.26015, 0.0272453, 1.0]], ['2, k, 9', [0.442811, 0.121624, 1.0]], ['2, k, 10', [0.648134, 0.30779, 1.0]], ['2, k, 11', [0.690361, 0.357968, 1.0]], ['2, k, 12', [-0.0264373, -0.431485, 1.0]], ['2, k, 13', [-0.0599686, -0.781771, 1.0]], ['2, k, 14', [-0.0669375, -1.1169, 1.0]], ['2, k, 15', [-0.0545645, -1.19859, 1.0]], ['2, k, 16', [0.0905519, -0.448537, 1.0]], ['2, k, 17', [0.101424, -0.795609, 1.0]], ['2, k, 18', [0.149946, -1.10213, 1.0]], ['2, k, 19', [0.188981, -1.15003, 1.0]], ['2, k, 20', [0.104208, 0.0709635, 1.0]], ['2, k, 21', [0.139074, 0.676567, 1.0]], ['2, k, 22', [0.190765, 0.61407, 1.0]], ['2, k, 23', [0.750459, 0.384944, 1.0]], ['2, k, 24', [0.662441, 0.397205, 1.0]]]
[['2, k, 0', [0.0311216, -0.442755, 1.0]], ['2, k, 1', [0.0741635, -0.15098, 1.0]], ['2, k, 2', [0.113777, 0.144342, 1.0]], ['2, k, 3', [0.180401, 0.247216, 1.0]], ['2, k, 4', [0.00511327, 0.150271, 1.0]], ['2, k, 5', [0.0300665, 0.370743, 1.0]], ['2, k, 6', [0.08987, 0.567057, 1.0]], ['2, k, 7', [0.0926171, 0.641983, 1.0]], ['2, k, 8', [0.241378, 0.0506189, 1.0]], ['2, k, 9', [0.448544, 0.176654, 1.0]], ['2, k, 10', [0.60181, 0.33188, 1.0]], ['2, k, 11', [0.649824, 0.394889, 1.0]], ['2, k, 12', [-0.0261884, -0.429361, 1.0]], ['2, k, 13', [-0.0561547, -0.779807, 1.0]], ['2, k, 14', [-0.0657305, -1.11824, 1.0]], ['2, k, 15', [-0.0444115, -1.20209, 1.0]], ['2, k, 16', [0.0913933, -0.441055, 1.0]], ['2, k, 17', [0.107478, -0.793522, 1.0]], ['2, k, 18', [0.155452, -1.09566, 1.0]], ['2, k, 19', [0.186926, -1.14351, 1.0]], ['2, k, 20', [0.104509, 0.0707848, 1.0]], ['2, k, 21', [0.0621214, 0.685662, 1.0]], ['2, k, 22', [0.1401, 0.637817, 1.0]], ['2, k, 23', [0.696999, 0.443623, 1.0]], ['2, k, 24', [0.589977, 0.456287, 1.0]]]
[['2, k, 0', [0.0362246, -0.438406, 1.0]], ['2, k, 1', [0.0746758, -0.146883, 1.0]], ['2, k, 2', [0.111547, 0.146276, 1.0]], ['2, k, 3', [0.156658, 0.267947, 1.0]], ['2, k, 4', [0.00544248, 0.151117, 1.0]], ['2, k, 5', [-0.00517739, 0.393667, 1.0]], ['2, k, 6', [0.0393054, 0.587608, 1.0]], ['2, k, 7', [0.0473703, 0.639132, 1.0]], ['2, k, 8', [0.245151, 0.0481516, 1.0]], ['2, k, 9', [0.432021, 0.182267, 1.0]], ['2, k, 10', [0.581658, 0.37884, 1.0]], ['2, k, 11', [0.621992, 0.440363, 1.0]], ['2, k, 12', [-0.0200217, -0.425486, 1.0]], ['2, k, 13', [-0.053793, -0.776687, 1.0]], ['2, k, 14', [-0.0649744, -1.1184, 1.0]], ['2, k, 15', [-0.0453425, -1.20273, 1.0]], ['2, k, 16', [0.0941692, -0.438277, 1.0]], ['2, k, 17', [0.123185, -0.791288, 1.0]], ['2, k, 18', [0.155026, -1.09564, 1.0]], ['2, k, 19', [0.187819, -1.14337, 1.0]], ['2, k, 20', [0.102827, 0.0733016, 1.0]], ['2, k, 21', [0.0410039, 0.687114, 1.0]], ['2, k, 22', [0.100116, 0.644519, 1.0]], ['2, k, 23', [0.641661, 0.49271, 1.0]], ['2, k, 24', [0.595499, 0.486894, 1.0]]]
[['2, k, 0', [0.0382984, -0.438528, 1.0]], ['2, k, 1', [0.073401, -0.144738, 1.0]], ['2, k, 2', [0.101581, 0.152775, 1.0]], ['2, k, 3', [0.151665, 0.271852, 1.0]], ['2, k, 4', [0.00476153, 0.0928731, 1.0]], ['2, k, 5', [-0.0261008, 0.350302, 1.0]], ['2, k, 6', [-0.0158509, 0.553965, 1.0]], ['2, k, 7', [-0.0102677, 0.638872, 1.0]], ['2, k, 8', [0.241848, 0.0582571, 1.0]], ['2, k, 9', [0.412998, 0.189603, 1.0]], ['2, k, 10', [0.557114, 0.415228, 1.0]], ['2, k, 11', [0.588401, 0.491735, 1.0]], ['2, k, 12', [-0.0194708, -0.426149, 1.0]], ['2, k, 13', [-0.0494111, -0.777235, 1.0]], ['2, k, 14', [-0.0574868, -1.10986, 1.0]], ['2, k, 15', [-0.0193162, -1.15696, 1.0]], ['2, k, 16', [0.0976976, -0.438656, 1.0]], ['2, k, 17', [0.127219, -0.791733, 1.0]], ['2, k, 18', [0.154914, -1.09578, 1.0]], ['2, k, 19', [0.191048, -1.14304, 1.0]], ['2, k, 20', [0.0955472, 0.0787489, 1.0]], ['2, k, 21', [-0.037931, 0.688297, 1.0]], ['2, k, 22', [0.0371949, 0.651583, 1.0]], ['2, k, 23', [0.621191, 0.523724, 1.0]], ['2, k, 24', [0.518942, 0.531664, 1.0]]]
[['2, k, 0', [0.0467426, -0.438452, 1.0]], ['2, k, 1', [0.0740517, -0.144884, 1.0]], ['2, k, 2', [0.100623, 0.150108, 1.0]], ['2, k, 3', [0.145941, 0.263744, 1.0]], ['2, k, 4', [0.00459273, 0.0923658, 1.0]], ['2, k, 5', [-0.046357, 0.348262, 1.0]], ['2, k, 6', [-0.0713345, 0.612246, 1.0]], ['2, k, 7', [-0.0739324, 0.666729, 1.0]], ['2, k, 8', [0.241564, 0.0604755, 1.0]], ['2, k, 9', [0.397182, 0.202424, 1.0]], ['2, k, 10', [0.526185, 0.446863, 1.0]], ['2, k, 11', [0.544014, 0.514796, 1.0]], ['2, k, 12', [-0.0123691, -0.42764, 1.0]], ['2, k, 13', [-0.0460749, -0.78003, 1.0]], ['2, k, 14', [-0.060936, -1.11619, 1.0]], ['2, k, 15', [-0.0234077, -1.16313, 1.0]], ['2, k, 16', [0.105943, -0.438149, 1.0]], ['2, k, 17', [0.134191, -0.791278, 1.0]], ['2, k, 18', [0.1565, -1.09591, 1.0]], ['2, k, 19', [0.132913, -1.18242, 1.0]], ['2, k, 20', [0.0950738, 0.0772348, 1.0]], ['2, k, 21', [-0.129334, 0.683727, 1.0]], ['2, k, 22', [-0.0483989, 0.677547, 1.0]], ['2, k, 23', [0.565228, 0.56699, 1.0]], ['2, k, 24', [0.509733, 0.553886, 1.0]]]
[['2, k, 0', [0.0613134, -0.438661, 1.0]], ['2, k, 1', [0.0760485, -0.144742, 1.0]], ['2, k, 2', [0.0989455, 0.149115, 1.0]], ['2, k, 3', [0.132207, 0.274012, 1.0]], ['2, k, 4', [0.0030111, 0.0918065, 1.0]], ['2, k, 5', [-0.0909883, 0.337772, 1.0]], ['2, k, 6', [-0.102329, 0.565759, 1.0]], ['2, k, 7', [-0.11208, 0.623735, 1.0]], ['2, k, 8', [0.244747, 0.0701532, 1.0]], ['2, k, 9', [0.402868, 0.294592, 1.0]], ['2, k, 10', [0.487853, 0.480092, 1.0]], ['2, k, 11', [0.503569, 0.540166, 1.0]], ['2, k, 12', [0.000575711, -0.429258, 1.0]], ['2, k, 13', [-0.0456196, -0.781247, 1.0]], ['2, k, 14', [-0.0611937, -1.11762, 1.0]], ['2, k, 15', [-0.0589342, -1.20408, 1.0]], ['2, k, 16', [0.120979, -0.437808, 1.0]], ['2, k, 17', [0.142349, -0.791716, 1.0]], ['2, k, 18', [0.156358, -1.09618, 1.0]], ['2, k, 19', [0.190255, -1.14306, 1.0]], ['2, k, 20', [0.094351, 0.0766731, 1.0]], ['2, k, 21', [-0.12153, 0.667901, 1.0]], ['2, k, 22', [-0.0579592, 0.638035, 1.0]], ['2, k, 23', [0.518328, 0.599595, 1.0]], ['2, k, 24', [0.473977, 0.579965, 1.0]]]
[['2, k, 0', [0.0683402, -0.438096, 1.0]], ['2, k, 1', [0.0785906, -0.144515, 1.0]], ['2, k, 2', [0.098297, 0.148527, 1.0]], ['2, k, 3', [0.129213, 0.27854, 1.0]], ['2, k, 4', [0.00119062, 0.0912368, 1.0]], ['2, k, 5', [-0.11887, 0.298719, 1.0]], ['2, k, 6', [-0.157794, 0.555909, 1.0]], ['2, k, 7', [-0.171027, 0.607216, 1.0]], ['2, k, 8', [0.244462, 0.0729775, 1.0]], ['2, k, 9', [0.387108, 0.306947, 1.0]], ['2, k, 10', [0.448438, 0.503176, 1.0]], ['2, k, 11', [0.465795, 0.57752, 1.0]], ['2, k, 12', [0.00717644, -0.429597, 1.0]], ['2, k, 13', [-0.0438545, -0.78313, 1.0]], ['2, k, 14', [-0.0588273, -1.12179, 1.0]], ['2, k, 15', [-0.0243113, -1.16829, 1.0]], ['2, k, 16', [0.128765, -0.436599, 1.0]], ['2, k, 17', [0.147069, -0.790821, 1.0]], ['2, k, 18', [0.15662, -1.09789, 1.0]], ['2, k, 19', [0.18907, -1.14465, 1.0]], ['2, k, 20', [0.0941975, 0.0763961, 1.0]], ['2, k, 21', [-0.192835, 0.647326, 1.0]], ['2, k, 22', [-0.13106, 0.630034, 1.0]], ['2, k, 23', [0.484538, 0.62336, 1.0]], ['2, k, 24', [0.423499, 0.612377, 1.0]]]
[['2, k, 0', [0.0798918, -0.443216, 1.0]], ['2, k, 1', [0.0830341, -0.14507, 1.0]], ['2, k, 2', [0.0978383, 0.148786, 1.0]], ['2, k, 3', [0.120515, 0.283743, 1.0]], ['2, k, 4', [-0.00263345, 0.0913657, 1.0]], ['2, k, 5', [-0.132986, 0.29378, 1.0]], ['2, k, 6', [-0.202251, 0.508672, 1.0]], ['2, k, 7', [-0.211575, 0.584898, 1.0]], ['2, k, 8', [0.241881, 0.0766286, 1.0]], ['2, k, 9', [0.369767, 0.307466, 1.0]], ['2, k, 10', [0.40496, 0.515051, 1.0]], ['2, k, 11', [0.419609, 0.601557, 1.0]], ['2, k, 12', [0.0169591, -0.43672, 1.0]], ['2, k, 13', [-0.0414454, -0.7883, 1.0]], ['2, k, 14', [-0.0588102, -1.12151, 1.0]], ['2, k, 15', [-0.0570097, -1.20709, 1.0]], ['2, k, 16', [0.141854, -0.439959, 1.0]], ['2, k, 17', [0.148985, -0.794198, 1.0]], ['2, k, 18', [0.156583, -1.09782, 1.0]], ['2, k, 19', [0.185909, -1.14443, 1.0]], ['2, k, 20', [0.0942288, 0.0764612, 1.0]], ['2, k, 21', [-0.213784, 0.636488, 1.0]], ['2, k, 22', [-0.138221, 0.61175, 1.0]], ['2, k, 23', [0.44202, 0.647202, 1.0]], ['2, k, 24', [0.346133, 0.621106, 1.0]]]
[['2, k, 0', [0.0950782, -0.455947, 1.0]], ['2, k, 1', [0.0881158, -0.148545, 1.0]], ['2, k, 2', [0.0968237, 0.148717, 1.0]], ['2, k, 3', [0.108682, 0.285169, 1.0]], ['2, k, 4', [-0.00692637, 0.0910544, 1.0]], ['2, k, 5', [-0.158067, 0.277601, 1.0]], ['2, k, 6', [-0.235715, 0.513422, 1.0]], ['2, k, 7', [-0.259564, 0.568148, 1.0]], ['2, k, 8', [0.239362, 0.0778482, 1.0]], ['2, k, 9', [0.333879, 0.307068, 1.0]], ['2, k, 10', [0.36423, 0.526696, 1.0]], ['2, k, 11', [0.369073, 0.61705, 1.0]], ['2, k, 12', [0.0297563, -0.449916, 1.0]], ['2, k, 13', [-0.0357743, -0.799803, 1.0]], ['2, k, 14', [-0.0568056, -1.10245, 1.0]], ['2, k, 15', [-0.0277369, -1.14881, 1.0]], ['2, k, 16', [0.159712, -0.452846, 1.0]], ['2, k, 17', [0.154735, -0.800901, 1.0]], ['2, k, 18', [0.156725, -1.09792, 1.0]], ['2, k, 19', [0.143159, -1.18401, 1.0]], ['2, k, 20', [0.0940876, 0.0761852, 1.0]], ['2, k, 21', [-0.269605, 0.614992, 1.0]], ['2, k, 22', [-0.196181, 0.598181, 1.0]], ['2, k, 23', [0.374852, 0.670648, 1.0]], ['2, k, 24', [0.324695, 0.646164, 1.0]]]
[['2, k, 0', [0.0982223, -0.454886, 1.0]], ['2, k, 1', [0.0903203, -0.150011, 1.0]], ['2, k, 2', [0.0937454, 0.144901, 1.0]], ['2, k, 3', [0.0938539, 0.282155, 1.0]], ['2, k, 4', [-0.0193693, 0.0821573, 1.0]], ['2, k, 5', [-0.173365, 0.259896, 1.0]], ['2, k, 6', [-0.28458, 0.462166, 1.0]], ['2, k, 7', [-0.319032, 0.526871, 1.0]], ['2, k, 8', [0.235859, 0.0784251, 1.0]], ['2, k, 9', [0.307975, 0.338123, 1.0]], ['2, k, 10', [0.319183, 0.590169, 1.0]], ['2, k, 11', [0.317123, 0.643138, 1.0]], ['2, k, 12', [0.0333835, -0.449588, 1.0]], ['2, k, 13', [-0.0235071, -0.798371, 1.0]], ['2, k, 14', [-0.0559708, -1.10128, 1.0]], ['2, k, 15', [-0.0331334, -1.14766, 1.0]], ['2, k, 16', [0.163315, -0.450254, 1.0]], ['2, k, 17', [0.159575, -0.800478, 1.0]], ['2, k, 18', [0.157219, -1.09699, 1.0]], ['2, k, 19', [0.14322, -1.18318, 1.0]], ['2, k, 20', [0.0929505, 0.073016, 1.0]], ['2, k, 21', [-0.35869, 0.572358, 1.0]], ['2, k, 22', [-0.294916, 0.55365, 1.0]], ['2, k, 23', [0.327701, 0.686805, 1.0]], ['2, k, 24', [0.263089, 0.65292, 1.0]]]
[['2, k, 0', [0.104128, -0.452564, 1.0]], ['2, k, 1', [0.0932171, -0.151749, 1.0]], ['2, k, 2', [0.0918329, 0.14011, 1.0]], ['2, k, 3', [0.0903963, 0.279842, 1.0]], ['2, k, 4', [-0.0213299, 0.0781746, 1.0]], ['2, k, 5', [-0.200604, 0.253526, 1.0]], ['2, k, 6', [-0.322284, 0.450174, 1.0]], ['2, k, 7', [-0.350747, 0.51492, 1.0]], ['2, k, 8', [0.23242, 0.0793173, 1.0]], ['2, k, 9', [0.27863, 0.303556, 1.0]], ['2, k, 10', [0.281716, 0.573772, 1.0]], ['2, k, 11', [0.271462, 0.645594, 1.0]], ['2, k, 12', [0.0402048, -0.447497, 1.0]], ['2, k, 13', [-0.0223001, -0.796993, 1.0]], ['2, k, 14', [-0.0560002, -1.10793, 1.0]], ['2, k, 15', [-0.0555209, -1.19401, 1.0]], ['2, k, 16', [0.167322, -0.448023, 1.0]], ['2, k, 17', [0.160678, -0.79835, 1.0]], ['2, k, 18', [0.157883, -1.09692, 1.0]], ['2, k, 19', [0.134128, -1.18115, 1.0]], ['2, k, 20', [0.0924592, 0.0689829, 1.0]], ['2, k, 21', [-0.352401, 0.560225, 1.0]], ['2, k, 22', [-0.271727, 0.552818, 1.0]], ['2, k, 23', [0.276994, 0.700102, 1.0]], ['2, k, 24', [0.23028, 0.668025, 1.0]]]
[['2, k, 0', [0.105247, -0.452474, 1.0]], ['2, k, 1', [0.093315, -0.151741, 1.0]], ['2, k, 2', [0.0877899, 0.141112, 1.0]], ['2, k, 3', [0.0830233, 0.279606, 1.0]], ['2, k, 4', [-0.026508, 0.0746459, 1.0]], ['2, k, 5', [-0.23163, 0.247816, 1.0]], ['2, k, 6', [-0.371135, 0.434835, 1.0]], ['2, k, 7', [-0.405698, 0.474131, 1.0]], ['2, k, 8', [0.229539, 0.0806375, 1.0]], ['2, k, 9', [0.266914, 0.306457, 1.0]], ['2, k, 10', [0.245819, 0.567014, 1.0]], ['2, k, 11', [0.22114, 0.655587, 1.0]], ['2, k, 12', [0.0418161, -0.448267, 1.0]], ['2, k, 13', [-0.0134411, -0.798618, 1.0]], ['2, k, 14', [-0.0568677, -1.11399, 1.0]], ['2, k, 15', [-0.0503247, -1.20071, 1.0]], ['2, k, 16', [0.169281, -0.446698, 1.0]], ['2, k, 17', [0.169112, -0.798791, 1.0]], ['2, k, 18', [0.158235, -1.0971, 1.0]], ['2, k, 19', [0.172986, -1.14362, 1.0]], ['2, k, 20', [0.0902128, 0.0693039, 1.0]], ['2, k, 21', [-0.464992, 0.493298, 1.0]], ['2, k, 22', [-0.367598, 0.511836, 1.0]], ['2, k, 23', [0.218602, 0.699991, 1.0]], ['2, k, 24', [0.179508, 0.657117, 1.0]]]
[['2, k, 0', [0.110515, -0.450437, 1.0]], ['2, k, 1', [0.094104, -0.152897, 1.0]], ['2, k, 2', [0.0818954, 0.135878, 1.0]], ['2, k, 3', [0.0653517, 0.276775, 1.0]], ['2, k, 4', [-0.0306885, 0.0724703, 1.0]], ['2, k, 5', [-0.25425, 0.222342, 1.0]], ['2, k, 6', [-0.388165, 0.369297, 1.0]], ['2, k, 7', [-0.434058, 0.437693, 1.0]], ['2, k, 8', [0.217079, 0.088012, 1.0]], ['2, k, 9', [0.242341, 0.31797, 1.0]], ['2, k, 10', [0.187143, 0.584589, 1.0]], ['2, k, 11', [0.173858, 0.652366, 1.0]], ['2, k, 12', [0.0462726, -0.447704, 1.0]], ['2, k, 13', [-0.00715391, -0.801511, 1.0]], ['2, k, 14', [-0.0560841, -1.11068, 1.0]], ['2, k, 15', [-0.0435255, -1.19685, 1.0]], ['2, k, 16', [0.173671, -0.443296, 1.0]], ['2, k, 17', [0.181678, -0.797304, 1.0]], ['2, k, 18', [0.158814, -1.09725, 1.0]], ['2, k, 19', [0.168326, -1.14384, 1.0]], ['2, k, 20', [0.0862437, 0.0651127, 1.0]], ['2, k, 21', [-0.470847, 0.474053, 1.0]], ['2, k, 22', [-0.372159, 0.492616, 1.0]], ['2, k, 23', [0.162548, 0.70426, 1.0]], ['2, k, 24', [0.124061, 0.661922, 1.0]]]
[['2, k, 0', [0.116163, -0.450134, 1.0]], ['2, k, 1', [0.0955672, -0.152767, 1.0]], ['2, k, 2', [0.0813962, 0.136422, 1.0]], ['2, k, 3', [0.0597781, 0.275672, 1.0]], ['2, k, 4', [-0.0336629, 0.0673431, 1.0]], ['2, k, 5', [-0.25276, 0.176124, 1.0]], ['2, k, 6', [-0.3965, 0.324047, 1.0]], ['2, k, 7', [-0.455757, 0.393456, 1.0]], ['2, k, 8', [0.209496, 0.085227, 1.0]], ['2, k, 9', [0.227306, 0.325813, 1.0]], ['2, k, 10', [0.171959, 0.592163, 1.0]], ['2, k, 11', [0.139509, 0.653295, 1.0]], ['2, k, 12', [0.0510231, -0.448326, 1.0]], ['2, k, 13', [-0.00542815, -0.802323, 1.0]], ['2, k, 14', [-0.0565435, -1.11753, 1.0]], ['2, k, 15', [-0.0423457, -1.20227, 1.0]], ['2, k, 16', [0.179442, -0.442093, 1.0]], ['2, k, 17', [0.185339, -0.796271, 1.0]], ['2, k, 18', [0.161854, -1.09294, 1.0]], ['2, k, 19', [0.141086, -1.17663, 1.0]], ['2, k, 20', [0.0860925, 0.0653057, 1.0]], ['2, k, 21', [-0.49759, 0.443239, 1.0]], ['2, k, 22', [-0.397231, 0.450818, 1.0]], ['2, k, 23', [0.124577, 0.702949, 1.0]], ['2, k, 24', [0.102841, 0.631418, 1.0]]]
[['2, k, 0', [0.116261, -0.450701, 1.0]], ['2, k, 1', [0.0951022, -0.156671, 1.0]], ['2, k, 2', [0.0766589, 0.127707, 1.0]], ['2, k, 3', [0.0389506, 0.268696, 1.0]], ['2, k, 4', [-0.0876886, 0.0592859, 1.0]], ['2, k, 5', [-0.255187, 0.174828, 1.0]], ['2, k, 6', [-0.42184, 0.299988, 1.0]], ['2, k, 7', [-0.482369, 0.364158, 1.0]], ['2, k, 8', [0.166372, 0.0496884, 1.0]], ['2, k, 9', [0.206537, 0.325314, 1.0]], ['2, k, 10', [0.131423, 0.585394, 1.0]], ['2, k, 11', [0.0964568, 0.648112, 1.0]], ['2, k, 12', [0.0526463, -0.451078, 1.0]], ['2, k, 13', [-0.00530408, -0.803129, 1.0]], ['2, k, 14', [-0.0544324, -1.11483, 1.0]], ['2, k, 15', [-0.0438235, -1.20111, 1.0]], ['2, k, 16', [0.178437, -0.443938, 1.0]], ['2, k, 17', [0.176014, -0.82775, 1.0]], ['2, k, 18', [0.160726, -1.11762, 1.0]], ['2, k, 19', [0.134081, -1.16497, 1.0]], ['2, k, 20', [0.0821248, 0.0575151, 1.0]], ['2, k, 21', [-0.533201, 0.405278, 1.0]], ['2, k, 22', [-0.415703, 0.427287, 1.0]], ['2, k, 23', [0.0779658, 0.694462, 1.0]], ['2, k, 24', [0.0522683, 0.653079, 1.0]]]
