[['2, k, 0', [0.1611128, 0.003003654, 1.0]], ['2, k, 1', [0.1650451, 0.3158883, 1.0]], ['2, k, 2', [0.167666, 0.6178478, 1.0]], ['2, k, 3', [0.1599665, 0.7584759, 1.0]], ['2, k, 4', [-0.009701243, 0.4987111, 1.0]], ['2, k, 5', [0.03106229, 0.3031462, 1.0]], ['2, k, 6', [0.1041843, 0.1362801, 1.0]], ['2, k, 7', [0.1489175, 0.07214508, 1.0]], ['2, k, 8', [0.3355461, 0.5000734, 1.0]], ['2, k, 9', [0.2847895, 0.2860969, 1.0]], ['2, k, 10', [0.199938, 0.1263543, 1.0]], ['2, k, 11', [0.1587025, 0.07328062, 1.0]], ['2, k, 12', [0.08077548, 0.004075575, 1.0]], ['2, k, 13', [0.07668834, -0.320171, 1.0]], ['2, k, 14', [0.09891377, -0.6445639, 1.0]], ['2, k, 15', [0.0608782, -0.7234255, 1.0]], ['2, k, 16', [0.2364458, 0.001900863, 1.0]], ['2, k, 17', [0.2442945, -0.3471199, 1.0]], ['2, k, 18', [0.2376335, -0.6556161, 1.0]], ['2, k, 19', [0.2249468, -0.7226343, 1.0]], ['2, k, 20', [0.1672142, 0.5439114, 1.0]], ['2, k, 21', [0.1654494, 0.03763223, 1.0]], ['2, k, 22', [0.1832541, 0.1079189, 1.0]], ['2, k, 23', [0.1436654, 0.04038526, 1.0]], ['2, k, 24', [0.1431752, 0.01592703, 1.0]]]
[['2, k, 0', [0.1762905, 0.1440024, 1.0]], ['2, k, 1', [0.1850208, 0.3939391, 1.0]], ['2, k, 2', [0.1934044, 0.6337088, 1.0]], ['2, k, 3', [0.1607525, 0.7950931, 1.0]], ['2, k, 4', [0.01817057, 0.6205298, 1.0]], ['2, k, 5', [0.05387347, 0.8506411, 1.0]], ['2, k, 6', [0.1574138, 1.020171, 1.0]], ['2, k, 7', [0.1823433, 1.040011, 1.0]], ['2, k, 8', [0.3281928, 0.6353996, 1.0]], ['2, k, 9', [0.3023404, 0.8613115, 1.0]], ['2, k, 10', [0.2033502, 1.044464, 1.0]], ['2, k, 11', [0.1823191, 1.066207, 1.0]], ['2, k, 12', [0.09129918, 0.1406993, 1.0]], ['2, k, 13', [0.0805056, -0.2433218, 1.0]], ['2, k, 14', [0.1028075, -0.6018171, 1.0]], ['2, k, 15', [0.06827655, -0.7032227, 1.0]], ['2, k, 16', [0.2557618, 0.1426671, 1.0]], ['2, k, 17', [0.2503385, -0.2403411, 1.0]], ['2, k, 18', [0.2323688, -0.6555291, 1.0]], ['2, k, 19', [0.2225584, -0.7272153, 1.0]], ['2, k, 20', [0.1917357, 0.5751836, 1.0]], ['2, k, 21', [0.2109195, 1.086319, 1.0]], ['2, k, 22', [0.2067247, 1.01496, 1.0]], ['2, k, 23', [0.1834302, 1.117455, 1.0]], ['2, k, 24', [0.1989456, 1.090459, 1.0]]]
[['2, k, 0', [0.1729064, 0.1369686, 1.0]], ['2, k, 1', [0.1817821, 0.3891276, 1.0]], ['2, k, 2', [0.1901167, 0.6309611, 1.0]], ['2, k, 3', [0.1573881, 0.7922755, 1.0]], ['2, k, 4', [0.01778892, 0.6202533, 1.0]], ['2, k, 5', [0.03750264, 0.783678, 1.0]], ['2, k, 6', [0.1392066, 0.9616113, 1.0]], ['2, k, 7', [0.1836664, 1.004404, 1.0]], ['2, k, 8', [0.324355, 0.6042003, 1.0]], ['2, k, 9', [0.3168534, 0.7736483, 1.0]], ['2, k, 10', [0.2299063, 0.9467853, 1.0]], ['2, k, 11', [0.1933113, 0.9977453, 1.0]], ['2, k, 12', [0.08675897, 0.1342785, 1.0]], ['2, k, 13', [0.08021726, -0.2498576, 1.0]], ['2, k, 14', [0.102305, -0.608368, 1.0]], ['2, k, 15', [0.06742314, -0.7046301, 1.0]], ['2, k, 16', [0.2535741, 0.1351281, 1.0]], ['2, k, 17', [0.2500705, -0.2480071, 1.0]], ['2, k, 18', [0.2323917, -0.6555396, 1.0]], ['2, k, 19', [0.2224869, -0.7269337, 1.0]], ['2, k, 20', [0.1883585, 0.5719267, 1.0]], ['2, k, 21', [0.2074456, 1.049099, 1.0]], ['2, k, 22', [0.2153305, 0.9722112, 1.0]], ['2, k, 23', [0.1761393, 1.042568, 1.0]], ['2, k, 24', [0.2098138, 1.035521, 1.0]]]
[['2, k, 0', [0.1674343, 0.133852, 1.0]], ['2, k, 1', [0.1723894, 0.3981123, 1.0]], ['2, k, 2', [0.1681081, 0.6731341, 1.0]], ['2, k, 3', [0.1348516, 0.835259, 1.0]], ['2, k, 4', [-0.0006606526, 0.6677501, 1.0]], ['2, k, 5', [0.04171088, 0.7210024, 1.0]], ['2, k, 6', [0.1472186, 0.856391, 1.0]], ['2, k, 7', [0.1808297, 0.9037535, 1.0]], ['2, k, 8', [0.327058, 0.5772576, 1.0]], ['2, k, 9', [0.3141404, 0.6918114, 1.0]], ['2, k, 10', [0.2319962, 0.8440264, 1.0]], ['2, k, 11', [0.1875092, 0.8997253, 1.0]], ['2, k, 12', [0.08325576, 0.1339086, 1.0]], ['2, k, 13', [0.08015308, -0.2504961, 1.0]], ['2, k, 14', [0.1020125, -0.6088727, 1.0]], ['2, k, 15', [0.06732271, -0.705196, 1.0]], ['2, k, 16', [0.245587, 0.1277066, 1.0]], ['2, k, 17', [0.2492183, -0.2561458, 1.0]], ['2, k, 18', [0.2324804, -0.6552895, 1.0]], ['2, k, 19', [0.2242344, -0.726486, 1.0]], ['2, k, 20', [0.1699225, 0.603332, 1.0]], ['2, k, 21', [0.2041583, 0.9449974, 1.0]], ['2, k, 22', [0.2143409, 0.8659631, 1.0]], ['2, k, 23', [0.1672767, 0.9429932, 1.0]], ['2, k, 24', [0.2123888, 0.9286249, 1.0]]]
[['2, k, 0', [0.1652744, 0.12978, 1.0]], ['2, k, 1', [0.1712538, 0.3990307, 1.0]], ['2, k, 2', [0.168264, 0.6732889, 1.0]], ['2, k, 3', [0.135011, 0.835416, 1.0]], ['2, k, 4', [0.002988677, 0.6620681, 1.0]], ['2, k, 5', [0.03729956, 0.7059652, 1.0]], ['2, k, 6', [0.1453573, 0.8297248, 1.0]], ['2, k, 7', [0.179822, 0.8720974, 1.0]], ['2, k, 8', [0.3275628, 0.5753516, 1.0]], ['2, k, 9', [0.2944759, 0.7096224, 1.0]], ['2, k, 10', [0.2072257, 0.845924, 1.0]], ['2, k, 11', [0.1853264, 0.8679624, 1.0]], ['2, k, 12', [0.08127222, 0.1315692, 1.0]], ['2, k, 13', [0.08006801, -0.2529669, 1.0]], ['2, k, 14', [0.1022275, -0.611367, 1.0]], ['2, k, 15', [0.06393193, -0.7048456, 1.0]], ['2, k, 16', [0.2438886, 0.1228662, 1.0]], ['2, k, 17', [0.2488172, -0.260977, 1.0]], ['2, k, 18', [0.2332477, -0.6546544, 1.0]], ['2, k, 19', [0.2252196, -0.7254414, 1.0]], ['2, k, 20', [0.1698748, 0.6039581, 1.0]], ['2, k, 21', [0.1993888, 0.9119188, 1.0]], ['2, k, 22', [0.2128728, 0.8355561, 1.0]], ['2, k, 23', [0.1712007, 0.9128856, 1.0]], ['2, k, 24', [0.2227213, 0.8992783, 1.0]]]
[['2, k, 0', [0.1652409, 0.1313833, 1.0]], ['2, k, 1', [0.1728141, 0.4079713, 1.0]], ['2, k, 2', [0.1756692, 0.6824039, 1.0]], ['2, k, 3', [0.1425836, 0.8447199, 1.0]], ['2, k, 4', [0.01115324, 0.6649023, 1.0]], ['2, k, 5', [0.03820089, 0.6895297, 1.0]], ['2, k, 6', [0.149937, 0.8041347, 1.0]], ['2, k, 7', [0.1786588, 0.8350571, 1.0]], ['2, k, 8', [0.3330028, 0.5785423, 1.0]], ['2, k, 9', [0.3274949, 0.6450331, 1.0]], ['2, k, 10', [0.2170473, 0.7969505, 1.0]], ['2, k, 11', [0.1838094, 0.8329967, 1.0]], ['2, k, 12', [0.08192654, 0.134541, 1.0]], ['2, k, 13', [0.0804795, -0.2504572, 1.0]], ['2, k, 14', [0.1006241, -0.6090584, 1.0]], ['2, k, 15', [0.06364509, -0.7054588, 1.0]], ['2, k, 16', [0.2435052, 0.123766, 1.0]], ['2, k, 17', [0.2480046, -0.260167, 1.0]], ['2, k, 18', [0.2323537, -0.6563407, 1.0]], ['2, k, 19', [0.2254879, -0.726595, 1.0]], ['2, k, 20', [0.1756012, 0.6145377, 1.0]], ['2, k, 21', [0.2027538, 0.8733084, 1.0]], ['2, k, 22', [0.2095054, 0.7985306, 1.0]], ['2, k, 23', [0.1704988, 0.8749233, 1.0]], ['2, k, 24', [0.2191162, 0.8590828, 1.0]]]
[['2, k, 0', [0.169108, 0.1207526, 1.0]], ['2, k, 1', [0.1743518, 0.4085099, 1.0]], ['2, k, 2', [0.1807677, 0.6905378, 1.0]], ['2, k, 3', [0.1477951, 0.8530074, 1.0]], ['2, k, 4', [0.09618138, 0.6422505, 1.0]], ['2, k, 5', [0.03663873, 0.624473, 1.0]], ['2, k, 6', [0.1609031, 0.7320967, 1.0]], ['2, k, 7', [0.1741302, 0.7515156, 1.0]], ['2, k, 8', [0.3383404, 0.5843198, 1.0]], ['2, k, 9', [0.3234554, 0.6012654, 1.0]], ['2, k, 10', [0.2185015, 0.7111645, 1.0]], ['2, k, 11', [0.1834757, 0.7501523, 1.0]], ['2, k, 12', [0.08521536, 0.1263704, 1.0]], ['2, k, 13', [0.08159435, -0.2585706, 1.0]], ['2, k, 14', [0.1015912, -0.6176893, 1.0]], ['2, k, 15', [0.06395081, -0.7049956, 1.0]], ['2, k, 16', [0.2477389, 0.11111, 1.0]], ['2, k, 17', [0.2486616, -0.272576, 1.0]], ['2, k, 18', [0.2320822, -0.6560796, 1.0]], ['2, k, 19', [0.2260635, -0.726555, 1.0]], ['2, k, 20', [0.1794139, 0.620255, 1.0]], ['2, k, 21', [0.1994821, 0.7877727, 1.0]], ['2, k, 22', [0.2071608, 0.7201591, 1.0]], ['2, k, 23', [0.1690859, 0.7932113, 1.0]], ['2, k, 24', [0.2183484, 0.7703767, 1.0]]]
[['2, k, 0', [0.1701172, 0.06981498, 1.0]], ['2, k, 1', [0.1746068, 0.390226, 1.0]], ['2, k, 2', [0.1800176, 0.6860794, 1.0]], ['2, k, 3', [0.1470286, 0.848451, 1.0]], ['2, k, 4', [0.07402124, 0.5922948, 1.0]], ['2, k, 5', [0.03713443, 0.6105656, 1.0]], ['2, k, 6', [0.1532583, 0.6982595, 1.0]], ['2, k, 7', [0.1756396, 0.709355, 1.0]], ['2, k, 8', [0.3219067, 0.5500773, 1.0]], ['2, k, 9', [0.3219802, 0.5863768, 1.0]], ['2, k, 10', [0.2155027, 0.6754251, 1.0]], ['2, k, 11', [0.1838088, 0.7080113, 1.0]], ['2, k, 12', [0.0824235, 0.0764737, 1.0]], ['2, k, 13', [0.0815427, -0.2923857, 1.0]], ['2, k, 14', [0.101969, -0.6512697, 1.0]], ['2, k, 15', [0.04974792, -0.7256296, 1.0]], ['2, k, 16', [0.2524817, 0.06093643, 1.0]], ['2, k, 17', [0.2493756, -0.3199112, 1.0]], ['2, k, 18', [0.2321449, -0.656287, 1.0]], ['2, k, 19', [0.2261156, -0.7266981, 1.0]], ['2, k, 20', [0.1787824, 0.6142051, 1.0]], ['2, k, 21', [0.2024615, 0.7424883, 1.0]], ['2, k, 22', [0.2092058, 0.6770236, 1.0]], ['2, k, 23', [0.1691829, 0.7485737, 1.0]], ['2, k, 24', [0.219336, 0.7290789, 1.0]]]
[['2, k, 0', [0.1717269, 0.04526053, 1.0]], ['2, k, 1', [0.1794326, 0.3571842, 1.0]], ['2, k, 2', [0.185072, 0.663992, 1.0]], ['2, k, 3', [0.190146, 0.7687478, 1.0]], ['2, k, 4', [0.06213956, 0.528358, 1.0]], ['2, k, 5', [0.03096363, 0.5709588, 1.0]], ['2, k, 6', [0.1449862, 0.6746792, 1.0]], ['2, k, 7', [0.1736837, 0.665558, 1.0]], ['2, k, 8', [0.3155304, 0.508873, 1.0]], ['2, k, 9', [0.3052741, 0.5682285, 1.0]], ['2, k, 10', [0.233415, 0.6220503, 1.0]], ['2, k, 11', [0.1859107, 0.6610684, 1.0]], ['2, k, 12', [0.08249028, 0.04845247, 1.0]], ['2, k, 13', [0.08146778, -0.2936349, 1.0]], ['2, k, 14', [0.1018228, -0.6515675, 1.0]], ['2, k, 15', [0.05071538, -0.725065, 1.0]], ['2, k, 16', [0.2553642, 0.04027364, 1.0]], ['2, k, 17', [0.2495128, -0.3215953, 1.0]], ['2, k, 18', [0.2322104, -0.6564119, 1.0]], ['2, k, 19', [0.2261763, -0.7264496, 1.0]], ['2, k, 20', [0.1839425, 0.5889063, 1.0]], ['2, k, 21', [0.2085554, 0.6943936, 1.0]], ['2, k, 22', [0.2020127, 0.6294808, 1.0]], ['2, k, 23', [0.1628832, 0.7040608, 1.0]], ['2, k, 24', [0.2152838, 0.6945245, 1.0]]]
[['2, k, 0', [0.1722939, 0.02441528, 1.0]], ['2, k, 1', [0.1796714, 0.3391612, 1.0]], ['2, k, 2', [0.1855774, 0.6413067, 1.0]], ['2, k, 3', [0.1829546, 0.7589278, 1.0]], ['2, k, 4', [0.01199721, 0.5020084, 1.0]], ['2, k, 5', [0.02414594, 0.5374863, 1.0]], ['2, k, 6', [0.1402091, 0.617893, 1.0]], ['2, k, 7', [0.175692, 0.6201269, 1.0]], ['2, k, 8', [0.3207313, 0.5022975, 1.0]], ['2, k, 9', [0.3028094, 0.547906, 1.0]], ['2, k, 10', [0.2250367, 0.6072648, 1.0]], ['2, k, 11', [0.1827899, 0.6169357, 1.0]], ['2, k, 12', [0.08318534, 0.02649439, 1.0]], ['2, k, 13', [0.08199038, -0.2999677, 1.0]], ['2, k, 14', [0.1019286, -0.6517029, 1.0]], ['2, k, 15', [0.05075771, -0.7252326, 1.0]], ['2, k, 16', [0.2559369, 0.02149459, 1.0]], ['2, k, 17', [0.2495678, -0.3265496, 1.0]], ['2, k, 18', [0.2324442, -0.6571578, 1.0]], ['2, k, 19', [0.2262038, -0.7270591, 1.0]], ['2, k, 20', [0.1843288, 0.5674031, 1.0]], ['2, k, 21', [0.1977184, 0.6493919, 1.0]], ['2, k, 22', [0.2061405, 0.5867532, 1.0]], ['2, k, 23', [0.1782435, 0.6503156, 1.0]], ['2, k, 24', [0.2187541, 0.640074, 1.0]]]
[['2, k, 0', [0.1726731, 0.006907015, 1.0]], ['2, k, 1', [0.1791218, 0.3048109, 1.0]], ['2, k, 2', [0.1838517, 0.588626, 1.0]], ['2, k, 3', [0.1598189, 0.7624409, 1.0]], ['2, k, 4', [0.004713895, 0.5044234, 1.0]], ['2, k, 5', [0.03264988, 0.47493, 1.0]], ['2, k, 6', [0.1492881, 0.5684224, 1.0]], ['2, k, 7', [0.1736532, 0.5306835, 1.0]], ['2, k, 8', [0.3280868, 0.5059692, 1.0]], ['2, k, 9', [0.2938879, 0.481201, 1.0]], ['2, k, 10', [0.1754267, 0.5283793, 1.0]], ['2, k, 11', [0.1738255, 0.5453739, 1.0]], ['2, k, 12', [0.08508781, 0.006760444, 1.0]], ['2, k, 13', [0.08218294, -0.3152906, 1.0]], ['2, k, 14', [0.1019124, -0.6514741, 1.0]], ['2, k, 15', [0.0339141, -0.7128056, 1.0]], ['2, k, 16', [0.2550269, 0.006565944, 1.0]], ['2, k, 17', [0.2493896, -0.335801, 1.0]], ['2, k, 18', [0.2324891, -0.6573504, 1.0]], ['2, k, 19', [0.2264663, -0.7271318, 1.0]], ['2, k, 20', [0.1828788, 0.5183807, 1.0]], ['2, k, 21', [0.207601, 0.5618252, 1.0]], ['2, k, 22', [0.1760281, 0.4905538, 1.0]], ['2, k, 23', [0.1511843, 0.5616294, 1.0]], ['2, k, 24', [0.2039938, 0.5575759, 1.0]]]
[['2, k, 0', [0.1717806, 0.002456512, 1.0]], ['2, k, 1', [0.1710588, 0.3042031, 1.0]], ['2, k, 2', [0.1551668, 0.6007174, 1.0]], ['2, k, 3', [0.1576395, 0.7769864, 1.0]], ['2, k, 4', [0.01749157, 0.5357932, 1.0]], ['2, k, 5', [-0.008863252, 0.4440407, 1.0]], ['2, k, 6', [0.1419996, 0.4916189, 1.0]], ['2, k, 7', [0.1717539, 0.4854936, 1.0]], ['2, k, 8', [0.3245777, 0.505191, 1.0]], ['2, k, 9', [0.2849209, 0.4603588, 1.0]], ['2, k, 10', [0.1794998, 0.4977363, 1.0]], ['2, k, 11', [0.1710218, 0.5007069, 1.0]], ['2, k, 12', [0.0844901, 0.003522325, 1.0]], ['2, k, 13', [0.0816887, -0.3170518, 1.0]], ['2, k, 14', [0.1011124, -0.6518532, 1.0]], ['2, k, 15', [0.05221928, -0.7243363, 1.0]], ['2, k, 16', [0.2537796, 0.00100958, 1.0]], ['2, k, 17', [0.2489717, -0.3415034, 1.0]], ['2, k, 18', [0.2324073, -0.657261, 1.0]], ['2, k, 19', [0.2263958, -0.7270485, 1.0]], ['2, k, 20', [0.1606145, 0.526563, 1.0]], ['2, k, 21', [0.2086728, 0.5180621, 1.0]], ['2, k, 22', [0.1710225, 0.4444525, 1.0]], ['2, k, 23', [0.1468757, 0.508613, 1.0]], ['2, k, 24', [0.2051497, 0.51608, 1.0]]]
[['2, k, 0', [0.1712093, 0.000877019, 1.0]], ['2, k, 1', [0.1704312, 0.3055731, 1.0]], ['2, k, 2', [0.1594003, 0.6088237, 1.0]], ['2, k, 3', [0.1622964, 0.7805762, 1.0]], ['2, k, 4', [0.01746468, 0.5430973, 1.0]], ['2, k, 5', [-0.006138475, 0.4274659, 1.0]], ['2, k, 6', [0.1081138, 0.4297354, 1.0]], ['2, k, 7', [0.1665561, 0.4418208, 1.0]], ['2, k, 8', [0.3238515, 0.5058986, 1.0]], ['2, k, 9', [0.288627, 0.4445721, 1.0]], ['2, k, 10', [0.1978602, 0.4527704, 1.0]], ['2, k, 11', [0.1725121, 0.44566, 1.0]], ['2, k, 12', [0.08405098, 0.002242632, 1.0]], ['2, k, 13', [0.08073677, -0.3219427, 1.0]], ['2, k, 14', [0.101072, -0.6518534, 1.0]], ['2, k, 15', [0.05335906, -0.7247533, 1.0]], ['2, k, 16', [0.2529663, -0.001077084, 1.0]], ['2, k, 17', [0.2471396, -0.3526389, 1.0]], ['2, k, 18', [0.23294, -0.6574171, 1.0]], ['2, k, 19', [0.2254318, -0.726536, 1.0]], ['2, k, 20', [0.1625365, 0.533107, 1.0]], ['2, k, 21', [0.2029239, 0.47109, 1.0]], ['2, k, 22', [0.2052393, 0.4149272, 1.0]], ['2, k, 23', [0.1554586, 0.4565386, 1.0]], ['2, k, 24', [0.1857676, 0.4934, 1.0]]]
[['2, k, 0', [0.1710007, 0.0001640508, 1.0]], ['2, k, 1', [0.16962, 0.3078408, 1.0]], ['2, k, 2', [0.1608713, 0.615126, 1.0]], ['2, k, 3', [0.1677154, 0.772981, 1.0]], ['2, k, 4', [0.01766842, 0.5436311, 1.0]], ['2, k, 5', [-0.005044421, 0.4054489, 1.0]], ['2, k, 6', [0.1318033, 0.4169791, 1.0]], ['2, k, 7', [0.16435, 0.4008251, 1.0]], ['2, k, 8', [0.3224033, 0.5126476, 1.0]], ['2, k, 9', [0.2841099, 0.4227992, 1.0]], ['2, k, 10', [0.1735682, 0.4084977, 1.0]], ['2, k, 11', [0.166338, 0.4024449, 1.0]], ['2, k, 12', [0.08389161, 0.00181676, 1.0]], ['2, k, 13', [0.08050603, -0.3226476, 1.0]], ['2, k, 14', [0.1009132, -0.6516837, 1.0]], ['2, k, 15', [0.05282662, -0.7248815, 1.0]], ['2, k, 16', [0.2527215, -0.002033409, 1.0]], ['2, k, 17', [0.2473681, -0.3538187, 1.0]], ['2, k, 18', [0.2325427, -0.6569491, 1.0]], ['2, k, 19', [0.2206072, -0.7272978, 1.0]], ['2, k, 20', [0.1631762, 0.5390016, 1.0]], ['2, k, 21', [0.1891646, 0.400538, 1.0]], ['2, k, 22', [0.1619871, 0.357249, 1.0]], ['2, k, 23', [0.1570588, 0.4071875, 1.0]], ['2, k, 24', [0.1774512, 0.4338996, 1.0]]]
[['2, k, 0', [0.1705408, 0.001953586, 1.0]], ['2, k, 1', [0.1692215, 0.3119318, 1.0]], ['2, k, 2', [0.1622744, 0.6172355, 1.0]], ['2, k, 3', [0.1684477, 0.771882, 1.0]], ['2, k, 4', [0.01764934, 0.5431995, 1.0]], ['2, k, 5', [0.01984925, 0.3810587, 1.0]], ['2, k, 6', [0.1329691, 0.385368, 1.0]], ['2, k, 7', [0.1634863, 0.3614467, 1.0]], ['2, k, 8', [0.3221899, 0.5162678, 1.0]], ['2, k, 9', [0.2829609, 0.396266, 1.0]], ['2, k, 10', [0.164909, 0.3923843, 1.0]], ['2, k, 11', [0.1638227, 0.3665932, 1.0]], ['2, k, 12', [0.08408943, 0.003466678, 1.0]], ['2, k, 13', [0.08048715, -0.3227228, 1.0]], ['2, k, 14', [0.1012459, -0.6505582, 1.0]], ['2, k, 15', [0.05563014, -0.7243938, 1.0]], ['2, k, 16', [0.2513841, 0.0002686685, 1.0]], ['2, k, 17', [0.2474408, -0.3543893, 1.0]], ['2, k, 18', [0.2325362, -0.6569839, 1.0]], ['2, k, 19', [0.2107295, -0.7298031, 1.0]], ['2, k, 20', [0.1642205, 0.5417859, 1.0]], ['2, k, 21', [0.1856143, 0.3577476, 1.0]], ['2, k, 22', [0.1584825, 0.3166454, 1.0]], ['2, k, 23', [0.1517534, 0.3679235, 1.0]], ['2, k, 24', [0.1488169, 0.3959191, 1.0]]]
[['2, k, 0', [0.1704169, 0.00772715, 1.0]], ['2, k, 1', [0.1692735, 0.3175138, 1.0]], ['2, k, 2', [0.1638297, 0.6202171, 1.0]], ['2, k, 3', [0.1687126, 0.7711866, 1.0]], ['2, k, 4', [0.0162536, 0.5377077, 1.0]], ['2, k, 5', [-0.007404977, 0.3607414, 1.0]], ['2, k, 6', [0.1333488, 0.3483441, 1.0]], ['2, k, 7', [0.1628259, 0.3243798, 1.0]], ['2, k, 8', [0.3219183, 0.5264068, 1.0]], ['2, k, 9', [0.2803253, 0.3749429, 1.0]], ['2, k, 10', [0.174969, 0.3289376, 1.0]], ['2, k, 11', [0.1664459, 0.3228389, 1.0]], ['2, k, 12', [0.08558673, 0.008468356, 1.0]], ['2, k, 13', [0.08049946, -0.3228823, 1.0]], ['2, k, 14', [0.1010217, -0.6509956, 1.0]], ['2, k, 15', [0.05008486, -0.7252188, 1.0]], ['2, k, 16', [0.2494756, 0.007379215, 1.0]], ['2, k, 17', [0.2460442, -0.357998, 1.0]], ['2, k, 18', [0.2325297, -0.6568601, 1.0]], ['2, k, 19', [0.2195091, -0.7267028, 1.0]], ['2, k, 20', [0.1654213, 0.5455405, 1.0]], ['2, k, 21', [0.1859911, 0.3229065, 1.0]], ['2, k, 22', [0.1539591, 0.2813911, 1.0]], ['2, k, 23', [0.1563353, 0.3209154, 1.0]], ['2, k, 24', [0.1837095, 0.3547506, 1.0]]]
[['2, k, 0', [0.1699316, 0.009490335, 1.0]], ['2, k, 1', [0.1688491, 0.3197812, 1.0]], ['2, k, 2', [0.1642388, 0.6219677, 1.0]], ['2, k, 3', [0.1687383, 0.7707361, 1.0]], ['2, k, 4', [0.01203706, 0.5279243, 1.0]], ['2, k, 5', [-0.005423961, 0.3568064, 1.0]], ['2, k, 6', [0.1300889, 0.3109607, 1.0]], ['2, k, 7', [0.1610075, 0.2910332, 1.0]], ['2, k, 8', [0.3204978, 0.5235908, 1.0]], ['2, k, 9', [0.279304, 0.3643228, 1.0]], ['2, k, 10', [0.1784857, 0.3047327, 1.0]], ['2, k, 11', [0.1665551, 0.2891257, 1.0]], ['2, k, 12', [0.08566934, 0.01007164, 1.0]], ['2, k, 13', [0.08058604, -0.3225608, 1.0]], ['2, k, 14', [0.1011309, -0.6516038, 1.0]], ['2, k, 15', [0.05586195, -0.7241594, 1.0]], ['2, k, 16', [0.2484584, 0.009133848, 1.0]], ['2, k, 17', [0.2462984, -0.3596823, 1.0]], ['2, k, 18', [0.2321826, -0.6566122, 1.0]], ['2, k, 19', [0.220453, -0.7264714, 1.0]], ['2, k, 20', [0.1656107, 0.5475434, 1.0]], ['2, k, 21', [0.1834926, 0.2876395, 1.0]], ['2, k, 22', [0.1517665, 0.2465675, 1.0]], ['2, k, 23', [0.1585946, 0.2751455, 1.0]], ['2, k, 24', [0.1975841, 0.2974049, 1.0]]]
[['2, k, 0', [0.1699618, 0.01013971, 1.0]], ['2, k, 1', [0.1687855, 0.3205057, 1.0]], ['2, k, 2', [0.164373, 0.622393, 1.0]], ['2, k, 3', [0.1687249, 0.7702605, 1.0]], ['2, k, 4', [0.009577256, 0.5217556, 1.0]], ['2, k, 5', [-0.001234929, 0.3363208, 1.0]], ['2, k, 6', [0.1131846, 0.2642542, 1.0]], ['2, k, 7', [0.1594335, 0.2583133, 1.0]], ['2, k, 8', [0.3206464, 0.5226393, 1.0]], ['2, k, 9', [0.2791539, 0.342825, 1.0]], ['2, k, 10', [0.1673185, 0.2616486, 1.0]], ['2, k, 11', [0.1640752, 0.2624418, 1.0]], ['2, k, 12', [0.08597801, 0.01063436, 1.0]], ['2, k, 13', [0.08059971, -0.3224621, 1.0]], ['2, k, 14', [0.1011673, -0.6517544, 1.0]], ['2, k, 15', [0.0554345, -0.7247805, 1.0]], ['2, k, 16', [0.2482491, 0.009824665, 1.0]], ['2, k, 17', [0.2466977, -0.3598354, 1.0]], ['2, k, 18', [0.2318625, -0.6567109, 1.0]], ['2, k, 19', [0.2181035, -0.7264234, 1.0]], ['2, k, 20', [0.1656948, 0.5480871, 1.0]], ['2, k, 21', [0.1806253, 0.2480139, 1.0]], ['2, k, 22', [0.1521768, 0.2118632, 1.0]], ['2, k, 23', [0.1520633, 0.2465098, 1.0]], ['2, k, 24', [0.197055, 0.2609915, 1.0]]]
[['2, k, 0', [0.1696803, 0.01093774, 1.0]], ['2, k, 1', [0.1683467, 0.3214031, 1.0]], ['2, k, 2', [0.1641895, 0.6228597, 1.0]], ['2, k, 3', [0.1682052, 0.7696581, 1.0]], ['2, k, 4', [0.008175391, 0.5182034, 1.0]], ['2, k, 5', [-0.01917324, 0.3311963, 1.0]], ['2, k, 6', [0.093207, 0.267518, 1.0]], ['2, k, 7', [0.1599007, 0.2332751, 1.0]], ['2, k, 8', [0.3214982, 0.5210753, 1.0]], ['2, k, 9', [0.2923348, 0.3400224, 1.0]], ['2, k, 10', [0.1966984, 0.2543743, 1.0]], ['2, k, 11', [0.1642554, 0.2344058, 1.0]], ['2, k, 12', [0.08598226, 0.01134142, 1.0]], ['2, k, 13', [0.0805065, -0.3220097, 1.0]], ['2, k, 14', [0.1014177, -0.650772, 1.0]], ['2, k, 15', [0.05535306, -0.7246116, 1.0]], ['2, k, 16', [0.2477264, 0.01063293, 1.0]], ['2, k, 17', [0.2471503, -0.3588931, 1.0]], ['2, k, 18', [0.2314516, -0.6566269, 1.0]], ['2, k, 19', [0.221268, -0.7261, 1.0]], ['2, k, 20', [0.1654384, 0.5487182, 1.0]], ['2, k, 21', [0.1838798, 0.2248501, 1.0]], ['2, k, 22', [0.1535913, 0.1833077, 1.0]], ['2, k, 23', [0.1521291, 0.2195524, 1.0]], ['2, k, 24', [0.1955819, 0.2244635, 1.0]]]
