[['2, k, 0', [-0.332658, -0.749341, 1.0]], ['2, k, 1', [-0.321762, -0.42462, 1.0]], ['2, k, 2', [-0.309377, -0.104936, 1.0]], ['2, k, 3', [-0.314422, 0.028235, 1.0]], ['2, k, 4', [-0.449563, -0.232507, 1.0]], ['2, k, 5', [-0.559243, -0.243352, 1.0]], ['2, k, 6', [-0.387686, -0.181669, 1.0]], ['2, k, 7', [-0.320502, -0.142729, 1.0]], ['2, k, 8', [-0.161606, -0.214187, 1.0]], ['2, k, 9', [-0.0388894, -0.216219, 1.0]], ['2, k, 10', [-0.12047, -0.164435, 1.0]], ['2, k, 11', [-0.074985, -0.135314, 1.0]], ['2, k, 12', [-0.393885, -0.743765, 1.0]], ['2, k, 13', [-0.367002, -1.05922, 1.0]], ['2, k, 14', [-0.33997, -1.46131, 1.0]], ['2, k, 15', [-0.30542, -1.51074, 1.0]], ['2, k, 16', [-0.262788, -0.735453, 1.0]], ['2, k, 17', [-0.199637, -1.0466, 1.0]], ['2, k, 18', [-0.225389, -1.45129, 1.0]], ['2, k, 19', [-0.258057, -1.50781, 1.0]], ['2, k, 20', [-0.312744, -0.184195, 1.0]], ['2, k, 21', [-0.245824, -0.139309, 1.0]], ['2, k, 22', [-0.318249, -0.137571, 1.0]], ['2, k, 23', [-0.00750409, -0.131609, 1.0]], ['2, k, 24', [0.00754852, -0.127407, 1.0]]]
[['2, k, 0', [-0.302351, -0.709137, 1.0]], ['2, k, 1', [-0.305537, -0.404329, 1.0]], ['2, k, 2', [-0.30567, -0.104509, 1.0]], ['2, k, 3', [-0.322264, 0.0258869, 1.0]], ['2, k, 4', [-0.459312, -0.237642, 1.0]], ['2, k, 5', [-0.677876, -0.252384, 1.0]], ['2, k, 6', [-0.76873, -0.185502, 1.0]], ['2, k, 7', [-0.821453, -0.150627, 1.0]], ['2, k, 8', [-0.170209, -0.156306, 1.0]], ['2, k, 9', [-0.0863447, -0.203011, 1.0]], ['2, k, 10', [-0.147704, -0.196725, 1.0]], ['2, k, 11', [-0.174222, -0.168555, 1.0]], ['2, k, 12', [-0.357982, -0.703376, 1.0]], ['2, k, 13', [-0.379865, -1.03568, 1.0]], ['2, k, 14', [-0.347125, -1.44508, 1.0]], ['2, k, 15', [-0.315044, -1.50268, 1.0]], ['2, k, 16', [-0.233598, -0.698856, 1.0]], ['2, k, 17', [-0.270281, -1.14266, 1.0]], ['2, k, 18', [-0.215294, -1.43808, 1.0]], ['2, k, 19', [-0.269082, -1.50507, 1.0]], ['2, k, 20', [-0.30596, -0.178783, 1.0]], ['2, k, 21', [-0.832592, -0.143701, 1.0]], ['2, k, 22', [-0.883318, -0.141753, 1.0]], ['2, k, 23', [-0.169671, -0.165699, 1.0]], ['2, k, 24', [-0.242441, -0.169945, 1.0]]]
[['2, k, 0', [-0.302266, -0.709903, 1.0]], ['2, k, 1', [-0.305292, -0.404297, 1.0]], ['2, k, 2', [-0.304818, -0.103213, 1.0]], ['2, k, 3', [-0.32333, 0.0259272, 1.0]], ['2, k, 4', [-0.461303, -0.241064, 1.0]], ['2, k, 5', [-0.679891, -0.255838, 1.0]], ['2, k, 6', [-0.799302, -0.190892, 1.0]], ['2, k, 7', [-0.842809, -0.152928, 1.0]], ['2, k, 8', [-0.168999, -0.144689, 1.0]], ['2, k, 9', [-0.129862, -0.182681, 1.0]], ['2, k, 10', [-0.181936, -0.174907, 1.0]], ['2, k, 11', [-0.214078, -0.165923, 1.0]], ['2, k, 12', [-0.357771, -0.705212, 1.0]], ['2, k, 13', [-0.377663, -1.038, 1.0]], ['2, k, 14', [-0.341379, -1.44698, 1.0]], ['2, k, 15', [-0.315076, -1.50275, 1.0]], ['2, k, 16', [-0.235042, -0.699812, 1.0]], ['2, k, 17', [-0.269876, -1.14291, 1.0]], ['2, k, 18', [-0.220621, -1.43866, 1.0]], ['2, k, 19', [-0.263153, -1.50875, 1.0]], ['2, k, 20', [-0.305299, -0.177973, 1.0]], ['2, k, 21', [-0.848799, -0.145747, 1.0]], ['2, k, 22', [-0.896774, -0.131118, 1.0]], ['2, k, 23', [-0.21651, -0.165004, 1.0]], ['2, k, 24', [-0.286012, -0.166523, 1.0]]]
[['2, k, 0', [-0.299619, -0.711266, 1.0]], ['2, k, 1', [-0.303734, -0.402447, 1.0]], ['2, k, 2', [-0.304772, -0.0933144, 1.0]], ['2, k, 3', [-0.324024, 0.0263218, 1.0]], ['2, k, 4', [-0.463201, -0.241643, 1.0]], ['2, k, 5', [-0.680685, -0.259814, 1.0]], ['2, k, 6', [-0.804395, -0.193293, 1.0]], ['2, k, 7', [-0.849131, -0.157761, 1.0]], ['2, k, 8', [-0.169119, -0.140609, 1.0]], ['2, k, 9', [-0.125777, -0.186974, 1.0]], ['2, k, 10', [-0.194364, -0.176873, 1.0]], ['2, k, 11', [-0.245657, -0.162374, 1.0]], ['2, k, 12', [-0.353945, -0.707481, 1.0]], ['2, k, 13', [-0.37358, -1.04066, 1.0]], ['2, k, 14', [-0.341564, -1.44987, 1.0]], ['2, k, 15', [-0.315338, -1.50283, 1.0]], ['2, k, 16', [-0.233346, -0.700066, 1.0]], ['2, k, 17', [-0.26843, -1.14254, 1.0]], ['2, k, 18', [-0.220633, -1.43853, 1.0]], ['2, k, 19', [-0.263117, -1.50876, 1.0]], ['2, k, 20', [-0.304572, -0.170738, 1.0]], ['2, k, 21', [-0.874895, -0.151725, 1.0]], ['2, k, 22', [-0.908167, -0.145981, 1.0]], ['2, k, 23', [-0.248614, -0.159006, 1.0]], ['2, k, 24', [-0.308284, -0.161, 1.0]]]
[['2, k, 0', [-0.289622, -0.714468, 1.0]], ['2, k, 1', [-0.300009, -0.401277, 1.0]], ['2, k, 2', [-0.304329, -0.0909441, 1.0]], ['2, k, 3', [-0.325463, 0.0264383, 1.0]], ['2, k, 4', [-0.471101, -0.253329, 1.0]], ['2, k, 5', [-0.677354, -0.262791, 1.0]], ['2, k, 6', [-0.807862, -0.194348, 1.0]], ['2, k, 7', [-0.858603, -0.160097, 1.0]], ['2, k, 8', [-0.168062, -0.1375, 1.0]], ['2, k, 9', [-0.135714, -0.186704, 1.0]], ['2, k, 10', [-0.234959, -0.169142, 1.0]], ['2, k, 11', [-0.286463, -0.15989, 1.0]], ['2, k, 12', [-0.344342, -0.71095, 1.0]], ['2, k, 13', [-0.325967, -1.14014, 1.0]], ['2, k, 14', [-0.340066, -1.45038, 1.0]], ['2, k, 15', [-0.370348, -1.47793, 1.0]], ['2, k, 16', [-0.22671, -0.701175, 1.0]], ['2, k, 17', [-0.25364, -1.14341, 1.0]], ['2, k, 18', [-0.22754, -1.44202, 1.0]], ['2, k, 19', [-0.265976, -1.5098, 1.0]], ['2, k, 20', [-0.3035, -0.168472, 1.0]], ['2, k, 21', [-0.891107, -0.155362, 1.0]], ['2, k, 22', [-0.862002, -0.177873, 1.0]], ['2, k, 23', [-0.290672, -0.157285, 1.0]], ['2, k, 24', [-0.351754, -0.161912, 1.0]]]
[['2, k, 0', [-0.285685, -0.71658, 1.0]], ['2, k, 1', [-0.297015, -0.402146, 1.0]], ['2, k, 2', [-0.302865, -0.0914353, 1.0]], ['2, k, 3', [-0.326539, 0.0266973, 1.0]], ['2, k, 4', [-0.473978, -0.300855, 1.0]], ['2, k, 5', [-0.680128, -0.265024, 1.0]], ['2, k, 6', [-0.839032, -0.193785, 1.0]], ['2, k, 7', [-0.887895, -0.16219, 1.0]], ['2, k, 8', [-0.166799, -0.134647, 1.0]], ['2, k, 9', [-0.142099, -0.184166, 1.0]], ['2, k, 10', [-0.249139, -0.172833, 1.0]], ['2, k, 11', [-0.318168, -0.156263, 1.0]], ['2, k, 12', [-0.339323, -0.713407, 1.0]], ['2, k, 13', [-0.324454, -1.14135, 1.0]], ['2, k, 14', [-0.340752, -1.45013, 1.0]], ['2, k, 15', [-0.310791, -1.50488, 1.0]], ['2, k, 16', [-0.223877, -0.702559, 1.0]], ['2, k, 17', [-0.253178, -1.14388, 1.0]], ['2, k, 18', [-0.224345, -1.44211, 1.0]], ['2, k, 19', [-0.26601, -1.5069, 1.0]], ['2, k, 20', [-0.301875, -0.168876, 1.0]], ['2, k, 21', [-0.923958, -0.15787, 1.0]], ['2, k, 22', [-0.93134, -0.164638, 1.0]], ['2, k, 23', [-0.328679, -0.151596, 1.0]], ['2, k, 24', [-0.384878, -0.156334, 1.0]]]
[['2, k, 0', [-0.284388, -0.715738, 1.0]], ['2, k, 1', [-0.295312, -0.400875, 1.0]], ['2, k, 2', [-0.301762, -0.0902267, 1.0]], ['2, k, 3', [-0.328523, 0.0271816, 1.0]], ['2, k, 4', [-0.476267, -0.295741, 1.0]], ['2, k, 5', [-0.663329, -0.257728, 1.0]], ['2, k, 6', [-0.827582, -0.19942, 1.0]], ['2, k, 7', [-0.891369, -0.169746, 1.0]], ['2, k, 8', [-0.163924, -0.131936, 1.0]], ['2, k, 9', [-0.170845, -0.186247, 1.0]], ['2, k, 10', [-0.298295, -0.167153, 1.0]], ['2, k, 11', [-0.352488, -0.151486, 1.0]], ['2, k, 12', [-0.337011, -0.713116, 1.0]], ['2, k, 13', [-0.321723, -1.14035, 1.0]], ['2, k, 14', [-0.340901, -1.4507, 1.0]], ['2, k, 15', [-0.3083, -1.50581, 1.0]], ['2, k, 16', [-0.223007, -0.699624, 1.0]], ['2, k, 17', [-0.253173, -1.14024, 1.0]], ['2, k, 18', [-0.223098, -1.43852, 1.0]], ['2, k, 19', [-0.264717, -1.50521, 1.0]], ['2, k, 20', [-0.300593, -0.167566, 1.0]], ['2, k, 21', [-0.930371, -0.16305, 1.0]], ['2, k, 22', [-0.891938, -0.185943, 1.0]], ['2, k, 23', [-0.371044, -0.149435, 1.0]], ['2, k, 24', [-0.409049, -0.141538, 1.0]]]
[['2, k, 0', [-0.284186, -0.715593, 1.0]], ['2, k, 1', [-0.295165, -0.398953, 1.0]], ['2, k, 2', [-0.30293, -0.0852907, 1.0]], ['2, k, 3', [-0.329827, 0.028141, 1.0]], ['2, k, 4', [-0.472588, -0.265964, 1.0]], ['2, k, 5', [-0.6757, -0.280594, 1.0]], ['2, k, 6', [-0.831196, -0.20086, 1.0]], ['2, k, 7', [-0.896584, -0.171708, 1.0]], ['2, k, 8', [-0.163897, -0.140685, 1.0]], ['2, k, 9', [-0.187992, -0.19037, 1.0]], ['2, k, 10', [-0.310229, -0.164235, 1.0]], ['2, k, 11', [-0.391967, -0.146673, 1.0]], ['2, k, 12', [-0.336254, -0.713155, 1.0]], ['2, k, 13', [-0.321168, -1.14009, 1.0]], ['2, k, 14', [-0.340382, -1.4511, 1.0]], ['2, k, 15', [-0.308861, -1.50499, 1.0]], ['2, k, 16', [-0.223554, -0.698747, 1.0]], ['2, k, 17', [-0.252431, -1.13857, 1.0]], ['2, k, 18', [-0.223402, -1.4371, 1.0]], ['2, k, 19', [-0.263977, -1.50799, 1.0]], ['2, k, 20', [-0.301312, -0.163338, 1.0]], ['2, k, 21', [-0.931221, -0.16318, 1.0]], ['2, k, 22', [-0.802556, -0.168279, 1.0]], ['2, k, 23', [-0.416684, -0.143519, 1.0]], ['2, k, 24', [-0.446437, -0.124999, 1.0]]]
[['2, k, 0', [-0.282989, -0.716742, 1.0]], ['2, k, 1', [-0.292689, -0.397419, 1.0]], ['2, k, 2', [-0.297803, -0.0787081, 1.0]], ['2, k, 3', [-0.331671, 0.0333432, 1.0]], ['2, k, 4', [-0.484353, -0.276702, 1.0]], ['2, k, 5', [-0.67859, -0.279682, 1.0]], ['2, k, 6', [-0.835911, -0.202343, 1.0]], ['2, k, 7', [-0.900105, -0.175164, 1.0]], ['2, k, 8', [-0.16097, -0.148826, 1.0]], ['2, k, 9', [-0.205479, -0.188284, 1.0]], ['2, k, 10', [-0.36451, -0.158257, 1.0]], ['2, k, 11', [-0.427808, -0.143602, 1.0]], ['2, k, 12', [-0.333968, -0.714814, 1.0]], ['2, k, 13', [-0.32191, -1.13866, 1.0]], ['2, k, 14', [-0.335212, -1.45301, 1.0]], ['2, k, 15', [-0.312495, -1.50524, 1.0]], ['2, k, 16', [-0.223318, -0.699491, 1.0]], ['2, k, 17', [-0.252344, -1.13952, 1.0]], ['2, k, 18', [-0.223124, -1.43809, 1.0]], ['2, k, 19', [-0.266017, -1.46516, 1.0]], ['2, k, 20', [-0.296913, -0.158203, 1.0]], ['2, k, 21', [-0.934698, -0.168504, 1.0]], ['2, k, 22', [-0.842295, -0.180005, 1.0]], ['2, k, 23', [-0.455703, -0.135047, 1.0]], ['2, k, 24', [-0.485594, -0.122477, 1.0]]]
[['2, k, 0', [-0.28123, -0.717162, 1.0]], ['2, k, 1', [-0.290056, -0.394908, 1.0]], ['2, k, 2', [-0.295057, -0.0734625, 1.0]], ['2, k, 3', [-0.333057, 0.0375838, 1.0]], ['2, k, 4', [-0.48521, -0.275755, 1.0]], ['2, k, 5', [-0.675205, -0.273992, 1.0]], ['2, k, 6', [-0.848349, -0.205317, 1.0]], ['2, k, 7', [-0.905835, -0.181513, 1.0]], ['2, k, 8', [-0.16278, -0.15539, 1.0]], ['2, k, 9', [-0.232242, -0.183756, 1.0]], ['2, k, 10', [-0.395042, -0.157103, 1.0]], ['2, k, 11', [-0.462366, -0.137595, 1.0]], ['2, k, 12', [-0.331676, -0.715672, 1.0]], ['2, k, 13', [-0.320724, -1.13858, 1.0]], ['2, k, 14', [-0.331075, -1.45464, 1.0]], ['2, k, 15', [-0.310683, -1.50589, 1.0]], ['2, k, 16', [-0.222622, -0.699635, 1.0]], ['2, k, 17', [-0.215225, -1.11743, 1.0]], ['2, k, 18', [-0.234485, -1.44337, 1.0]], ['2, k, 19', [-0.247313, -1.50444, 1.0]], ['2, k, 20', [-0.294105, -0.153482, 1.0]], ['2, k, 21', [-0.950752, -0.174107, 1.0]], ['2, k, 22', [-0.829574, -0.171949, 1.0]], ['2, k, 23', [-0.491827, -0.130813, 1.0]], ['2, k, 24', [-0.538227, -0.137128, 1.0]]]
[['2, k, 0', [-0.280437, -0.717567, 1.0]], ['2, k, 1', [-0.288952, -0.393451, 1.0]], ['2, k, 2', [-0.293913, -0.0704654, 1.0]], ['2, k, 3', [-0.333333, 0.0402083, 1.0]], ['2, k, 4', [-0.492736, -0.284765, 1.0]], ['2, k, 5', [-0.680107, -0.273214, 1.0]], ['2, k, 6', [-0.852764, -0.205455, 1.0]], ['2, k, 7', [-0.905041, -0.18718, 1.0]], ['2, k, 8', [-0.164957, -0.179907, 1.0]], ['2, k, 9', [-0.267, -0.179824, 1.0]], ['2, k, 10', [-0.420592, -0.152299, 1.0]], ['2, k, 11', [-0.492539, -0.133084, 1.0]], ['2, k, 12', [-0.330836, -0.716056, 1.0]], ['2, k, 13', [-0.320118, -1.13729, 1.0]], ['2, k, 14', [-0.334894, -1.45089, 1.0]], ['2, k, 15', [-0.313101, -1.50539, 1.0]], ['2, k, 16', [-0.222296, -0.700071, 1.0]], ['2, k, 17', [-0.189335, -1.01641, 1.0]], ['2, k, 18', [-0.227501, -1.42489, 1.0]], ['2, k, 19', [-0.245672, -1.50307, 1.0]], ['2, k, 20', [-0.292954, -0.15081, 1.0]], ['2, k, 21', [-0.943829, -0.176419, 1.0]], ['2, k, 22', [-0.828076, -0.171912, 1.0]], ['2, k, 23', [-0.530743, -0.125124, 1.0]], ['2, k, 24', [-0.547373, -0.153157, 1.0]]]
[['2, k, 0', [-0.280246, -0.7176, 1.0]], ['2, k, 1', [-0.288031, -0.391812, 1.0]], ['2, k, 2', [-0.292564, -0.0668603, 1.0]], ['2, k, 3', [-0.33308, 0.0435046, 1.0]], ['2, k, 4', [-0.493225, -0.284881, 1.0]], ['2, k, 5', [-0.677057, -0.273627, 1.0]], ['2, k, 6', [-0.85598, -0.206613, 1.0]], ['2, k, 7', [-0.903316, -0.193859, 1.0]], ['2, k, 8', [-0.166087, -0.181433, 1.0]], ['2, k, 9', [-0.278269, -0.17781, 1.0]], ['2, k, 10', [-0.431075, -0.148459, 1.0]], ['2, k, 11', [-0.517634, -0.129372, 1.0]], ['2, k, 12', [-0.329779, -0.716075, 1.0]], ['2, k, 13', [-0.318145, -1.13787, 1.0]], ['2, k, 14', [-0.328107, -1.45709, 1.0]], ['2, k, 15', [-0.305972, -1.51961, 1.0]], ['2, k, 16', [-0.222528, -0.700218, 1.0]], ['2, k, 17', [-0.191327, -1.01639, 1.0]], ['2, k, 18', [-0.228199, -1.42507, 1.0]], ['2, k, 19', [-0.246541, -1.50285, 1.0]], ['2, k, 20', [-0.291692, -0.147628, 1.0]], ['2, k, 21', [-0.952173, -0.184347, 1.0]], ['2, k, 22', [-0.829855, -0.175635, 1.0]], ['2, k, 23', [-0.562102, -0.12084, 1.0]], ['2, k, 24', [-0.568573, -0.0853618, 1.0]]]
[['2, k, 0', [-0.27993, -0.717079, 1.0]], ['2, k, 1', [-0.287339, -0.389096, 1.0]], ['2, k, 2', [-0.29197, -0.062833, 1.0]], ['2, k, 3', [-0.332478, 0.0475104, 1.0]], ['2, k, 4', [-0.493669, -0.284384, 1.0]], ['2, k, 5', [-0.6712, -0.272817, 1.0]], ['2, k, 6', [-0.855081, -0.212982, 1.0]], ['2, k, 7', [-0.901763, -0.196504, 1.0]], ['2, k, 8', [-0.167901, -0.1821, 1.0]], ['2, k, 9', [-0.314243, -0.165996, 1.0]], ['2, k, 10', [-0.492256, -0.13719, 1.0]], ['2, k, 11', [-0.561211, -0.121686, 1.0]], ['2, k, 12', [-0.329452, -0.715965, 1.0]], ['2, k, 13', [-0.316068, -1.13547, 1.0]], ['2, k, 14', [-0.325412, -1.44562, 1.0]], ['2, k, 15', [-0.307351, -1.5006, 1.0]], ['2, k, 16', [-0.222758, -0.699159, 1.0]], ['2, k, 17', [-0.189776, -1.01501, 1.0]], ['2, k, 18', [-0.226633, -1.42361, 1.0]], ['2, k, 19', [-0.241354, -1.50389, 1.0]], ['2, k, 20', [-0.291068, -0.143843, 1.0]], ['2, k, 21', [-0.948649, -0.180729, 1.0]], ['2, k, 22', [-0.845021, -0.173864, 1.0]], ['2, k, 23', [-0.601787, -0.113582, 1.0]], ['2, k, 24', [-0.610123, -0.149213, 1.0]]]
[['2, k, 0', [-0.27959, -0.71619, 1.0]], ['2, k, 1', [-0.286608, -0.386299, 1.0]], ['2, k, 2', [-0.291204, -0.0590848, 1.0]], ['2, k, 3', [-0.332178, 0.0510174, 1.0]], ['2, k, 4', [-0.493922, -0.283447, 1.0]], ['2, k, 5', [-0.678547, -0.271325, 1.0]], ['2, k, 6', [-0.857254, -0.213064, 1.0]], ['2, k, 7', [-0.911643, -0.195317, 1.0]], ['2, k, 8', [-0.17067, -0.181676, 1.0]], ['2, k, 9', [-0.323731, -0.166799, 1.0]], ['2, k, 10', [-0.50116, -0.139598, 1.0]], ['2, k, 11', [-0.583708, -0.119321, 1.0]], ['2, k, 12', [-0.328829, -0.715352, 1.0]], ['2, k, 13', [-0.313567, -1.1388, 1.0]], ['2, k, 14', [-0.32929, -1.44555, 1.0]], ['2, k, 15', [-0.308492, -1.50286, 1.0]], ['2, k, 16', [-0.223044, -0.698007, 1.0]], ['2, k, 17', [-0.189115, -1.01357, 1.0]], ['2, k, 18', [-0.226551, -1.42206, 1.0]], ['2, k, 19', [-0.240755, -1.51125, 1.0]], ['2, k, 20', [-0.290312, -0.140271, 1.0]], ['2, k, 21', [-0.955552, -0.186994, 1.0]], ['2, k, 22', [-0.902793, -0.210062, 1.0]], ['2, k, 23', [-0.627536, -0.109445, 1.0]], ['2, k, 24', [-0.614414, -0.0754945, 1.0]]]
[['2, k, 0', [-0.279554, -0.715977, 1.0]], ['2, k, 1', [-0.28624, -0.384318, 1.0]], ['2, k, 2', [-0.290494, -0.0549533, 1.0]], ['2, k, 3', [-0.3317, 0.0550049, 1.0]], ['2, k, 4', [-0.494145, -0.281264, 1.0]], ['2, k, 5', [-0.681655, -0.271443, 1.0]], ['2, k, 6', [-0.854656, -0.215906, 1.0]], ['2, k, 7', [-0.902664, -0.201577, 1.0]], ['2, k, 8', [-0.17905, -0.184366, 1.0]], ['2, k, 9', [-0.337614, -0.163391, 1.0]], ['2, k, 10', [-0.509274, -0.139114, 1.0]], ['2, k, 11', [-0.614102, -0.114821, 1.0]], ['2, k, 12', [-0.328434, -0.715113, 1.0]], ['2, k, 13', [-0.312833, -1.13794, 1.0]], ['2, k, 14', [-0.325838, -1.44786, 1.0]], ['2, k, 15', [-0.308329, -1.50414, 1.0]], ['2, k, 16', [-0.223648, -0.697681, 1.0]], ['2, k, 17', [-0.188542, -1.01291, 1.0]], ['2, k, 18', [-0.224703, -1.42135, 1.0]], ['2, k, 19', [-0.226761, -1.49076, 1.0]], ['2, k, 20', [-0.289702, -0.136697, 1.0]], ['2, k, 21', [-0.939446, -0.18984, 1.0]], ['2, k, 22', [-0.881101, -0.204973, 1.0]], ['2, k, 23', [-0.667747, -0.103583, 1.0]], ['2, k, 24', [-0.641377, -0.144936, 1.0]]]
[['2, k, 0', [-0.279383, -0.714819, 1.0]], ['2, k, 1', [-0.285939, -0.382127, 1.0]], ['2, k, 2', [-0.290283, -0.0527758, 1.0]], ['2, k, 3', [-0.330749, 0.0573774, 1.0]], ['2, k, 4', [-0.494411, -0.279885, 1.0]], ['2, k, 5', [-0.683247, -0.269458, 1.0]], ['2, k, 6', [-0.862137, -0.212066, 1.0]], ['2, k, 7', [-0.902977, -0.203577, 1.0]], ['2, k, 8', [-0.184384, -0.183226, 1.0]], ['2, k, 9', [-0.36069, -0.156609, 1.0]], ['2, k, 10', [-0.525274, -0.133119, 1.0]], ['2, k, 11', [-0.623258, -0.114828, 1.0]], ['2, k, 12', [-0.327519, -0.713879, 1.0]], ['2, k, 13', [-0.312241, -1.13796, 1.0]], ['2, k, 14', [-0.33251, -1.4473, 1.0]], ['2, k, 15', [-0.309795, -1.50315, 1.0]], ['2, k, 16', [-0.224417, -0.696059, 1.0]], ['2, k, 17', [-0.188525, -1.01068, 1.0]], ['2, k, 18', [-0.224722, -1.41902, 1.0]], ['2, k, 19', [-0.239868, -1.49316, 1.0]], ['2, k, 20', [-0.289468, -0.134465, 1.0]], ['2, k, 21', [-0.938703, -0.195821, 1.0]], ['2, k, 22', [-0.879615, -0.201997, 1.0]], ['2, k, 23', [-0.678457, -0.101305, 1.0]], ['2, k, 24', [-0.657402, -0.142868, 1.0]]]
[['2, k, 0', [-0.279171, -0.714267, 1.0]], ['2, k, 1', [-0.285701, -0.380496, 1.0]], ['2, k, 2', [-0.290218, -0.0503333, 1.0]], ['2, k, 3', [-0.329954, 0.0598046, 1.0]], ['2, k, 4', [-0.494809, -0.278088, 1.0]], ['2, k, 5', [-0.682665, -0.269483, 1.0]], ['2, k, 6', [-0.859572, -0.212613, 1.0]], ['2, k, 7', [-0.901575, -0.205056, 1.0]], ['2, k, 8', [-0.187272, -0.183084, 1.0]], ['2, k, 9', [-0.367527, -0.155469, 1.0]], ['2, k, 10', [-0.532574, -0.133576, 1.0]], ['2, k, 11', [-0.630636, -0.112712, 1.0]], ['2, k, 12', [-0.327065, -0.713477, 1.0]], ['2, k, 13', [-0.31144, -1.13726, 1.0]], ['2, k, 14', [-0.327538, -1.45376, 1.0]], ['2, k, 15', [-0.308532, -1.50565, 1.0]], ['2, k, 16', [-0.224562, -0.69567, 1.0]], ['2, k, 17', [-0.187013, -1.01055, 1.0]], ['2, k, 18', [-0.223955, -1.4187, 1.0]], ['2, k, 19', [-0.240337, -1.49691, 1.0]], ['2, k, 20', [-0.289355, -0.132212, 1.0]], ['2, k, 21', [-0.936118, -0.205715, 1.0]], ['2, k, 22', [-0.880778, -0.20352, 1.0]], ['2, k, 23', [-0.687938, -0.0992672, 1.0]], ['2, k, 24', [-0.673558, -0.129047, 1.0]]]
[['2, k, 0', [-0.278975, -0.713995, 1.0]], ['2, k, 1', [-0.285229, -0.379167, 1.0]], ['2, k, 2', [-0.289472, -0.0479138, 1.0]], ['2, k, 3', [-0.32951, 0.0620954, 1.0]], ['2, k, 4', [-0.494486, -0.275992, 1.0]], ['2, k, 5', [-0.679312, -0.272026, 1.0]], ['2, k, 6', [-0.852561, -0.212086, 1.0]], ['2, k, 7', [-0.878508, -0.204799, 1.0]], ['2, k, 8', [-0.189786, -0.182778, 1.0]], ['2, k, 9', [-0.377488, -0.15559, 1.0]], ['2, k, 10', [-0.55428, -0.133646, 1.0]], ['2, k, 11', [-0.64246, -0.11079, 1.0]], ['2, k, 12', [-0.326625, -0.713416, 1.0]], ['2, k, 13', [-0.31085, -1.13747, 1.0]], ['2, k, 14', [-0.32668, -1.45505, 1.0]], ['2, k, 15', [-0.311776, -1.50446, 1.0]], ['2, k, 16', [-0.224684, -0.695247, 1.0]], ['2, k, 17', [-0.183723, -1.01089, 1.0]], ['2, k, 18', [-0.218026, -1.4187, 1.0]], ['2, k, 19', [-0.224715, -1.48885, 1.0]], ['2, k, 20', [-0.288684, -0.130066, 1.0]], ['2, k, 21', [-0.914605, -0.203001, 1.0]], ['2, k, 22', [-0.871725, -0.199289, 1.0]], ['2, k, 23', [-0.699261, -0.0893291, 1.0]], ['2, k, 24', [-0.68606, -0.131239, 1.0]]]
[['2, k, 0', [-0.278857, -0.713745, 1.0]], ['2, k, 1', [-0.284997, -0.378043, 1.0]], ['2, k, 2', [-0.289235, -0.0460576, 1.0]], ['2, k, 3', [-0.329671, 0.0638291, 1.0]], ['2, k, 4', [-0.494491, -0.274223, 1.0]], ['2, k, 5', [-0.676664, -0.271716, 1.0]], ['2, k, 6', [-0.851224, -0.212396, 1.0]], ['2, k, 7', [-0.875441, -0.203791, 1.0]], ['2, k, 8', [-0.193659, -0.181337, 1.0]], ['2, k, 9', [-0.387012, -0.154675, 1.0]], ['2, k, 10', [-0.594451, -0.125104, 1.0]], ['2, k, 11', [-0.68165, -0.104619, 1.0]], ['2, k, 12', [-0.326126, -0.713088, 1.0]], ['2, k, 13', [-0.308473, -1.13784, 1.0]], ['2, k, 14', [-0.32602, -1.45596, 1.0]], ['2, k, 15', [-0.311505, -1.50529, 1.0]], ['2, k, 16', [-0.224767, -0.695111, 1.0]], ['2, k, 17', [-0.183603, -1.01084, 1.0]], ['2, k, 18', [-0.223199, -1.41866, 1.0]], ['2, k, 19', [-0.254709, -1.49915, 1.0]], ['2, k, 20', [-0.288446, -0.128379, 1.0]], ['2, k, 21', [-0.914343, -0.201456, 1.0]], ['2, k, 22', [-0.864468, -0.192818, 1.0]], ['2, k, 23', [-0.746259, -0.0904953, 1.0]], ['2, k, 24', [-0.704159, -0.131899, 1.0]]]
