[['2, k, 0', [0.002922162, -0.3838857, 1.0]], ['2, k, 1', [-0.01057698, -0.09053255, 1.0]], ['2, k, 2', [-0.02411865, 0.1953746, 1.0]], ['2, k, 3', [-0.0150589, 0.3356652, 1.0]], ['2, k, 4', [-0.2084484, 0.1142279, 1.0]], ['2, k, 5', [-0.3248045, -0.1218266, 1.0]], ['2, k, 6', [-0.3121272, -0.3307479, 1.0]], ['2, k, 7', [-0.3046421, -0.3712519, 1.0]], ['2, k, 8', [0.1689689, 0.1094377, 1.0]], ['2, k, 9', [0.2409367, -0.1125647, 1.0]], ['2, k, 10', [0.1643145, -0.224362, 1.0]], ['2, k, 11', [0.1267191, -0.2529193, 1.0]], ['2, k, 12', [-0.08680012, -0.3828624, 1.0]], ['2, k, 13', [-0.1433431, -0.3167725, 1.0]], ['2, k, 14', [-0.1411403, -0.7167091, 1.0]], ['2, k, 15', [-0.1295412, -0.7494926, 1.0]], ['2, k, 16', [0.09301859, -0.3731176, 1.0]], ['2, k, 17', [0.2548359, -0.3549856, 1.0]], ['2, k, 18', [0.2815804, -0.7297662, 1.0]], ['2, k, 19', [0.3273877, -0.7836846, 1.0]], ['2, k, 20', [-0.02051806, 0.1249443, 1.0]], ['2, k, 21', [-0.2716438, -0.4722623, 1.0]], ['2, k, 22', [-0.2505347, -0.3783501, 1.0]], ['2, k, 23', [0.1096221, -0.3162687, 1.0]], ['2, k, 24', [0.193055, -0.2550573, 1.0]]]
[['2, k, 0', [0.00686071, -0.3804, 1.0]], ['2, k, 1', [-0.01222301, -0.08567875, 1.0]], ['2, k, 2', [-0.03012989, 0.2020502, 1.0]], ['2, k, 3', [-0.03285153, 0.340966, 1.0]], ['2, k, 4', [-0.208859, 0.1292735, 1.0]], ['2, k, 5', [-0.2809705, -0.1250595, 1.0]], ['2, k, 6', [-0.1937895, -0.2529072, 1.0]], ['2, k, 7', [-0.1411104, -0.2354511, 1.0]], ['2, k, 8', [0.1641831, 0.1223413, 1.0]], ['2, k, 9', [0.2381086, -0.1095611, 1.0]], ['2, k, 10', [0.1583989, -0.2653944, 1.0]], ['2, k, 11', [0.1214716, -0.2730747, 1.0]], ['2, k, 12', [-0.0805082, -0.3800051, 1.0]], ['2, k, 13', [-0.2553498, -0.3371601, 1.0]], ['2, k, 14', [-0.3065746, -0.7349725, 1.0]], ['2, k, 15', [-0.3501702, -0.7927301, 1.0]], ['2, k, 16', [0.09387929, -0.3696507, 1.0]], ['2, k, 17', [0.261602, -0.3526507, 1.0]], ['2, k, 18', [0.2801661, -0.7396492, 1.0]], ['2, k, 19', [0.3323396, -0.7884692, 1.0]], ['2, k, 20', [-0.02578251, 0.1311102, 1.0]], ['2, k, 21', [-0.1165278, -0.3016726, 1.0]], ['2, k, 22', [-0.2167289, -0.2583901, 1.0]], ['2, k, 23', [0.06747609, -0.3253162, 1.0]], ['2, k, 24', [0.1664648, -0.2847807, 1.0]]]
[['2, k, 0', [0.006846336, -0.380559, 1.0]], ['2, k, 1', [-0.01177013, -0.0858186, 1.0]], ['2, k, 2', [-0.02873826, 0.2020371, 1.0]], ['2, k, 3', [-0.03226295, 0.3409163, 1.0]], ['2, k, 4', [-0.208189, 0.1289399, 1.0]], ['2, k, 5', [-0.2809278, -0.1251036, 1.0]], ['2, k, 6', [-0.1938697, -0.2531202, 1.0]], ['2, k, 7', [-0.1399065, -0.2365627, 1.0]], ['2, k, 8', [0.1645619, 0.122105, 1.0]], ['2, k, 9', [0.2382042, -0.109576, 1.0]], ['2, k, 10', [0.1619068, -0.2680348, 1.0]], ['2, k, 11', [0.1216746, -0.2728878, 1.0]], ['2, k, 12', [-0.08056328, -0.3801121, 1.0]], ['2, k, 13', [-0.2548937, -0.3373958, 1.0]], ['2, k, 14', [-0.3065947, -0.7351128, 1.0]], ['2, k, 15', [-0.3504793, -0.7929486, 1.0]], ['2, k, 16', [0.09391243, -0.3699329, 1.0]], ['2, k, 17', [0.2615854, -0.3524334, 1.0]], ['2, k, 18', [0.280289, -0.7394991, 1.0]], ['2, k, 19', [0.3323404, -0.7884696, 1.0]], ['2, k, 20', [-0.02466031, 0.1310539, 1.0]], ['2, k, 21', [-0.1195207, -0.2994607, 1.0]], ['2, k, 22', [-0.2166711, -0.2579724, 1.0]], ['2, k, 23', [0.06821663, -0.3264288, 1.0]], ['2, k, 24', [0.1750472, -0.2791179, 1.0]]]
[['2, k, 0', [0.006780454, -0.3807364, 1.0]], ['2, k, 1', [-0.01134471, -0.08607464, 1.0]], ['2, k, 2', [-0.02730014, 0.2016242, 1.0]], ['2, k, 3', [-0.03080953, 0.3407173, 1.0]], ['2, k, 4', [-0.2073533, 0.1290434, 1.0]], ['2, k, 5', [-0.2808334, -0.1251185, 1.0]], ['2, k, 6', [-0.2211127, -0.291415, 1.0]], ['2, k, 7', [-0.2016584, -0.3470881, 1.0]], ['2, k, 8', [0.1657263, 0.1216201, 1.0]], ['2, k, 9', [0.2382031, -0.1095403, 1.0]], ['2, k, 10', [0.163305, -0.2687327, 1.0]], ['2, k, 11', [0.1223901, -0.273068, 1.0]], ['2, k, 12', [-0.0805944, -0.380152, 1.0]], ['2, k, 13', [-0.2543453, -0.337851, 1.0]], ['2, k, 14', [-0.3065222, -0.7354586, 1.0]], ['2, k, 15', [-0.3506383, -0.7930632, 1.0]], ['2, k, 16', [0.09382185, -0.3703095, 1.0]], ['2, k, 17', [0.2616592, -0.352358, 1.0]], ['2, k, 18', [0.2798563, -0.7392271, 1.0]], ['2, k, 19', [0.3323004, -0.7884425, 1.0]], ['2, k, 20', [-0.0235066, 0.1306807, 1.0]], ['2, k, 21', [-0.180999, -0.4094948, 1.0]], ['2, k, 22', [-0.2774754, -0.3674844, 1.0]], ['2, k, 23', [0.06750401, -0.3247391, 1.0]], ['2, k, 24', [0.1669512, -0.284593, 1.0]]]
[['2, k, 0', [0.006951573, -0.3810859, 1.0]], ['2, k, 1', [-0.0102334, -0.08644953, 1.0]], ['2, k, 2', [-0.02514706, 0.2012555, 1.0]], ['2, k, 3', [-0.02755091, 0.3402491, 1.0]], ['2, k, 4', [-0.2056035, 0.1289163, 1.0]], ['2, k, 5', [-0.2801923, -0.1253556, 1.0]], ['2, k, 6', [-0.2213807, -0.2916507, 1.0]], ['2, k, 7', [-0.2022285, -0.3473238, 1.0]], ['2, k, 8', [0.1680496, 0.1208688, 1.0]], ['2, k, 9', [0.2387349, -0.1098408, 1.0]], ['2, k, 10', [0.1590644, -0.2649059, 1.0]], ['2, k, 11', [0.1146695, -0.2721468, 1.0]], ['2, k, 12', [-0.08046336, -0.3802623, 1.0]], ['2, k, 13', [-0.25375, -0.3384111, 1.0]], ['2, k, 14', [-0.3066278, -0.7359133, 1.0]], ['2, k, 15', [-0.3507804, -0.7931005, 1.0]], ['2, k, 16', [0.0940562, -0.3709626, 1.0]], ['2, k, 17', [0.2618055, -0.352317, 1.0]], ['2, k, 18', [0.2799605, -0.7391318, 1.0]], ['2, k, 19', [0.3336175, -0.7885973, 1.0]], ['2, k, 20', [-0.02159381, 0.1303077, 1.0]], ['2, k, 21', [-0.1815663, -0.4097292, 1.0]], ['2, k, 22', [-0.2775192, -0.3675025, 1.0]], ['2, k, 23', [0.05917305, -0.319652, 1.0]], ['2, k, 24', [0.1577106, -0.2874144, 1.0]]]
[['2, k, 0', [0.00694366, -0.3811292, 1.0]], ['2, k, 1', [-0.009696051, -0.086444, 1.0]], ['2, k, 2', [-0.02350789, 0.2014785, 1.0]], ['2, k, 3', [-0.02495191, 0.3404183, 1.0]], ['2, k, 4', [-0.2042878, 0.129186, 1.0]], ['2, k, 5', [-0.2799089, -0.1253013, 1.0]], ['2, k, 6', [-0.221353, -0.2915629, 1.0]], ['2, k, 7', [-0.2022857, -0.3472249, 1.0]], ['2, k, 8', [0.1698677, 0.1202946, 1.0]], ['2, k, 9', [0.2389661, -0.1099449, 1.0]], ['2, k, 10', [0.143946, -0.2575304, 1.0]], ['2, k, 11', [0.1010692, -0.2820934, 1.0]], ['2, k, 12', [-0.0804829, -0.3802179, 1.0]], ['2, k, 13', [-0.2537607, -0.3385155, 1.0]], ['2, k, 14', [-0.3069262, -0.7359392, 1.0]], ['2, k, 15', [-0.3508274, -0.7931616, 1.0]], ['2, k, 16', [0.094058, -0.3712002, 1.0]], ['2, k, 17', [0.262082, -0.352427, 1.0]], ['2, k, 18', [0.2800921, -0.7393518, 1.0]], ['2, k, 19', [0.3336486, -0.7886367, 1.0]], ['2, k, 20', [-0.02025603, 0.1304661, 1.0]], ['2, k, 21', [-0.1816231, -0.4096306, 1.0]], ['2, k, 22', [-0.2775433, -0.3674991, 1.0]], ['2, k, 23', [0.05610045, -0.3222563, 1.0]], ['2, k, 24', [0.1365496, -0.304349, 1.0]]]
[['2, k, 0', [0.006975879, -0.3811032, 1.0]], ['2, k, 1', [-0.009222609, -0.08627201, 1.0]], ['2, k, 2', [-0.02269269, 0.2017621, 1.0]], ['2, k, 3', [-0.02247374, 0.3407152, 1.0]], ['2, k, 4', [-0.2029507, 0.1296252, 1.0]], ['2, k, 5', [-0.2790762, -0.1254017, 1.0]], ['2, k, 6', [-0.2212564, -0.292214, 1.0]], ['2, k, 7', [-0.2024334, -0.3480597, 1.0]], ['2, k, 8', [0.1713084, 0.120364, 1.0]], ['2, k, 9', [0.2390608, -0.1102996, 1.0]], ['2, k, 10', [0.1693595, -0.2774054, 1.0]], ['2, k, 11', [0.118841, -0.2764026, 1.0]], ['2, k, 12', [-0.08042976, -0.380052, 1.0]], ['2, k, 13', [-0.2538325, -0.3384819, 1.0]], ['2, k, 14', [-0.3070156, -0.7358029, 1.0]], ['2, k, 15', [-0.3509497, -0.79318, 1.0]], ['2, k, 16', [0.09410915, -0.3712075, 1.0]], ['2, k, 17', [0.2627208, -0.352493, 1.0]], ['2, k, 18', [0.2802131, -0.7396207, 1.0]], ['2, k, 19', [0.3325747, -0.7882448, 1.0]], ['2, k, 20', [-0.01950491, 0.1307296, 1.0]], ['2, k, 21', [-0.1817702, -0.4104617, 1.0]], ['2, k, 22', [-0.2775945, -0.3676334, 1.0]], ['2, k, 23', [0.05831903, -0.3246861, 1.0]], ['2, k, 24', [0.1648337, -0.2861991, 1.0]]]
[['2, k, 0', [0.007648703, -0.3812062, 1.0]], ['2, k, 1', [-0.007213273, -0.08613009, 1.0]], ['2, k, 2', [-0.01956275, 0.2021829, 1.0]], ['2, k, 3', [-0.01824757, 0.3410949, 1.0]], ['2, k, 4', [-0.201307, 0.1294646, 1.0]], ['2, k, 5', [-0.2784393, -0.1255373, 1.0]], ['2, k, 6', [-0.2736043, -0.3216285, 1.0]], ['2, k, 7', [-0.2724506, -0.3872207, 1.0]], ['2, k, 8', [0.1754691, 0.1189776, 1.0]], ['2, k, 9', [0.2411889, -0.1109905, 1.0]], ['2, k, 10', [0.1690186, -0.2759117, 1.0]], ['2, k, 11', [0.123575, -0.2826923, 1.0]], ['2, k, 12', [-0.07977132, -0.3799394, 1.0]], ['2, k, 13', [-0.2545434, -0.3388274, 1.0]], ['2, k, 14', [-0.30821, -0.7358791, 1.0]], ['2, k, 15', [-0.3513256, -0.7933457, 1.0]], ['2, k, 16', [0.09496144, -0.3715278, 1.0]], ['2, k, 17', [0.263495, -0.3516653, 1.0]], ['2, k, 18', [0.2799926, -0.7389066, 1.0]], ['2, k, 19', [0.3323891, -0.7880275, 1.0]], ['2, k, 20', [-0.0166366, 0.131091, 1.0]], ['2, k, 21', [-0.2515078, -0.4494792, 1.0]], ['2, k, 22', [-0.3475963, -0.4072936, 1.0]], ['2, k, 23', [0.07341434, -0.3330711, 1.0]], ['2, k, 24', [0.16685, -0.2945796, 1.0]]]
[['2, k, 0', [0.007524716, -0.3812286, 1.0]], ['2, k, 1', [-0.006751121, -0.08610227, 1.0]], ['2, k, 2', [-0.01763041, 0.2022871, 1.0]], ['2, k, 3', [-0.01636084, 0.341349, 1.0]], ['2, k, 4', [-0.199696, 0.1300218, 1.0]], ['2, k, 5', [-0.277961, -0.125636, 1.0]], ['2, k, 6', [-0.2235268, -0.288136, 1.0]], ['2, k, 7', [-0.2058309, -0.3425466, 1.0]], ['2, k, 8', [0.1769017, 0.1186414, 1.0]], ['2, k, 9', [0.241708, -0.1113247, 1.0]], ['2, k, 10', [0.1690475, -0.2750538, 1.0]], ['2, k, 11', [0.1227663, -0.2819819, 1.0]], ['2, k, 12', [-0.07994784, -0.3797719, 1.0]], ['2, k, 13', [-0.2550694, -0.3389393, 1.0]], ['2, k, 14', [-0.3088427, -0.7356809, 1.0]], ['2, k, 15', [-0.3514883, -0.7932879, 1.0]], ['2, k, 16', [0.09477025, -0.3717282, 1.0]], ['2, k, 17', [0.2641624, -0.3520287, 1.0]], ['2, k, 18', [0.2801097, -0.7392919, 1.0]], ['2, k, 19', [0.3323907, -0.7880339, 1.0]], ['2, k, 20', [-0.01512758, 0.1311779, 1.0]], ['2, k, 21', [-0.1851483, -0.4049685, 1.0]], ['2, k, 22', [-0.2815943, -0.3629736, 1.0]], ['2, k, 23', [0.06778646, -0.3345801, 1.0]], ['2, k, 24', [0.1650895, -0.2967781, 1.0]]]
[['2, k, 0', [0.00748009, -0.3812353, 1.0]], ['2, k, 1', [-0.006402569, -0.08605465, 1.0]], ['2, k, 2', [-0.01676655, 0.2023949, 1.0]], ['2, k, 3', [-0.0140329, 0.3416336, 1.0]], ['2, k, 4', [-0.1988586, 0.1303384, 1.0]], ['2, k, 5', [-0.2773696, -0.1246393, 1.0]], ['2, k, 6', [-0.2240399, -0.2881098, 1.0]], ['2, k, 7', [-0.2067116, -0.3428423, 1.0]], ['2, k, 8', [0.1783564, 0.1185003, 1.0]], ['2, k, 9', [0.2424864, -0.1111246, 1.0]], ['2, k, 10', [0.1693134, -0.2736928, 1.0]], ['2, k, 11', [0.1226752, -0.2826934, 1.0]], ['2, k, 12', [-0.08001404, -0.379646, 1.0]], ['2, k, 13', [-0.2556705, -0.3389246, 1.0]], ['2, k, 14', [-0.3090824, -0.735498, 1.0]], ['2, k, 15', [-0.3517856, -0.7933046, 1.0]], ['2, k, 16', [0.09463989, -0.3719259, 1.0]], ['2, k, 17', [0.264817, -0.3517127, 1.0]], ['2, k, 18', [0.2803172, -0.7391899, 1.0]], ['2, k, 19', [0.3323639, -0.7880362, 1.0]], ['2, k, 20', [-0.01437207, 0.1312745, 1.0]], ['2, k, 21', [-0.1860255, -0.4052632, 1.0]], ['2, k, 22', [-0.2817045, -0.3630107, 1.0]], ['2, k, 23', [0.06720558, -0.3326939, 1.0]], ['2, k, 24', [0.1597532, -0.3006999, 1.0]]]
[['2, k, 0', [0.007354084, -0.3812644, 1.0]], ['2, k, 1', [-0.006190869, -0.08606552, 1.0]], ['2, k, 2', [-0.01613717, 0.2023614, 1.0]], ['2, k, 3', [-0.0111352, 0.3418149, 1.0]], ['2, k, 4', [-0.1979765, 0.1305807, 1.0]], ['2, k, 5', [-0.276183, -0.1250304, 1.0]], ['2, k, 6', [-0.2232922, -0.2886956, 1.0]], ['2, k, 7', [-0.2061083, -0.3434935, 1.0]], ['2, k, 8', [0.1768839, 0.1200482, 1.0]], ['2, k, 9', [0.2434604, -0.1113179, 1.0]], ['2, k, 10', [0.1692215, -0.272935, 1.0]], ['2, k, 11', [0.1244419, -0.2732579, 1.0]], ['2, k, 12', [-0.08018506, -0.3795461, 1.0]], ['2, k, 13', [-0.2566211, -0.3391303, 1.0]], ['2, k, 14', [-0.3095674, -0.7353317, 1.0]], ['2, k, 15', [-0.3520838, -0.7933822, 1.0]], ['2, k, 16', [0.09446834, -0.3720473, 1.0]], ['2, k, 17', [0.2654432, -0.350915, 1.0]], ['2, k, 18', [0.2801822, -0.7385563, 1.0]], ['2, k, 19', [0.3315072, -0.7877327, 1.0]], ['2, k, 20', [-0.01383861, 0.1312497, 1.0]], ['2, k, 21', [-0.1854249, -0.4059117, 1.0]], ['2, k, 22', [-0.2816362, -0.3631152, 1.0]], ['2, k, 23', [0.06840194, -0.3231872, 1.0]], ['2, k, 24', [0.1619952, -0.2876535, 1.0]]]
[['2, k, 0', [0.007202383, -0.3813448, 1.0]], ['2, k, 1', [-0.005641388, -0.08610596, 1.0]], ['2, k, 2', [-0.01420527, 0.2023561, 1.0]], ['2, k, 3', [-0.009380507, 0.3419938, 1.0]], ['2, k, 4', [-0.1969015, 0.1305887, 1.0]], ['2, k, 5', [-0.2749332, -0.1253542, 1.0]], ['2, k, 6', [-0.2827515, -0.3276475, 1.0]], ['2, k, 7', [-0.2858105, -0.3953002, 1.0]], ['2, k, 8', [0.1789834, 0.1191814, 1.0]], ['2, k, 9', [0.2438359, -0.1114306, 1.0]], ['2, k, 10', [0.1711452, -0.2722922, 1.0]], ['2, k, 11', [0.1238531, -0.2817769, 1.0]], ['2, k, 12', [-0.08031061, -0.3794459, 1.0]], ['2, k, 13', [-0.2575224, -0.3391913, 1.0]], ['2, k, 14', [-0.3100001, -0.7354725, 1.0]], ['2, k, 15', [-0.3519913, -0.7934822, 1.0]], ['2, k, 16', [0.09422744, -0.3723518, 1.0]], ['2, k, 17', [0.2660938, -0.3506101, 1.0]], ['2, k, 18', [0.2804129, -0.738404, 1.0]], ['2, k, 19', [0.3317804, -0.7879705, 1.0]], ['2, k, 20', [-0.01228256, 0.1312328, 1.0]], ['2, k, 21', [-0.2648223, -0.4575359, 1.0]], ['2, k, 22', [-0.3608477, -0.4153289, 1.0]], ['2, k, 23', [0.07276811, -0.3307087, 1.0]], ['2, k, 24', [0.1645017, -0.2954226, 1.0]]]
[['2, k, 0', [0.007146396, -0.3814486, 1.0]], ['2, k, 1', [-0.005255225, -0.08620784, 1.0]], ['2, k, 2', [-0.01354894, 0.2022389, 1.0]], ['2, k, 3', [-0.007406553, 0.342401, 1.0]], ['2, k, 4', [-0.1958027, 0.1308767, 1.0]], ['2, k, 5', [-0.2746253, -0.1254508, 1.0]], ['2, k, 6', [-0.1936248, -0.2649128, 1.0]], ['2, k, 7', [-0.1523608, -0.2989185, 1.0]], ['2, k, 8', [0.1802566, 0.1183272, 1.0]], ['2, k, 9', [0.2440487, -0.1117386, 1.0]], ['2, k, 10', [0.1711923, -0.2719391, 1.0]], ['2, k, 11', [0.1229847, -0.2800034, 1.0]], ['2, k, 12', [-0.08032666, -0.3794194, 1.0]], ['2, k, 13', [-0.2585874, -0.3395573, 1.0]], ['2, k, 14', [-0.3101406, -0.7359425, 1.0]], ['2, k, 15', [-0.3523771, -0.793616, 1.0]], ['2, k, 16', [0.0941162, -0.3727021, 1.0]], ['2, k, 17', [0.2668293, -0.350076, 1.0]], ['2, k, 18', [0.2813232, -0.7382081, 1.0]], ['2, k, 19', [0.3316498, -0.7879774, 1.0]], ['2, k, 20', [-0.01166487, 0.1311186, 1.0]], ['2, k, 21', [-0.1418538, -0.3706037, 1.0]], ['2, k, 22', [-0.2139919, -0.2517043, 1.0]], ['2, k, 23', [0.07061353, -0.3321737, 1.0]], ['2, k, 24', [0.1668767, -0.2930757, 1.0]]]
[['2, k, 0', [0.007088229, -0.3814546, 1.0]], ['2, k, 1', [-0.004831279, -0.08616503, 1.0]], ['2, k, 2', [-0.01256015, 0.2023258, 1.0]], ['2, k, 3', [-0.005350953, 0.3429215, 1.0]], ['2, k, 4', [-0.1958111, 0.1308981, 1.0]], ['2, k, 5', [-0.273652, -0.1255362, 1.0]], ['2, k, 6', [-0.1934312, -0.2649071, 1.0]], ['2, k, 7', [-0.1527436, -0.2992845, 1.0]], ['2, k, 8', [0.1821284, 0.1174593, 1.0]], ['2, k, 9', [0.2445289, -0.1118532, 1.0]], ['2, k, 10', [0.1714155, -0.2719465, 1.0]], ['2, k, 11', [0.1197491, -0.2789819, 1.0]], ['2, k, 12', [-0.08040976, -0.3792326, 1.0]], ['2, k, 13', [-0.2597855, -0.3393947, 1.0]], ['2, k, 14', [-0.3100817, -0.7358633, 1.0]], ['2, k, 15', [-0.3523664, -0.7938483, 1.0]], ['2, k, 16', [0.09404077, -0.372805, 1.0]], ['2, k, 17', [0.2675186, -0.3496203, 1.0]], ['2, k, 18', [0.2813044, -0.7378172, 1.0]], ['2, k, 19', [0.3316555, -0.7880024, 1.0]], ['2, k, 20', [-0.01079921, 0.1311984, 1.0]], ['2, k, 21', [-0.1460221, -0.3711469, 1.0]], ['2, k, 22', [-0.1971451, -0.2644034, 1.0]], ['2, k, 23', [0.06677669, -0.3290466, 1.0]], ['2, k, 24', [0.167706, -0.2898268, 1.0]]]
[['2, k, 0', [0.007286644, -0.3814338, 1.0]], ['2, k, 1', [-0.00401625, -0.08603797, 1.0]], ['2, k, 2', [-0.01180683, 0.2024842, 1.0]], ['2, k, 3', [-0.003678748, 0.3428156, 1.0]], ['2, k, 4', [-0.19501, 0.1312032, 1.0]], ['2, k, 5', [-0.2733983, -0.125382, 1.0]], ['2, k, 6', [-0.2152572, -0.2791499, 1.0]], ['2, k, 7', [-0.1694326, -0.3001413, 1.0]], ['2, k, 8', [0.1828076, 0.1171522, 1.0]], ['2, k, 9', [0.2451439, -0.1120294, 1.0]], ['2, k, 10', [0.1724064, -0.2715128, 1.0]], ['2, k, 11', [0.1211423, -0.2787035, 1.0]], ['2, k, 12', [-0.08014426, -0.3790562, 1.0]], ['2, k, 13', [-0.2605674, -0.3392601, 1.0]], ['2, k, 14', [-0.3103747, -0.7357866, 1.0]], ['2, k, 15', [-0.352414, -0.793879, 1.0]], ['2, k, 16', [0.09430321, -0.3728763, 1.0]], ['2, k, 17', [0.2680314, -0.3494647, 1.0]], ['2, k, 18', [0.2814653, -0.7377236, 1.0]], ['2, k, 19', [0.3317235, -0.7879575, 1.0]], ['2, k, 20', [-0.01000053, 0.1313536, 1.0]], ['2, k, 21', [-0.1538504, -0.3865265, 1.0]], ['2, k, 22', [-0.1561126, -0.3703952, 1.0]], ['2, k, 23', [0.06353067, -0.3244381, 1.0]], ['2, k, 24', [0.1717214, -0.2875775, 1.0]]]
[['2, k, 0', [0.007204116, -0.3815075, 1.0]], ['2, k, 1', [-0.003815582, -0.08610161, 1.0]], ['2, k, 2', [-0.01131552, 0.2023948, 1.0]], ['2, k, 3', [-0.00227251, 0.3428265, 1.0]], ['2, k, 4', [-0.1941201, 0.1310441, 1.0]], ['2, k, 5', [-0.2731419, -0.1254929, 1.0]], ['2, k, 6', [-0.2185956, -0.2799541, 1.0]], ['2, k, 7', [-0.1720045, -0.3073243, 1.0]], ['2, k, 8', [0.1842478, 0.1167164, 1.0]], ['2, k, 9', [0.2457026, -0.1121793, 1.0]], ['2, k, 10', [0.1731127, -0.2710571, 1.0]], ['2, k, 11', [0.1223541, -0.2767092, 1.0]], ['2, k, 12', [-0.08021241, -0.3789535, 1.0]], ['2, k, 13', [-0.2614145, -0.3389762, 1.0]], ['2, k, 14', [-0.3104177, -0.7355413, 1.0]], ['2, k, 15', [-0.3523224, -0.7939627, 1.0]], ['2, k, 16', [0.09410065, -0.3732349, 1.0]], ['2, k, 17', [0.2683411, -0.3495737, 1.0]], ['2, k, 18', [0.2811425, -0.7376669, 1.0]], ['2, k, 19', [0.3314411, -0.7878259, 1.0]], ['2, k, 20', [-0.009574219, 0.1312696, 1.0]], ['2, k, 21', [-0.1578215, -0.390164, 1.0]], ['2, k, 22', [-0.1656542, -0.3956975, 1.0]], ['2, k, 23', [0.06506273, -0.3257385, 1.0]], ['2, k, 24', [0.1693534, -0.288133, 1.0]]]
[['2, k, 0', [0.007348568, -0.3813484, 1.0]], ['2, k, 1', [-0.002673925, -0.08555773, 1.0]], ['2, k, 2', [-0.009537512, 0.203197, 1.0]], ['2, k, 3', [-0.001054716, 0.343231, 1.0]], ['2, k, 4', [-0.1928168, 0.1317392, 1.0]], ['2, k, 5', [-0.2722034, -0.1246645, 1.0]], ['2, k, 6', [-0.220621, -0.2795239, 1.0]], ['2, k, 7', [-0.1759755, -0.2999073, 1.0]], ['2, k, 8', [0.1848128, 0.1166789, 1.0]], ['2, k, 9', [0.2457045, -0.1122944, 1.0]], ['2, k, 10', [0.1721569, -0.2704944, 1.0]], ['2, k, 11', [0.1220993, -0.27663, 1.0]], ['2, k, 12', [-0.07997424, -0.3785197, 1.0]], ['2, k, 13', [-0.262338, -0.3389109, 1.0]], ['2, k, 14', [-0.3105273, -0.7356305, 1.0]], ['2, k, 15', [-0.352677, -0.7940202, 1.0]], ['2, k, 16', [0.09425854, -0.3731617, 1.0]], ['2, k, 17', [0.2687192, -0.3498169, 1.0]], ['2, k, 18', [0.2811748, -0.7379492, 1.0]], ['2, k, 19', [0.3314056, -0.7877154, 1.0]], ['2, k, 20', [-0.007928742, 0.1320153, 1.0]], ['2, k, 21', [-0.1576799, -0.3916864, 1.0]], ['2, k, 22', [-0.1654305, -0.3951616, 1.0]], ['2, k, 23', [0.06943969, -0.3203246, 1.0]], ['2, k, 24', [0.1717785, -0.2875095, 1.0]]]
[['2, k, 0', [0.007292776, -0.3813874, 1.0]], ['2, k, 1', [-0.002413005, -0.085534, 1.0]], ['2, k, 2', [-0.008838539, 0.2033662, 1.0]], ['2, k, 3', [0.000178139, 0.3433419, 1.0]], ['2, k, 4', [-0.1916065, 0.1317998, 1.0]], ['2, k, 5', [-0.2717413, -0.1246326, 1.0]], ['2, k, 6', [-0.2220053, -0.280386, 1.0]], ['2, k, 7', [-0.1852436, -0.2662974, 1.0]], ['2, k, 8', [0.1859189, 0.1159537, 1.0]], ['2, k, 9', [0.2458741, -0.1123425, 1.0]], ['2, k, 10', [0.1721374, -0.2700801, 1.0]], ['2, k, 11', [0.1224985, -0.2763275, 1.0]], ['2, k, 12', [-0.08009078, -0.3783437, 1.0]], ['2, k, 13', [-0.262798, -0.338942, 1.0]], ['2, k, 14', [-0.3107248, -0.7357137, 1.0]], ['2, k, 15', [-0.3525847, -0.7940151, 1.0]], ['2, k, 16', [0.0941826, -0.3734275, 1.0]], ['2, k, 17', [0.268903, -0.3496099, 1.0]], ['2, k, 18', [0.2809491, -0.7377317, 1.0]], ['2, k, 19', [0.3313997, -0.7878165, 1.0]], ['2, k, 20', [-0.007340098, 0.1321413, 1.0]], ['2, k, 21', [-0.17272, -0.2877317, 1.0]], ['2, k, 22', [-0.2076351, -0.2486427, 1.0]], ['2, k, 23', [0.06793146, -0.32304, 1.0]], ['2, k, 24', [0.1708193, -0.2871804, 1.0]]]
[['2, k, 0', [0.007183629, -0.3813012, 1.0]], ['2, k, 1', [-0.00208715, -0.0852337, 1.0]], ['2, k, 2', [-0.00795975, 0.203991, 1.0]], ['2, k, 3', [0.001961698, 0.3438216, 1.0]], ['2, k, 4', [-0.190265, 0.1322942, 1.0]], ['2, k, 5', [-0.2713996, -0.1244367, 1.0]], ['2, k, 6', [-0.2230581, -0.2805711, 1.0]], ['2, k, 7', [-0.1947287, -0.2600608, 1.0]], ['2, k, 8', [0.1871603, 0.1154601, 1.0]], ['2, k, 9', [0.2455915, -0.1125904, 1.0]], ['2, k, 10', [0.1732941, -0.270455, 1.0]], ['2, k, 11', [0.122552, -0.2768966, 1.0]], ['2, k, 12', [-0.08029452, -0.3778692, 1.0]], ['2, k, 13', [-0.2632445, -0.3388904, 1.0]], ['2, k, 14', [-0.310884, -0.735658, 1.0]], ['2, k, 15', [-0.3526257, -0.7940109, 1.0]], ['2, k, 16', [0.09406968, -0.3734795, 1.0]], ['2, k, 17', [0.2688097, -0.3495656, 1.0]], ['2, k, 18', [0.2807944, -0.7376733, 1.0]], ['2, k, 19', [0.3313595, -0.7878397, 1.0]], ['2, k, 20', [-0.006601044, 0.132686, 1.0]], ['2, k, 21', [-0.1821584, -0.2787122, 1.0]], ['2, k, 22', [-0.2081723, -0.2503247, 1.0]], ['2, k, 23', [0.06682929, -0.3258411, 1.0]], ['2, k, 24', [0.1695521, -0.2892752, 1.0]]]
